episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
11,EFT,-2.524888095568455,-504.97761911369105,0.06666666666666667,0.06666666666666667,0.44427001569858715,0.782608695652174,0.936,0.03183333333333333,0.03216666666666667,0.00961240726523344,0.15019386351927252,0.8386301957788265,20.000000000000014,24.755143801371258,9.799999999999981,9.799999999999981,13.219999999999969,0.9333333333333333,1.0,6.651985273720129e-08,2.0592286209542024e-11,0.6095612645149231,0.38461539149284363,0.132919043302536,,,,,376,0.0,0.0,0.0,345,115,0.3333333333333333,115,0.13483333333333333,3.74
12,EFT,-2.221493983072228,-444.29879661444556,0.16666666666666666,0.16666666666666666,0.5354330708661418,0.8027210884353742,0.9326666666666666,0.034833333333333334,0.0325,0.007527994428272296,0.11180189744958856,0.7776867684822385,20.000000000000014,23.570662879943846,9.679999999999982,9.679999999999982,11.939999999999973,0.8333333333333334,1.0,3.326967856764895e-08,3.902683514897532e-12,0.7176650166511536,0.5,0.08428265899419785,,,,,398,0.0,0.0,0.0,366,78,0.21311475409836064,78,0.11633333333333333,3.275
13,EFT,-3.71919320555561,-743.838641111122,0.23333333333333334,0.23333333333333334,0.5698234349919743,0.7756410256410257,0.9255,0.036333333333333336,0.03816666666666667,0.006756526002542191,0.09069162419519719,0.7441676297633312,20.000000000000014,23.76615982055664,8.114285714285701,8.114285714285701,10.679999999999977,0.7666666666666667,1.0,2.1314815512596397e-06,1.7402955188039503e-10,0.6722602844238281,0.3979310393333436,0.10639522224664688,,,,,440,0.0,0.0,0.0,401,97,0.24189526184538654,97,0.15566666666666668,4.05
14,EFT,-3.4065518483642254,-681.3103696728451,0.23333333333333334,0.23333333333333334,0.46178343949044587,0.7465753424657534,0.9418333333333333,0.028833333333333332,0.029333333333333333,0.005376590473211175,0.0924342201698196,0.7749435427718895,20.000000000000014,23.683780860900878,6.999999999999992,6.999999999999992,8.109999999999987,0.7666666666666667,1.0,3.3421706291392184e-08,7.177133366786945e-11,0.6604331731796265,0.5,0.10990513861179352,,,,,341,0.0,0.0,0.0,303,56,0.1848184818481848,56,0.11283333333333333,3.265
15,EFT,-3.6586292238038896,-731.7258447607779,0.13333333333333333,0.13333333333333333,0.4477848101265823,0.6917293233082706,0.943,0.0285,0.0285,0.0067610611504169945,0.11861510790205254,0.7893100335534565,20.000000000000014,24.344070053100587,8.274999999999986,8.274999999999986,11.854999999999974,0.8666666666666667,1.0,3.3635846108381884e-08,1.0297677190129762e-10,0.674867570400238,0.5,0.1036757305264473,,,,,335,0.0,0.0,0.0,293,58,0.19795221843003413,58,0.10316666666666667,2.64
16,EFT,-2.3147540059161016,-462.95080118322034,0.3333333333333333,0.3333333333333333,0.5602605863192183,0.7786259541984732,0.9413333333333334,0.0335,0.025166666666666667,0.006296731073568184,0.10733064329945768,0.7486531003358552,20.000000000000014,23.64030876159668,6.879999999999991,6.879999999999991,9.569999999999979,0.6666666666666666,1.0,3.106478616010655e-12,9.761594397389452e-12,0.7070798277854919,0.5,0.09099514782428741,,,,,347,0.0,0.0,0.0,318,49,0.1540880503144654,49,0.10733333333333334,3.325
17,EFT,-2.485604001797733,-497.1208003595466,0.26666666666666666,0.26666666666666666,0.6076158940397351,0.8650306748466258,0.9251666666666667,0.036,0.03883333333333333,0.00800318832156131,0.10694683725917116,0.7689926833054532,20.000000000000014,24.170019594828286,8.099999999999987,8.099999999999987,10.789999999999976,0.7333333333333333,1.0,3.459549446915844e-08,5.670245674903319e-12,0.6773380041122437,0.44027777910232546,0.10348803550004959,,,,,445,0.0,0.0,0.0,419,104,0.24821002386634844,104,0.155,3.575
18,EFT,-2.5920496110231808,-518.4099222046361,0.23333333333333334,0.23333333333333334,0.5585023400936038,0.823170731707317,0.9375,0.028333333333333332,0.034166666666666665,0.008260891520755506,0.13217426433208812,0.7663543878457856,20.000000000000014,24.250411224365234,7.985714285714273,7.985714285714273,9.189999999999984,0.7666666666666667,1.0,3.326032782524635e-08,1.112654061767582e-11,0.7387450337409973,0.5,0.07804030179977417,,,,,369,0.0,0.0,0.0,340,49,0.14411764705882352,49,0.13133333333333333,3.16
19,EFT,-2.7392255609248757,-547.8451121849752,0.2,0.2,0.5244299674267101,0.821656050955414,0.9343333333333333,0.033,0.03266666666666666,0.006009821127448743,0.09152011869211288,0.7228252375210601,20.000000000000014,23.41074384053548,8.449999999999987,8.449999999999987,9.749999999999982,0.8,1.0,5.387709052229184e-07,3.039125652526398e-11,0.6383965611457825,0.5,0.11467985063791275,,,,,391,0.0,0.0,0.0,361,101,0.27977839335180055,101,0.13733333333333334,3.74
20,EFT,-2.941611303483577,-588.3222606967154,0.26666666666666666,0.26666666666666666,0.5679012345679012,0.8136645962732919,0.9205,0.04,0.0395,0.007168895905186435,0.09017479126020675,0.8300652726740637,20.000000000000014,24.12884801228841,9.187499999999984,9.187499999999984,12.394999999999971,0.7333333333333333,1.0,1.7850959599385874e-10,3.6385949635231475e-11,0.6197211146354675,0.5,0.1234622523188591,,,,,471,0.0,0.0,0.0,440,138,0.31363636363636366,138,0.15583333333333332,4.01
21,EFT,-2.2797560958208147,-455.951219164163,0.06666666666666667,0.06666666666666667,0.3984375,0.7189542483660131,0.9425,0.0265,0.031,0.008681659425005425,0.15098538130444214,0.7919271382469473,20.000000000000014,24.863801193237304,9.699999999999982,9.699999999999982,9.699999999999982,0.9333333333333333,1.0,3.528426972820853e-08,7.847404843996936e-12,0.6360406875610352,0.5,0.1150868833065033,,,,,343,0.0,0.0,0.0,300,88,0.29333333333333333,88,0.11566666666666667,3.185
22,EFT,-2.488174574050763,-497.63491481015257,0.3333333333333333,0.3333333333333333,0.6731391585760518,0.8901734104046243,0.924,0.03833333333333333,0.03766666666666667,0.009508878358887236,0.12511682051167416,0.7387557759142869,20.000000000000014,22.398147710164395,8.809999999999985,8.809999999999985,11.934999999999972,0.6666666666666666,1.0,1.6876977326774067e-07,1.64723862154659e-11,0.7237093448638916,0.5,0.08474818617105484,,,,,455,0.0,0.0,0.0,432,82,0.18981481481481483,82,0.13966666666666666,3.78
23,EFT,-2.6890780832283316,-537.8156166456663,0.26666666666666666,0.26666666666666666,0.6337579617834395,0.8278145695364238,0.9255,0.043666666666666666,0.030833333333333334,0.008436040673045701,0.11323544527578118,0.7789482005562126,20.000000000000014,23.667910703023274,8.599999999999985,8.599999999999985,13.334999999999967,0.7333333333333333,1.0,9.977839710018088e-08,2.6197255129090206e-11,0.689606249332428,0.5,0.09829237312078476,,,,,444,0.0,0.0,0.0,414,80,0.1932367149758454,80,0.096,4.03
24,EFT,-3.5225882975328617,-704.5176595065724,0.23333333333333334,0.23333333333333334,0.5661881977671451,0.8076923076923077,0.9343333333333333,0.03866666666666667,0.027,0.008080494592345066,0.1230532171423107,0.7516670564268162,20.000000000000014,23.299312655131022,7.399999999999991,7.399999999999991,10.859999999999975,0.7666666666666667,1.0,4.0592766481495346e-07,8.122922751097052e-11,0.7277315258979797,0.5,0.07972792536020279,,,,,384,0.0,0.0,0.0,353,55,0.1558073654390935,55,0.112,3.73
25,EFT,-2.517416759822843,-503.48335196456867,0.23333333333333334,0.23333333333333334,0.5331125827814569,0.7894736842105263,0.9471666666666667,0.025666666666666667,0.027166666666666665,0.005252050030678526,0.0994078870159973,0.689074608079428,20.000000000000014,24.343901761372884,6.271428571428565,6.271428571428565,8.039999999999987,0.7666666666666667,1.0,1.662779851585583e-07,8.239559121797637e-12,0.7197170853614807,0.48000000119209296,0.09075997024774551,,,,,315,0.0,0.0,0.0,286,34,0.11888111888111888,34,0.0985,3.055
26,EFT,-2.687888272819274,-537.5776545638548,0.1,0.1,0.4911717495987159,0.8013245033112583,0.9381666666666667,0.033,0.028833333333333332,0.004984645088699561,0.08061420628624627,0.7190828639073492,20.000000000000014,24.26598129272461,7.266666666666656,7.266666666666656,8.469999999999986,0.9,1.0,7.916264621599112e-08,1.705873584750833e-11,0.6310555338859558,0.46341463923454285,0.11957255005836487,,,,,370,0.0,0.0,0.0,336,88,0.2619047619047619,88,0.1215,3.825
27,EFT,-2.660477903598626,-532.0955807197251,0.23333333333333334,0.23333333333333334,0.554675118858954,0.8529411764705882,0.933,0.033,0.034,0.00919637544611149,0.13725933501658943,0.8501409162967591,20.000000000000014,23.470434951782227,8.228571428571415,8.228571428571415,11.78999999999997,0.7666666666666667,1.0,5.95414662019067e-10,1.1739155437659465e-11,0.6999589204788208,0.5,0.08973101526498795,,,,,402,0.0,0.0,0.0,377,67,0.17771883289124668,67,0.12283333333333334,3.2
28,EFT,-2.3642933771886545,-472.8586754377309,0.1,0.1,0.4902597402597403,0.7785714285714286,0.9346666666666666,0.035833333333333335,0.0295,0.00784304317535716,0.12004657921465035,0.8101042641052231,20.000000000000014,25.236796442667643,8.56666666666665,8.56666666666665,8.779999999999985,0.9,1.0,5.573073735831713e-08,1.0905982757505884e-11,0.6221310496330261,0.42287449836730956,0.12703146040439606,,,,,390,0.0,0.0,0.0,354,105,0.2966101694915254,105,0.11633333333333333,3.755
29,EFT,-2.494101439656703,-498.82028793134066,0.16666666666666666,0.16666666666666666,0.49597423510466987,0.7763157894736842,0.9378333333333333,0.029833333333333333,0.03233333333333333,0.008179898669258945,0.1315801394518865,0.7667940316347379,20.000000000000014,24.123561477661134,6.619999999999992,6.619999999999992,7.559999999999989,0.8333333333333334,1.0,3.5925928898450366e-09,1.7881592040414076e-11,0.6822093725204468,0.5,0.10036544501781464,,,,,363,0.0,0.0,0.0,328,60,0.18292682926829268,60,0.13333333333333333,3.095
30,EFT,-3.1291459478447403,-625.8291895689481,0.2,0.2,0.45054945054945056,0.6976744186046512,0.9428333333333333,0.029166666666666667,0.028,0.00616107961978499,0.10777398751810474,0.7222539425405988,20.000000000000014,24.94239724477132,7.1499999999999915,7.1499999999999915,8.899999999999984,0.8,1.0,1.265870325228846e-10,5.153363291654501e-11,0.6450367569923401,0.5,0.1147196963429451,,,,,338,0.0,0.0,0.0,298,77,0.25838926174496646,77,0.1065,3.48
31,EFT,-2.7998010537126237,-559.9602107425247,0.2,0.2,0.46677215189873417,0.7076923076923077,0.9436666666666667,0.03333333333333333,0.023,0.005810135924991175,0.10313850754422207,0.7527082593515979,20.000000000000014,24.40594342549642,6.933333333333326,6.933333333333326,10.12499999999998,0.8,1.0,5.730559429761861e-11,2.2775519751411233e-11,0.6218477487564087,0.37960644364357,0.12667642533779144,,,,,337,0.0,0.0,0.0,296,78,0.2635135135135135,78,0.09416666666666666,3.115
32,EFT,-2.4423049124008185,-488.4609824801637,0.16666666666666666,0.16666666666666666,0.5435483870967742,0.8197674418604651,0.9298333333333333,0.0355,0.034666666666666665,0.008079343220979408,0.11514503402821016,0.7401009590522996,20.000000000000014,23.438528696695965,8.099999999999987,8.099999999999987,10.17999999999998,0.8333333333333334,1.0,4.5042539142947646e-10,1.2545581457371063e-11,0.6490589380264282,0.4974358975887299,0.11192604154348373,,,,,419,0.0,0.0,0.0,385,93,0.24155844155844156,93,0.13633333333333333,4.21
33,EFT,-2.8613205857450192,-572.2641171490038,0.16666666666666666,0.16666666666666666,0.5941558441558441,0.8471337579617835,0.923,0.0415,0.0355,0.005019333049397675,0.06518614349867112,0.5374631909481804,20.000000000000014,23.668290774027508,9.439999999999984,9.439999999999984,12.859999999999971,0.8333333333333334,1.0,3.3451975411935564e-08,3.671930901699707e-11,0.6480013132095337,0.450209304690361,0.11334812641143799,,,,,456,0.0,0.0,0.0,429,126,0.2937062937062937,126,0.1445,3.82
34,EFT,-2.7910356755566186,-558.2071351113237,0.3,0.3,0.5164835164835165,0.7591240875912408,0.9343333333333333,0.0375,0.028166666666666666,0.007251657413449407,0.1104313311692803,0.8874264171124064,20.000000000000014,23.11374556223552,8.255555555555542,8.255555555555542,10.839999999999977,0.7,1.0,2.294081417886229e-11,3.136703900091798e-11,0.6555953025817871,0.4054054021835327,0.11441652476787567,,,,,391,0.0,0.0,0.0,353,100,0.28328611898017,100,0.10666666666666667,3.375
35,EFT,-2.8974609909533346,-579.492198190667,0.23333333333333334,0.23333333333333334,0.5,0.8041958041958042,0.9383333333333334,0.033166666666666664,0.0285,0.006353072656201577,0.10302279983029584,0.8078940231906425,20.000000000000014,23.919152132670085,8.085714285714273,8.085714285714273,10.649999999999977,0.7666666666666667,1.0,3.022623218384979e-07,2.5124284423749833e-11,0.6842257380485535,0.5,0.09975526481866837,,,,,365,0.0,0.0,0.0,336,72,0.21428571428571427,72,0.11316666666666667,3.475
36,EFT,-2.4974841984524287,-499.49683969048573,0.2,0.2,0.6572327044025157,0.8775510204081632,0.9101666666666667,0.043666666666666666,0.04616666666666667,0.009418803976737741,0.10484753962973367,0.776269365126458,20.000000000000014,23.25471216837565,10.228571428571408,10.228571428571408,12.93999999999997,0.8,1.0,6.655479722894597e-08,1.1596470788841092e-11,0.6395285725593567,0.446153849363327,0.1152835562825203,,,,,531,0.0,0.0,0.0,502,162,0.32270916334661354,162,0.20933333333333334,4.65
37,EFT,-2.7559730944220924,-551.1946188844184,0.16666666666666666,0.16666666666666666,0.5117370892018779,0.8051948051948052,0.9391666666666667,0.0305,0.030333333333333334,0.006173978500023882,0.10149005753463913,0.8485325222757033,20.000000000000014,23.883133188883463,8.819999999999984,8.819999999999984,10.499999999999979,0.8333333333333334,1.0,1.0299139319158712e-07,1.8394441265306994e-11,0.6644194722175598,0.5,0.10349193960428238,,,,,364,0.0,0.0,0.0,332,66,0.19879518072289157,66,0.10966666666666666,3.37
38,EFT,-2.408011582181137,-481.60231643622745,0.16666666666666666,0.16666666666666666,0.45499181669394434,0.7588652482269503,0.9423333333333334,0.029333333333333333,0.028333333333333332,0.005805386248143083,0.10067143782907081,0.7417603576640033,20.000000000000014,24.808959770202637,8.549999999999985,8.549999999999985,9.64999999999998,0.8333333333333334,1.0,1.7076501990231918e-07,4.001713847442967e-12,0.629950761795044,0.4444444477558136,0.11976466327905655,,,,,339,0.0,0.0,0.0,305,78,0.25573770491803277,78,0.10083333333333333,3.06
39,EFT,-2.215967391657346,-443.19347833146924,0.2,0.2,0.6192,0.8395061728395061,0.9265,0.03866666666666667,0.034833333333333334,0.008724477712555584,0.11870037704157256,0.7816054224397313,20.000000000000014,23.005448150634766,7.316666666666657,7.316666666666657,9.324999999999983,0.8,1.0,6.651566764048766e-08,7.397177835544173e-12,0.6825335025787354,0.5,0.09883973747491837,,,,,434,0.0,0.0,0.0,404,83,0.20544554455445543,83,0.15116666666666667,3.86
40,EFT,-2.262864079224754,-452.5728158449508,0.16666666666666666,0.16666666666666666,0.5813953488372093,0.848314606741573,0.924,0.0375,0.0385,0.0057842949551654785,0.07610914414691419,0.6107700561978571,20.000000000000014,23.796617190043133,9.659999999999982,9.659999999999982,13.119999999999969,0.8333333333333334,1.0,1.330195402715617e-07,8.997104146771244e-12,0.6598228216171265,0.5,0.10512027144432068,,,,,453,0.0,0.0,0.0,423,101,0.23877068557919623,101,0.1495,3.595
41,EFT,-2.44499322936524,-488.998645873048,0.13333333333333333,0.13333333333333333,0.4402618657937807,0.7203389830508474,0.9456666666666667,0.0285,0.025833333333333333,0.008230452002083355,0.15148071169478575,0.8939448184181253,20.000000000000014,24.853501510620116,7.27499999999999,7.27499999999999,8.009999999999987,0.8666666666666667,1.0,1.3309856683463295e-07,6.8131712945007664e-12,0.6390073895454407,0.5,0.11451318114995956,,,,,323,0.0,0.0,0.0,289,68,0.23529411764705882,68,0.09683333333333333,3.04
42,EFT,-2.3044332704415784,-460.8866540883157,0.2,0.2,0.5239616613418531,0.8161764705882353,0.944,0.029,0.027,0.005805503687515961,0.10366970870564216,0.7825587965838968,20.000000000000014,24.52844301859538,7.033333333333324,7.033333333333324,8.999999999999984,0.8,1.0,1.6833816118833056e-07,5.38772316691083e-12,0.7127295136451721,0.5,0.08648065477609634,,,,,332,0.0,0.0,0.0,306,49,0.16013071895424835,49,0.1215,3.23
43,EFT,-2.389657067756782,-477.9314135513564,0.23333333333333334,0.23333333333333334,0.4915254237288136,0.7851851851851852,0.9408333333333333,0.0325,0.02666666666666667,0.0075424594113970836,0.12747818723488022,0.8766683216260821,20.000000000000014,24.527752304077147,8.471428571428557,8.471428571428557,12.84999999999997,0.7666666666666667,1.0,3.371642520733076e-08,9.392902384705582e-12,0.7019555568695068,0.5,0.09155301749706268,,,,,350,0.0,0.0,0.0,319,51,0.15987460815047022,51,0.10566666666666667,3.565
44,EFT,-2.8785579095791824,-575.7115819158365,0.13333333333333333,0.13333333333333333,0.5524590163934426,0.8129496402877698,0.9276666666666666,0.04083333333333333,0.0315,0.006742634629662958,0.09321614695386582,0.7256385200711375,20.000000000000014,24.656590461730957,8.849999999999984,8.849999999999984,10.409999999999979,0.8666666666666667,1.0,3.328182529571677e-08,2.365412371183042e-11,0.6827077269554138,0.42553192377090454,0.10327111184597015,,,,,431,0.0,0.0,0.0,401,115,0.286783042394015,115,0.12683333333333333,4.315
45,EFT,-2.3456272190328535,-469.1254438065707,0.2,0.2,0.5130293159609121,0.7615384615384615,0.9393333333333334,0.030666666666666665,0.03,0.00846358236539965,0.13950959942966457,0.8096000647478662,20.000000000000014,24.372169240315756,7.666666666666656,7.666666666666656,11.599999999999975,0.8,1.0,1.0018146667789551e-07,4.178652931487171e-12,0.7106255888938904,0.5,0.08873725682497025,,,,,358,0.0,0.0,0.0,327,62,0.18960244648318042,62,0.11983333333333333,3.24
46,EFT,-2.3060233978410345,-461.2046795682069,0.2,0.2,0.6551181102362205,0.8928571428571429,0.9248333333333333,0.03766666666666667,0.0375,0.007891725752145065,0.10498969958507855,0.8493288524941446,20.000000000000014,22.920399030049644,8.649999999999986,8.649999999999986,11.324999999999976,0.8,1.0,2.041864348711897e-07,4.145194734336833e-12,0.7330383658409119,0.5,0.07862980663776398,,,,,449,0.0,0.0,0.0,423,65,0.1536643026004728,65,0.16483333333333333,3.815
47,EFT,-2.396977999851298,-479.3955999702596,0.06666666666666667,0.06666666666666667,0.5015923566878981,0.7894736842105263,0.9393333333333334,0.029333333333333333,0.03133333333333333,0.0068280661101529335,0.11255054027724619,0.7156423133941595,20.000000000000014,23.724879264831543,5.899999999999995,5.899999999999995,6.169999999999994,0.9333333333333333,1.0,6.652847162058606e-08,7.84977230786077e-12,0.7068955898284912,0.5,0.0902736485004425,,,,,362,0.0,0.0,0.0,329,54,0.1641337386018237,54,0.146,3.19
48,EFT,-3.656503226587643,-731.3006453175286,0.13333333333333333,0.13333333333333333,0.41148325358851673,0.7580645161290323,0.9481666666666667,0.026833333333333334,0.025,0.005560538783192877,0.10727727555999121,0.7700753144835162,20.000000000000014,24.734042358398437,8.724999999999984,8.724999999999984,11.479999999999974,0.8666666666666667,1.0,6.90648604972921e-08,1.0373761710757999e-10,0.6744387745857239,0.5,0.10090253502130508,,,,,307,0.0,0.0,0.0,275,47,0.1709090909090909,47,0.111,2.905
49,EFT,-2.8472141573617917,-569.4428314723583,0.16666666666666666,0.16666666666666666,0.4611801242236025,0.6928571428571428,0.9373333333333334,0.03266666666666666,0.03,0.006729586988574011,0.10738702641341503,0.7386812086301671,20.000000000000014,24.86749121348063,8.299999999999986,8.299999999999986,9.239999999999982,0.8333333333333334,1.0,6.671101715483019e-08,2.5585246768433684e-11,0.6370933651924133,0.5,0.11787241697311401,,,,,375,0.0,0.0,0.0,332,92,0.27710843373493976,92,0.13733333333333334,3.625
50,EFT,-2.6858086961189622,-537.1617392237924,0.26666666666666666,0.26666666666666666,0.6112852664576802,0.8426966292134831,0.9233333333333333,0.038,0.03866666666666667,0.009933780446595904,0.12957104930342483,0.8255062524595138,20.000000000000014,23.363539441426596,8.599999999999985,8.599999999999985,11.684999999999974,0.7333333333333333,1.0,3.3332280935383096e-08,1.2600874467125213e-11,0.6592512130737305,0.5,0.1076560765504837,,,,,458,0.0,0.0,0.0,428,103,0.24065420560747663,103,0.16,4.34
51,EFT,-3.0210884077252245,-604.2176815450449,0.2,0.2,0.5526315789473685,0.7987012987012987,0.9276666666666666,0.03766666666666667,0.034666666666666665,0.007777818110005308,0.10752743930882912,0.7086688340383405,20.000000000000014,24.060126622517902,8.43333333333332,8.43333333333332,10.924999999999978,0.8,1.0,8.528056733014822e-11,5.739048264397084e-11,0.6850396990776062,0.5,0.0942189171910286,,,,,425,0.0,0.0,0.0,392,96,0.24489795918367346,96,0.131,4.035
52,EFT,-2.4709362081924855,-494.18724163849714,0.13333333333333333,0.13333333333333333,0.5,0.8176470588235294,0.9355,0.0285,0.036,0.00510148722917644,0.07909282525854944,0.7351932316102463,20.000000000000014,24.482151158650716,6.4749999999999925,6.4749999999999925,7.9599999999999875,0.8666666666666667,1.0,9.976735526606717e-08,1.3046168095484677e-11,0.6746689081192017,0.5,0.10217363387346268,,,,,380,0.0,0.0,0.0,346,77,0.22254335260115607,77,0.14766666666666667,2.9
53,EFT,-2.7985070574357507,-559.7014114871502,0.26666666666666666,0.26666666666666666,0.5358851674641149,0.8193548387096774,0.9345,0.030333333333333334,0.035166666666666666,0.008065280621970228,0.12313405529725548,0.8534142551232042,20.000000000000014,23.327780469258627,7.4499999999999895,7.4499999999999895,10.419999999999977,0.7333333333333333,1.0,1.761624734974987e-10,3.4605061524639636e-11,0.6876777410507202,0.5,0.10124252736568451,,,,,387,0.0,0.0,0.0,358,66,0.18435754189944134,66,0.147,3.29
