episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
13,Random,-4.814288123770994,-962.8576247541987,0.0,0.0,0.1192368839427663,0.4406779661016949,0.058666666666666666,0.10683333333333334,0.8345,0.6210076230064991,0.5973877014941582,0.9601176490117505,20.000000000000014,25.666353225708008,0.0,0.0,0.0,1.0,1.0,5.401471978028205e-11,1.8409933993934762e-10,0.5620361566543579,0.5,0.14820724725723267,,,,,145,0.0,0.0,0.0,79,17,0.21518987341772153,17,0.0665,0.115
14,Random,-4.471673215459011,-894.3346430918021,0.0,0.0,0.14485981308411214,0.5234375,0.055,0.1055,0.8395,0.6243537050193851,0.6024906931422052,0.9616129501726295,20.000000000000014,25.32733917236328,0.0,0.0,0.0,1.0,1.0,2.097607920692468e-10,2.0501406683415282e-10,0.5923025012016296,0.5,0.1351912021636963,,,,,162,0.0,0.0,0.0,101,13,0.12871287128712872,13,0.0665,0.175
15,Random,-4.346870282196687,-869.3740564393376,0.0,0.0,0.10742496050552923,0.43478260869565216,0.06416666666666666,0.10983333333333334,0.826,0.6263799225953597,0.6007621612773225,0.9568391686773743,20.000000000000014,25.266908645629883,0.0,0.0,0.0,1.0,1.0,9.70537317179776e-10,4.538159098510522e-10,0.558541476726532,0.5,0.1518852859735489,,,,,143,0.0,0.0,0.0,78,14,0.1794871794871795,14,0.0535,0.18
16,Random,-4.777893409518919,-955.5786819037838,0.0,0.0,0.14018691588785046,0.5074626865671642,0.0585,0.10283333333333333,0.8386666666666667,0.6240344613551381,0.60067388354237,0.9605240686843973,20.000000000000014,24.859981536865234,0.0,0.0,0.0,1.0,1.0,1.183997699882866e-08,1.4693651920194568e-10,0.5754157304763794,0.5,0.1432831585407257,,,,,168,0.0,0.0,0.0,102,18,0.17647058823529413,18,0.06583333333333333,0.145
17,Random,-3.6306056774536613,-726.1211354907323,0.0,0.0,0.11455108359133127,0.4827586206896552,0.06883333333333333,0.11466666666666667,0.8165,0.6252493703330613,0.5975472027919069,0.9595814306414223,20.000000000000014,25.520933151245117,0.0,0.0,0.0,1.0,1.0,3.085251498724517e-10,9.21404390286097e-11,0.5670181512832642,0.5,0.14595086872577667,,,,,140,0.0,0.0,0.0,80,15,0.1875,15,0.079,0.11
18,Random,-3.64047043887382,-728.094087774764,0.0,0.0,0.10628019323671498,0.4406779661016949,0.05616666666666666,0.1,0.8438333333333333,0.6261070354394217,0.6038570038206829,0.9623547254460063,20.000000000000014,25.00234603881836,0.0,0.0,0.0,1.0,1.0,3.060638675833616e-08,1.1817172171357826e-10,0.5598663091659546,0.5,0.1502014845609665,,,,,146,0.0,0.0,0.0,80,18,0.225,18,0.04766666666666667,0.085
19,Random,-4.3170032625165184,-863.4006525033037,0.0,0.0,0.12210200927357033,0.45614035087719296,0.06,0.106,0.834,0.6275904524113693,0.6038196302248585,0.9585114571406038,20.000000000000014,25.26827049255371,0.0,0.0,0.0,1.0,1.0,6.336993862987583e-08,1.2385139441795095e-10,0.5644828081130981,0.5,0.1485297530889511,,,,,151,0.0,0.0,0.0,89,16,0.1797752808988764,16,0.059833333333333336,0.115
20,Random,-5.901049208359264,-1180.2098416718527,0.0,0.0,0.1546707503828484,0.5277777777777778,0.052833333333333336,0.10983333333333334,0.8373333333333334,0.6238433239478036,0.602861154968647,0.9618695041757512,20.000000000000014,25.2847957611084,0.0,0.0,0.0,1.0,1.0,3.366782685976233e-10,2.809838819950451e-10,0.5797577500343323,0.5,0.14050573110580444,,,,,189,0.0,0.0,0.0,121,25,0.2066115702479339,25,0.08966666666666667,0.18
21,Random,-4.1356493800238585,-827.1298760047716,0.0,0.0,0.1408,0.48412698412698413,0.0635,0.10733333333333334,0.8291666666666667,0.6277380180930484,0.6024965489514681,0.9602740417370798,20.000000000000014,25.71884536743164,0.0,0.0,0.0,1.0,1.0,2.4567620160453885e-10,1.0555250666566273e-10,0.5610175728797913,0.5,0.1502733826637268,,,,,172,0.0,0.0,0.0,106,29,0.27358490566037735,29,0.07516666666666667,0.175
22,Random,-3.6587466144630856,-731.7493228926171,0.0,0.0,0.1610305958132045,0.5116279069767442,0.06133333333333333,0.10733333333333334,0.8313333333333334,0.6235631019109636,0.5989663727744654,0.9619375723122904,20.000000000000014,25.638458251953125,0.0,0.0,0.0,1.0,1.0,1.454516773691239e-08,8.095351507197983e-11,0.5508138537406921,0.4785714298486709,0.15643048286437988,,,,,178,0.0,0.0,0.0,115,28,0.24347826086956523,28,0.1085,0.14
23,Random,-3.6995692799274003,-739.91385598548,0.0,0.0,0.1264,0.472,0.06016666666666667,0.105,0.8348333333333333,0.6266051156252158,0.6027009565084748,0.9608092001130351,20.000000000000014,25.30353355407715,0.0,0.0,0.0,1.0,1.0,1.5204626446774228e-10,9.283662172343564e-11,0.5631310939788818,0.5,0.14997394382953644,,,,,155,0.0,0.0,0.0,89,16,0.1797752808988764,16,0.05483333333333333,0.11
24,Random,-4.848025115795364,-969.6050231590729,0.0,0.0,0.11544461778471139,0.475,0.06283333333333334,0.10683333333333334,0.8303333333333334,0.6279430348458646,0.6029980809310324,0.9619746473690942,20.000000000000014,25.155921936035156,0.0,0.0,0.0,1.0,1.0,8.133897444473348e-10,4.792296420808032e-10,0.5407713055610657,0.5,0.15903006494045258,,,,,160,0.0,0.0,0.0,97,27,0.27835051546391754,27,0.06533333333333333,0.13
25,Random,-3.8005169286638676,-760.1033857327735,0.0,0.0,0.13776337115072934,0.5130434782608696,0.06366666666666666,0.11016666666666666,0.8261666666666667,0.6333317591226281,0.6083998851434252,0.9608717645470429,20.000000000000014,25.332700729370117,0.0,0.0,0.0,1.0,1.0,7.916152178211178e-10,2.5527529673441504e-10,0.5703666806221008,0.5,0.14458481967449188,,,,,145,0.0,0.0,0.0,89,16,0.1797752808988764,16,0.09183333333333334,0.075
26,Random,-5.325418287556811,-1065.0836575113622,0.0,0.0,0.16843702579666162,0.5878378378378378,0.06433333333333334,0.11216666666666666,0.8235,0.6231129207652655,0.597199416564231,0.9594981685775125,20.000000000000014,25.25086212158203,0.0,0.0,0.0,1.0,1.0,3.638731271848883e-08,4.965188066252684e-10,0.5949150323867798,0.5,0.13383688032627106,,,,,183,0.0,0.0,0.0,122,16,0.13114754098360656,16,0.08783333333333333,0.15
27,Random,-6.285911159625184,-1257.1822319250368,0.0,0.0,0.0998439937597504,0.44329896907216493,0.06016666666666667,0.113,0.8268333333333333,0.6279798568572685,0.6041637065337137,0.9609352396219055,20.000000000000014,25.04645347595215,0.0,0.0,0.0,1.0,1.0,5.612567974822014e-07,9.101274178746622e-10,0.5382669568061829,0.5,0.15923096239566803,,,,,133,0.0,0.0,0.0,79,22,0.27848101265822783,22,0.04633333333333333,0.11
28,Random,-3.1616893517641076,-632.3378703528215,0.0,0.0,0.13874788494077833,0.49137931034482757,0.06183333333333333,0.10583333333333333,0.8323333333333334,0.6206351901988069,0.5956317536317008,0.9599412904768323,20.000000000000014,24.41282081604004,0.0,0.0,0.0,1.0,1.0,3.9668272139303795e-11,4.818322719979396e-11,0.5872023701667786,0.5,0.13737556338310242,,,,,148,0.0,0.0,0.0,89,14,0.15730337078651685,14,0.0725,0.115
29,Random,-6.752685540898094,-1350.5371081796188,0.0,0.0,0.1456,0.5241935483870968,0.0495,0.096,0.8545,0.6229322486211636,0.6032953694068012,0.9639415376679604,20.000000000000014,25.27151107788086,0.0,0.0,0.0,1.0,1.0,3.4993455244602956e-08,1.9779438864553392e-09,0.5841566324234009,0.5,0.13855235278606415,,,,,165,0.0,0.0,0.0,106,24,0.22641509433962265,24,0.11983333333333333,0.14
30,Random,-3.238108945757591,-647.6217891515182,0.0,0.0,0.1488,0.5041322314049587,0.06383333333333334,0.10533333333333333,0.8308333333333333,0.6223801845253204,0.5966318510151191,0.9598469541191775,20.000000000000014,25.04705047607422,0.0,0.0,0.0,1.0,1.0,3.335641096668951e-08,6.035458313680131e-11,0.5495773553848267,0.3333333432674408,0.15629978477954865,,,,,170,0.0,0.0,0.0,110,27,0.24545454545454545,27,0.07316666666666667,0.2
31,Random,-4.697756407257792,-939.5512814515583,0.0,0.0,0.13268608414239483,0.4957983193277311,0.058,0.10683333333333334,0.8351666666666666,0.6269533928382655,0.6039844934588806,0.9633123978020154,20.000000000000014,24.902788162231445,0.0,0.0,0.0,1.0,1.0,1.7997846268880124e-10,1.8881225888334226e-10,0.5849430561065674,0.5,0.1387481987476349,,,,,147,0.0,0.0,0.0,87,13,0.14942528735632185,13,0.08133333333333333,0.09
32,Random,-3.7597722073997475,-751.9544414799495,0.0,0.0,0.1476725521669342,0.5258620689655172,0.0635,0.1125,0.824,0.6235676219842627,0.5980433763846872,0.9576852131858924,20.000000000000014,25.1873779296875,0.0,0.0,0.0,1.0,1.0,1.6365857280487006e-10,1.9939211323705406e-10,0.5795878767967224,0.5,0.14096128940582275,,,,,155,0.0,0.0,0.0,100,17,0.17,17,0.06133333333333333,0.155
33,Random,-3.2649218922566563,-652.9843784513313,0.0,0.0,0.08268330733229329,0.38181818181818183,0.058333333333333334,0.11,0.8316666666666667,0.6217201676794334,0.5982869037303721,0.9622406078535096,20.000000000000014,24.94118881225586,0.0,0.0,0.0,1.0,1.0,1.2604023380546892e-10,5.414518226137811e-11,0.5470189452171326,0.5,0.15603142976760864,,,,,123,0.0,0.0,0.0,55,7,0.12727272727272726,7,0.041666666666666664,0.035
34,Random,-3.5477142985284456,-709.5428597056891,0.0,0.0,0.1629746835443038,0.536,0.05483333333333333,0.10333333333333333,0.8418333333333333,0.6189649402349561,0.5968593971803445,0.9614299814429591,20.000000000000014,25.29596710205078,0.0,0.0,0.0,1.0,1.0,3.514712479391058e-11,6.670177500611723e-11,0.534592866897583,0.3333333432674408,0.16484801471233368,,,,,188,0.0,0.0,0.0,130,33,0.25384615384615383,33,0.08933333333333333,0.2
35,Random,-5.6515506499141965,-1130.3101299828393,0.0,0.0,0.10410094637223975,0.44144144144144143,0.06466666666666666,0.10616666666666667,0.8291666666666667,0.6278484238045808,0.6021187709956315,0.9567005664955377,20.000000000000014,24.960371017456055,0.0,0.0,0.0,1.0,1.0,7.804610291373137e-10,1.8906106402649675e-10,0.5389714241027832,0.5,0.1595170944929123,,,,,125,0.0,0.0,0.0,62,5,0.08064516129032258,5,0.06316666666666666,0.045
36,Random,-3.7269723440577587,-745.3944688115517,0.0,0.0,0.1152,0.4642857142857143,0.0555,0.1025,0.842,0.6310980719920676,0.6094209338190251,0.9610043357987829,20.000000000000014,24.92230987548828,0.0,0.0,0.0,1.0,1.0,3.893040612101828e-10,7.920689902574145e-11,0.5476676225662231,0.3733333408832551,0.15748994052410126,,,,,147,0.0,0.0,0.0,87,20,0.22988505747126436,20,0.059166666666666666,0.1
37,Random,-5.074798801159041,-1014.9597602318082,0.0,0.0,0.11885895404120443,0.47619047619047616,0.065,0.10883333333333334,0.8261666666666667,0.6234498771664914,0.5972725958999883,0.9593893347944737,20.000000000000014,24.862638473510742,0.0,0.0,0.0,1.0,1.0,3.467226150632996e-08,3.139013035613482e-10,0.5564765334129333,0.3333333432674408,0.15319862961769104,,,,,159,0.0,0.0,0.0,93,23,0.24731182795698925,23,0.07066666666666667,0.09
38,Random,-4.728516178273455,-945.7032356546908,0.0,0.0,0.12359550561797752,0.4715447154471545,0.06883333333333333,0.10916666666666666,0.822,0.6299230325318104,0.6025663495956444,0.9615401356027673,20.000000000000014,25.058740615844727,0.0,0.0,0.0,1.0,1.0,3.116279287951329e-07,1.4106454962470325e-10,0.5662661790847778,0.5,0.1472514569759369,,,,,157,0.0,0.0,0.0,92,21,0.22826086956521738,21,0.073,0.205
39,Random,-3.7710933981460624,-754.2186796292125,0.0,0.0,0.1027190332326284,0.46153846153846156,0.06416666666666666,0.11316666666666667,0.8226666666666667,0.6258431482920048,0.6001885823244922,0.957804810061606,20.000000000000014,25.17285919189453,0.0,0.0,0.0,1.0,1.0,1.7970129828626114e-09,2.21768461927674e-10,0.5599489212036133,0.5,0.15083171427249908,,,,,140,0.0,0.0,0.0,77,14,0.18181818181818182,14,0.07033333333333333,0.075
40,Random,-3.5725506138662486,-714.5101227732497,0.0,0.0,0.1750788643533123,0.5714285714285714,0.06466666666666666,0.11633333333333333,0.819,0.623508757081125,0.5974790702934342,0.9603987084168255,20.000000000000014,25.259742736816406,0.0,0.0,0.0,1.0,1.0,5.065949437721429e-08,6.814477176986247e-11,0.5991146564483643,0.4166666716337204,0.13451354205608368,,,,,186,0.0,0.0,0.0,132,33,0.25,33,0.078,0.265
41,Random,-4.389426127195196,-877.8852254390391,0.0,0.0,0.1296,0.4883720930232558,0.059333333333333335,0.1005,0.8401666666666666,0.6242128077155801,0.6005097176281858,0.9650135269346386,20.000000000000014,25.054325103759766,0.0,0.0,0.0,1.0,1.0,6.577855060641014e-07,1.2149633868419064e-10,0.5767562985420227,0.5,0.14200566709041595,,,,,155,0.0,0.0,0.0,88,11,0.125,11,0.062,0.105
42,Random,-3.322072831343446,-664.4145662686892,0.0,0.0,0.12685337726523888,0.4774774774774775,0.0545,0.103,0.8425,0.6230420150062855,0.6013136065640236,0.9622881783080441,20.000000000000014,24.635677337646484,0.0,0.0,0.0,1.0,1.0,4.095208172572029e-09,5.401567387819389e-11,0.565658688545227,0.5,0.14753791689872742,,,,,137,0.0,0.0,0.0,79,9,0.11392405063291139,9,0.058833333333333335,0.105
43,Random,-3.806512993935824,-761.3025987871648,0.0,0.0,0.13043478260869565,0.4806201550387597,0.057666666666666665,0.1095,0.8328333333333333,0.623220700112868,0.6001634596174753,0.960026726780671,20.000000000000014,25.491626739501953,0.0,0.0,0.0,1.0,1.0,1.9099813397538412e-10,1.013894680018668e-10,0.5578213334083557,0.5,0.1512608826160431,,,,,172,0.0,0.0,0.0,105,27,0.2571428571428571,27,0.06683333333333333,0.155
44,Random,-4.357479475181015,-871.495895036203,0.0,0.0,0.13354531001589826,0.5084745762711864,0.058833333333333335,0.11066666666666666,0.8305,0.6206217530858518,0.5969064137621929,0.9553090022802232,20.000000000000014,24.847902297973633,0.0,0.0,0.0,1.0,1.0,1.1675087563389752e-09,1.5504499281671086e-10,0.5708024501800537,0.5,0.14497539401054382,,,,,154,0.0,0.0,0.0,96,19,0.19791666666666666,19,0.0625,0.12
45,Random,-3.2444828837264805,-648.8965767452961,0.0,0.0,0.10810810810810811,0.45871559633027525,0.05533333333333333,0.10566666666666667,0.839,0.623971814898662,0.601946169617497,0.9602468377174734,20.000000000000014,25.039752960205078,0.0,0.0,0.0,1.0,1.0,4.240109097164435e-10,4.6034059550392776e-11,0.5476961135864258,0.5,0.15660890936851501,,,,,139,0.0,0.0,0.0,80,20,0.25,20,0.07266666666666667,0.09
46,Random,-3.4823593626755502,-696.47187253511,0.0,0.0,0.1088,0.4608695652173913,0.057833333333333334,0.11033333333333334,0.8318333333333333,0.6231226586891724,0.5999886701105657,0.9632008298136043,20.000000000000014,24.811307907104492,0.0,0.0,0.0,1.0,1.0,3.1698776936650574e-10,7.290507607338187e-11,0.544255793094635,0.4428571462631226,0.15907253324985504,,,,,143,0.0,0.0,0.0,81,19,0.2345679012345679,19,0.06533333333333333,0.1
47,Random,-4.326748103883301,-865.3496207766603,0.0,0.0,0.09951845906902086,0.45454545454545453,0.059666666666666666,0.10333333333333333,0.837,0.6237175853954797,0.5998414591231621,0.9618901694508032,20.000000000000014,25.517688751220703,0.0,0.0,0.0,1.0,1.0,1.1445103198504114e-10,1.416066278125961e-10,0.5578628778457642,0.5,0.15083523094654083,,,,,124,0.0,0.0,0.0,64,10,0.15625,10,0.0505,0.04
48,Random,-4.091992305207276,-818.3984610414551,0.0,0.0,0.09442724458204334,0.45098039215686275,0.060333333333333336,0.10916666666666666,0.8305,0.6191569125412945,0.5947040573337661,0.9572296848186701,20.000000000000014,25.401836395263672,0.0,0.0,0.0,1.0,1.0,5.437369221539257e-09,1.2878571820085284e-10,0.5332050919532776,0.5,0.1625591367483139,,,,,130,0.0,0.0,0.0,74,19,0.25675675675675674,19,0.050166666666666665,0.085
49,Random,-4.992032268895536,-998.4064537791072,0.0,0.0,0.1456953642384106,0.5169491525423728,0.0595,0.11083333333333334,0.8296666666666667,0.6260547318068552,0.6023973756585381,0.9561014023882252,20.000000000000014,24.93091583251953,0.0,0.0,0.0,1.0,1.0,5.06322692217509e-07,1.6371027103390136e-10,0.5805054306983948,0.5,0.1411016434431076,,,,,159,0.0,0.0,0.0,102,21,0.20588235294117646,21,0.09566666666666666,0.175
50,Random,-4.212485460512635,-842.497092102527,0.0,0.0,0.12038523274478331,0.4672131147540984,0.058333333333333334,0.11433333333333333,0.8273333333333334,0.6220923002466293,0.5986820887574827,0.9578878658985406,20.000000000000014,25.523067474365234,0.0,0.0,0.0,1.0,1.0,9.57540464696649e-08,1.1285227023705167e-10,0.5791627168655396,0.5,0.14121924340724945,,,,,149,0.0,0.0,0.0,84,12,0.14285714285714285,12,0.05316666666666667,0.14
51,Random,-3.835359271421175,-767.071854284235,0.0,0.0,0.09379968203497616,0.46226415094339623,0.05733333333333333,0.10716666666666666,0.8355,0.6175214853450873,0.5942590014268962,0.9562818789364337,20.000000000000014,25.764726638793945,0.0,0.0,0.0,1.0,1.0,6.475282532392157e-08,1.664391548195088e-10,0.534503161907196,0.5,0.16308802366256714,,,,,135,0.0,0.0,0.0,78,22,0.28205128205128205,22,0.0495,0.145
52,Random,-4.997829811974899,-999.5659623949798,0.0,0.0,0.12779552715654952,0.45081967213114754,0.06516666666666666,0.11733333333333333,0.8175,0.6258548622114206,0.599773430784188,0.9593584598171833,20.000000000000014,25.476722717285156,0.0,0.0,0.0,1.0,1.0,1.8734478857140857e-08,2.1333233859999235e-10,0.5638586282730103,0.5,0.14749760925769806,,,,,148,0.0,0.0,0.0,81,9,0.1111111111111111,9,0.07766666666666666,0.155
53,Random,-5.009242102946787,-1001.8484205893574,0.0,0.0,0.1185064935064935,0.4811320754716981,0.0525,0.10983333333333334,0.8376666666666667,0.6195037066722542,0.5984207985986856,0.95838545748351,20.000000000000014,24.69291114807129,0.0,0.0,0.0,1.0,1.0,2.5211804199898324e-08,4.467990061263198e-10,0.5592172145843506,0.5,0.14989963173866272,,,,,143,0.0,0.0,0.0,87,22,0.25287356321839083,22,0.05433333333333333,0.165
54,Random,-3.7205769347813624,-744.1153869562725,0.0,0.0,0.10815047021943573,0.45,0.06233333333333333,0.10366666666666667,0.834,0.6237355863348473,0.5987226302895666,0.9610740247537237,20.000000000000014,25.433856964111328,0.0,0.0,0.0,1.0,1.0,9.198390493736497e-09,7.779991477441239e-11,0.547922670841217,0.3866666734218598,0.15713492035865784,,,,,149,0.0,0.0,0.0,83,20,0.24096385542168675,20,0.071,0.09
55,Random,-4.506626755152528,-901.3253510305055,0.0,0.0,0.10466988727858294,0.43859649122807015,0.062,0.1045,0.8335,0.6257129094717989,0.6009732510360312,0.9589834895329575,20.000000000000014,25.01923179626465,0.0,0.0,0.0,1.0,1.0,1.8436763227214215e-09,6.790986745164333e-10,0.5495032668113708,0.5,0.15499034523963928,,,,,139,0.0,0.0,0.0,75,14,0.18666666666666668,14,0.042833333333333334,0.065
56,Random,-5.170327785618556,-1034.0655571237112,0.0,0.0,0.14057507987220447,0.49166666666666664,0.06366666666666666,0.11316666666666667,0.8231666666666667,0.6257317874189071,0.6002831478308007,0.9636915531454671,20.000000000000014,25.116344451904297,0.0,0.0,0.0,1.0,1.0,2.9238762522254547e-07,3.5553315735903474e-09,0.5693172216415405,0.5,0.1461416333913803,,,,,159,0.0,0.0,0.0,98,21,0.21428571428571427,21,0.11066666666666666,0.13
57,Random,-4.229224944070236,-845.844988814047,0.0,0.0,0.15890850722311398,0.5193798449612403,0.06116666666666667,0.10383333333333333,0.835,0.6215570608981361,0.5969008282245385,0.9605806611230822,20.000000000000014,25.067340850830078,0.0,0.0,0.0,1.0,1.0,7.323699424688357e-10,1.6791999943310826e-10,0.5945711135864258,0.5,0.13415434956550598,,,,,168,0.0,0.0,0.0,106,16,0.1509433962264151,16,0.08233333333333333,0.18
58,Random,-4.667632468641086,-933.5264937282172,0.0,0.0,0.11477987421383648,0.46846846846846846,0.05616666666666666,0.11366666666666667,0.8301666666666667,0.6206120827515136,0.5980350514760879,0.9617157514658145,20.000000000000014,25.59418487548828,0.0,0.0,0.0,1.0,1.0,8.557136943476706e-11,2.579445906869539e-10,0.5628277063369751,0.5,0.14938078820705414,,,,,144,0.0,0.0,0.0,85,15,0.17647058823529413,15,0.06566666666666666,0.195
59,Random,-5.0351008154619725,-1007.0201630923945,0.0,0.0,0.14123376623376624,0.5076923076923077,0.06333333333333334,0.10516666666666667,0.8315,0.6267616870592759,0.6015249328034983,0.963149655565517,20.000000000000014,24.86827278137207,0.0,0.0,0.0,1.0,1.0,2.65794358744742e-10,2.3910135954485787e-10,0.5666823983192444,0.5,0.14743120968341827,,,,,165,0.0,0.0,0.0,101,20,0.19801980198019803,20,0.076,0.13
