episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,20,1.9958760738372803,2.0,-1.6571470499038696,-34.142939659152375,-0.5962842106819153,1.6571470499038696,0.0,0.0,0.0946372239747634,0.0,0.0,0,7.884220600128174,2.0000000000000004,0.3639745589531152,2.7484781901041666,0.0,0.0,0,0.0,0.16393442622950818,0.1721311475409836,0.6639344262295082,0.16393442622950818,0.1721311475409836,0.6639344262295082,0.5006048508050541,1.25,3.0,0.5007063539452711,0.8566100805997848,2.32984719841442e-13,6.768929861067363e-11,6.105489031016376e-11,6.768929861067363e-11,0.13793103448275862,0.5,0.5,94,20,68.837441536,0.0,1.0,0.0,0.7966666666666666,0.0,0.0,0.009818762162467465,1.4578731060028076,2.63651442527771,0.016485415981151164,0.07852894067764282,0.6743987500667572,0.20333333333333334,0.0,0,True,0.0003,1.4,1.7
