episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue,completed_tasks_count,t_tx_mean,dT_eff_mean,dT_eff_p95,deadline_seconds_mean,deadline_gamma_mean,critical_path_cycles_mean,terminated_reason,idle_terminate_count,task_success_count,task_completion_count,audit_deadline_misses,physical_steps,decision_steps,active_decision_ratio,deadlock_vehicle_count,episode_vehicle_count,episode_task_count,tx_tasks_created_count,same_node_no_tx_count,idle_fraction,service_rate_when_active,fallback_rate,not_in_candidate_fallback_cnt,illegal_by_connectivity_cnt,candidate_reachable_cnt_mean,candidate_reachable_cnt_p95,candidate_dropped_cnt_mean,candidate_dropped_cnt_p95,rsu_gate_total,rsu_gate_blocked,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,oracle_match_rate,mode_match_rate,oracle_match_rate_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_valid_count,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,action_regret_mean,action_regret_p50,action_regret_p95,action_regret_mean_on_task,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,risk_penalty_mean,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,malicious_count,edge_rate_recompute_cnt_mean,edge_rate_delta_mean,edge_rate_delta_p95,v2v_tx_jobs,v2v_link_break_count,delta_phi_mean,delta_phi_p50,delta_phi_p95,delta_phi_min,delta_phi_max,shape_clip_hit_rate,r_total_clip_hit_rate,reward_clip_hit_rate,reward_clip_hit_count,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dt_used_mean,implied_dt_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dCFT_prog_mean,dCFT_prog_p95,r_prog_mean,mean_r_prog,mean_r_term,reward_step_p95,r_prog_on_task_mean,r_prog_on_task_abs_mean,r_term_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,abs_ratio_basis
1,CP-EFT,0.0021697184900833885,0.05207324376200133,0.55,0.55,0.837037037037037,0.896551724137931,0.5609756097560976,0.2032520325203252,0.23577235772357724,0.5609756097560976,0.2032520325203252,0.23577235772357724,0.0,0.0,0.0,0.17905995475650235,0.0,2.400000000000001,0.8257405631220766,0.8257405631220766,2.400000000000001,0.8257405631220766,1.563828162646847,0.45,0.55,0.0,0.17905995475650252,0.9975451187100559,0.0,0.74375,0.25625,0.25625,0.0,0.0,2.1038015080021566e-11,0.0,0.0,2.1038016814745042e-11,0.0,54,0.0,0.0,0.0,0.041666666666666664,0.25,11,0.018099365715453484,0.0,0.0,2.0623289479139064,3.018292952028032,325809730.3192524,all_failed,0,,,9,24,123,5.125,0,20,20,54,69,0.0,0.0,0.0,0,0,12.9,16.0,0.0,0.0,680,0,1.0,1.0,0.6789473684210526,12.899999999999999,22949046.533743847,1.0,1.0,0.2032520325203252,0.3252032520325203,0.4715447154471545,0.5934959349593496,0.30291832200715607,0.060088806161487734,0.3630071281686438,0.5284552845528455,0.5284552845528455,0.5284552845528455,0.9105691056910569,0.0005627040532138673,123,0.96,0.04,0.0,0.55,0.375,0.075,0.39655172413793105,0.15517241379310345,0.4482758620689655,0.00956376184419337,0.0020935401975260143,0.040408598038483755,0.00956376184419337,0.02578957491929657,1.0,0.02578957491929657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,76,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000085,0.10000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.004736392508600681,0.004736392508600681,0.0169607923922332,0.03262582601333996,0.018483482960392907,0.02305730951191888,0.1416095922575546,0.14002394691434783,0.8599760530856523,unified_mainline
2,CP-EFT,0.0012190915968537687,0.04754457227729698,0.5,0.5,0.7806691449814126,0.88,0.21794871794871795,0.32051282051282054,0.46153846153846156,0.21794871794871795,0.32051282051282054,0.46153846153846156,9.085216351430925e-05,0.00038723872973312135,0.0,0.25358468758613495,0.0,3.900000000000002,2.4913568126508503,2.4913568126508503,3.900000000000002,2.4913568126508503,2.7770712035914076,0.5,0.5,0.0,0.2535846875861346,0.987078064887713,0.0,0.7,0.30000000000000004,0.30000000000000004,0.014925373134328358,0.0,8.298666441530766e-12,0.0,7.890109052222072e-12,2.085267939225255e-12,3.9955349358938686e-12,183,0.0,0.0,0.0,0.4807692307692308,2.2051282051282053,10,0.026074219533544114,0.0,0.0,3.4040447527612705,3.775225371978306,1989789412.820533,all_failed,0,,,10,39,234,6.0,0,20,20,175,51,0.0,0.0,0.0,0,0,6.823076923076923,9.0,0.0,0.0,819,0,1.0,1.0,0.3591093117408908,6.823076923076926,19794950.096925672,1.0,1.0,0.1111111111111111,0.717948717948718,0.17094017094017094,0.19230769230769232,0.13624878432355195,0.1569809184741299,0.29322970279768185,0.5427350427350427,0.5427350427350427,0.5427350427350427,0.8760683760683761,0.003939114158524231,234,0.9230769230769231,0.07692307692307693,0.0,0.125,0.4226190476190476,0.4523809523809524,0.15,0.05,0.8,0.039316252027384924,0.0,0.17635575034001322,0.039316252027384924,0.15762583063516833,0.9814814814814815,0.16268544275653146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,201,3,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0999999999999998,0.0999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009117259062173559,0.009117259062173559,0.003073656906364119,0.11611221868635846,0.03039086354057858,0.094711419638493,0.027307112438677367,0.7762052044569178,0.22379479554308226,unified_mainline
3,CP-EFT,0.001314337851788041,0.051259176219733596,0.55,0.55,0.8576642335766423,0.9431818181818182,0.2992125984251969,0.3228346456692913,0.3779527559055118,0.2992125984251969,0.3228346456692913,0.3779527559055118,0.0004971656298748218,0.0021785909623728145,0.0,0.3563897319273913,0.0,3.900000000000002,2.6534831073522906,2.6534831073522906,3.900000000000002,2.6534831073522906,3.1694434315696918,0.45,0.55,0.0,0.3563897319273907,0.9833317745634265,0.0,0.6743589743589744,0.3256410256410256,0.3256410256410256,0.025,0.0,3.261460893022594e-11,0.0,3.279690373447767e-11,3.350973578480909e-12,1.7501556454080346e-11,178,0.0,0.0,0.0,0.42948717948717946,1.8717948717948718,11,0.036687984761155416,0.0,0.0,3.3922975606242445,3.745097232963097,2054570593.275755,all_failed,0,,,9,39,254,6.512820512820513,0,20,20,170,76,0.0,0.0,0.0,0,0,7.597435897435897,9.0,0.0,0.0,865,0,1.0,1.0,0.3998650472334685,7.597435897435896,16956459.125182886,1.0,1.0,0.16535433070866143,0.6496062992125984,0.18503937007874016,0.2637795275590551,0.10393389266472931,0.28489742925493705,0.38883132191966635,0.6141732283464567,0.6141732283464567,0.6141732283464567,0.8622047244094488,0.007691216112613344,254,0.9285714285714286,0.0,0.07142857142857142,0.18787878787878787,0.47878787878787876,0.3333333333333333,0.1276595744680851,0.06382978723404255,0.8085106382978723,0.03473121472310179,0.0,0.17954479021723252,0.03473121472310179,0.16472765122520083,0.90625,0.1895521046524607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,200,5,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0999999999999998,0.0999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.008031654843313455,0.008031654843313455,0.005111723674566957,0.10981940640436746,0.024664136920411396,0.09120580622625846,0.03582962851798345,0.7179556350547501,0.28204436494525,unified_mainline
4,CP-EFT,0.002915451405988465,0.08163263936767702,0.6,0.6,0.8883495145631068,0.9433962264150944,0.325,0.365,0.31,0.325,0.365,0.31,0.0006091086867564278,0.002526673070989626,0.0,0.2738013689128024,0.0,2.800000000000001,1.7962504381661153,1.7962504381661153,2.800000000000001,1.7962504381661153,2.4712574375543097,0.4,0.6,0.0,0.27380136891280243,0.9803402570459655,0.0,0.6428571428571429,0.3571428571428571,0.3571428571428571,0.032,0.0,7.503225818439319e-11,0.0,9.250842453178976e-11,8.26323471453394e-12,5.20150087932046e-11,135,0.0,0.0,0.0,0.34464285714285714,1.9642857142857142,12,0.028664499633911728,0.0,0.0,2.490900958385048,3.1232477277343844,1239079237.646943,all_failed,0,,,8,28,200,7.142857142857143,0,20,20,126,65,0.0,0.0,0.0,0,0,10.996428571428572,16.0,0.0,0.0,713,0,1.0,1.0,0.5787593984962406,10.99642857142857,15669335.303177265,0.9499999999999995,1.0,0.155,0.625,0.22,0.2698412698412698,0.20667331614234918,0.17947735023715708,0.390507904937926,0.57,0.57,0.57,0.88,0.00203369139121761,200,0.8709677419354839,0.06451612903225806,0.06451612903225806,0.24,0.488,0.272,0.18181818181818182,0.22727272727272727,0.5909090909090909,0.02904923800514983,0.0,0.13823021035201638,0.02904923800514983,0.1093717403739406,0.9193548387096774,0.13043129971084186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,125,4,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000094,0.10000000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.016148097964246474,0.016148097964246474,0.013006416095638176,0.16823085439065907,0.04521467429989013,0.08346508886081765,0.06052472741701697,0.5796596663459042,0.4203403336540959,unified_mainline
5,CP-EFT,0.006233609772598251,0.13713941499716154,0.85,0.85,0.9389312977099237,0.9523809523809523,0.390625,0.265625,0.34375,0.390625,0.265625,0.34375,0.0,0.0,0.0,0.15230401107006236,0.0,2.2000000000000006,0.7455818621083818,0.7455818621083818,2.2000000000000006,0.7455818621083818,1.0301757115877044,0.15,0.85,0.0,0.15230401107006242,0.9891232625154667,0.0,0.7090909090909091,0.2909090909090909,0.2909090909090909,0.0,0.0,1.501422575676814e-12,0.0,2.955747476743486e-13,1.4968342320828554e-12,2.540578890588222e-14,78,0.0,0.0,0.0,0.10909090909090909,0.045454545454545456,17,0.015571508696749328,0.0,0.0,2.0901968415728556,2.993599827111143,365288006.59110206,all_failed,0,,,3,22,128,5.818181818181818,0,20,20,76,50,0.0,0.0,0.0,0,0,9.3,11.0,0.0,0.0,440,0,1.0,1.0,0.48947368421052656,9.300000000000004,26849168.106151834,1.0,1.0,0.171875,0.53125,0.296875,0.3671875,0.07140591955717755,0.05073213708437298,0.12213805664155053,0.5625,0.5625,0.5625,0.9765625,0.0005672065268354121,128,1.0,0.0,0.0,0.29411764705882354,0.39705882352941174,0.3088235294117647,0.21052631578947367,0.18421052631578946,0.6052631578947368,0.0062056958260037366,0.0,0.02647008252904403,0.0062056958260037366,0.03431229216147649,1.0,0.03431229216147649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,100,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000081,0.10000000000000081,0.0,0.0,0.0,0.0,0.0,0.0,0.005649117620460685,0.005649117620460685,0.05668698010552181,0.04723211845278758,0.019418841820333627,0.02893230990005602,0.21879348132942436,0.11679167419937564,0.8832083258006244,unified_mainline
6,CP-EFT,0.007162053972006337,0.1575651873841394,0.9,0.9,0.968503937007874,1.0,0.43548387096774194,0.28225806451612906,0.28225806451612906,0.43548387096774194,0.28225806451612906,0.28225806451612906,0.0,0.0,0.0,0.13389378712396868,0.0,2.2000000000000006,0.6268688329823964,0.6268688329823964,2.2000000000000006,0.6268688329823964,0.8052419993195054,0.1,0.9,0.0,0.13389378712396866,0.9945644171167859,0.0,0.7181818181818181,0.28181818181818186,0.28181818181818186,0.0,0.0,2.4247765254004072e-12,0.0,2.1523930467809353e-11,2.424304030093638e-12,2.0462803153320494e-11,70,0.0,0.0,0.0,0.08181818181818182,0.0,18,0.013467352168393057,0.0,0.0,2.0569971770834004,2.9666987341059636,329610992.3451273,all_failed,0,,,2,22,124,5.636363636363637,0,20,20,69,54,0.0,0.0,0.0,0,0,9.1,10.0,0.0,0.0,440,0,1.0,1.0,0.4789473684210528,9.099999999999996,24156510.8983435,1.0,1.0,0.20161290322580644,0.6451612903225806,0.1532258064516129,0.31451612903225806,0.09263997480148797,0.04698370039235579,0.13962367519384375,0.532258064516129,0.532258064516129,0.532258064516129,0.9596774193548387,0.00012988797706405363,124,1.0,0.0,0.0,0.275,0.4,0.325,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.005746683806500673,0.0,0.02312214209289691,0.005746683806500673,0.04297398213846507,1.0,0.04297398213846507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,80,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000081,0.10000000000000081,0.0,0.0,0.0,0.0,0.0,0.0,0.006948493168379032,0.006948493168379032,0.06467204655168435,0.04056953197937356,0.02465594350069979,0.02709963770253756,0.24615982970626996,0.09917181629427453,0.9008281837057255,unified_mainline
7,CP-EFT,0.0007357235202381982,0.021335982086907748,0.4,0.4,0.8163265306122449,0.8939393939393939,0.2616279069767442,0.3488372093023256,0.38953488372093026,0.2616279069767442,0.3488372093023256,0.38953488372093026,0.0002590617165695867,0.0011831165008689786,0.0,0.29344752922564815,0.0,2.9000000000000012,1.8507439105403396,1.8507439105403396,2.9000000000000012,1.8507439105403396,2.199371294722364,0.6,0.4,0.0,0.29344752922564804,0.9811626008444999,0.0,0.7034482758620689,0.29655172413793107,0.29655172413793107,0.0,0.0,3.2911000313884387e-12,0.0,8.354807541329291e-13,3.2731825062859432e-12,4.5314342827108127e-13,127,0.0,0.0,0.0,0.3603448275862069,1.5862068965517242,8,0.0305540128797996,0.0,0.0,2.469863596938154,3.1726825099569775,1363156040.5526867,all_failed,0,,,12,29,172,5.931034482758621,0,20,20,126,45,0.0,0.0,0.0,0,0,6.979310344827586,9.0,0.0,0.0,639,0,1.0,1.0,0.3673321234119781,6.979310344827587,17617186.570183307,1.0,1.0,0.1511627906976744,0.6511627906976745,0.19767441860465115,0.23255813953488372,0.3893424965431063,0.12628401888296756,0.515626515426074,0.627906976744186,0.627906976744186,0.627906976744186,0.9127906976744186,0.0027647087716028435,172,0.9230769230769231,0.07692307692307693,0.0,0.16964285714285715,0.49107142857142855,0.3392857142857143,0.058823529411764705,0.08823529411764706,0.8529411764705882,0.02886429284513486,0.0,0.14361231856642095,0.02886429284513486,0.13278224713660178,1.0,0.13278224713660178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,124,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000095,0.10000000000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.011160284869546556,0.011160284869546556,-0.0038030496671645673,0.13845938494299803,0.037633518746145365,0.10067995762163583,0.041519930541977924,0.7080171364536832,0.29198286354631664,unified_mainline
8,CP-EFT,0.0035657922406926454,0.10340797498008672,0.75,0.75,0.9505494505494505,0.9696969696969697,0.281767955801105,0.3259668508287293,0.39226519337016574,0.281767955801105,0.3259668508287293,0.39226519337016574,0.0005731851024840715,0.0025572873803135494,0.0,0.18090555555103682,0.0,2.9000000000000012,1.89320528567842,1.89320528567842,2.9000000000000012,1.89320528567842,2.172422967898993,0.25,0.75,0.0,0.1809055555510369,0.9784247218789567,0.0,0.6879310344827586,0.3120689655172414,0.3120689655172414,0.013422818791946308,0.0,1.0806131380339257e-12,0.0,3.4228294162755645e-13,1.0736058309729346e-12,4.478978223466234e-14,130,0.0,0.0,0.0,0.4379310344827586,2.0344827586206895,15,0.018724665347965123,0.0,0.0,2.4728655247334532,3.154650449065335,1446202027.587773,all_failed,0,,,5,29,181,6.241379310344827,0,20,20,125,51,0.0,0.0,0.0,0,0,7.075862068965518,9.0,0.0,0.0,618,0,1.0,1.0,0.3724137931034481,7.075862068965514,23239379.893115975,1.0,1.0,0.11602209944751381,0.5966850828729282,0.287292817679558,0.3314917127071823,0.10504389762122471,0.13061932385531064,0.23566322147653532,0.5911602209944752,0.5911602209944752,0.5911602209944752,0.8839779005524862,0.003964556643465881,181,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.2222222222222222,0.4722222222222222,0.3055555555555556,0.15384615384615385,0.1346153846153846,0.7115384615384616,0.024972681420162162,0.0,0.1184412472436237,0.024972681420162162,0.12950740942923422,0.8873239436619719,0.1512730856946876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,149,2,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000095,0.10000000000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.012641713178813787,0.012641713178813787,0.023016209228112663,0.13288067022308517,0.04050935714758007,0.08190336647282895,0.028157069388008726,0.7441672007949249,0.25583279920507507,unified_mainline
9,CP-EFT,0.0031945278111778527,0.08625225090180202,0.7,0.7,0.8704663212435233,0.9577464788732394,0.2737430167597765,0.30726256983240224,0.41899441340782123,0.2737430167597765,0.30726256983240224,0.41899441340782123,0.00021988284590001612,0.0009133595137385286,0.0,0.17648016435580538,0.0,2.700000000000001,1.5859439297471218,1.5859439297471218,2.700000000000001,1.5859439297471218,1.8929392636081925,0.3,0.7,0.0,0.17648016435580538,0.9860244567308941,0.0,0.6685185185185185,0.3314814814814815,0.3314814814814815,0.00684931506849315,0.0,6.217238095879152e-12,0.0,6.440915509275946e-12,1.627359922165561e-12,5.979330962649327e-12,130,0.0,0.0,0.0,0.34444444444444444,2.2222222222222223,14,0.01816199977182444,0.0,0.0,2.482074756847032,3.2099058322362084,1363801377.7431183,all_failed,0,,,6,27,179,6.62962962962963,0,20,20,126,49,0.0,0.0,0.0,0,0,6.144444444444445,9.0,0.0,0.0,549,0,1.0,1.0,0.32339181286549706,6.144444444444442,19188969.647034198,1.0,1.0,0.1564245810055866,0.5251396648044693,0.31843575418994413,0.4301675977653631,0.08636586411311907,0.14229027195366475,0.22865613606678384,0.6424581005586593,0.6424581005586593,0.6424581005586593,0.9050279329608939,0.005143733227321653,179,0.8928571428571429,0.03571428571428571,0.07142857142857142,0.13829787234042554,0.5212765957446809,0.3404255319148936,0.19298245614035087,0.08771929824561403,0.7192982456140351,0.019865719734951257,0.0,0.09949946272188909,0.019865719734951257,0.14118948912227017,0.9333333333333333,0.15412194020357958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,146,1,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000092,0.10000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.008143672142169722,0.008143672142169722,0.02380160596960881,0.10748723621039646,0.024567502551796905,0.0673140776737754,0.05379642855141525,0.555807087030194,0.4441929129698059,unified_mainline
10,CP-EFT,-0.00092420183610978,-0.03419546793606186,0.15,0.15,0.731404958677686,0.7945205479452054,0.2549019607843137,0.35784313725490197,0.3872549019607843,0.2549019607843137,0.35784313725490197,0.3872549019607843,0.0002289794055975888,0.0011147681588303665,0.0,0.43167055529469894,0.0,3.700000000000002,2.408117121634683,2.408117121634683,3.700000000000002,2.408117121634683,2.6327442718546545,0.85,0.15000000000000002,0.0,0.4316705552946979,0.9901989225916008,0.0,0.7243243243243244,0.27567567567567564,0.27567567567567564,0.0196078431372549,0.0,2.98938282981831e-12,0.0,1.3262834450480914e-11,2.9732525035769397e-12,1.7048999018109965e-11,152,0.0,0.0,0.0,0.47702702702702704,2.3783783783783785,3,0.045222863767658016,0.0,0.0,3.2905810686654595,3.8580289333004556,2255306666.731142,all_failed,0,,,17,37,204,5.513513513513513,0,20,20,146,52,0.0,0.0,0.0,0,0,6.710810810810811,8.0,0.0,0.0,777,0,1.0,1.0,0.35320056899004276,6.71081081081081,16024213.913276713,1.0,1.0,0.12745098039215685,0.7107843137254902,0.16176470588235295,0.22058823529411764,0.5281087090966482,0.1687137988020177,0.696822507898666,0.5784313725490197,0.5784313725490197,0.5784313725490197,0.8676470588235294,0.004989639351449056,204,0.9615384615384616,0.0,0.038461538461538464,0.15172413793103448,0.47586206896551725,0.3724137931034483,0.15151515151515152,0.12121212121212122,0.7272727272727273,0.041778255994768,0.0,0.19027719135431156,0.041778255994768,0.2027186863642067,0.9493670886075949,0.21968641742739858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,153,3,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1000000000000001,0.1000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.008906258610324451,0.008906258610324451,-0.018148276971422257,0.1531413915612364,0.032307016527647496,0.11504808857115391,0.01229281841459378,0.903465283029831,0.09653471697016909,unified_mainline
