episode,steps,wall_time,sim_time,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1726,200,7.437903642654419,20.0,0.01892107166349888,2.7842141780722574,2.7842141780722574,0.1665941551327703,0.03960009664297104,0.0,0.5694444444444444,0.5925925925925926,0.9911764705882362,1.4949999999999948,102,20.440095901489258,20.000000000000014,0.0023696296406583955,0.016587510788542436,257953339843.75067,-0.01754322278126982,62,0.4305555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.5040858618263155,0.0,0.0,0.5040858618263155,0.9002204060554504,0.0,0.0,0.0,0.0,0.0,0.9722222089767456,0.02777777798473835,48,0,3.35814178884616,0.48000000000000004,1.0,0.0,0.0,0.075625,0.924375,0.924375,0.0,0.0,0.004944471723865718,0.7796948552131653,0.7796948552131653,0.7796948810418447,0.3765646715958913,0.003522951543952028,0.02955190239784618,23.12824296951294,0.924375,0.9239583333333333,0.34921075602372487,0.7863400538762411,0.38044439181685447,5,30,0.014516658149659634,0.012522232811897984,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1727,200,7.5091283321380615,20.0,-0.021228089928627014,-5.24561769527879,-5.24561769527879,0.05742259640246575,0.039073675870895386,0.0,0.2804878048780488,0.5232558139534884,0.8093333333333337,1.099999999999996,75,20.305072784423828,20.000000000000014,0.0025023988454459033,0.018833266747405916,266915000000.0007,-0.050602959044277085,118,0.7195121951219512,0.0,1.0,0.0,0.0,1.0,0.0,0.5161200480268598,0.0,0.0,0.5161200480268598,0.9053823828697204,0.0,0.0,0.0,0.0,0.0,0.9743589758872986,0.025641025975346565,47,0,3.6511608214634204,0.5899999999999999,1.0,0.0,0.0,0.03,0.97,0.97,0.0,0.0,-0.002928637914980451,0.9128544747829437,0.9128544747829437,0.9128544886906942,0.5619661102692286,0.0061688924227685975,0.018661076808348297,9.89146483739217,0.97,0.9696614583333333,0.624416571855545,0.9163903176784516,0.36308493663867314,5,30,0.023651571944355965,0.015288580907508715,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1728,200,7.6468493938446045,20.0,0.018869547173380852,2.7739097272281947,2.7739097272281947,0.16382217034697533,0.03896600380539894,0.0,0.5625,0.4731182795698925,0.991509433962264,1.4999999999999947,106,20.330320358276367,20.000000000000014,0.002357886283368053,0.017123270036513576,0.000652840860002393,-0.05117014936730186,63,0.4375,0.0,1.0,0.0,0.0,1.0,0.0,0.5093209239831776,0.0,0.0,0.5093209239831776,0.909569862484932,0.0,0.0,0.0,0.0,0.0,0.9722222089767456,0.02777777798473835,46,0,3.6556869845161373,0.38000000000000017,1.0,0.0,0.0,0.09375,0.90625,0.90625,0.0,0.0,0.0015682496092267683,0.6926396946112315,0.6926396946112315,0.692639680703481,0.3665823578834534,0.005385367006723148,0.022402858392645917,18.24418396949768,0.90625,0.9057291666666667,0.29161348740259807,0.7014559666315715,0.2710511860748132,5,30,0.019404320046305656,0.014556289929896583,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1729,200,7.440809488296509,20.0,-0.018550388514995575,-4.710077557158175,-4.710077557158175,0.09710090458393097,0.040707778185606,0.0,0.31952662721893493,0.5057471264367817,0.7840000000000001,1.0000000000000142,75,20.29822540283203,20.000000000000014,0.0023409381217649157,0.018077323555893247,614739340820.3131,-0.05582787623628903,115,0.6804733727810651,0.0,1.0,0.0,0.0,1.0,0.0,0.5111749204841908,0.0,0.0,0.5111749204841908,0.9018217623233795,0.0,0.0,0.0,0.0,0.0,0.9729729890823364,0.027027027681469917,44,0,3.057580652121218,0.505,1.0,0.0,0.0,0.04625,0.95375,0.95375,0.0,0.0,0.0008095371536910534,1.1020022292931875,1.1020022292931875,1.102002239227295,0.5969837625821431,0.0053705534543648055,0.022144031322871644,15.27935242652893,0.95375,0.9524739583333334,0.6003737931450208,1.106384954849879,0.6407358050346375,5,30,0.01608913578093052,0.012305274838581681,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1730,200,7.781117916107178,20.0,-0.019909383729100227,-4.981876857665414,-4.981876857665414,0.08917211294174182,0.04096812382340431,0.125,0.2682926829268293,0.5421686746987951,0.7882352941176476,1.0650000000000024,68,20.24786162376404,20.000000000000014,0.003237299040804464,0.02603786694363452,0.0008874997406935878,-0.048172711610793374,120,0.7317073170731707,0.0013227513227513227,0.9986772486772487,0.0,0.0013227513227513227,0.9986772486772487,0.0,0.5150673828230355,0.015,0.0,0.5150862406238154,0.9077030658721921,0.0,0.0,0.0,0.0,0.0,0.9722222089767456,0.02777777798473835,46,0,3.503718597876114,0.4350000000000001,1.0,0.0,0.0,0.055,0.945,0.945,0.0,0.0,0.0035297655849717557,0.9647498726844788,0.9647498726844788,0.9647498865922292,0.6199674884478251,0.007069721996473769,0.02853178223595023,11.13408092657725,0.945,0.9450520833333333,0.5676931448280811,0.9687350988388062,0.6168958117564519,5,30,0.017352314665913582,0.01613442027010023,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1731,200,7.417977333068848,20.0,0.024348191916942596,3.8696383723116554,3.8696383723116554,0.16087927073240274,0.039604026824235916,0.0,0.6689655172413793,0.3563218390804598,1.0089430894308944,1.4999999999999947,123,20.40781021118164,20.000000000000014,0.0027259605651412918,0.021578934479652062,0.0007515066954655577,-0.03716507426649221,48,0.3310344827586207,0.0,1.0,0.0,0.0,1.0,0.0,0.5229830344594666,0.0,0.0,0.5229830344594666,0.9162386566400528,0.0,0.0,0.0,0.0,0.0,0.9746794998645782,0.025320513173937798,31,0,3.3782239193939434,0.6699999999999997,1.0,0.0,0.0,0.03375,0.96625,0.96625,0.0,0.0,-0.0011033328191842884,0.873657476902008,0.873657476902008,0.8736574749151865,0.28777972360452014,0.0035609642436611466,0.016041305925076205,21.33158014615377,0.96625,0.9662760416666667,0.5407520614564418,0.8739107271035512,0.8378704645981391,5,30,0.011800927110016346,0.010681494604796168,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1732,200,7.891366481781006,20.0,0.01837972179055214,2.675944448121973,2.675944448121973,0.14945504441857338,0.03317124769091606,0.0,0.5971223021582733,0.3950617283950617,1.0706422018348616,1.4999999999999947,109,20.72464370727539,20.000000000000014,0.0023280689594695914,0.017821145671732673,0.0006791372117691042,-0.0019476285241533389,56,0.4028776978417266,0.0,1.0,0.0,0.0,1.0,0.0,0.5112523965534638,0.0,0.0,0.5112523965534638,0.8951082229614258,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,34,0,3.943417488000004,0.6749999999999997,1.0,0.0,0.0,0.051875,0.948125,0.948125,0.0,0.0,-0.0026077086959655086,0.7264609813690186,0.7264609813690186,0.7264609833558401,0.30050332347551983,0.006816748829442077,0.015097966402148206,12.777478965123494,0.948125,0.948828125,0.38880650450785953,0.7289086639881134,0.4965139294664065,5,30,0.013946615159511566,0.013013339042663573,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1733,200,7.477754354476929,20.0,0.019188519567251205,2.8377039683058527,2.8377039683058527,0.15382963865995405,0.03708339110016823,0.0,0.6,0.33695652173913043,1.025438596491229,1.40000000000002,114,20.671944618225098,20.000000000000014,0.002121973698377189,0.015516982541928764,0.0006050142430241522,-0.030592534836380518,58,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5035907988189138,0.0,0.0,0.5035907988189138,0.9058148175477981,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,31,0,3.782818279080466,0.565,1.0,0.0,0.0,0.05,0.95,0.95,0.0,0.0,-0.003796235409875711,0.7466611663500468,0.7466611663500468,0.7466611882050832,0.33836285173892977,0.006715194129113419,0.018207998061552644,25.163078006108602,0.95,0.9493489583333333,0.438780556122462,0.7511447548866272,0.3130547667543093,5,30,0.02047852799296379,0.012842988129705189,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1734,200,7.603911876678467,20.0,0.022515764459967613,3.5031525430969124,3.5031525430969124,0.14905956611037252,0.035804975777864456,0.0,0.6598639455782312,0.24731182795698925,0.9913793103448281,1.4250000000000136,116,20.666522979736328,20.000000000000014,0.0021138654046530094,0.01686885940579173,171375371093.7506,-0.0379674773812284,50,0.3401360544217687,0.0006565988181221273,0.9993434011818779,0.0,0.0006565988181221273,0.9993434011818779,0.0,0.5016559360426618,0.005,0.0,0.5016569716499429,0.8913642644882201,0.0,0.0,0.0,0.0,0.0,0.9729729890823364,0.027027027681469917,23,0,3.6161032147619108,0.5799999999999998,1.0,0.0,0.0,0.048125,0.951875,0.951875,0.0,0.0,-0.004570830891801355,0.7576123436292013,0.7576123436292013,0.7576123336950938,0.30424349904060366,0.004506179913975453,0.018327532925953467,18.385456879933674,0.951875,0.9520833333333333,0.4498751486341159,0.7609534660975138,0.41228587850928305,5,30,0.012099914252758026,0.010892074089497326,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1735,200,7.406855821609497,20.0,0.031228745356202126,5.245749052275669,5.245749052275669,0.16614790260791776,0.044568829238414764,0.0,0.678082191780822,0.4606741573033708,0.9909090909090905,1.4999999999999947,121,20.483863830566406,20.000000000000014,0.002151900948945011,0.015121072758464122,0.0006094508654539931,-0.022943274520336444,47,0.3219178082191781,0.0,1.0,0.0,0.0,1.0,0.0,0.501353146230249,0.0,0.0,0.501353146230249,0.8971820503473281,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,42,0,3.1242351056410302,0.6099999999999999,1.0,0.0,0.0,0.04375,0.95625,0.95625,0.0,0.0,-0.00599441424322625,0.82853289047877,0.82853289047877,0.8285329043865204,0.2909695068995158,0.004644815319382664,0.018235304951667787,22.153216616312662,0.95625,0.9567708333333333,0.5343730258444945,0.8316791911919912,0.4861227323611577,5,30,0.009853416122496128,0.009464240726083517,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1736,200,7.515228271484375,20.0,-0.018842512741684914,-4.768502811119847,-4.768502811119847,0.09872402064502238,0.040868714451789856,0.125,0.2926829268292683,0.39,0.7920000000000001,1.0000000000000047,75,20.521948099136353,20.000000000000014,0.0023284044673153597,0.01839732202344727,77492592773.43816,-0.04014473076909712,116,0.7073170731707317,0.0,1.0,0.0,0.0,1.0,0.0,0.5021788419049699,0.0,0.0,0.5021788419049699,0.8818731635808944,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,41,0,3.3416684704000064,0.5,1.0,0.0,0.0,0.045,0.955,0.955,0.0,0.0,-0.004043884864465023,1.1704752961794536,1.1704752961794536,1.1704753379027049,0.6259619394938151,0.006410365185001865,0.027397810450444617,12.143823583920797,0.955,0.9549479166666667,0.6096420347690582,1.174789434671402,0.684035935997963,5,30,0.01779055967926979,0.01577962301671505,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1737,200,7.481412649154663,20.0,0.025973768904805183,4.194753682515194,4.194753682515194,0.16628167033195493,0.039086319506168365,0.0,0.6756756756756757,0.42391304347826086,0.9861788617886181,1.4000000000000004,123,20.46456527709961,20.000000000000014,0.0022245796115746884,0.017610663673709264,0.0006656942857000887,-0.03742558231577168,48,0.32432432432432434,0.0,1.0,0.0,0.0,1.0,0.0,0.5155260435928358,0.01,0.0,0.5155260435928358,0.9017166227102279,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,39,0,3.916994848780494,0.5899999999999999,1.0,0.0,0.0,0.03875,0.96125,0.96125,0.0,0.0,-0.0034597277253245315,0.9202182630697886,0.9202182630697886,0.9202182471752167,0.2898630713423093,0.002135454131105992,0.014072090620175004,21.130180708567302,0.96125,0.96171875,0.5208117543409269,0.9220791935920716,0.6406627717117469,5,30,0.01495357695966959,0.01036240821704268,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1738,200,7.5746073722839355,20.0,0.022070158272981644,3.4140314100597617,3.4140314100597617,0.16518457010388374,0.039140116423368454,0.125,0.6232876712328768,0.45054945054945056,0.9901785714285722,1.400000000000018,112,20.820393562316895,20.000000000000014,0.0022364435585141016,0.016094986519615287,198536894531.25058,-0.0049736807756111225,55,0.3767123287671233,0.0,1.0,0.0,0.0,1.0,0.0,0.5139316674253496,0.0,0.0,0.5139316674253496,0.8983064323663711,0.0,0.0,0.0,0.0,0.0,0.9722222089767456,0.02777777798473835,43,0,3.4390671754128515,0.45500000000000007,1.0,0.0,0.0,0.08625,0.9137500000000001,0.9137500000000001,0.0,0.0,-0.007358861140285929,0.8592612564563751,0.8592612564563751,0.8592612346013387,0.3606224546829859,0.006122208796053504,0.022977428417652844,15.404042514165242,0.91375,0.912890625,0.38385593189547457,0.8691911379496257,0.33418423533439634,5,30,0.01487063616514206,0.01370355556719005,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1739,200,7.657318592071533,20.0,-0.023269042372703552,-5.653808638771936,-5.653808638771936,0.08776571229100226,0.04151245951652527,0.125,0.2375,0.5,0.8000000000000007,1.099999999999996,58,20.314902544021606,20.000000000000014,0.0024434650784043886,0.01947388221772108,213366289062.50067,-0.04735331252962288,122,0.7625,0.0,1.0,0.0,0.0,1.0,0.0,0.5245197877730243,0.005,0.0,0.5245197877730243,0.9144829958677292,0.0,0.0,0.0,0.0,0.0,0.9733285903930664,0.02667140867561102,45,0,3.67066072085107,0.5299999999999999,1.0,0.0,0.0,0.04,0.96,0.96,0.0,0.0,0.0018600994488224387,1.3062533497810365,1.3062533497810365,1.3062533815701802,0.6316005210081737,0.003934390671687046,0.02739628137399753,15.418657112121583,0.96,0.9598958333333333,0.638226871440808,1.3097181657950083,0.8632489234209061,5,30,0.013076203875243664,0.010152193112298844,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
1740,200,7.862707614898682,20.0,-0.02092559076845646,-5.18511829082258,-5.18511829082258,0.08751469515264033,0.03911769390106201,0.0,0.2822085889570552,0.37037037037037035,0.8132352941176476,1.099999999999996,68,20.390844345092773,20.000000000000014,0.002461347893899049,0.019243400651286657,266188925781.2506,-0.04864425299316595,117,0.7177914110429447,0.0,1.0,0.0,0.0,1.0,0.0,0.53668144753261,0.0,0.0,0.53668144753261,0.9127703815698623,0.0,0.0,0.0,0.0,0.0,0.9736841917037964,0.02631578966975212,30,0,3.5538733600000056,0.5899999999999999,1.0,0.0,0.0,0.025,0.975,0.975,0.0,0.0,-0.0006668416162331899,0.997114489475886,0.997114489475886,0.9971145272254944,0.5830980777740479,0.002248123181804355,0.018972769224395353,18.460192600886028,0.975,0.975,0.6980660336712996,0.9988749285538991,0.7221251875162125,5,30,0.00840641651302576,0.008154327515512705,-1,-1,0,False,8.362406704383542e-05,0.0,0.0
