episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,-4.558519840240413,-0.017792599201202065,1.61903114227785,0.0,0.0,0.0,0.10619469026548672,0.0,0.0,0.8,0.2,0.4996300799810948,0.0,1.0,0.0,6.75,-0.017792599201202033,-0.017792599201202033,10.850730757508451,12,12,6.776758909225464
1,-25.63126722971588,-0.1281563361485794,0.0,0.0,0.0,0.09836065573770492,0.0,0.08291666666666667,0.07083333333333333,0.84625,0.6023749373103161,0.0,1.0,0.0,0.84625,-25.63126722971588,-25.63126722971588,0.0,0.0,0.0,Random
1,3.8344057401022016,0.019172028700511008,0.0,0.0,0.0,0.1016949152542373,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8344057401022016,3.8344057401022016,0.0,0.0,0.0,Local-Only
1,3.1922737757365645,0.01596136887868282,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.1922737757365645,3.1922737757365645,0.0,0.0,0.0,Greedy
2,3.182894229888989,0.020914471149444943,0.26342821651034887,0.0,0.0,0.0,0.09917355371900827,0.0,0.0,0.9166666666666666,0.08333333333333333,0.5021436056867242,0.0,1.0,0.0,9.833333333333332,0.02091447114944494,0.02091447114944494,10.40787880959583,12,12,6.7007129192352295
3,3.4558832049370514,0.022279416024685257,0.28958695001072354,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,1.0,0.0,0.4984995443901668,0.0,1.0,0.0,15.75,0.022279416024685254,0.022279416024685254,9.39493483764293,12,12,6.7700419425964355
4,3.6968894799551055,0.023484447399775527,0.42902659657928677,0.0,0.0,0.0,0.1,0.0,0.0,0.9166666666666666,0.08333333333333333,0.5163175510747048,0.0,1.0,0.0,22.416666666666664,0.023484447399775562,0.023484447399775562,8.746390266665474,12,12,6.6595399379730225
5,-10.378735144933,-0.046893675724665,12.209966296123135,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.9444444444444444,0.05555555555555555,0.5124805095108846,0.0,1.0,0.0,26.833333333333332,-0.04689367572466536,-0.04689367572466536,8.103289291182849,12,12,6.5617828369140625
6,3.4852582216263563,0.022426291108131782,0.33059832428892455,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,1.0,0.0,0.5073293659366512,0.0,1.0,0.0,30.541666666666668,0.02242629110813175,0.02242629110813175,7.7738626829235535,12,12,6.723893404006958
7,2.663045565287339,0.018315227826436697,0.15013572001415823,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,1.0,0.0,0.51186969528518,0.0,1.0,0.0,31.416666666666664,0.018315227826436697,0.018315227826436697,7.762129191926891,12,12,6.791593074798584
8,3.9761946996053776,0.024880973498026888,0.25025044278138214,0.0,0.0,0.0,0.1016949152542373,0.0,0.08333333333333333,0.9166666666666666,0.0,0.5137338850629749,0.0,1.0,0.0,30.666666666666664,0.024880973498026888,0.024880973498026888,7.6736286632081026,12,12,6.666428327560425
9,3.6069945891698927,0.023034972945849462,0.24178840186860825,0.0,0.0,0.0,0.09917355371900827,0.0,0.08333333333333333,0.9166666666666666,0.0,0.5254824358659486,0.0,1.0,0.0,26.541666666666668,0.023034972945849448,0.023034972945849448,8.543102110672676,12,12,6.5990824699401855
10,3.0421730279923205,0.020210865139961603,0.1309877786371443,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,1.0,0.0,0.5309950696304441,0.0,1.0,0.0,39.791666666666664,0.0202108651399616,0.0202108651399616,7.080007985246833,12,12,6.60379958152771
11,3.758666316668272,0.02379333158334136,0.2532196535832352,0.0,0.0,0.0,0.0916030534351145,0.0,0.0,1.0,0.0,0.5166288469812328,0.0,1.0,0.0,34.166666666666664,0.02379333158334132,0.02379333158334132,7.852840597061155,12,12,6.765769958496094
12,2.5512189070384377,0.01775609453519219,0.12651000393347608,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.4905247782127117,0.0,1.0,0.0,40.25,0.017756094535192214,0.017756094535192214,7.3334598397491,12,12,6.592801094055176
13,2.956672151883514,0.01978336075941757,0.13274590853187773,0.0,0.0,0.0,0.09836065573770492,0.0,0.08333333333333333,0.9166666666666666,0.0,0.5002535662512916,0.0,1.0,0.0,36.541666666666664,0.019783360759417577,0.019783360759417577,7.563637211470447,12,12,6.647667407989502
14,3.000799020131498,0.02000399510065749,0.19166819662269619,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,1.0,0.0,0.5019852421331841,0.0,1.0,0.0,46.875,0.0200039951006575,0.0200039951006575,6.766727286038821,12,12,6.619039535522461
15,-6.101720253626431,-0.025508601268132158,4.675232894760039,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625,0.875,0.0625,0.50404091737951,0.0,1.0,0.0,41.0,-0.025508601268132154,-0.025508601268132154,7.213567587618311,12,12,6.957604885101318
16,2.6075274149577576,0.01803763707478879,0.11781217768374416,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,1.0,0.0,0.48878843580721876,0.0,1.0,0.0,51.083333333333336,0.018037637074788754,0.018037637074788754,6.2681838119367,12,12,6.622527122497559
17,3.7465091943741573,0.023732545971870786,0.1614384477544162,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,1.0,0.0,0.48222339420036103,0.0,1.0,0.0,56.49999999999999,0.023732545971870776,0.023732545971870776,5.75775308621174,12,12,6.7117955684661865
