episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,grad_norm_preclip,grad_norm_postclip,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,28,28,147,5.25,20.227558851242065,2.8000000000000003,all_failed,terminated,8.320575580000877e-05,0.00232976231606662,0.00232976231606662,0.011575595848262303,0.006297366227954626,0.15,0.15,0.61,1.8018948467071336,2.162454681012805,3,1.8018948467071336,2.800000000000001,0.024935037935809007,-0.024102979965785233,0.3068989360183563,0.0,0.3068989360183566,0.9506069221528239,0.03872361944207251,0.0,17,0.85,0.35374149659863946,0.3741496598639456,0.272108843537415,0.35374149659863946,0.3741496598639456,0.272108843537415,0.5007046649731429,0.8571428571428571,4.649999999999999,0.5010636452424799,0.8855480551719666,0.0,7.579165406390584e-10,1.1603235039459037e-10,6.872224622700427e-10,95,52,0.0,0.0,0.0,0.0,0.0,0.7375,0.26249999999999996,0.26249999999999996,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09499062070784392,0.10329289849091204,0.8471488117373137,0.15285118826268632,-0.019280001008883118,2.4882516503334045,2.4882516503334045,2.488252282142639,2.0352638244628904,0.003119980590417981,0.03515625,0.00430890895659104,0.0007382414536550641,0.0,0.0,29.38376804414123,29.38376804414123,29.383767986297606,1.0,1.0,0.85,2.4882516503334045,0.0,,,5,10,0.009618442505598068,0.00950488867238164,-1,-1,0,False,0.0002,0.0,0.09998755555555557
2,24,24,121,5.041666666666667,7.6546101570129395,2.4000000000000004,all_failed,terminated,0.002616811776533723,0.06280348198175606,0.06280348198175606,0.01586748333647846,0.006499836686998606,0.55,0.55,0.8222222222222222,1.0316897855675067,1.6157132822199345,11,1.0316897855675067,2.400000000000001,0.011560238392262254,0.014607879100136086,0.2427038118054242,0.0,0.24270381180542425,0.97383487979796,0.02659864465780272,0.0,9,0.45,0.38016528925619836,0.35537190082644626,0.2644628099173554,0.38016528925619836,0.35537190082644626,0.2644628099173554,0.494436051993398,0.3333333333333333,1.0,0.4915750945010443,0.8400608420372008,0.0,3.563660200267531e-10,6.206964109356505e-11,3.6795002045231207e-10,75,46,0.0,0.0,0.0,0.0,0.0,0.7479166666666667,0.2520833333333333,0.2520833333333333,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.04585879692798253,0.04829330999815663,0.2637724761129758,0.7362275238870243,0.03245832026004791,1.6960635423660277,1.6960635423660277,1.696063756942749,1.8521157026290893,0.007579000480473041,0.0375,0.0010666427086107432,0.0005771475087385624,0.0,0.0,8.2780643480715,8.2780643480715,8.278064060211182,1.0,1.0,0.675,1.6960635423660277,0.0,,,5,5,0.018339727073907852,0.018009183555841447,-1,-1,0,False,0.0002,0.0,0.09997688888888889
3,39,39,207,5.3076923076923075,16.245755910873413,3.9000000000000004,all_failed,terminated,0.001326864236034453,0.05174770711566324,0.05174770711566324,0.011361482460051777,0.004976217169314623,0.25,0.25,0.654275092936803,2.8663487689195257,3.391841580786348,6,2.8663487689195257,3.900000000000002,0.025415510115942303,-0.012146867265772271,0.3381950784552229,0.0,0.33819507845522273,0.9939246743274841,0.03620216725041994,0.0,15,0.75,0.4396135265700483,0.2463768115942029,0.3140096618357488,0.4396135265700483,0.2463768115942029,0.3140096618357488,0.49899874589382076,0.5897435897435898,3.200000000000003,0.49827217211765523,0.8714880168437957,0.0,9.828463008731914e-11,1.847862314552362e-11,5.1814878082589737e-11,107,91,0.0,0.0,0.0,0.0,0.0,0.7346153846153847,0.26538461538461533,0.26538461538461533,0.036231884057971016,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09576858884268127,0.1284478126234522,0.928976908183016,0.07102309181698412,0.0028591518600781757,1.1345411618550618,1.1345411618550618,1.1345414797465005,1.6118059794108073,0.007832760099942486,0.0546875,0.0008408708071025709,0.0004132012720219791,0.0,0.0,9.605406881049701,9.605406881049701,9.60540680885315,1.0,1.0,0.646875,1.1345411618550618,0.0,,,5,15,0.022995714098215103,0.019539412111043923,-1,-1,0,False,0.0002,0.0,0.09995955555555557
4,38,38,250,6.578947368421052,17.259496212005615,3.8000000000000003,all_failed,terminated,0.001548452884890139,0.05884121480376006,0.05884121480376006,0.012107889121398327,0.004693424794822931,0.25,0.25,0.8321167883211679,2.860843648722401,3.3501195553249987,5,2.860843648722401,3.800000000000002,0.027872228962429465,-0.012387698750913683,0.30900347298160985,0.0,0.3090034729816099,0.9869526737742426,0.03302982998454613,0.0,15,0.75,0.476,0.264,0.26,0.476,0.264,0.26,0.49701292093500105,0.7368421052631579,3.0,0.49444943743423175,0.8672831177711485,0.0,2.8745625046955275e-10,4.741196324431485e-11,2.8708448535086347e-10,125,119,0.0,0.0,0.0,0.0,0.0,0.6710526315789473,0.32894736842105265,0.32894736842105265,0.03125,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08473157604578564,0.10884591343280056,0.8641859488939164,0.1358140511060835,0.010015694424510002,1.191661775112152,1.191661775112152,1.1916622638702392,1.7112294435501099,0.011463925638236106,0.038671875,0.0007008497253991663,0.0003739122272236273,0.0,0.0,9.228567376066882,9.228567376066882,9.228567361831665,1.0,1.0,0.63828125,1.191661775112152,0.0,,,5,10,0.02684870734810829,0.023005691915750495,-1,-1,0,False,0.0002,0.0,0.09994266666666667
5,28,28,175,6.25,13.154799699783325,2.8000000000000003,all_failed,terminated,0.002354732248932123,0.06593250418143234,0.06593250418143234,0.015300825750455254,0.0067219859920442104,0.4,0.4,0.7330097087378641,1.6587233648151058,2.109074147548256,8,1.6587233648151058,2.800000000000001,0.026161371887501977,-0.0026140489655618595,0.3086408979778081,0.0,0.30864089797780786,0.9898820995568852,0.03254714727535142,0.0,12,0.6,0.36,0.37714285714285717,0.26285714285714284,0.36,0.37714285714285717,0.26285714285714284,0.49656504640754845,1.2857142857142858,4.0,0.4942750773459141,0.8323566764593124,0.0,6.34731639470584e-10,7.933725898467969e-11,5.573946082471046e-10,108,63,0.0,0.0,0.0,0.0,0.0,0.6875,0.3125,0.3125,0.02,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08371639004000639,0.09892536257554452,0.8011397304317371,0.19886026956826283,-0.003628714568912983,0.7657621681690217,0.7657621681690217,0.765762311220169,1.7795352816581727,0.008605966484174133,0.030078125,0.0004952464223606512,0.00027057509432779623,0.0,0.0,4.868156250054746,4.868156250054746,4.868156266212464,1.0,1.0,0.414453125,0.7657621681690217,0.0,,,5,10,0.017905015498399734,0.016116560436785218,-1,-1,0,False,0.0002,0.0,0.09993022222222223
6,22,22,129,5.863636363636363,4.029900074005127,2.2,all_failed,terminated,0.006927388720214367,0.15240254996785466,0.15240254996785466,0.02943160962313413,0.007874712347984314,0.9,0.9,0.9694656488549618,0.8705725939286808,1.3308649473134735,18,0.8705725939286808,2.2000000000000006,0.009249483716041972,0.060024402632982865,0.18727815399415876,0.0,0.18727815399415879,0.9930675067641785,0.019234330600603148,0.0,2,0.1,0.4883720930232558,0.2868217054263566,0.2248062015503876,0.4883720930232558,0.2868217054263566,0.2248062015503876,0.4990551991303536,0.18181818181818182,0.0,0.4982003792959116,0.8694153428077698,0.0,1.1798959032027767e-10,1.5422847027268816e-11,1.254465024913551e-10,66,63,0.0,0.0,0.0,0.0,0.0,0.7068181818181818,0.2931818181818182,0.2931818181818182,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.031548626628360235,0.0317390544524487,0.15371604586319004,0.8462839541368099,0.00806673988699913,0.9071158170700073,0.9071158170700073,0.9071160316467285,1.7281615018844605,0.010285101644694806,0.0359375,0.0005257064767647535,0.00028536683530546727,0.0,0.0,6.6140265831094025,6.6140265831094025,6.614026737213135,1.0,1.0,0.4859375,0.9071158170700073,0.0,,,5,5,0.021175481379032135,0.018869613111019132,-1,-1,0,False,0.0002,0.0,0.09992044444444445
7,24,24,121,5.041666666666667,4.396186590194702,2.4000000000000004,all_failed,terminated,0.004810139071196318,0.11544333704682724,0.11544333704682724,0.029658284317702014,0.006947347428649664,0.7,0.7,0.8818897637795275,0.8922795335321858,1.6010324147163886,14,0.8922795335321858,2.400000000000001,0.015323391316742886,0.032777999119435124,0.25609405593900836,0.0,0.2560940559390084,0.9959480389822248,0.026255696540414097,0.0,6,0.3,0.45454545454545453,0.2892561983471074,0.256198347107438,0.45454545454545453,0.2892561983471074,0.256198347107438,0.5134680479881354,0.041666666666666664,0.0,0.5243032444898683,0.8657505512237549,0.0,1.2407280758353068e-10,1.324288161769216e-11,1.0550213029592017e-10,64,55,0.0,0.0,0.0,0.0,0.0,0.7479166666666667,0.2520833333333333,0.2520833333333333,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.060787006876335495,0.061027568100580534,0.2737669861045041,0.7262330138954958,-0.009526511281728744,0.5727334141731262,0.5727334141731262,0.5727334856987,1.699332594871521,0.012467862013727427,0.04296875,0.0004918535938486457,0.0002608922804938629,0.0,0.0,3.125005293078536,3.125005293078536,3.1250053882598876,1.0,1.0,0.390625,0.5727334141731262,0.0,,,5,5,0.01909071020781994,0.01814323402941227,-1,-1,0,False,0.0002,0.0,0.09990977777777778
8,27,27,188,6.962962962962963,8.282212734222412,2.7,all_failed,terminated,0.0037005674093961716,0.09991531434334909,0.09991531434334909,0.016251157224178314,0.007335079368203878,0.45,0.45,0.8622448979591837,1.6621135405826046,2.213410879088416,9,1.6621135405826046,2.700000000000001,0.035907157101930244,0.0010985148770879642,0.23755330407776587,0.0,0.23755330407776587,0.9972116216046452,0.024931085913615102,0.0,11,0.55,0.40425531914893614,0.3404255319148936,0.2553191489361702,0.40425531914893614,0.3404255319148936,0.2553191489361702,0.508315754585244,0.7037037037037037,2.0,0.5144389307910989,0.8724693059921265,0.0,3.43581939288295e-10,4.569674152965497e-11,2.4828805400556264e-10,108,76,0.0,0.0,0.0,0.0,0.0,0.6518518518518519,0.3481481481481481,0.3481481481481481,0.026785714285714284,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.10313757890979956,0.11441191610254296,0.6345996367415205,0.3654003632584794,0.0008912305347621441,0.6870737195014953,0.6870737195014953,0.6870738387107849,1.625276267528534,0.003998223831877113,0.054296875,0.0004228212055750191,0.00024119666777551175,0.0,0.0,6.256689412877003,6.256689412877003,6.256689500808716,1.0,1.0,0.505078125,0.6870737195014953,0.0,,,5,10,0.016132092103362083,0.015749793080613018,-1,-1,0,False,0.0002,0.0,0.09989777777777778
9,29,29,172,5.931034482758621,7.98336124420166,2.9000000000000004,all_failed,terminated,0.004022346343845129,0.11664805056167026,0.11664805056167026,0.014049875922501084,0.0065910969860851765,0.6,0.6,0.8846153846153846,1.6968020505820904,2.2139809760255513,12,1.6968020505820904,2.9000000000000012,0.02745650501422831,0.012766960696692472,0.17157356600522222,0.0,0.17157356600522225,0.9973728948038352,0.018368273362018718,0.0,8,0.4,0.4127906976744186,0.313953488372093,0.27325581395348836,0.4127906976744186,0.313953488372093,0.27325581395348836,0.4945798592513491,1.206896551724138,4.599999999999998,0.4901759948930703,0.8557737410068512,0.0,1.1006256392387176e-10,3.03773325938117e-11,1.1798334878521082e-10,96,71,0.0,0.0,0.0,0.0,0.0,0.7034482758620689,0.29655172413793107,0.29655172413793107,0.018867924528301886,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09258588900146757,0.10137335711151194,0.8133321315343515,0.18666786846564848,-0.013728174939751625,0.7211012780666352,0.7211012780666352,0.7211014211177826,1.5601635336875916,0.007243486517108977,0.060546875,0.00037630716105923056,0.00018204326333943756,0.0,0.0,7.143295680710135,7.143295680710135,7.143295741081237,1.0,1.0,0.5171875,0.7211012780666352,0.0,,,5,10,0.02434806153178215,0.020462100580334652,-1,-1,0,False,0.0002,0.0,0.0998848888888889
10,26,26,192,7.384615384615385,6.874302387237549,2.6,all_failed,terminated,0.006731606554239988,0.1750217612215703,0.1750217612215703,0.020591249223798513,0.007533193100243807,0.85,0.85,0.9533678756476683,1.7407700991299806,2.303855867236121,17,1.7407700991299806,2.600000000000001,0.030774234109120457,0.03654182789917581,0.13013243688974066,0.0,0.13013243688974072,0.9975114515304807,0.015027625742505319,0.0,3,0.15,0.4270833333333333,0.3645833333333333,0.20833333333333334,0.4270833333333333,0.3645833333333333,0.20833333333333334,0.494452189335313,1.1923076923076923,4.0,0.49012033717247516,0.8566801875829696,0.0,1.8739954171786824e-10,2.8231519552668338e-11,2.2481545236541178e-10,106,82,0.0,0.0,0.0,0.0,0.0,0.6307692307692307,0.36923076923076925,0.36923076923076925,0.024096385542168676,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.0833468840455346,0.08898610282549736,0.6418665101801956,0.3581334898198045,-0.004284411389380694,0.45762688517570493,0.45762688517570493,0.45762699842453003,1.5636723637580872,0.007118880026973784,0.041796875,0.00044226117024663835,0.0001711905119009316,0.0,0.0,6.306562455314504,6.306562455314504,6.306562447547913,1.0,1.0,0.504296875,0.45762688517570493,0.0,,,5,10,0.026029005646705627,0.021714659035205832,-1,-1,0,False,0.0002,0.0,0.09987333333333334
