episode,steps,elapsed_sec,reward_mode,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,300,9.042782545089722,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.195361137390137,,12,True,2.9365824509795027,0.9200556915814716,476990601.776103,12,12,142,0.023815395310521126,0.0004255935491528362,0.644087406992913,-10.961543083190918,6.7739481925964355,0.2503824009489124,15.000000000000078,0.001588835252012854,0.04274212330888447,0.18749267717201612,0.0,0.0,0.09154929577464789,1.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.4184099825528952,0.6909518837928772,2.4331084298236028,0.007014262207251575,0.4228515625,0.006212212843820453,2.661828391253948,1.3249608570975917,0.966432469763926,2.4331084298236028,-2.4331084298236028,1.0,1.0,0.9999747474747475,10.999722222222221,1311338313.4572453,1.0,0.0,0.008495096178779414,0.0058746271739224774,0.01436972335270192,True,-1.0,0.18749267717201612,0.0
2,300,8.654174327850342,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.199774742126465,,12,True,2.832914791507951,0.9686850576222631,411929885.99333614,12,12,128,-0.04623046889901161,0.0026162859285250306,0.28683152794837996,-14.096126556396484,3.4493608474731445,0.1834695477862249,15.000000000000078,-0.003081136887234188,0.022789997920044776,0.20180129309494402,0.0,0.0,0.09375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4120151357104381,0.6766160726547241,2.434283137321472,0.0035459479965668705,0.28013392857142855,0.0016241110279224813,7.275438376835415,3.6271718942693303,1.7317440531083517,2.434283137321472,-2.434283137321472,1.0,1.0,0.9999747474747475,10.999722222222221,1261966973.1883316,1.0,0.0,0.00963878022308364,0.0058167326091146465,0.015455512832198306,True,-1.0,0.20180129309494402,0.0
3,300,8.690593242645264,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.152447700500488,,12,True,3.143678424296547,0.8316818809934294,443693139.390172,12,12,139,-0.062166620045900345,-0.0033085604663938284,0.7653742372989658,-15.0,3.3391518592834473,0.3283864165809932,15.000000000000078,-0.006993634641371016,0.04536623287226479,0.15464468931157468,0.0,0.0,0.08633093525179857,1.0,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.35983095069726306,0.569089949131012,2.436410671898297,0.0038890268354277524,0.2080078125,-0.00015390335050012385,6.718038150242397,3.346683100930282,1.768155291144337,2.436410671898297,-2.436410671898297,1.0,1.0,1.0,11.0,1290876645.5827284,1.0,0.0,0.007485459219723981,0.005436585388699845,0.012922044608423836,True,-1.0,0.15464468931157468,0.0
4,300,9.017359972000122,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.19815731048584,,12,True,2.9096824810072763,0.9147150680064743,515399703.1854496,12,12,156,-0.018868841230869293,-0.0017325094668194652,0.5408232927322397,-15.0,12.663902282714844,0.34238705105521167,15.000000000000078,-0.00855348823439191,0.035780892078891915,0.1999048491318932,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.5227702867526275,0.7617024779319763,2.434772457395281,0.0026179998863621484,0.19140625,4.147026421768325e-05,12.35554849249976,6.165641876203673,1.9142270162701607,2.434772457395281,-2.434772457395281,1.0,1.0,1.0,11.0,1119098013.7893229,1.0,0.0,0.008731234566074728,0.005649702857872713,0.014380937423947478,True,-1.0,0.1999048491318932,0.0
5,300,8.792163848876953,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.195107460021973,,12,True,3.001191794876844,0.9531826538731482,466355091.8017672,12,12,139,-0.0005180712323635817,0.0007094047323334962,0.10818895734846608,-2.609710693359375,1.0760055780410767,0.0585399164733043,15.000000000000078,-3.4064424191055746e-05,0.006589235189318967,0.19552789688109462,0.0,0.0,0.11510791366906475,1.0,0.0,0.0,0.0,0.25,0.75,0.0,0.25,0.75,0.5497977174818516,0.8778952956199646,2.4360873167003905,0.0026246047761690405,0.19475446428571427,-0.0004259327459814293,0.24887880563203776,0.11183303448238543,0.42323825801057474,2.4360873167003905,-2.4360873167003905,1.0,1.0,1.0,11.0,1267604119.1180456,1.0,0.0,0.008437377574843573,0.005821179773929821,0.014258557348773383,True,-1.0,0.19552789688109462,0.0
6,300,8.395389795303345,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.190693855285645,,12,True,3.073031949642072,0.9089897562002806,392915007.25891405,12,12,122,-0.07469958811998367,-0.002794214989989996,0.3298699557781222,-9.692384719848633,5.339314937591553,0.25713646358070613,15.000000000000078,-0.004979412318021394,0.01757368890668335,0.1848599731425355,0.0,0.0,0.09836065573770492,1.0,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.49340501179297763,0.891555666923523,2.4361691006592343,0.0022959100232193513,0.11481584821428571,-0.0003037981057007398,8.760889896324702,4.3679603061505725,3.4025935732892583,2.4361691006592343,-2.4361691006592343,1.0,1.0,1.0,11.0,1159267076.190236,1.0,0.0,0.008802041972472297,0.005659426134979813,0.014461468107452061,True,-1.0,0.1848599731425355,0.0
7,300,8.727268934249878,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.20770263671875,,12,True,2.7524553215302654,0.9034481408600169,448254439.0967207,12,12,135,-0.06989985704421997,0.0014790473505854607,0.10248082764446739,-7.252399921417236,1.9209277629852295,0.14963901859219667,15.000000000000078,-0.004659289404954306,0.00703007878537136,0.20944953401882555,0.0,0.0,0.0962962962962963,1.0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.3786925639097507,0.6962324380874634,2.4372084928410396,0.0019087352307646402,0.06724330357142858,-0.0014826883977678204,4.659877355609622,2.316269945885454,3.1438300955508436,2.4372084928410396,-2.4372084928410396,1.0,1.0,1.0,11.0,1154193628.355977,1.0,0.0,0.01020071502727704,0.005876802817347558,0.01607751784462464,True,-1.0,0.20944953401882555,0.0
8,300,8.848678827285767,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.187458038330078,,12,True,3.062343186232663,0.9300308864243124,480649829.05864125,12,12,145,-0.03460134565830231,0.02385919913649559,1.3552849829196938,-15.0,6.244627475738525,0.5738722852598476,15.000000000000078,-0.0023276472316263656,0.09010727830700564,0.19215206692615255,0.0,0.0,0.0896551724137931,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.492440952704503,0.7198665142059326,2.4372997879981995,0.0014222956545251822,0.05092075892857143,-0.0009850274322421423,29.331533193588257,14.652595102787018,5.261231913098267,2.4372997879981995,-2.4372997879981995,1.0,1.0,0.999949494949495,10.999444444444443,1095012724.1924145,1.0,0.0,0.00936755261864604,0.00568940763116808,0.01505696024981406,True,-1.0,0.19215206692615255,0.0
9,300,8.645880937576294,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.144829750061035,,12,True,2.9565604500902416,0.7712280258026271,415743024.61516863,12,12,126,-0.10301478207111359,-0.003378463094122708,1.1969532251358044,-15.0,9.615239143371582,0.6078427031643888,15.000000000000078,-0.03743700300869897,0.12144320086065162,0.15270004823802985,0.0,0.0,0.09523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4863627677162488,0.8533313870429993,2.435672932437488,0.0002244980007942234,0.04108537946428571,-4.7260055518043896e-05,32.52621194294521,16.250880300998688,8.775415349219527,2.435672932437488,-2.435672932437488,1.0,1.0,0.99949494949495,10.994444444444445,1090480635.318255,1.0,0.0,0.008239897503561517,0.005890803365328349,0.014130700868889838,True,-1.0,0.15270004823802985,0.0
10,300,8.873566389083862,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.182984352111816,,12,True,2.871932900167088,0.8632773200274975,502222778.78556603,12,12,148,-0.11322174221277237,0.0004964290274074301,0.4811874479055411,-15.0,5.410404682159424,0.3617573529468601,15.000000000000078,-0.008425712325085358,0.029755464922674574,0.18512879957754513,0.0,0.0,0.0945945945945946,1.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.36407479484166416,0.5085065960884094,2.4355313926935196,0.0017695698604386831,0.0498046875,0.00018499017460271716,14.28989464044571,7.132954674107688,6.291309639811516,2.4355313926935196,-2.4355313926935196,1.0,1.0,1.0,11.0,1225382888.1893027,1.0,0.0002777777777777778,0.008459790523912495,0.0059621699173779885,0.014421960441290502,True,-1.0,0.18512879957754513,0.0
