window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末500,Random,Random,deadline_miss_rate,超时失败率,lower,99.0,2.1081851067789197,95.0,100.0,100.0,97.5,100.0,10,10,matched_tail_raw_baseline,7.0
全程,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,2.6720418140888222,0.18183236917912274,2.490064911603928,2.663524847030641,2.858128156185151,2.5686973874568944,2.7909922678589827,10,10,matched_tail_raw_baseline,1.0
全程,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,2.9484865560531626,0.27742824791257664,2.6961556763648997,2.9334592795372023,3.2171477174758922,2.784096774047614,3.119084708297253,10,10,matched_tail_raw_baseline,2.0
全程,EFT,EFT,mean_cft_est,平均完工时间估计,lower,2.9533926322460182,0.2874535961343385,2.7112774953842176,2.902032310962678,3.3986835327148444,2.7960047672629367,3.1285603629291066,10,10,matched_tail_raw_baseline,3.0
全程,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,2.9707068333625806,0.28495372728421614,2.7416304705142984,2.902032310962678,3.3986835327148444,2.812630131304265,3.1540748948752886,10,10,matched_tail_raw_baseline,4.0
全程,Oracle-Min,Oracle-Min,mean_cft_est,平均完工时间估计,lower,2.9775303115844736,0.27109275269445193,2.774912681818009,2.935583118200303,3.380805910110475,2.8379304741859444,3.154998206412793,10,10,matched_tail_raw_baseline,5.0
全程,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,3.0025938301086432,0.6988061468125149,2.2947536199092866,2.972914158105851,3.47877762746811,2.6377964324235923,3.440367746007443,10,10,matched_tail_raw_baseline,6.0
全程,Static,Static,mean_cft_est,平均完工时间估计,lower,3.028194424629212,0.4407889112757776,2.624524518013002,2.809882253408433,3.5381644446849836,2.781690886557103,3.305512563610078,10,10,matched_tail_raw_baseline,7.0
全程,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,5.5254206438064575,0.42582378154804834,5.220005659580231,5.37536548614502,5.9765065865516664,5.270697589325906,5.7569293935060495,10,10,matched_tail_raw_baseline,8.0
全程,Random,Random,mean_cft_est,平均完工时间估计,lower,21.931880975723267,7.978524136880156,14.06163732910156,21.47650146484375,23.986591911315912,18.00219202361107,27.552152089071264,10,10,matched_tail_raw_baseline,9.0
末100,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,2.6720418140888222,0.18183236917912274,2.490064911603928,2.663524847030641,2.858128156185151,2.5652060482144363,2.7751276605308064,10,10,matched_tail_raw_baseline,1.0
末100,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,2.9484865560531626,0.27742824791257664,2.6961556763648997,2.9334592795372023,3.2171477174758922,2.7959601243674768,3.111346255797148,10,10,matched_tail_raw_baseline,2.0
末100,EFT,EFT,mean_cft_est,平均完工时间估计,lower,2.9533926322460182,0.2874535961343385,2.7112774953842176,2.902032310962678,3.3986835327148444,2.8046212454497823,3.1360847620666035,10,10,matched_tail_raw_baseline,3.0
末100,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,2.9707068333625806,0.28495372728421614,2.7416304705142984,2.902032310962678,3.3986835327148444,2.8083056893229497,3.13815963767171,10,10,matched_tail_raw_baseline,4.0
末100,Oracle-Min,Oracle-Min,mean_cft_est,平均完工时间估计,lower,2.9775303115844736,0.27109275269445193,2.774912681818009,2.935583118200303,3.380805910110475,2.8283433672249325,3.145299074959756,10,10,matched_tail_raw_baseline,5.0
末100,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,3.0025938301086432,0.6988061468125149,2.2947536199092866,2.972914158105851,3.47877762746811,2.6268568555176266,3.482612522476912,10,10,matched_tail_raw_baseline,6.0
末100,Static,Static,mean_cft_est,平均完工时间估计,lower,3.028194424629212,0.4407889112757776,2.624524518013002,2.809882253408433,3.5381644446849836,2.7902741522848613,3.3099153309226046,10,10,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,5.5254206438064575,0.42582378154804834,5.220005659580231,5.37536548614502,5.9765065865516664,5.268970514178275,5.777150130546093,10,10,matched_tail_raw_baseline,8.0
末100,Random,Random,mean_cft_est,平均完工时间估计,lower,21.931880975723267,7.978524136880156,14.06163732910156,21.47650146484375,23.986591911315912,17.73277529835701,27.69114971423149,10,10,matched_tail_raw_baseline,9.0
末300,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,2.6720418140888222,0.18183236917912274,2.490064911603928,2.663524847030641,2.858128156185151,2.5686587864816195,2.7845876343369493,10,10,matched_tail_raw_baseline,1.0
末300,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,2.9484865560531626,0.27742824791257664,2.6961556763648997,2.9334592795372023,3.2171477174758922,2.7949980854272853,3.1321456891238695,10,10,matched_tail_raw_baseline,2.0
末300,EFT,EFT,mean_cft_est,平均完工时间估计,lower,2.9533926322460182,0.2874535961343385,2.7112774953842176,2.902032310962678,3.3986835327148444,2.791066617864371,3.123139273750783,10,10,matched_tail_raw_baseline,3.0
末300,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,2.9707068333625806,0.28495372728421614,2.7416304705142984,2.902032310962678,3.3986835327148444,2.819089251834155,3.1463251961767686,10,10,matched_tail_raw_baseline,4.0
末300,Oracle-Min,Oracle-Min,mean_cft_est,平均完工时间估计,lower,2.9775303115844736,0.27109275269445193,2.774912681818009,2.935583118200303,3.380805910110475,2.8316767528891575,3.142888356769086,10,10,matched_tail_raw_baseline,5.0
末300,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,3.0025938301086432,0.6988061468125149,2.2947536199092866,2.972914158105851,3.47877762746811,2.636002077823878,3.4390689911186696,10,10,matched_tail_raw_baseline,6.0
末300,Static,Static,mean_cft_est,平均完工时间估计,lower,3.028194424629212,0.4407889112757776,2.624524518013002,2.809882253408433,3.5381644446849836,2.7815224310696136,3.300723799455167,10,10,matched_tail_raw_baseline,7.0
末300,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,5.5254206438064575,0.42582378154804834,5.220005659580231,5.37536548614502,5.9765065865516664,5.261591264629365,5.76485583242178,10,10,matched_tail_raw_baseline,8.0
末300,Random,Random,mean_cft_est,平均完工时间估计,lower,21.931880975723267,7.978524136880156,14.06163732910156,21.47650146484375,23.986591911315912,17.92755107021332,27.352654855155915,10,10,matched_tail_raw_baseline,9.0
末500,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,2.6720418140888222,0.18183236917912274,2.490064911603928,2.663524847030641,2.858128156185151,2.5727654136300098,2.7765729301929483,10,10,matched_tail_raw_baseline,1.0
末500,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,2.9484865560531626,0.27742824791257664,2.6961556763648997,2.9334592795372023,3.2171477174758922,2.7970103774845607,3.1311379143178475,10,10,matched_tail_raw_baseline,2.0
末500,EFT,EFT,mean_cft_est,平均完工时间估计,lower,2.9533926322460182,0.2874535961343385,2.7112774953842176,2.902032310962678,3.3986835327148444,2.8038913993000993,3.1341239038765436,10,10,matched_tail_raw_baseline,3.0
末500,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,2.9707068333625806,0.28495372728421614,2.7416304705142984,2.902032310962678,3.3986835327148444,2.8124285316586506,3.139182614725829,10,10,matched_tail_raw_baseline,4.0
末500,Oracle-Min,Oracle-Min,mean_cft_est,平均完工时间估计,lower,2.9775303115844736,0.27109275269445193,2.774912681818009,2.935583118200303,3.380805910110475,2.826011122715474,3.1472297647058975,10,10,matched_tail_raw_baseline,5.0
末500,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,3.0025938301086432,0.6988061468125149,2.2947536199092866,2.972914158105851,3.47877762746811,2.6341375020623214,3.4540820104658607,10,10,matched_tail_raw_baseline,6.0
