phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
后期,Local-Only,Local-Only,subtask_success_rate,子任务成功率,higher,69.02806574106657,6.902124111768857,10,10,matched_tail_raw_baseline
后期,Oracle-Min,Oracle-Min,subtask_success_rate,子任务成功率,higher,90.93515027603473,5.900069973916635,10,10,matched_tail_raw_baseline
后期,Random,Random,subtask_success_rate,子任务成功率,higher,42.660731623615916,7.5223506462452265,10,10,matched_tail_raw_baseline
后期,Static,Static,subtask_success_rate,子任务成功率,higher,93.08031648360162,4.5435239502968425,10,10,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,subtask_success_rate,子任务成功率,higher,90.37014223772272,9.124906526314817,10,10,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,80.0,9.128709291752768,10,10,matched_tail_raw_baseline
中期,EFT,EFT,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
中期,Greedy,Greedy,task_success_rate,任务成功率,higher,85.0,7.817359599705716,10,10,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
中期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,20.5,9.846036991827953,10,10,matched_tail_raw_baseline
中期,Oracle-Min,Oracle-Min,task_success_rate,任务成功率,higher,65.5,13.834337312964754,10,10,matched_tail_raw_baseline
中期,Random,Random,task_success_rate,任务成功率,higher,0.5,1.5811388300841898,10,10,matched_tail_raw_baseline
中期,Static,Static,task_success_rate,任务成功率,higher,78.5,7.8351061823621055,10,10,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,28.5,12.920698295542872,10,10,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,80.0,9.128709291752768,10,10,matched_tail_raw_baseline
前期,EFT,EFT,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
前期,Greedy,Greedy,task_success_rate,任务成功率,higher,85.0,7.817359599705716,10,10,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
前期,Local-Only,Local-Only,task_success_rate,任务成功率,higher,20.5,9.846036991827953,10,10,matched_tail_raw_baseline
前期,Oracle-Min,Oracle-Min,task_success_rate,任务成功率,higher,65.5,13.834337312964754,10,10,matched_tail_raw_baseline
前期,Random,Random,task_success_rate,任务成功率,higher,0.5,1.5811388300841898,10,10,matched_tail_raw_baseline
前期,Static,Static,task_success_rate,任务成功率,higher,78.5,7.8351061823621055,10,10,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,task_success_rate,任务成功率,higher,28.0,10.327955589886445,10,10,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,task_success_rate,任务成功率,higher,80.0,9.128709291752768,10,10,matched_tail_raw_baseline
后期,EFT,EFT,task_success_rate,任务成功率,higher,65.5,12.122064363978787,10,10,matched_tail_raw_baseline
后期,Greedy,Greedy,task_success_rate,任务成功率,higher,85.0,7.817359599705716,10,10,matched_tail_raw_baseline
