episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,3.353055304568518,0.011176851015228393,0.0001712799301081947,0.0,0.0,0.0,0.18,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5009507251440879,0.0005369127516778523,1.0,0.0,0.1610738255033557,0.010863018555694385,0.010863018555694385,4.781779690785289,13,13,17.842345714569092
1,-4.809436673946141,-0.016031455579820473,0.0,0.0,0.0,0.0893854748603352,1.0,0.07748244734202608,0.07848545636910732,0.8440320962888666,0.5993131130616571,0.0062688064192577735,1.0,0.0,0.8440320962888666,-4.809436673946141,-4.809436673946141,0.0,0.0,0.0,Random
1,1.3266308276750594,0.004422102758916865,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,1.0,0.0011111111111111111,1.0,0.0,0.0,1.3266308276750594,1.3266308276750594,0.0,0.0,0.0,Local-Only
1,70.50674482302529,4.147455577825017,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,70.50674482302529,70.50674482302529,0.0,0.0,0.0,Greedy
2,10.051304342349932,0.0335043478078331,0.0813589181722791,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.37209302325581395,0.0,0.21875,0.78125,0.0,0.5021807717519124,0.0004704775346977182,1.0,0.0,0.18819101387908727,0.030052052241849033,0.030052052241849033,4.934147721574837,15,15,20.36227512359619
3,24.673696685045527,0.08224565561681843,0.33910490030020074,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6213592233009708,1.0,0.1171875,0.875,0.0078125,0.524183663741795,0.0008391021606880638,1.0,0.0,0.10488777008600797,0.07187363361364488,0.07187363361364488,5.068228946431387,19,19,22.44845485687256
4,19.63007772451527,0.06543359241505091,0.18936195760750427,0.1875,0.1875,0.1875,0.4897959183673469,1.0,0.125,0.8645833333333334,0.010416666666666666,0.5164916865382257,0.0014364376346660283,1.0,0.0,0.28728752693320564,0.060649130174827655,0.060649130174827655,5.005982760631273,16,16,20.039410829544067
5,24.85192559145322,0.08283975197151074,0.42227654576980334,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6688741721854304,0.0,0.0891089108910891,0.9108910891089109,0.0,0.5122042988284115,0.0007826767545003914,1.0,0.0,0.20871380120010435,0.0800190560430362,0.0800190560430362,4.948256275212323,14,14,17.566632509231567
6,18.206254345192082,0.06068751448397361,0.23937749058450955,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.611764705882353,0.0,0.0673076923076923,0.9326923076923077,0.0,0.5144494323961486,0.0010141987829614604,1.0,0.0,0.2281947261663286,0.06080335970561557,0.06080335970561557,4.473687246085303,15,15,16.94099998474121
7,38.234379861908366,0.12744793287302789,0.871990022311608,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8716216216216216,0.0,0.031007751937984496,0.9689922480620154,0.0,0.5205930720576157,0.0,1.0,0.0,0.25846471956577927,0.1210021298307166,0.1210021298307166,4.197936506115575,13,13,17.275513172149658
