episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
11,200,8.640654802322388,20.0,time_limit,time_limit,-0.011157198809087276,-3.231440169614104,-3.231440169614104,-0.0011604194296523929,0.011849663220345974,0.15,0.15,0.5607843137254902,2.4769226710001626,3.192623996734619,3,2.4769226710001626,20.000000000000014,0.005626393142298547,0.0,0.0013781976217159073,0.0,15,0.75,0.41847826086956524,0.27717391304347827,0.30434782608695654,0.41847826086956524,0.27717391304347827,0.30434782608695654,0.49877762905159034,0.05,0.0,0.49805587125501444,0.8696559190750117,0.0,0.0,4.323728441252284e-12,0.0,107,77,2.790201856,0.0,1.0,0.0,0.0,0.954,0.04600000000000004,0.04600000000000004,0.6520376175548589,0.0,0.0,0.0,0.0,0.0,0.09755934447991522,0.0017495134790894021,0.0001748187943996485,0.9005163232465957,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011463656373029906,0.0,0.0,0.011463656373029906,0.0,0.0,0.018590252370728304,0.9814097476292717,-0.03552751890383661,2.0734160602092744,2.0734160602092744,2.0734160959720613,1.9037637770175935,0.007138141116593033,0.12922008894383907,2.0061294376850127,0.046,0.0474609375,0.21152630569413305,7.543226742744446,0.7231818288564682,0.0,0.0,2,20,0.10586244612932205,0.07475078552961352,1,4,0,True,0.0002,0.0,0.0
12,200,7.029994010925293,20.0,time_limit,time_limit,-0.011975540779531002,-3.3951082543019497,-3.3951082543019497,-0.0011641402961686254,0.012233966961503029,0.1,0.1,0.5619834710743802,2.3931667804718018,2.6430733442306518,2,2.3931667804718018,20.000000000000014,0.0017456478206440806,0.0,0.00032608571178481473,0.0,15,0.75,0.5119047619047619,0.19047619047619047,0.2976190476190476,0.5119047619047619,0.19047619047619047,0.2976190476190476,0.4974583999109454,0.05,0.0,0.49533008711244,0.8521698951721192,0.0,0.0,1.1143080815706474e-12,0.0,82,86,2.483692288,0.0,1.0,0.0,0.0,0.958,0.04200000000000004,0.04200000000000004,0.5979381443298969,0.0,0.0,0.0,0.0,0.0,0.09438907349265227,0.0005141501954084863,3.788259426593384e-05,0.9050588937176732,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011527463576040595,0.0,0.0,0.011527463576040595,0.0,0.0,0.019240001208004013,0.9807599987919959,-0.13314014859497547,3.261413812637329,3.261413812637329,3.2614139715830484,1.7947364648183186,0.030688292036453884,0.022222223381201427,3.2667582829793296,0.042,0.044270833333333336,0.0,3.346205234527588,3.2751993338267007,0.0,0.0,1,3,0.07827485352754593,0.07259922586381434,0,2,0,True,0.0002,0.0,0.0
13,200,7.168587923049927,20.0,time_limit,time_limit,-0.012639999389648438,-3.5279999167596663,-3.5279999167596663,-0.001165154972113669,0.012788648717105389,0.05,0.05,0.5148936170212766,3.1593549251556396,3.1593549251556396,1,3.1593549251556396,20.000000000000014,0.002822792320512235,0.0,0.0006421504694069502,0.0,12,0.6,0.525,0.23125,0.24375,0.525,0.23125,0.24375,0.5012896341150627,0.055,0.0,0.5024424888542853,0.8754644155502317,0.0,0.0,2.610822148751968e-12,0.0,76,84,2.547088896,0.0,1.0,0.0,0.0,0.96,0.040000000000000036,0.040000000000000036,0.6784313725490196,0.0,0.0,0.0,0.0,0.0,0.09102560169653769,0.0007883942010180601,8.882690198287541e-05,0.9080971772004613,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011392811734177406,0.0,0.0,0.011392811734177406,0.0,0.0,0.010733831629746046,0.9892661683702538,-0.05058318179530593,4.06419732937446,4.06419732937446,4.064197393564077,1.7370239954728346,-0.007364008969698961,0.08530337306169364,3.149050909739274,0.04,0.04131610576923077,0.620237173530488,15.083421890552227,1.8325993372843816,0.0,0.0,2,26,0.0775899663567543,0.059754799120128155,1,10,0,True,0.0002,0.0,0.0
14,200,7.827510833740234,20.0,time_limit,time_limit,-0.011288111098110676,-3.257622313067983,-3.257622313067983,-0.0012042014859616756,0.01180157158523798,0.15,0.15,0.5702127659574469,2.3726143836975098,2.449777126312256,3,2.3726143836975098,20.000000000000014,0.003484889946412295,0.0,0.0006372683098502058,0.0,14,0.7,0.48466257668711654,0.2147239263803681,0.3006134969325153,0.48466257668711654,0.2147239263803681,0.3006134969325153,0.4999750730036758,0.07,0.0,0.49995424140188305,0.8704276740550995,0.0,0.0,2.5806056510452313e-12,0.0,84,79,2.510822912,0.0,1.0,0.0,0.0,0.95925,0.04074999999999995,0.04074999999999995,0.7183098591549296,0.0,0.0,0.0,0.0,0.0,0.10182956304158466,0.0010967501852251619,9.121485566785643e-05,0.8969824719175223,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011700013888255064,0.0,0.0,0.011700013888255064,0.0,0.0,0.018606746331489933,0.9813932536685102,-0.02856276858420599,2.1689802351452054,2.1689802351452054,2.1689803146180653,1.9044594253812517,0.011204901095923214,0.13622623398190453,1.9370142845880418,0.04075,0.041294642857142856,0.4235475450044587,7.363967498143514,1.0580078590483892,0.0,0.0,2,21,0.10743265599012375,0.06691834330558777,1,5,0,True,0.0002,0.0,0.0
15,103,4.278219938278198,10.3,idle,terminated,-0.021965257823467255,-2.2624209403850664,-2.2624209403850664,-0.0011595573741942644,0.022984245792031288,0.1,0.1,0.6563706563706564,2.317818522453308,2.711375081539154,2,2.317818522453308,10.29999999999998,0.005998546223707714,0.0,0.0016733444655404705,0.0,18,0.9,0.39901477832512317,0.3645320197044335,0.23645320197044334,0.39901477832512317,0.3645320197044335,0.23645320197044334,0.5040169958034258,0.2621359223300971,2.0,0.5065622611856125,0.8716798424720764,0.0,0.0,5.698489857069999e-12,0.0,122,81,6.183172096,0.00970873786407769,0.0,0.0,0.0,0.9014563106796116,0.09854368932038837,0.09854368932038837,0.0,0.0,0.0,0.0,0.0,0.0,0.05035145823386552,0.0008569581304895999,6.390944204281475e-05,0.9487276741936022,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011452526118462368,0.0,0.0,0.011452526118462368,0.0,0.0,0.07461982938891068,0.9253801706110893,0.0048118237318703905,2.1247708320617678,2.1247708320617678,2.124770846962929,1.8977888494729995,0.006027494551381097,0.0758986494038254,1.1640835225582122,0.09854368932038834,0.0986328125,0.2819815451279283,4.924001026153564,0.6269607558846474,0.0,0.0,5,40,0.07455286383628845,0.05255095213651655,-1,-1,0,False,0.0002,0.0,0.0
16,200,7.180095911026001,20.0,time_limit,time_limit,-0.009215124882757664,-2.8430246418556777,-2.8430246418556777,-0.0012559148017317057,0.009760081768035889,0.3,0.3,0.6595744680851063,2.4439210891723633,3.0911559462547302,6,2.4439210891723633,20.000000000000014,0.004668046697042882,0.0,0.000741857702842759,0.0,9,0.45,0.3522727272727273,0.38636363636363635,0.26136363636363635,0.3522727272727273,0.38636363636363635,0.26136363636363635,0.4957886818079278,0.105,1.0,0.4935185560722244,0.8650462329387665,0.0,0.0,3.5342137202909463e-12,0.0,114,62,2.889952512,0.0,1.0,0.0,0.0,0.956,0.04400000000000004,0.04400000000000004,0.6823104693140795,0.0,0.0,0.0,0.0,0.0,0.12086703222907648,0.001848864728805313,0.00012580794648302222,0.8771582950956351,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012646582139096025,0.0,0.0,0.012646582139096025,0.0,0.0,0.017645814078548396,0.9823541859214516,0.028521231883628803,2.134585342623971,2.134585342623971,2.1345853859728035,1.930120516907085,0.004369050687686963,0.0920732705430551,2.1153987619009884,0.044,0.04385653409090909,0.7409079284830526,5.69810012253848,1.336550230329687,0.0,0.0,2,22,0.12386764585971832,0.05488349813967943,1,6,0,True,0.0002,0.0,0.0
17,200,7.663549900054932,20.0,time_limit,time_limit,-0.009500646963715553,-2.9001291616957854,-2.9001291616957854,-0.0011655543930828571,0.010224773548543453,0.25,0.25,0.5169491525423728,2.309993362426758,2.821909189224243,5,2.309993362426758,20.000000000000014,0.01119930439214588,0.0,0.002830992364658079,0.0,4,0.2,0.33783783783783783,0.43243243243243246,0.22972972972972974,0.33783783783783783,0.43243243243243246,0.22972972972972974,0.49421519407921005,0.125,1.0,0.4916313838397252,0.8654846906661986,0.0,0.0,4.3019724067783205e-12,0.0,98,50,2.299230208,0.0,1.0,0.0,0.0,0.963,0.03700000000000003,0.03700000000000003,0.8545454545454545,0.0,0.0,0.0,0.0,0.0,0.10576572779545841,0.003986119801091541,0.00013037761189143185,0.8901177747915586,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011296247445624366,0.0,0.0,0.011296247445624366,0.0,0.0,0.00619184573065346,0.9938081542693465,-0.0978889362886548,2.152674302458763,2.152674302458763,2.152674213051796,1.8859293013811111,0.0042913733050227165,0.081043959595263,1.8908145874738693,0.037,0.0400390625,0.0,5.630986243486404,1.3921785801649094,0.0,0.0,1,8,0.09411986917257309,0.07642892375588414,0,7,0,True,0.0002,0.0,0.0
18,200,6.68889594078064,20.0,time_limit,time_limit,-0.0105008315294981,-3.100166439540644,-3.100166439540644,-0.001217432669363916,0.010756872594356537,0.2,0.2,0.6065573770491803,2.2833057940006256,2.572404909133911,4,2.2833057940006256,20.000000000000014,0.008465313946311094,0.0,0.002375515587516997,0.0,6,0.3,0.26011560693641617,0.47398843930635837,0.2658959537572254,0.26011560693641617,0.47398843930635837,0.2658959537572254,0.4948037359365262,0.125,1.0,0.4926580514821988,0.8619552552700043,0.0,0.0,5.763506425587872e-12,0.0,128,45,2.64652032,0.0,1.0,0.0,0.0,0.95675,0.04325000000000001,0.04325000000000001,0.8179824561403509,0.0,0.0,0.0,0.0,0.0,0.10740615940132613,0.0029061513911527418,0.00018254147410189946,0.8895051477334193,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01176853113823872,0.0,0.0,0.01176853113823872,0.0,0.0,0.007964343436711574,0.9920356565632884,0.15107448978556526,1.8630519443088107,1.8630519443088107,1.863051904572381,1.9138356844584148,0.006243402552273538,0.037698412934939064,1.619033416112264,0.04325,0.04079861111111111,0.0010638681447340383,7.870251311196221,0.6192826396889157,0.0,0.0,1,9,0.1064101904630661,0.08491872400045393,0,8,0,True,0.0002,0.0,0.0
19,200,7.100203037261963,20.0,time_limit,time_limit,-0.008938264101743698,-2.7876526346093873,-2.7876526346093873,-0.001234368304722011,0.009925378486514091,0.3,0.3,0.8076923076923077,2.5167577947889055,3.0712250232696534,7,2.5167577947889055,20.000000000000014,0.0065386689352778275,0.0,0.0014282224232780372,0.0,10,0.5,0.27802690582959644,0.4798206278026906,0.242152466367713,0.27802690582959644,0.4798206278026906,0.242152466367713,0.5020881635924452,0.23,2.0,0.5030230381360047,0.8707176923751831,0.0,0.0,5.775949597081054e-12,0.0,149,59,3.863433216,0.0,1.0,0.0,0.0,0.94425,0.055749999999999966,0.055749999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.11603720669051627,0.002375649433321448,0.00017436504181792133,0.8814127788343443,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011964977700274257,0.0,0.0,0.011964977700274257,0.0,0.0,0.01985065093793699,0.980149349062063,0.0408352364320308,2.3849589129288993,2.3849589129288993,2.38495896756649,1.7298609912395477,0.0040753236253294745,0.048385214526206255,1.4646014720201492,0.05575,0.052083333333333336,0.35273715496684116,7.508415748675664,0.9258517896135648,0.0,0.0,2,24,0.08741963654756546,0.05928053241223094,1,8,0,True,0.0002,0.0,0.0
20,200,6.560381889343262,20.0,time_limit,time_limit,-0.009623390622437,-2.924677940624876,-2.924677940624876,-0.0011779546039178967,0.010964829474687576,0.25,0.25,0.7717842323651453,2.202850270271301,2.649169588088989,5,2.202850270271301,20.000000000000014,0.003355305476196157,0.0,0.0009084806521685072,0.0,12,0.6,0.26865671641791045,0.5174129353233831,0.21393034825870647,0.26865671641791045,0.5174129353233831,0.21393034825870647,0.4954698648676276,0.285,2.049999999999983,0.49360376260872235,0.8626142621040345,0.0,0.0,4.048879721080256e-12,0.0,147,54,3.33413504,0.0,1.0,0.0,0.0,0.94975,0.05025000000000002,0.05025000000000002,0.7028112449799196,0.0,0.0,0.0,0.0,0.0,0.10696725620421464,0.001005807697214986,0.00010906461246200927,0.8919178714861083,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011506851757943002,0.0,0.0,0.011506851757943002,0.0,0.0,0.02333108203943388,0.9766689179605661,0.05872570094652474,3.2352902463504245,3.2352902463504245,3.2352902804102217,1.6265210935047694,0.002504082662718637,0.07198932234730039,2.761900637831007,0.05025,0.04938616071428571,0.524258256939772,11.183255093438285,1.214894060577665,0.0,0.0,1,14,0.07859227806329727,0.06775659900158643,0,13,0,True,0.0002,0.0,0.0
21,200,7.331150054931641,20.0,time_limit,time_limit,-0.009648293256759644,-2.9296588244065322,-2.9296588244065322,-0.0011769856791943312,0.010296297259628773,0.25,0.25,0.7203389830508474,2.208395004272461,2.5451600551605225,5,2.208395004272461,20.000000000000014,0.006555347153257761,0.0,0.0014102888194906227,0.0,8,0.4,0.265,0.575,0.16,0.265,0.575,0.16,0.502577184954891,0.3,3.0,0.5035315998011525,0.8596811473369598,0.0,0.0,6.329178500741328e-12,0.0,140,53,3.226153472,0.0,1.0,0.0,0.0,0.95,0.050000000000000044,0.050000000000000044,0.7633928571428571,0.0,0.0,0.0,0.0,0.0,0.10833457270525443,0.002111186056735704,0.00021251467563230953,0.8893417265623775,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011537955592038556,0.0,0.0,0.011537955592038556,0.0,0.0,0.009287104927857557,0.9907128950721424,0.005445057454590614,7.849412587972788,7.849412587972788,7.849412367894099,1.7819033861160278,0.02333680525995218,0.03948807716369629,4.985482280070965,0.05,0.047776442307692304,0.5076262939434785,3.574520239463219,8.85762383387639,0.0,0.0,1,13,0.08415189385414124,0.0707017935812473,0,12,0,True,0.0002,0.0,0.0
