episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local
13,200,18.17269778251648,20.0,0.013315805234014988,1.6631611623633917,0.018476750142872332,0.023562192916870117,0.05,0.05,0.5504201680672269,4.200000000000001,4.200000000000001,1,21.92761344909668,20.000000000000014,0.0030273403291409505,0.0,0.0,0.0,19,0.95,0.5307262569832403,0.22346368715083798,0.24581005586592178,0.5307262569832403,0.22346368715083798,0.24581005586592178,0.5059199746374506,0.395,3.0,0.5131408981963389,0.8658140242099762,0.0,0.0,2.5777214564259854e-12,0.0,0.15384615384615385,0.5,0.5,74,95,16.39402221478154,0.0,1.0,0.0,0.95525,0.044749999999999956,0.044749999999999956,0.0,0.0,0.06972599774599075,0.9025198221206665,1.31485116481781,0.05661020800471306,0.0714285746216774,1.669590711593628,0.04475,0.0,0,True,0.0003,0.048886000000000006,0.0
14,102,8.951139688491821,10.200000000000001,-0.010996853932738304,-1.121678890800591,0.01809601066634059,0.03207102417945862,0.0,0.0,0.6333333333333333,0.0,0.0,0,11.9649019241333,10.19999999999998,0.005188711878885365,0.0,0.0,0.0,20,1.0,0.58,0.19,0.23,0.58,0.19,0.23,0.5032189249207137,0.6274509803921569,4.0,0.5078267066010204,0.8790605545043942,0.0,3.7873415476919254e-13,1.2328784694537465e-11,0.0,0.24,0.5,0.5,66,116,33.871749931881254,0.009803921568627472,0.0,0.0004901960784313725,0.9019607843137255,0.0980392156862745,0.0980392156862745,0.0004901960784313725,0.0004901960784313725,-0.02894452338417371,1.2408159176508586,1.3018309275309246,0.018861649557948112,0.09894645462433498,4.3061511516571045,0.09803921568627451,0.12962963183720908,0,True,0.0003,0.048835,0.0
15,62,5.002990961074829,6.2,-0.011085033416748047,-0.6872721066285602,0.014102288614958524,0.02152131497859955,0.1,0.1,0.6767241379310345,4.233333333333333,5.699999999999996,3,8.145557599067686,6.199999999999994,0.0012696842087573613,0.0,0.0,0.0,18,0.9,0.6504854368932039,0.16019417475728157,0.18932038834951456,0.6504854368932039,0.16019417475728157,0.18932038834951456,0.49817751215830924,1.0,5.0,0.4955775246111614,0.8727644085884094,0.0,0.0,7.553972204699111e-12,0.0,0.3114754098360656,0.5,0.5,53,134,62.19210594154869,0.016129032258064533,0.0,0.0,0.8338709677419355,0.16612903225806452,0.16612903225806452,0.0,0.0,-0.06788523495197296,1.196178634961446,1.1484761238098145,0.02056227981423338,0.06436193113525708,8.279241243998209,0.16612903225806452,0.2819155404965083,0,True,0.0003,0.048804,0.0
16,54,4.567027568817139,5.4,-0.019087256863713264,-1.0307119032414147,0.016342075262218713,0.027385173365473747,0.0,0.0,0.6666666666666666,4.949999999999998,5.084999999999998,2,6.798407449722291,5.399999999999997,0.0068761798696957395,0.0,0.0,0.0,20,1.0,0.7025641025641025,0.14871794871794872,0.14871794871794872,0.7025641025641025,0.14871794871794872,0.14871794871794872,0.5018630915286916,0.6111111111111112,2.0,0.5051199461857174,0.872278070449829,0.0,0.0,1.2091605494646274e-11,0.0,0.20833333333333334,0.4000000059604645,0.5,48,137,72.09373928850417,0.01851851851851853,0.0,0.0,0.8194444444444444,0.18055555555555558,0.18055555555555558,0.0,0.0,0.0026336187846027316,1.159598958492279,1.0411319017410279,5.162726156413555e-05,0.10030480660498142,3.971371293067932,0.18055555555555555,0.42940797507762907,0,True,0.0003,0.048777,0.0
17,127,10.967654466629028,12.700000000000001,0.01244230754673481,1.5801730928673328,0.019430932588875294,0.027354339137673378,0.05,0.05,0.6008771929824561,4.100000000000001,4.100000000000001,1,14.6591171836853,12.69999999999997,0.0013982494962633373,0.0,0.0,0.0,19,0.95,0.726775956284153,0.12021857923497267,0.15300546448087432,0.726775956284153,0.12021857923497267,0.15300546448087432,0.5038042864314919,0.2677165354330709,2.0,0.5133097624462662,0.8784621506929398,0.0,0.0,6.195965615574117e-12,0.0,0.11904761904761904,0.5,0.5,45,133,28.21233749714291,0.007874015748031515,0.0,0.0,0.9279527559055119,0.07204724409448815,0.07204724409448815,0.0,0.0,-0.0013173408806324005,1.0638972371816635,0.941899448633194,0.01596596697345376,0.12732843309640884,2.849057763814926,0.07204724409448819,0.09852941520512104,0,True,0.0003,0.0487135,0.0
18,78,6.333087682723999,7.800000000000001,0.008702335879206657,0.6787821717427828,0.013266901206225156,0.03416910767555237,0.1,0.1,0.6724137931034483,3.766666666666668,4.3500000000000005,3,9.170608682632444,7.799999999999988,0.009554391626493313,0.0,0.0,0.0,18,0.9,0.7384615384615385,0.11794871794871795,0.14358974358974358,0.7384615384615385,0.11794871794871795,0.14358974358974358,0.49835889791496674,0.4358974358974359,2.0,0.4940323560544244,0.8448822855949397,0.0,0.0,1.6750902965059766e-12,0.0,0.27906976744186046,0.5,0.5,39,144,49.24669108779233,0.012820512820512841,0.0,0.0,0.875,0.125,0.125,0.0,0.0,0.16357719898223877,0.9414823055267334,0.8792026042938232,0.04644528403878212,0.12903225421905518,1.1984812021255493,0.125,0.0,0,True,0.0003,0.0486745,0.0
19,86,6.673607110977173,8.6,-0.0020189897622913122,-0.1736331377181986,0.017966011073440313,0.023279912769794464,0.05,0.05,0.6331877729257642,4.649999999999997,6.224999999999993,2,10.559857902526854,8.599999999999985,0.0014408143389775295,0.0,0.0,0.0,19,0.95,0.7553191489361702,0.13829787234042554,0.10638297872340426,0.7553191489361702,0.13829787234042554,0.10638297872340426,0.49530557155349225,0.4069767441860465,2.0,0.4833517176742406,0.8654386520385736,0.0,0.0,3.026115599422119e-12,0.0,0.2,0.5,0.5,38,142,44.692046251646225,0.011627906976744207,0.0,0.0,0.8906976744186047,0.1093023255813953,0.1093023255813953,0.0,0.0,0.029169797897338867,0.949239194393158,0.8822024464607239,0.013648198917508125,0.06478578969836235,2.222350776195526,0.10930232558139535,0.0517241396009922,0,True,0.0003,0.0486315,0.0
20,66,5.116686105728149,6.6000000000000005,0.020931655541062355,1.3814892523220226,0.23892077058553696,0.043090056627988815,0.25,0.25,0.6746987951807228,3.4200000000000017,4.020000000000001,5,8.168579912185667,6.5999999999999925,0.002906557507901061,0.0,0.0,0.0,15,0.75,0.7393364928909952,0.14218009478672985,0.11848341232227488,0.7393364928909952,0.14218009478672985,0.11848341232227488,0.49834588874470104,0.8636363636363636,3.0,0.4944300335280749,0.8666362315416336,0.0,0.0,6.3549235318483e-12,0.0,0.12244897959183673,0.5,0.5,49,156,62.50649448064242,0.01515151515151517,0.0,0.0,0.8401515151515152,0.1598484848484848,0.1598484848484848,0.0,0.0,-0.0029502352699637413,1.0926035046577454,0.8960060775279999,0.014429910166654736,0.1009189656469971,1.1340329051017761,0.15984848484848485,0.14856307581067085,0,True,0.0003,0.0485985,0.0
21,67,5.290733575820923,6.7,0.0091283293440938,0.6115983055067933,0.012851956021040677,0.03242115676403046,0.05,0.05,0.7304347826086957,2.5500000000000007,2.865000000000001,2,7.878168125152587,6.699999999999992,0.0025715607033294217,0.0,0.0,0.0,19,0.95,0.73,0.135,0.135,0.73,0.135,0.135,0.5020612273267957,0.6865671641791045,3.0,0.5074248511234039,0.8739489883184433,0.0,0.0,8.759720379614144e-12,0.0,0.13725490196078433,0.5,0.5,47,146,62.031994970756855,0.014925373134328377,0.0,0.0,0.8507462686567164,0.14925373134328357,0.14925373134328357,0.0,0.0,-0.048409356735646725,1.0248537063598633,0.9334633350372314,0.02535201795399189,0.07642088923603296,0.8377382159233093,0.14925373134328357,0.0,0,True,0.0003,0.048565000000000004,0.0
22,200,16.396119832992554,20.0,0.010899986140429974,1.1799969524818392,0.019937639590352774,0.019948679953813553,0.0,0.0,0.5800865800865801,0.0,0.0,0,25.17066764831543,20.000000000000014,0.003751482480573747,0.0,0.0,0.0,18,0.9,0.7157894736842105,0.11052631578947368,0.1736842105263158,0.7157894736842105,0.11052631578947368,0.1736842105263158,0.4983406794597395,0.165,1.0,0.4939825184396717,0.8616105914115904,0.0,4.10063352563705e-14,1.749126668157408e-12,0.0,0.225,0.5,0.5,42,127,16.573047883523962,0.0,1.0,0.0,0.9525,0.04749999999999999,0.04749999999999999,0.0,0.0,0.02340441197156906,3.7879538536071777,0.9111967384815216,0.025750954286195338,0.09375,36.56110954284668,0.0475,0.2878289520740509,0,True,0.0003,0.048465,0.0
23,71,5.950327396392822,7.1000000000000005,0.01638004742562771,1.1629835356391602,0.01845598593354225,0.03922809660434723,0.15,0.15,0.5775193798449613,3.3666666666666685,3.830000000000002,3,9.01225751876831,7.099999999999991,0.001072608474489443,0.0,0.0,0.0,17,0.85,0.7157894736842105,0.1631578947368421,0.12105263157894737,0.7157894736842105,0.1631578947368421,0.12105263157894737,0.5026153957156438,0.5492957746478874,3.0,0.5093548159098595,0.8712576389312744,0.0,0.0,1.0101808278761837e-11,0.0,0.06666666666666667,0.5,0.5,51,136,53.77505286369008,0.01408450704225354,0.0,0.0,0.8661971830985915,0.1338028169014085,0.1338028169014085,0.0,0.0,-0.03434308032904353,1.048815335546221,0.8352560315813337,0.0021687297682676998,0.11329995627914156,1.518095646585737,0.13380281690140844,0.028620803196515356,0,True,0.0003,0.0484295,0.0
24,80,6.32563591003418,8.0,0.029127443209290504,2.3301952142053337,0.10827944688498965,0.05041825771331787,0.25,0.25,0.690677966101695,3.12,5.039999999999997,5,9.411338710784909,7.999999999999988,0.0030235407228662446,0.0,0.0,0.0,15,0.75,0.7616580310880829,0.13989637305699482,0.09844559585492228,0.7616580310880829,0.13989637305699482,0.09844559585492228,0.5014814530510922,0.5125,2.0,0.5063890158537665,0.8601477444171906,0.0,0.0,5.700414532766596e-12,0.0,0.06976744186046512,0.5,0.5,43,147,49.31281834365662,0.01250000000000002,0.0,0.0,0.879375,0.12062499999999998,0.12062499999999998,0.0,0.0,0.010265260119922459,1.0823038816452026,0.8076473474502563,0.015334420138970017,0.04292929358780384,0.6659677624702454,0.120625,0.0,0,True,0.0003,0.0483895,0.0
25,76,6.147834777832031,7.6000000000000005,-0.002520866459235549,-0.19158581294910115,0.016024704091250896,0.021198896691203117,0.1,0.1,0.6173913043478261,4.3500000000000005,4.485,2,9.180774459838867,7.599999999999989,0.0009101546748331665,0.0,0.0,0.0,18,0.9,0.7897435897435897,0.1282051282051282,0.08205128205128205,0.7897435897435897,0.1282051282051282,0.08205128205128205,0.4981219348951096,0.5,2.0,0.4911069814347868,0.8500452041625977,0.0,0.0,1.1839818188363882e-11,0.0,0.25,0.5,0.5,32,154,53.082613872553004,0.013157894736842125,0.0,0.0,0.8717105263157895,0.1282894736842105,0.1282894736842105,0.0,0.0,-0.022630156148807146,2.184093475341797,0.7517121881246567,0.021809266647323966,0.057218302972614765,14.893606424331665,0.12828947368421054,0.18212411552667618,0,True,0.0003,0.048351500000000006,0.0
26,80,6.375013113021851,8.0,0.0025422703474760056,0.2033816058615802,0.019761407375335695,0.023864468559622765,0.05,0.05,0.5866666666666667,4.799999999999999,4.799999999999999,1,10.028079843521118,7.999999999999988,0.000574128620755768,0.0,0.0,0.0,19,0.95,0.797752808988764,0.09550561797752809,0.10674157303370786,0.797752808988764,0.09550561797752809,0.10674157303370786,0.4975392095535062,0.375,2.0,0.4886860209356608,0.8601372569799423,0.0,0.0,8.982805818624762e-12,0.0,0.27586206896551724,0.5,0.5,28,142,46.21243462688446,0.01250000000000002,0.0,0.0,0.88875,0.11124999999999996,0.11124999999999996,0.0,0.0,0.06184754520654678,1.1022953987121582,0.7513574361801147,0.0454477034509182,0.03333333507180214,3.881507158279419,0.11125,0.10000000149011612,0,True,0.0003,0.0483115,0.0
27,60,4.864075422286987,6.0,0.006738867145031691,0.40433199063639597,0.013123572105541825,0.031922683119773865,0.15,0.15,0.698744769874477,2.933333333333335,3.4600000000000017,3,7.162231826782227,5.999999999999995,0.0051387942675251335,0.0,0.0,0.0,17,0.85,0.8,0.11,0.09,0.8,0.11,0.09,0.5034240154254561,0.45,2.0,0.5168394201251938,0.9010915637016296,0.0,0.0,3.299194945016737e-11,0.0,0.10810810810810811,0.5,0.5,36,160,68.46949543090551,0.016666666666666684,0.0,0.0,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.0,0.0,-0.0654579047113657,1.0232263207435608,0.7283092439174652,0.01650464130216278,0.06477732956409454,0.6764692664146423,0.16666666666666666,0.0,0,True,0.0003,0.048281500000000005,0.0
28,200,16.706740379333496,20.0,0.020079230889678,3.0158459752512465,0.0165500664152205,0.027268778532743454,0.15,0.15,0.5595238095238095,3.533333333333335,4.1400000000000015,3,21.89119358062744,20.000000000000014,0.0017533617978304102,0.0,0.0,0.0,17,0.85,0.788659793814433,0.10824742268041238,0.10309278350515463,0.788659793814433,0.10824742268041238,0.10309278350515463,0.49946571068186313,0.13,1.0,0.49723524285569537,0.8816349148750304,0.0,0.0,3.416353842617542e-13,0.0,0.375,0.3333333432674408,0.5,29,153,19.2389224692,0.0,1.0,0.0,0.9515,0.04849999999999999,0.04849999999999999,0.0,0.0,0.3433402478694916,1.5346579551696777,0.7284976243972778,0.11158094555139542,0.20000000298023224,4.4098711013793945,0.0485,0.10000000149011612,0,True,0.0003,0.0481815,0.0
29,58,4.491288661956787,5.800000000000001,0.003132615936920047,0.18169166037107032,0.031423865258693555,0.0341099351644516,0.15,0.15,0.6222222222222222,2.7750000000000012,3.0850000000000013,4,7.123249611854551,5.799999999999995,0.002717088524159619,0.0,0.0,0.0,17,0.85,0.8,0.11666666666666667,0.08333333333333333,0.8,0.11666666666666667,0.08333333333333333,0.5028916068053965,0.5,2.0,0.5159726852107616,0.8701486706733703,0.0,0.0,5.975852191558717e-12,0.0,0.125,0.5,0.5,32,144,61.92413907636279,0.01724137931034484,0.0,0.0,0.8448275862068966,0.15517241379310343,0.15517241379310343,0.0,0.0,0.04010888636112213,1.0165566802024841,0.6723783254623413,0.016374449152499436,0.08760268315672874,1.13499116897583,0.15517241379310345,0.08789442107081413,0,True,0.0003,0.0481525,0.0
30,105,8.305412292480469,10.5,0.003433560486882925,0.3605238155725071,0.017643583938479424,0.020497657358646393,0.05,0.05,0.5806451612903226,3.1000000000000014,3.1000000000000014,1,12.63709955215454,10.499999999999979,0.002918463501265381,0.0,0.0,0.0,19,0.95,0.828125,0.08333333333333333,0.08854166666666667,0.828125,0.08333333333333333,0.08854166666666667,0.506817425373232,0.2857142857142857,2.0,0.5360619478181042,0.8891327381134033,0.0,0.0,5.719270543269594e-13,0.0,0.34615384615384615,0.3333333432674408,0.5,24,159,37.19312798341009,0.009523809523809544,0.0,0.0,0.9085714285714286,0.09142857142857141,0.09142857142857141,0.0,0.0,-0.043657329441471535,1.3419257673350247,0.6233187913894653,0.007760995147030123,0.08658540519801053,3.800620512528853,0.09142857142857143,0.33706345747817645,0,True,0.0003,0.048100000000000004,0.0
31,103,7.947314023971558,10.3,0.014912034384906292,1.5359397645482449,0.013740284647792578,0.028082674369215965,0.25,0.25,0.5983935742971888,3.280000000000002,3.9600000000000017,5,12.340094518661495,10.29999999999998,0.002181227277216208,0.0,0.0,0.0,15,0.75,0.8617021276595744,0.0797872340425532,0.05851063829787234,0.8617021276595744,0.0797872340425532,0.05851063829787234,0.5017677101026317,0.22330097087378642,1.0,0.5125136866371861,0.8760777115821838,0.0,0.0,1.5308662269699486e-13,0.0,0.125,0.5,0.5,23,162,38.77188460126451,0.00970873786407769,0.0,0.0,0.9087378640776699,0.09126213592233012,0.09126213592233012,0.0,0.0,-0.00905945897102356,1.0722120602925618,0.5127224524815878,-0.00439416120449702,0.06515151758988698,1.8494560321172078,0.0912621359223301,0.2166666587193807,0,True,0.0003,0.0480485,0.0
