episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue,completed_tasks_count,t_tx_mean,dT_eff_mean,dT_eff_p95,deadline_seconds_mean,deadline_gamma_mean,critical_path_cycles_mean,terminated_reason,idle_terminate_count,task_success_count,task_completion_count,audit_deadline_misses,physical_steps,decision_steps,active_decision_ratio,deadlock_vehicle_count,episode_vehicle_count,episode_task_count,tx_tasks_created_count,same_node_no_tx_count,idle_fraction,service_rate_when_active,fallback_rate,not_in_candidate_fallback_cnt,illegal_by_connectivity_cnt,candidate_reachable_cnt_mean,candidate_reachable_cnt_p95,candidate_dropped_cnt_mean,candidate_dropped_cnt_p95,rsu_gate_total,rsu_gate_blocked,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,oracle_match_rate,mode_match_rate,oracle_match_rate_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_valid_count,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,action_regret_mean,action_regret_p50,action_regret_p95,action_regret_mean_on_task,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,risk_penalty_mean,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,malicious_count,edge_rate_recompute_cnt_mean,edge_rate_delta_mean,edge_rate_delta_p95,v2v_tx_jobs,v2v_link_break_count,delta_phi_mean,delta_phi_p50,delta_phi_p95,delta_phi_min,delta_phi_max,shape_clip_hit_rate,r_total_clip_hit_rate,reward_clip_hit_rate,reward_clip_hit_count,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dt_used_mean,implied_dt_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dCFT_prog_mean,dCFT_prog_p95,r_prog_mean,mean_r_prog,mean_r_term,reward_step_p95,r_prog_on_task_mean,r_prog_on_task_abs_mean,r_term_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,abs_ratio_basis
1,Local-Only,0.019062640464373636,0.19062640464373634,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6552834892813185,0.6552834892813185,0.9999999999999999,0.6552834892813185,0.8737722628955485,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.08,0.8,20,0.0,0.0,0.0,2.3001595076997483,2.8302932979457074,415379540.2341436,success_all_done,0,,,0,10,130,13.0,0,20,20,0,130,0.0,0.0,0.0,0,0,8.5,13.0,0.0,0.0,250,0,1.0,1.0,0.4473684210526316,8.5,32082267.291445035,1.0,1.0,0.24615384615384617,0.33076923076923076,0.4230769230769231,0.6,-0.012393895350351482,0.061942974774515734,0.049549079424164255,0.24615384615384617,0.24615384615384617,0.24615384615384617,1.0,0.0,130,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.022170650816591052,0.012195393941597832,0.07969807679616492,0.022170650816591052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000007,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.019092422710542657,0.019092422710542657,0.17153398193319366,0.05883488358275062,0.029372958016219457,0.029372958016219457,0.22588485463347402,0.11507172968111982,0.8849282703188801,unified_mainline
2,Local-Only,0.0038847453824741598,0.1748135422113372,0.85,0.85,0.9723320158102767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.9732422131757956,2.9732422131757956,4.5,2.9732422131757956,4.472328189501258,0.15,0.85,0.0,0.0,0.0,0.0,0.7233333333333334,0.2766666666666666,0.2766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5877777777777777,0.0,17,0.0,0.0,0.0,4.152315854663184,3.3606900509759767,3271110898.77717,all_failed,0,,,3,45,249,5.533333333333333,0,20,20,0,249,0.0,0.0,0.0,0,0,6.28,9.0,0.0,0.0,1012,0,1.0,1.0,0.33052631578947334,6.28,32322341.73499597,1.0,1.0,0.10843373493975904,0.7349397590361446,0.1566265060240964,0.19678714859437751,0.0574066060000277,0.11792918118099752,0.17533578718102524,0.10843373493975904,0.10843373493975904,0.10843373493975904,1.0,0.0,249,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15805058497481872,0.12488379513844847,0.4356989006998351,0.15805058497481872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999906,0.09999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.01768749113139656,0.01768749113139656,0.02115996269334503,0.11927341475840669,0.06393069083637315,0.07347215771179343,0.026430504509194878,0.7354374355837521,0.2645625644162479,unified_mainline
3,Local-Only,0.0035979363105767747,0.18349475183941552,0.85,0.85,0.9921259842519685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099999999999998,3.1991653751724,3.1991653751724,5.099999999999998,3.1991653751724,3.8285668249506464,0.15,0.85,0.0,0.0,0.0,0.0,0.7509803921568627,0.24901960784313726,0.24901960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6333333333333333,0.0784313725490196,18,0.0,0.0,0.0,4.160302387346511,3.4715426719251,3121266680.908638,all_failed,0,,,3,51,254,4.980392156862745,0,20,20,0,254,0.0,0.0,0.0,0,0,7.566666666666666,11.0,0.0,0.0,1195,0,1.0,1.0,0.39824561403508785,7.566666666666672,28692841.243123714,1.0,1.0,0.07086614173228346,0.905511811023622,0.023622047244094488,0.06299212598425197,0.10996683254330458,0.11483179530412016,0.22479862784742474,0.07086614173228346,0.07086614173228346,0.07086614173228346,1.0,0.0,254,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19719518093616314,0.17835527757699282,0.4494833254122923,0.19719518093616314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0999999999999985,0.0999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.018316533451699292,0.018316533451699292,0.01766282965406842,0.09682695405758715,0.07355458315249326,0.08333969087732117,0.009346930992555095,0.8991555544480049,0.1008444455519951,unified_mainline
4,Local-Only,0.005100152062783411,0.17850532219741938,0.95,0.95,0.9948186528497409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000000000000018,1.9992301081674817,1.9992301081674817,3.5000000000000018,1.9992301081674817,2.719774535788002,0.05,0.95,0.0,0.0,0.0,0.0,0.7242857142857143,0.2757142857142857,0.2757142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.43714285714285717,0.22857142857142856,19,0.0,0.0,0.0,2.9704106138658584,2.8770032111765853,1927808245.6824653,all_failed,0,,,1,35,193,5.514285714285714,0,20,20,0,193,0.0,0.0,0.0,0,0,11.205714285714286,15.049999999999955,0.0,0.0,847,0,1.0,1.0,0.5897744360902252,11.205714285714281,36910927.6861948,0.8999999999999994,1.0,0.08808290155440414,0.6580310880829016,0.2538860103626943,0.34285714285714286,0.017873454769782977,0.105060937300157,0.12232175253525004,0.08808290155440414,0.08808290155440414,0.08808290155440414,1.0,0.0,193,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12396944405560315,0.1009880285569261,0.33244695583710854,0.12396944405560315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000042,0.10000000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.016215526805023993,0.016215526805023993,0.03478599382281012,0.10507405793307778,0.058812791520812334,0.06349486665281492,0.028249013627718485,0.6920883056031752,0.3079116943968248,unified_mainline
5,Local-Only,0.021031439913575825,0.1892829592221824,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.6725513383796179,0.6725513383796179,0.8999999999999999,0.6725513383796179,0.7762990699818605,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.08888888888888889,0.0,20,0.0,0.0,0.0,2.3188230712931226,2.8694435701020433,426414470.6958567,success_all_done,0,,,0,9,135,15.0,0,20,20,0,135,0.0,0.0,0.0,0,0,9.1,11.0,0.0,0.0,180,0,1.0,1.0,0.4789473684210527,9.1,35090162.41892734,1.0,1.0,0.2074074074074074,0.24444444444444444,0.5481481481481482,0.7333333333333333,-0.011885630644747616,0.050584824175322445,0.03869919353057481,0.2074074074074074,0.2074074074074074,0.2074074074074074,1.0,0.0,135,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02575009227804599,0.01932160884243901,0.07410924694239615,0.02575009227804599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.020442045135274037,0.020442045135274037,0.18987235400048424,0.053372458773397115,0.027256060180365388,0.027256060180365388,0.22817603706007644,0.10670569781490255,0.8932943021850975,unified_mainline
6,Local-Only,0.021234861626641722,0.1911137546397755,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.6766661551838474,0.6766661551838474,0.8999999999999999,0.6766661551838474,0.8364325417353182,0.0,1.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.7333333333333334,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1111111111111111,0.0,20,0.0,0.0,0.0,2.3202329626387916,2.8158644822136294,490505856.4849073,success_all_done,0,,,0,9,132,14.666666666666666,0,20,20,0,132,0.0,0.0,0.0,0,0,9.6,13.0,0.0,0.0,180,0,1.0,1.0,0.5052631578947367,9.6,33229938.694576032,1.0,1.0,0.2196969696969697,0.29545454545454547,0.48484848484848486,0.6893939393939394,-0.013051601481009732,0.06075771423493117,0.04770611275392144,0.2196969696969697,0.2196969696969697,0.2196969696969697,1.0,0.0,132,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.028362707049177628,0.02078453807474331,0.08461596084363836,0.028362707049177628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.022563543337114488,0.022563543337114488,0.18978507292930274,0.05522494221863717,0.030768468186974336,0.030768468186974336,0.2339038189803845,0.1162511894096365,0.8837488105903635,unified_mainline
7,Local-Only,0.005510412003335488,0.17633318410673562,0.95,0.95,0.9946808510638298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2000000000000015,1.9084149050582608,1.9084149050582608,3.2000000000000015,1.9084149050582608,2.925477117538127,0.05,0.95,0.0,0.0,0.0,0.0,0.70625,0.29374999999999996,0.29374999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4125,0.0,19,0.0,0.0,0.0,3.02512810222102,2.868454988974638,2060072595.427859,all_failed,0,,,1,32,188,5.875,0,20,20,0,188,0.0,0.0,0.0,0,0,7.40625,11.0,0.0,0.0,670,0,1.0,1.0,0.38980263157894746,7.406250000000003,31445118.496585738,1.0,1.0,0.09574468085106383,0.4787234042553192,0.425531914893617,0.46808510638297873,0.013294709666966229,0.10364825736492604,0.11694296703189226,0.09574468085106383,0.09574468085106383,0.09574468085106383,1.0,0.0,188,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11398752671515891,0.09203656380913651,0.3045897823766444,0.11398752671515891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.100000000000001,0.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.015931388875182893,0.015931388875182893,0.03917273115817199,0.09124346531443088,0.05423451531977154,0.058648791105072796,0.024040982155450086,0.7092629329178782,0.2907370670821219,unified_mainline
8,Local-Only,0.006932396801357108,0.19410711043799903,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800000000000001,1.7323408370701692,1.7323408370701692,2.800000000000001,1.7323408370701692,2.376900915875408,0.0,1.0,0.0,0.0,0.0,0.0,0.6535714285714286,0.3464285714285714,0.3464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4035714285714286,0.03571428571428571,20,0.0,0.0,0.0,3.053588743538421,2.9313418734959655,1832170690.9959273,success_all_done,0,,,0,28,194,6.928571428571429,0,20,20,0,194,0.0,0.0,0.0,0,0,6.646428571428571,9.0,0.0,0.0,600,0,1.0,1.0,0.3498120300751881,6.646428571428567,29725290.4966506,1.0,1.0,0.13402061855670103,0.4896907216494845,0.37628865979381443,0.4639175257731959,0.009147320420315772,0.10102974869753485,0.11017706911785062,0.13402061855670103,0.13402061855670103,0.13402061855670103,1.0,0.0,194,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08547834776108695,0.06138390051721026,0.2677476515877473,0.08547834776108695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000094,0.10000000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.018242001952643565,0.018242001952643565,0.05108196606092749,0.0758479807546641,0.052657325224125785,0.05663428849275254,0.048024791829444406,0.5411311500005708,0.45886884999942923,unified_mainline
9,Local-Only,0.005863593615352422,0.1876349956912775,0.95,0.95,0.9946524064171123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2000000000000015,2.0673346252030695,2.0673346252030695,3.2000000000000015,2.0673346252030695,3.069462380242836,0.05,0.95,0.0,0.0,0.0,0.0,0.7078125,0.29218750000000004,0.29218750000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.521875,0.21875,19,0.0,0.0,0.0,3.0046617835218625,2.923664908556341,2049898501.6039689,all_failed,0,,,1,32,187,5.84375,0,20,20,0,187,0.0,0.0,0.0,0,0,6.95,10.0,0.0,0.0,756,0,1.0,1.0,0.3657894736842105,6.950000000000003,27984801.171941236,1.0,1.0,0.08021390374331551,0.8449197860962567,0.0748663101604278,0.12834224598930483,0.07113018758516178,0.10548312553281876,0.1766133131179805,0.08021390374331551,0.08021390374331551,0.08021390374331551,1.0,0.0,187,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13794556337032163,0.09777831372817469,0.4016594208313031,0.13794556337032163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.100000000000001,0.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02115160676254438,0.02115160676254438,0.03748432939097984,0.1262992872042187,0.07239052581833365,0.07556179830326008,0.021990263372528025,0.77457920422418,0.22542079577581994,unified_mainline
10,Local-Only,0.004642303861389379,0.19497676217835389,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000001,3.278809192514514,3.278809192514514,4.200000000000001,3.278809192514514,4.059272995240134,0.0,1.0,0.0,0.0,0.0,0.0,0.6821428571428572,0.31785714285714284,0.31785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6595238095238095,0.14285714285714285,20,0.0,0.0,0.0,4.286993481134183,3.312970434891651,3103698585.034876,success_all_done,0,,,0,42,267,6.357142857142857,0,20,20,0,267,0.0,0.0,0.0,0,0,7.752380952380952,11.0,0.0,0.0,882,0,1.0,1.0,0.40802005012531334,7.752380952380956,28496396.036243655,1.0,1.0,0.07865168539325842,0.8651685393258427,0.056179775280898875,0.10861423220973783,0.09658132063320467,0.11318230769688963,0.20976362833009432,0.07865168539325842,0.07865168539325842,0.07865168539325842,1.0,0.0,267,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15331106901526903,0.1477545068220833,0.3462044631887158,0.15331106901526903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999941,0.09999999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.016974436744002057,0.016974436744002057,0.02944860186989174,0.1022802586421812,0.05340272234068057,0.0640784010810606,0.010601534583478338,0.8580403894414123,0.1419596105585878,unified_mainline
