episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,6.776758909225464,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,113,-0.0177925992757082,0.0016471545095555484,0.11253804229199828,-3.8011937141418457,0.6054118275642395,0.062335629016160965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10619469026548672,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,,,0.5592903302775489,0.004412756320865204,0.05928819444444444,-0.0006197456787857744,3.25048757650786,1.61903114227785,0.6242676592535443,0.5592903302775489,-0.5592903302775489,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,6.7007129192352295,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,121,0.0209144689142704,-3.99351131363801e-06,0.010190655756739983,-0.014082908630371094,0.7138741612434387,0.021813832223415375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.09917355371900827,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,,,0.9805481851100921,0.0383037564280029,0.21927083333333333,-0.00042712651710543367,0.5473216483162509,0.26342821651034887,0.5271166157391336,0.9805481851100921,-0.9805481851100921,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,6.7700419425964355,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,122,0.022279415279626846,7.947285496356926e-08,0.13530162423849076,-1.9073486328125e-06,0.8059142827987671,0.022280102595686913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.199237502945794,0.020824243610776547,0.19001736111111112,-0.005643011257052422,0.6144446735580762,0.28958695001072354,0.8145962764819463,1.199237502945794,-1.199237502945794,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,6.6595399379730225,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,120,0.023484449833631516,-6.953875342219362e-08,0.2363679163157932,-0.6490221619606018,0.8333329558372498,0.0339197963476181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,,,1.399303028318617,0.03249537468266984,0.3040798611111111,-0.006150358097834719,0.8983399704098701,0.42902659657928677,0.9967658427026537,1.399303028318617,-1.399303028318617,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,6.5617828369140625,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,114,-0.046893682330846786,-0.001120487810112536,0.07968387752771355,-2.0833330154418945,0.9184907674789429,0.10581738501787186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.9444444444444444,0.05555555555555555,,,1.4673175123002795,0.020785912157346806,0.21414930555555556,0.025284933221216003,24.39870908525255,12.209966296123135,5.308519883288278,1.4673175123002795,-1.4673175123002795,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,6.723893404006958,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,124,0.022426292300224304,7.947285496356926e-08,0.19153727591037709,-2.702077154026483e-06,0.8333337903022766,0.022427065297961235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.564446661207411,0.018165058492579395,0.23723958333333334,-4.111955770187908e-05,0.6925678139759435,0.33059832428892455,1.468356598748101,1.564446661207411,-1.564446661207411,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,6.791593074798584,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,122,0.018315227702260017,7.947285496356926e-08,0.008782913039200781,-1.9073486328125e-06,0.6675903797149658,0.01831582933664322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.4599224156803554,0.023519733229962488,0.2950520833333333,0.010239805995176236,0.3089902762737539,0.15013572001415823,1.2977227489153544,1.4599224156803554,-1.4599224156803554,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
8,200,6.666428327560425,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,118,0.024880971759557724,-1.9868210188178637e-08,0.009507993856911014,-2.3047130071063293e-06,0.9724496603012085,0.024881910532712936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.0,,,1.587731459405687,0.014635655646108919,0.23680555555555555,0.001315255421731207,0.5296250020464262,0.25025044278138214,1.7413939423031277,1.587731459405687,-1.587731459405687,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
9,200,6.5990824699401855,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,121,0.023034973070025444,7.947285496356926e-08,0.1995249144732942,-1.9073486328125e-06,0.7141708135604858,0.023035626858472824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.09917355371900827,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.0,,,1.405645215511322,0.025579225649643274,0.21788194444444445,-0.0004010645465718375,0.5124918338325288,0.24178840186860825,1.4367970407009125,1.405645215511322,-1.405645215511322,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
10,200,6.60379958152771,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,119,0.02021086774766445,7.947285496356926e-08,0.1956588581204413,-1.9073486328125e-06,0.6898507475852966,0.02021150290966034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1.6294891397158304,0.021976280799652966,0.27317708333333335,-0.0028440542829533417,0.300253447641929,0.1309877786371443,1.3086916923522949,1.6294891397158304,-1.6294891397158304,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
