episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,103,15.565802812576294,10.3,-0.1311890184879303,-13.512467728812497,0.8135333955287931,0.6,0.6,0.9395866454689984,7.03888888888888,8.159999999999986,18,0.055372941870133856,12,0.4311774461028192,0.263681592039801,0.30514096185737977,343,260,121.19142484791435,0.00970873786407769,0.1349305361509323,1.0849148035049438,1.4367247223854065,0.013664327329024673,0.1001984141767025,1.4,1.7
2,95,14.630013465881348,9.5,-0.08156830072402954,-7.748988150081728,0.8905426859855651,0.6,0.6,0.9340659340659341,6.961111111111103,8.479999999999984,18,0.06313145073522862,12,0.3760262725779967,0.31198686371100165,0.31198686371100165,380,229,134.14245000166332,0.02105263157894741,0.008976966142654419,1.008505403995514,1.4249919056892395,0.016123031033203006,0.100138358771801,1.4,1.7
3,82,12.81733775138855,8.200000000000001,-0.005938555579632521,-0.4869612327104941,0.8507802844047547,0.6,0.6,0.9667194928684627,6.726315789473676,7.839999999999987,19,0.07957648540869719,12,0.35909822866344604,0.38003220611916266,0.2608695652173913,398,223,151.78042439996335,0.012195121951219532,-0.1570402793586254,1.0303001403808594,1.4799863894780476,0.0044180174979070825,0.19218195229768753,1.4,1.7
4,97,14.464964151382446,9.700000000000001,-0.06123105436563492,-5.939412877662096,0.847152912616729,0.6,0.6,0.9497568881685575,6.97499999999999,8.514999999999986,20,0.06651576356394248,12,0.32998324958123953,0.3852596314907873,0.2847571189279732,400,197,127.87966614255491,0.010309278350515485,0.08777406811714172,1.0349638760089874,1.4158965647220612,0.015537021798081696,0.17046239785850048,1.4,1.7
5,88,13.232421636581421,8.8,0.022514881566166878,1.9813095053055745,0.8753105252981184,0.6666666666666666,0.6666666666666666,0.9499217527386542,6.790476190476182,7.799999999999988,21,0.08784658930715963,10,0.2544570502431118,0.4538087520259319,0.2917341977309562,460,157,144.52251936861936,0.03409090909090915,-0.022646812722086906,1.030432105064392,1.4064911603927612,0.05227518081665039,0.24561403691768646,1.4,1.7
6,92,14.092807292938232,9.200000000000001,-0.08272070437669754,-7.610304199342254,0.8214034140110018,0.5333333333333333,0.5333333333333333,0.9298245614035088,6.838888888888881,8.059999999999986,18,0.07916735313238873,14,0.24705882352941178,0.4689075630252101,0.28403361344537814,448,147,128.88645179836266,0.010869565217391325,0.037647683173418045,1.0229915380477905,1.355346441268921,0.014339354122057557,0.1481209173798561,1.4,1.7
7,98,15.596314668655396,9.8,-0.27651482820510864,-27.09845186254669,0.3695527449250207,0.3333333333333333,0.3333333333333333,0.848,7.381818181818172,8.699999999999985,11,0.07200373443616491,20,0.23963963963963963,0.5315315315315315,0.22882882882882882,422,133,115.49287702939078,0.010204081632653081,-0.013988047745078802,1.176964122056961,1.276753294467926,-8.96050943993032e-05,0.23453301414847375,1.4,1.7
8,104,16.840623378753662,10.4,-0.40815412998199463,-42.44802699259698,0.027189773134887213,0.16666666666666666,0.16666666666666666,0.799373040752351,6.839999999999992,7.859999999999988,5,0.06625082511723471,25,0.21217712177121772,0.5940959409594095,0.1937269372693727,427,115,106.42085067723097,0.009615384615384635,0.027325130999088287,1.3962361216545105,1.227651834487915,0.014485820545814931,0.1696428582072258,1.4,1.7
9,93,15.171701431274414,9.3,-0.27407699823379517,-25.48916041921792,0.1226473838090888,0.3,0.3,0.8159126365054602,7.419999999999989,9.209999999999983,10,0.07848368594923648,21,0.1837837837837838,0.5945945945945946,0.22162162162162163,453,102,122.37507680233851,0.02150537634408606,-0.08820350468158722,1.0179657936096191,1.2211525440216064,0.03305983543395996,0.11363636702299118,1.4,1.7
10,95,15.914065837860107,9.5,-0.3903109133243561,-37.079536467880516,0.048701665177941035,0.16666666666666666,0.16666666666666666,0.7563291139240507,8.279999999999985,9.179999999999984,5,0.07075919671016827,25,0.17450980392156862,0.5901960784313726,0.23529411764705882,421,89,113.59745114150559,0.02105263157894741,-0.15476736426353455,1.2278071641921997,1.2363567352294922,0.046087682247161865,0.11627907305955887,1.4,1.7
