episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,4.931046009063721,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,121,2.3841858265427618e-08,-1.9073486328125e-06,1.7642974853515462e-05,-2.09808349609375e-05,2.6702880859375e-05,8.406638698943425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,,,0.06518564998275704,0.0025720627558055435,0.02265625,0.002031631643573443,0.03806190993636847,0.02041073022863,0.2220756775803036,0.06518564998275704,-0.06518564998275704,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,4.6415393352508545,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,123,2.3841858265427618e-08,-1.9073486328125e-06,1.71661376953125e-05,-2.09808349609375e-05,2.6702880859375e-05,8.015632374736015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.04292693166062236,0.005113581106221924,0.059722222222222225,-0.0024089419696893956,0.03609687021623055,0.015210223950756092,0.2505705777969625,0.04292693166062236,-0.04292693166062236,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,4.58065938949585,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,117,8.34465012644614e-08,2.86102294921875e-06,1.71661376953125e-05,-2.09808349609375e-05,2.6702880859375e-05,7.889270818850491e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.01680691132787615,0.0023040224713945967,0.027256944444444445,-0.001714575259635846,0.03711905313862695,0.01667688208916742,0.24138925191428925,0.01680691132787615,-0.01680691132787615,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,4.760431528091431,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,132,2.3841858265427618e-08,-1.9073486328125e-06,1.71661376953125e-05,-1.1444091796875e-05,1.71661376953125e-05,6.413459686882561e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.014792688147604673,0.005505566659202385,0.046440972222222224,-0.00203607634951671,0.03809901177883148,0.0168655024906103,0.21968383913238843,0.014792688147604673,-0.014792688147604673,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,4.562746286392212,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,118,-3.5762788286319847e-08,-1.9073486328125e-06,2.6702880859375e-05,-2.09808349609375e-05,2.6702880859375e-05,8.64267349243164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.03591110611127483,0.003733881593668937,0.028993055555555557,0.0021577364661627347,0.03909485197315613,0.021346050778649643,0.2794896288878388,0.03591110611127483,-0.03591110611127483,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,4.515230417251587,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,117,-3.5762788286319847e-08,-1.9073486328125e-06,1.71661376953125e-05,-2.09808349609375e-05,1.71661376953125e-05,5.905628313485067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.019552529178973703,0.0029502402467187494,0.024131944444444445,-0.0012553765231536494,0.04041223372850153,0.01875521465230526,0.23005366408162647,0.019552529178973703,-0.019552529178973703,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,4.643136978149414,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,121,-2.3841858265427618e-08,-1.9073486328125e-06,7.62939453125e-06,-1.1444091796875e-05,1.71661376953125e-05,5.793571290269028e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.005200200534373936,0.004308517968618414,0.045746527777777775,-0.0029158629063102933,0.04021810121420357,0.017141185957653862,0.25753867088092697,0.005200200534373936,-0.005200200534373936,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
