episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue,completed_tasks_count,t_tx_mean,dT_eff_mean,dT_eff_p95,deadline_seconds_mean,deadline_gamma_mean,critical_path_cycles_mean,terminated_reason,idle_terminate_count,task_success_count,task_completion_count,audit_deadline_misses,physical_steps,decision_steps,active_decision_ratio,deadlock_vehicle_count,episode_vehicle_count,episode_task_count,tx_tasks_created_count,same_node_no_tx_count,idle_fraction,service_rate_when_active,fallback_rate,not_in_candidate_fallback_cnt,illegal_by_connectivity_cnt,candidate_reachable_cnt_mean,candidate_reachable_cnt_p95,candidate_dropped_cnt_mean,candidate_dropped_cnt_p95,rsu_gate_total,rsu_gate_blocked,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,oracle_match_rate,mode_match_rate,oracle_match_rate_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_valid_count,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,action_regret_mean,action_regret_p50,action_regret_p95,action_regret_mean_on_task,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,risk_penalty_mean,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,malicious_count,edge_rate_recompute_cnt_mean,edge_rate_delta_mean,edge_rate_delta_p95,v2v_tx_jobs,v2v_link_break_count,delta_phi_mean,delta_phi_p50,delta_phi_p95,delta_phi_min,delta_phi_max,shape_clip_hit_rate,r_total_clip_hit_rate,reward_clip_hit_rate,reward_clip_hit_count,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dt_used_mean,implied_dt_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dCFT_prog_mean,dCFT_prog_p95,r_prog_mean,mean_r_prog,mean_r_term,reward_step_p95,r_prog_on_task_mean,r_prog_on_task_abs_mean,r_term_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,abs_ratio_basis
1,Local-Only,0.02097838581329123,0.18880547231962108,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.6209990211278059,0.6209990211278059,0.8999999999999999,0.6209990211278059,0.7920323582548696,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.022222222222222223,0.6666666666666666,20,0.0,0.0,0.0,2.0623289479139064,3.018292952028032,325809730.3192524,success_all_done,0,,,0,9,135,15.0,0,20,20,0,135,0.0,0.0,0.0,0,0,12.9,16.0,0.0,0.0,261,0,1.0,1.0,0.6789473684210525,12.900000000000002,35773183.61149483,1.0,1.0,0.17037037037037037,0.08888888888888889,0.7407407407407407,0.8740740740740741,-0.02810927829447568,0.061843671105405985,0.03373439281093031,0.17037037037037037,0.17037037037037037,0.17037037037037037,1.0,0.0,135,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.021087791903828843,0.018928875559277795,0.05180855118093654,0.021087791903828843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.02087272899692546,0.02087272899692546,0.18891112913598687,0.04742241108537371,0.027830305329233918,0.027830305329233918,0.2398603013668014,0.10396444489677384,0.8960355551032263,unified_mainline
2,Local-Only,0.006398172436264123,0.2239360352692443,0.75,0.75,0.966542750929368,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000000000000018,2.6256158190882397,2.6256158190882397,3.5000000000000018,2.6256158190882397,3.370768642011103,0.25,0.75,0.0,0.0,0.0,0.0,0.62,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3914285714285715,0.11428571428571428,15,0.0,0.0,0.0,3.4040447527612705,3.775225371978306,1989789412.820533,all_failed,0,,,5,35,266,7.6,0,20,20,0,266,0.0,0.0,0.0,0,0,6.817142857142857,9.0,0.0,0.0,735,0,1.0,1.0,0.3587969924812031,6.817142857142862,31737002.095422473,1.0,1.0,0.07518796992481203,0.7330827067669173,0.19172932330827067,0.22180451127819548,0.11610604226296012,0.12300190385518857,0.23910794611814873,0.07518796992481203,0.07518796992481203,0.07518796992481203,1.0,0.0,266,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30666507313319674,0.26272816748059363,0.7941972743734368,0.30666507313319674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000042,0.10000000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.044719853093456476,0.044719853093456476,0.019261871269184827,0.22502385235828917,0.11768382393014831,0.1373090845021613,0.026306702798192142,0.839216598640935,0.16078340135906502,unified_mainline
3,Local-Only,0.005572448543681581,0.2173254932035817,0.65,0.65,0.9562043795620438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.900000000000002,2.528391430164256,2.528391430164256,3.900000000000002,2.528391430164256,3.211014996730141,0.35,0.65,0.0,0.0,0.0,0.0,0.6551282051282051,0.34487179487179487,0.34487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3205128205128205,0.07692307692307693,14,0.0,0.0,0.0,3.3922975606242445,3.745097232963097,2054570593.275755,all_failed,0,,,7,39,269,6.897435897435898,0,20,20,0,269,0.0,0.0,0.0,0,0,7.597435897435897,9.0,0.0,0.0,865,0,1.0,1.0,0.3998650472334685,7.597435897435896,29739988.822922733,1.0,1.0,0.11524163568773234,0.6096654275092936,0.275092936802974,0.30855018587360594,0.05234307818083729,0.12400762140514829,0.1763506995859856,0.11524163568773234,0.11524163568773234,0.11524163568773234,1.0,0.0,269,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3280226865651479,0.2449706969069352,0.9696447142390535,0.3280226865651479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0999999999999998,0.0999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.043714364168935926,0.043714364168935926,0.012010121267879894,0.2072746468794781,0.12675540539691452,0.13409834528677325,0.008420171236037036,0.9409187560923751,0.05908124390762499,unified_mainline
4,Local-Only,0.007083593469926735,0.19834061715794857,0.75,0.75,0.9805825242718447,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800000000000001,1.7136315581023864,1.7136315581023864,2.800000000000001,1.7136315581023864,2.5386421403442627,0.25,0.75,0.0,0.0,0.0,0.0,0.6357142857142857,0.3642857142857143,0.3642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8303571428571429,0.2857142857142857,17,0.0,0.0,0.0,2.490900958385048,3.1232477277343844,1239079237.646943,all_failed,0,,,5,28,204,7.285714285714286,0,20,20,0,204,0.0,0.0,0.0,0,0,10.996428571428572,16.0,0.0,0.0,713,0,1.0,1.0,0.5787593984962406,10.99642857142857,30673284.808677644,0.9499999999999995,1.0,0.09803921568627451,0.6519607843137255,0.25,0.3160621761658031,0.045611550331206153,0.10697857228272711,0.15280655436550852,0.09803921568627451,0.09803921568627451,0.09803921568627451,1.0,0.0,204,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19236645067654246,0.1398005354456669,0.6061009599724533,0.19236645067654246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000094,0.10000000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.043600722183566976,0.043600722183566976,0.027235212515700328,0.2561019220554975,0.11968825697449774,0.1247093154083569,0.04694884668867715,0.7264980230760123,0.27350197692398776,unified_mainline
5,Local-Only,0.02137130801275345,0.19234177211478104,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.642806697856021,0.642806697856021,0.8999999999999999,0.642806697856021,0.7936029540076669,0.0,1.0,0.0,0.0,0.0,0.0,0.2722222222222222,0.7277777777777779,0.7277777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.08888888888888889,0.0,20,0.0,0.0,0.0,2.0901968415728556,2.993599827111143,365288006.59110206,success_all_done,0,,,0,9,131,14.555555555555555,0,20,20,0,131,0.0,0.0,0.0,0,0,9.3,11.0,0.0,0.0,180,0,1.0,1.0,0.48947368421052645,9.299999999999999,35333223.5483104,1.0,1.0,0.16030534351145037,0.2595419847328244,0.5801526717557252,0.6793893129770993,-0.011475161043736552,0.05450215247470332,0.04302699143096676,0.16030534351145037,0.16030534351145037,0.16030534351145037,1.0,0.0,131,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.029460067760753408,0.021403373378491707,0.07200465624746201,0.029460067760753408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999992,0.09999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.025621033734408785,0.025621033734408785,0.1880920463931257,0.06413258963944503,0.0352044738335388,0.0352044738335388,0.234184090911779,0.1306828813124321,0.8693171186875679,unified_mainline
6,Local-Only,0.024202418895598883,0.19361935116479106,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.6050300450935405,0.6050300450935405,0.7999999999999999,0.6050300450935405,0.7561832492514097,0.0,1.0,0.0,0.0,0.0,0.0,0.20625,0.79375,0.79375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06875,0.0,20,0.0,0.0,0.0,2.0569971770834004,2.9666987341059636,329610992.3451273,success_all_done,0,,,0,8,127,15.875,0,20,20,0,127,0.0,0.0,0.0,0,0,9.1,10.0,0.0,0.0,160,0,1.0,1.0,0.4789473684210526,9.1,35862888.05048615,1.0,1.0,0.2047244094488189,0.4330708661417323,0.36220472440944884,0.5433070866141733,-0.003201382367690171,0.0509561393687612,0.047754757001071034,0.2047244094488189,0.2047244094488189,0.2047244094488189,1.0,0.0,127,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02349351405738472,0.014736499213353411,0.08909941424783079,0.02349351405738472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999974,0.09999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.02877444589439219,0.02877444589439219,0.21324974306159664,0.06330425284368876,0.0362512704181319,0.0362512704181319,0.2557093253199538,0.12416494193844047,0.8758350580615595,unified_mainline
7,Local-Only,0.008179236534414377,0.22083938642918816,0.85,0.85,0.9744897959183674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000001,1.7221252151827764,1.7221252151827764,2.700000000000001,1.7221252151827764,2.446579277602208,0.15,0.85,0.0,0.0,0.0,0.0,0.6407407407407407,0.3592592592592593,0.3592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8962962962962963,0.0,17,0.0,0.0,0.0,2.469863596938154,3.1726825099569775,1363156040.5526867,all_failed,0,,,3,27,194,7.185185185185185,0,20,20,0,194,0.0,0.0,0.0,0,0,6.985185185185185,9.0,0.0,0.0,595,0,1.0,1.0,0.3676413255360622,6.985185185185185,29597068.83108099,1.0,1.0,0.11855670103092783,0.5103092783505154,0.3711340206185567,0.422680412371134,0.031694596150283465,0.11324473316420791,0.14493932931449136,0.11855670103092783,0.11855670103092783,0.11855670103092783,1.0,0.0,194,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21203781033511984,0.13355055036612476,0.6852986417143475,0.21203781033511984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000092,0.10000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.046627210154069176,0.046627210154069176,0.03516515519007463,0.2623618285296717,0.12978707981029555,0.1341701815947622,0.040356682555182884,0.768765211294289,0.23123478870571101,unified_mainline
8,Local-Only,0.00792656528026647,0.21401726256719467,0.85,0.85,0.967032967032967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000001,1.6239640450443948,1.6239640450443948,2.700000000000001,1.6239640450443948,2.4981972467007374,0.15,0.85,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8388888888888889,0.14814814814814814,17,0.0,0.0,0.0,2.4728655247334532,3.154650449065335,1446202027.587773,all_failed,0,,,3,27,180,6.666666666666667,0,20,20,0,180,0.0,0.0,0.0,0,0,7.074074074074074,9.0,0.0,0.0,578,0,1.0,1.0,0.3723196881091616,7.074074074074071,30445320.905561548,1.0,1.0,0.12222222222222222,0.6277777777777778,0.25,0.35,0.024778748321303477,0.11862229855002246,0.14340104687132596,0.12222222222222222,0.12222222222222222,0.12222222222222222,1.0,0.0,180,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2032066479839586,0.11111729237761357,0.6669521537911168,0.2032066479839586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000092,0.10000000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.042515756789532407,0.042515756789532407,0.03674989601313231,0.2534020641283909,0.12754727036859714,0.13208331124809455,0.040450944867184105,0.7655483277468282,0.23445167225317173,unified_mainline
9,Local-Only,0.006754132324501442,0.1756074404370375,0.7,0.7,0.9740932642487047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.600000000000001,1.6081584514174452,1.6081584514174452,2.600000000000001,1.6081584514174452,2.3775592164108135,0.3,0.7,0.0,0.0,0.0,0.0,0.6307692307692307,0.36923076923076925,0.36923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8615384615384616,0.2692307692307692,16,0.0,0.0,0.0,2.482074756847032,3.2099058322362084,1363801377.7431183,all_failed,0,,,6,26,192,7.384615384615385,0,20,20,0,192,0.0,0.0,0.0,0,0,6.15,9.0,0.0,0.0,529,0,1.0,1.0,0.3236842105263158,6.149999999999998,26308613.95115383,1.0,1.0,0.19791666666666666,0.3229166666666667,0.4791666666666667,0.59375,-0.0027899972034078346,0.11545170326557974,0.11266170606217192,0.19791666666666666,0.19791666666666666,0.19791666666666666,1.0,0.0,192,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2034423947099745,0.1193956780577287,0.7142166477003387,0.2034423947099745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000000000091,0.10000000000000091,0.0,0.0,0.0,0.0,0.0,0.0,0.04166291134440052,0.04166291134440052,0.02587841190061391,0.27488217730085096,0.11283705155775133,0.11417091898814336,0.05019504669334438,0.6946141101338854,0.3053858898661146,unified_mainline
10,Local-Only,0.004632412938839176,0.1760316916758887,0.55,0.55,0.9380165289256198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800000000000002,2.594174861882487,2.594174861882487,3.800000000000002,2.594174861882487,3.1281400008376075,0.45,0.55,0.0,0.0,0.0,0.0,0.6907894736842105,0.3092105263157895,0.3092105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4092105263157895,0.21052631578947367,11,0.0,0.0,0.0,3.2905810686654595,3.8580289333004556,2255306666.731142,all_failed,0,,,9,38,235,6.184210526315789,0,20,20,0,235,0.0,0.0,0.0,0,0,6.7026315789473685,8.0,0.0,0.0,798,0,1.0,1.0,0.35277008310249314,6.702631578947368,34038536.167161286,1.0,1.0,0.08085106382978724,0.8127659574468085,0.10638297872340426,0.1574468085106383,0.16208279709976797,0.1460202904862485,0.3081030875860165,0.08085106382978724,0.08085106382978724,0.08085106382978724,1.0,0.0,235,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.37312517736697176,0.3161092518887013,0.8782147785756276,0.37312517736697176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,,,,0,0,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.09999999999999995,0.09999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.04088878504247734,0.04088878504247734,0.005435344345914398,0.2361111866340547,0.13223607077567148,0.1491467815246457,0.009833784543435115,0.9381447381485359,0.061855261851464026,unified_mainline
