episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
82,200,12.26753854751587,20.0,time_limit,time_limit,-0.008086216636002064,-2.617243388180036,-2.617243388180036,-0.00122501899022609,0.008904734626412392,0.35,0.35,0.7245762711864406,2.2483981332420573,2.5938911389430315,7,2.2483981332420573,20.000000000000014,0.002685658076247538,0.0,0.0006252331472681827,0.0,11,0.55,0.5602094240837696,0.2774869109947644,0.16230366492146597,0.5602094240837696,0.2774869109947644,0.16230366492146597,0.49714093617559413,0.14,1.0,0.49417705942076195,0.8565628379583359,0.0,0.0,2.5095693752252846e-12,0.0,84,107,3.068319243199999,0.0,1.0,0.0,0.0,0.95225,0.04774999999999996,0.04774999999999996,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.120100248147823,0.0009241954351425071,0.00010950222577565538,0.8788660541912588,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012074358095953865,0.0,0.0,0.012074358095953865,0.0,0.0,0.025695462398951322,0.9743045376010486,-0.049200274878078036,4.025442361831665,4.025442361831665,4.025442494286431,1.4956009520424738,0.042729733873986535,0.14535634385214913,4.5950342019399,0.04775,0.04861111111111111,0.0,5.443391270107693,3.749592277738783,0.0,0.0,1,9,0.08312532305717468,0.07537994682788848,0,8,0,True,0.0002,0.0,0.0
83,200,12.077078342437744,20.0,time_limit,time_limit,-0.010951458476483822,-3.1902917519301566,-3.1902917519301566,-0.0011680233292281628,0.012059029191732407,0.15,0.15,0.6639676113360324,1.8070504113986132,1.9924423045877695,3,1.8070504113986132,20.000000000000014,0.002130373838656717,0.0,0.0005776062350183916,0.0,15,0.75,0.543010752688172,0.24193548387096775,0.21505376344086022,0.543010752688172,0.24193548387096775,0.21505376344086022,0.5007422106480226,0.045,0.0,0.5014482158985807,0.8706405639648438,0.0,0.0,2.070599984874133e-12,0.0,85,101,3.0893213263999963,0.0,1.0,0.0,0.0,0.9535,0.046499999999999986,0.046499999999999986,0.7797752808988764,0.0,0.0,0.0,0.0,0.0,0.09657745566213906,0.0005455410646139016,5.977647951203386e-05,0.9028172267937351,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011509246085888304,0.0,0.0,0.011509246085888304,0.0,0.0,0.025213645617387558,0.9747863543826124,0.3197101652622223,3.0929171562194826,3.0929171562194826,3.0929172039031982,1.6706437349319458,0.012636726349592209,0.10629370957612991,4.632854080200195,0.0465,0.03828125,0.0,4.163889837265015,2.857336187362671,0.0,0.0,1,5,0.07655522227287292,0.07423649877309799,0,4,0,True,0.0002,0.0,0.0
84,200,12.420535326004028,20.0,time_limit,time_limit,-0.010028710588812828,-3.0057421065306476,-3.0057421065306476,-0.0012409704504534602,0.010072299279272556,0.25,0.25,0.7619047619047619,2.7264511658656705,3.072446560256954,5,2.7264511658656705,20.000000000000014,0.0032398074882661306,0.0,0.0005822233544610958,0.0,13,0.65,0.5284974093264249,0.2694300518134715,0.20207253886010362,0.5284974093264249,0.2694300518134715,0.20207253886010362,0.5018760654825019,0.085,0.04999999999998295,0.5037168211639462,0.8623402655124665,0.0,0.0,1.719412047636315e-12,0.0,91,102,3.0233679607999986,0.0,1.0,0.0,0.0,0.95175,0.048250000000000015,0.048250000000000015,0.6579925650557621,0.0,0.0,0.0,0.0,0.0,0.11578530239239544,0.0011931402069978812,5.272052034691157e-05,0.8829688368802597,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012232926597575968,0.0,0.0,0.012232926597575968,0.0,0.0,0.015812100791879537,0.9841878992081204,0.059647483130296074,2.1308939258257547,2.1308939258257547,2.130893965562185,1.5449315309524536,0.022326171087721985,0.11956909050544103,2.1609930992126465,0.04825,0.049479166666666664,0.0,7.171986182530721,0.7838853696982065,0.0,0.0,1,6,0.0874839499592781,0.08013822883367538,0,5,0,True,0.0002,0.0,0.0
85,93,5.722745895385742,9.3,idle,terminated,-0.019757557660341263,-1.8374526873633148,-1.8374526873633148,-0.001108755823224783,0.0210011787712574,0.25,0.25,0.7723577235772358,2.864319804967919,3.6093507080485336,5,2.864319804967919,9.299999999999983,0.004344728903972088,0.0,0.0008399289538797905,0.0,15,0.75,0.5952380952380952,0.23809523809523808,0.16666666666666666,0.5952380952380952,0.23809523809523808,0.16666666666666666,0.4981427961209368,0.12903225806451613,1.0,0.49636761386429284,0.8636700212955475,0.0,0.0,5.072547416828943e-12,0.0,85,125,7.960659293043494,0.01075268817204303,0.0,0.0,0.0,0.8870967741935484,0.11290322580645162,0.11290322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.05105458597383641,0.0006744202290892474,9.086928191473183e-05,0.9481801245151597,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010928841650473854,0.0,0.0,0.010928841650473854,0.0,0.0,0.07486927106505083,0.9251307289349491,0.015730451530544087,1.4595891336599986,1.4595891336599986,1.4595891584952672,1.654404640197754,0.02032993664033711,0.11019407073035836,1.0147341762979825,0.11290322580645161,0.11393229166666667,0.11236713170850028,2.499971851706505,0.7881111726164818,0.0,0.0,4,24,0.09611982852220535,0.06426796931773422,3,2,0,True,0.0002,0.0,0.0
86,200,10.256237506866455,20.0,time_limit,time_limit,-0.010324349626898766,-3.064869601884814,-3.064869601884814,-0.0012369053438305855,0.01152912899851799,0.2,0.2,0.6345381526104418,2.3071462459249297,2.864548938622962,4,2.3071462459249297,20.000000000000014,0.0022593879047368487,0.0,0.00043553036183713003,0.0,9,0.45,0.5360824742268041,0.31443298969072164,0.14948453608247422,0.5360824742268041,0.31443298969072164,0.14948453608247422,0.4979916332447901,0.075,0.0,0.49605040952761087,0.8712088197469711,0.0,0.0,3.827481300650026e-12,0.0,90,104,3.1398539667999987,0.0,1.0,0.0,0.0,0.9515,0.04849999999999999,0.04849999999999999,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.10682682506250764,0.0007507197284895497,0.0001466807514362542,0.8922757744575666,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012058148327621709,0.0,0.0,0.012058148327621709,0.0,0.0,0.010731588750350556,0.9892684112496495,-0.03252119645476341,4.079638528823852,4.079638528823852,4.0796384572982785,1.7507624983787538,-0.0013759324443526565,0.14213564470410348,5.191182506084442,0.0485,0.05078125,0.37255575275048614,11.96512770652771,2.022580111026764,0.0,0.0,1,10,0.08146293461322784,0.05422693770378821,0,9,0,True,0.0002,0.0,0.0
87,200,12.482192277908325,20.0,time_limit,time_limit,-0.008837937377393246,-2.7675872665082886,-2.7675872665082886,-0.0012414042139425874,0.010388906113803387,0.3,0.3,0.7844827586206896,1.9865955052103772,2.545636104685756,6,1.9865955052103772,20.000000000000014,0.0016752541175610145,0.0,0.00029462551189787356,0.0,14,0.7,0.57,0.3,0.13,0.57,0.3,0.13,0.4933273712163791,0.125,1.0,0.48691641414976294,0.8492094725370407,0.0,0.0,2.8628737835240115e-12,0.0,86,114,3.3175643459999966,0.0,1.0,0.0,0.0,0.95,0.050000000000000044,0.050000000000000044,0.6174496644295302,0.0,0.0,0.0,0.0,0.0,0.11625808837652325,0.0006342771552902178,0.00012078580614479549,0.8829868486620418,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012194531403426842,0.0,0.0,0.012194531403426842,0.0,0.0,0.06604931883795724,0.9339506811620427,0.04533170309538643,1.890500251452128,1.890500251452128,1.8905004183451335,1.66345210870107,0.006289630445341269,0.10520831147829691,2.188049781322479,0.05,0.05026041666666667,0.12059217691421509,5.955038070678711,0.7988787114620208,0.0,0.0,1,15,0.08445446938276291,0.07448309212923049,0,14,0,True,0.0002,0.0,0.0
88,200,12.056013584136963,20.0,time_limit,time_limit,-0.011616353876888752,-3.3232708823534027,-3.3232708823534027,-0.00111958640627563,0.01191856898367405,0.1,0.1,0.61003861003861,1.6709179489788937,1.8274801304608617,2,1.6709179489788937,20.000000000000014,0.004202986468760692,0.0,0.0009382954838055485,0.0,14,0.7,0.46774193548387094,0.34946236559139787,0.1827956989247312,0.46774193548387094,0.34946236559139787,0.1827956989247312,0.4917153821694665,0.12,1.0,0.4841518549391994,0.8539169430732727,0.0,0.0,2.627684745140635e-12,0.0,99,87,2.9568497803999985,0.0,1.0,0.0,0.0,0.9535,0.046499999999999986,0.046499999999999986,0.7014925373134329,0.0,0.0,0.0,0.0,0.0,0.08910583556917097,0.001232311140901942,7.038158640703105e-05,0.9095914717035201,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011030757779873572,0.0,0.0,0.011030757779873572,0.0,0.0,0.014003135369915041,0.985996864630085,-0.02447943389415741,4.133523464202881,4.133523464202881,4.133523225784302,1.52241051197052,0.047810169169679284,0.10000000149011612,10.632060527801514,0.0465,0.046875,0.0,6.45080304145813,3.571520209312439,0.0,0.0,1,2,0.08926203846931458,0.08511685153935104,0,1,0,True,0.0002,0.0,0.0
89,200,13.612089157104492,20.0,time_limit,time_limit,-0.009523564949631691,-2.9047131304136466,-2.9047131304136466,-0.0011497512459754944,0.009818614460527897,0.25,0.25,0.6528925619834711,2.3049788296351834,2.556819998157008,5,2.3049788296351834,20.000000000000014,0.0036127656049717983,0.0,0.0006259423840068335,0.0,8,0.4,0.5454545454545454,0.29545454545454547,0.1590909090909091,0.5454545454545454,0.29545454545454547,0.1590909090909091,0.4922703623082489,0.095,1.0,0.48415245988364713,0.8519890606403351,0.0,0.0,2.8786723439006012e-12,0.0,80,96,2.6995202019999978,0.0,1.0,0.0,0.0,0.956,0.04400000000000004,0.04400000000000004,0.8380281690140845,0.0,0.0,0.0,0.0,0.0,0.10499112030578961,0.0012256103954482378,0.00010966327483361333,0.8936736060239285,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011439824887351669,0.0,0.0,0.011439824887351669,0.0,0.0,0.011071234112511997,0.9889287658874879,-0.20394720137119293,9.171083132425943,9.171083132425943,9.171082655588785,1.5974635283152263,0.040412077990671,0.023809524873892467,24.15291404724121,0.044,0.03515625,0.0,14.186131795247396,8.349408785502115,0.0,0.0,1,3,0.07913912832736969,0.07430284433066844,0,2,0,True,0.0002,0.0,0.0
90,200,12.629207134246826,20.0,time_limit,time_limit,-0.01173774991184473,-3.347549332037082,-3.347549332037082,-0.0012640522327274084,0.012701543979346752,0.15,0.15,0.6652360515021459,1.978814565943809,2.42928295103621,4,1.978814565943809,20.000000000000014,0.004317737056346269,0.0,0.0007237012454102234,0.0,12,0.6,0.4973821989528796,0.35602094240837695,0.14659685863874344,0.4973821989528796,0.35602094240837695,0.14659685863874344,0.4950357885574922,0.125,0.0,0.489743364788207,0.8727454990148544,0.0,0.0,3.364911214248645e-12,0.0,91,88,3.077559082399999,0.0,1.0,0.0,0.0,0.95225,0.04774999999999996,0.04774999999999996,0.8296296296296296,0.0,0.0,0.0,0.0,0.0,0.09928539319218493,0.0014218211042743793,0.00010085530826107886,0.8991919303952796,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012633670163545207,0.0,0.0,0.012633670163545207,0.0,0.0,0.009739303743040594,0.9902606962569594,-0.1165037840604782,2.7439053058624268,2.7439053058624268,2.743905258178711,1.6793431997299195,0.04456033613532782,0.05009803995490074,5.086592340469361,0.04775,0.04609375,0.36784523278474807,4.785332202911377,2.256725311279297,0.0,0.0,1,5,0.1275208294391632,0.11233401522040366,0,4,0,True,0.0002,0.0,0.0
91,200,10.305341482162476,20.0,time_limit,time_limit,-0.00648172153159976,-2.2963444581438845,-2.2963444581438845,-0.001191004179418087,0.007356482557952404,0.5,0.5,0.782608695652174,2.5908699832080413,3.5653115107648445,10,2.5908699832080413,20.000000000000014,0.0008654381384016835,0.0,0.00018296347792604446,0.0,6,0.3,0.5545454545454546,0.3090909090909091,0.13636363636363635,0.5545454545454546,0.3090909090909091,0.13636363636363635,0.4956774862584425,0.1,0.0,0.4905930060031393,0.8600970685482024,0.0,0.0,3.2493018692347775e-12,0.0,98,122,3.6961255423999986,0.0,1.0,0.0,0.0,0.945,0.05500000000000005,0.05500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.14804025602627718,0.00037958316541758855,0.0001381179153612656,0.8514420428929439,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011639950816856015,0.0,0.0,0.011639950816856015,0.0,0.0,0.02001078834974516,0.9799892116502549,-0.09308149559157235,2.486700313431876,2.486700313431876,2.486700347491673,1.5051600762775965,-0.0013188084454408713,0.16376124215977533,4.744727168764387,0.055,0.05022321428571429,0.7103668068136487,4.205620731626238,2.08593555859157,0.0,0.0,1,7,0.08871658146381378,0.07019410151988263,0,6,0,True,0.0002,0.0,0.0
92,200,11.457870483398438,20.0,time_limit,time_limit,-0.009209133684635162,-2.8418270455658234,-2.8418270455658234,-0.0012399095576256514,0.01003718376159668,0.3,0.3,0.7975708502024291,2.463186553613506,2.9600187862732277,6,2.463186553613506,20.000000000000014,0.003800581147829365,0.0,0.0008552375995271936,0.0,13,0.65,0.5373831775700935,0.32710280373831774,0.13551401869158877,0.5373831775700935,0.32710280373831774,0.13551401869158877,0.4943474515755661,0.155,1.0,0.4876984800338761,0.8566280752420425,0.0,0.0,4.15815212123638e-12,0.0,99,115,3.4938690807999953,0.0,1.0,0.0,0.0,0.9465,0.05349999999999999,0.05349999999999999,0.7280334728033473,0.0,0.0,0.0,0.0,0.0,0.11915917971430755,0.001284906696910275,0.00015834014916958622,0.8793975734396126,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012154112997130338,0.0,0.0,0.012154112997130338,0.0,0.0,0.015487038055107255,0.9845129619448928,-0.05806572261887292,3.1467188199361167,3.1467188199361167,3.1467188596725464,1.5578102866808574,0.04104494769126177,0.12296846819420655,5.182337323824565,0.0535,0.05859375,0.08354166945597778,1.1017131507396698,3.762390693028768,0.0,0.0,1,6,0.1177634671330452,0.1007370688021183,0,5,0,True,0.0002,0.0,0.0
93,200,12.621320247650146,20.0,time_limit,time_limit,-0.008933917619287968,-2.7867835821550795,-2.7867835821550795,-0.0011941285338252783,0.010167989879846573,0.3,0.3,0.70042194092827,2.277291747093556,2.9317578619582583,6,2.277291747093556,20.000000000000014,0.0026314262851528823,0.0,0.000575285686657336,0.0,11,0.55,0.5736842105263158,0.32105263157894737,0.10526315789473684,0.5736842105263158,0.32105263157894737,0.10526315789473684,0.49679167914413846,0.17,1.0,0.49253010278029913,0.8570987492799759,0.0,0.0,3.067179539864573e-12,0.0,81,109,3.094487275199999,0.0,1.0,0.0,0.0,0.9525,0.04749999999999999,0.04749999999999999,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.11464040347913806,0.0009049485837809255,0.00013226430703471926,0.8843223836300462,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011945089771045848,0.0,0.0,0.011945089771045848,0.0,0.0,0.02795616231328251,0.9720438376867174,-0.03137964755296707,1.4996086359024048,1.4996086359024048,1.4996089935302734,1.5598636865615845,0.09428878873586655,0.10526315867900848,1.3520522117614746,0.0475,0.07421875,0.0,3.054718255996704,0.8762522339820862,0.0,0.0,1,1,0.09428878873586655,0.09428878873586655,0,0,0,True,0.0002,0.0,0.0
94,200,12.703263759613037,20.0,time_limit,time_limit,-0.010013955645263195,-3.002791048696079,-3.002791048696079,-0.0011252114782109857,0.011632200330495834,0.2,0.2,0.7196652719665272,2.202174659369868,2.757503128133552,5,2.202174659369868,20.000000000000014,0.0020945504477468237,0.0,0.00047343337850043726,0.0,12,0.6,0.5778894472361809,0.2864321608040201,0.135678391959799,0.5778894472361809,0.2864321608040201,0.135678391959799,0.4921506779640913,0.11,1.0,0.4812217176174433,0.8592247366905212,0.0,0.0,2.6451683725337016e-12,0.0,84,115,3.207204329999999,0.0,1.0,0.0,0.0,0.95025,0.04974999999999996,0.04974999999999996,0.736,0.0,0.0,0.0,0.0,0.0,0.09645257734505576,0.0006491142067486006,7.590135007406822e-05,0.9028224070981217,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01119580484576373,0.0,0.0,0.01119580484576373,0.0,0.0,0.015961544952726208,0.9840384550472737,0.00017054896387788985,2.8397318257225885,2.8397318257225885,2.839731878704495,1.3985876374774509,0.01913546600068609,0.13231722306874064,5.323849333657159,0.04975,0.05164930555555555,0.0003805175268401702,9.323326481713188,1.087443232536316,0.0,0.0,1,9,0.08745095133781433,0.07760627567768096,0,8,0,True,0.0002,0.0,0.0
95,200,10.503392934799194,20.0,time_limit,time_limit,-0.009238919243216515,-2.847784116264548,-2.847784116264548,-0.0012170739937573671,0.009972503408789635,0.3,0.3,0.7076271186440678,2.578403253209553,3.169537672784303,6,2.578403253209553,20.000000000000014,0.000723732694122256,0.0,0.00023675035962448165,0.0,12,0.6,0.7360406091370558,0.16243654822335024,0.10152284263959391,0.7360406091370558,0.16243654822335024,0.10152284263959391,0.5001383767758962,0.04,0.0,0.5003956448202893,0.8714751958847046,0.0,0.0,6.412330518998366e-13,0.0,52,145,3.407585431999997,0.0,1.0,0.0,0.0,0.95075,0.049250000000000016,0.049250000000000016,0.7739130434782608,0.0,0.0,0.0,0.0,0.0,0.11879908993283149,0.00020140177755007503,1.6029504029802133e-05,0.8809834787855887,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01202886035163205,0.0,0.0,0.01202886035163205,0.0,0.0,0.02295466686373918,0.9770453331362607,-0.006308007323624272,2.9858083097558272,2.9858083097558272,2.985808303481654,1.4403171664790104,0.009501453783167036,0.0900806188583374,3.1702985198874223,0.04925,0.050370065789473686,0.7943688019325859,8.44812285900116,1.663037099336323,0.0,0.0,2,19,0.09900634735822678,0.058056824281811616,1,3,0,True,0.0002,0.0,0.0
96,200,10.398837566375732,20.0,time_limit,time_limit,-0.0075587802566587925,-2.511755848100317,-2.511755848100317,-0.0012381842825561762,0.008838984183967113,0.4,0.4,0.8061674008810573,2.220478257715369,2.7933812663821387,8,2.220478257715369,20.000000000000014,0.001232535610711699,0.0,0.0003107648360266576,0.0,11,0.55,0.6414141414141414,0.2727272727272727,0.08585858585858586,0.6414141414141414,0.2727272727272727,0.08585858585858586,0.49368284303718246,0.1,1.0,0.48483275639179463,0.8600412309169769,0.0,0.0,2.3013349038925046e-12,0.0,71,127,3.2889994743999975,0.0,1.0,0.0,0.0,0.9505,0.04949999999999999,0.04949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12872921868014456,0.00041334737073464003,8.100553090830534e-05,0.8707764284182126,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012025455041638565,0.0,0.0,0.012025455041638565,0.0,0.0,0.029459595645941156,0.9705404043540589,-0.002896095033396374,2.245606471191753,2.245606471191753,2.2456064386801287,1.5031955621459268,0.022673994249833577,0.14606151865287262,3.724190814928575,0.0495,0.04794034090909091,0.5445783151821657,6.411534049294212,1.196584479375319,0.0,0.0,2,22,0.1317882388830185,0.06231583654880524,1,6,0,True,0.0002,0.0,0.0
97,200,10.855715274810791,20.0,time_limit,time_limit,-0.008338570594787598,-2.667714086581486,-2.667714086581486,-0.0012332783080637455,0.009902682155370712,0.35,0.35,0.7777777777777778,2.285680500030885,2.8511869043008566,7,2.285680500030885,20.000000000000014,0.003768603108769021,0.0,0.0007470947407007265,0.0,10,0.5,0.4583333333333333,0.4074074074074074,0.13425925925925927,0.4583333333333333,0.4074074074074074,0.13425925925925927,0.4901135542158736,0.21,1.0,0.4809784592898001,0.8597598910331726,0.0,0.0,3.910996960315716e-12,0.0,117,99,3.7915134759999956,0.0,1.0,0.0,0.0,0.946,0.05400000000000005,0.05400000000000005,0.7654320987654321,0.0,0.0,0.0,0.0,0.0,0.12376404383027484,0.0014094851607930412,0.0001382097773917717,0.8746882612315403,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012140467196152218,0.0,0.0,0.012140467196152218,0.0,0.0,0.028470105551250013,0.97152989444875,-0.004380445485003293,2.071682745218277,2.071682745218277,2.0716826975345612,1.4993659377098083,-0.007276914588874206,0.12516690623015164,2.3510913252830505,0.054,0.05390625,0.34502616822719573,5.918789315223694,0.9820675373077392,0.0,0.0,2,20,0.0773346871137619,0.03300191983580593,1,4,0,True,0.0002,0.0,0.0
98,200,10.3419349193573,20.0,time_limit,time_limit,-0.007957055233418941,-2.5914105747801557,-2.5914105747801557,-0.0011312534334138036,0.008366077207028866,0.4,0.4,0.8089430894308943,2.5066068109529036,3.148480132147372,8,2.5066068109529036,20.000000000000014,0.0032896058217174833,0.0,0.0007792595338621588,0.0,6,0.3,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.49669407003419475,0.11,1.0,0.49279753820086,0.860852375626564,0.0,0.0,3.692824258189065e-12,0.0,94,121,3.8644828375810274,0.0,1.0,0.0,0.0,0.9415,0.058499999999999996,0.058499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.11384169693307628,0.001197658139647111,0.0001471099868781627,0.8848135349403985,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011383844897780448,0.0,0.0,0.011383844897780448,0.0,0.0,0.016454807842041314,0.9835451921579587,-0.07691586886843045,4.962795456250508,4.962795456250508,4.962795376777649,1.515130341053009,0.012623327085748315,0.11180555758376916,8.305957953135172,0.0585,0.057942708333333336,0.0,11.379776000976562,3.058475216229757,0.0,0.0,1,6,0.1243804469704628,0.0978859644383192,0,5,0,True,0.0002,0.0,0.0
99,105,6.31112003326416,10.5,idle,terminated,-0.012927898205816746,-1.3574291707977846,-1.3574291707977846,0.010480489395558793,0.01723373681306839,0.4,0.4,0.8277310924369747,2.2789415712842453,2.764815163601634,8,2.2789415712842453,10.499999999999979,0.0038554155577263053,0.0,0.0007534772953508173,0.0,11,0.55,0.5953488372093023,0.29767441860465116,0.10697674418604651,0.5953488372093023,0.29767441860465116,0.10697674418604651,0.49863811440255845,0.29523809523809524,2.0,0.4966898613951074,0.8768119066953657,0.0,0.0,5.434659666736508e-12,0.0,87,128,7.1987452292307825,0.009523809523809544,0.0,0.0,0.0,0.8976190476190476,0.10238095238095235,0.10238095238095235,0.0,0.0,0.0,0.0,0.0,0.0,0.06902248679832498,0.0008553641844876414,0.00011278204021426678,0.9300093669769731,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011742075314652895,0.0,0.0,0.011742075314652895,0.0,0.0,0.019524818928315316,0.9804751810716847,-0.09257113607600331,2.1595853169759116,2.1595853169759116,2.1595853567123413,1.4325349728266399,0.04564478496710459,0.0600290521979332,2.5450058778127036,0.10238095238095238,0.10807291666666667,0.0,3.9477259318033853,1.083128809928894,0.0,0.0,1,3,0.09123647212982178,0.08483139630407094,0,2,0,True,0.0002,0.0,0.0
100,200,10.920066118240356,20.0,time_limit,time_limit,-0.007219170220196247,-2.443834114681768,-2.443834114681768,-0.0011713086860254407,0.008954708464443684,0.4,0.4,0.8117154811715481,2.389529920058716,3.330217786736682,8,2.389529920058716,20.000000000000014,0.0012148832141162691,0.0,0.00026553173383584783,0.0,11,0.55,0.5952380952380952,0.3,0.10476190476190476,0.5952380952380952,0.3,0.10476190476190476,0.4930355285241967,0.135,1.0,0.482782517983181,0.8577813625335693,0.0,0.0,2.181516902885483e-12,0.0,85,125,3.3857623471999982,0.0,1.0,0.0,0.0,0.9475,0.05249999999999999,0.05249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12000906105543921,0.0004575564694737434,6.521291163428367e-05,0.8794681695634528,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011508715051953574,0.0,0.0,0.011508715051953574,0.0,0.0,0.0318137531202845,0.9681862468797156,0.01344899485181821,1.814398163243344,1.814398163243344,1.8143981946142096,1.4424264430999756,0.010326112902380134,0.08930839049188714,2.4383069590518347,0.0525,0.054276315789473686,0.5935988512478376,4.302070881191053,1.134230983884711,0.0,0.0,2,19,0.10508831590414047,0.066586073860526,1,3,0,True,0.00019,0.0,0.0
101,39,2.3074300289154053,3.9000000000000004,idle,terminated,-0.03855811059474945,-1.5037665407235632,-1.5037665407235632,-0.0008871626341715399,0.04193120449781418,0.35,0.35,0.8626609442060086,2.372635564433806,3.0802628358934365,7,2.372635564433806,3.900000000000002,0.01310671410864415,0.0,0.0021956760687947725,0.0,13,0.65,0.5972222222222222,0.27314814814814814,0.12962962962962962,0.5972222222222222,0.27314814814814814,0.12962962962962962,0.49961820139716834,0.3076923076923077,1.2000000000000028,0.4990235970157092,0.8290810585021973,0.0,1.536031545013026e-10,1.9133262682546892e-11,4.583763577037379e-11,87,129,18.69856316844019,0.02564102564102563,0.0,0.0,0.0,0.7230769230769231,0.27692307692307694,0.27692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.027913467068409796,0.0010683789082276086,0.0001888757573027997,0.9708292782660598,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012577573560480714,0.0,0.0,0.012577573560480714,0.0,0.0,0.02617741293022089,0.9738225870697791,-0.017318695535262427,1.353017258644104,1.353017258644104,1.353017258644104,1.5036793947219849,0.024386884241054455,0.09200112149119377,0.6015600343545278,0.27692307692307694,0.27630208333333334,0.0,1.5976285934448242,0.8933662255605062,0.0,0.0,5,15,0.045804403722286224,0.04363047368824482,-1,-1,0,False,0.00019,0.0,0.0
