episode,steps,elapsed_sec,reward_mode,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
11,300,8.50078797340393,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.114983618259474,,16,True,3.0613549016531607,1.3963824212361025,435971830.8922632,16,16,178,0.0800783783197403,-1.088586577679962e-05,0.5279132544994357,-2.168501138687134,2.369349241256714,0.0909520689826331,15.000000000000078,0.005343541169517039,0.03700700571306681,0.11917881734780508,0.5625,0.5625,0.6853932584269663,0.4375,0.0,0.0,0.05737704918032787,0.9426229508196722,0.0,0.05737704918032787,0.9426229508196722,0.0,0.5804614261037013,0.8926962018013,0.5975102328640574,0.006683618867742445,0.034926470588235295,-0.006088204171700294,0.6496257653240772,0.3067744735436624,2.5807151095393825,0.5975102328640574,-0.5975102328640574,1.0,1.0,1.0,13.693125,577668225.1545352,1.0,0.0009074410163339383,0.018539621476963176,0.009994097796491155,0.028533719273454338,True,-1.0,0.11917881734780508,0.0
12,300,7.156474590301514,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.072966257731178,,15,True,3.10656877299369,1.3292100414337669,453277698.0045706,15,15,177,0.1036452129483223,4.877874175690522e-07,1.0603364348411566,-2.2653894424438477,2.4356322288513184,0.13034162680787684,15.000000000000078,0.006914419909830685,0.0741277350418421,0.0776451620656321,0.7333333333333333,0.7333333333333333,0.8192090395480226,0.26666666666666666,0.0,0.0,0.027586206896551724,0.9724137931034482,0.0,0.027586206896551724,0.9724137931034482,0.0,0.5020770131321303,0.8509954810142517,0.600580814187644,0.004916719049329824,0.04719518442622951,0.0002597983407436824,1.2997215448832902,0.6381089548107053,3.438646308528107,0.600580814187644,-0.600580814187644,1.0,1.0,0.9999783549783551,11.990428571428595,576880854.1421766,1.0,0.0007596859964547987,0.016529348295684344,0.010521794508611862,0.027051142804296133,True,-1.0,0.0776451620656321,0.0
13,300,9.082890748977661,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.128848976559134,,18,True,3.0750170170725735,1.4372475477841802,407863971.5712004,18,18,185,0.07441718131303787,-5.5249101933441125e-06,0.5618678659200674,-0.8971205949783325,2.0091259479522705,0.07285495624514618,15.000000000000078,0.0049653167812490585,0.04107355851057258,0.12279646216140776,0.3333333333333333,0.3333333333333333,0.6378378378378379,0.6666666666666666,0.0,0.0,0.1016949152542373,0.8983050847457628,0.0,0.1016949152542373,0.8983050847457628,0.0,0.5323631878058284,0.8632550239562988,0.6078413441164853,0.005318617292724499,0.0487478595890411,-0.0021063512452712207,0.5694255414036141,0.27044959316565975,3.45831656524886,0.6078413441164853,-0.6078413441164853,1.0,1.0,1.0,14.189937752878862,619519617.0575516,1.0,0.0008514261387824606,0.023294627722050855,0.009040031325597478,0.03233465904764818,True,-1.0,0.12279646216140776,0.0
14,300,6.406784772872925,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.007946381202185,,13,True,2.977410103648337,1.9777512653783567,516019980.130823,13,13,162,0.25314104557037354,-2.76953633147059e-05,1.8917103350162532,-0.6999385952949524,7.538885593414307,0.2581590719717482,15.000000000000078,0.01687958285367011,0.10885929305010425,0.022509706008127905,0.9230769230769231,0.9230769230769231,0.9876543209876543,0.07692307692307693,0.0,0.0,0.00625,0.99375,0.0,0.00625,0.99375,0.0,0.5196937385597267,0.8407775163650513,0.5791520593981994,0.004754239895989661,0.0069901315789473685,0.004029828430104412,10.707465693093182,5.346179636162624,10.857351460739187,0.5791520593981994,-0.5791520593981994,1.0,1.0,0.9954778554778511,11.142564102564071,567103815.1277962,1.0,0.0,0.018823199841609795,0.010952354260894966,0.02977555410250481,True,-1.0,0.022509706008127905,0.0
15,300,7.379579544067383,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.049800618489654,,15,True,2.8824883210084002,1.38484735173275,409265428.63948137,15,15,158,0.25920969247817993,-7.659935363335535e-06,2.372517240047455,-2.6572959423065186,4.826322555541992,0.25778607118390506,15.000000000000078,0.017285192146963637,0.15807950110728491,0.03971724523794814,0.8666666666666667,0.8666666666666667,0.9240506329113924,0.13333333333333333,0.0,0.0,0.0136986301369863,0.9863013698630136,0.0,0.0136986301369863,0.9863013698630136,0.0,0.5255891770405108,0.837390661239624,0.596949376499475,0.003065046346086119,0.03591417910447761,-0.000959200305002394,9.859884800750818,4.917044223022105,13.066305317095857,0.596949376499475,-0.596949376499475,1.0,1.0,0.9999747474747475,13.361261904761912,641526373.9493643,1.0,0.0006950880444856349,0.014931356331327406,0.012730576395084521,0.027661932726411993,True,-1.0,0.03971724523794814,0.0
16,18,0.5090796947479248,delta_cft,7,True,False,all_finished,0.0,0.9000000000000002,0.9000000000000002,,13,True,2.9254710363915652,1.3517647570726952,444280747.6897162,13,13,148,4.458357334136963,3.8237953186035156,9.346818590164176,-1.9635647535324097,15.0,4.6881751270899175,0.9000000000000002,0.297284068565278,0.5566132093653916,0.12498940891689728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5282660434777672,0.8325790762901306,0.13163117816050848,0.0024630409122134247,0.0234375,0.014744841183225313,206.3487180074056,103.1864725748698,668.1407267252604,0.13163117816050848,-0.13163117816050848,1.0,1.0,1.0,11.88888888888889,599613686.1720557,1.0,0.004310344827586207,0.018077597659075857,0.008429819655822096,0.026507417314897953,False,0.0,0.0,0.0
17,17,0.4665853977203369,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,2.8384827558524663,1.5678741365529456,493262272.89401865,12,12,145,4.112247467041016,3.061744213104248,12.071867370605466,-1.235681414604187,15.0,4.2576219780485784,0.8500000000000002,0.27421634505193604,0.7559889556912435,0.1842384466937944,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5465047265435087,0.8849455118179321,0.06861847918480635,-0.0056668043253012,0.0234375,0.019359505735337734,46.61399586995443,23.32498510678609,123.34877427419026,0.06861847918480635,-0.06861847918480635,1.0,1.0,1.0,11.0,630023928.4920232,1.0,0.0,0.01928540489332049,0.0077462865931003985,0.027031691486420855,False,0.0,0.0,0.0
18,300,7.088196039199829,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.017726080758294,,14,True,2.831448257314661,1.766325560856748,478314136.2540397,14,14,164,0.25082045793533325,-3.0983386750449426e-05,1.9613944232463838,-1.249343752861023,5.3489508628845215,0.2484688406737814,15.000000000000078,0.016726061827481136,0.1307019170220931,0.03163409313370122,0.7857142857142857,0.7857142857142857,0.9512195121951219,0.21428571428571427,0.0,0.0,0.019230769230769232,0.9807692307692307,0.0,0.019230769230769232,0.9807692307692307,0.0,0.5671625640720893,0.8807634711265564,0.5989533533011714,0.004961528614418761,0.03351814516129032,-0.0007247932540673402,12.177557709716982,6.076075005435174,19.459000058712498,0.5989533533011714,-0.5989533533011714,1.0,1.0,1.0,12.283333333333333,576274679.8742446,1.0,0.0,0.01914137022653936,0.01115016342929236,0.03029153365583171,True,-1.0,0.03163409313370122,0.0
19,15,0.40408921241760254,delta_cft,7,True,False,all_finished,0.0,0.7500000000000001,0.7500000000000001,,12,True,2.9196577246003415,1.6039571717880836,422355285.9585138,12,12,127,4.565133094787598,2.600264549255371,12.710189914703365,-1.4568792581558228,15.0,4.75938364573559,0.7500000000000001,0.3044253402562981,0.7819228446425543,0.1980855988793903,1.0,1.0,1.0,0.0,0.0,0.0,0.015748031496062992,0.9763779527559056,0.007874015748031496,0.015748031496062992,0.9763779527559056,0.007874015748031496,0.5032522616775956,0.8392665982246399,0.07817580923438072,0.013100461510475725,0.048828125,-0.011924711056053638,138.8902130126953,69.43161821365356,553.8591423034668,0.07817580923438072,-0.07817580923438072,1.0,1.0,1.0,11.0,638924213.439728,1.0,0.0,0.018605216847237642,0.008529420480954782,0.02713463732819242,False,0.0,0.0,0.0
20,300,8.148217678070068,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.10423951990468,,17,True,2.998376013838086,1.4242009586404416,475918562.35172194,17,17,200,0.11165738105773926,-1.989316160688759e-06,0.8756953537464156,-1.6966761350631714,2.5333433151245117,0.12116415401205465,15.000000000000078,0.0074491534307527625,0.06609587052275774,0.09639278904516835,0.5294117647058824,0.5294117647058824,0.75,0.35294117647058826,0.0,0.0,0.05333333333333334,0.9466666666666667,0.0,0.05333333333333334,0.9466666666666667,0.0,0.564355503420035,0.8803058862686157,0.611094087591538,0.0033310863440139935,0.013100961538461539,0.0007483932404563977,3.341646120066826,1.6593495726298828,13.53315799270685,0.611094087591538,-0.611094087591538,1.0,1.0,1.0,12.960486928104602,626891188.2925357,1.0,0.0009489916963226571,0.018528881736559255,0.010139642060427272,0.028668523796986527,True,-1.0,0.09639278904516835,0.0
21,16,0.43546462059020996,delta_cft,7,True,False,all_finished,0.0,0.8000000000000002,0.8000000000000003,,12,True,2.939996261943481,1.468476135305778,469601288.1177854,12,12,141,4.156604766845703,3.0655213594436646,10.200896501541138,-0.5708385109901428,15.0,4.227959438638732,0.8000000000000002,0.2771627782838654,0.573413015996547,0.1620793379843235,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5049643180471786,0.8216391801834106,0.07302682745891313,-0.0010302730564338465,0.0,2.55536288022995e-05,230.89130655924478,115.44421768188477,675.3415120442709,0.07302682745891313,-0.07302682745891313,1.0,1.0,1.0,11.0,651209000.0402541,1.0,0.0,0.02089712463816089,0.007225772717368764,0.02812289735552965,False,0.0,0.0,0.0
22,16,0.4351541996002197,delta_cft,7,True,False,all_finished,0.0,0.8000000000000002,0.8000000000000003,,12,True,3.4277615659498726,1.6984814378127744,475984259.26871777,12,12,141,4.455538749694824,2.954642415046692,12.40971064567566,-1.0234146118164062,15.0,4.5834654233492245,0.8000000000000002,0.29709554986860104,0.7697520270964257,0.1652309413999319,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.47567235776190214,0.800317645072937,0.06511406127053003,0.0005902583167577783,0.00390625,-0.0021456871957828603,122.70762379964192,61.35036277770996,480.32220967610675,0.06511406127053003,-0.06511406127053003,1.0,1.0,1.0,11.0,625393555.0831691,1.0,0.0,0.020221325592778776,0.008102756180325299,0.028324081773104068,False,0.0,0.0,0.0
23,17,0.46105194091796875,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,2.9176311185191195,1.8606529081170073,473109684.29826623,12,12,143,4.3972625732421875,2.538290500640869,11.437175750732418,-0.8328569531440735,15.0,4.49524569931721,0.8500000000000002,0.2932202942610052,0.7030979771080431,0.21140986534894685,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4810737180165373,0.8061349987983704,0.07963453512638807,0.0006412226114965355,0.013020833333333334,0.0015076144287983577,97.99986902872722,48.99984931945801,213.19604873657227,0.07963453512638807,-0.07963453512638807,1.0,1.0,1.0,11.0,573872034.158597,1.0,0.0,0.020082051926278915,0.008004413096793093,0.028086465023072014,False,0.0,0.0,0.0
24,16,0.43656420707702637,delta_cft,7,True,False,all_finished,0.0,0.8000000000000002,0.8000000000000003,,12,True,2.9480213030809836,1.540286539143864,477918494.5575393,12,12,142,4.1829376220703125,2.981684923171997,11.158385038375854,-0.9152743816375732,15.0,4.297347041114818,0.8000000000000002,0.27891699817012044,0.6585231426947796,0.16973601660380763,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4827202300764096,0.8015041947364807,0.06146519250857333,0.005438797932583839,0.00390625,0.0014480206494530041,59.278441429138184,29.63943926493327,178.48443539937338,0.06146519250857333,-0.06146519250857333,1.0,1.0,1.0,11.0,687249235.0988027,1.0,0.0,0.019180122929519792,0.007552642679395492,0.02673276560891528,False,0.0,0.0,0.0
25,300,7.166744709014893,delta_cft,7,False,True,time_limit,1.0,15.000000000000078,15.078075917561902,,15,True,2.940314869279551,1.2731741519667572,425739983.554963,15,15,160,0.10144183039665222,-1.0223897788819158e-05,0.9280730485916144,-1.4567044973373413,2.746797800064087,0.11343748803646667,15.000000000000078,0.006766064068420641,0.06167877163167911,0.0771528389980216,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,0.0,0.0,0.0390625,0.9609375,0.0,0.0390625,0.9609375,0.0,0.492855755641358,0.8549411296844482,0.6031950224311121,0.004821627981953263,0.017767137096774195,9.269549721671689e-05,3.1252868411041077,1.5506722118345,13.660463536698972,0.6031950224311121,-0.6031950224311121,1.0,1.0,0.9997452547452546,12.004203907203847,635038300.1384282,1.0,0.0007464543418760885,0.01870421960725161,0.011117434899142877,0.029821654506394457,True,-1.0,0.0771528389980216,0.0
26,17,0.4452323913574219,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,2.7230194053803536,1.4622520082305588,444433863.10626215,12,12,130,4.101666450500488,3.0025036334991455,12.763438415527341,-1.7150440216064453,15.0,4.303436939813972,0.8500000000000002,0.2735252080109789,0.8136198845315293,0.18055125372666941,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4570845763843793,0.8180195689201355,0.09765411044160525,0.002374006697209552,0.0,0.005791442313541968,310.14553960164386,155.07660929361978,728.5352935791016,0.09765411044160525,-0.09765411044160525,1.0,1.0,1.0,11.0,688662920.0969775,1.0,0.004901960784313725,0.021755953692611154,0.009691111250379844,0.03144706494299099,False,0.0,0.0,0.0
27,17,0.47028136253356934,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,3.3064617477119147,1.759240120172663,482949654.7402404,12,12,139,3.8565638065338135,3.0701398849487305,9.903691101074214,-1.5017532110214233,15.0,4.033240487376967,0.8500000000000002,0.2571787902038493,0.5753075876105989,0.18811317080376194,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.487038604539933,0.8554334044456482,0.07822472012291352,-0.0011679398206373055,0.0013020833333333333,0.0020174399639169374,101.0421895980835,50.52154858907064,302.10018157958984,0.07822472012291352,-0.07822472012291352,1.0,1.0,1.0,11.0,547334882.3305389,1.0,0.0,0.020693900591648263,0.008820611710728123,0.029514512302376388,False,0.0,0.0,0.0
28,17,0.45210886001586914,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,2.825686654264523,1.6237619003240882,464730152.35761803,12,12,139,3.9125869274139404,2.895010471343994,10.206119537353512,-0.5743882060050964,15.0,3.980162203862702,0.8500000000000002,0.2609100552102575,0.6005099690959281,0.19908139942323466,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.473826627803149,0.8566305637359619,0.07901094496871035,0.001964567976150041,0.0,0.002578025683760643,48.0238348642985,24.01291545232137,102.64100233713786,0.07901094496871035,-0.07901094496871035,1.0,1.0,1.0,11.0,596256724.266267,1.0,0.0,0.0199541132456372,0.008089174156818263,0.028043287402455458,False,0.0,0.0,0.0
29,17,0.46352124214172363,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,3.0650854931020066,1.6815791019393937,476950372.38502985,12,12,144,4.129093647003174,3.1138575077056885,11.536528015136716,-1.8022292852401733,15.0,4.341121052385099,0.8500000000000002,0.27534917385346297,0.7113773469674088,0.18403585009715137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43018693718800527,0.8260350227355957,0.05311588380330553,0.0017257063736906275,0.0,0.008380230205754438,62.33705393473307,31.17584498723348,198.49855375289917,0.05311588380330553,-0.05311588380330553,1.0,1.0,1.0,11.0,647230612.2331879,1.0,0.004901960784313725,0.018242661480355297,0.008365050084906062,0.026607711565261382,False,0.0,0.0,0.0
30,17,0.4644761085510254,delta_cft,7,True,False,all_finished,0.0,0.8500000000000002,0.8500000000000001,,12,True,3.1522870928974496,1.8739662140338567,500920250.6798084,12,12,147,4.419171333312988,2.7624590396881104,11.671867370605465,-1.6088323593139648,15.0,4.608445593112671,0.8500000000000002,0.2946808011941303,0.7226556214942231,0.20129390727071203,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4423385249184711,0.8520129919052124,0.05077980202622712,0.0028318128315731883,0.009114583333333334,0.004401933712263902,43.75212335586548,21.879448175430298,146.6066287358602,0.05077980202622712,-0.05077980202622712,1.0,1.0,0.999554367201426,10.995098039215685,628324063.5534877,1.0,0.0,0.020218854703544887,0.008258140322608706,0.0284769950261536,False,0.0,0.0,0.0
