episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-0.9498311160640616,0.00025084441967969205,0.9163447699763558,0.1,0.1,0.1,0.6198347107438017,0.7457627118644068,0.37362637362637363,0.2967032967032967,0.32967032967032966,0.5061731978778262,0.1565,0.1565,0.03,0.06250905228154965,0.8041279529535558,38.333333333333336,-0.128882547319652,0.38333333333333336,0.5325284919749254,0.6682905297157963,-0.1358374232377595,2.1553525465530274,20,20,15.0868239402771
2,,-0.8979668075951792,0.0005101659620241037,1.3331899642944336,0.15,0.15,0.15,0.618421052631579,0.7142857142857143,0.3373493975903614,0.3674698795180723,0.29518072289156627,0.5000930650146911,0.1155,0.1155,0.03,0.14342966940753682,0.8974764221119906,36.734693877551024,-0.14702097650346663,0.3673469387755102,0.46031043932896687,0.7474220162751966,-0.15005440583679414,1.6206194696793603,20,20,15.682746887207031
3,,-1.021281247777776,-0.00010640623888887957,1.035254716873169,0.05,0.05,0.05,0.5805084745762712,0.6440677966101694,0.41420118343195267,0.23668639053254437,0.34911242603550297,0.49714325928105974,0.11775,0.11775,0.015,0.2045617697321492,0.190014656120376,45.76271186440678,-0.016643993928105255,0.4576271186440678,0.47196787517962024,0.08266131435326973,-0.10735334176710627,2.1591478255233016,20,20,15.441863536834717
4,,0.1178325408451539,0.0007273613632416908,4.261305173238118,0.2,0.2,0.2,0.6437246963562753,0.7391304347826086,0.3263157894736842,0.3,0.3736842105263158,0.495147283394522,0.13641975308641976,0.13641975308641976,0.05555555555555555,0.13069750387644066,1.0507674020568334,40.845070422535215,-0.04560571129402275,0.4084507042253521,0.456425211938709,0.9598738366252669,-0.09089356543156642,2.3153320061834597,20,20,12.534054279327393
5,,0.06396167208331029,0.0008528222944441372,1.1097021523643942,0.1,0.1,0.1,0.6776859504132231,0.7678571428571429,0.46,0.235,0.305,0.4982755130529404,0.5786666666666667,0.5786666666666667,0.02666666666666667,0.06211033613832888,1.2564681638176496,44.26229508196721,-0.06911955631413505,0.4426229508196721,0.4005727393181949,1.0747451586802395,-0.1817230051374101,2.2533463844139554,20,20,5.545131683349609
6,,0.005744642982394364,0.00010078321021744499,0.827963051199913,0.05,0.05,0.05,0.596244131455399,0.6944444444444444,0.5192307692307693,0.24358974358974358,0.23717948717948717,0.5005883676833228,0.7008771929824561,0.7008771929824561,0.0,0.006417575719967755,0.3386982515471264,40.54054054054054,-0.10927310690252115,0.40540540540540543,0.6842633407612957,0.2033147723899036,-0.1353834791572228,2.008006076370838,20,20,4.190090894699097
7,,0.11320773360594637,0.002572903036498781,0.6592460195223491,0.2,0.2,0.2,0.7777777777777778,0.7560975609756098,0.5505050505050505,0.23232323232323232,0.21717171717171718,0.49827118644448504,0.9477272727272728,0.9477272727272728,0.09090909090909091,0.15178407979116773,1.019367659526832,27.906976744186046,-0.18823883232567754,0.27906976744186046,0.6265691404006258,0.9461726008745046,-0.0731950586523274,2.3240747771318473,20,20,3.1699576377868652
8,,0.23420652472090117,0.005446663365602353,0.9388170878092448,0.5,0.5,0.5,0.8979591836734694,0.9387755102040817,0.42735042735042733,0.3504273504273504,0.2222222222222222,0.49057247748214017,0.6104651162790697,0.6104651162790697,0.13953488372093023,0.3970932157714536,1.0150334433426083,44.230769230769226,0.0035730468826721956,0.4423076923076923,0.4349685849554035,0.941643522216649,-0.0733899211259593,3.004120405324299,20,20,3.1076090335845947
9,,-0.8429384009352008,0.0007853079953239962,2.240715043885367,0.2,0.2,0.2,0.6991525423728814,0.7142857142857143,0.4427860696517413,0.31840796019900497,0.23880597014925373,0.5000097434974741,0.2015,0.2015,0.015,0.23634360904853655,1.1127900967790347,45.83333333333333,-0.08043193556643599,0.4583333333333333,0.7555512811530941,1.043950147598373,-0.06883994918066168,1.8922663656041743,20,20,14.913519620895386
10,,0.01589888250988274,0.00016913704797747595,1.346804816382272,0.05,0.05,0.05,0.7108433734939759,0.8076923076923077,0.49029126213592233,0.24757281553398058,0.2621359223300971,0.5028077789116651,0.451063829787234,0.451063829787234,0.010638297872340425,0.05656273570658647,0.30813658929411,46.2962962962963,-0.056814953467832774,0.46296296296296297,0.5292718839321636,0.23723550967831755,-0.07090107961579242,1.753674625031151,20,20,7.106279373168945
11,,-0.9227283731292117,0.00038635813435394106,1.2160513273307256,0.25,0.25,0.25,0.7962962962962963,0.8292682926829268,0.45549738219895286,0.3193717277486911,0.225130890052356,0.5054176879199221,0.14675,0.14675,0.025,0.2514518737330918,0.5407925412769377,44.18604651162791,-0.023806391057814777,0.4418604651162791,0.43752994195614703,0.5040966345094139,-0.03669590676752382,2.4114118883724247,20,20,13.809744834899902
12,,-0.9324062538204185,0.0003379687308979072,5.0331425905227665,0.15,0.15,0.15,0.6798245614035088,0.7142857142857143,0.4777777777777778,0.24444444444444444,0.2777777777777778,0.5039259311817587,0.12575,0.12575,0.005,0.0819845101916266,0.8682969822449134,34.0,-0.12953303906611893,0.34,0.5937975271365294,0.7649080870696194,-0.1033888951752939,1.78832021921548,20,20,15.078692197799683
13,,0.011084773488039757,8.867818790431806e-05,1.62036056485441,0.05,0.05,0.05,0.5753968253968254,0.6222222222222222,0.48863636363636365,0.2556818181818182,0.2556818181818182,0.5040829318698495,0.202,0.202,0.016,0.004302681015304809,0.8503129343057816,46.666666666666664,-0.004023384825025801,0.4666666666666667,0.33081190651767417,0.7080822896060265,-0.14223064469975513,1.9260125042450855,20,20,9.566432237625122
14,,0.13930940008704878,0.0035720358996679177,0.4785953680674235,0.2,0.2,0.2,0.7922077922077922,0.8305084745762712,0.3557692307692308,0.33653846153846156,0.3076923076923077,0.502854692021337,0.8705128205128205,0.8705128205128205,0.2564102564102564,0.1920824589906767,0.9743825182619914,40.625,-0.10618283839040296,0.40625,0.4404491528004509,0.8964769521259115,-0.07790556613607996,2.2054675972134357,20,20,2.9515225887298584
15,,0.021918756886343555,0.00033210237706581144,1.5600746536254884,0.05,0.05,0.05,0.7071129707112971,0.660377358490566,0.4079601990049751,0.31343283582089554,0.27860696517412936,0.5103929474131401,0.4984848484848485,0.4984848484848485,0.045454545454545456,0.09124575459801577,0.2454641433617291,35.714285714285715,-0.2920688116265428,0.35714285714285715,0.38210705585661875,0.1555435329681214,-0.08992061039360769,2.5522818308186026,20,20,4.926987171173096
16,,-0.9000861438366623,0.0004995692808166888,1.7075568795204163,0.1,0.1,0.1,0.5970149253731343,0.6842105263157895,0.37244897959183676,0.33163265306122447,0.29591836734693877,0.504689874838572,0.17675,0.17675,0.01,0.12213263052503631,1.0828849913457006,43.103448275862064,-0.15290469497726744,0.43103448275862066,0.55150684098903,1.0101610290712422,-0.07272396227445853,2.2447319057536324,20,20,15.452831745147705
17,,0.005956438638573937,0.00013236530307942084,0.6871404767036438,0.0,0.0,0.0,0.6593886462882096,0.7666666666666667,0.29545454545454547,0.3522727272727273,0.3522727272727273,0.49198221896671585,0.8844444444444445,0.8844444444444445,0.08888888888888889,0.011950301107381324,0.2678978572582582,35.483870967741936,-0.17021722076918785,0.3548387096774194,0.44190507956044944,0.14068972623907972,-0.1272081310191785,1.8276001675479954,20,20,3.3980696201324463
18,,0.047006896699533715,0.0003507977365636844,8.778271164212908,0.15,0.15,0.15,0.6027397260273972,0.6612903225806451,0.2982456140350877,0.3157894736842105,0.38596491228070173,0.5086480186445944,0.14776119402985075,0.14776119402985075,0.014925373134328358,0.052144560622163,0.879898321270567,31.818181818181817,-0.12327756065311507,0.3181818181818182,0.3719375989662351,0.7619039971357628,-0.11799432413480418,2.1424511389373144,20,20,9.888986349105835
19,,0.0017508375350466412,2.3659966689819476e-05,3.8164851903915404,0.0,0.0,0.0,0.6371308016877637,0.7536231884057971,0.24719101123595505,0.3595505617977528,0.39325842696629215,0.5057078763358043,0.2925675675675676,0.2925675675675676,0.05405405405405406,0.0008717248366878115,0.23524197130779553,47.14285714285714,-0.10097376325418754,0.4714285714285714,0.30370768157420447,0.13484164109560068,-0.10040033021219485,2.052277505820941,20,20,6.022382736206055
20,,-0.8997368395570858,0.0005013158022145709,4.226413210233052,0.15,0.15,0.15,0.6175298804780877,0.7704918032786885,0.2864864864864865,0.372972972972973,0.34054054054054056,0.5055031580716605,0.1395,0.1395,0.025,0.15568249027209374,0.9775116576109676,46.03174603174603,-0.0702765338059255,0.4603174603174603,0.4836915475675698,0.9228368216424931,-0.0546748359684744,1.7682303223449678,20,20,15.304522275924683
21,,0.09379651929784232,0.0015376478573416773,0.9572476476430893,0.15,0.15,0.15,0.7361702127659574,0.8055555555555556,0.2857142857142857,0.32653061224489793,0.3877551020408163,0.5036749826102961,0.5442622950819672,0.5442622950819672,0.03278688524590164,0.11856836819720767,1.0155932974900062,38.15789473684211,-0.018480884684695855,0.3815789473684211,0.5172150197888148,0.9307075051020552,-0.08488579238795092,2.5229875935927693,20,20,4.480895519256592
22,,-1.0103000674997151,-5.150033749857617e-05,0.7235217094421387,0.0,0.0,0.0,0.5353982300884956,0.5964912280701754,0.2981366459627329,0.32298136645962733,0.37888198757763975,0.5045967129233759,0.1155,0.1155,0.045,0.032235421156604986,0.21653962110208186,34.42622950819672,-0.26457138735077973,0.3442622950819672,0.38372294870965123,0.0978555806735059,-0.11868404042857597,2.8814571316558757,20,20,15.913621425628662
23,,0.0756530143033225,0.0007963475189823421,1.0136756113597325,0.1,0.1,0.1,0.759656652360515,0.7627118644067796,0.23857868020304568,0.4619289340101523,0.29949238578680204,0.5021270781559379,0.26263157894736844,0.26263157894736844,0.09473684210526316,0.07399198783758791,1.3673518170812455,37.28813559322034,-0.1680675973336244,0.3728813559322034,0.36683076484044436,1.2049076834798302,-0.16244413360141532,2.3380031279461235,20,20,7.00020170211792
24,,-0.017299177612848233,-0.00010297129531457282,5.897030081067767,0.0,0.0,0.0,0.6779661016949152,0.7846153846153846,0.2513089005235602,0.38219895287958117,0.36649214659685864,0.5026694092949453,0.10505952380952381,0.10505952380952381,0.03571428571428571,0.1912972048203272,0.1351680076991354,44.285714285714285,-0.03470076597893611,0.44285714285714284,0.28512231112966724,0.052373680278717215,-0.08279432742041819,2.1195043615925915,20,20,12.5793616771698
25,,-0.9910659472083619,4.46702639581902e-05,4.676148818089412,0.05,0.05,0.05,0.5126050420168067,0.6285714285714286,0.2222222222222222,0.3395061728395062,0.4382716049382716,0.5100435667289421,0.09575,0.09575,0.02,0.00976983715573614,0.456264196498871,40.845070422535215,-0.0999563391537293,0.4084507042253521,0.390919096924871,0.3700441900440406,-0.0862200064548304,2.53881472490464,20,20,16.382503271102905
26,,0.0994294385344252,0.0006062770642343,6.974496817588806,0.2,0.2,0.2,0.6808510638297872,0.8028169014084507,0.21081081081081082,0.4,0.3891891891891892,0.5077482915579955,0.12378048780487805,0.12378048780487805,0.03048780487804878,0.11887972544720359,0.9385688761620241,36.11111111111111,-0.05941302825224179,0.3611111111111111,0.46191850429002035,0.7888818712213804,-0.14968700494064371,3.1076755169222343,20,20,12.190497159957886
27,,0.061464059932657696,0.00031520030734696257,3.8189725780487063,0.15,0.15,0.15,0.7290836653386454,0.7402597402597403,0.18357487922705315,0.43478260869565216,0.38164251207729466,0.5070938689914795,0.12487179487179487,0.12487179487179487,0.07692307692307693,0.15937372753866563,0.5432276679820528,44.303797468354425,-0.05705706606839587,0.4430379746835443,0.2690491700208231,0.46312309570738586,-0.0801045722746669,2.2892222142299765,20,20,14.416632175445557
28,,0.19137002921727592,0.003086613374472192,0.6746051132678985,0.4,0.4,0.4,0.7777777777777778,0.7966101694915254,0.14583333333333334,0.5416666666666666,0.3125,0.5131509149154168,0.2991935483870968,0.2991935483870968,0.43548387096774194,0.3083204984769916,0.9873208496439141,48.333333333333336,-0.0049787145810297195,0.48333333333333334,0.24645939351006746,0.9115941128673036,-0.0757267367766105,3.0502034556569986,20,20,4.492897033691406
29,,0.05656996477941982,0.0014505119174210211,1.0378928105036418,0.05,0.05,0.05,0.7533632286995515,0.8,0.13089005235602094,0.518324607329843,0.3507853403141361,0.5166030677775733,0.4858974358974359,0.4858974358974359,0.5384615384615384,0.04869934865416747,1.2180915783679223,43.28358208955223,-0.061311386879382604,0.43283582089552236,0.2613832000993984,1.1315386110118648,-0.08655296735605751,3.0667795914055853,20,20,3.028358221054077
