episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,11.679455518722534,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,154,-0.039316222071647644,0.00040322900167666376,0.1166643090546131,-3.996044397354126,1.6115303039550781,0.11023588478565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.2,0.2,0.8116883116883117,0.8,0.0,0.0,0.375886524822695,0.2765957446808511,0.3475177304964539,0.375886524822695,0.2765957446808511,0.3475177304964539,,,1.498923134803772,0.008552100701878469,0.10796875,0.0006606565291682879,20.21064947764079,0.5012887461980184,0.3457007539272308,1.498923134803772,-1.498923134803772,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,11.43059253692627,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,164,-0.024830199778079987,0.0004187392187304795,0.13109288066625582,-3.9816296100616455,1.6082422733306885,0.1240115761756897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.25,0.25,0.7926829268292683,0.75,0.0,0.0,0.37662337662337664,0.3051948051948052,0.3181818181818182,0.37662337662337664,0.3051948051948052,0.3181818181818182,,,1.4834692748387655,0.007742529166862368,0.08359375,-0.0013413169607520104,21.624848353068035,0.4964031159877777,0.35306587994098665,1.4834692748387655,-1.4834692748387655,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,11.081916809082031,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,163,0.007671974133700132,0.0003095346037298441,0.1882639452815055,-1.9996771812438965,2.0054266452789307,0.11679236590862274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.35,0.35,0.8773006134969326,0.65,0.0,0.0,0.4050632911392405,0.2468354430379747,0.34810126582278483,0.4050632911392405,0.2468354430379747,0.34810126582278483,,,1.4441732247670491,0.007809876073151827,0.11276041666666667,-0.0008351155929267407,23.19449494679769,0.49158756653467817,0.36555848638216654,1.4441732247670491,-1.4441732247670491,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,9.579228639602661,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,153,0.1478440761566162,1.1152263141411822e-05,1.501846194267273,-0.994776725769043,4.507044792175293,0.1577918380498886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.95,0.95,0.9934640522875817,0.05,0.0,0.0,0.39622641509433965,0.12578616352201258,0.4779874213836478,0.39622641509433965,0.12578616352201258,0.4779874213836478,,,1.407519367535909,0.008087969586874048,0.11885416666666666,0.0026664588352044425,28.910813751220704,0.417949812412262,0.4019372522830963,1.407519367535909,-1.407519367535909,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,9.742683172225952,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,151,0.1370605081319809,3.1700234103482217e-05,0.6012925803661184,3.1700234103482217e-05,4.5379638671875,0.1370605081319809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.9,0.9,0.9801324503311258,0.1,0.0,0.0,0.43137254901960786,0.1437908496732026,0.42483660130718953,0.43137254901960786,0.1437908496732026,0.42483660130718953,,,1.4087770700454711,0.008931929203681648,0.09401041666666667,0.000401329497496287,17.553296794891356,0.20539193076392015,0.4918691615263621,1.4087770700454711,-1.4087770700454711,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,10.294246435165405,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,162,0.10177762061357498,8.25804308988154e-05,0.5469352245330639,-0.9999174475669861,4.606745719909668,0.14116783440113068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.75,0.75,0.9567901234567902,0.25,0.0,0.0,0.3076923076923077,0.17751479289940827,0.514792899408284,0.3076923076923077,0.17751479289940827,0.514792899408284,,,1.4375938479105632,0.006611567861400544,0.095,-0.004327404207239548,17.773226254781086,0.15576495078702768,0.47964921871821087,1.4375938479105632,-1.4375938479105632,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,10.012757778167725,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,152,0.1076265498995781,6.32781520835124e-05,1.5018255591392518,-0.9998482465744019,3.060563564300537,0.1370922327041626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.75,0.75,0.9671052631578947,0.25,0.0,0.0,0.358974358974359,0.14743589743589744,0.4935897435897436,0.358974358974359,0.14743589743589744,0.4935897435897436,,,1.4380970446268717,0.0068920337750266,0.10119791666666667,0.001927824771652619,15.144214394887289,0.1511562761540214,0.5496937878926595,1.4380970446268717,-1.4380970446268717,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
8,200,10.468639135360718,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,160,0.06982827931642532,0.00014993801596574485,0.5508151531219482,-0.9979139566421509,2.0030856132507324,0.10903573036193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.6,0.6,0.93125,0.4,0.0,0.0,0.2546583850931677,0.18012422360248448,0.5652173913043478,0.2546583850931677,0.18012422360248448,0.5652173913043478,,,1.4360099887847901,0.004906717293585341,0.08302083333333334,4.4447071850299835e-05,17.196055081685383,0.15127116073233385,0.7872014645735422,1.4360099887847901,-1.4360099887847901,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
9,200,10.166287660598755,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,168,0.11079804599285126,7.927375554572791e-05,1.501927465200424,-0.9991098642349243,3.0124704837799072,0.13059209287166595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.8,0.8,0.9583333333333334,0.2,0.0,0.0,0.34545454545454546,0.1696969696969697,0.48484848484848486,0.34545454545454546,0.1696969696969697,0.48484848484848486,,,1.442936611175537,0.004505673202996453,0.10921875,-0.0024700959026813505,15.374796352386475,0.10471213641266028,0.49651230454444883,1.442936611175537,-1.442936611175537,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
10,200,9.37250304222107,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,161,0.14517265558242798,2.2702502974425443e-05,1.5020445883274078,-0.9236586093902588,4.580525875091553,0.154409259557724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.9,0.9,0.9875776397515528,0.1,0.0,0.0,0.36363636363636365,0.1534090909090909,0.48295454545454547,0.36363636363636365,0.1534090909090909,0.48295454545454547,,,1.454561848640442,0.009386367130403717,0.0928125,-0.0024986314897735913,7.81622491200765,0.050295702187965315,0.5224069106578827,1.454561848640442,-1.454561848640442,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
11,200,9.706111669540405,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,166,0.1652573049068451,0.0,1.5430774390697477,0.0,4.507936954498291,0.1652573049068451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.27485380116959063,0.10526315789473684,0.6198830409356725,0.27485380116959063,0.10526315789473684,0.6198830409356725,,,1.4628843927383424,0.006323052480195959,0.07953125,0.004199696183204651,4.531612257957459,0.030975142759270966,0.4632014125585556,1.4628843927383424,-1.4628843927383424,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,False,0.0,0.0,0.0
12,200,9.268656730651855,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,157,0.15557841956615448,0.0,0.1624302513897416,0.0,6.543425559997559,0.15557841956615448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.95,0.95,1.0,0.05,0.0,0.0,0.30434782608695654,0.10559006211180125,0.5900621118012422,0.30434782608695654,0.10559006211180125,0.5900621118012422,,,1.4666064230600993,0.007754321571749946,0.10354166666666667,-0.0013509583473205566,3.801958254178365,0.021089056050404908,0.3952997879187266,1.4666064230600993,-1.4666064230600993,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
13,200,9.658453464508057,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,157,0.1506430208683014,9.1997089839424e-06,1.50162433385849,-1.0043361186981201,4.542271137237549,0.16068637371063232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.95,0.95,0.9936305732484076,0.05,0.0,0.0,0.2732919254658385,0.10559006211180125,0.6211180124223602,0.2732919254658385,0.10559006211180125,0.6211180124223602,,,1.410353627204895,0.011106032249517738,0.14140625,0.0005845708524187406,6.295988252957662,0.03401629974367097,0.3959940536816915,1.410353627204895,-1.410353627204895,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
14,200,10.050190448760986,42,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,163,0.12739691138267517,5.026035069022328e-05,1.5028008162975308,-0.9450084567070007,3.5364532470703125,0.13684700429439545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000014,,,0.0,0.85,0.85,0.9754601226993865,0.15,0.0,0.0,0.20359281437125748,0.11976047904191617,0.6766467065868264,0.20359281437125748,0.11976047904191617,0.6766467065868264,,,1.4604392496744791,0.015243601462182899,0.19104166666666667,-0.00421339384590586,7.736489791870117,0.0357205195305869,0.4322777424256007,1.4604392496744791,-1.4604392496744791,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
