episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,3.8972368240356445,0,False,True,time_limit,,20.000000000000014,,,,,,,,20,20,120,0.12254788726568222,6.120697071310133e-05,1.5044820308685303,-0.9265587329864502,3.123734474182129,0.13181346654891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08933686923980715,-0.08933686923980715,-0.02168422985076933,0.00878951627202332,0.0,5.827293739956123e-05,0.0,20.141372585296644,,,0.14137258529662944,0.8,0.8,0.9416666666666667,0.2,0.0,0.0,0.4117647058823529,0.31932773109243695,0.2689075630252101,0.4117647058823529,0.31932773109243695,0.2689075630252101,,,1.4503135379155476,0.0318643114498506,0.32703704257806143,-0.0501692878206571,5.338370587031046,2.6161153737703957,1.685126121044159,1.4503135379155476,-1.4503135379155476,0.02975,119,4000,13.745930671691895,9.28805923461914,13.871721477508546,8.11810160001119,2.4323166338105997,0.24929904652138551,0.7651428574323654,0,1.0,1.0,0.99575,4.97875,107908385.41047911,1.0,0.0,,,,True,-1.0,0.14137258529662944,0.0
