episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,-0.9999952316283469,2.3841858265427618e-08,0.02041073022863,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.5051716564246453,0.0,1.0,0.0,0.04166666666666667,2.3841858265427618e-08,2.3841858265427618e-08,11.619019441701168,12,12,4.931046009063721
1,7.105427357601002e-14,3.552713678800501e-16,0.0,0.0,0.0,0.0,0.0,0.4979166666666667,0.4891666666666667,0.012916666666666667,0.603016921006772,0.0,1.0,0.0,0.012916666666666667,7.105427357601002e-14,7.105427357601002e-14,0.0,0.0,0.0,Random
1,9.536743235116774e-06,4.768371617558387e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.536743235116774e-06,9.536743235116774e-06,0.0,0.0,0.0,Local-Only
1,7.105427357601002e-14,3.552713678800501e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.105427357601002e-14,7.105427357601002e-14,0.0,0.0,0.0,Greedy
2,-0.9999952316283469,2.3841858265427618e-08,0.015210223950756092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.501252460576167,0.0,1.0,0.0,0.125,2.3841858265427618e-08,2.3841858265427618e-08,11.531302872358877,12,12,4.6415393352508545
3,-0.9999833106993918,8.344650304081824e-08,0.01667688208916742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5137730498577973,0.0,1.0,0.0,0.08333333333333334,8.344650304081824e-08,8.344650304081824e-08,11.651123924059416,12,12,4.58065938949585
4,-0.9999952316283469,2.3841858265427618e-08,0.0168655024906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49938471905421467,0.0,1.0,0.0,0.08333333333333334,2.3841858265427618e-08,2.3841858265427618e-08,11.60987335464295,12,12,4.760431528091431
5,-1.000007152557302,-3.576278650996301e-08,0.021346050778649643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5164216302707791,0.0,1.0,0.0,0.125,-3.576278650996301e-08,-3.576278650996301e-08,11.549720751933581,12,12,4.562746286392212
6,-1.000007152557302,-3.576278650996301e-08,0.01875521465230526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5081235235130104,0.0,1.0,0.0,0.0,-3.576278650996301e-08,-3.576278650996301e-08,11.686779971997332,12,12,4.515230417251587
7,-1.000004768371511,-2.384185755488488e-08,0.017141185957653862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5023035655597535,0.0,1.0,0.0,0.04166666666666667,-2.384185755488488e-08,-2.384185755488488e-08,11.744587822810246,12,12,4.643136978149414
