episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,15.0868239402771,20.0,time_limit,time_limit,0.0002508444304112345,-0.9498311160640616,-0.9498311160640616,0.002343028376344591,0.0009107147925533354,0.1,0.1,0.6198347107438017,2.266666666666667,2.480000000000001,3,21.2183367729187,20.000000000000014,0.0019424824025021468,0.0,0.0005491327776745387,-0.0964235584884889,18,0.9,0.37362637362637363,0.2967032967032967,0.32967032967032966,0.37362637362637363,0.2967032967032967,0.32967032967032966,0.5061731978778262,0.03,0.0,0.5098260212937942,0.8639142990112305,0.0,0.0,3.2339777557288674e-12,0.0,0.010309278350515464,0.800000011920929,0.20000000298023224,113,68,2.7672235163999988,0.0,1.0,0.0,0.0,0.9545,0.045499999999999985,0.045499999999999985,0.0,0.0,0.0024862125014537733,0.0012996502332300742,0.008287375004845911,0.0,0.0,0.0,0.25974179267492925,0.7402582073250707,4000,0,0,0.0,unified_margin_term_illegal,-0.009526021762208627,-0.02502711389202762,-0.014133090746486937,0.05770774198757418,0.1053210736298798,0.014133090746486937,0.2636327807976976,0.48115012927767914,0.06456579111282576,0.19065129881179754,-0.04017422526058825,1.9606082331050525,1.9606082331050525,1.9606081735004077,1.9820917953144421,0.021474412515420805,0.06711234152317047,2.8256600444967095,0.0455,0.048295454545454544,0.8137665787203745,3.174846551635049,1.711693893779408,1,11,0.10274501889944077,0.08598451316356659,0,10,0,True,0.0002,0.0,0.0998
2,200,15.682746887207031,20.0,time_limit,time_limit,0.0005101659335196018,-0.8979668075951792,-0.8979668075951792,0.003121546516194938,0.000982434954494238,0.15,0.15,0.618421052631579,2.0000000000000004,2.500000000000001,5,21.2215238571167,20.000000000000014,0.003285722320128552,0.0,0.0009725499142639731,-0.09626124832034229,17,0.85,0.3373493975903614,0.3674698795180723,0.29518072289156627,0.3373493975903614,0.3674698795180723,0.29518072289156627,0.5000930650146911,0.03,0.0,0.5001505906386587,0.8701972514390945,0.0,0.0,6.900529626874263e-12,0.0,0.0,0.800000011920929,0.20000000298023224,110,56,2.5864734111999983,0.0,1.0,0.0,0.0,0.9585,0.04149999999999998,0.04149999999999998,0.0,0.0,0.003094565092256399,0.0015248743559578954,0.010315216974188099,0.0,0.0,0.0,0.39674544959198044,0.6032545504080195,4000,0,0,0.0,unified_margin_term_illegal,0.0001037966774170666,-0.018510809152653625,-0.014028491280432513,0.05078981116593598,0.09936951435489201,0.014028491280432513,0.1947965163989174,0.3811165032558251,0.05380412269761748,0.3702828576476401,-0.15141626447439194,3.0179407596588135,3.0179407596588135,3.0179405212402344,2.0303362607955933,0.03398682549595833,0.09545454755425453,7.8189733028411865,0.0415,0.041015625,0.0,4.272119045257568,2.7499557733535767,1,2,0.09959478676319122,0.09303399063646793,0,1,0,True,0.0002,0.0,0.09960000000000001
3,200,15.441863536834717,20.0,time_limit,time_limit,-0.00010640625259838998,-1.021281247777776,-1.021281247777776,0.0012038727058097602,0.0005294341826811433,0.05,0.05,0.5805084745762712,2.0000000000000004,2.0000000000000004,1,21.418194007873534,20.000000000000014,0.0020203722987461687,0.0,0.000460727196311966,-0.09760342212021376,19,0.95,0.41420118343195267,0.23668639053254437,0.34911242603550297,0.41420118343195267,0.23668639053254437,0.34911242603550297,0.49714325928105974,0.015,0.0,0.4954328685548517,0.8576199203729628,0.0,0.0,2.0638163487213257e-12,0.0,0.0,0.800000011920929,0.20000000298023224,99,70,2.4576376587999977,0.0,1.0,0.0,0.0,0.95775,0.04225000000000001,0.04225000000000001,0.0,0.0,0.0014200782610841289,0.0009511884263728195,0.004733594203613826,0.0,0.0,0.0,0.22793877494417822,0.7720612250558218,4000,0,0,0.0,unified_margin_term_illegal,-0.005498110260483776,-0.022269550031486975,-0.013462335171539,0.051434305151538726,0.09541921277556153,0.013462335171539,0.3181824558581657,0.5902815128449878,0.08328058197434196,0.008255449322504516,0.30033111572265625,1.5103001594543457,1.5103001594543457,1.5102999210357666,1.6855318546295166,0.0954865962266922,0.25,2.37689208984375,0.04225,0.03125,0.0,4.3654046058654785,1.0497993230819702,1,1,0.0954865962266922,0.0954865962266922,0,0,0,True,0.0002,0.0,0.0994
4,162,12.534054279327393,16.2,idle,terminated,0.0007273613591678441,0.1178325408451539,0.1178325408451539,0.0029573014006018593,0.0012807787861675024,0.2,0.2,0.6437246963562753,1.7750000000000004,2.3400000000000007,4,17.37392601013183,16.19999999999996,0.0023117373456804954,0.0,0.0008229814459425542,-0.09649218947799133,16,0.8,0.3263157894736842,0.3,0.3736842105263158,0.3263157894736842,0.3,0.3736842105263158,0.495147283394522,0.05555555555555555,0.0,0.49210306288209515,0.8585431277751923,0.0,0.0,5.533120402828606e-12,0.0,0.01818181818181818,0.800000011920929,0.20000000298023224,126,62,3.693508107329203,0.006172839506172855,0.0,0.0,0.0,0.941358024691358,0.058641975308642014,0.058641975308642014,0.0,0.0,0.001999783774920696,0.0013620875515732967,0.006665945916402402,0.0,0.0,0.0,0.4509030634709098,0.5490969365290903,3240,0,0,0.0,unified_margin_term_illegal,-0.0009588533953616561,-0.012455901963013606,-0.01326165788966165,0.051944466641074674,0.0907780498823547,0.01326165788966165,0.24175521659052857,0.42249095101153256,0.0617212030998017,0.27403262929813715,-0.059832648270659976,8.691837310791016,8.691837310791016,8.691837257809109,2.0650663905673556,0.0328023602358169,0.07057915834916963,6.801233953899807,0.05864197530864197,0.05685763888888889,0.5062840233246485,3.525275786717733,10.176879458957249,1,9,0.07750537246465683,0.07212472409009933,0,8,0,True,0.0002,0.0,0.099238
5,75,5.545131683349609,7.5,idle,terminated,0.0008528222679160535,0.06396167208331029,0.06396167208331029,0.005087389098480342,0.0027205583173781633,0.1,0.1,0.6776859504132231,1.8500000000000005,2.3450000000000006,2,8.689724993705749,7.499999999999989,0.004741446694901325,0.0,0.0015048720685129796,-0.09018953998883539,18,0.9,0.46,0.235,0.305,0.46,0.235,0.305,0.4982755130529404,0.02666666666666667,0.0,0.49717913803643465,0.8647274017333985,0.0,0.0,3.832597000180682e-12,0.0,0.05263157894736842,0.800000011920929,0.20000000298023224,103,92,8.62775503243245,0.013333333333333353,0.0,0.0,0.0,0.8666666666666667,0.1333333333333333,0.1333333333333333,0.0,0.0,0.005772984775331418,0.0037261331711360597,0.019243282584437946,0.0,0.0,0.0,0.2849729207340056,0.7150270792659944,1500,0,0,0.0,unified_margin_term_illegal,-0.009842407256364823,-0.028333796505647317,-0.013844385025898883,0.05231687155365937,0.0961195351819433,0.013844385025898883,0.22919996120923658,0.4210992186823583,0.060652183830357705,0.2890486362780475,0.0011389464797342524,2.261240741785835,2.261240741785835,2.261240741785835,1.8380969903048348,0.020878531839972472,0.12400924633531009,2.0049451799953686,0.13333333333333333,0.13556985294117646,0.5535036702366436,4.587880527271944,0.4906915899585275,4,17,0.11121664196252823,0.06756230741739269,3,1,0,True,0.0002,0.0,0.099163
6,57,4.190090894699097,5.7,idle,terminated,0.00010078321793116629,0.005744642982394364,0.005744642982394364,0.004487825743854045,0.002333311829715967,0.05,0.05,0.596244131455399,2.0000000000000004,2.0000000000000004,1,7.100932607650757,5.699999999999996,0.007489308720274325,0.0,0.001804512685153145,-0.0902641704835389,19,0.95,0.5192307692307693,0.24358974358974358,0.23717948717948717,0.5192307692307693,0.24358974358974358,0.23717948717948717,0.5005883676833228,0.0,0.0,0.5010766278635441,0.8631749272346496,0.0,0.0,1.6473182193332825e-11,0.0,0.015625,0.800000011920929,0.20000000298023224,74,81,8.458109910255411,0.01754385964912282,0.0,0.0,0.0,0.8631578947368421,0.13684210526315788,0.13684210526315788,0.0,0.0,0.009943802066028939,0.004189982668973191,0.03314600688676316,0.0,0.0,0.0,0.20940641411303715,0.7905935858869629,1140,0,0,0.0,unified_margin_term_illegal,-0.01085955817729999,-0.03586762437425803,-0.01504976909005709,0.0537926102677981,0.10507469451626424,0.01504976909005709,0.2967378319473555,0.5796267719313858,0.08301950451668733,0.04061589160457145,0.020188143639825285,1.6581355452537536,1.6581355452537536,1.6581355690956117,1.7744066774845124,0.004042053590819705,0.09833307908847928,1.2293286800384522,0.1368421052631579,0.1369140625,0.43654844611883165,2.776530086994171,0.7760262191295624,5,20,0.04507266730070114,0.031153172813355934,-1,-1,0,False,0.0002,0.0,0.099106
7,44,3.1699576377868652,4.4,idle,terminated,0.0025729031767696142,0.11320773360594637,0.11320773360594637,0.00940260996576399,0.004363927524536848,0.2,0.2,0.7777777777777778,2.1800000000000006,2.500000000000001,5,5.09144024848938,4.4,0.004933575461907848,0.0,0.002473084713360077,-0.08102989643812183,16,0.8,0.5505050505050505,0.23232323232323232,0.21717171717171718,0.5505050505050505,0.23232323232323232,0.21717171717171718,0.49827118644448504,0.09090909090909091,0.8500000000000014,0.49664159839105265,0.8472280263900757,0.0,0.0,1.8456897468710487e-11,0.0,0.02531645569620253,0.800000011920929,0.20000000298023224,87,109,15.911955483637813,0.022727272727272728,0.0,0.0,0.0,0.775,0.22499999999999998,0.22499999999999998,0.0,0.0,0.013048112269156743,0.007234167318842299,0.04349370756385584,0.0,0.0,0.0,0.414003291091126,0.585996708908874,880,0,0,0.0,unified_margin_term_illegal,-0.009392891598470279,-0.02496287719565721,-0.013770231923183732,0.05202848390497341,0.08963113387215371,0.013770231923183732,0.2317943620372364,0.39931956373197375,0.0613483592865955,0.3075377149441943,-0.000372673353801171,1.3611761649449667,1.3611761649449667,1.3611761808395386,1.7474502325057983,0.012445392071579893,0.09889439791440964,0.9466497818628947,0.225,0.22239583333333332,0.02180593175192674,1.7805461247762044,0.7663087129592896,5,15,0.04180947691202164,0.03754661232233047,-1,-1,0,False,0.0002,0.0,0.09906200000000001
8,43,3.1076090335845947,4.3,idle,terminated,0.0054466635920107365,0.23420652472090117,0.23420652472090117,0.0312896193936467,0.0064077521674335,0.5,0.5,0.8979591836734694,2.5636363636363644,3.5500000000000016,11,4.655790748596191,4.300000000000001,0.004523338976410695,0.0,0.0015687466526846943,-0.07382129200669255,10,0.5,0.42735042735042733,0.3504273504273504,0.2222222222222222,0.42735042735042733,0.3504273504273504,0.2222222222222222,0.49057247748214017,0.13953488372093023,1.0,0.48274963964817136,0.8634303808212279,0.0,8.460506600860281e-11,1.527756740560271e-11,4.784289336229287e-11,0.022900763358778626,0.800000011920929,0.20000000298023224,131,100,17.895562707419604,0.02325581395348837,0.0,0.0,0.0,0.727906976744186,0.27209302325581397,0.27209302325581397,0.0,0.0,0.01651171075311507,0.009705150289873916,0.05503903584371697,0.0,0.0,0.0,0.5143452219935216,0.4856547780064785,860,0,0,0.0,unified_margin_term_illegal,0.0033415140504511128,-0.004266048151317745,-0.013283860144522349,0.05380516049698886,0.08917539688836225,0.013283860144522349,0.20982796270645376,0.34776388881270326,0.05180405160502351,0.39060409687581954,-0.016156442866971096,1.951919714609782,1.951919714609782,1.9519197622934976,1.7488621075948079,0.006936589171527885,0.06876972392201423,1.4431491096814473,0.27209302325581397,0.2760416666666667,0.5168949035306771,2.253045686086019,1.3789661725362141,5,15,0.0334843173623085,0.02371512316167353,-1,-1,0,False,0.0002,0.0,0.09901900000000001
9,200,14.913519620895386,20.0,time_limit,time_limit,0.0007853080169297755,-0.8429384009352008,-0.8429384009352008,0.003081610472872853,0.001290833461098373,0.2,0.2,0.6991525423728814,1.6500000000000004,2.1400000000000006,4,21.320756435394287,20.000000000000014,0.0027998700938729037,0.0,0.000992480139236449,-0.09642626108229249,15,0.75,0.4427860696517413,0.31840796019900497,0.23880597014925373,0.4427860696517413,0.31840796019900497,0.23880597014925373,0.5000097434974741,0.015,0.0,0.5000179935318082,0.8644994795322418,0.0,0.0,6.499024842593348e-12,0.0,0.030612244897959183,0.800000011920929,0.20000000298023224,104,84,3.2557455874570618,0.0,1.0,0.0,0.0,0.94975,0.05025000000000002,0.05025000000000002,0.0,0.0,0.004263555389166139,0.0013777722030665891,0.01421185129722035,0.0,0.0,0.0,0.39062882320713105,0.609371176792869,4000,0,0,0.0,unified_margin_term_illegal,0.0012995805906419256,-0.010777129258238177,-0.014258686161624037,0.05133995867487205,0.09596045556517407,0.014258686161624037,0.201628769774096,0.37686802058213914,0.055998513118599554,0.36550469652516526,-0.000624389254621097,4.526133247784206,4.526133247784206,4.5261329753058295,1.8105886237961906,0.008929303913776363,0.06270058399864606,2.8973691080297743,0.05025,0.050502232142857144,0.6352193440709796,4.344768260206495,4.524458748953683,1,14,0.09081385284662247,0.06828543860465287,0,13,0,True,0.0002,0.0,0.098819
10,94,7.106279373168945,9.4,idle,terminated,0.00016913704166654497,0.01589888250988274,0.01589888250988274,0.004733008588664232,0.0009594112052582204,0.05,0.05,0.7108433734939759,2.5666666666666678,2.680000000000001,3,10.669214496612545,9.399999999999983,0.0024494227947442,0.0,0.0009086740774638368,-0.09125573302837083,19,0.95,0.49029126213592233,0.24757281553398058,0.2621359223300971,0.49029126213592233,0.24757281553398058,0.2621359223300971,0.5028077789116651,0.010638297872340425,0.0,0.5054985670353441,0.8464071363210678,0.0,0.0,1.1029279919916313e-11,0.0,0.021052631578947368,0.800000011920929,0.20000000298023224,103,101,7.120910773333346,0.010638297872340446,0.0,0.0,0.0,0.8904255319148936,0.1095744680851064,0.1095744680851064,0.0,0.0,0.005846200091298012,0.0030826366251046453,0.019487333637660045,0.0,0.0,0.0,0.18924193285939037,0.8107580671406097,1880,0,0,0.0,unified_margin_term_illegal,-0.002566556097234323,-0.01990365701491777,-0.013240799485138316,0.059186911582946714,0.09948309861716838,0.013240799485138316,0.3068068659128117,0.515689987561757,0.06863625898982928,0.10886688753560203,-0.02612002373727072,2.7908425978251867,2.7908425978251867,2.790842570577349,1.8747042179107667,0.013464877628056066,0.10835555137268134,1.297015723160335,0.10957446808510639,0.11004464285714285,0.7843957531665052,6.066220876148769,0.8101646542549134,5,35,0.06005594879388809,0.05895516090095043,-1,-1,0,False,0.0002,0.0,0.09872500000000001
