episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,300,300,158,0.5266666666666666,26.611974000930786,30.0,time_limit,time_limit,-0.0006519100861623883,-1.1955730256770802,-1.1955730256770802,0.0005863276397576595,0.0011835990007966757,0.1,0.1,0.5522388059701493,1.3364577615654396,1.6596334510381328,2,1.3364577615654396,30.000000000000156,0.0016516729415182012,-0.008170773797420872,0.15968755454974756,0.0,0.1596875545497472,0.9961240828745641,0.01704344553101563,0.0,17,0.85,0.27848101265822783,0.5126582278481012,0.2088607594936709,0.27848101265822783,0.5126582278481012,0.2088607594936709,0.5019169515635198,0.11666666666666667,0.0,0.50288552668869,0.866285040974617,0.0,0.0,1.6294627105950532e-11,0.0,110,38,1.007815553363954,0.0,1.0,0.0,0.0,0.9736666666666667,0.02633333333333332,0.02633333333333332,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.019529389275094088,0.034675304848727655,0.24687691699095454,0.7531230830090455,0.005364863271825016,7.970883750915528,7.970883750915528,7.970884037017822,2.425250434875488,0.009097345732152462,0.04430379644036293,1801.51611328125,0.015394675079733133,0.0,0.0,35.00776209831238,1.0,1.0,0.8430379748344421,7.970883750915528,0.0,,,5,5,0.017169933766126633,0.015554231777787208,-1,-1,0,False,0.0002,0.0,0.0
2,300,300,140,0.4666666666666667,17.259761095046997,30.0,time_limit,time_limit,0.0007607393199577928,-0.7717781945075954,-0.7717781945075954,0.0050700637744739655,0.0016075163148343563,0.6,0.6,0.7761194029850746,0.8689140497062009,1.6673065676515983,14,0.8689140497062009,30.000000000000156,0.0025207959405198744,0.005086597575893611,0.0654496545283819,0.0,0.06544965452838195,0.9906533905315448,0.00670509373052786,0.0,8,0.4,0.37857142857142856,0.40714285714285714,0.21428571428571427,0.37857142857142856,0.40714285714285714,0.21428571428571427,0.5002064772451607,0.05,0.0,0.5003208659598457,0.8672064542770386,0.0,0.0,4.8567343723104894e-12,0.0,77,42,0.4657673001150276,0.0,1.0,0.0,0.0,0.9766666666666667,0.023333333333333317,0.023333333333333317,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.009096118615101541,0.012850634508202721,0.032070176586800024,0.9679298234132,-0.005696021602489054,1.3539000511169434,1.3539000511169434,1.3539000511169434,2.1618539810180666,0.009484738670289516,0.048571429774165155,543.7723999023438,0.014592581777833402,0.0029937510909949444,0.0,30.711631488800048,1.0,1.0,0.40000000447034834,1.3539000511169434,0.0,,,5,5,0.0141900097951293,0.013863792456686496,-1,-1,0,False,0.0002,0.0,0.0
3,300,300,274,0.9133333333333333,21.706449031829834,30.0,time_limit,time_limit,-7.328565698117018e-05,-1.021985696746096,-1.021985696746096,0.002367677295114848,0.0015254485188052058,0.15,0.15,0.7013888888888888,2.3407477655493714,3.3045210846768494,7,2.3407477655493714,30.000000000000156,0.003151106771431298,-0.0038839633296344983,0.16743092126785958,0.0,0.1674309212678597,0.9976283388979781,0.017181722187219056,0.0,16,0.8,0.39416058394160586,0.35036496350364965,0.25547445255474455,0.39416058394160586,0.35036496350364965,0.25547445255474455,0.4987606405348827,0.13666666666666666,0.05000000000001137,0.49795709978277375,0.865002343058586,0.0,0.0,6.7280295917848676e-12,0.0,131,89,2.15114499835689,0.0,1.0,0.0,0.0,0.9543333333333334,0.04566666666666663,0.04566666666666663,0.0273972602739726,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.024988343716335477,0.06995259529106716,0.4745576098451783,0.5254423901548217,0.0059670785441994665,1.1965335369110108,1.1965335369110108,1.1965335369110108,2.025387096405029,-0.0016181496437638998,0.0390625,1091.61259765625,0.007015237910673022,0.004102744181562584,0.0,40.185132837295534,1.0,1.0,0.3640625,1.1965335369110108,0.0,,,5,5,0.005494212731719017,0.004965413315221667,-1,-1,0,False,0.0002,0.0,0.0
4,300,300,365,1.2166666666666666,24.21152114868164,30.0,time_limit,time_limit,0.00016725085151847452,-0.949824749602461,-0.949824749602461,0.0055192220956087334,0.0019492610590532422,0.45,0.45,0.7746478873239436,2.1977020207533506,3.3315536450615104,11,2.1977020207533506,30.000000000000156,0.00405485593104314,-0.0023823475844585093,0.054276536315654655,0.0,0.05427653631565466,0.5402632161527205,0.0059548322252841335,0.0,10,0.5,0.4,0.3452054794520548,0.2547945205479452,0.4,0.3452054794520548,0.2547945205479452,0.500926611566334,0.16333333333333333,1.0,0.5016237352213797,0.8759108364582061,0.0,0.0,3.187833460746581e-12,0.0,130,103,2.9476362532005123,0.0,1.0,0.0,0.0,0.9391666666666667,0.060833333333333295,0.060833333333333295,0.00964630225080386,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.02717365244065438,0.0656104123965969,0.6514370892321383,0.34856291076786183,0.028090334683656692,1.2219135284423828,1.2219135284423828,1.2219136714935304,1.9313135623931885,0.004780048644170165,0.04765625,103.92367095947266,0.004872645530849695,0.007251362606919777,0.0,18.112164974212646,1.0,1.0,0.47734375,1.2219135284423828,0.0,,,5,5,0.015285749919712543,0.01348864324390888,-1,-1,0,False,0.0002,0.0,0.0
5,300,300,275,0.9166666666666666,31.986117839813232,30.0,time_limit,time_limit,0.00037454572157002985,-0.8876362765223181,-0.8876362765223181,0.005559137556701902,0.0015708658611401916,0.3,0.3,0.5985663082437276,2.2856310553281913,3.0275601489752444,10,2.2856310553281913,30.000000000000156,0.004775113407704712,-0.0010296559584486564,0.0946547873302556,0.0,0.09465478733025567,0.9932457973835209,0.010187769152098866,0.0,12,0.6,0.3890909090909091,0.4036363636363636,0.20727272727272728,0.3890909090909091,0.4036363636363636,0.20727272727272728,0.5006201813376199,0.18,1.0,0.5010810830986981,0.8721230447292327,0.0,0.0,9.762841576832493e-12,0.0,118,77,2.249622810432868,0.0,1.0,0.0,0.0,0.9541666666666667,0.04583333333333328,0.04583333333333328,0.007462686567164179,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.03906206878418041,0.08910723870634801,0.5309270146423937,0.4690729853576063,-0.01120680384337902,1.1012116432189942,1.1012116432189942,1.1012116432189942,1.9496973752975464,0.0037769302260130646,0.02890625,406.3321166992188,0.0031137898098677398,0.008136893333232871,0.0,33.97403802871704,1.0,1.0,0.3421875,1.1012116432189942,0.0,,,5,5,0.012421374209225178,0.012271951325237751,-1,-1,0,False,0.0002,0.0,0.0
6,101,101,125,1.2376237623762376,5.978171110153198,10.100000000000001,idle,terminated,0.0025504897348582745,0.2575994728075315,0.2575994728075315,0.02104794979095459,0.004061856307089329,0.75,0.75,0.9083969465648855,0.7330072437461402,1.0702934316558925,15,0.7330072437461402,10.09999999999998,0.0012511552684027457,0.024253743029372644,0.135601923716058,0.0,0.135601923716058,0.9976283658509342,0.013714702091262097,0.0,5,0.25,0.328,0.416,0.256,0.328,0.416,0.256,0.49298978089124407,0.04950495049504951,0.0,0.4878865332765723,0.8471759557723997,0.0,0.0,3.0869859619919726e-12,0.0,84,41,1.3229354383333387,0.00990099009900992,0.0,0.0,0.0,0.9381188118811881,0.061881188118811936,0.061881188118811936,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.015586586478968033,0.019382170052519698,0.04426869378886258,0.9557313062111374,-0.00027681856081471776,8.844297790527344,8.844297790527344,8.84429864883423,1.8512600183486938,0.007146224658936262,0.024000000208616257,367.3031921386719,0.011252201348543166,0.009829989079837984,0.0,54.832668685913085,1.0,1.0,0.5104000002145768,8.844297790527344,0.0,,,5,5,0.016571782529354095,0.014539877697825429,-1,-1,0,False,0.0002,0.0,0.0
7,10,10,128,12.8,1.0295557975769043,1.0,success_all_done,terminated,0.04487203061580658,0.4487202839178109,0.4487202839178109,0.14238266572356223,0.04487203061580658,1.0,1.0,1.0,0.6644774403553488,0.8336844543906199,20,0.6644774403553488,0.9999999999999999,0.013310449907398925,0.4354098340104119,0.09065867458359125,0.0,0.09065867458359125,0.47382235812432993,0.01007575840729921,0.0,0,0.0,0.390625,0.421875,0.1875,0.390625,0.421875,0.1875,0.5031140923500061,0.5,2.649999999999997,0.5053232347863352,0.8590489029884337,0.0,1.8176611604747706e-10,3.652179600410754e-11,2.039732840963814e-10,77,50,17.759511545546648,0.30000000000000004,0.0,0.0,0.0,0.36,0.64,0.64,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.018779904372589147,0.019173276028866613,0.03203477861756398,0.967965221382436,0.010944321751594543,72.25414581298828,72.25414581298828,72.25416107177735,1.7595104217529296,0.011427119001746177,0.0375,4.525686645507813,0.007508221082389355,0.012342027554159144,0.0,109.5698802947998,1.0,1.0,0.9515625,72.25414581298828,0.0,,,5,5,0.020476875826716423,0.019612789899110795,-1,-1,0,False,0.0002,0.0,0.0
8,300,300,208,0.6933333333333334,14.956490993499756,30.0,time_limit,time_limit,0.0006203704979270697,-0.8138888319232007,-0.8138888319232007,0.0019199973146896872,0.0013908360851928592,0.6,0.6,0.8324873096446701,1.5854291804512506,2.347733673664697,14,1.5854291804512506,30.000000000000156,0.0022162262383061994,0.003987479364253782,0.018871113922705435,0.0,0.018871113922705417,0.0,0.002017485672751462,0.0,7,0.35,0.4182692307692308,0.3942307692307692,0.1875,0.4182692307692308,0.3942307692307692,0.1875,0.5002815265100604,0.12,0.0,0.5004881962602205,0.8653562664985655,0.0,0.0,2.875445975075719e-12,0.0,100,73,1.49329262619783,0.003333333333333316,1.0,0.0,0.0,0.9653333333333334,0.03466666666666662,0.03466666666666662,0.023809523809523808,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.02717654037225064,0.047740080913801226,0.28263450490019404,0.717365495099806,0.003737535933032632,3.335768222808838,3.335768222808838,3.3357682704925535,1.8248785018920899,0.005814802180975675,0.038461539149284366,42.46589279174805,0.00421674414537847,0.01395520104583097,0.0,23.07287139892578,1.0,1.0,0.31442308649420736,3.335768222808838,0.0,,,5,5,0.008287732489407063,0.00807960657402873,-1,-1,0,False,0.0002,0.0,0.0
9,300,300,241,0.8033333333333333,17.386375904083252,30.0,time_limit,time_limit,0.0007398680318146944,-0.77803958646087,-0.77803958646087,0.005795851605944344,0.0017999255796894431,0.7,0.7,0.8814432989690721,1.4621406316358625,2.412319066722416,18,1.4621406316358625,30.000000000000156,0.0019757566252686983,0.005422923826035632,0.02093034296590805,0.0,0.020930342965908056,0.0,0.002324908898695472,0.0,5,0.25,0.3817427385892116,0.4107883817427386,0.2074688796680498,0.3817427385892116,0.4107883817427386,0.2074688796680498,0.49781994817297287,0.12666666666666668,0.0,0.49626809958283513,0.8642688512802122,0.0,0.0,2.68036634554214e-12,0.0,110,70,1.6820154833726806,0.0,1.0,0.0,0.0,0.9598333333333333,0.040166666666666684,0.040166666666666684,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.02312335484151879,0.03932646600656014,0.19745628129224907,0.8025437187077509,0.0035113735255436042,2.0278017997741697,2.0278017997741697,2.0278018712997437,1.7834481000900269,0.0022875753813423215,0.06307054162025452,29.734557342529296,0.0027607161086052657,0.014132623324285078,0.0,11.005978107452393,1.0,1.0,0.7502074722200632,2.0278017997741697,0.0,,,5,5,0.016834216192364693,0.014961333479732273,-1,-1,0,False,0.0002,0.0,0.0
10,300,300,254,0.8466666666666667,14.112240076065063,30.0,time_limit,time_limit,0.0015968217048794031,-0.5209534690870454,-0.5209534690870454,0.016840390395373116,0.0018617468886077404,0.9,0.9,0.9175257731958762,1.4565554254914923,2.123646639515186,25,1.4565554254914923,30.000000000000156,0.0015664837931434353,0.014401733903955053,0.007762737189635141,0.0,0.007762737189635143,0.0,0.0011007276425351873,0.0,1,0.05,0.46062992125984253,0.3858267716535433,0.15354330708661418,0.46062992125984253,0.3858267716535433,0.15354330708661418,0.49952234767680054,0.12333333333333334,0.0,0.4991828018422593,0.8716429173946381,0.0,0.0,2.569432947657768e-12,0.0,91,90,1.8102750537481314,0.0,1.0,0.0,0.0,0.9576666666666667,0.042333333333333334,0.042333333333333334,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.020243890692318554,0.032302030262931984,0.15154072493788837,0.8484592750621116,0.010894458275288343,1.0266144394874572,1.0266144394874572,1.0266144394874572,1.708023452758789,0.010778874810785054,0.030708661675453185,1.841780161857605,0.0021150862099602818,0.01435123018360324,0.0,8.144450330734253,1.0,1.0,0.46535432785749437,1.0266144394874572,0.0,,,5,5,0.01914837583899498,0.01862449385225773,-1,-1,0,False,0.0002,0.0,0.0
