episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-1.1832235870497432,-0.0009161179352487157,317.9034118652344,0.15,0.15,0.15,0.6271929824561403,0.7446808510638298,0.26785714285714285,0.4523809523809524,0.27976190476190477,0.5004644569428638,0.0865,0.0865,0.17,0.38040701209356315,0.6908240215181631,38.297872340425535,-232.9184453307099,0.3829787234042553,0.39253155833301673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4001852309238154,-0.2906387905943477,1.6149009274333792,20,20,22.026044845581055
2,,-1.2152857197148128,-0.0010764285985740644,183.6739013671875,0.1,0.1,0.1,0.6724137931034483,0.8222222222222222,0.29381443298969073,0.4381443298969072,0.26804123711340205,0.49654835451144025,0.131,0.131,0.235,0.5530021439242004,0.6639782284307294,32.69230769230769,-0.4429726035567451,0.3269230769230769,0.6380769639074081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36862832658263117,-0.29534990184809823,2.3200843513616713,20,20,18.10861110687256
3,,-1.237578797230046,-0.0011878939861502305,227.70338134765626,0.05,0.05,0.05,0.659919028340081,0.7619047619047619,0.20707070707070707,0.42424242424242425,0.3686868686868687,0.4974718873598613,0.10775,0.10775,0.21,0.7449574420975156,0.6395214868956381,53.42465753424658,-1.1399775611666345,0.5342465753424658,0.26371114653380257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3449184301683881,-0.29460305672725007,2.5187265909013927,20,20,20.8582501411438
4,,-1.1195322601364748,-0.0005976613006823743,4.410769367218018,0.2,0.2,0.2,0.6570247933884298,0.8181818181818182,0.1813186813186813,0.5054945054945055,0.3131868131868132,0.49923211499815806,0.09025,0.09025,0.16,0.17937536219164887,0.6442759985655264,35.08771929824561,-436.0284066636943,0.3508771929824561,0.29965852964156897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3521403189913971,-0.2921356795741293,2.0844336811344477,20,20,21.068094491958618
5,,-1.1026657221977851,-0.0005133286109889258,17.70152587890625,0.25,0.25,0.25,0.7511737089201878,0.7368421052631579,0.21348314606741572,0.550561797752809,0.23595505617977527,0.5006213614665903,0.0735,0.0735,0.235,0.12237242252348575,0.6961908086629792,45.23809523809524,-0.317610736532076,0.4523809523809524,0.34054809669997926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3988607238708881,-0.2973300847920911,2.0930736384410564,20,20,17.53598928451538
6,,-1.09461866474406,-0.0004730933237203006,78.7309585571289,0.25,0.25,0.25,0.6933333333333334,0.74,0.18032786885245902,0.5355191256830601,0.28415300546448086,0.5001802215264178,0.07075,0.07075,0.255,0.10961950630485716,0.6562420455947948,48.07692307692308,-0.1409095892065751,0.4807692307692308,0.18093141041162147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3675983106871363,-0.28864373490765854,2.2043822103300124,20,20,19.165770053863525
7,,-1.1209076701140368,-0.0006045383505701836,526.0377075195313,0.25,0.25,0.25,0.6816326530612244,0.6388888888888888,0.16666666666666666,0.640625,0.19270833333333334,0.49956605332856996,0.04925,0.04925,0.22,0.1606231055597657,0.6757702005763325,43.24324324324324,-0.6924282892337573,0.43243243243243246,0.1568680647707502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3817568097887651,-0.29401339078756744,3.187516392635358,20,20,19.7152202129364
8,,-1.0716605864905502,-0.0003583029324527513,8.105254745483398,0.3,0.3,0.3,0.6694915254237288,0.7222222222222222,0.13402061855670103,0.6597938144329897,0.20618556701030927,0.4984001195136225,0.095,0.095,0.345,0.05765354965290404,0.693410989708603,50.0,-2.3821048235107902,0.5,0.4949116252999152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3991326245488319,-0.2942783651597711,2.191744169672784,20,20,20.008102893829346
9,,-1.0360990435155328,-0.00018049521757766446,2.1581039905548094,0.25,0.25,0.25,0.7269076305220884,0.8857142857142857,0.17475728155339806,0.6213592233009708,0.20388349514563106,0.49429017494199795,0.08125,0.08125,0.295,0.007896730293317356,1.545655422554668,54.761904761904766,-0.09343463372454053,0.5476190476190477,0.31703276026000093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2548691405966503,-0.2907862819580176,2.0054313411769376,20,20,19.368361473083496
10,,-1.0828340047765885,-0.0004141700238829425,6.326045322418213,0.25,0.25,0.25,0.7592592592592593,0.696969696969697,0.16847826086956522,0.6467391304347826,0.18478260869565216,0.5020514005371369,0.0535,0.0535,0.43,0.07060088137967763,0.6756738398859865,44.11764705882353,-0.08870400462886574,0.4411764705882353,0.21356097120272824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38476623619953815,-0.2909076036864484,3.1599881349778465,20,20,17.203588485717773
