window,n,task_success_rate,subtask_success_rate,deadline_miss_rate,time_limit_rate,mean_cft_est,reward_mean,decision_local_frac,decision_rsu_frac,decision_v2v_frac,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,I_total_p95,I_caused_p95,avail_V,neighbor_count_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu
全程,600,0.44616666666666677,0.6517378132239962,0.5538333333333333,0.4533333333333333,11.064942871985835,0.014207607250039776,0.6547311586963647,0.09053720020554011,0.2547316410980951,0.0,0.6157016123214833,0.0,0.31923214505297703,0.04073717926546874,0.2129747030348811,0.02098792664454459,0.0,0.08552647504229137,0.3125149393379688,0.15666666666666668,1.4331105346121696e-09,1.4331105346121696e-09,0.5228887907986202,9.934887025173783,4.1666666666666667e-07,0.07172774559420082
末500,500,0.5329,0.7206466776911107,0.46709999999999996,0.36,9.201346380579473,0.03254908065497875,0.7301124250022684,0.06850609533852162,0.20138147965921,0.0,0.5450928984509205,0.0,0.28121833277536634,0.047661054610439096,0.1755929614507922,0.016370155031264783,0.0,0.07618612983178029,0.2754971428871155,0.138,1.2785195147320868e-09,1.2785195147320868e-09,0.523569004552301,9.94781108649372,0.0,0.05959961891063328
末300,300,0.8691666666666666,0.9894398567866426,0.13083333333333333,0.01,1.9322502449075383,0.11291200698042904,0.9949096759282228,0.0018897573273428103,0.00320056674443436,0.0,0.26329455497614823,0.0,0.15139540852036867,0.07511729535993956,0.0011142050999021192,0.0015344596454449633,0.0,0.031221074564896072,0.1264666666785876,0.06333333333333334,1.0090154770290287e-12,1.0090154770290287e-12,0.5204205558722648,9.88799056157303,0.0,0.008967735308132739
末200,200,0.8817500000000001,0.9946326952604453,0.11825,0.0,1.584545952367783,0.11740188257768747,0.9993681972486412,0.00033871726188699645,0.000293085489471839,0.0,0.2483469275210084,0.0,0.13807832768839085,0.07556341881505868,0.0,0.0002898444390182865,0.0,0.015,0.0675,0.03375,0.0,0.0,0.520222121480171,9.88422030812325,0.0,0.008015833275965611
末100,100,0.8860000000000001,0.9948035922696101,0.114,0.0,1.5824889261484152,0.11843555524945255,0.9995795324332687,0.000213970904134159,0.00020649666259719597,0.0,0.24770880602240897,0.0,0.1371861364132627,0.07476344779341107,0.0,0.00019485251291777,0.0,0.005,0.045,0.0225,0.0,0.0,0.5237821170573492,9.951860224089637,0.0,0.008163624264230528
末50,50,0.9010000000000002,0.9965397028821834,0.099,0.0,1.5823479816675188,0.11921714380383489,0.9994910692732383,0.00026160366807397,0.00024732705868779,0.0,0.2462551120448179,0.0,0.13654661274309507,0.07380361437302103,0.0,0.000238665586077432,0.0,0.0,0.06,0.03,0.0,0.0,0.5255697294707357,9.985824859943978,0.0,0.00820792935835715
