episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,200,7.881834983825684,20.0,time_limit,time_limit,-0.010965810157358646,-3.1931615104183324,-3.1931615104183324,-0.0011546172900125384,0.011256801895797253,0.15,0.15,0.5968379446640316,2.1150008837381997,3.0480310916900635,3,2.1150008837381997,20.000000000000014,0.0036509391279186056,0.0,0.0007351747878074731,0.0,8,0.4,0.3005464480874317,0.3770491803278688,0.3224043715846995,0.3005464480874317,0.3770491803278688,0.3224043715846995,0.5021126648464705,0.18,0.04999999999998295,0.5030267404677229,0.8668346792459488,0.0,0.0,3.951092491377706e-12,0.0,128,55,2.739108352,0.0,1.0,0.0,0.0,0.95425,0.04574999999999996,0.04574999999999996,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0970028920177069,0.0010938657810805118,0.00010516691352678032,0.9017980752876857,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011476082608586246,0.0,0.0,0.011476082608586246,0.0,0.0,0.010819792814357722,0.9891802071856423,-0.04606165516190231,1.1803531098365783,1.1803531098365783,1.1803531050682068,1.945391240119934,0.014572221140842884,0.12421086251735687,1.8267699193954468,0.04575,0.0440625,0.35418391078710554,1.9680785262584686,0.9709416031837463,0.0,0.0,2,25,0.10714798420667648,0.06582027226686475,1,9,0,True,0.0002,0.0,0.0
2,200,7.657870054244995,20.0,time_limit,time_limit,-0.01104665081948042,-3.2093295320669455,-3.2093295320669455,-0.001159657840617001,0.011827225796878338,0.15,0.15,0.6,2.221406181653341,3.1989144325256347,3,2.221406181653341,20.000000000000014,0.00410540353420622,0.0,0.0008438483574868769,0.0,11,0.55,0.3448275862068966,0.3218390804597701,0.3333333333333333,0.3448275862068966,0.3218390804597701,0.3333333333333333,0.5045496507460484,0.1,1.0,0.5074706908802109,0.8723798543214798,0.0,0.0,1.86798081343309e-12,0.0,114,60,2.74573952,0.0,1.0,0.0,0.0,0.9565,0.04349999999999998,0.04349999999999998,0.7644710578842315,0.0,0.0,0.0,0.0,0.0,0.09730861286862943,0.0011918182237844735,4.264385679383441e-05,0.9014569250507922,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011107176067322408,0.0,0.0,0.011107176067322408,0.0,0.0,0.0132434287582794,0.9867565712417207,0.18169796280562878,2.405487596988678,2.405487596988678,2.405487596988678,1.852523535490036,0.04494867939502001,0.0,4.267557919025421,0.0435,0.046875,0.0065789472428150475,2.390293776988983,2.40950146317482,0.0,0.0,1,4,0.08390841633081436,0.07735605631023644,0,3,0,True,0.0002,0.0,0.0
3,200,7.330044984817505,20.0,time_limit,time_limit,-0.0122256800532341,-3.4451359485825988,-3.4451359485825988,-0.0010843954514712095,0.012911799363791943,0.1,0.1,0.5357142857142857,1.9094164967536926,2.5566272556781766,2,1.9094164967536926,20.000000000000014,0.0022527892724610865,0.0,0.00043748145609731013,0.0,11,0.55,0.4971751412429379,0.288135593220339,0.21468926553672316,0.4971751412429379,0.288135593220339,0.21468926553672316,0.5009141915945802,0.095,1.0,0.5015110604869094,0.8655003458261489,0.0,0.0,3.1533295939689676e-12,0.0,86,79,2.664776448,0.0,1.0,0.0,0.0,0.95575,0.04425000000000001,0.04425000000000001,0.8244111349036403,0.0,0.0,0.0,0.0,0.0,0.08439442420557551,0.00061391235691326,0.00012854213368623132,0.914863121303825,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010915092251014934,0.0,0.0,0.010915092251014934,0.0,0.0,0.011369086778236087,0.9886309132217639,-0.09797504047552745,1.866284926732381,1.866284926732381,1.866284966468811,1.8917604684829712,0.030444194252292316,0.05925926069418589,1.647429347038269,0.04425,0.052083333333333336,0.055408104012409844,5.480069239934285,0.735666553179423,0.0,0.0,1,3,0.07781824469566345,0.07244084514677523,0,2,0,True,0.0002,0.0,0.0
4,200,7.05993390083313,20.0,time_limit,time_limit,-0.011271771974861622,-3.254354329033839,-3.254354329033839,-0.0011435431661084294,0.011463341303169727,0.15,0.15,0.6138211382113821,2.3399566809336343,2.547079086303711,3,2.3399566809336343,20.000000000000014,0.0029431465081870556,0.0,0.0005142332932286175,0.0,13,0.65,0.4725274725274725,0.26373626373626374,0.26373626373626374,0.4725274725274725,0.26373626373626374,0.26373626373626374,0.5036297013697912,0.065,0.0,0.5059920782002333,0.8611530542373658,0.0,0.0,1.88151555967353e-12,0.0,96,86,2.900243968,0.0,1.0,0.0,0.0,0.9545,0.045499999999999985,0.045499999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.09727943695476836,0.000917693225334145,5.7932292744503586e-05,0.901744937527153,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01137288123398934,0.0,0.0,0.01137288123398934,0.0,0.0,0.015892440456528722,0.9841075595434712,-0.0034772703401380924,1.291327639323909,1.291327639323909,1.2913276335088217,1.828552624074424,-0.004751822313509609,0.07796982221487092,1.674305894025942,0.0455,0.04573170731707317,0.21560022054330968,2.9703352327753856,0.9082250071734916,0.0,0.0,3,41,0.19028912484645844,0.05665496736764908,2,10,0,True,0.0002,0.0,0.0
5,200,9.152807712554932,20.0,time_limit,time_limit,-0.012751339934766293,-3.5502678173887667,-3.5502678173887667,-0.0012145256623625755,0.012751339934766293,0.05,0.05,0.4701195219123506,3.032444715499878,3.032444715499878,1,3.032444715499878,20.000000000000014,0.003925366888870485,0.0,0.0007212825601807109,0.0,15,0.75,0.47770700636942676,0.2356687898089172,0.28662420382165604,0.47770700636942676,0.2356687898089172,0.28662420382165604,0.5041106849751668,0.09,0.0,0.5069969105960286,0.8735541194677352,0.0,0.0,2.681129190190701e-12,0.0,82,75,2.012039552,0.0,1.0,0.0,0.0,0.96075,0.03925000000000001,0.03925000000000001,0.6690391459074733,0.0,0.0,0.0,0.0,0.0,0.09455341547770241,0.0011548847949652543,0.00010929637100806282,0.9041824033563243,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011829713968054266,0.0,0.0,0.011829713968054266,0.0,0.0,0.015206452477458735,0.9847935475225413,0.06215109924475352,9.391818364461264,9.391818364461264,9.391818523406982,1.8176290194193523,0.040250864500800766,0.041666666666666664,3.320222775141398,0.03925,0.037760416666666664,0.0,3.528190573056539,10.564159393310547,0.0,0.0,1,3,0.09098033607006073,0.08701937571167946,0,2,0,True,0.0002,0.0,0.0
6,200,7.979902029037476,20.0,time_limit,time_limit,-0.011949840933084488,-3.3899684011254463,-3.3899684011254463,-0.0012853736989200115,0.012316856533288956,0.15,0.15,0.6084905660377359,2.157299725214647,2.2794397449493586,3,2.157299725214647,20.000000000000014,0.0027088451868621634,0.0,0.0004987020414335574,0.0,13,0.65,0.45180722891566266,0.24096385542168675,0.3072289156626506,0.45180722891566266,0.24096385542168675,0.3072289156626506,0.49949271299992687,0.08,0.04999999999998295,0.4991253672412532,0.8698351949453353,0.0,0.0,1.877000291305997e-12,0.0,84,69,2.449117952,0.0,1.0,0.0,0.0,0.9585,0.04149999999999998,0.04149999999999998,0.7867383512544803,0.0,0.0,0.0,0.0,0.0,0.10213121053792838,0.0008004564533175293,7.198521862185126e-05,0.8969963477901323,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01298644159759907,0.0,0.0,0.01298644159759907,0.0,0.0,0.014679219985556788,0.9853207800144432,0.0340247318148613,8.208764219284058,8.208764219284058,8.208764123916627,1.9484853863716125,0.016777415643446147,0.01666666716337204,4.110678887367248,0.0415,0.04375,0.1329595021903515,9.52553653717041,7.890265369415284,0.0,0.0,1,10,0.0801340639591217,0.0599401062354445,0,9,0,True,0.0002,0.0,0.0
7,200,6.689306974411011,20.0,time_limit,time_limit,-0.010982957668602467,-3.1965913645403115,-3.1965913645403115,-0.0012195694725960493,0.011568546295166016,0.15,0.15,0.6196581196581197,1.7182422876358032,1.8394022464752198,3,1.7182422876358032,20.000000000000014,0.0022060149145545437,0.0,0.0004665339392379727,0.0,11,0.55,0.4797687861271676,0.2947976878612717,0.2254335260115607,0.4797687861271676,0.2947976878612717,0.2254335260115607,0.5065968482237658,0.11,0.0,0.5114379683116876,0.8687709271907806,0.0,0.0,1.6513056113470759e-12,0.0,90,83,2.647360256,0.0,1.0,0.0,0.0,0.95675,0.04325000000000001,0.04325000000000001,0.8945409429280397,0.0,0.0,0.0,0.0,0.0,0.10053495476130914,0.0006659633874170717,4.270754255563854e-05,0.8987563743087182,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012098887992120609,0.0,0.0,0.012098887992120609,0.0,0.0,0.011449742050116557,0.9885502579498834,0.08464883112659057,3.5408340295155845,3.5408340295155845,3.540834128856659,1.7632960577805836,0.015590940097657343,0.009259259328246117,2.1789109110832214,0.04325,0.04296875,0.684843024238944,4.023721396923065,3.4046329061190286,0.0,0.0,1,12,0.08347338438034058,0.0719562418758869,0,11,0,True,0.0002,0.0,0.0
8,104,3.6242260932922363,10.4,idle,terminated,-0.019177962094545364,-1.9945079753073425,-1.9945079753073425,-0.001218399964272976,0.020414622500538826,0.2,0.2,0.7018348623853211,2.6437883377075195,3.0445445656776426,4,2.6437883377075195,10.399999999999979,0.0036036603649755796,0.0,0.0007358079764488035,0.0,16,0.8,0.5170454545454546,0.2727272727272727,0.21022727272727273,0.5170454545454546,0.2727272727272727,0.21022727272727273,0.501378444830278,0.16346153846153846,1.0,0.5023462890728138,0.8609315037727356,0.0,0.0,3.542304036902033e-12,0.0,85,91,5.40065536,0.009615384615384635,0.0,0.0,0.0,0.9153846153846154,0.08461538461538465,0.08461538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.05805642005647597,0.0006229634216174975,5.792322617520146e-05,0.9412626932957313,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012060268045604833,0.0,0.0,0.012060268045604833,0.0,0.0,0.036237655010559824,0.9637623449894401,-0.021020716215882983,1.7478619847978865,1.7478619847978865,1.7478620188576834,1.8440338339124407,0.014209004770964383,0.057567473554185455,1.3525364109448024,0.08461538461538462,0.08404017857142858,0.8292125677423817,2.93258034161159,1.2081017800739833,0.0,0.0,5,35,0.08082867413759232,0.048133331537246644,4,2,0,True,0.0002,0.0,0.0
9,200,6.990221738815308,20.0,time_limit,time_limit,-0.009789496660232544,-2.9578993713023265,-2.9578993713023265,-0.0012104504276067019,0.010580743663012981,0.25,0.25,0.6976744186046512,2.4738958875338235,2.984384834766388,6,2.4738958875338235,20.000000000000014,0.00328745188890025,0.0,0.0006215528568163273,0.0,12,0.6,0.4685714285714286,0.2914285714285714,0.24,0.4685714285714286,0.2914285714285714,0.24,0.5041933484571055,0.12,1.0,0.5071742488573233,0.8711382538080217,0.0,0.0,2.363683467704325e-12,0.0,93,82,2.998448896,0.0,1.0,0.0,0.0,0.95625,0.043749999999999956,0.043749999999999956,0.8042553191489362,0.0,0.0,0.0,0.0,0.0,0.11133318828954596,0.0011227999487426284,6.856495438873311e-05,0.8874754468073227,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012014939710994588,0.0,0.0,0.012014939710994588,0.0,0.0,0.01659536261666583,0.9834046373833343,0.0262305257221063,2.2696277300516763,2.2696277300516763,2.2696277379989622,1.7621746063232422,0.005230033832291762,0.05503663122653961,2.2211175839106243,0.04375,0.04401041666666667,0.4405264521638552,1.3249682406584422,2.482480804125468,0.0,0.0,1,15,0.13431327044963837,0.06587562263011922,0,14,0,True,0.0002,0.0,0.0
10,200,6.676241874694824,20.0,time_limit,time_limit,-0.00915692187845707,-2.831384021747562,-2.831384021747562,-0.001240062527358532,0.010251342318952084,0.3,0.3,0.6991525423728814,2.6318909724553428,3.2139973044395447,6,2.6318909724553428,20.000000000000014,0.0028285183070693165,0.0,0.0006098557483478199,0.0,8,0.4,0.5157894736842106,0.2631578947368421,0.22105263157894736,0.5157894736842106,0.2631578947368421,0.22105263157894736,0.5087465953491628,0.115,0.04999999999998295,0.5160709147435237,0.8767019748687743,0.0,0.0,1.944348978696886e-12,0.0,92,98,3.105735424,0.0,1.0,0.0,0.0,0.9525,0.04749999999999999,0.04749999999999999,0.7321937321937322,0.0,0.0,0.0,0.0,0.0,0.12023864313228658,0.000920479225108137,6.711262060312872e-05,0.8787737650220022,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01197214266279199,0.0,0.0,0.01197214266279199,0.0,0.0,0.014239170058714706,0.9857608299412852,0.011441918089985847,21.270771582921345,21.270771582921345,21.270771900812786,1.80130934715271,0.012079355694974462,0.04279878704498211,6.526942054430644,0.0475,0.047526041666666664,0.06702180400801201,7.433585425217946,24.573453028996784,0.0,0.0,1,12,0.09099715203046799,0.0631213959306478,0,11,0,True,0.0002,0.0,0.0
