episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-0.036314874703798135,-0.0010375678486799467,1.3518945693969726,0.1,0.1,0.1,0.46766169154228854,0.7419354838709677,0.26956521739130435,0.4608695652173913,0.26956521739130435,0.5044699616198028,0.12571428571428572,0.12571428571428572,0.7714285714285715,0.1646617792042624,0.3011700365017095,35.483870967741936,-0.18736266777391408,0.3548387096774194,0.2150375720788765,0.21739130434782608,0.5478260869565217,0.23478260869565218,0.4,0.4,nan,nan,0.2210885670190851,0.8943913899572551,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.1969358005673072,-0.10423423593440227,2.3805210243283383,20,20,28.936434507369995
2,,0.11789782946646807,0.004715913178658723,0.6873499989509583,0.75,0.75,0.75,0.8615384615384616,0.9347826086956522,0.16393442622950818,0.4180327868852459,0.4180327868852459,0.5101353441290557,0.044,0.044,0.44,0.5301589552224064,0.29243805424193975,43.13725490196079,-0.030173139254906743,0.43137254901960786,0.018620990116300626,0.2540983606557377,0.45901639344262296,0.28688524590163933,0.39344262295081966,0.39344262295081966,nan,nan,0.06444302621899689,0.2399912165171584,0.3392857142857143,0.4,0.5428571428571428,0.20439476973540488,-0.08804328450653488,2.258986492087253,20,20,6.879091262817383
3,,-0.01260917297812378,-0.0002472386858455643,0.641887350877126,0.15,0.15,0.15,0.5217391304347826,0.8153846153846154,0.2564102564102564,0.30128205128205127,0.4423076923076923,0.5101482073849469,0.25392156862745097,0.25392156862745097,0.39215686274509803,0.022855056863341317,0.26833373306597463,42.028985507246375,-0.118997546443389,0.42028985507246375,0.17752629994297242,0.16666666666666666,0.6858974358974359,0.14743589743589744,0.358974358974359,0.358974358974359,nan,nan,0.20214806437349092,0.6744619763462323,0.4205607476635514,0.21739130434782608,0.5652173913043478,0.18383069392776188,-0.08450303913821276,2.3995233776608194,20,20,24.04542589187622
4,,0.06000407512314564,0.001176550492610699,0.5096531629562377,0.45,0.45,0.45,0.7952755905511811,0.9041095890410958,0.3080357142857143,0.3169642857142857,0.375,0.4968071028024104,0.36470588235294116,0.36470588235294116,0.7254901960784313,0.18537692304482073,0.3083846774937782,51.19047619047619,-0.02051464566018542,0.5119047619047619,0.15912236794731574,0.08482142857142858,0.875,0.04017857142857143,0.32589285714285715,0.32589285714285715,nan,nan,0.15226099272539578,0.5339856205453142,0.37244897959183676,0.2222222222222222,0.3333333333333333,0.2144151306715436,-0.09396954682223457,2.0940812790157457,20,20,22.599992036819458
5,,-0.00953282860649398,-0.0002723665316141137,0.3374339461326599,0.2,0.2,0.2,0.5544041450777202,0.7142857142857143,0.4263565891472868,0.23255813953488372,0.34108527131782945,0.4974833622075883,0.24428571428571427,0.24428571428571427,0.45714285714285713,0.00889936266722818,0.3211686230270878,34.090909090909086,-0.1772498738969151,0.3409090909090909,0.08707280852623638,0.15503875968992248,0.7131782945736435,0.13178294573643412,0.3023255813953488,0.3023255813953488,nan,nan,0.17065259142209482,0.4486098953685913,0.30434782608695654,0.17647058823529413,0.4117647058823529,0.20313940381004408,-0.11802921921704376,1.877972195592196,20,20,17.163583040237427
6,,0.08415434823131128,0.0031168277122707883,0.4382913917303085,0.65,0.65,0.65,0.8666666666666667,0.8936170212765957,0.4251968503937008,0.1889763779527559,0.3858267716535433,0.4971482929877109,0.05740740740740741,0.05740740740740741,0.0,0.298994939076751,0.3395134774655061,26.53061224489796,-0.06622120823660387,0.2653061224489796,0.01221454097041769,0.2204724409448819,0.4330708661417323,0.3464566929133858,0.25984251968503935,0.25984251968503935,nan,nan,0.050425376271777275,0.08984343506155275,0.45454545454545453,0.25,0.2727272727272727,0.24236750088305736,-0.09714597658244875,1.9068974910174576,20,20,5.798699617385864
7,,0.10581147024088078,0.0036486713876165786,0.26450069546699523,0.7,0.7,0.7,0.8333333333333334,0.8387096774193549,0.5847457627118644,0.1440677966101695,0.2711864406779661,0.5022215768582476,0.041379310344827586,0.041379310344827586,0.0,0.4044385769586154,0.2937466398309684,43.75,-0.012839572215148521,0.4375,0.017745919766150732,0.2288135593220339,0.3728813559322034,0.3983050847457627,0.2796610169491525,0.2796610169491525,nan,nan,0.03346753500137856,0.09622383055791316,0.20454545454545456,0.1702127659574468,0.3191489361702128,0.19833890080610506,-0.09540773902486331,2.000573115085233,20,20,5.955121994018555
8,,0.11735108474029446,0.0033528881354369846,0.3165988564491272,0.7,0.7,0.7,0.8882978723404256,0.9090909090909091,0.6235955056179775,0.16292134831460675,0.21348314606741572,0.5066864783582943,0.3842857142857143,0.3842857142857143,0.11428571428571428,0.5473955630082982,0.31564985476564755,47.368421052631575,-0.048743420446356316,0.47368421052631576,0.11942740508888283,0.10112359550561797,0.5224719101123596,0.37640449438202245,0.25280898876404495,0.25280898876404495,nan,nan,0.13470322141335248,0.4097870075384869,0.1827956989247312,0.16417910447761194,0.26865671641791045,0.2468840052092619,-0.06876584955638562,2.1271687885624595,20,20,10.622186660766602
9,,0.1713141128500745,0.004894688938573557,0.32285108268260954,0.9,0.9,0.9,0.9742268041237113,0.9655172413793104,0.6649214659685864,0.18324607329842932,0.1518324607329843,0.49708320363291675,0.3242857142857143,0.3242857142857143,0.3142857142857143,0.8801287412852576,0.2817323891989441,24.137931034482758,-0.07786291590031491,0.2413793103448276,0.09729118792527935,0.14136125654450263,0.47643979057591623,0.38219895287958117,0.2617801047120419,0.2617801047120419,nan,nan,0.0961816912612092,0.35560034025339393,0.0989010989010989,0.1917808219178082,0.1917808219178082,0.22099105418651105,-0.06074133501243306,2.0913220748769485,20,20,8.151034355163574
10,,0.06984342013743411,0.002182606879294816,0.3137782081961632,0.5,0.5,0.5,0.8181818181818182,0.896551724137931,0.5662650602409639,0.24096385542168675,0.1927710843373494,0.5068308229034301,0.3875,0.3875,0.71875,0.24382959925733408,0.30745345542723235,28.125,-0.10900196641361051,0.28125,0.10883718256067892,0.10240963855421686,0.8253012048192772,0.07228915662650602,0.24096385542168675,0.24096385542168675,nan,nan,0.140324563136883,0.4474692831034089,0.19708029197080293,0.5,0.16666666666666666,0.20604741215822295,-0.1014060432690094,1.9800695363480645,20,20,10.709092378616333
