run_id,stage,episodes,seed,value_clip_range,min_active_samples,elapsed_sec,run_dir,reward_mean,reward_mean_std,value_loss,value_loss_std,policy_loss,policy_loss_std,value_clip_fraction,value_clip_fraction_std,skipped_update_count,skipped_update_count_std,active_ratio,active_ratio_std,active_samples_mean,active_samples_std,skipped_update_ratio,active_samples_p10,active_samples_p50,nan_inf_count
stage2_ep1_s0_clip0p2_min64_20260115_234016,2,1,0,0.2,64,11.68699598312378,runs/stage2_ep1/clip0p2_min64/seed0/stage2_ep1_s0_clip0p2_min64_20260115_234016,0.1151550859212875,nan,10.94135249296824,nan,-0.0325403333952029,nan,0.606292819082737,nan,0.0,nan,0.0295,nan,118.0,nan,0.0,118.0,118.0,0
