episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-0.012787747963669192,-0.00045670528441675687,1.5711854696273804,0.05,0.05,0.05,0.74,0.8076923076923077,0.29651162790697677,0.4011627906976744,0.3023255813953488,0.49122604100765394,0.35535714285714287,0.35535714285714287,1.6071428571428572,0.04024717849119174,0.26797643187621445,46.15384615384615,-0.09205066604815489,0.46153846153846156,0.11676795048231008,0.13372093023255813,0.436046511627907,0.43023255813953487,0.37790697674418605,0.37790697674418605,nan,nan,0.1481091156301331,0.6450843441950166,0.29333333333333333,0.4189189189189189,0.32432432432432434,0.19151499096523641,-0.07646144091097803,2.1753857788076747,20,20,18.562950372695923
2,,0.06021133296600807,0.0025088055402503365,0.42949926257133486,0.45,0.45,0.45,0.7185185185185186,0.7450980392156863,0.19658119658119658,0.36752136752136755,0.4358974358974359,0.5018656987541665,0.03958333333333333,0.03958333333333333,0.4166666666666667,0.1352380240664284,0.5600944322376333,39.21568627450981,-0.3115336938634822,0.39215686274509803,0.01943086893003072,0.2905982905982906,0.23076923076923078,0.47863247863247865,0.36752136752136755,0.36752136752136755,nan,nan,0.2078039071414835,1.9751279982664167,0.3333333333333333,0.39285714285714285,0.44642857142857145,0.4614655095564377,-0.09862892268119557,2.488980244642338,20,20,8.258409976959229
3,,0.03809149654413839,0.000976705039593292,0.33029008309046426,0.1,0.1,0.1,0.7211895910780669,0.8271604938271605,0.3094170403587444,0.3004484304932735,0.3901345291479821,0.4998179550975179,0.5358974358974359,0.5358974358974359,1.1025641025641026,0.11627416812584522,0.3988596388554573,43.67816091954023,-0.3565485085974175,0.4367816091954023,0.1658985292855996,0.13004484304932734,0.6278026905829597,0.242152466367713,0.3273542600896861,0.3273542600896861,nan,nan,0.3067911319393595,0.8618107606740452,0.36428571428571427,0.3148148148148148,0.46296296296296297,0.2854200856045344,-0.11343955325092289,2.1987376622043744,20,20,15.9649178981781
4,,0.059791684537140635,0.0015331201163369394,0.3128499885400136,0.05,0.05,0.05,0.6678832116788321,0.75,0.3090909090909091,0.33636363636363636,0.35454545454545455,0.4999650569537129,0.6012820512820513,0.6012820512820513,0.7692307692307693,0.2587645718530922,0.351358468590473,28.205128205128204,-0.6517708515844453,0.28205128205128205,0.2675652185983898,0.20454545454545456,0.45,0.34545454545454546,0.31363636363636366,0.31363636363636366,nan,nan,0.4775063179799267,2.3180779873908444,0.36363636363636365,0.34210526315789475,0.32894736842105265,0.28006596895951197,-0.07129249963096103,2.238717729293561,20,20,23.24252724647522
5,,0.04439955740985578,0.0015856984789234206,0.32039727419614794,0.2,0.2,0.2,0.5242718446601942,0.7222222222222222,0.24666666666666667,0.3333333333333333,0.42,0.49722914047971634,0.20714285714285716,0.20714285714285716,0.6071428571428571,0.13115060140118204,0.31941144974357477,34.92063492063492,-0.786813471680171,0.3492063492063492,0.0848827812259692,0.19333333333333333,0.6666666666666666,0.14,0.35333333333333333,0.35333333333333333,nan,nan,0.4100066775370949,1.5258869833345967,0.42,0.3333333333333333,0.3333333333333333,0.22392533532176573,-0.09548611442180906,2.0127839252542152,20,20,17.17201280593872
6,,0.045676099562859326,0.001827043982514373,0.35764501690864564,0.45,0.45,0.45,0.7862595419847328,0.7906976744186046,0.2966101694915254,0.3135593220338983,0.3898305084745763,0.49547285213321446,0.074,0.074,0.2,0.11344872691114674,0.3111620714317771,36.95652173913043,-0.1417524186901668,0.3695652173913043,0.02578164893212636,0.22033898305084745,0.4830508474576271,0.2966101694915254,0.3050847457627119,0.3050847457627119,nan,nan,0.08363134218444578,0.15567757692933656,0.2982456140350877,0.2857142857142857,0.37142857142857144,0.1958578362952355,-0.11530423513654162,2.067399302642289,20,20,5.9890830516815186
7,,0.13670850694137357,0.005696187789223899,0.41253321170806884,0.8,0.8,0.8,0.9448818897637795,0.9375,0.2578125,0.3359375,0.40625,0.5012632164017607,0.05416666666666667,0.05416666666666667,0.4583333333333333,0.6630931191608433,0.34269326214944074,40.38461538461539,-0.168641107084068,0.40384615384615385,0.011255139878751416,0.2578125,0.5,0.2421875,0.359375,0.359375,nan,nan,0.09181970371124176,0.13674321253475216,0.390625,0.22580645161290322,0.4838709677419355,0.24552029265590475,-0.097172969493536,2.094425183626712,20,20,4.640324592590332
8,,0.12195524295965327,0.0045168608503575285,0.35244992673397063,0.65,0.65,0.65,0.8724489795918368,0.8936170212765957,0.23529411764705882,0.4919786096256685,0.2727272727272727,0.4935325868531234,0.3333333333333333,0.3333333333333333,1.7037037037037037,0.5584524476467935,0.27838951576562143,49.01960784313725,-0.02637283659257885,0.49019607843137253,0.11372754952164436,0.15508021390374332,0.42245989304812837,0.42245989304812837,0.37967914438502676,0.37967914438502676,nan,nan,0.12573675603656467,0.474729333486716,0.24050632911392406,0.379746835443038,0.3291139240506329,0.22727061054285938,-0.05111890522276202,2.5725839923708467,20,20,10.210334777832031
9,,0.12601968292615695,0.004345506307798516,0.30744061470031736,0.7,0.7,0.7,0.8846153846153846,0.9459459459459459,0.27011494252873564,0.47701149425287354,0.25287356321839083,0.48905837049964684,0.27586206896551724,0.27586206896551724,1.896551724137931,0.5493433076045728,0.3116071317689123,47.72727272727273,0.006819510921353486,0.4772727272727273,0.14526788893210568,0.1781609195402299,0.43103448275862066,0.39080459770114945,0.3218390804597701,0.3218390804597701,nan,nan,0.09832763306531069,0.3254472367899302,0.29333333333333333,0.47058823529411764,0.27941176470588236,0.2420194696620257,-0.06958766210688659,2.4698635568362266,20,20,8.044749736785889
10,,0.09670724704058534,0.0035817498903920495,0.25672654509544374,0.6,0.6,0.6,0.8393782383419689,0.9142857142857143,0.2784090909090909,0.5,0.2215909090909091,0.5065981531377743,0.2851851851851852,0.2851851851851852,2.5185185185185186,0.4104366667945499,0.2931393517172475,41.02564102564102,-0.01107911204147113,0.41025641025641024,0.16694574777141988,0.2159090909090909,0.2897727272727273,0.4943181818181818,0.2784090909090909,0.2784090909090909,nan,nan,0.11525271884214958,0.42535946657897117,0.21568627450980393,0.5632183908045977,0.22988505747126436,0.21477162393154997,-0.07836772778569753,2.6691725411090155,20,20,7.93765664100647
