window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末300,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.946485356171907,1.9419294910740517,10.456673868179301,12.754724507331826,15.554769865036011,12.599543847503245,13.313229871316734,120,120,matched_tail_raw_baseline,2.0
末300,Static,Static,mean_cft_est,平均完工时间估计,lower,13.999244620561576,1.83774051238524,11.588816027641279,13.95916125297544,16.30644328880307,13.645965897667386,14.314432322196145,120,120,matched_tail_raw_baseline,3.0
末300,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244191726028,1.6162308171661823,13.560783787727331,15.487709255218482,17.785798133850083,15.31823694477079,15.891540950530745,120,120,matched_tail_raw_baseline,4.0
末300,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,22.570087851842246,2.228554026001261,19.886417360305774,23.19856886863709,24.138834629058838,22.1304595974803,22.94086340521773,120,120,matched_tail_raw_baseline,5.0
末300,EFT,EFT,mean_cft_est,平均完工时间估计,lower,23.68301264293989,1.7745337186370578,22.213193588256843,23.875440359115604,25.396185712814333,23.34277527559201,23.979418228338165,120,120,matched_tail_raw_baseline,6.0
末300,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,23.732529706557592,1.6526173649400933,22.541061546325686,23.834211874008183,25.456740074157718,23.392171213473876,24.016702505528926,120,120,matched_tail_raw_baseline,7.0
末300,Random,Random,mean_cft_est,平均完工时间估计,lower,25.53347256978353,0.6575999728014331,24.7397289276123,25.47254467010498,26.30179958343506,25.41268059651057,25.641228044430417,120,120,matched_tail_raw_baseline,8.0
末500,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,11.363407694578152,2.0232698536549605,9.089999999999984,10.913370976448043,14.19081600379942,11.02530524232187,11.71374885212181,120,120,matched_tail_raw_baseline,1.0
末500,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.946485356171907,1.9419294910740517,10.456673868179301,12.754724507331826,15.554769865036011,12.618287502978227,13.28328002215026,120,120,matched_tail_raw_baseline,2.0
末500,Static,Static,mean_cft_est,平均完工时间估计,lower,13.999244620561576,1.83774051238524,11.588816027641279,13.95916125297544,16.30644328880307,13.662014306372384,14.327959952056387,120,120,matched_tail_raw_baseline,3.0
末500,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244191726028,1.6162308171661823,13.560783787727331,15.487709255218482,17.785798133850083,15.306108870951311,15.887087426829314,120,120,matched_tail_raw_baseline,4.0
