episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,grad_norm_preclip,grad_norm_postclip,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,28,28,162,5.785714285714286,18.43124556541443,2.8000000000000003,all_failed,terminated,0.000779166875872761,0.021816670687220558,0.021816670687220558,0.016399291530251502,0.0074714128859341145,0.15,0.15,0.695,1.36648512927876,1.5053756576337523,3,1.36648512927876,2.800000000000001,0.030997279944037538,-0.023205611841458768,0.3259770629717617,0.0,0.32597706297176193,0.9925007439220433,0.037731394616601174,0.0,17,0.85,0.2962962962962963,0.4444444444444444,0.25925925925925924,0.2962962962962963,0.4444444444444444,0.25925925925925924,0.491673908750194,1.7857142857142858,7.0,0.48868298276725397,0.8497492164373398,0.0,6.822720610699661e-10,9.69182581411765e-11,5.38590727572341e-10,114,48,0.0,0.0,0.0,0.0,0.0,0.7107142857142857,0.28928571428571426,0.28928571428571426,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.1071510911645742,0.13233615207032148,0.9325028066586553,0.06749719334134476,-0.008487326744943856,3.8983062744140624,3.8983062744140624,3.898306894302368,2.2314640045166017,0.003922449750825762,0.0765625,0.001306360529270023,0.005294995370786637,0.0,0.0,13.107473219911176,13.107473219911176,13.1074733376503,1.0,1.0,0.896875,3.8983062744140624,0.0,,,5,10,0.014421213418245316,0.014291003067046403,-1,-1,0,False,0.0002,0.0,0.09998755555555557
2,24,24,114,4.75,9.477400541305542,2.4000000000000004,all_failed,terminated,0.00044080265797674656,0.010579267547784248,0.010579267547784248,0.014750456344336263,0.006032255012542009,0.3,0.3,0.674074074074074,1.0453193868022752,1.6421346211928944,6,1.0453193868022752,2.400000000000001,0.016237798889583762,-0.011829770744673668,0.3334451086988933,0.0,0.3334451086988927,0.9909302854342908,0.03491363841686806,0.0,14,0.7,0.2807017543859649,0.3508771929824561,0.3684210526315789,0.2807017543859649,0.3508771929824561,0.3684210526315789,0.4919871052183832,0.3333333333333333,0.0,0.4888838453896645,0.864129513502121,0.0,4.640499887131878e-10,5.750147927252591e-11,4.1270578343688373e-10,81,32,0.0,0.0,0.0,0.0,0.0,0.7625,0.23750000000000004,0.23750000000000004,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.06836967953508954,0.07262119765355927,0.5735705968955175,0.4264294031044825,0.02421788014471531,3.1492244243621825,3.1492244243621825,3.149225044250488,2.066837692260742,0.009995924308896065,0.02578125,0.0014910031110048293,0.005856522172689438,0.0,0.0,30.4718186095947,30.4718186095947,30.47181854248047,1.0,1.0,0.8,3.1492244243621825,0.0,,,5,5,0.014624068513512611,0.014039271697402,-1,-1,0,False,0.0002,0.0,0.09997688888888889
3,39,39,195,5.0,16.118953227996826,3.9000000000000004,all_failed,terminated,0.0015340145910158753,0.05982655929351455,0.05982655929351455,0.01080938009545207,0.00531810661777854,0.2,0.2,0.6022304832713755,2.866453882098029,3.151013938771419,4,2.866453882098029,3.900000000000002,0.030190756269809122,-0.014850612861215673,0.3669105460932611,0.0,0.3669105460932605,0.996411234927552,0.03862786511487425,0.0,16,0.8,0.41025641025641024,0.24102564102564103,0.3487179487179487,0.41025641025641024,0.24102564102564103,0.3487179487179487,0.4911442346966419,0.7948717948717948,4.0,0.4863757456871415,0.851249498128891,0.0,6.071374653027206e-11,1.3008526547619859e-11,5.141093956800836e-11,110,80,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.02142857142857143,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.12076302507923654,0.1534208475523516,0.9321650674264964,0.06783493257350362,-0.002273981397350629,0.97208731174469,0.97208731174469,0.9720874627431234,1.818035904566447,0.0058235174510627985,0.043229166666666666,0.0012269724897729854,0.0011347547406330705,0.0,0.0,6.394652294312403,6.394652294312403,6.39465225537618,1.0,1.0,0.7265625,0.97208731174469,0.0,,,5,15,0.026068933308124542,0.019814200699329366,-1,-1,0,False,0.0002,0.0,0.09995955555555557
4,39,39,232,5.948717948717949,16.70754623413086,3.9000000000000004,all_failed,terminated,0.0011973766377195716,0.04669769145521071,0.04669769145521071,0.010957804787904025,0.004615756217390299,0.2,0.2,0.7299270072992701,2.565038792181684,3.202787128793235,4,2.565038792181684,3.900000000000002,0.02656651309121817,-0.014592746051420568,0.3746221148524629,0.0,0.37462211485246316,0.9971781923845325,0.03999056375800664,0.0,16,0.8,0.3448275862068966,0.3620689655172414,0.29310344827586204,0.3448275862068966,0.3620689655172414,0.29310344827586204,0.5070267551459181,1.4871794871794872,8.0,0.5103412622902191,0.861060532927513,0.0,1.856771056352166e-10,3.3436878266179804e-11,1.3899583983789652e-10,143,80,0.0,0.0,0.0,0.0,0.0,0.7025641025641025,0.2974358974358975,0.2974358974358975,0.035211267605633804,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08931844918599216,0.10911846457612508,0.8121748064665122,0.1878251935334878,-0.0010101420183976492,0.8976669510205587,0.8976669510205587,0.897667137781779,1.9065486828486125,0.008571917051449418,0.02734375,0.001023067955005293,0.0009447731737357875,0.0,0.0,8.962440933758536,8.962440933758536,8.962441062927246,1.0,1.0,0.7393229166666667,0.8976669510205587,0.0,,,5,15,0.016038667410612106,0.015902696549892424,-1,-1,0,False,0.0002,0.0,0.09994222222222222
5,28,28,175,6.25,13.748937129974365,2.8000000000000003,all_failed,terminated,0.0018758728401735425,0.05252443789140241,0.05252443789140241,0.01449681408703327,0.0066884709522128105,0.3,0.3,0.7135922330097088,1.5586607234285121,1.9677591805431516,6,1.5586607234285121,2.800000000000001,0.029508970218235727,-0.010750242399877779,0.3688619856440781,0.0,0.36886198564407774,0.9966340411108622,0.03943025976224778,0.0,14,0.7,0.4228571428571429,0.32,0.2571428571428571,0.4228571428571429,0.32,0.2571428571428571,0.4950877528238509,0.8214285714285714,3.0,0.4920952344291854,0.8498351752758025,0.0,9.03520971928805e-10,6.095100812952836e-11,3.7547078640676175e-10,95,74,0.0,0.0,0.0,0.0,0.0,0.6875,0.3125,0.3125,0.03125,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09442870469835453,0.12450470009129305,0.8828740740967009,0.11712592590329907,0.002960754558444023,0.883894270658493,0.883894270658493,0.8838944017887116,1.9409794330596923,0.004031779919750988,0.071484375,0.0005373536609113216,0.0007873481721617281,0.0,0.0,8.580827699277428,8.580827699277428,8.580827617645264,1.0,1.0,0.634375,0.883894270658493,0.0,,,5,10,0.009496512822806835,0.009480873448774218,-1,-1,0,False,0.0002,0.0,0.09992977777777778
6,22,22,129,5.863636363636363,4.522624492645264,2.2,all_failed,terminated,0.004145619925111532,0.0912036404135516,0.0912036404135516,0.024524245690554374,0.006929846480488777,0.65,0.65,0.8931297709923665,0.8829450919282357,1.7999449820454112,13,0.8829450919282357,2.2000000000000006,0.01102180938585373,0.030434390802124293,0.2583757411633093,0.0,0.25837574116330914,0.9972312242770098,0.026561404327264292,0.0,7,0.35,0.46511627906976744,0.24031007751937986,0.29457364341085274,0.46511627906976744,0.24031007751937986,0.29457364341085274,0.49118534870107067,0.2727272727272727,0.0,0.4852530548611068,0.8824819922447202,0.0,9.30483745609223e-11,1.2124907848576338e-11,8.771398399276531e-11,66,60,0.0,0.0,0.0,0.0,0.0,0.7068181818181818,0.2931818181818182,0.2931818181818182,0.022222222222222223,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.037593768447873155,0.03795628050401116,0.21638100601355226,0.7836189939864476,-0.025009429454803465,0.610113513469696,0.610113513469696,0.6101136326789856,1.8591522932052613,0.007232797611504793,0.0421875,0.0006107209715992213,0.0007344485959038139,0.0,0.0,3.5572605024528188,3.5572605024528188,3.5572604179382323,1.0,1.0,0.5203125,0.610113513469696,0.0,,,5,5,0.013923661783337593,0.013443775847554207,-1,-1,0,False,0.0002,0.0,0.09992000000000001
7,24,24,123,5.125,4.459120512008667,2.4000000000000004,all_failed,terminated,0.0036558490246534348,0.08774037739105955,0.08774037739105955,0.017546465154737234,0.006623011082410812,0.65,0.65,0.905511811023622,0.9173174411651777,1.5324682343472882,13,0.9173174411651777,2.400000000000001,0.009468576725479138,0.027089913854129007,0.3107572968299521,0.0,0.3107572968299523,0.9971228994533633,0.031458772599485346,0.0,7,0.35,0.5121951219512195,0.2032520325203252,0.2845528455284553,0.5121951219512195,0.2032520325203252,0.2845528455284553,0.5109524456163247,0.041666666666666664,0.0,0.5206163682189642,0.879541939496994,0.0,0.0,1.0471904593467585e-11,0.0,59,63,0.0,0.0,0.0,0.0,0.0,0.74375,0.25625,0.25625,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.03695054331894295,0.037992273983669306,0.22688280105508996,0.77311719894491,-0.010618414916098117,0.903807806968689,0.903807806968689,0.9038079977035522,1.7698800086975097,-0.0013876047916710377,0.03828125,0.0005911361891776324,0.0005958528490737081,0.0,0.0,4.326885266586961,4.326885266586961,4.32688536643982,1.0,1.0,0.53359375,0.903807806968689,0.0,,,5,5,0.010206947103142738,0.00877918661572039,-1,-1,0,False,0.0002,0.0,0.09990933333333334
8,28,28,182,6.5,8.723857402801514,2.8000000000000003,all_failed,terminated,0.0016069681150838733,0.04499510456620415,0.04499510456620415,0.012262253370136022,0.006559030152857304,0.25,0.25,0.8367346938775511,1.8783448321626484,2.2416980728625076,5,1.8783448321626484,2.800000000000001,0.032336360610531474,-0.016266680408315734,0.3187320177542864,0.0,0.3187320177542861,0.9974635398535497,0.034506689426156194,0.0,15,0.75,0.510989010989011,0.2692307692307692,0.21978021978021978,0.510989010989011,0.2692307692307692,0.21978021978021978,0.4959594973945059,0.5714285714285714,2.6499999999999986,0.4917720674215393,0.8556144952774049,0.0,3.326560762961778e-10,3.953672458867352e-11,1.8586250871699358e-10,87,93,0.0,0.0,0.0,0.0,0.0,0.675,0.32499999999999996,0.32499999999999996,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09949649418625081,0.11498916990759872,0.8506601428466194,0.14933985715338052,0.0007685065269470215,0.9914541900157928,0.9914541900157928,0.9914543628692627,1.6063889026641847,0.004506965936161578,0.05859375,0.000464302470209077,0.00042414937925059346,0.0,0.0,11.158054493045183,11.158054493045183,11.158054542541503,1.0,1.0,0.6546875,0.9914541900157928,0.0,,,5,10,0.01866212859749794,0.01695342105813324,-1,-1,0,False,0.0002,0.0,0.0998968888888889
9,29,29,175,6.0344827586206895,8.14240312576294,2.9000000000000004,all_failed,terminated,0.0060334233567118645,0.17496926993086584,0.17496926993086584,0.021397872641682626,0.007079740054905415,0.85,0.85,0.9120879120879121,1.7978895948448408,2.23268423731113,17,1.7978895948448408,2.9000000000000012,0.028471735479728744,0.03186249553091464,0.038339344040655615,0.0,0.0383393440406556,0.23116088303224094,0.005211858901078066,0.0,3,0.15,0.5542857142857143,0.2742857142857143,0.17142857142857143,0.5542857142857143,0.2742857142857143,0.17142857142857143,0.5013825812409151,0.8620689655172413,3.599999999999998,0.5026205788226494,0.8683024346828461,0.0,1.5461473767963696e-10,2.5928261274121844e-11,1.62641124873408e-10,75,97,0.0,0.0,0.0,0.0,0.0,0.6982758620689655,0.3017241379310345,0.3017241379310345,0.012345679012345678,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.0943634661613867,0.10230648514556893,0.647791554867575,0.35220844513242505,-0.015732567757368088,0.7903909385204315,0.7903909385204315,0.7903911352157593,1.5885082483291626,0.006307619949802756,0.040625,0.00041423506336286665,0.0003397247695829719,0.0,0.0,13.906940374028334,13.906940374028334,13.906940531730651,1.0,1.0,0.623046875,0.7903909385204315,0.0,,,5,10,0.015548871830105782,0.014110463485121724,-1,-1,0,False,0.0002,0.0,0.099884
10,26,26,192,7.384615384615385,6.779397487640381,2.6,all_failed,terminated,0.006835912354290485,0.17773370750109624,0.17773370750109624,0.019919915590435266,0.007568711414933205,0.9,0.9,0.9637305699481865,1.733271595489952,2.2485897925100744,18,1.733271595489952,2.600000000000001,0.02724604025671647,0.0411130780129359,0.08841510696489377,0.0,0.08841510696489377,0.6605879269356458,0.010469959310227149,0.0,2,0.1,0.5572916666666666,0.2604166666666667,0.18229166666666666,0.5572916666666666,0.2604166666666667,0.18229166666666666,0.50332624056878,1.0384615384615385,3.75,0.5067829219441787,0.8822394430637359,0.0,9.108602240515088e-11,2.48637898464521e-11,9.2666512657713e-11,82,107,0.0,0.0,0.0,0.0,0.0,0.6307692307692307,0.36923076923076925,0.36923076923076925,0.021052631578947368,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.07379135902860716,0.0819065057002462,0.6233082897085432,0.37669171029145665,0.0008253175765275955,0.6429697453975678,0.6429697453975678,0.6429698944091797,1.5564180493354798,0.005746496911160648,0.040234375,0.000349026863113977,0.0003485117806121707,0.0,0.0,8.765766341140518,8.765766341140518,8.765766286849976,1.0,1.0,0.667578125,0.6429697453975678,0.0,,,5,10,0.020733419805765152,0.020529310405254363,-1,-1,0,False,0.0002,0.0,0.09987244444444444
