episode,ratio_local__lr_c=2e-4__raw,ratio_local__lr_c=2e-4__smooth,ratio_local__lr_c=2e-4__band_low,ratio_local__lr_c=2e-4__band_high,ratio_local__lr_c=3e-4__raw,ratio_local__lr_c=3e-4__smooth,ratio_local__lr_c=3e-4__band_low,ratio_local__lr_c=3e-4__band_high,ratio_local__lr_c=5e-4__raw,ratio_local__lr_c=5e-4__smooth,ratio_local__lr_c=5e-4__band_low,ratio_local__lr_c=5e-4__band_high,ratio_rsu__lr_c=2e-4__raw,ratio_rsu__lr_c=2e-4__smooth,ratio_rsu__lr_c=2e-4__band_low,ratio_rsu__lr_c=2e-4__band_high,ratio_rsu__lr_c=3e-4__raw,ratio_rsu__lr_c=3e-4__smooth,ratio_rsu__lr_c=3e-4__band_low,ratio_rsu__lr_c=3e-4__band_high,ratio_rsu__lr_c=5e-4__raw,ratio_rsu__lr_c=5e-4__smooth,ratio_rsu__lr_c=5e-4__band_low,ratio_rsu__lr_c=5e-4__band_high,ratio_v2v__lr_c=2e-4__raw,ratio_v2v__lr_c=2e-4__smooth,ratio_v2v__lr_c=2e-4__band_low,ratio_v2v__lr_c=2e-4__band_high,ratio_v2v__lr_c=3e-4__raw,ratio_v2v__lr_c=3e-4__smooth,ratio_v2v__lr_c=3e-4__band_low,ratio_v2v__lr_c=3e-4__band_high,ratio_v2v__lr_c=5e-4__raw,ratio_v2v__lr_c=5e-4__smooth,ratio_v2v__lr_c=5e-4__band_low,ratio_v2v__lr_c=5e-4__band_high
19,0.4,0.38004712694068576,0.299691027764995,0.4604032261163765,0.4923076923076923,0.42751433423858703,0.3485479151536821,0.506480753323492,0.0809248554913294,0.17114322986862743,0.06504559427048794,0.2772408654667669,0.3837837837837838,0.366916379087472,0.2894569740621006,0.4443757841128434,0.3076923076923077,0.3165010662915821,0.2538491313255873,0.3791530012575769,0.1849710982658959,0.29712613628625034,0.2344852484039967,0.359767024168504,0.2162162162162162,0.2530364939718422,0.17202570274621645,0.33404728519746796,0.2,0.25598459946983076,0.16365887530344314,0.3483103236362184,0.7341040462427746,0.5317306338451221,0.3991617169650762,0.664299550725168
20,0.3492822966507177,0.3785088854261874,0.2999940530397174,0.4570237178126574,0.3584905660377358,0.4240631458285445,0.34566853580857343,0.5024577558485156,0.041025641025641,0.1646373504264781,0.057349050526953174,0.271925650326003,0.4641148325358851,0.3717763017598926,0.29331262190567203,0.4502399816141132,0.430188679245283,0.32218544693926715,0.2561179380595521,0.3882529558189822,0.241025641025641,0.2943211115232199,0.2320738299024858,0.356568393143954,0.1866028708133971,0.24971481281391994,0.16947759075146485,0.32995203487637503,0.2113207547169811,0.2537514072321883,0.163334878629119,0.3441679358352576,0.717948717948718,0.541041538050302,0.4054561337911323,0.6766269423094716
21,0.46875,0.3828060813582737,0.303786250240413,0.4618259124761344,0.4580152671755725,0.42567991351173634,0.34891193953336525,0.5024478874901075,0.0875912408759124,0.16096848806692737,0.055053843650568354,0.2668831324832864,0.390625,0.3726738588189454,0.2960863964924542,0.44926132114543654,0.3511450381679389,0.3235644750930134,0.2588604873123673,0.38826846287365946,0.3211678832116788,0.2955995292226703,0.2346461925312958,0.35655286591404484,0.140625,0.24452005982278088,0.16277162959012959,0.3262684900554322,0.1908396946564885,0.2507556113952502,0.16156557911009461,0.3399456436804058,0.5912408759124088,0.5434319827104023,0.410826437973957,0.6760375274468475
22,0.466321243523316,0.3866022250930483,0.3074578660455739,0.4657465841405227,0.4438502673796791,0.42650583868755193,0.35148787544767485,0.501523801927429,0.0584415584415584,0.15630817308395603,0.05066001452407036,0.2619563316438417,0.3989637305699481,0.3738688529894455,0.2989172721663718,0.4488204338125192,0.4224598930481283,0.3280597213637005,0.26148793228349526,0.3946315104439057,0.2727272727272727,0.2945598812001522,0.23487597330387527,0.3542437890964291,0.1347150259067357,0.2395289219175061,0.15638670001620514,0.32267114381880707,0.1336898395721925,0.24543443994874758,0.15488618786320602,0.33598269203428915,0.6688311688311688,0.5491319457158916,0.41698938290065907,0.6812745085311243
23,0.3556701030927835,0.38525735022347163,0.3076641167767907,0.4628505836701526,0.3520408163265306,0.4232682290196814,0.34834841071044326,0.4981880473289196,0.0437158469945355,0.15141285455832906,0.04555745186555904,0.2572682572510991,0.5463917525773195,0.3813698486237009,0.29978258742134756,0.4629571098260542,0.4897959183673469,0.3350917299290764,0.2618272240037316,0.40835623585442116,0.2568306010928962,0.29291947771722804,0.23407949694035082,0.3517594584941053,0.0979381443298969,0.2333728011528274,0.14694324268618353,0.3198023596194713,0.1581632653061224,0.24164004105124212,0.1513214581084828,0.33195862399400144,0.6994535519125683,0.5556676677244429,0.4228128392094431,0.6885224962394426
24,0.3840579710144927,0.38520737608976413,0.3093193017960487,0.46109545038347954,0.3333333333333333,0.41952094169941695,0.3439832127363573,0.4950586706624766,0.0139860139860139,0.14568673620114928,0.03842491263101476,0.2529485597712838,0.5507246376811594,0.3884262981677617,0.3014658905740982,0.47538670576142517,0.427536231884058,0.3389435841772006,0.26484639904589724,0.413040769308504,0.2867132867132867,0.29266088642539717,0.23510030761000797,0.35022146524078634,0.0652173913043478,0.22636632574247414,0.1351333288024017,0.3175993226825466,0.2391304347826087,0.24153547412338242,0.1532006720184402,0.32987027622832465,0.6993006993006993,0.5616523773734535,0.42845103159681186,0.6948537231500952
25,0.2900763358778626,0.3814021344812881,0.3047142078784211,0.4580900610841552,0.2857142857142857,0.4141686754600116,0.3355279131907137,0.4928094377293096,0.0544217687074829,0.1420361375014026,0.035458037261379,0.2486142377414262,0.6564885496183206,0.39914878822578403,0.2985440204729743,0.4997535559785938,0.5939849624060151,0.3491452393063532,0.26046902682396966,0.43782145178873677,0.4013605442176871,0.29700887273708876,0.23661190249301145,0.35740584298116607,0.0534351145038167,0.21944907729292784,0.12367404369139419,0.3152241108944615,0.1203007518796992,0.2366860852336351,0.14687614688938622,0.326496023577884,0.54421768707483,0.5609549897615086,0.4305115831993345,0.6913983963236827
26,0.3522727272727273,0.3802817726655742,0.30492640100083024,0.4556371443303182,0.2312138728323699,0.4071319522820254,0.3221354993509872,0.49212840521306367,0.0129870129870129,0.13707270963546453,0.02962476031379878,0.24452065895713027,0.5454545454545454,0.4047759327345825,0.30211264737312354,0.5074392180960414,0.6069364161849711,0.35906028457091543,0.2585369389174392,0.4595836302243917,0.5454545454545454,0.30656447553391397,0.2299098578050683,0.3832190932627596,0.1022727272727272,0.21494229459984318,0.11832950494324662,0.31155508425643974,0.1618497109826589,0.2338077631470591,0.1445968041046425,0.3230187221894757,0.4415584415584415,0.5563628148306214,0.42642762768558584,0.686298001975657
27,0.425531914893617,0.3819577038592054,0.30755429714050053,0.4563611105779103,0.1703296703296703,0.3983614973949012,0.3033699224085116,0.4933530723812907,0.078125,0.13488946113044734,0.02891909511527807,0.2408598271456166,0.5212765957446809,0.4090907721053269,0.3059546639642795,0.5122268802463743,0.6813186813186813,0.3709957807467586,0.2545371819714145,0.4874543795221027,0.359375,0.3085204208845098,0.23267038729761053,0.3843704544714091,0.0531914893617021,0.20895152403546757,0.10923170709374704,0.3086713409771881,0.1483516483516483,0.23064272185834014,0.14163166901054042,0.31965377470613987,0.5625,0.5565901179850429,0.4291727101203884,0.6840075258496974
28,0.5219512195121951,0.38695747227538363,0.3092994399747124,0.4646155045760549,0.2055555555555555,0.39147557090063884,0.2913913719139743,0.4915597698873034,0.0511363636363636,0.1318982790770872,0.026711189866898674,0.23708536828727572,0.4341463414634146,0.4099856138681158,0.30866674837123353,0.511304479364998,0.6833333333333333,0.38215069333913626,0.2535257167017728,0.5107756699764997,0.3295454545454545,0.3092713149438292,0.234733186013172,0.3838094438744864,0.0439024390243902,0.20305691385650054,0.10035032176224888,0.3057635059507522,0.1111111111111111,0.22637373576022485,0.13615287857175928,0.3165945929486904,0.6193181818181818,0.5588304059790835,0.43323414327156373,0.6844266686866033
29,0.6639676113360324,0.3965095460360957,0.30551112388067303,0.4875079681915183,0.215,0.3853902063868237,0.2811641832159611,0.4896162295576863,0.0242424242424242,0.12818600822071952,0.02589694737645311,0.23047506906498594,0.3036437246963562,0.4063186521725378,0.30477913650670707,0.5078581678383686,0.69,0.3927661866722695,0.2519739027632661,0.5335584705812728,0.3757575757575757,0.3115639446270619,0.2446298265696787,0.3784980626844451,0.0323886639676113,0.19717180179136642,0.08956328470193896,0.3047803188807939,0.095,0.22184360694090674,0.1284461606141017,0.3152410532677118,0.6,0.5602500471522186,0.4537299679986325,0.6667701263058047
30,0.4360902255639097,0.3978289020203561,0.3097186098102958,0.48593919423041637,0.1716417910447761,0.3782652592087555,0.2668546594835812,0.48967585893392973,0.0287769784172661,0.12487237389393772,0.034564432969534986,0.21518031481834046,0.556390977443609,0.4113210630149069,0.30827927582428066,0.5143628502055332,0.6940298507462687,0.40280830880806945,0.25080267730357975,0.5548139403125592,0.2302158273381295,0.3088523407174308,0.24044873653547894,0.37725594489938263,0.0075187969924812,0.19085003496473693,0.0774594446022152,0.30424062532725865,0.1343283582089552,0.21892643198317502,0.12458256204463539,0.3132703019217147,0.7410071942446043,0.5662752853886314,0.4683162702348119,0.6642343005424508
31,0.427536231884058,0.39878720298370135,0.3115344960431249,0.4860399099242778,0.213235294117647,0.37294171194775194,0.25743764935037683,0.48844577454512705,0.0608695652173913,0.12280776716243623,0.05390509902508003,0.19171043529979243,0.572463768115942,0.4165192147923596,0.30920482634362173,0.5238336032410975,0.6323529411764706,0.4102129743683405,0.2552354134051132,0.5651905353315678,0.3391304347826087,0.3098290534292107,0.24261108089501335,0.377047025963408,0.0,0.18469358222393895,0.06813986771368215,0.30124729673419576,0.1544117647058823,0.2168453136839075,0.12426744632757085,0.30942318104024413,0.6,0.567363179408353,0.4801369964981227,0.6545893623185833
32,0.7105263157894737,0.40852905025888175,0.3114374008126008,0.5056206997051627,0.2751322751322751,0.3698851670472683,0.25289519708677777,0.48687513700775886,0.0650887573964497,0.12100404810724916,0.06271077894565981,0.17929731726883852,0.2684210526315789,0.4118911472248352,0.3012603063516336,0.5225219880980368,0.5925925925925926,0.41591233743784833,0.26036963357065845,0.5714550413050382,0.2899408284023668,0.30920754639712184,0.24202533315899333,0.37638975963525034,0.0210526315789473,0.17957980251628297,0.06654587594381849,0.29261372908874744,0.1322751322751322,0.2142024955148833,0.12452198821528622,0.3038830028144804,0.6449704142011834,0.5697884054956289,0.4887129262884677,0.6508638847027902
33,0.8449612403100775,0.421754268139221,0.2977973024384035,0.5457112338400385,0.2347826086956521,0.36579115012752234,0.24650935519989586,0.4850729450551488,0.0666666666666666,0.11935746079086786,0.0711814891854674,0.1675334323962683,0.1317829457364341,0.4034030199070049,0.2811678734950767,0.5256381663189331,0.6260869565217392,0.4222812652888754,0.26469416029692683,0.5798683702808239,0.5428571428571428,0.31628783719894066,0.23558555114268845,0.3969901232551929,0.0232558139534883,0.17484271195377404,0.06067752920964277,0.28900789469790533,0.1391304347826087,0.21192758458360222,0.13035637625425497,0.29349879291294945,0.3904761904761905,0.5643547020101913,0.4803801257386561,0.6483292782817265
34,0.5373134328358209,0.4251530671008857,0.30048617007403905,0.5498199641277324,0.2886597938144329,0.3635225808241962,0.24330949689634146,0.48373566475205093,0.0377358490566037,0.1169568251516248,0.07166453830964388,0.1622491119936057,0.417910447761194,0.40382970896153986,0.2831736784947721,0.5244857394283076,0.520618556701031,0.4251735385657035,0.2697371154814033,0.5806099616500038,0.1635220125786163,0.3117947247101076,0.22633185301734482,0.3972575964028704,0.044776119402985,0.17101722393757438,0.05923603512819996,0.2827984127469488,0.190721649484536,0.21130388061010028,0.13469789712389219,0.28790986409630837,0.7987421383647799,0.5712484501382675,0.48246596851363494,0.6600309317629001
35,0.923469387755102,0.4393906762624348,0.28990668053899027,0.5888746719858793,0.3832335329341317,0.3640857508844801,0.24388175177842975,0.4842897499905304,0.0489510489510489,0.11501380297446548,0.0778976570336892,0.15212994891524176,0.0663265306122449,0.39418676100870287,0.25908192826823573,0.52929159374917,0.4491017964071856,0.4258572030754601,0.2772107329108018,0.5745036732401184,0.4055944055944055,0.3144747155925161,0.22752857751420508,0.40142085367082714,0.010204081632653,0.16642256272886233,0.06510372342412825,0.2677414020335964,0.1676646706586826,0.21005704604005979,0.15115908209370404,0.2689550099864155,0.5454545454545454,0.5705114814330183,0.48249388515546676,0.6585290777105699
36,0.77734375,0.4487782616440337,0.2897266317983732,0.6078298914896942,0.4504504504504504,0.3664847703168681,0.24531532474155857,0.4876542158921776,0.0054054054054054,0.11196912526421382,0.07562850922342909,0.14830974130499855,0.21484375,0.38920501070290553,0.2501697158113457,0.5282403055944653,0.3558558558558558,0.42391272120824885,0.27910199488650633,0.5687234475299914,0.2486486486486486,0.31264621373296425,0.22484475688092428,0.4004476705850042,0.0078125,0.16201672765306058,0.06189266429290047,0.2621407910132207,0.1936936936936936,0.20960250847488293,0.16154984200318379,0.2576551749465821,0.745945945945946,0.5753846610028218,0.485125562536851,0.6656437594687926
37,0.576,0.45691662642390796,0.2970109070388658,0.6168223458089501,0.5080645161290323,0.3722119293078737,0.24881701172330667,0.4956068468924408,0.032,0.10477720607229463,0.07212411215531452,0.13743029998927475,0.416,0.3867843258671264,0.25067955655070234,0.5228890951835505,0.3387096774193548,0.4209174100114769,0.2784276045148847,0.5634072155080692,0.248,0.30589873898548947,0.21775165983775954,0.39404581813321937,0.008,0.15629904770896552,0.059179069272348506,0.25341902614558254,0.1532258064516129,0.20687066068064927,0.16406811352682377,0.24967320783447478,0.72,0.5893240549422158,0.4975519662907095,0.6810961435937222
38,0.6615384615384615,0.46749542384481063,0.3053279003898213,0.6296629472997999,0.5463917525773195,0.37842890451387456,0.2507022787549786,0.5061555302727705,0.0201342281879194,0.09476618537053329,0.0633454806006184,0.12618689014044818,0.3282051282051282,0.38128125194299983,0.24518272754998424,0.5173797763360154,0.3195876288659793,0.4183701129638473,0.27397233961926604,0.5627678863084286,0.1879194630872483,0.3025149875914037,0.21139871089902013,0.3936312642837873,0.0102564102564102,0.15122332421218942,0.057095647356407944,0.24535100106797092,0.134020618556701,0.20320098252227806,0.16290837899730304,0.24349358604725307,0.7919463087248322,0.6027188270380629,0.5062661280698878,0.699171526006238
39,0.5778894472361809,0.4740782115205632,0.31356003401216115,0.6345963890289652,0.5125628140703518,0.3807619985555113,0.25156766954007226,0.5099563275709503,0.0128205128205128,0.08373592434027227,0.05417161978392385,0.1133002288966207,0.4020100502512563,0.3825997129348277,0.247949172119835,0.5172502537498204,0.3567839195979899,0.42141264552899294,0.27855115944200026,0.5642741316159856,0.2051282051282051,0.301831611908028,0.208746828145924,0.394916395670132,0.0201005025125628,0.1433220755446091,0.060378638642483023,0.22626551244673518,0.1306532663316583,0.1978253559154957,0.15885127696349013,0.23679943486750124,0.782051282051282,0.6144324637516996,0.5153521755194125,0.7135127519839867
40,0.6715686274509803,0.4864463459088214,0.3256772709869053,0.6472154208307375,0.4191919191919191,0.38156071167162153,0.25268858035939085,0.5104328429838523,0.0411764705882352,0.07692516973540002,0.05024452191424078,0.10360581755655926,0.3235294117647059,0.38076792758911043,0.2455338840516358,0.5160019711265851,0.4343434343434343,0.42617362406155185,0.28430645402281995,0.5680407941002837,0.2058823529411764,0.2995960207018486,0.20495827082504958,0.3942337705786476,0.0049019607843137,0.1327857265020681,0.05671889736261479,0.20885255564152141,0.1464646464646464,0.19226566426682662,0.15362134985495707,0.23090997867869617,0.7529411764705882,0.6234788095627514,0.5241402976885279,0.7228173214369749
41,0.649746192893401,0.4947972838770963,0.33534795606846746,0.6542466116857252,0.4455958549222797,0.3853362237707171,0.25663852613144444,0.5140339214099897,0.0204081632653061,0.07033459894675735,0.044464387899780744,0.09620480999373396,0.3197969543147208,0.3791317811852951,0.24308642880872197,0.5151771335618682,0.4196891191709844,0.42976713902060243,0.2919087651179851,0.5676255129232197,0.1836734693877551,0.29583643915962027,0.1990687570226371,0.39260412129660344,0.0304568527918781,0.12607093493760846,0.05730369219451627,0.19483817768070066,0.1347150259067357,0.18489663720868035,0.1515966178111083,0.2181966566062524,0.7959183673469388,0.6338289618936224,0.530724695189343,0.7369332285979018
42,0.39,0.49484090187525986,0.3334449062782225,0.6562368974722972,0.4207920792079208,0.386551304295163,0.2594941276824715,0.5136084809078545,0.0186335403726708,0.0659789029434641,0.040022237280190734,0.09193556860673747,0.58,0.38697842948648886,0.24703842107738783,0.5269184378955899,0.4306930693069307,0.4337618007818606,0.2970921077575762,0.570431493806145,0.1739130434782608,0.29140809777475707,0.19194102571801241,0.3908751698315017,0.03,0.11818066863825122,0.051632642711454346,0.1847286945650481,0.1485148514851485,0.17968689492297638,0.14647443993034867,0.21289934991560408,0.8074534161490683,0.6426129992817786,0.5357337140487441,0.7494922845148131
43,0.4586466165413533,0.49961205105969625,0.3400286130781664,0.6591954890412262,0.4341085271317829,0.38896800121503117,0.2627335745579293,0.515202427872133,0.03125,0.06095470260676376,0.03588095723278853,0.08602844798073898,0.5037593984962406,0.39277502479990906,0.2518997273395236,0.5336503222602945,0.3565891472868217,0.4376982761771097,0.3003355462072393,0.5750610061469801,0.171875,0.2888170834649928,0.18695737640962262,0.39067679052036297,0.037593984962406,0.10761292414039457,0.04320982997299126,0.1720160183077979,0.2093023255813953,0.17333372260785906,0.1386017158685274,0.20806572934719073,0.796875,0.6502282139282433,0.541061051323223,0.7593953765332635
44,0.7486910994764397,0.5097501113164707,0.3455846743844047,0.6739155482485368,0.4555555555555555,0.39075275698529416,0.2669843861996256,0.5145211277709627,0.0217391304347826,0.05754622166205092,0.03409487343658882,0.08099756988751303,0.2041884816753926,0.38891850329606015,0.24300686404901894,0.5348301425431014,0.3777777777777777,0.44109669270958424,0.3051983535235704,0.5769950318955981,0.2898550724637681,0.2882266379470111,0.18734798937278632,0.3891052865212359,0.0471204188481675,0.10133138538746898,0.037912973787497806,0.16474979698744016,0.1666666666666666,0.16815055030512152,0.13348366525059865,0.2028174353596444,0.6884057971014492,0.6542271403909379,0.5450747799622162,0.7633795008196596
45,0.6390977443609023,0.5144608210175527,0.35014072513932937,0.6787809168957761,0.5303030303030303,0.3933709936151587,0.2713551269955795,0.5153868602347379,0.0238095238095238,0.053934093049922326,0.030940603789377255,0.0769275823104674,0.3157894736842105,0.39091536536994403,0.24424819202741543,0.5375825387124726,0.3106060606060606,0.44197270085303425,0.3056870749466062,0.5782583267594623,0.1746031746031746,0.2857761563298628,0.1826832337285387,0.38886907893118694,0.0451127819548872,0.09462381361250312,0.03239238206293435,0.1568552451620719,0.1590909090909091,0.164656305531807,0.13093340134254072,0.19837920972107326,0.8015873015873016,0.6602897506202149,0.5486982706222514,0.7718812306181784
46,0.8368421052631579,0.5264738910332112,0.3531409565650422,0.6998068255013802,0.5602409638554217,0.3988599825378826,0.2762018492524875,0.5215181158232777,0.0070921985815602,0.050736036837681714,0.027419153505500768,0.07405292016986266,0.1105263157894736,0.384878072684679,0.23121315822718583,0.5385429871421722,0.3072289156626506,0.43967045156283313,0.3060064179145898,0.5733344852110764,0.2978723404255319,0.28587137566267073,0.18303593024094894,0.38870682108439253,0.0526315789473684,0.08864803628210975,0.03312850411665733,0.14416756844756218,0.1325301204819277,0.1614695658992842,0.1281213902533283,0.19481774154524012,0.6950354609929078,0.6633925874996475,0.5524750686335348,0.7743101063657601
