episode,approx_kl__lr_c=2e-4__raw,approx_kl__lr_c=2e-4__smooth,approx_kl__lr_c=2e-4__band_low,approx_kl__lr_c=2e-4__band_high,approx_kl__lr_c=3e-4__raw,approx_kl__lr_c=3e-4__smooth,approx_kl__lr_c=3e-4__band_low,approx_kl__lr_c=3e-4__band_high,approx_kl__lr_c=5e-4__raw,approx_kl__lr_c=5e-4__smooth,approx_kl__lr_c=5e-4__band_low,approx_kl__lr_c=5e-4__band_high,entropy__lr_c=2e-4__raw,entropy__lr_c=2e-4__smooth,entropy__lr_c=2e-4__band_low,entropy__lr_c=2e-4__band_high,entropy__lr_c=3e-4__raw,entropy__lr_c=3e-4__smooth,entropy__lr_c=3e-4__band_low,entropy__lr_c=3e-4__band_high,entropy__lr_c=5e-4__raw,entropy__lr_c=5e-4__smooth,entropy__lr_c=5e-4__band_low,entropy__lr_c=5e-4__band_high,clip_frac__lr_c=2e-4__raw,clip_frac__lr_c=2e-4__smooth,clip_frac__lr_c=2e-4__band_low,clip_frac__lr_c=2e-4__band_high,clip_frac__lr_c=3e-4__raw,clip_frac__lr_c=3e-4__smooth,clip_frac__lr_c=3e-4__band_low,clip_frac__lr_c=3e-4__band_high,clip_frac__lr_c=5e-4__raw,clip_frac__lr_c=5e-4__smooth,clip_frac__lr_c=5e-4__band_low,clip_frac__lr_c=5e-4__band_high
11,0.0072687757434323,,,,0.0069287856807932,,,,0.0044157954631373,,,,1.6887253284454349,,,,1.6090970993041993,,,,2.05657901763916,,,,0.022265625,,,,0.038671875,,,,0.070703125,,,
12,0.0144617598038166,0.007188149278711808,0.0007035570299012816,0.013672741527522335,0.0088700854917988,0.007114701569339025,0.004205921158765851,0.010023481979912199,0.0133593437960371,0.009936903102789042,0.005008584715527762,0.014865221490050321,1.7451373934745789,1.8299879680077236,1.7159539920636742,1.944021943951773,1.6720962285995484,1.8687211533387502,1.7028296951521786,2.0346126115253216,2.2796223402023315,2.0610541727807785,1.948872978320798,2.173235367240759,0.051171875,0.028743489583333334,0.0,0.06339759696080222,0.046484375,0.04527994791666667,0.03324070090954612,0.05731919492378722,0.111328125,0.08001302083333332,0.05550204682720683,0.10452399483945982
13,0.0126116330735385,0.007605340339852324,0.0012171947398628737,0.013993485939841774,0.019249374512583,0.008048137949588561,0.003679744075232674,0.012416531823944449,0.0071628829464316,0.009723516936915392,0.0049426976757858225,0.014504336198044962,1.6225207567214963,1.8140289517549368,1.690614711785186,1.9374431917246877,1.5140392422676086,1.841437929410201,1.6546131168785463,2.0282627419418557,2.084539008140564,2.062860698577685,1.9552580592721869,2.1704633378831835,0.044140625,0.029927884615384613,0.0,0.06338035615806292,0.061328125,0.04651442307692308,0.03415821321708497,0.05887063293676119,0.1171875,0.08287259615384614,0.057240089136138275,0.108505103171554
14,0.0119323240593075,0.007914410605527692,0.00166888114850707,0.014159940062548315,0.0045494779013097,0.007798233660425785,0.0034983170916541772,0.012098150229197392,0.0207146402448415,0.010508597173195829,0.005056352246862115,0.015960842099529544,1.613903284072876,1.7997342612062182,1.6696566382555191,1.9298118841569172,1.501446533203125,1.8171528296811241,1.6159679641659286,2.0183376951963194,2.2046993732452393,2.0729920324825106,1.9628798063452007,2.183104258619821,0.03828125,0.030524553571428574,0.0,0.06274209388150695,0.0484375,0.04665178571428571,0.034769202690450446,0.05853436873812097,0.103125,0.08431919642857143,0.05910447587957142,0.10953391697757144
15,0.009728861763142,0.008035374016035313,0.001998824342920219,0.014071923689150407,0.0064745540963485,0.007709988356153967,0.003552413586088222,0.011867563126219711,0.0141384358517825,0.010750586418434939,0.005413733289430482,0.016087439547439394,1.5247286796569823,1.7814005557696027,1.6373398933337882,1.9254612182054172,1.522523033618927,1.7975108432769775,1.5892529067552696,2.0057687797986854,2.163977265357971,2.079057714674208,1.9703814077615218,2.1877340215868943,0.046875,0.031614583333333335,0.00028326243144914665,0.06294590423521752,0.058984375,0.04747395833333334,0.03558909890031691,0.05935881776634976,0.10546875,0.08572916666666666,0.060825565240481425,0.1106327680928519
16,0.0019615954719483,0.007655762857029875,0.0016294640533209628,0.013682061660738787,0.0048399823717772,0.0075306129821304186,0.0034504322874790803,0.011610793676781757,0.016636424139142,0.011118451275979132,0.005756698382830927,0.016480204169127335,1.4627395391464233,1.7614842422306538,1.601120710787072,1.9218477736742356,1.5108975887298584,1.7795975148677827,1.5660228418894733,1.9931721878460922,2.097117280960083,2.0801864375670753,1.9750981193875374,2.1852747557466135,0.0375,0.031982421875,0.0016777504874043898,0.062287093262595614,0.03203125,0.0465087890625,0.03439524076449235,0.05862233736050765,0.09921875,0.08657226562499999,0.062277894670983505,0.11086663657901648
17,0.0032948275329545,0.007399237249731324,0.001469211826134252,0.013329262673328394,0.0123758618487045,0.007815627621340658,0.0036939351046331014,0.011937320138048215,0.0125321481493301,0.011201609915588011,0.005998804848555287,0.016404414982620734,1.5345796942710876,1.748136915880091,1.5834015147650486,1.9128723169951334,1.5821434020996097,1.7679825670578901,1.5557169873144217,1.9802481468013586,2.184555101394653,2.0863257707334033,1.9814730814328754,2.1911784600339312,0.063671875,0.03384650735294118,0.003514236781156064,0.0641787779247263,0.06796875,0.04777113970588236,0.03493926846309134,0.060603010948673375,0.131640625,0.08922334558823529,0.06328480754514003,0.11516188363133055
18,0.0080974204000085,0.0074380252025245,0.0016827023311788737,0.013193348073870126,0.0130797042511403,0.008108076322996195,0.0039213703482320955,0.012294782297760293,0.014868538477458,0.011405328169025234,0.006284400898647816,0.016526255439402653,1.6371292352676392,1.7419698225127327,1.5800253606252102,1.9039142844002552,1.672927153110504,1.7627017107274796,1.555558625874987,1.9698447955799723,2.0494633316993713,2.084277857453735,1.982185416185462,2.1863702987220077,0.0265625,0.03344184027777777,0.003965174158319408,0.06291850639723615,0.0453125,0.04763454861111111,0.035172323820641456,0.06009677340158077,0.12109375,0.0909939236111111,0.06473254766406294,0.11725529955815925
19,0.0166707132011652,0.007923956149821379,0.0019431550056817825,0.013904757293960974,0.0077909097541123,0.008091383345686516,0.004021985916888027,0.012160780774485007,0.0059488676488399,0.0111181460363839,0.005986478572467657,0.016249813500300143,1.5160706281661986,1.730080391231336,1.5643854269191708,1.8957753555435013,1.6851940631866456,1.7586223608569096,1.5565316724886442,1.960713049225175,2.1004826068878173,2.085130739002897,1.985845094756279,2.184416383249515,0.13125,0.038589638157894735,0.0022014571976052277,0.07497781911818424,0.05703125,0.04812911184210526,0.0358276428052343,0.06043058087897622,0.145703125,0.09387335526315789,0.06543259515140198,0.1223141153749138
20,0.003561503230594,0.00770583350386001,0.001803384736556557,0.013608282271163463,0.0071473502088338,0.008044181688843879,0.004077700042011434,0.012010663335676323,0.0203486334066838,0.011579670404898896,0.006175218051697291,0.0169841227581005,1.563870942592621,1.7217699187994004,1.5562673216902947,1.8872725159085062,1.7486322164535522,1.7581228536367415,1.561409537429894,1.954836169843589,2.2554081678390503,2.093644610444705,1.9897767319707595,2.19751248891865,0.0359375,0.03845703125,0.0030344121087120188,0.073879650391288,0.023828125,0.0469140625,0.03376535515549596,0.06006276984450404,0.125390625,0.09544921875,0.06688400764839891,0.12401442985160108
21,0.0134499046020209,0.007979360699010528,0.002091397041315701,0.013867324356705355,0.0037786605767905,0.007841061635888958,0.003864537940990823,0.011817585330787092,0.0155823733657598,0.011770275307797033,0.006430740235779056,0.01710981037981501,1.3889556884765626,1.7059216221173605,1.529014604649067,1.8828286395856542,1.6733274698257443,1.7540849782171701,1.5614617305796539,1.9467082258546864,2.068538522720337,2.09244908245783,1.991063065669223,2.1938350992464373,0.0453125,0.038783482142857144,0.004225388685872335,0.07334157559984195,0.0265625,0.04594494047619048,0.0323814885915289,0.05950839236085206,0.10625,0.09596354166666667,0.06802203472216095,0.12390504861117238
22,0.0211521689780056,0.008578124711692121,0.002182449852113205,0.014973799571271037,0.0149688904173672,0.008165053853228877,0.003997426939069913,0.01233268076738784,0.0177350593963637,0.012041401857277338,0.0066776161756764065,0.01740518753887827,1.471274781227112,1.6952558566223492,1.5155102283754616,1.875001484869237,1.7783729553222656,1.7551889771764928,1.567136628520101,1.9432413258328847,2.3954464912414553,2.106221691947995,1.988057791903733,2.2243855919922573,0.09921875,0.041530539772727276,0.005427750733309804,0.07763332881214474,0.0390625,0.04563210227272727,0.03231444582733961,0.058949758718114934,0.137109375,0.09783380681818182,0.06918936732697109,0.12647824630939256
23,0.008392356778495,0.008570047845031377,0.002321299590742132,0.014818796099320623,0.0085746237076818,0.00818286123820509,0.004110159152668952,0.012255563323741229,0.0022310783388093,0.011614866052126553,0.0059893069813344935,0.017240425122918613,1.2272883415222169,1.6749094429223434,1.4740080149352202,1.8758108709094667,1.6886807799339294,1.7522973164268163,1.5680459535731115,1.936548679280521,2.2048831224441527,2.1105113193608713,1.9932455547998507,2.2277770839218918,0.03984375,0.04145720108695652,0.006182718642643914,0.07673168353126912,0.046875,0.045686141304347824,0.03267209807315162,0.05870018453554403,0.16328125,0.10067934782608695,0.06954348964362882,0.13181520600854507
24,0.0138283331878483,0.008789143067648749,0.0025842070803485644,0.014994079054948933,-0.0001537358388304,0.007835503026661946,0.003504046220421715,0.012166959832902176,0.0136932883411645,0.011701466980836467,0.006183228553630041,0.017219705408042893,1.237389659881592,1.6566794519623123,1.440849605359848,1.8725092985647764,1.6806952238082886,1.7493138959010441,1.5685207563368027,1.9301070354652856,2.0781322002410887,2.109162189397547,1.9942837217528682,2.2240406570422255,0.0563636362552642,0.04207830255230268,0.007445254839980632,0.07671135026462472,0.0328125,0.04514973958333333,0.032153314884347514,0.05814616428231914,0.14375,0.10247395833333332,0.07077873673598173,0.13416917993068492
25,0.0096440684050321,0.008823340081144083,0.0027466429060451214,0.014900037256243046,0.0100309229921549,0.007923319825281664,0.003660388568743112,0.012186251081820216,0.0112441890407353,0.01168317586323242,0.006280349782534896,0.017086001943929945,1.100275182723999,1.6344232811927797,1.3956241759341481,1.8732223864514113,1.5890988826751709,1.7429052953720094,1.5630414857067936,1.9227691050372253,1.9834909677505492,2.104135340531667,1.9889011660460432,2.219369515017291,0.0453125,0.042207670450210566,0.008297651349276632,0.07611768955114451,0.03984375,0.04493749999999999,0.03217053473732973,0.05770446526267025,0.12890625,0.10353124999999999,0.07205624532733565,0.13500625467266433
26,0.0326371117095862,0.009739254374545703,0.002172182785758295,0.017306325963333112,0.0035763122141361,0.0077561272248529885,0.0034932095516337297,0.012019044898072248,0.0040957678807899,0.011391352479292323,0.005892526100445175,0.01689017885813947,1.390851412500654,1.6250551323969284,1.3862543164983614,1.8638559482954955,1.7772178292274474,1.7442250082126032,1.5678667560163537,1.9205832604088526,2.197724151611328,2.107734910188577,1.9933468084681774,2.2221230119089768,0.2047991071428571,0.04846118724608159,0.002410540129771259,0.09451183436239191,0.071484375,0.045958533653846154,0.03240933298676077,0.05950773432093154,0.103515625,0.10353064903846153,0.07269156844632169,0.13436972963060137
27,0.0127841727342456,0.009852029128608664,0.0024088018285626164,0.01729525642865471,0.005738584883511,0.007681403434432915,0.0034832747491908584,0.011879532119674971,0.0102032194845378,0.011347347553560674,0.005950458617378367,0.01674423648974298,1.0505003809928894,1.6037753267893717,1.3448179133923102,1.8627327401864333,1.5682989716529847,1.7377092290807654,1.5614926334372754,1.9139258247242554,1.9120852470397949,2.100488626368252,1.9821707684467227,2.218806484289781,0.123046875,0.051223620125856344,0.003840752661693689,0.098606487590019,0.04765625,0.04602141203703703,0.03273131095063454,0.05931151312343952,0.195703125,0.10694444444444444,0.07188552171093038,0.1420033671779585
28,0.0217021260410547,0.010275246875481736,0.002635555020723577,0.017914938730239895,0.0043904437858145,0.007563869161267971,0.0033975357934310944,0.011730202529104849,0.0105486274696886,0.011318821836279528,0.006020667599203909,0.016616976073355147,1.100036334991455,1.5857846485108744,1.314421637814356,1.8571476592073928,1.7209288001060483,1.7371099280459539,1.564158315314527,1.9100615407773807,2.237492060661316,2.105381606164433,1.9864236943646414,2.2243395179642245,0.0890625,0.05257500869279005,0.005531220911551012,0.09961879647402908,0.048046875,0.046093749999999996,0.033046467834585806,0.059141032165414185,0.10703125,0.10694754464285713,0.07254398275244126,0.141351106533273
29,0.0129630137700587,0.010367928492536113,0.0031251888594671998,0.017610668125605026,0.0104324529878795,0.007662785844944231,0.0034657857427504097,0.011859785947138053,0.012113318266347,0.011346218264902544,0.006133485447646222,0.016558951082158865,1.1494833707809449,1.570739776865015,1.3001632303048636,1.8413163234251666,1.6910919904708863,1.735523102612331,1.5798216828196068,1.8912245224050552,2.4332531929016112,2.116687522948473,1.98260463591979,2.2507704099771564,0.071484375,0.05322705580683176,0.008670139829704736,0.09778397178395878,0.04609375,0.046093749999999996,0.03353006750733338,0.05865743249266661,0.114453125,0.10720635775862068,0.07315206595142347,0.1412606495658179
30,0.0097207386745139,0.010346355498602041,0.0033982730211469473,0.017294437976057134,0.0104617997072637,0.007756086307021546,0.0035430854212928718,0.01196908719275022,-0.0021898422390222,0.010895016248105053,0.005131447507283285,0.01665858498892682,0.9421954870224,1.5497883005369277,1.2615458112653837,1.8380307898084718,1.5471616983413696,1.7292443891366323,1.577832542927647,1.8806562353456175,2.144005012512207,2.117598105933931,1.9871871232809897,2.2480090885868727,0.0433333344757556,0.05289726509579589,0.00915758603441473,0.09663694415717705,0.0558333352208137,0.04641840284069379,0.03380004853366535,0.05903675714772223,0.125,0.10779947916666667,0.07532390909058956,0.14027504924274378
31,0.0231041753664612,0.010757898074984595,0.0035288171007626084,0.017986979049206583,0.0007396417669951,0.007529749386375533,0.003123729295570461,0.011935769477180605,0.00515663838014,0.01070990728462231,0.0049099412225262476,0.01650987334671837,0.9676567673683166,1.5310098639831016,1.2278098121096095,1.8342099158565937,1.6505000352859498,1.726704248689836,1.5754937228826276,1.8779147744970446,2.142789125442505,2.118410719466466,2.001752565614132,2.2350688733187996,0.0655555576086044,0.05330559711233811,0.010115951035629199,0.09649524318904701,0.04375,0.04633232532970367,0.034792207931276985,0.05787244272813035,0.10390625,0.10767389112903226,0.0752323252655572,0.14011545699250733
32,0.0083849001675844,0.010683741890378337,0.0035308941875596793,0.017836589593196995,0.0018945511546917,0.0073536494416354126,0.0028875167425233073,0.011819782140747519,0.0001503763720393,0.010379921943604091,0.004286736419535668,0.016473107467672513,1.0486993789672852,1.5159376613263573,1.2086408803899815,1.8232344422627331,1.6728005528450012,1.725019758194685,1.5835234609561513,1.8665160554332185,2.0990362405776977,2.1178052670011915,2.00613523851383,2.229475295488553,0.0609375,0.05354409407757754,0.010732504828094756,0.09635568332706032,0.050390625,0.046459147194400426,0.034905628049493986,0.058012666339306865,0.10390625,0.10755615234375,0.07524494034095419,0.1398673643465458
33,0.0075500581413507,0.01058878177677144,0.0034340751675758993,0.017743488385966982,0.0103451811242848,0.007444301916867212,0.0029474807568076484,0.011941123076926775,0.0190581267699599,0.010642897847433054,0.004373172587913798,0.01691262310695231,1.109129214286804,1.503610132628189,1.2068144351445846,1.8004058301117933,1.968214821815491,1.7323893055771336,1.5999424490883667,1.8648361620659004,2.544147825241089,2.130724738463007,1.995866263226687,2.265583213699327,0.0510000005364418,0.05346700033390676,0.011426126534911325,0.09550787413290218,0.0484375,0.0465190972794186,0.03508575901888241,0.05795243553995479,0.084375,0.10685369318181817,0.07540297024197067,0.13830441612166566
34,0.006597310770303,0.010471385570698837,0.0032784647345408084,0.017664306406856865,0.0085297727026045,0.007476227528212427,0.0030693355547175213,0.011883119501707333,0.0097918732557445,0.010617867712383391,0.004421226768836809,0.016814508655929976,1.194342017173767,1.4945140115854119,1.2111149232535523,1.7779130999172714,1.81077561378479,1.7346947852303,1.6140482463377028,1.8553413241228973,2.236072134971619,2.1338231913014956,1.9986367583392401,2.269009624263751,0.071875,0.05400841208879186,0.01286375287826503,0.09515307129931869,0.053515625,0.04672487750649452,0.03520466857717218,0.058245086435816856,0.118359375,0.1071920955882353,0.0764783812530415,0.1379058099234291
35,0.0104532711440697,0.010470868015652291,0.003440635043010039,0.017501100988294542,0.007988678838592,0.007490868994223272,0.003124598244215077,0.011857139744231467,0.0141997371800243,0.010720206840030274,0.004515900186617956,0.01692451349344259,1.3341908931732178,1.4899333510593493,1.2252531448255786,1.75461355729312,2.144152855873108,1.746393587248666,1.6054850696717569,1.8873021048255751,2.696250486373901,2.1498925425892783,1.9813450925807294,2.318439992597827,0.084375,0.054876028886254945,0.014432745877796402,0.09531931189471349,0.08515625,0.04782291672059468,0.03415581888531321,0.06149001455587615,0.11875,0.10752232142857143,0.07839727417165114,0.13664736868549174
36,0.0178195003885775,0.010674996692677992,0.003604772903927256,0.01774522048142873,0.0112002515001222,0.007593907397164909,0.003223274052041627,0.011964540742288192,0.0012322396971285,0.010456652197171892,0.004083833318450546,0.016829471075893238,1.3401952743530274,1.485773960039729,1.2343835701440975,1.7371643499353606,2.1190449237823485,1.7567450132634905,1.5959654182834768,1.9175246082435042,2.6656935930252077,2.164220349545832,1.9739748773241164,2.354465821767548,0.138671875,0.057203691278303416,0.015337389962318829,0.099069992594288,0.05234375,0.04794849542280038,0.034315029793638006,0.06158196105196275,0.146875,0.1086154513888889,0.07988863767021064,0.13734226510756714
37,0.0141233432106673,0.010427138145175896,0.0033828767971440027,0.01747139949320779,0.0128112559206783,0.0077093519542594385,0.0032542365712418713,0.012164467337277007,0.0184278300032019,0.010517296207318453,0.004184354453497025,0.01685023796113988,1.1533315420150756,1.462116949709635,1.2210719933357335,1.7031619060835363,1.960408926010132,1.7522418902979957,1.5843033429831448,1.9201804376128466,2.2630773544311524,2.168870559555513,1.9788583144069325,2.3588828047040935,0.0744444474577903,0.05559320717990871,0.014716787664730842,0.09646962669508657,0.05546875,0.04870804403391149,0.035579204987592754,0.06183688308023023,0.1078125,0.10791015625,0.08064397695081786,0.13517633554918215
38,0.0022388608544133,0.01050415727871628,0.0036330526484356406,0.01737526190899692,0.0061621787957847,0.007721365780054327,0.0033417389518777107,0.012100992608230943,0.0206066687591373,0.010709770483663263,0.004115115054217042,0.017304425913109482,1.294127142429352,1.446980777666682,1.2136113118791372,1.680350243454227,1.9188817501068116,1.7509284026092955,1.5782348539006095,1.9236219513179815,2.2911941051483153,2.1781486344558223,1.9907833772613504,2.365513891650294,0.05859375,0.057047200235464265,0.016931106822526798,0.09716329364840173,0.060546875,0.049261429450578154,0.03595705707006823,0.06256580183108808,0.105859375,0.10941840277777777,0.08481227992036408,0.13402452563519146
39,0.0208771664649248,0.010981494090187182,0.0039777892382533145,0.01798519894212105,0.0083662723191082,0.007792489710145297,0.0034169304096454134,0.012168049010645181,0.0071892079664394,0.010506613578871539,0.003997583396579692,0.017015643761163386,1.287320351600647,1.4343234710750126,1.211322603876972,1.6573243382730531,1.8908483028411864,1.7542255337591526,1.5796438225805884,1.9288072449377167,2.3160017490386964,2.1917435419780236,2.0061879635904774,2.37729912036557,0.03515625,0.05762228704101982,0.01798657486117003,0.09725799922086961,0.0625,0.04895761000613372,0.035604680573376034,0.0623105394388914,0.10234375,0.10949074074074074,0.08653702494493246,0.13244445653654902
40,0.0069469870999455,0.011036040462065619,0.00396698014065056,0.01810510078348068,0.019517396017909,0.00824177831770305,0.003355626910926288,0.013127929724479811,0.0123670772183686,0.010515152634535356,0.004014977993831047,0.017015327275239665,1.3621779680252075,1.4213888263891612,1.2141312709905507,1.6286463817877717,1.830604660511017,1.7502110418346193,1.5747928702543872,1.9256292134148514,2.233650779724121,2.1993922270006605,2.014125139366627,2.384659314634694,0.06328125,0.05871820717990871,0.019219117142499395,0.09821729721731802,0.066015625,0.049424189867244825,0.03577003101261163,0.06307834872187802,0.093359375,0.10949435763888889,0.08602584173049312,0.13296287354728467
41,0.0134150851983577,0.01119610240229305,0.0041237738462168065,0.018268430958369296,0.0094772872165776,0.008286585861383637,0.0038794553073867493,0.012693716415380526,0.0096519194543361,0.010631903845286469,0.004173204918270201,0.01709060277230274,1.3162019491195678,1.4026893916584195,1.20477267823002,1.600606105086819,1.845531725883484,1.7439797358380422,1.572481459028491,1.9154780126475934,2.30908317565918,2.2051901747783025,2.0213469995365667,2.3890333500200382,0.065625,0.06017220023546426,0.020976388047985656,0.09936801242294287,0.051171875,0.04931568292280038,0.03581265999456053,0.06281870585104023,0.11484375,0.1109157986111111,0.08743278710544145,0.13439881011678076
42,0.013632476888597,0.011330174188922295,0.004253387252704092,0.018406961125140498,0.0127280453685671,0.008555812165690804,0.004117599806286088,0.01299402452509552,0.0137543836608529,0.010591353496420153,0.004376405425524271,0.016806301567316034,1.277438187599182,1.3844228952650042,1.1964913610858152,1.5723544294441931,1.892674732208252,1.741126850909657,1.5739941029527507,1.9082595988665632,2.3350134611129763,2.2117513938082585,2.026988779969893,2.396514007646624,0.046875,0.06119216551324205,0.02222307045341243,0.10016126057307168,0.07890625,0.05020543986724482,0.03569416772842838,0.06471671200606126,0.108984375,0.11185980902777778,0.08850601315027376,0.1352136049052818
43,0.0028515375219285,0.011320252915602208,0.004034240775564083,0.018606265055640333,0.0104588107205927,0.008712937048565194,0.004272579298918518,0.013153294798211871,0.0162826782092452,0.010857930739035062,0.0045913957530554425,0.017124465725014682,1.2102198362350465,1.3644436700003488,1.182048945261424,1.5468383947392736,1.963091802597046,1.7416207409567304,1.5764638282019543,1.9067776537115064,2.174880838394165,2.2130736778179805,2.0284594002375833,2.3976879553983776,0.0840000003576278,0.06315657524539836,0.02439251434218999,0.10192063614860673,0.05625,0.05042245375613372,0.03595287037398742,0.06489203713828001,0.10390625,0.11303168402777779,0.0896397883951286,0.13642357966042698
44,0.0086632840451784,0.011381120271777456,0.004333153634794745,0.01842908690876017,0.0135491895023733,0.008782717920742734,0.004301448712328999,0.01326398712915647,0.0214862706139683,0.01130831289434956,0.004822612376534805,0.017794013412164317,1.4550536394119262,1.3545208463593135,1.172415374070244,1.5366263186483828,2.006022346019745,1.746455971399943,1.5836671028604035,1.9092448399394826,2.2847548723220825,2.2189477394024535,2.0362206844308055,2.4016747943741015,0.075,0.06488183566206503,0.026706830676853727,0.10305684064727633,0.0734375,0.0513230613950226,0.03681203823430696,0.06583408455573825,0.112109375,0.11407335069444444,0.09098164523785035,0.13716505615103852
45,0.0070567888207733,0.011358468537403611,0.004454245002991114,0.01826269207181611,0.0039587818086147,0.008709998189685049,0.0041963789676080126,0.013223617411762086,0.0071848906576633,0.011456175869938664,0.0049274337607919105,0.017984917979085416,1.19159734249115,1.3380331204524116,1.1627262318327019,1.5133400090721214,1.8046831369400025,1.7477627598577077,1.5900679422241324,1.905457577491283,1.9636555433273315,2.214350786142879,2.024331583843687,2.404369988442071,0.0859999999403953,0.06674989121596492,0.02854885955090481,0.10495092288102503,0.0765625,0.052668547506133714,0.03774595508381499,0.06759113992845245,0.08828125,0.11460503472222221,0.09084341538977432,0.13836665405467008
46,0.0054493407253175,0.011528541554700506,0.004544950355492925,0.018512132753908086,0.0179709268733859,0.008855646199501441,0.004071048796429563,0.013640243602573321,0.0141666013747453,0.011558036362273675,0.005042659106669421,0.01807341361787793,1.5832977056503297,1.3359065369954186,1.1646247275086101,1.507188346482227,2.0572553634643556,1.7574822975529565,1.5943040095363066,1.9206605855696064,2.363192105293274,2.2236107736825943,2.035778004276237,2.411443543088952,0.053515625,0.06750943982707601,0.030220185743082488,0.10479869391106952,0.11796875,0.054632523200578154,0.03545574059444995,0.07380930580670636,0.11328125,0.11618923611111111,0.09240774866805931,0.1399707235541629
47,0.008648033067584,0.011566854258149163,0.004602745952229116,0.01853096256406921,0.0208958627656102,0.00924362056296858,0.003934776711557925,0.014552464414379237,0.0108369322028011,0.011736401271708781,0.005300606192145598,0.018172196351271964,1.282224702835083,1.3246148529506865,1.1607722168013064,1.4884574891000666,1.6973278045654296,1.7599331504768796,1.5970832128010477,1.9227830881527115,2.0424718976020815,2.22321890923712,2.0333953155768314,2.4130425028974085,0.0625,0.06862706135485379,0.03295056358231531,0.10430355912739227,0.07421875,0.05561993639502261,0.036135772200243575,0.07510410058980163,0.103515625,0.11710069444444443,0.0937623911158283,0.14043899777306054
