episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,mean_cost_power,mean_cost_trust,episode_time_seconds,mean_cft_completed,act_seconds,makespan_seconds,task_duration_mean,task_duration_p95,deadline_miss_rate,deadline_meet_ratio,time_limit_rate,energy_mean,energy_p95,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,avg_queue_len,avg_rsu_queue
5,EFT,0.007143803651762511,0.15001987668701272,0.9,0.9,0.9618320610687023,0.95,0.7404761904761905,0.16428571428571428,0.09523809523809523,0.7404761904761905,0.16428571428571428,0.09523809523809523,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08095238095238096,0.9523809523809523
5,CP-EFT,0.0033695386304547314,0.08423846576136829,0.65,0.65,0.8931297709923665,0.8888888888888888,0.86,0.066,0.074,0.86,0.066,0.074,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.0
6,Local-Only,0.024202418895598883,0.19361935116479106,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06875,0.0
6,Greedy,0.023641488084000704,0.18913190467200564,1.0,1.0,1.0,0.0,0.3125,0.6875,0.0,0.3125,0.6875,0.0,0.6875,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.125
6,EFT,0.00871755478948535,0.17435109578970698,1.0,1.0,1.0,1.0,0.75,0.1925,0.0575,0.75,0.1925,0.0575,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.85
6,CP-EFT,0.007063740915937356,0.15540230015062184,0.9,0.9,0.968503937007874,1.0,0.8363636363636363,0.07954545454545454,0.08409090909090909,0.8363636363636363,0.07954545454545454,0.08409090909090909,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
7,Local-Only,0.008179236534414375,0.22083938642918813,0.85,0.85,0.9744897959183674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8962962962962963,0.0
7,Greedy,0.008725716323752583,0.20069147544630941,0.95,0.95,0.9693877551020408,0.0,0.591304347826087,0.40869565217391307,0.0,0.591304347826087,0.40869565217391307,0.0,0.40869565217391307,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002173913043478261,9.347826086956522
7,EFT,0.000985357674642325,0.028575372564627423,0.45,0.45,0.8316326530612245,0.8870967741935484,0.7448275862068966,0.13448275862068965,0.1206896551724138,0.7448275862068966,0.13448275862068965,0.1206896551724138,0.00014949753842978267,0.0005858687316842835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3724137931034483,2.1724137931034484
7,CP-EFT,0.0007510959710658656,0.021781783160910104,0.4,0.4,0.8163265306122449,0.8787878787878788,0.7827586206896552,0.09827586206896552,0.11896551724137931,0.7827586206896552,0.09827586206896552,0.11896551724137931,0.00022334001105729097,0.001028073066771657,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33620689655172414,1.7586206896551724
8,Local-Only,0.00792656528026647,0.21401726256719467,0.85,0.85,0.967032967032967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8388888888888889,0.14814814814814814
8,Greedy,0.0063073959396242885,0.18291448224910437,0.9,0.9,0.9395604395604396,1.0,0.7103448275862069,0.28793103448275864,0.0017241379310344827,0.7103448275862069,0.28793103448275864,0.0017241379310344827,0.2896551724137931,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005172413793103448,6.586206896551724
8,EFT,0.0043790260608588824,0.1269917557649076,0.9,0.9,0.9945054945054945,1.0,0.7396551724137931,0.11896551724137931,0.1413793103448276,0.7396551724137931,0.11896551724137931,0.1413793103448276,3.518349982945166e-05,0.00013514191987471497,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5827586206896552,2.103448275862069
8,CP-EFT,0.004943177486859418,0.14335214711892313,0.9,0.9,0.967032967032967,0.9850746268656716,0.756896551724138,0.10689655172413794,0.13620689655172413,0.756896551724138,0.10689655172413794,0.13620689655172413,0.0005036102706223996,0.0020715883472410762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43103448275862066,1.793103448275862
9,Local-Only,0.0067541323245014434,0.17560744043703752,0.7,0.7,0.9740932642487047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8615384615384616,0.2692307692307692
9,Greedy,0.007022056838431155,0.18257347779921002,0.9,0.9,0.9378238341968912,1.0,0.6673076923076923,0.3211538461538462,0.011538461538461539,0.6673076923076923,0.3211538461538462,0.011538461538461539,0.3326923076923077,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,8.73076923076923
9,EFT,0.0030372622377683534,0.08200608041974554,0.7,0.7,0.844559585492228,0.8787878787878788,0.7537037037037037,0.11851851851851852,0.12777777777777777,0.7537037037037037,0.11851851851851852,0.12777777777777777,0.0008037049485747798,0.00326316294910061,0.03711924814916251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2722222222222222,2.5925925925925926
9,CP-EFT,0.0027941571854872395,0.07544224400815547,0.65,0.65,0.8238341968911918,0.921875,0.7814814814814814,0.08888888888888889,0.12962962962962962,0.7814814814814814,0.08888888888888889,0.12962962962962962,0.00043156891770041876,0.0019749764030358146,0.0053595433842491685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3111111111111111,1.5925925925925926
10,Local-Only,0.0046324129388391755,0.17603169167588867,0.55,0.55,0.9380165289256198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4092105263157895,0.21052631578947367
10,Greedy,0.0060574419419755525,0.19383814214321768,0.95,0.95,0.9752066115702479,1.0,0.640625,0.33125,0.028125,0.640625,0.33125,0.028125,0.359375,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796875,13.09375
10,EFT,0.0005905660552901978,0.02185094404573732,0.4,0.4,0.8057851239669421,0.8472222222222222,0.7797297297297298,0.12027027027027028,0.1,0.7797297297297298,0.12027027027027028,0.1,0.0010589303000602536,0.004807413632175385,0.05437848767698194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4797297297297297,2.7567567567567566
10,CP-EFT,0.00024878387913230925,0.009205003527895442,0.35,0.35,0.7851239669421488,0.8873239436619719,0.7824324324324324,0.10810810810810811,0.10945945945945947,0.7824324324324324,0.10810810810810811,0.10945945945945947,0.00045246581485672895,0.0020796565403352757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5013513513513513,2.1621621621621623
11,Local-Only,0.006763567408045204,0.22996129187353695,0.7,0.7,0.9420849420849421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5411764705882354,0.058823529411764705
11,Greedy,0.004813015323430345,0.17326855164349245,0.8,0.8,0.9536679536679536,1.0,0.6569444444444444,0.3347222222222222,0.008333333333333333,0.6569444444444444,0.3347222222222222,0.008333333333333333,0.34305555555555556,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009722222222222222,9.666666666666666
11,EFT,-0.0002560658119844945,-0.009474435043426295,0.3,0.3,0.7181467181467182,0.8589743589743589,0.777027027027027,0.10270270270270271,0.12027027027027028,0.777027027027027,0.10270270270270271,0.12027027027027028,0.0010302661079706053,0.004620587393322715,0.05980602706080305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33513513513513515,1.6486486486486487
11,CP-EFT,-0.0005350142498208772,-0.019795527243372458,0.2,0.2,0.6795366795366795,0.8260869565217391,0.8067567567567567,0.0945945945945946,0.09864864864864865,0.8067567567567567,0.0945945945945946,0.09864864864864865,0.0001282993470364233,0.0006639266909577149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3472972972972973,1.7567567567567568
12,Local-Only,0.008645841938349184,0.23343773233542797,0.9,0.9,0.9906976744186047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25925925925925924
12,Greedy,0.005655329772674809,0.16400456340756947,0.8,0.8,0.9162790697674419,1.0,0.6637931034482759,0.33448275862068966,0.0017241379310344827,0.6637931034482759,0.33448275862068966,0.0017241379310344827,0.33620689655172414,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015517241379310345,8.0
12,EFT,0.0031585321925475954,0.09159743358388027,0.7,0.7,0.8837209302325582,0.9875,0.7103448275862069,0.13620689655172413,0.15344827586206897,0.7103448275862069,0.13620689655172413,0.15344827586206897,0.00013877862048763013,0.00047911666596919925,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5913793103448276,2.4827586206896552
12,CP-EFT,0.004229089875461002,0.12264360638836908,0.8,0.8,0.9488372093023256,0.9882352941176471,0.7051724137931035,0.12586206896551724,0.16896551724137931,0.7051724137931035,0.12586206896551724,0.16896551724137931,2.1356934389738346e-05,7.243872483069147e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5775862068965517,1.6551724137931034
13,Local-Only,0.019142544778090166,0.19142544778090168,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.2
13,Greedy,0.020805856339130402,0.18725270705217362,1.0,1.0,1.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.0,0.6111111111111112,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011111111111111112,4.0
13,EFT,0.003287277743780991,0.07889466585074378,0.65,0.65,0.8515625,0.7391304347826086,0.8291666666666667,0.12291666666666666,0.04791666666666667,0.8291666666666667,0.12291666666666666,0.04791666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035416666666666666,0.625
13,CP-EFT,0.004236961642327849,0.10168707941586838,0.7,0.7,0.859375,0.6,0.8791666666666667,0.08333333333333333,0.0375,0.8791666666666667,0.08333333333333333,0.0375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027083333333333334,0.08333333333333333
14,Local-Only,0.0051466452132686216,0.19557251810420762,0.5,0.5,0.9302325581395349,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3289473684210527,0.02631578947368421
14,Greedy,0.005708181199311457,0.19978634197590098,0.95,0.95,0.9767441860465116,1.0,0.6542857142857142,0.3271428571428571,0.018571428571428572,0.6542857142857142,0.3271428571428571,0.018571428571428572,0.3457142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03857142857142857,10.857142857142858
14,EFT,0.0006941527285892822,0.026377803686392722,0.4,0.4,0.7984496124031008,0.8987341772151899,0.7789473684210526,0.1118421052631579,0.10921052631578948,0.7789473684210526,0.1118421052631579,0.10921052631578948,0.0006174473575205506,0.002793214236402491,0.03749745901365546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3907894736842105,2.5
14,CP-EFT,0.0007726549699910916,0.0278155789196793,0.4,0.4,0.7868217054263565,0.8888888888888888,0.7763888888888889,0.10277777777777777,0.12083333333333333,0.7763888888888889,0.10277777777777777,0.12083333333333333,0.0008746627513085078,0.003911535285354819,0.04830566719468559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,1.9444444444444444
15,Local-Only,0.02375948765710586,0.19007590125684687,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04375,0.375
15,Greedy,0.023367604628774116,0.18694083703019293,1.0,1.0,1.0,0.0,0.3,0.7,0.0,0.3,0.7,0.0,0.7,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00625,4.25
15,EFT,0.005923933421392489,0.14809833553481222,0.9,0.9,0.9770992366412213,1.0,0.792,0.134,0.074,0.792,0.134,0.074,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.52
15,CP-EFT,0.008358864574738705,0.1671772914947741,0.95,0.95,0.9923664122137404,1.0,0.8325,0.07,0.0975,0.8325,0.07,0.0975,5.1161180092622e-06,3.054398811499821e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,0.15
16,Local-Only,0.007104111146605032,0.19181100095833586,0.8,0.8,0.9753694581280788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8111111111111111,0.18518518518518517
16,Greedy,0.00730766860533859,0.18269171513346474,0.95,0.95,0.9852216748768473,0.0,0.614,0.386,0.0,0.614,0.386,0.0,0.386,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,8.92
16,EFT,0.003809884960038955,0.11048666384112969,0.8,0.8,0.9408866995073891,1.0,0.7155172413793104,0.1396551724137931,0.14482758620689656,0.7155172413793104,0.1396551724137931,0.14482758620689656,0.00017834858539836828,0.0006269223001882036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4896551724137931,2.4827586206896552
16,CP-EFT,0.004531199115184332,0.12234237610997696,0.8,0.8,0.9605911330049262,1.0,0.7296296296296296,0.13148148148148148,0.1388888888888889,0.7296296296296296,0.13148148148148148,0.1388888888888889,0.0002939243739762102,0.0010871175475832431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37037037037037035,1.8518518518518519
17,Local-Only,0.006701707217105527,0.2479631670329045,0.75,0.75,0.9584905660377359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3972972972972972,0.02702702702702703
17,Greedy,0.004125931420923903,0.1444075997323366,0.75,0.75,0.879245283018868,1.0,0.6671428571428571,0.3271428571428571,0.005714285714285714,0.6671428571428571,0.3271428571428571,0.005714285714285714,0.33285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02142857142857143,9.057142857142857
17,EFT,0.0005356136912076636,0.01928209288347589,0.35,0.35,0.8113207547169812,0.9230769230769231,0.7625,0.14444444444444443,0.09305555555555556,0.7625,0.14444444444444443,0.09305555555555556,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42916666666666664,2.5555555555555554
17,CP-EFT,0.0016818833908349433,0.058865918679223014,0.5,0.5,0.8754716981132076,0.9240506329113924,0.7571428571428571,0.12571428571428572,0.11714285714285715,0.7571428571428571,0.12571428571428572,0.11714285714285715,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5414285714285715,2.6857142857142855
18,Local-Only,0.007607751098542336,0.22062478185772774,0.85,0.85,0.9804878048780488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8051724137931034,0.10344827586206896
18,Greedy,0.006104956465057959,0.1770437374866808,0.9,0.9,0.9073170731707317,0.0,0.6810344827586207,0.31896551724137934,0.0,0.6810344827586207,0.31896551724137934,0.0,0.31896551724137934,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005172413793103448,6.068965517241379
18,EFT,0.00116611392171694,0.03381730372979126,0.45,0.45,0.7658536585365854,0.8253968253968254,0.7448275862068966,0.12931034482758622,0.12586206896551724,0.7448275862068966,0.12931034482758622,0.12586206896551724,0.0005726908501731779,0.0022443290074354266,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35517241379310344,2.103448275862069
18,CP-EFT,0.0029232951545950475,0.08477555948325638,0.65,0.65,0.8926829268292683,0.9428571428571428,0.7396551724137931,0.12758620689655173,0.13275862068965516,0.7396551724137931,0.12758620689655173,0.13275862068965516,0.00040863697857213753,0.0015695989905419854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3879310344827586,1.8620689655172413
19,Local-Only,0.005937111029127586,0.21373599704859308,0.65,0.65,0.948339483394834,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4583333333333333,0.0
19,Greedy,0.005303672122404109,0.1750211800393356,0.85,0.85,0.959409594095941,1.0,0.6121212121212121,0.36818181818181817,0.019696969696969695,0.6121212121212121,0.36818181818181817,0.019696969696969695,0.3878787878787879,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04393939393939394,10.272727272727273
19,EFT,-0.00041612211034414484,-0.014980395972389215,0.35,0.35,0.7527675276752768,0.9054054054054054,0.7597222222222222,0.13194444444444445,0.10833333333333334,0.7597222222222222,0.13194444444444445,0.10833333333333334,0.0010112782616275282,0.004208788140877574,0.05202491941695417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37916666666666665,2.5555555555555554
19,CP-EFT,-0.0007246656440710923,-0.026087963186559326,0.25,0.25,0.6863468634686347,0.8333333333333334,0.7875,0.10694444444444444,0.10555555555555556,0.7875,0.10694444444444444,0.10555555555555556,0.00046566088264987356,0.002191345330117052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35694444444444445,2.0833333333333335
20,Local-Only,0.018760885564695965,0.18760885564695964,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3
20,Greedy,0.02321325167960795,0.1857060134368636,1.0,1.0,1.0,1.0,0.26875,0.71875,0.0125,0.26875,0.71875,0.0125,0.73125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,4.375
20,EFT,0.006449886237300848,0.1354476109833178,0.85,0.85,0.9402985074626866,0.9333333333333333,0.75,0.1761904761904762,0.07380952380952381,0.75,0.1761904761904762,0.07380952380952381,0.00013020663513830619,0.0005208265405532247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04285714285714286,0.6190476190476191
20,CP-EFT,0.005855799129235191,0.1346833799724094,0.85,0.85,0.9402985074626866,0.9333333333333333,0.8456521739130435,0.05434782608695652,0.1,0.8456521739130435,0.05434782608695652,0.1,6.221067847056367e-05,0.00040305509995013084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07173913043478261,0.13043478260869565
21,Local-Only,0.008587714297697027,0.23186828603781973,0.85,0.85,0.9801980198019802,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0537037037037038,0.25925925925925924
21,Greedy,0.006023492832730272,0.16263430648371735,0.8,0.8,0.9356435643564357,0.0,0.6574074074074074,0.3425925925925926,0.0,0.6574074074074074,0.3425925925925926,0.0,0.3425925925925926,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009259259259259259,8.37037037037037
21,EFT,0.0006902538704079895,0.018636854501015716,0.35,0.35,0.7821782178217822,0.8518518518518519,0.7703703703703704,0.12777777777777777,0.10185185185185185,0.7703703703703704,0.12777777777777777,0.10185185185185185,0.00013787391476900065,0.0006004186610908093,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42592592592592593,3.037037037037037
21,CP-EFT,0.0010994349955290269,0.029684744879283725,0.35,0.35,0.7376237623762376,0.8043478260869565,0.7944444444444444,0.11296296296296296,0.09259259259259259,0.7944444444444444,0.11296296296296296,0.09259259259259259,0.00017188995566514066,0.0008362214059385221,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3907407407407407,2.037037037037037
22,Local-Only,0.008037292424530504,0.2089696030377931,0.85,0.85,0.9897959183673469,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8346153846153846,0.15384615384615385
22,Greedy,0.007266967629815756,0.1962081260050254,0.95,0.95,0.9540816326530612,1.0,0.6666666666666666,0.32592592592592595,0.007407407407407408,0.6666666666666666,0.32592592592592595,0.007407407407407408,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016666666666666666,7.481481481481482
22,EFT,0.0034834309986405353,0.09405263696329445,0.7,0.7,0.9336734693877551,0.9425287356321839,0.7074074074074074,0.12777777777777777,0.1648148148148148,0.7074074074074074,0.12777777777777777,0.1648148148148148,6.99870733873806e-05,0.00023919632676699696,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49074074074074076,2.259259259259259
