episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_base.mean,r_base.abs_mean,r_base.p95,r_margin.mean,r_margin.abs_mean,r_margin.p95,r_margin_raw.mean,r_margin_raw.abs_mean,r_margin_raw.p95,r_margin_norm.mean,r_margin_norm.abs_mean,r_margin_norm.p95,margin_pre.mean,margin_pre.abs_mean,margin_pre.p95,margin_post.mean,margin_post.abs_mean,margin_post.p95,r_time_mean,r_time_abs_mean,r_time.p95,r_time_abs.mean,r_time_abs.abs_mean,r_time_abs.p95,r_prog.mean,r_prog.abs_mean,r_prog.p95,r_prog_abs.mean,r_prog_abs.abs_mean,r_prog_abs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,r_energy_abs.mean,r_energy_abs.abs_mean,r_energy_abs.p95,r_interf_mean,r_interf_abs_mean,r_interf.p95,r_interf_abs.mean,r_interf_abs.abs_mean,r_interf_abs.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,r_risk_abs.mean,r_risk_abs.abs_mean,r_risk_abs.p95,r_illegal_mean,r_illegal_abs_mean,r_illegal.p95,r_illegal_abs.mean,r_illegal_abs.abs_mean,r_illegal_abs.p95,r_term_abs.mean,r_term_abs.abs_mean,r_term_abs.p95,r_pbrs_abs.mean,r_pbrs_abs.abs_mean,r_pbrs_abs.p95,r_time_on_task.mean,r_time_on_task.abs_mean,r_time_on_task.p95,r_prog_on_task.mean,r_prog_on_task.abs_mean,r_prog_on_task.p95,r_margin_on_task.mean,r_margin_on_task.abs_mean,r_margin_on_task.p95,r_term_on_task.mean,r_term_on_task.abs_mean,r_term_on_task.p95,r_step_abs.mean,r_step_abs.abs_mean,r_step_abs.p95,dt_used.mean,dt_used.abs_mean,dt_used.p95,implied_dt.mean,implied_dt.abs_mean,implied_dt.p95,delta_cft.mean,delta_cft.abs_mean,delta_cft.p95,delta_cft_abs.mean,delta_cft_abs.abs_mean,delta_cft_abs.p95,delta_cft_rem.mean,delta_cft_rem.abs_mean,delta_cft_rem.p95,delta_cft_prog.mean,delta_cft_prog.abs_mean,delta_cft_prog.p95,cft_prev_rem.mean,cft_prev_rem.abs_mean,cft_prev_rem.p95,cft_curr_rem.mean,cft_curr_rem.abs_mean,cft_curr_rem.p95,dT_eff.mean,dT_eff.abs_mean,dT_eff.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,I_total.mean,I_total.abs_mean,I_total.p95,I_total_abs.mean,I_total_abs.abs_mean,I_total_abs.p95,rho_selected.mean,rho_selected.abs_mean,rho_selected.p95,uncertainty_selected.mean,uncertainty_selected.abs_mean,uncertainty_selected.p95,risk_penalty.mean,risk_penalty.abs_mean,risk_penalty.p95,task_duration_mean,task_duration_p95,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count
1,200,16.679981231689453,42,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,21.46869239807129,1.5000000000000002,20,True,3.0191248301777684,2.5092582917175306,2004938475.953219,-0.0142574072448601,0.0,-3.2414030014263534e-05,-0.0001312745902583,0.0,0.0,0.0032073293482615,-0.0144722470361959,0.0021117363503666,0.0009824797383861,0.0070391211678888,-0.0008970755576246,0.4540609838581892,0.0,0.0010323017436702,0.0,0.0,0.0,0.2537394356979931,0.2911672787001475,6.86353578138732e-12,0.0,0.0,5.998432653364638e-12,0.0,0.8601930141448975,0.800000011920929,0.1398069113492965,0.2000000029802322,0.8571428656578064,0.9582427352666856,0.0,0.0,0.0051480233669281,102,0.0,0.0,0.0,90,0,0.0,0,20,20,228,-0.0008970756316557,-0.0014449181617237,0.0008425025676842,-0.0101600103080272,0.0566420629620552,0.002283233217895,0.0025029089748859,1.5146090592503565,1.51210615027547,-0.0974970910251148,-2.431869506835937e-05,0.0025029089748859,0.0999756813049317,0.4120398723073154,0.4130223520457013,0.0091425835215611,0.0,0.86125,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.014844844033968,-0.0140104213558387,0.0,0.0811278110357035,0.0140104213558387,0.0,0.4736131500872782,0.0817909383684548,0.4445959115442669,0.1000000000000056,0.1000000000000056,-0.0974970910251148,-2.4318695068276108e-05,0.0018843220008697,0.0,0.0006368561960206,-0.0112651368797199,21.46869239807129,0.0025029089748859,0.0999756813049317,1.4686923980712765,0.15,0.15,0.5921052631578947,0.85,0.0,,0,0.96025,0.0397499999999999,0.0397499999999999,0.0,0.0,0.3584905660377358,0.3773584905660377,0.2641509433962264,0.3584905660377358,0.3773584905660377,0.2641509433962264,0.5000144577094492,0.8608011603355408,1.973380486170451,0.0160870565256724,0.1331625090291102,-0.0768597377464175,1.3044579128424327,0.5516886115074158,2.30790376663208,1.973380486170451,-1.973380486170451,0.03975,0.04296875,159,4000,-0.5630234479904175,1.064334511756897,0.1767317168414592,0.7660783131917318,0.1771534929672877,0.0931413186093171,0.2485333643853664,0,1.0,1.0,0.3257631578947367,6.189499999999998,24931629.69550708,0.9499999999999976,0.0,0.2565578164417613,0.0399223470835311,0.2964801635252922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.115117106315468e-05,0.0,0.5000092204042011,0.015,0.0,True,-1.0,1.51210615027547,0.0,-0.0008970755576246181,0.0028952685258261663,0.0040597833986653255,-0.01447224703619594,0.01447224703619594,-0.011265136879719915,0.0032073293482615243,0.007967358124646,0.0,0.0,0.0,0.0,-0.011082491926612866,0.022231606650842006,-0.011265136879719915,0.002111736350366622,0.009142583521561108,0.052953702193799586,0.0009824797383861958,0.007589240219536947,0.03530246812919973,0.0070391211678888,0.03047527840520381,0.17651234064599863,0.4120398723073154,0.4910478592891273,0.9999995057610341,0.4130223520457013,0.4912437370982881,0.9999995057610341,-0.014257407244860174,0.014257407244860174,-0.010356999988974587,0.014257407244860174,0.014257407244860174,0.018414224442328667,0.0,0.0,0.0,0.0,0.0,0.0,-5.115117106315468e-05,5.115117106315468e-05,-0.0,5.115117106315468e-05,5.115117106315468e-05,0.0,-3.2414030014263534e-05,3.2414030014263534e-05,-0.0,3.2414030014263534e-05,3.2414030014263534e-05,0.0,-0.00013127459025834355,0.00013127459025834355,0.0,0.00013127459025834355,0.00013127459025834355,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.007967358124646,0.007967358124646,0.0,0.0,0.0,0.0,-0.01401042135583878,0.01401042135583878,-0.010356999988974587,0.0,0.0,-0.0,-0.014844844033968033,0.08112781103570353,0.1527220986183051,0.06690061432674231,0.07615728805748484,0.0,0.01447224703619594,0.01447224703619594,0.018414224442328667,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.00250290897488596,0.018508390647174026,0.09997568130493173,-0.09749709102511481,0.10535739541053872,-2.4318695068359375e-05,0.00250290897488596,0.018508390647174026,0.09997568130493173,0.00250290897488596,0.018508390647174026,0.09997568130493173,1.5146090592503565,1.5146090592503565,3.6664733886719123,1.51210615027547,1.51210615027547,3.664612197876014,-0.09749709102511481,0.10535739541053872,-2.4318695068276108e-05,0.0018843220008697282,0.0018843220008697282,0.0,6.863535727383435e-12,6.863535727383435e-12,0.0,6.863535727383435e-12,6.863535727383435e-12,0.0,0.8601930941611119,0.8601930941611119,0.9565217391304348,0.13980690583888758,0.13980690583888758,0.2,0.005148023147386021,0.005148023147386021,0.00901855898328951,1.5000000000000002,1.8700000000000006,0,0,0
2,200,15.514116764068604,42,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,20.92569856643677,2.500000000000001,20,True,3.0636923491569843,2.6421701734750824,2088451330.0378757,-0.0136798440210272,0.0,-1.866375997941192e-05,-0.0005932026906831,0.0,0.0,-0.0019471892620269,-0.0143195826163166,0.0030189800331294,0.0018205707349177,0.0100632667770984,-0.0012626717009904,0.5268450867526763,0.0,0.0007187881843075,0.0,0.0,0.0,0.1346111898625959,0.3378249352004202,6.344889023901512e-12,0.0,0.0,3.826883254731683e-12,0.0,0.8611692786216736,0.800000011920929,0.1373291760683059,0.2000000029802322,0.8333333134651184,0.9636243581771852,0.0,0.009009009009009,0.0213766768574714,111,0.0,0.0,0.0,104,1,0.0096153846153846,1,20,20,236,-0.0012626717798411,-0.0013649043976329,0.0006894312013173,-0.0118223363533616,0.0137014985084533,0.0016864974750205,0.0048718219250452,1.0319584430903208,1.0270866211652756,-0.0951281780749561,-0.0773406028747558,0.0048718219250452,0.0226593971252442,0.5973252913339762,0.599145862068894,0.0087718240829393,0.0,0.9555,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.0077152381159716,-0.0132529245877801,0.0,0.0911546600389743,0.0132529245877801,0.0,0.7612951289124767,0.1106842692212067,0.1280206018663166,0.1000000000000056,0.1000000000000056,-0.0951281780749561,-0.0773406028747557,0.0010546704526341,0.0,0.0004288803367123,-0.0108700825683673,20.92569856643677,0.0048718219250452,0.0226593971252442,0.925698566436754,0.05,0.05,0.75,0.95,0.0,,0,0.9505,0.0494999999999999,0.0494999999999999,0.0,0.0,0.4393939393939394,0.3333333333333333,0.2272727272727272,0.4393939393939394,0.3333333333333333,0.2272727272727272,0.4956552443280129,0.8576482057571411,1.8881428440411885,0.007977264195991,0.1069775149226188,-0.0040713014702002,1.628822922706604,0.7876824388901392,2.9437400499979653,1.8881428440411885,-1.8881428440411885,0.0495,0.0455729166666666,198,4000,0.88399738073349,1.151570439338684,0.9312865734100342,0.983721286058426,0.3423492809136708,0.07468868419528,0.4938365363826354,0,1.0,1.0,0.2692368421052631,5.11550000000001,24057106.33777021,1.0,0.0,0.1974122036291965,0.0355171829647429,0.2329293865939393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7872144626847906e-05,0.0,0.4973507852290058,0.01,0.0,True,-1.0,1.0270866211652756,0.0,-0.0012626717009904427,0.002363834401209634,-4.325297672009513e-05,-0.014319582616316662,0.014319582616316662,-0.010870082568367368,-0.001947189262026989,0.0034952590943866163,0.0,0.0,0.0,0.0,-0.015645697043033615,0.017187669916128873,-0.010870082568367368,0.0030189800331294745,0.008771824082939337,0.014542501890994625,0.0018205707349177559,0.006678727476715626,0.009695001260663083,0.010063266777098442,0.029239413609797586,0.048475006303315415,0.5973252913339762,0.6242337542080834,0.9512498309953776,0.599145862068894,0.6253873171663089,0.9512499282309991,-0.01367984402102726,0.01367984402102726,-0.010870082568367368,0.01367984402102726,0.01367984402102726,0.018966406850915732,0.0,0.0,0.0,0.0,0.0,0.0,-2.7872144626847906e-05,2.7872144626847906e-05,-0.0,2.7872144626847906e-05,2.7872144626847906e-05,0.0,-1.8663759979411922e-05,1.8663759979411922e-05,-0.0,1.8663759979411922e-05,1.8663759979411922e-05,0.0,-0.0005932026906831592,0.0005932026906831592,0.0,0.0005932026906831592,0.0005932026906831592,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0034952590943866163,0.0034952590943866163,0.0,0.0,0.0,0.0,-0.013252924587780135,0.013252924587780135,-0.010781870551007818,0.0,0.0,-0.0,-0.007715238115971632,0.09115466003897435,0.2087267903919307,-0.015328712870893196,0.015328712870893196,0.0,0.014319582616316662,0.014319582616316662,0.020537941095301656,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.004871821925045223,0.01765810292065109,0.02265939712524423,-0.09512817807495617,0.10536089380085502,-0.07734060287475586,0.004871821925045223,0.01765810292065109,0.02265939712524423,0.0048718219250452255,0.01765810292065109,0.02265939712524423,1.0319584430903208,1.0319584430903208,2.3667133331299226,1.0270866211652756,1.0270866211652756,2.300286674499512,-0.09512817807495617,0.10536089380085502,-0.07734060287475578,0.001054670452634173,0.001054670452634173,0.0,6.344889123189964e-12,6.344889123189964e-12,0.0,6.344889123189964e-12,6.344889123189964e-12,0.0,0.8611693496806733,0.8611693496806733,0.9629629629629629,0.1373291488178244,0.1373291488178244,0.2,0.021376673538131864,0.021376673538131864,0.05196152422706632,2.500000000000001,2.500000000000001,0,0,0
3,200,16.730109214782715,42,False,True,time_limit,time_limit,time_limit,1.0,20.00000000000001,21.313636302948,2.2000000000000006,20,True,3.134001252229153,2.6888842986088277,2177905398.27408,-0.0134243227083398,0.0,-2.179421365821889e-05,-0.0005797176321195,0.0,0.0,-0.0005153423636281,-0.0140571940842176,0.0019198181257624,0.0007907636358566,0.0063993937525415,-0.0012041641159863,0.5245589439063716,0.0,0.0008516146362246,0.0,0.0,0.0,0.1394990641625614,0.3350903772948425,6.768258262873639e-12,0.0,0.0,4.424168063149603e-12,0.0,0.855758011341095,0.800000011920929,0.1429313570261001,0.2000000029802322,0.8333333134651184,0.9615384340286256,0.0,0.0,0.0212740413844585,109,0.0,0.0,0.0,96,1,0.0104166666666666,1,20,20,247,-0.0012041642330586,-0.0013436975423246,0.0013265953923109,-0.0106214908882975,0.0282946284860372,0.0017494299681857,0.0021427750587463,1.35553080326915,1.3533880282104012,-0.0978572249412539,-0.0001146793365478,0.0021427750587463,0.0998853206634522,0.4951423119599387,0.4959330755957952,0.0085755117008703,0.0,0.9555,4000,0,0,0.0,unified_margin_term_illegal,0.0,-0.0226967817065552,-0.0132280005760277,0.0,0.085111070183044,0.0132280005760277,0.0,0.8654858087032775,0.1345141912967224,0.0,0.1000000000000056,0.1000000000000056,-0.0978572249412539,-0.0001146793365477,0.0012599966275722,0.0,0.0004905669051987,-0.0099728879600066,21.313636302948,0.0021427750587463,0.0998853206634522,1.3136363029479838,0.05,0.05,0.659919028340081,0.95,0.0,,0,0.95275,0.04725,0.04725,0.0,0.0,0.4232804232804232,0.3174603174603174,0.2592592592592592,0.4232804232804232,0.3174603174603174,0.2592592592592592,0.4955480431674084,0.8441875010728835,1.9422112703323364,0.0943902740254998,0.1388888930281003,-0.0077733099460601,4.323821624120076,2.130831003189087,13.100799719492594,1.9422112703323364,-1.9422112703323364,0.04725,0.0416666666666666,189,4000,-0.9459434151649476,0.7286564707756042,-0.4839227696259816,0.6653628945350647,0.4635242621103922,0.0459763246277968,0.0054824563364187,0,1.0,1.0,0.2804473684210528,5.3284999999999885,21171822.38876545,1.0,0.0,0.2322098641757478,0.0392458812669782,0.2714557454427261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1359530100031026e-05,0.0,0.4972709504616214,0.03,0.0,True,-1.0,1.3533880282104012,0.0,-0.0012041641159863446,0.002324951634468071,0.0039008774638468772,-0.014057194084217621,0.014057194084217621,-0.009972887960006654,-0.0005153423636281136,0.0035700095796362586,0.0,0.0,0.0,0.0,-0.013961459285626155,0.01701019683028134,-0.009850654950912955,0.001919818125762463,0.008575511700870399,0.05083966166545936,0.000790763635856609,0.006818785737959938,0.03389310777697291,0.006399393752541502,0.028585039002901304,0.16946553888486454,0.4951423119599387,0.5169736027049989,0.8336918422319697,0.49593307559579525,0.5175128401416734,0.8334916324874143,-0.013424322708339811,0.013424322708339811,-0.009850654950912955,0.013424322708339811,0.013424322708339811,0.017388050688053127,0.0,0.0,-0.0,0.0,0.0,0.0,-3.1359530100031026e-05,3.1359530100031026e-05,-0.0,3.1359530100031026e-05,3.1359530100031026e-05,0.0,-2.179421365821889e-05,2.179421365821889e-05,-0.0,2.179421365821889e-05,2.179421365821889e-05,0.0,-0.0005797176321195468,0.0005797176321195468,0.0,0.0005797176321195468,0.0005797176321195468,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0035700095796362586,0.0035700095796362586,0.0,0.0,0.0,0.0,-0.013228000576027705,0.013228000576027705,-0.009850654950912955,0.0,0.0,-0.0,-0.02269678170655529,0.08511107018304405,0.11468805134748761,0.0,0.0,0.0,0.014057194084217621,0.014057194084217621,0.017444396273026106,0.10000000000000561,0.10000000000000561,0.1,0.10000000000000561,0.10000000000000561,0.1,0.0021427750587463597,0.0180245218276988,0.09988532066345224,-0.09785722494125391,0.10530368956327471,-0.00011467933654785156,0.0021427750587463597,0.0180245218276988,0.09988532066345224,0.0021427750587463597,0.0180245218276988,0.09988532066345224,1.35553080326915,1.35553080326915,3.3524620056152656,1.3533880282104012,1.3533880282104012,3.351571655273469,-0.09785722494125391,0.10530368956327471,-0.0001146793365477683,0.0012599966275722019,0.0012599966275722019,0.0,6.7682584668479444e-12,6.7682584668479444e-12,9.58581119352767e-15,6.7682584668479444e-12,6.7682584668479444e-12,9.58581119352767e-15,0.8557580487750778,0.8557580487750778,0.9615384615384616,0.1429313352354064,0.1429313352354064,0.2,0.021274041545671443,0.021274041545671443,0.05196152422706632,2.2000000000000006,2.2000000000000006,0,0,0
4,84,6.538998603820801,42,True,False,idle,idle,terminated,0.0,8.399999999999986,9.455833177566523,2.2000000000000006,20,True,2.993245790032318,2.578339209161519,2133919461.117804,-0.0139831095643264,0.0,-0.0001211421217488,-0.0015286267509244,0.0,0.0,0.004698461030404,-0.0158002676653353,0.0057897313634239,0.0039959263340087,0.0192991045447466,-0.0003616059292247,0.2694754720128461,0.0,0.00233459019174,0.0,0.0,0.0,0.2441053605598352,0.4840845772355785,3.65578539662792e-11,0.0,7.414162894736591e-11,2.206631058432329e-11,0.0,0.8725868463516235,0.800000011920929,0.1262793391942978,0.2000000029802322,0.875,0.9615384340286256,0.0,0.0,0.0203816927969455,126,0.0,0.0,0.0,120,2,0.0166666666666666,2,20,20,242,-0.0003616060130298,-0.0013976201880723,0.0028781522531062,-0.0096110859885811,0.0467582233250141,0.00262993411161,0.0103532894878166,1.3168331991348945,1.3064799096470772,-0.0896467105121834,0.0,0.0103532894878166,0.1000000000000005,0.5013612554391897,0.5053571817731984,0.0251191977931224,0.0,0.8523809523809524,1680,0,0,0.0,unified_margin_term_illegal,0.0,-0.0170940376229305,-0.0138420739518568,0.0,0.0878100700070954,0.0138420739518568,0.0,0.7958834931087028,0.1254603050399873,0.07865620185131,0.0999999999999968,0.0999999999999968,-0.0896467105121834,5.273559366969495e-16,0.005262713592121,0.0,0.0012956715924813,-0.0104993059797578,9.455833177566523,0.0103532894878166,0.1000000000000005,1.055833177566539,0.15,0.15,0.756198347107438,0.85,0.0,,0,0.8785714285714286,0.1214285714285714,0.1214285714285714,0.0,0.0,0.3823529411764705,0.392156862745098,0.2254901960784313,0.3823529411764705,0.392156862745098,0.2254901960784313,0.4903464159678851,0.8575559735298156,1.729263961315155,0.0162425513068834,0.1204451384643713,0.0164806855221589,1.9673130909601848,0.9793860812981924,3.545291244983673,1.729263961315155,-1.729263961315155,0.1214285714285714,0.1178385416666666,204,1680,-0.495587557554245,0.7374169230461121,0.0828574175635973,0.4395871212085088,0.1554300064841906,0.0867424433430035,0.7371580839777986,0,1.0,1.0,0.2458020050125309,4.670238095238089,20340678.573242545,1.0,0.0,0.2360018525528996,0.0412435324534637,0.2772453850063632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001673892283356,0.0,0.4942710575714175,0.0833333333333333,0.8499999999999943,False,0.0,0.0,0.0,-0.00036160592922471077,0.004553276465685793,0.005073188500751888,-0.015800267665335335,0.015800267665335335,-0.01049930597975783,0.0046984610304040535,0.012666651908804748,0.0,0.0,0.0,0.0,-0.009405790655671063,0.02670453138946353,-0.010233516911066097,0.005789731363423991,0.025119197793122473,0.0661720328072502,0.003995926334008718,0.018927879296605943,0.0441146885381668,0.019299104544746665,0.08373065931040707,0.220573442690834,0.5013612554391897,0.545842037454888,0.999999631293908,0.5053571817731984,0.5483181408906747,0.999999631293908,-0.013983109564326402,0.013983109564326402,-0.01049930597975783,0.013983109564326402,0.013983109564326402,0.01907479035059074,0.0,0.0,0.0,0.0,0.0,0.0,-0.000167389228335636,0.000167389228335636,-0.0,0.000167389228335636,0.000167389228335636,0.0,-0.00012114212174882565,0.00012114212174882565,-0.0,0.00012114212174882565,0.00012114212174882565,0.0,-0.0015286267509244304,0.0015286267509244304,0.0,0.0015286267509244304,0.0015286267509244304,0.0018312221459743697,0.0,0.0,-0.0,0.0,0.0,0.0,0.012666651908804748,0.012666651908804748,0.0,0.0,0.0,0.0,-0.013842073951856873,0.013842073951856873,-0.01049930597975783,0.0,0.0,-0.0,-0.01709403762293056,0.08781007000709541,0.17900720672889964,-0.008206909568440368,0.00867816288547201,0.0,0.015800267665335335,0.015800267665335335,0.01940564951122723,0.09999999999999687,0.09999999999999687,0.1,0.09999999999999687,0.09999999999999687,0.1,0.010353289487816681,0.05022027623085675,0.10000000000000053,-0.08964671051218344,0.11360093793698636,0.0,0.010353289487816681,0.05022027623085675,0.10000000000000053,0.010353289487816676,0.05022027623085675,0.10000000000000053,1.3168331991348945,1.3168331991348945,2.715242528915405,1.3064799096470772,1.3064799096470772,2.719253730773925,-0.08964671051218345,0.11360093793698636,5.273559366969494e-16,0.005262713592121024,0.005262713592121024,0.0,3.6557857522827686e-11,3.6557857522827686e-11,0.0,3.6557857522827686e-11,3.6557857522827686e-11,0.0,0.872586880190426,0.872586880190426,0.9615384615384616,0.1262793329615011,0.1262793329615011,0.2,0.02038169001232574,0.02038169001232574,0.05196152422706632,2.2000000000000006,3.290000000000001,0,0,0
