episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,96,11.670114994049072,9.600000000000001,0.17178715765476227,16.491567773663387,1.039438545703888,0.6,0.6,0.9491255961844197,6.8052631578947285,7.879999999999984,19,0.059223743011372995,12,0.4269293924466338,0.2889983579638752,0.28407224958949095,349,260,131.5958432613902,0.010416666666666687,0.015418123453855515,1.1477693915367126,1.482675850391388,0.004822473041713238,0.03794326260685921,1.4,1.7
2,89,10.33898115158081,8.9,0.20909573137760162,18.609519749035314,1.0752476930618282,0.6,0.6,0.9546191247974068,6.383333333333327,8.029999999999987,18,0.05694579216913226,12,0.465,0.24166666666666667,0.29333333333333333,321,279,135.86420903589087,0.02247191011235959,0.1021264917217195,1.156756043434143,1.489545464515686,0.022475661244243383,0.03390313405543566,1.4,1.7
3,100,11.423178911209106,10.0,0.11559036374092102,11.559036260649021,1.0527652740478515,0.5666666666666667,0.5666666666666667,0.9442675159235668,6.411764705882346,7.979999999999987,17,0.054875092193484305,13,0.42454394693200664,0.27197346600331673,0.3034825870646766,347,256,122.80030799082346,0.01000000000000002,0.036696497816592455,1.1415695548057556,1.4419101774692535,0.004983904000255279,0.07798047945834696,1.4,1.7
4,99,11.328709125518799,9.9,0.26916342973709106,26.647180908442504,1.06880544424057,0.7333333333333333,0.7333333333333333,0.9606299212598425,6.686956521739123,8.179999999999987,23,0.05943638272834346,8,0.43156199677938806,0.32045088566827695,0.24798711755233493,353,268,125.7072476331378,0.010101010101010121,-0.06285596489906312,1.7364741563796997,1.435874104499817,0.004278325662016869,0.05211111269891262,1.4,1.7
5,118,12.536094665527344,11.8,0.24071574211120605,28.404459318662255,1.2350088119506835,0.8,0.8,0.9683257918552036,6.237499999999994,8.224999999999985,24,0.05033837773095248,6,0.4270353302611367,0.30721966205837176,0.26574500768049153,373,278,109.43418606203673,0.00847457627118646,0.03756526205688715,1.711089551448822,1.5016705393791199,0.009048852603882551,0.012820512987673283,1.4,1.7
6,95,10.549996137619019,9.5,0.29064735770225525,27.61149970624582,1.0936012148857117,0.7666666666666667,0.7666666666666667,0.962843295638126,6.169565217391297,7.5799999999999885,23,0.057855182292691446,7,0.41721854304635764,0.2682119205298013,0.31456953642384106,352,252,130.8555045236849,0.02105263157894741,-0.012013722211122513,1.4654646813869476,1.5222646594047546,0.00999558623880148,0.04308390058577061,1.4,1.7
7,104,12.162873983383179,10.4,0.015001832507550716,1.5601905203507727,0.9933537244796747,0.5,0.5,0.9043062200956937,6.666666666666658,7.999999999999988,15,0.055216221337636505,15,0.41467576791808874,0.2832764505119454,0.30204778156996587,343,243,113.2785017032254,0.009615384615384635,-0.04187065735459328,1.007391333580017,1.466823935508728,0.02357528917491436,0.0416666679084301,1.4,1.7
8,83,9.966557502746582,8.3,0.1651759147644043,13.709600093366637,1.016186499595642,0.5,0.5,0.9080824088748018,6.259999999999994,7.829999999999988,15,0.0621819002321925,15,0.4450084602368866,0.29441624365482233,0.26057529610829105,328,263,142.3741785654447,0.012048192771084357,-0.04778302658814937,1.078452229499817,1.4912270903587341,0.010821154341101646,0.04062078334391117,1.4,1.7
9,85,10.01034688949585,8.5,0.31354618072509766,26.651424979846226,1.1355561494827269,0.6666666666666666,0.6666666666666666,0.975,6.833333333333325,8.109999999999985,24,0.07317596017510868,10,0.40634920634920635,0.2857142857142857,0.30793650793650795,374,256,149.20315897142711,0.023529411764705924,-0.018063446506857872,1.1821770071983337,1.4707048535346985,0.026498474646359682,0.008064515888690948,1.4,1.7
10,103,11.51385498046875,10.3,0.18475781381130219,19.03005207526028,1.0927047014236448,0.6333333333333333,0.6333333333333333,0.9699842022116903,6.61818181818181,7.799999999999988,22,0.0619317810632843,11,0.392914653784219,0.2785829307568438,0.3285024154589372,377,244,119.98049052359538,0.00970873786407769,-0.049251007148995996,1.0726204216480255,1.4830161333084106,0.008730491215828806,0.04659456945955753,1.4,1.7
11,86,9.784456253051758,8.6,0.4147777557373047,35.67089367164556,1.1947461664676666,0.8666666666666667,0.8666666666666667,0.9824281150159745,6.323076923076917,7.7499999999999885,26,0.07479391603246908,4,0.35864297253634897,0.31017770597738287,0.33117932148626816,397,222,149.79558196863664,0.011627906976744207,-0.018049970269203186,1.4238893389701843,1.600934624671936,0.0057219072671917575,0.01592009716356794,1.4,1.7
12,95,10.541470050811768,9.5,0.322476327419281,30.635259013304314,1.1978143215179435,0.8333333333333334,0.8333333333333334,0.9797191887675507,6.291999999999994,7.839999999999987,25,0.07172491265951018,5,0.3375594294770206,0.312202852614897,0.3502377179080824,418,213,134.9818975544299,0.010526315789473705,-0.045701535418629646,1.2561719119548798,1.5750526189804077,0.006177694344842166,0.04525250010192394,1.4,1.7
13,102,11.302873611450195,10.200000000000001,0.20370645821094513,20.778058804146784,1.1040306389331815,0.7,0.7,0.9732283464566929,6.872727272727266,8.479999999999986,22,0.06572659333583479,9,0.3130016051364366,0.3146067415730337,0.3723916532905297,428,195,123.89087834545356,0.009803921568627472,-0.03226060196757317,1.0899498462677002,1.5381519317626953,0.008773136150557548,0.06318147778511048,1.4,1.7
14,81,9.543421268463135,8.1,0.3597257733345032,29.137786788343295,1.3654749393463135,0.7333333333333333,0.7333333333333333,0.9685534591194969,6.268181818181813,7.29499999999999,22,0.09096676740611409,8,0.30128205128205127,0.3349358974358974,0.36378205128205127,436,188,155.551500183737,0.0123456790123457,-0.0318433977663517,1.1214877367019653,1.5786582231521606,0.023679103702306747,0.032258063554763794,1.4,1.7
15,100,11.203474760055542,10.0,0.11670127511024475,11.670128027246797,1.0701163589954377,0.6,0.6,0.9261637239165329,6.2473684210526255,7.929999999999987,19,0.06621148575221499,12,0.3305227655986509,0.33220910623946037,0.3372681281618887,397,196,117.51210330178542,0.01000000000000002,-0.028190238401293755,0.9970352649688721,1.525014877319336,0.00940186840792497,0.0580693818628788,1.4,1.7
16,101,11.823652505874634,10.100000000000001,0.1869562715291977,18.88258339259541,1.0556294918060303,0.6333333333333333,0.6333333333333333,0.9781931464174455,6.709523809523802,7.799999999999988,21,0.06699803275219088,11,0.3264984227129338,0.30757097791798105,0.3659305993690852,427,207,128.4992543223151,0.01980198019801984,-0.030465679336339237,1.0289755145708719,1.609180172284444,0.001955010035696129,0.07564335552354653,1.4,1.7
17,87,9.683553218841553,8.700000000000001,0.35943472385406494,31.27082745479523,1.733846986293795,0.8,0.8,0.9823717948717948,6.054166666666663,7.5399999999999885,24,0.0771840397097256,6,0.33117932148626816,0.2940226171243942,0.37479806138933763,414,205,145.2628773049285,0.011494252873563239,-0.00024704355746507645,1.0698299805323284,1.6248124241828918,0.005677044682670385,0.04620615392923355,1.4,1.7
18,79,9.0090811252594,7.9,0.4472604990005493,35.333583917577506,1.229684829711909,0.8333333333333334,0.8333333333333334,0.987220447284345,6.099999999999994,6.879999999999991,25,0.08973058655480795,5,0.31189710610932475,0.2765273311897106,0.4115755627009646,428,194,149.70612002230047,0.012658227848101286,-0.010959605686366558,1.083905003964901,1.6698279902338982,0.004021719640149968,0.06551678763935342,1.4,1.7
19,122,13.163073778152466,12.200000000000001,0.03380201384425163,4.123845213555565,1.0085724592208862,0.6333333333333333,0.6333333333333333,0.9469578783151326,6.8315789473684125,8.049999999999986,19,0.0542605527417093,11,0.3371150729335494,0.293354943273906,0.3695299837925446,409,208,108.09303683223048,0.03278688524590171,-0.23947339256604513,1.0889996687571208,1.599252978960673,0.002013506988684336,0.05087719360987345,1.4,1.7
20,83,9.541221857070923,8.3,0.4281679689884186,35.5379414361416,1.1831548452377316,0.8333333333333334,0.8333333333333334,0.9797191887675507,6.219999999999994,7.499999999999989,25,0.09211917149957763,5,0.23974763406940064,0.3422712933753943,0.41798107255520506,482,152,150.2303455331142,0.012048192771084357,0.029361154511570932,1.065483820438385,1.6683559179306031,0.009615367045626044,0.06328024566173554,1.4,1.7
21,83,9.132666826248169,8.3,0.4596295654773712,38.14925285470783,1.985739338397974,0.8666666666666667,0.8666666666666667,0.9934640522875817,5.896428571428566,6.8999999999999915,28,0.08709321814966968,4,0.25040916530278234,0.31751227495908346,0.4320785597381342,458,153,146.35953028203622,0.012048192771084357,0.020419394597411156,1.1464122533798218,1.7191951274871826,0.024728327989578247,0.03999999910593033,1.4,1.7
