episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,28.53387101129277,0.14766935505646386,2.002270075820741,0.4,0.4,0.4,0.6956521739130435,1.0,0.08333333333333333,0.8125,0.10416666666666667,0.4973165202874573,0.046362339514978604,1.0,0.0,5.955777460770328,0.13375809405659717,0.13375809405659717,11.053822761481396,15,15,6.18722128868103
1,-257.7460449621896,-1.288730224810948,0.0,0.0,0.0,0.2028985507246377,1.0,0.08343409915356712,0.08504635227730754,0.8315195485691254,0.5972090749263649,0.09230149133413947,1.0,0.0,0.8315195485691254,-257.7460449621896,-257.7460449621896,0.0,0.0,0.0,Random
1,10.478696823120197,0.052393484115600984,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.07827926657263752,1.0,0.0,0.0,10.478696823120197,10.478696823120197,0.0,0.0,0.0,Local-Only
1,40.35560321807864,0.2017780160903932,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9821428571428571,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,40.35560321807864,40.35560321807864,0.0,0.0,0.0,Greedy
2,39.12464599743984,0.2006232299871992,2.7620338640714945,0.6,0.6,0.6,0.8028169014084507,0.6666666666666666,0.06896551724137931,0.8793103448275862,0.05172413793103448,0.49252882417796084,0.03915426781519186,1.0,0.0,6.499608457321848,0.19189207093034238,0.19189207093034238,10.761945734657589,15,15,5.340572834014893
3,52.726258499039126,0.26863129249519563,4.2278905857177005,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9102564102564102,1.0,0.028169014084507043,0.9295774647887324,0.04225352112676056,0.5037120390041784,0.03341628154994668,1.0,0.0,17.596871667259155,0.23752449077226986,0.23752449077226986,9.672479393692234,15,15,5.843796014785767
4,-23.406225201500174,-0.11203112600750087,169.51123799775777,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8529411764705882,1.0,0.034482758620689655,0.896551724137931,0.06896551724137931,0.4974912979890602,0.04129190515126738,1.0,0.0,26.737530662305804,-0.1086138276938159,-0.1086138276938159,8.86628995919339,13,13,5.157538414001465
5,-54.00199499703282,-0.2650099749851641,516.1701090478897,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8108108108108109,1.0,0.05,0.9166666666666666,0.03333333333333333,0.49550900473564885,0.0428517254455821,1.0,0.0,34.622677284793326,-0.25155849849375744,-0.25155849849375744,8.204195995095773,14,14,5.525344610214233
6,43.500514204122055,0.22250257102061027,5.353337177477385,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.875,0.0,0.05357142857142857,0.9464285714285714,0.0,0.49626298227364585,0.01254552812626467,1.0,0.0,42.4524484014569,0.21779007325103417,0.21779007325103417,7.269063138165966,13,13,4.986206293106079
7,37.90944410855419,0.19454722054277096,2.363137314433143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8676470588235294,1.0,0.03389830508474576,0.9491525423728814,0.01694915254237288,0.4971512937247452,0.016905549430356485,1.0,0.0,49.430356486585815,0.1749561409315535,0.1749561409315535,6.8079544515222015,14,14,5.581486701965332
8,8.960390743461346,0.04980195371730673,144.78744190988087,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.8857142857142857,1.0,0.047619047619047616,0.9047619047619048,0.047619047619047616,0.493981661945785,0.033879781420765025,1.0,0.0,51.985428051001826,0.041781868412655784,0.041781868412655784,6.5327210453795015,14,14,5.649142265319824
9,14.579137647565886,0.07789568823782943,53.4175845174413,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.7575757575757576,1.0,0.04,0.88,0.08,0.5001371104608368,0.05354969574036511,1.0,0.0,56.348884381338735,0.07638834490294073,0.07638834490294073,6.068194520995825,13,13,5.266676425933838
10,-14.87091450348553,-0.06935457251742765,182.2617795210618,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.8085106382978723,1.0,0.05194805194805195,0.8441558441558441,0.1038961038961039,0.48438023864272123,0.05469216975493126,1.0,0.0,69.12731619844591,-0.03430304253923448,-0.03430304253923448,4.967433058470259,19,19,6.9667088985443115
11,38.52938948171104,0.1976469474085552,1.9325958995592027,0.8,0.8,0.8,0.8918918918918919,1.0,0.030303030303030304,0.9090909090909091,0.06060606060606061,0.48250782299024625,0.035211267605633804,1.0,0.0,64.89992587101557,0.180626086117017,0.180626086117017,5.2587041239123815,15,15,5.562168598175049
12,31.09943191334606,0.1604971595667303,1.7613750822014278,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8035714285714286,1.0,0.022222222222222223,0.9555555555555556,0.022222222222222223,0.47963544012095854,0.010833333333333334,1.0,0.0,58.791666666666664,0.1604971595667303,0.1604971595667303,5.526302064329746,12,12,5.227980375289917
13,48.872410979530244,0.24936205489765123,3.278065252304077,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9594594594594594,0.0,0.014084507042253521,0.9859154929577465,0.0,0.4900376253338259,0.006978367062107467,1.0,0.0,55.68736915561758,0.21527161114093923,0.21527161114093923,6.100379807627473,15,15,5.7559099197387695
14,66.21613972167604,0.3360806986083802,5.895296321596418,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8048780487804879,1.0,0.029850746268656716,0.9402985074626866,0.029850746268656716,0.4965288802151285,0.02886671418389166,1.0,0.0,62.0456165359943,0.30071771235982014,0.30071771235982014,5.058078551612702,15,15,6.0524022579193115
15,21.794374494773173,0.11397187247386587,16.367069517374038,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.8142857142857143,1.0,0.017241379310344827,0.9655172413793104,0.017241379310344827,0.49407548497355613,0.008863198458574181,1.0,0.0,58.42003853564547,0.10931044113070058,0.10931044113070058,5.745697055258295,14,14,5.435290336608887
16,-49.97945217432564,-0.2448972608716282,247.98959675839072,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.9420289855072463,1.0,0.015384615384615385,0.9076923076923077,0.07692307692307693,0.5121661339177537,0.034278959810874705,1.0,0.0,63.51457840819543,-0.23026237969839825,-0.23026237969839825,5.0928780815231525,13,13,5.2917351722717285
17,41.530539576799285,0.21265269788399643,4.739162929058075,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8285714285714286,1.0,0.034482758620689655,0.9482758620689655,0.017241379310344827,0.49641223147633956,0.020053991515618975,1.0,0.0,63.63285769379098,0.2026176295924394,0.2026176295924394,4.962768848644572,14,14,5.351170301437378
18,41.1587680339242,0.210793840169621,2.0992786037294486,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8695652173913043,1.0,0.016666666666666666,0.95,0.03333333333333333,0.5116070726101719,0.017586912065439674,1.0,0.0,70.67484662576688,0.20850688501654216,0.20850688501654216,4.314644760483462,13,13,5.0926361083984375
19,40.98788932524634,0.2099394466262317,1.5122697820266089,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9508196721311475,1.0,0.0,0.9827586206896551,0.017241379310344827,0.5003371402407841,0.01625,1.0,0.0,73.58333333333333,0.20993944662623162,0.20993944662623162,3.8240721833752347,12,12,4.8756022453308105
20,38.313879967480815,0.19656939983740407,1.9674111935827467,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9523809523809523,1.0,0.0,0.9833333333333333,0.016666666666666666,0.5156242518282185,0.00375,1.0,0.0,74.70833333333333,0.19656939983740454,0.19656939983740454,3.9510897502611764,12,12,4.873596429824829
21,45.93994331686544,1.766920896802517,20.650416755676268,1.0,1.0,1.0,1.0,0.0,0.015151515151515152,0.9848484848484849,0.0,0.5242275602551121,0.015151515151515152,1.0,0.0,43.93939393939394,1.7412955959276721,1.7412955959276721,7.227380132255194,13,13,0.737001895904541
22,32.80099747511447,0.16900498737557235,0.8220346050042855,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.890625,0.0,0.017543859649122806,0.9824561403508771,0.0,0.5021456661567733,0.0028524857375713123,1.0,0.0,75.67237163814181,0.16640225652644783,0.16640225652644783,4.152932105285478,13,13,4.963531017303467
23,38.809826302156466,0.19904913151078232,0.8050569580495357,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8805970149253731,1.0,0.01694915254237288,0.864406779661017,0.11864406779661017,0.5080681216136897,0.04931192660550459,1.0,0.0,79.58715596330275,0.1859145342880338,0.1859145342880338,3.7060510866885705,14,14,5.58251428604126
24,11.18295815650573,0.06091479078252865,0.27859404487045186,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2727272727272727,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5027469044043191,0.06607574536663981,1.0,0.0,81.66800966962128,0.05890952539696597,0.05890952539696597,3.549567961791958,13,13,5.754356145858765
25,-235.14696766776282,-1.170734838338814,784.8714318169488,0.0,0.0,0.0,0.36507936507936506,1.0,0.0,0.4782608695652174,0.5217391304347826,0.5018650065284314,0.09787588504789671,1.0,0.0,77.50937109537692,-1.170256900268518,-1.170256900268518,3.781627080519725,13,13,5.6040568351745605
26,-60.485203753020194,-0.297426018765101,277.0103073120117,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4533333333333333,0.9285714285714286,0.02857142857142857,0.5714285714285714,0.4,0.48552760519305455,0.08049419692998877,1.0,0.0,80.45675776862599,-0.2710357097115895,-0.2710357097115895,3.685851281414978,15,15,6.156052589416504
27,-32.42683072444317,-0.15713415362221586,99.2511504323859,0.0,0.0,0.0,0.3670886075949367,0.8666666666666667,0.0,0.5161290322580645,0.4838709677419355,0.49553583846817234,0.09238057639163048,1.0,0.0,80.3000394788788,-0.14736374996299442,-0.14736374996299442,3.86621074507053,15,15,5.948298692703247
28,-75.48711677784678,-0.3724355838892339,325.1242043495178,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.4931506849315068,1.0,0.027777777777777776,0.6388888888888888,0.3333333333333333,0.494284104513587,0.07393292682926829,1.0,0.0,82.4314024390244,-0.33979750721572105,-0.33979750721572105,3.316678001574942,14,14,5.96286153793335
29,-136.27343015933144,-0.6763671507966572,159.9032681465149,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3375,1.0,0.0,0.48148148148148145,0.5185185185185185,0.4985170068347153,0.07068452380952381,1.0,0.0,83.07291666666666,-0.6022186623014235,-0.6022186623014235,3.4966671720564966,15,15,6.319579839706421
30,23.32351104694782,0.1216175552347391,8.967390962650901,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5652173913043478,1.0,0.05128205128205128,0.717948717948718,0.23076923076923078,0.4900739670889237,0.06515580736543909,1.0,0.0,81.06029947389722,0.11930885960111114,0.11930885960111114,3.6762599142201373,14,14,5.593295097351074
31,-77.400058913681,-0.38200029456840495,298.8514086768741,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5492957746478874,0.9090909090909091,0.1,0.625,0.275,0.48294070290768454,0.13496708119970738,1.0,0.0,77.02999268471105,-0.3308099356349122,-0.3308099356349122,3.885749436824851,15,15,6.228350639343262
32,-50.98948662119637,-0.24994743310598186,118.87295072608524,0.0,0.0,0.0,0.42105263157894735,1.0,0.0,0.6,0.4,0.4884039795557328,0.056666666666666664,1.0,0.0,82.91666666666667,-0.24994743310597703,-0.24994743310597703,3.3102006656481544,12,12,5.807013273239136
33,-154.61893821854596,-0.7680946910927298,435.5355671473912,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.4375,1.0,0.05714285714285714,0.6285714285714286,0.3142857142857143,0.49427355916619853,0.07880724174653887,1.0,0.0,79.7302094426695,-0.6515382441436102,-0.6515382441436102,3.496308442195177,15,15,6.491991758346558
34,-218.23649026384666,-1.0861824513192333,1119.3177528782894,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5507246376811594,1.0,0.07894736842105263,0.6842105263157895,0.23684210526315788,0.4987627181356789,0.08462796402289452,1.0,0.0,81.31643499591169,-1.0655473213457003,-1.0655473213457003,3.111228377715875,13,13,5.512444019317627
35,-27.35418284187711,-0.13177091420938555,119.94604890611437,0.25,0.25,0.25,0.6290322580645161,1.0,0.05128205128205128,0.7435897435897436,0.20512820512820512,0.49306513968282767,0.05875,1.0,0.0,81.95833333333333,-0.1317709142093857,-0.1317709142093857,3.3879018163381955,12,12,5.366498708724976
36,-52.737692251720276,-0.2586884612586014,180.79998753865559,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5737704918032787,1.0,0.08571428571428572,0.6571428571428571,0.2571428571428571,0.48224156225080955,0.08371134020618556,1.0,0.0,81.11340206185567,-0.254463360227157,-0.254463360227157,3.3187841215173486,13,13,5.482081174850464
37,44.33250779932307,0.22666253899661534,11.649220850593165,0.5,0.5,0.5,0.8142857142857143,1.0,0.017543859649122806,0.8596491228070176,0.12280701754385964,0.4954043833434349,0.05,1.0,0.0,80.80000000000001,0.22230610282757388,0.22230610282757388,3.290642695877088,14,14,5.420094728469849
38,41.355956012275065,0.21177978006137532,3.5310176181793214,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.7564102564102564,1.0,0.01694915254237288,0.8305084745762712,0.15254237288135594,0.48950499877389236,0.05389221556886228,1.0,0.0,75.48652694610777,0.1966185467870237,0.1966185467870237,4.0964581464009235,15,15,5.743213891983032
39,51.25760388671741,0.26128801943358704,3.4473239453215347,0.5,0.5,0.5,0.8142857142857143,1.0,0.0,0.8947368421052632,0.10526315789473684,0.47892531759159973,0.050473186119873815,1.0,0.0,72.3186119873817,0.24926174520786493,0.24926174520786493,3.891740288172803,14,14,5.510218143463135
40,-130.95500085734673,-0.6497750042867336,538.9694438298543,0.25,0.25,0.25,0.6290322580645161,1.0,0.0,0.7948717948717948,0.20512820512820512,0.48603482809999454,0.060833333333333336,1.0,0.0,73.125,-0.6497750042867326,-0.6497750042867326,3.8847619858914477,12,12,5.356850624084473
