episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,2.9208063449876165,0.011176851015228393,0.0021091356415879623,0.0,0.0,0.0,0.18,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5009507251440879,0.0005369127516778523,1.0,0.0,0.1610738255033557,0.010863018555694385,0.010863018555694385,4.781779690785289,13,13,8.660664319992065
1,14.902730327664266,0.049675767758880884,0.0,0.0,0.0,0.10240963855421686,1.0,0.07769230769230769,0.07102564102564103,0.8512820512820513,0.6015722787917553,0.004615384615384616,1.0,0.0,0.8512820512820513,14.902730327664266,14.902730327664266,0.0,0.0,0.0,Random
1,2.053427298517954,0.006844757661726514,0.0,0.0,0.0,0.09302325581395349,0.0,1.0,0.0,0.0,1.0,0.0007158196134574087,1.0,0.0,0.0,2.053427298517954,2.053427298517954,0.0,0.0,0.0,Local-Only
1,86.09452604710175,4.531290844584302,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,86.09452604710175,86.09452604710175,0.0,0.0,0.0,Greedy
2,6.374571712292645,0.022461355675674692,0.024686378331427446,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3313253012048193,0.0,0.21818181818181817,0.7818181818181819,0.0,0.4983539789296582,0.0002554278416347382,1.0,0.0,0.17879948914431673,0.0214078055782767,0.0214078055782767,5.121205258347456,14,14,8.501839637756348
3,7.601136212553543,0.02659512644522216,0.04272782127815004,0.05,0.05,0.05,0.29333333333333333,0.0,0.30303030303030304,0.696969696969697,0.0,0.5052011281101427,0.0005911330049261083,1.0,0.0,0.11822660098522167,0.02111624141715314,0.02111624141715314,4.987264019996802,20,20,11.13676643371582
4,2.0335974201508478,0.008125148671128042,-0.006413659785591465,0.0,0.0,0.0,0.15384615384615385,1.0,0.5,0.45454545454545453,0.045454545454545456,0.4901130954310712,0.0005555555555555556,1.0,0.0,0.25,0.008125148671128055,0.008125148671128055,4.851720935583801,12,12,8.25332522392273
5,3.1385546472876196,0.012051986279592282,-0.0036945910326072148,0.0,0.0,0.0,0.1990521327014218,0.0,0.38095238095238093,0.6190476190476191,0.0,0.4992989925498124,0.0013318534961154272,1.0,0.0,0.244173140954495,0.010077577543960431,0.010077577543960431,4.662786040543729,16,16,10.520535945892334
6,3.1340053378849486,0.012121750270510177,-0.0002196498838711088,0.0,0.0,0.0,0.1871345029239766,0.0,0.46875,0.53125,0.0,0.5114423601380904,0.0010498687664041995,1.0,0.0,0.1837270341207349,0.011778340789849505,0.011778340789849505,4.698164605560507,15,15,8.5771963596344
7,8.801029997277682,0.03053486059639218,0.054276859999323884,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3640776699029126,0.0,0.21333333333333335,0.7866666666666666,0.0,0.5251225073679815,0.0006174109899156205,1.0,0.0,0.20580366330520683,0.024716554927867413,0.024716554927867413,5.048290134792385,18,18,10.555990219116211
8,5.665025544176715,0.02021953306574385,0.01972533513714249,0.0,0.0,0.0,0.3223684210526316,0.0,0.2857142857142857,0.7142857142857143,0.0,0.5036163510681565,0.0010333247222939809,1.0,0.0,0.3616636528028933,0.01932173962660082,0.01932173962660082,4.836008263309293,14,14,8.45374345779419
9,9.255453039013581,0.031788607872350015,0.019138897741052867,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.0,0.2,0.8,0.0,0.48938828393081735,0.0010675206832132373,1.0,0.0,0.29356818788364025,0.03118904758789485,0.03118904758789485,4.839592845364174,14,14,7.850914001464844
10,28.001540994518834,0.09367923992075759,0.5289001188880244,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8368794326241135,0.0,0.03389830508474576,0.9661016949152542,0.0,0.5115132275718199,0.00026123301985370953,1.0,0.0,0.10449320794148381,0.0892411591841567,0.0892411591841567,5.10442101581995,13,13,6.942593336105347
11,33.98483076940594,0.11363483311538725,0.8179135082060831,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.825503355704698,0.0,0.032520325203252036,0.967479674796748,0.0,0.49172675020422274,0.00027285129604365623,1.0,0.0,0.10914051841746249,0.11436440061122691,0.11436440061122691,5.210710955387281,13,13,6.6819281578063965
12,44.84161868583268,0.1498131011343386,1.2177469923462667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.03333333333333333,0.9666666666666667,0.0,0.4928161377222545,0.0,1.0,0.0,0.13089005235602094,0.1395995729687644,0.1395995729687644,5.572088938071751,18,18,8.324230194091797
13,70.95532134982427,0.23665000469091357,3.353404447680614,0.8,0.8,0.8,0.9418604651162791,0.0,0.018518518518518517,0.9814814814814815,0.0,0.486722250820974,0.0005095541401273885,1.0,0.0,0.2802547770700637,0.2314986112543378,0.2314986112543378,5.3681519520304795,15,15,6.967085599899292
14,81.33350102182328,0.2712223495573365,5.175520263734411,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9444444444444444,0.0,0.006535947712418301,0.9934640522875817,0.0,0.4691219614374266,0.0,1.0,0.0,0.20423793719683433,0.2719418216872059,0.2719418216872059,5.138902319580783,15,15,6.778311014175415
15,66.97559756207312,0.22340015826299497,2.2774024532466637,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9316770186335404,0.0,0.02,0.98,0.0,0.47132634955807057,0.00025497195308516065,1.0,0.0,0.28046914839367665,0.22023657892528267,0.22023657892528267,5.0571677009986,15,15,6.7890305519104
