episode,step,veh_id,target,power,reward,q_len
1,23,4,0,0.790,-0.000,0
1,23,5,0,0.305,-0.000,0
1,23,6,0,0.616,-0.000,0
1,23,7,1,0.546,-0.000,0
1,23,8,0,0.750,-0.000,0
1,23,9,0,0.176,-0.000,0
1,23,10,0,0.268,-0.000,0
1,23,11,0,0.639,-0.000,0
1,24,0,0,0.474,0.000,0
1,24,1,1,0.177,0.000,0
1,24,2,1,0.717,0.000,0
1,24,3,1,0.577,0.000,0
1,24,4,1,0.491,0.000,0
1,24,5,0,0.275,0.000,0
1,24,6,1,0.497,0.000,0
1,24,7,0,0.601,0.000,0
1,24,8,1,0.758,0.000,0
1,24,9,1,0.713,0.000,0
1,24,10,1,0.541,0.000,0
1,24,11,0,0.227,0.000,0
1,25,0,0,0.365,-0.000,0
1,25,1,1,0.727,-0.000,0
1,25,2,1,0.738,-0.000,0
1,25,3,1,0.547,-0.000,0
1,25,4,1,0.630,-0.000,0
1,25,5,0,0.530,-0.000,0
1,25,6,1,0.759,-0.000,0
1,25,7,1,0.470,-0.000,0
1,25,8,1,0.529,-0.000,0
1,25,9,0,0.260,-0.000,0
1,25,10,0,0.634,-0.000,0
1,25,11,0,0.392,-0.000,0
1,26,0,0,0.178,-0.000,0
1,26,1,0,0.720,-0.000,0
1,26,2,1,0.491,-0.000,0
1,26,3,1,0.264,-0.000,0
1,26,4,0,0.439,-0.000,0
1,26,5,0,0.411,-0.000,0
1,26,6,1,0.242,-0.000,0
1,26,7,0,0.034,-0.000,0
1,26,8,1,0.105,-0.000,0
1,26,9,1,0.304,-0.000,0
1,26,10,0,0.329,-0.000,0
1,26,11,0,0.388,-0.000,0
1,27,0,1,0.713,0.000,0
1,27,1,1,0.353,0.000,0
1,27,2,1,0.561,0.000,0
1,27,3,1,0.455,0.000,0
1,27,4,1,0.158,0.000,0
1,27,5,0,0.656,0.000,0
1,27,6,0,0.542,0.000,0
1,27,7,1,0.635,0.000,0
1,27,8,1,0.433,0.000,0
1,27,9,1,0.617,0.000,0
1,27,10,0,0.174,0.000,0
1,27,11,0,0.174,0.000,0
1,28,0,1,0.493,0.000,0
1,28,1,1,0.396,0.000,0
1,28,2,1,0.415,0.000,0
1,28,3,1,0.232,0.000,0
1,28,4,1,0.635,0.000,0
1,28,5,0,0.702,0.000,0
1,28,6,0,0.393,0.000,0
1,28,7,1,0.509,0.000,0
1,28,8,0,0.310,0.000,0
1,28,9,0,0.607,0.000,0
1,28,10,1,0.338,0.000,0
1,28,11,1,0.643,0.000,0
1,29,0,0,0.550,-0.000,0
1,29,1,1,0.144,-0.000,0
1,29,2,1,0.374,-0.000,0
1,29,3,0,0.428,-0.000,0
1,29,4,1,0.630,-0.000,0
1,29,5,1,0.255,-0.000,0
1,29,6,0,0.426,-0.000,0
1,29,7,0,0.707,-0.000,0
1,29,8,1,0.765,-0.000,0
1,29,9,1,0.879,-0.000,0
1,29,10,1,0.447,-0.000,0
1,29,11,1,0.293,-0.000,0
1,30,0,0,0.140,0.000,0
1,30,1,1,0.414,0.000,0
1,30,2,0,0.298,0.000,0
1,30,3,1,0.672,0.000,0
1,30,4,1,0.279,0.000,0
1,30,5,1,0.442,0.000,0
1,30,6,1,0.685,0.000,0
1,30,7,0,0.440,0.000,0
1,30,8,0,0.212,0.000,0
1,30,9,1,0.159,0.000,0
1,30,10,1,0.772,0.000,0
1,30,11,0,0.440,0.000,0
1,31,0,1,0.137,0.000,0
1,31,1,0,0.213,0.000,0
1,31,2,1,0.414,0.000,0
1,31,3,1,0.766,0.000,0
1,31,4,0,0.800,0.000,0
1,31,5,0,0.591,0.000,0
1,31,6,0,0.215,0.000,0
1,31,7,0,0.530,0.000,0
1,31,8,1,0.807,0.000,0
1,31,9,0,0.671,0.000,0
1,31,10,1,0.853,0.000,0
1,31,11,0,0.149,0.000,0
1,32,0,1,0.753,-0.000,0
1,32,1,1,0.786,-0.000,0
1,32,2,1,0.533,-0.000,0
1,32,3,0,0.654,-0.000,0
1,32,4,0,0.477,-0.000,0
1,32,5,1,0.477,-0.000,0
1,32,6,1,0.698,-0.000,0
1,32,7,0,0.463,-0.000,0
1,32,8,1,0.912,-0.000,0
1,32,9,0,0.722,-0.000,0
1,32,10,1,0.277,-0.000,0
1,32,11,0,0.608,-0.000,0
1,33,0,1,0.194,0.000,0
1,33,1,1,0.720,0.000,0
1,33,2,1,0.404,0.000,0
1,33,3,1,0.683,0.000,0
1,33,4,1,0.631,0.000,0
1,33,5,1,0.431,0.000,0
1,33,6,1,0.267,0.000,0
1,33,7,1,0.255,0.000,0
1,33,8,0,0.593,0.000,0
1,33,9,0,0.545,0.000,0
1,33,10,0,0.673,0.000,0
1,33,11,0,0.677,0.000,0
1,34,0,0,0.295,-0.000,0
1,34,1,0,0.180,-0.000,0
1,34,2,1,0.801,-0.000,0
1,34,3,1,0.231,-0.000,0
1,34,4,0,0.378,-0.000,0
1,34,5,1,0.365,-0.000,0
1,34,6,0,0.283,-0.000,0
1,34,7,0,0.313,-0.000,0
1,34,8,0,0.351,-0.000,0
1,34,9,1,0.194,-0.000,0
1,34,10,1,0.770,-0.000,0
1,34,11,0,0.772,-0.000,0
1,35,0,1,0.567,0.000,0
1,35,1,0,0.571,0.000,0
1,35,2,0,0.209,0.000,0
1,35,3,0,0.382,0.000,0
1,35,4,0,0.553,0.000,0
1,35,5,0,0.941,0.000,0
1,35,6,1,0.945,0.000,0
1,35,7,0,0.392,0.000,0
1,35,8,0,0.303,0.000,0
1,35,9,0,0.514,0.000,0
1,35,10,0,0.606,0.000,0
1,35,11,0,0.586,0.000,0
1,36,0,0,0.374,-0.000,0
1,36,1,1,0.562,-0.000,0
1,36,2,1,0.236,-0.000,0
1,36,3,0,0.146,-0.000,0
1,36,4,1,0.269,-0.000,0
1,36,5,1,0.291,-0.000,0
1,36,6,1,0.439,-0.000,0
1,36,7,1,0.668,-0.000,0
1,36,8,1,0.239,-0.000,0
1,36,9,1,0.545,-0.000,0
1,36,10,0,0.341,-0.000,0
1,36,11,0,0.211,-0.000,0
1,37,0,1,0.230,0.000,0
1,37,1,1,0.266,0.000,0
1,37,2,1,0.543,0.000,0
1,37,3,0,0.487,0.000,0
1,37,4,0,0.280,0.000,0
1,37,5,0,0.621,0.000,0
1,37,6,0,0.578,0.000,0
1,37,7,0,0.219,0.000,0
1,37,8,0,0.746,0.000,0
1,37,9,1,0.459,0.000,0
1,37,10,0,0.819,0.000,0
1,37,11,0,0.142,0.000,0
1,38,0,1,0.332,0.000,0
1,38,1,0,0.981,0.000,0
1,38,2,0,0.683,0.000,0
1,38,3,0,0.630,0.000,0
1,38,4,0,0.769,0.000,0
1,38,5,1,0.628,0.000,0
1,38,6,1,0.248,0.000,0
1,38,7,0,0.841,0.000,0
1,38,8,0,0.222,0.000,0
1,38,9,1,0.235,0.000,0
1,38,10,1,0.481,0.000,0
1,38,11,0,0.283,0.000,0
1,39,0,1,0.058,0.000,0
1,39,1,0,0.638,0.000,0
1,39,2,0,0.629,0.000,0
1,39,3,0,0.822,0.000,0
1,39,4,1,0.313,0.000,0
1,39,5,1,0.560,0.000,0
1,39,6,1,0.445,0.000,0
1,39,7,0,0.571,0.000,0
1,39,8,0,0.553,0.000,0
1,39,9,0,0.398,0.000,0
1,39,10,1,0.116,0.000,0
1,39,11,1,0.511,0.000,0
1,40,0,0,0.345,0.000,0
1,40,1,1,0.716,0.000,0
1,40,2,0,0.212,0.000,0
1,40,3,1,0.220,0.000,0
1,40,4,1,0.336,0.000,0
1,40,5,0,0.407,0.000,0
1,40,6,0,0.511,0.000,0
1,40,7,1,0.212,0.000,0
1,40,8,1,0.149,0.000,0
1,40,9,1,0.608,0.000,0
1,40,10,1,0.404,0.000,0
1,40,11,1,0.444,0.000,0
1,41,0,1,0.637,-0.000,0
1,41,1,1,0.848,-0.000,0
1,41,2,0,0.466,-0.000,0
1,41,3,1,0.613,-0.000,0
1,41,4,0,0.894,-0.000,0
1,41,5,0,0.660,-0.000,0
1,41,6,1,0.588,-0.000,0
1,41,7,1,0.274,-0.000,0
1,41,8,1,0.879,-0.000,0
1,41,9,1,0.676,-0.000,0
1,41,10,1,0.718,-0.000,0
1,41,11,0,0.243,-0.000,0
1,42,0,1,0.175,0.000,0
1,42,1,1,0.755,0.000,0
1,42,2,0,0.351,0.000,0
1,42,3,1,0.602,0.000,0
1,42,4,1,0.759,0.000,0
1,42,5,0,0.142,0.000,0
1,42,6,0,0.091,0.000,0
1,42,7,0,0.342,0.000,0
1,42,8,1,0.784,0.000,0
1,42,9,0,0.355,0.000,0
1,42,10,0,0.903,0.000,0
1,42,11,0,0.180,0.000,0
1,43,0,1,0.857,0.000,0
1,43,1,0,0.426,0.000,0
1,43,2,1,0.529,0.000,0
1,43,3,1,0.254,0.000,0
1,43,4,1,0.578,0.000,0
1,43,5,0,0.041,0.000,0
1,43,6,0,0.290,0.000,0
1,43,7,1,0.445,0.000,0
1,43,8,0,0.748,0.000,0
1,43,9,0,0.347,0.000,0
1,43,10,0,0.302,0.000,0
1,43,11,0,0.299,0.000,0
1,44,0,1,0.829,0.000,0
1,44,1,0,0.651,0.000,0
1,44,2,0,0.100,0.000,0
1,44,3,1,0.874,0.000,0
1,44,4,1,0.707,0.000,0
1,44,5,1,0.174,0.000,0
1,44,6,1,0.745,0.000,0
1,44,7,1,0.795,0.000,0
1,44,8,0,0.332,0.000,0
1,44,9,0,0.586,0.000,0
1,44,10,0,0.334,0.000,0
1,44,11,0,0.620,0.000,0
1,45,0,1,0.663,0.000,0
1,45,1,1,0.386,0.000,0
1,45,2,1,0.567,0.000,0
1,45,3,0,0.604,0.000,0
1,45,4,0,0.177,0.000,0
1,45,5,1,0.686,0.000,0
1,45,6,0,0.432,0.000,0
1,45,7,0,0.914,0.000,0
1,45,8,1,0.669,0.000,0
1,45,9,0,0.272,0.000,0
1,45,10,1,0.144,0.000,0
1,45,11,0,0.374,0.000,0
1,46,0,1,0.735,-0.000,0
1,46,1,0,0.934,-0.000,0
1,46,2,0,0.429,-0.000,0
1,46,3,0,0.548,-0.000,0
1,46,4,1,0.754,-0.000,0
1,46,5,0,0.397,-0.000,0
1,46,6,1,0.780,-0.000,0
1,46,7,1,0.866,-0.000,0
1,46,8,0,0.609,-0.000,0
1,46,9,1,0.514,-0.000,0
1,46,10,1,0.578,-0.000,0
1,46,11,1,0.208,-0.000,0
1,47,0,1,0.341,-0.000,0
1,47,1,0,0.550,-0.000,0
1,47,2,1,0.317,-0.000,0
1,47,3,1,0.661,-0.000,0
1,47,4,0,0.795,-0.000,0
1,47,5,1,0.388,-0.000,0
1,47,6,1,0.372,-0.000,0
1,47,7,0,0.345,-0.000,0
1,47,8,0,0.480,-0.000,0
1,47,9,0,0.710,-0.000,0
1,47,10,1,0.569,-0.000,0
1,47,11,1,0.740,-0.000,0
1,48,0,1,0.491,0.000,0
1,48,1,1,0.453,0.000,0
1,48,2,0,0.367,0.000,0
1,48,3,1,0.482,0.000,0
1,48,4,0,0.469,0.000,0
1,48,5,1,0.834,0.000,0
1,48,6,0,0.872,0.000,0
1,48,7,1,0.364,0.000,0
1,48,8,1,0.792,0.000,0
1,48,9,1,0.883,0.000,0
1,48,10,1,0.738,0.000,0
1,48,11,0,0.448,0.000,0
1,49,0,0,0.389,0.000,0
1,49,1,1,0.208,0.000,0
1,49,2,0,0.168,0.000,0
1,49,3,1,0.234,0.000,0
1,49,4,1,0.825,0.000,0
1,49,5,1,0.067,0.000,0
1,49,6,0,0.542,0.000,0
1,49,7,1,0.456,0.000,0
1,49,8,0,0.864,0.000,0
1,49,9,0,0.826,0.000,0
1,49,10,1,0.572,0.000,0
1,49,11,0,0.932,0.000,0
1,50,0,1,0.441,-0.000,0
1,50,1,1,0.545,-0.000,0
1,50,2,1,0.292,-0.000,0
1,50,3,1,0.260,-0.000,0
1,50,4,0,0.298,-0.000,0
1,50,5,0,0.647,-0.000,0
1,50,6,0,0.843,-0.000,0
1,50,7,0,0.700,-0.000,0
1,50,8,0,0.635,-0.000,0
1,50,9,1,0.256,-0.000,0
1,50,10,1,0.838,-0.000,0
1,50,11,1,0.221,-0.000,0
1,51,0,1,0.631,0.000,0
1,51,1,1,0.867,0.000,0
1,51,2,1,0.680,0.000,0
1,51,3,0,0.138,0.000,0
1,51,4,0,0.757,0.000,0
1,51,5,1,0.831,0.000,0
1,51,6,1,0.090,0.000,0
1,51,7,1,0.794,0.000,0
1,51,8,0,0.659,0.000,0
1,51,9,1,0.462,0.000,0
1,51,10,0,0.374,0.000,0
1,51,11,1,0.275,0.000,0
1,52,0,0,0.553,0.000,0
1,52,1,0,0.898,0.000,0
1,52,2,0,0.265,0.000,0
1,52,3,0,0.368,0.000,0
1,52,4,0,0.635,0.000,0
1,52,5,1,0.150,0.000,0
1,52,6,1,0.284,0.000,0
1,52,7,1,0.848,0.000,0
1,52,8,0,0.260,0.000,0
1,52,9,0,0.633,0.000,0
1,52,10,0,0.607,0.000,0
1,52,11,0,0.665,0.000,0
1,53,0,0,0.452,-0.000,0
1,53,1,0,0.903,-0.000,0
1,53,2,0,0.575,-0.000,0
1,53,3,1,0.515,-0.000,0
1,53,4,0,0.315,-0.000,0
1,53,5,1,0.501,-0.000,0
1,53,6,1,0.168,-0.000,0
1,53,7,1,0.516,-0.000,0
1,53,8,0,0.787,-0.000,0
1,53,9,1,0.390,-0.000,0
1,53,10,0,0.988,-0.000,0
1,53,11,0,0.316,-0.000,0
1,54,0,0,0.549,0.000,0
1,54,1,0,0.148,0.000,0
1,54,2,1,0.147,0.000,0
1,54,3,0,0.295,0.000,0
1,54,4,1,0.440,0.000,0
1,54,5,0,0.275,0.000,0
1,54,6,1,0.223,0.000,0
1,54,7,0,0.410,0.000,0
1,54,8,1,0.337,0.000,0
1,54,9,0,0.681,0.000,0
1,54,10,1,0.209,0.000,0
1,54,11,0,0.208,0.000,0
1,55,0,0,0.547,-0.000,0
1,55,1,1,0.351,-0.000,0
1,55,2,1,0.188,-0.000,0
1,55,3,1,0.330,-0.000,0
1,55,4,1,0.367,-0.000,0
1,55,5,0,0.304,-0.000,0
1,55,6,1,0.844,-0.000,0
1,55,7,0,0.747,-0.000,0
1,55,8,1,0.516,-0.000,0
1,55,9,1,0.459,-0.000,0
1,55,10,1,0.479,-0.000,0
1,55,11,0,0.558,-0.000,0
1,56,0,0,0.675,0.000,0
1,56,1,1,0.510,0.000,0
1,56,2,1,0.519,0.000,0
1,56,3,1,0.755,0.000,0
1,56,4,0,0.191,0.000,0
1,56,5,1,0.499,0.000,0
1,56,6,1,0.388,0.000,0
1,56,7,1,0.486,0.000,0
1,56,8,0,0.598,0.000,0
1,56,9,1,0.103,0.000,0
1,56,10,0,0.589,0.000,0
1,56,11,1,0.240,0.000,0
1,57,0,1,0.749,0.000,0
1,57,1,0,0.554,0.000,0
1,57,2,1,0.334,0.000,0
1,57,3,0,0.459,0.000,0
1,57,4,0,0.349,0.000,0
1,57,5,0,0.458,0.000,0
1,57,6,0,0.622,0.000,0
1,57,7,0,0.598,0.000,0
1,57,8,0,0.175,0.000,0
1,57,9,1,0.338,0.000,0
1,57,10,1,0.825,0.000,0
1,57,11,1,0.216,0.000,0
1,58,0,0,0.424,0.000,0
1,58,1,1,0.320,0.000,0
1,58,2,0,0.890,0.000,0
1,58,3,1,0.686,0.000,0
1,58,4,1,0.420,0.000,0
1,58,5,1,0.653,0.000,0
1,58,6,1,0.260,0.000,0
1,58,7,1,0.491,0.000,0
1,58,8,0,0.312,0.000,0
1,58,9,0,0.477,0.000,0
1,58,10,0,0.470,0.000,0
1,58,11,1,0.534,0.000,0
1,59,0,0,0.467,0.000,0
1,59,1,1,0.206,0.000,0
1,59,2,1,0.408,0.000,0
1,59,3,0,0.427,0.000,0
1,59,4,1,0.546,0.000,0
1,59,5,0,0.503,0.000,0
1,59,6,0,0.091,0.000,0
1,59,7,1,0.308,0.000,0
1,59,8,1,0.244,0.000,0
1,59,9,0,0.452,0.000,0
1,59,10,1,0.244,0.000,0
1,59,11,1,0.517,0.000,0
1,60,0,1,0.877,-0.000,0
1,60,1,0,0.146,-0.000,0
1,60,2,1,0.711,-0.000,0
1,60,3,1,0.870,-0.000,0
1,60,4,0,0.441,-0.000,0
1,60,5,0,0.149,-0.000,0
1,60,6,1,0.515,-0.000,0
1,60,7,1,0.816,-0.000,0
1,60,8,1,0.671,-0.000,0
1,60,9,1,0.878,-0.000,0
1,60,10,0,0.775,-0.000,0
1,60,11,1,0.491,-0.000,0
1,61,0,1,0.652,0.000,0
1,61,1,1,0.446,0.000,0
1,61,2,0,0.663,0.000,0
1,61,3,0,0.697,0.000,0
1,61,4,1,0.292,0.000,0
1,61,5,0,0.952,0.000,0
1,61,6,0,0.616,0.000,0
1,61,7,0,0.705,0.000,0
1,61,8,0,0.790,0.000,0
1,61,9,1,0.429,0.000,0
1,61,10,1,0.679,0.000,0
1,61,11,1,0.856,0.000,0
1,62,0,1,0.074,0.000,0
1,62,1,1,0.226,0.000,0
1,62,2,1,0.293,0.000,0
1,62,3,1,0.221,0.000,0
1,62,4,0,0.504,0.000,0
1,62,5,0,0.377,0.000,0
1,62,6,1,0.790,0.000,0
1,62,7,1,0.774,0.000,0
1,62,8,0,0.627,0.000,0
1,62,9,0,0.572,0.000,0
1,62,10,1,0.581,0.000,0
1,62,11,1,0.823,0.000,0
1,63,0,0,0.383,0.000,0
1,63,1,1,0.846,0.000,0
1,63,2,0,0.541,0.000,0
1,63,3,1,0.698,0.000,0
