episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,6.18722128868103,42,False,True,time_limit,1.0,10.000000000000007,11.227516937255862,,15,True,1.1146257097337735,4.232869654051466,7511512601.788211,15,15,69,0.14766936004161835,0.0010702138533815742,0.5924607723951334,-0.12969639897346497,7.37924337387085,0.13724458234580317,0.014000710000459675,1.265980078725227,1.2519793687247676,-0.03599928999954002,0.007419633865357156,0.014000710000459675,0.05741963386535698,0.049999999999999156,0.04999999999999988,-0.035999289999540204,0.010908842086792256,0.03124502974000365,0.2822428345680237,0.00030978601177267706,0.5741963386535698,10.000000000000007,0.014000710000459675,0.05741963386535698,1.2519793687247676,0.4,0.4,0.6956521739130435,0.5333333333333333,0.0,0.0,0.08333333333333333,0.8125,0.10416666666666667,0.08333333333333333,0.8125,0.10416666666666667,0.5129460489066938,0.8717923164367676,0.5034594947383517,0.006916122404592378,0.06532738095238096,0.00470977740450984,4.025328155358633,2.002270075820741,2.206468735422407,0.5034594947383517,-0.5034594947383517,1.0,1.0,0.9802514152514145,11.913010989010981,156092581.15379786,1.0,0.0,0.5613996967706814,0.1496935848069728,0.711093281577655,True,-1.0,1.2519793687247676,0.0
2,200,5.340572834014893,42,False,True,time_limit,1.0,10.000000000000007,10.994955317179365,,15,True,1.1093655859655442,4.841586411223843,7769592473.931803,15,15,71,0.20062321424484253,0.00030174011772032827,1.231556624174117,-0.009444310329854488,7.061724662780762,0.19364978384925452,0.019781268870866172,1.0752103773327737,1.0554291084619023,-0.030218731129134018,-0.005012266976491375,0.019781268870866172,0.044987733023509335,0.049999999999998,0.05000000000000011,-0.030218731129133935,0.0804269512494407,0.02960308889159021,0.23189027607440948,0.0003342234323825761,0.44987733023509335,10.000000000000007,0.019781268870866172,0.044987733023509335,1.0554291084619023,0.6,0.6,0.8028169014084507,0.2,0.0,0.0,0.06896551724137931,0.8793103448275862,0.05172413793103448,0.06896551724137931,0.8793103448275862,0.05172413793103448,0.5094901376307525,0.8611175417900085,0.7739534456478921,0.02808417802995169,0.08149671052631578,0.005238875692808315,5.560027162652267,2.7620338640714945,5.757492389177021,0.7739534456478921,-0.7739534456478921,1.0,1.0,0.9954930069930031,11.499835164835133,153801336.2686312,1.0,0.0,0.5912435780075361,0.1459578020855972,0.7372013800931333,True,-1.0,1.0554291084619023,0.0
3,200,5.843796014785767,42,False,True,time_limit,1.0,10.000000000000007,10.42982756296794,,15,True,1.076376185951499,5.415869395363026,8570145553.659347,15,15,78,0.2686312794685364,0.0006533940613735467,1.379747754335394,-0.00917867012321949,8.027217864990234,0.2394878574807673,0.024538419656976628,0.6813685181274017,0.656830098470434,-0.025461580343023815,0.032902295248850244,0.024538419656976628,0.08290229524885007,0.04999999999999919,0.05000000000000026,-0.02546158034302363,0.058260921637217675,0.03929852898746803,0.3960227072238922,0.0003429448663756325,0.7828506906827226,10.000000000000007,0.024538419656976628,0.08290229524885007,0.656830098470434,0.7333333333333333,0.7333333333333333,0.9102564102564102,0.26666666666666666,0.0,0.0,0.028169014084507043,0.9295774647887324,0.04225352112676056,0.028169014084507043,0.9295774647887324,0.04225352112676056,0.4948535855387298,0.8403817415237427,1.135739812964485,0.017785288009881262,0.16183035714285715,0.007944212224157084,8.508037187939598,4.2278905857177005,11.414876601809548,1.135739812964485,-1.135739812964485,1.0,1.0,0.9988333333333337,12.619404761904729,159454558.5978457,1.0,0.0,0.6158480794368401,0.15385161519390042,0.7696996946307408,True,-1.0,0.656830098470434,0.0
4,200,5.157538414001465,42,False,True,time_limit,1.0,10.000000000000007,10.560994808490461,,13,True,1.0919748400244231,4.6415203291086,8657260542.99178,13,13,68,-0.11203112453222275,0.00044183853606227785,1.2074306964874264,-6.1433563232421875,6.513628005981445,0.46781090891511856,0.019509517298501155,0.7764489061129286,0.7569393888144341,-0.03049048270149876,0.04039598306020076,0.019509517298501155,0.0903959830602008,0.04999999999999803,0.04999999999999996,-0.030490482701498803,0.09271648029486383,0.03430542103696435,0.2944870591163635,0.000297720247773622,0.799125059445697,10.000000000000007,0.019509517298501155,0.0903959830602008,0.7569393888144341,0.6923076923076923,0.6923076923076923,0.8529411764705882,0.3076923076923077,0.0,0.011447260834014717,0.034482758620689655,0.896551724137931,0.06896551724137931,0.034482758620689655,0.896551724137931,0.06896551724137931,0.5123206666060562,0.8542104363441467,1.5429354830792075,0.03435072938078328,0.34029605263157897,-0.0009395145468021694,339.1169306504099,169.51123799775777,38.3474571579381,1.5429354830792075,-1.5429354830792075,1.0,1.0,0.9942249417249402,11.109551282051267,169060233.71960303,1.0,0.0,0.5610170204320446,0.14961823158022863,0.7106352520122713,True,-1.0,0.7569393888144341,0.0
5,200,5.525344610214233,42,False,True,time_limit,1.0,10.000000000000007,10.856343950544087,,14,True,1.097163553267254,5.159007440988353,8580406585.378851,14,14,74,-0.26500996947288513,-0.0009654925379436463,0.08512609004974298,-4.098205089569092,8.7636137008667,0.6298037503844877,0.020505195868323178,0.8850501066832217,0.8645449108148937,-0.02949480413167687,-0.009321077053364046,0.020505195868323178,0.040678922946636,0.04999999999999838,0.049999999999999885,-0.029494804131676707,0.08688178062438864,0.034851974843350335,0.1407794952392578,0.0003038207381552667,0.12538830439249748,10.000000000000007,0.020505195868323178,0.040678922946636,0.8645449108148937,0.5714285714285714,0.5714285714285714,0.8108108108108109,0.35714285714285715,0.0,0.017444065225635193,0.05,0.9166666666666666,0.03333333333333333,0.05,0.9166666666666666,0.03333333333333333,0.5094304256141186,0.8672241568565369,1.6521890008449553,0.023028987899888307,0.2609375,0.0039450817555189135,1032.431457633972,516.1701090478897,67.73955820083619,1.6521890008449553,-1.6521890008449553,1.0,1.0,0.9911026473526454,11.762348901098868,149116457.6714423,1.0,0.0,0.5172314158340238,0.14955817034098473,0.6667895861750074,True,-1.0,0.8645449108148937,0.0
6,200,4.986206293106079,42,False,True,time_limit,1.0,10.000000000000007,10.360018290006202,,13,True,1.133455243067352,5.228572599454912,8421942918.643626,13,13,64,0.22250257432460785,6.953874986947994e-08,1.7111687719821924,-8.742014756535355e-07,8.124741554260254,0.21809599811290747,0.022265783527611608,0.5623670752032759,0.5401012916756637,-0.027734216472389748,0.06096449631910961,0.022265783527611608,0.11096449631910943,0.049999999999998025,0.05000000000000113,-0.02773421647238952,0.12593126296997054,0.02433881012535153,0.07162598520517349,0.0002917922297088858,1.0175581514835332,10.000000000000007,0.022265783527611608,0.11096449631910943,0.5401012916756637,0.7692307692307693,0.7692307692307693,0.875,0.23076923076923078,0.0,0.0,0.05357142857142857,0.9464285714285714,0.0,0.05357142857142857,0.9464285714285714,0.0,0.4720112529383706,0.8552278876304626,1.7183501444364848,0.016817113421367186,0.3022203947368421,0.010065463263737529,10.789644429558201,5.353337177477385,11.394010910234954,1.7183501444364848,-1.7183501444364848,1.0,1.0,0.991853146853149,11.116923076923085,154047893.6685589,1.0,0.0,0.5766073160337866,0.1596875281685876,0.7362948442023739,True,-1.0,0.5401012916756637,0.0
7,200,5.581486701965332,42,False,True,time_limit,1.0,10.000000000000007,10.44094242368426,,14,True,1.1030634170076639,4.360330546615596,8069865784.155499,14,14,68,0.19454722106456757,1.3623919414840202e-07,1.632526862621307,-5.449567765936081e-07,6.349654674530029,0.1752815309320983,0.018000609615185546,0.5789739368899178,0.560973327274732,-0.03199939038481461,-0.002042681830269899,0.018000609615185546,0.04795731816972992,0.04999999999999878,0.050000000000000086,-0.03199939038481454,0.09627509117126447,0.025249776101504473,0.13367334008216858,0.0002609874243947758,0.47957318169729923,10.000000000000007,0.018000609615185546,0.04795731816972992,0.560973327274732,0.7142857142857143,0.7142857142857143,0.8676470588235294,0.2857142857142857,0.0,0.0,0.03389830508474576,0.9491525423728814,0.01694915254237288,0.03389830508474576,0.9491525423728814,0.01694915254237288,0.5078884200903319,0.9198169112205505,1.9143335319700696,0.028906855714463053,0.3302083333333333,0.006969889466251646,4.82719486781529,2.363137314433143,8.764690621693928,1.9143335319700696,-1.9143335319700696,1.0,1.0,1.0,12.539285714285672,153237760.9095808,1.0,0.0,0.5400653016470124,0.15832040308169334,0.6983857047287069,True,-1.0,0.560973327274732,0.0
8,200,5.649142265319824,42,False,True,time_limit,1.0,10.000000000000007,10.357708181653706,,14,True,1.0979184393396724,4.615551306152365,8570290001.283066,14,14,70,0.049801960587501526,5.7050159739446826e-05,1.4927398264408098,-1.996461272239685,6.1115288734436035,0.3361607305124825,0.01966898263110413,0.539511257949722,0.5198422753186183,-0.03033101736889572,0.015841014044625457,0.01966898263110413,0.0658410140446255,0.04999999999999889,0.049999999999999906,-0.030331017368895773,0.0709497928619383,0.03779441717408177,0.3342872858047485,0.0003148320938237667,0.6386181627001086,10.000000000000007,0.01966898263110413,0.0658410140446255,0.5198422753186183,0.6428571428571429,0.6428571428571429,0.8857142857142857,0.35714285714285715,0.0,0.0058287795992714025,0.047619047619047616,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.9047619047619048,0.047619047619047616,0.5010021366770305,0.8285905718803406,1.9918450400942849,0.029940191101992412,0.4015625,0.002909827516192482,289.68857420966737,144.78744190988087,38.593258721487864,1.9918450400942849,-1.9918450400942849,1.0,1.0,0.993177239427236,12.078768315018287,176167032.06341428,1.0,0.0,0.5598713846520037,0.15620627481802196,0.7160776594700249,True,-1.0,0.5198422753186183,0.0
9,200,5.266676425933838,42,False,True,time_limit,1.0,10.000000000000007,11.330519162691559,,13,True,1.09112761672119,5.118237180387329,8281181372.916892,13,13,66,0.07789568603038788,0.000919044017791748,0.39824858009815123,-2.391235828399658,7.445173263549805,0.2696243769913762,0.01790398712171084,1.4755532378276646,1.4576492507059615,-0.032096012878289025,-0.004491329193115234,0.01790398712171084,0.04550867080688503,0.049999999999998025,0.04999999999999983,-0.03209601287828899,0.08801174163818386,0.04146873002482718,0.4422455847263309,0.00026778792493285715,0.4550867080688503,10.000000000000007,0.01790398712171084,0.04550867080688503,1.4576492507059615,0.46153846153846156,0.46153846153846156,0.7575757575757576,0.5384615384615384,0.0,0.0036511156186612576,0.04,0.88,0.08,0.04,0.88,0.08,0.48125319838523867,0.8277103304862976,2.0820355729052893,0.040258839687234475,0.4886513157894737,0.004768853124819304,106.9505525363119,53.4175845174413,27.66320569640712,2.0820355729052893,-2.0820355729052893,1.0,1.0,0.9808245920745936,10.9436858974359,149133021.0405258,1.0,0.0,0.5554401509515597,0.14750926908350903,0.7029494200350703,True,-1.0,1.4576492507059615,0.0
10,200,6.9667088985443115,42,False,True,time_limit,1.0,10.000000000000007,10.770738852651498,,19,True,1.1026822197846329,4.465342765074801,8017338755.713865,19,19,94,-0.0693545714020729,0.004508230369538069,1.1290392041206336,-4.001340389251709,5.567220211029053,0.3999589964771352,0.018572172518952296,0.941341214958067,0.9227690424390974,-0.03142782748104749,0.018925346646990082,0.018572172518952296,0.06892534664699013,0.050000000000001134,0.04999999999999985,-0.031427827481047554,0.030657291412353557,0.038289097934355656,0.38698524236679077,0.0003114570798239153,0.6818248804877758,10.000000000000007,0.018572172518952296,0.06892534664699013,0.9227690424390974,0.42105263157894735,0.42105263157894735,0.8085106382978723,0.47368421052631576,0.0,0.008368200836820083,0.05194805194805195,0.8441558441558441,0.1038961038961039,0.05194805194805195,0.8441558441558441,0.1038961038961039,0.5029950564751378,0.8257499933242798,2.209701686639052,0.03167065171381602,0.43671875,0.00875518129995236,364.6386315089006,182.2617795210618,34.74287838935852,2.209701686639052,-2.209701686639052,1.0,1.0,0.9907100575722887,13.070135954989324,175750669.4918596,1.0,0.0,0.5346533666901337,0.1475506975461879,0.6822040642363238,True,-1.0,0.9227690424390974,0.0
