episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,200,7.000689506530762,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,118,-0.06349745392799377,0.005719542503356934,0.8287505507469177,-6.0530548095703125,1.6565629243850708,0.3701678216457367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.0,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,,,2.068666368060642,0.014161285887368851,0.18098958333333334,-0.0016215106886294153,22.908993530273438,11.44253198835585,1.2524911840756734,2.068666368060642,-2.068666368060642,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
2,200,6.685250759124756,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,114,-0.019168442115187645,-0.0018879970302805305,0.8297218084335326,-6.146966457366943,1.1892821788787842,0.28875207901000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.058823529411764705,0.5294117647058824,0.4117647058823529,,,2.0999642584058975,0.008249383662930793,0.10807291666666667,-0.0019684728648927475,11.838818158043756,5.906940778096517,2.440287157562044,2.0999642584058975,-2.0999642584058975,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
3,200,6.72639799118042,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,124,-0.0015233365120366216,0.0001462101899960544,0.05099004376679637,-0.6955328583717346,0.5357357859611511,0.029117116704583168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,,,2.0876388125949434,0.00434049676793317,0.09253472222222223,0.0008189150442679723,0.7483694699075487,0.36456545756922826,0.6017021384504107,2.0876388125949434,-2.0876388125949434,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
4,200,6.665669202804565,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,126,-0.010356363840401173,0.0004128416476305574,0.46447138041257713,-4.072617053985596,0.9125565886497498,0.17480848729610443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.3333333333333333,0.6,,,2.054782830344306,0.006406547015325891,0.07795138888888889,-0.005026982269353337,6.653257544835409,3.3113279077741833,0.5865550898843341,2.054782830344306,-2.054782830344306,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
5,200,6.440171003341675,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,116,0.021440157666802406,-0.003723323461599648,0.590863496065139,-1.8967397212982178,0.8650229573249817,0.14136268198490143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,,,1.9694534884558783,0.006572350869990058,0.05234375,-0.0011781201594405705,6.963655185699463,3.470802182621426,0.7608410371674432,1.9694534884558783,-1.9694534884558783,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
6,200,6.565828323364258,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,115,-0.009034332819283009,0.0034673312911763787,0.6355171203613281,-4.009861946105957,1.3207976818084717,0.19990210235118866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10434782608695652,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.42857142857142855,,,1.918898148006863,0.01008306753097309,0.09071180555555555,-0.0021107320570283466,11.796950255499945,5.8867699146270756,0.9652726663483514,1.918898148006863,-1.918898148006863,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
7,200,6.65467643737793,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,117,-0.028304386883974075,0.004952976945787668,0.5050235182046887,-1.9758117198944092,0.8649864196777344,0.18819111585617065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.3076923076923077,,,1.886128748787774,0.011053511929801769,0.1407986111111111,-0.0018468279598487748,7.959974628024631,3.968709831767612,1.1293092899852328,1.886128748787774,-1.886128748787774,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
8,200,6.551465749740601,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,116,-0.029029393568634987,0.0020188887719996274,0.1646049119532108,-1.9562009572982788,0.7787438631057739,0.10086024552583694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.35714285714285715,,,1.8521570391125148,0.007770609343424439,0.0920138888888889,-0.0005025461730029848,5.1595273812611895,2.5700003570980496,1.0395708964930641,1.8521570391125148,-1.8521570391125148,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
9,200,6.43805456161499,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,117,-0.004437833558768034,-0.0018163720960728824,0.05250489842146606,-0.840326726436615,0.7196661829948425,0.03819650039076805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.5,0.25,,,1.7606126573350696,0.005871592555195093,0.06284722222222222,0.0007937705972128445,0.9966271791193221,0.49030429472525916,0.5154030021693972,1.7606126573350696,-1.7606126573350696,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
10,200,6.755556106567383,42,False,True,time_limit,,10.000000000000007,,,,,,,,12,12,125,-0.045166391879320145,0.009050448890775442,0.5038015931844704,-6.207911491394043,0.8454263806343079,0.231353297829628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000007,,,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.375,0.1875,0.4375,0.375,0.1875,0.4375,,,1.674009346961975,0.010755823992399705,0.15026041666666667,-0.004059653191102876,12.301245265536839,6.138192907969157,1.3766953653759426,1.674009346961975,-1.674009346961975,0.0,0.0,0.0,0.0,nan,0.0,0.0,,,,True,-1.0,0.0,0.0
