episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,-379.76384828664334,-1.8938192414332167,1265.906814793178,0.0,0.0,0.0,0.25,1.0,0.10526315789473684,0.21052631578947367,0.6842105263157895,0.49826047130399853,0.11750088746893858,1.0,0.0,53.567625133120345,-1.671257825707306,-1.671257825707306,5.386488297419469,15,15,6.906750679016113
1,-255.33868535813286,-1.2766934267906642,0.0,0.0,0.0,0.23076923076923078,1.0,0.07582417582417582,0.07728937728937729,0.8468864468864469,0.5962520675167509,0.1087912087912088,1.0,0.0,0.8468864468864469,-255.33868535813286,-255.33868535813286,0.0,0.0,0.0,Random
1,10.554709434509348,0.052773547172546745,0.0,0.0,0.0,0.19402985074626866,0.0,1.0,0.0,0.0,1.0,0.1016810168101681,1.0,0.0,0.0,10.554709434509348,10.554709434509348,0.0,0.0,0.0,Local-Only
1,39.12427425384521,1.8630606787545336,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.12427425384521,39.12427425384521,0.0,0.0,0.0,Greedy
2,-70.91127058091494,-0.3495563529045747,329.4702615521171,0.0625,0.0625,0.0625,0.2926829268292683,1.0,0.125,0.3333333333333333,0.5416666666666666,0.49452758074393793,0.10517059444249033,1.0,0.0,58.775940907492085,-0.3154067404025703,-0.3154067404025703,5.110306050481332,16,16,6.686776876449585
3,-192.93536076421523,-0.9596768038210761,565.7553023488898,0.0,0.0,0.0,0.328125,1.0,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.5062643401982669,0.12048665620094191,1.0,0.0,63.108320251177396,-0.903447563835131,-0.903447563835131,4.345739884757471,14,14,5.962764263153076
4,-250.67072901849951,-1.2483536450924975,835.4862677323191,0.0,0.0,0.0,0.2638888888888889,1.0,0.0,0.3157894736842105,0.6842105263157895,0.49007315616199365,0.12669126691266913,1.0,0.0,67.81467814678147,-1.2244996285440997,-1.2244996285440997,4.018172873246357,13,13,5.796527624130249
5,-51.45555450749792,-0.2522777725374896,164.15424104690553,0.0,0.0,0.0,0.28169014084507044,1.0,0.2,0.3,0.5,0.4985408676454165,0.07949308755760369,1.0,0.0,70.73732718894009,-0.23204770349595458,-0.23204770349595458,3.8797864983854162,14,14,6.06315541267395
6,-90.90919293151381,-0.4495459646575691,182.11239296141125,0.0,0.0,0.0,0.22857142857142856,1.0,0.25,0.0625,0.6875,0.5055158868067336,0.08830980817951502,1.0,0.0,64.89323199420919,-0.38961951975217457,-0.38961951975217457,4.362931846765052,15,15,6.356686115264893
7,-96.92666805980397,-0.4796333402990199,295.50773788028295,0.0,0.0,0.0,0.16216216216216217,0.8461538461538461,0.07142857142857142,0.0,0.9285714285714286,0.493226053389036,0.09437086092715231,1.0,0.0,70.44701986754967,-0.4763967430700131,-0.4763967430700131,3.871918726498721,14,14,5.648465394973755
8,-92.22332069518484,-0.4561166034759242,101.49458843030428,0.0,0.0,0.0,0.20967741935483872,1.0,0.07692307692307693,0.0,0.9230769230769231,0.49207847701597013,0.07646116893514812,1.0,0.0,75.42033626901521,-0.43802605536911704,-0.43802605536911704,3.6245439072995382,13,13,5.843858480453491
9,-196.14281789281452,-0.9757140894640726,673.6506146385556,0.0,0.0,0.0,0.225,1.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.49852884862275215,0.07857911733046287,1.0,0.0,79.8708288482239,-0.8467336264570248,-0.8467336264570248,3.3485246622483142,16,16,6.455407619476318
10,-174.4846575530677,-0.8674232877653385,311.304398386102,0.0,0.0,0.0,0.24193548387096775,1.0,0.2,0.13333333333333333,0.6666666666666666,0.5122458808778577,0.09894407508799374,1.0,0.0,77.238951896754,-0.8138448410030444,-0.8138448410030444,3.314882643417579,13,13,5.906786918640137
11,-141.2898039877416,-0.701449019938708,302.50647226969403,0.0,0.0,0.0,0.203125,1.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.4887647013515622,0.08583333333333333,1.0,0.0,75.91666666666667,-0.7014490199387069,-0.7014490199387069,3.573180929833356,12,12,5.672022342681885
12,-66.6930077809219,-0.32846503890460954,178.16230368865163,0.0,0.0,0.0,0.21739130434782608,1.0,0.2,0.13333333333333333,0.6666666666666666,0.4865934954222315,0.09216772151898735,1.0,0.0,77.45253164556962,-0.3156241680191858,-0.3156241680191858,3.186086529202211,13,13,5.915165901184082
13,-2.544745374375358,-0.007723726871876791,25.078739883601667,0.0,0.0,0.0,0.2465753424657534,1.0,0.05555555555555555,0.2222222222222222,0.7222222222222222,0.47514144969031535,0.10085597320431708,1.0,0.0,78.67510234462226,-0.004961086963249258,-0.004961086963249258,3.130013279140567,14,14,6.373703956604004
14,-272.46365527734156,-1.3573182763867078,1276.3802712334527,0.0,0.0,0.0,0.22950819672131148,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.4832571714934117,0.0975,1.0,0.0,78.83333333333333,-1.3573182763867087,-1.3573182763867087,3.204346704765635,12,12,5.645071268081665
15,-133.53381765698765,-0.6626690882849382,138.16878826743678,0.0,0.0,0.0,0.23880597014925373,1.0,0.0625,0.1875,0.75,0.4804142235659997,0.06509584664536741,1.0,0.0,76.8370607028754,-0.6349594318114536,-0.6349594318114536,3.705625551863938,13,13,5.914493560791016
16,-185.39315260402833,-0.9219657630201417,531.324853917172,0.0,0.0,0.0,0.21621621621621623,1.0,0.25,0.0625,0.6875,0.4766205007173563,0.12055335968379446,1.0,0.0,76.16600790513834,-0.872038597896281,-0.872038597896281,3.524519668575198,15,15,5.846447706222534
17,-115.04022883324302,-0.5702011441662151,189.97721504029772,0.0,0.0,0.0,0.25,1.0,0.0,0.21052631578947367,0.7894736842105263,0.48790204046502117,0.09992652461425422,1.0,0.0,74.68772961058046,-0.5008631327818371,-0.5008631327818371,3.6803619319186325,15,15,6.416433811187744
18,-91.9045572652073,-0.4545227863260365,345.39509489876883,0.0,0.0,0.0,0.24,1.0,0.05555555555555555,0.1111111111111111,0.8333333333333334,0.48222911749883635,0.10062202707647273,1.0,0.0,72.74057811928284,-0.4186032277561561,-0.4186032277561561,3.666118930472728,16,16,6.493412494659424
19,-155.8849619935722,-0.774424809967861,226.34814380464098,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.25757575757575757,1.0,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.4988436680934443,0.09267399267399268,1.0,0.0,73.84615384615385,-0.6852170055848538,-0.6852170055848538,3.50536730629787,14,14,6.265989303588867
20,-163.86673599526355,-0.8143336799763178,358.60525840759277,0.0,0.0,0.0,0.25757575757575757,1.0,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.48165600941982817,0.12332339791356185,1.0,0.0,75.67064083457527,-0.7278006071460776,-0.7278006071460776,3.2981689952684525,15,15,6.175518751144409
21,-122.27417089889445,-0.6063708544944723,222.4145480708072,0.0,0.0,0.0,0.25757575757575757,1.0,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.48666928152051264,0.09881422924901186,1.0,0.0,75.53359683794466,-0.5746403646257079,-0.5746403646257079,3.292906464063778,13,13,5.925626516342163
22,-181.83900304628102,-0.9041950152314051,363.6148206329346,0.0,0.0,0.0,0.21052631578947367,0.9285714285714286,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.4856510753102763,0.09791511541325391,1.0,0.0,70.29039463886821,-0.8465885685880229,-0.8465885685880229,3.4997499922768087,15,15,6.444014549255371
23,-211.9319800775019,-1.0546599003875095,592.1637941148546,0.0,0.0,0.0,0.19696969696969696,0.9,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.4547994429598931,0.10012412081092263,1.0,0.0,70.91435664046338,-1.046607698095105,-1.046607698095105,3.4940102380561777,13,13,5.630262136459351
24,-466.78359312757766,-2.3289179656378884,1126.418210565476,0.0,0.0,0.0,0.2318840579710145,1.0,0.0625,0.125,0.8125,0.4602593208375627,0.11914422722242715,1.0,0.0,73.51530800442642,-2.21958947974745,-2.21958947974745,3.3639613615159525,14,14,6.324440956115723
25,-154.43692387737426,-0.7671846193868713,805.5729883829753,0.0,0.0,0.0,0.2153846153846154,0.9,0.2,0.13333333333333333,0.6666666666666666,0.46107133115808274,0.10445912469033856,1.0,0.0,71.3047068538398,-0.7597798108756157,-0.7597798108756157,3.4576419379319794,13,13,5.582978963851929
26,-282.03920042619563,-1.4051960021309782,377.3470975494385,0.0,0.0,0.0,0.23376623376623376,1.0,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.4602901365435383,0.1158017041053447,1.0,0.0,72.54066615027111,-1.303686523106236,-1.303686523106236,3.596908979964539,15,15,5.972193002700806
27,-165.74579180040013,-0.8237289590020006,363.2524810064407,0.0,0.0,0.0,0.2727272727272727,1.0,0.05555555555555555,0.2222222222222222,0.7222222222222222,0.4561940996745503,0.09406123201770564,1.0,0.0,72.96200663961638,-0.765302733340027,-0.765302733340027,3.8008071245856847,14,14,6.301098108291626
28,-7.843307463573604,-0.03421653731786802,43.55537701547146,0.0,0.0,0.0,0.2537313432835821,1.0,0.23529411764705882,0.17647058823529413,0.5882352941176471,0.4654155355875774,0.08868144690781797,1.0,0.0,76.81835861532478,-0.03004229934426029,-0.03004229934426029,3.1888958769961433,14,14,6.038511037826538
29,-110.26618607699498,-0.5463309303849749,354.54984550476075,0.0,0.0,0.0,0.25806451612903225,1.0,0.0625,0.1875,0.75,0.45731998901122234,0.08619991906110887,1.0,0.0,72.96641036017807,-0.528847079298025,-0.528847079298025,3.5956117140286006,13,13,5.926297664642334
30,-206.15070461017092,-1.0257535230508545,509.2121938069661,0.0,0.0,0.0,0.2222222222222222,1.0,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.464033714445707,0.1020996294771511,1.0,0.0,75.62783038287361,-1.0133169409100795,-1.0133169409100795,3.265632938247866,13,13,5.691132545471191
31,-302.64627685060606,-1.5082313842530304,790.637556094215,0.0,0.0,0.0,0.22666666666666666,1.0,0.17647058823529413,0.11764705882352941,0.7058823529411765,0.4595485387813371,0.1369157158630843,1.0,0.0,75.7085020242915,-1.3309900804306594,-1.3309900804306594,3.2841137858931697,15,15,6.335119724273682
32,-89.87973336130378,-0.4443986668065189,273.6310690138075,0.0,0.0,0.0,0.2413793103448276,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.45857698244243994,0.09541666666666666,1.0,0.0,75.41666666666667,-0.44439866680651885,-0.44439866680651885,3.003389266801516,12,12,5.569061994552612
33,-217.80865177493325,-1.0840432588746662,452.53918395996095,0.0,0.0,0.0,0.19736842105263158,1.0,0.3333333333333333,0.0,0.6666666666666666,0.4598402513579699,0.10241433021806853,1.0,0.0,74.88317757009347,-1.0101214354062806,-1.0101214354062806,3.3753889135683206,15,15,5.970643997192383
34,-72.9163050758342,-0.359581525379171,155.14443044662477,0.0,0.0,0.0,0.23728813559322035,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.45913341645575806,0.08,1.0,0.0,75.75,-0.3595815253791692,-0.3595815253791692,3.3226478781541746,12,12,5.58234715461731
35,-142.40931743004674,-0.7070465871502337,324.1406379540761,0.0,0.0,0.0,0.21666666666666667,1.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.474548592279898,0.08833333333333333,1.0,0.0,78.95833333333333,-0.7070465871502334,-0.7070465871502334,3.2110682848851493,12,12,5.659683704376221
36,-253.81578993848876,-1.2640789496924438,641.9497603643508,0.0,0.0,0.0,0.2236842105263158,1.0,0.23529411764705882,0.058823529411764705,0.7058823529411765,0.4655865610427684,0.11383601756954612,1.0,0.0,79.64860907759883,-1.130158616928588,-1.130158616928588,3.1160549182567094,16,16,6.331465721130371
37,-2.4737634997718634,-0.007368817498859317,33.600427929162976,0.0,0.0,0.0,0.24285714285714285,1.0,0.0,0.17647058823529413,0.8235294117647058,0.48676258919467014,0.08664931201190033,1.0,0.0,79.99256229081443,-0.006234801445099126,-0.006234801445099126,3.1926779251034674,14,14,6.273075580596924
38,-241.2235072293681,-1.2011175361468405,714.632960510254,0.0,0.0,0.0,0.2876712328767123,1.0,0.047619047619047616,0.2857142857142857,0.6666666666666666,0.5002622080489795,0.10597519729425028,1.0,0.0,78.27884254039834,-1.0777919534665206,-1.0777919534665206,3.3163291087682056,15,15,6.196723461151123
39,-100.91916223680997,-0.49959581118404983,265.6898719024658,0.0,0.0,0.0,0.24324324324324326,1.0,0.0,0.16666666666666666,0.8333333333333334,0.4998775459876179,0.09353348729792148,1.0,0.0,79.36874518860661,-0.45753358422654555,-0.45753358422654555,2.9675830445489737,15,15,6.028297662734985
40,-47.059493483105996,-0.23029746741552998,51.03039677519547,0.0,0.0,0.0,0.25,1.0,0.125,0.1875,0.6875,0.5007829296410204,0.07195121951219512,1.0,0.0,81.46341463414633,-0.22401303518593613,-0.22401303518593613,3.0930205271095987,13,13,5.761671304702759
41,7.341483775707836,0.04170741887853918,1.2834717301553802,0.0,0.0,0.0,0.23076923076923078,1.0,0.06666666666666667,0.13333333333333333,0.8,0.5277381698334855,0.09983766233766234,1.0,0.0,80.07305194805194,0.040845530009042334,0.040845530009042334,3.0214486686738646,13,13,5.832188129425049
