run_name,label,num_episodes,best50_end_episode,best50_task_sr,best50_deadline_miss_rate,best50_mean_cft_completed,best50_avg_rsu_queue,best50_avg_power,best50_decision_frac_local,best50_decision_frac_rsu,best50_decision_frac_v2v,last100_reward_mean,last100_task_sr,last100_deadline_miss_rate,last100_mean_cft_completed,last100_avg_rsu_queue,last100_avg_power,last100_decision_frac_local,last100_decision_frac_rsu,last100_decision_frac_v2v,last100_approx_kl,last100_entropy,last100_clip_frac,last300_reward_mean,last300_task_sr,last300_deadline_miss_rate,last300_mean_cft_completed,last300_avg_rsu_queue,last300_avg_power,last300_decision_frac_local,last300_decision_frac_rsu,last300_decision_frac_v2v,last300_approx_kl,last300_entropy,last300_clip_frac
full,Full-MAPPO,1500,1226,0.97,0.03,1.6221610859437683,1.012046074471391,0.48361397556571234,0.777293261820585,0.22255748444807166,0.000149253731343282,0.011067862580530299,0.9355,0.064,1.7688117742397174,1.777631139623251,0.4800180792231542,0.6675891390859227,0.33181578735576833,0.000595073558308961,0.01736203400508796,1.3295649413466453,0.06721735078176218,0.011107137016951988,0.9385,0.061333333333333344,1.7139686229921958,1.748391201613093,0.4785206184883633,0.6775141905130657,0.3220374491831123,0.0004483603038219817,0.01737068873873017,1.3519688415997242,0.07078051021212227
wo_dag,w/o DAG-Feature,1500,1335,0.963,0.037000000000000005,1.502139606906553,0.8146151304018312,0.49325150439039517,0.8518551909134459,0.1428821326141445,0.005262676472409462,0.011312951147556262,0.9394999999999999,0.06000000000000001,1.6774853481157308,0.9660926292879333,0.49343046623941744,0.8126764165121998,0.18042933325451135,0.0068942502332886655,0.015733521956423274,1.3988266059822507,0.057109248808688576,0.01136556376082197,0.9413333333333332,0.0585,1.6230702306503604,1.0057504903162795,0.4979964173456978,0.8024978098411644,0.18597153695110463,0.011530653207730888,0.017810513668976236,1.4299334852375365,0.07143702554157762
wo_resource,w/o Resource-Feature,1500,209,0.18299999999999997,0.773,1.3954556829676932,0.1945390078940935,0.42899612924583197,0.11303625301726666,0.1256207470807048,0.7613429999020285,0.002546472052272246,0.12750000000000003,0.8314999999999999,1.2322709433735173,0.19515575546416497,0.5051918142682771,0.11328736127779364,0.11851742874136004,0.7681952099808464,0.0037335405545308826,2.330149666070938,0.011100260416666664,0.002301540522166716,0.12366666666666667,0.8321666666666667,1.1954296390984966,0.20653534941471127,0.5013034451210352,0.11234329498475254,0.12093906467031938,0.766717640344928,0.0039269980731445695,2.343729767004649,0.010868489583333332
wo_dag_resource,w/o DAG & Resource,1500,363,0.163,0.7859999999999999,1.2929874504438033,0.2146820214042245,0.4934729138478888,0.11715192796692805,0.12221724245617055,0.7606308295769014,0.00257914865946072,0.1335,0.814,1.196241683328343,0.20241857613160938,0.5086805574784099,0.110319708900525,0.1213196004956938,0.7683606906037811,0.004518420417676641,2.3321780578692755,0.01493359375,0.0023718644384279736,0.11833333333333333,0.8283333333333334,1.125003012003283,0.2086183673665197,0.5068907631573797,0.11159923949624956,0.12165289875052153,0.7667478617532288,0.004859980529070688,2.3455966145594913,0.015436631944444444
