episode,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,ma_fairness,ma_reward_gap,ma_collaboration,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,0.5405241532550564,0.007702620766275282,11.006186517079671,0.35,0.35,0.35,0.86875,0.0,0.11538461538461539,0.21794871794871795,0.6666666666666666,0.5058461907587479,0.0,1.0,0.0,62.075,0.00770262076627521,0.00770262076627521,7.440941844688947,20,20,12.412253856658936
1,5.781808801751757,0.028909044008758787,0.4,0.4,0.4,0.89937106918239,0.0,0.07575,0.07825,0.846,0.5988358188018784,0.0,1.0,0.0,0.846,5.781808801751757,5.781808801751757,0.0,0.0,0.0,Random
1,7.697529192525801,0.038487645962629005,0.55,0.55,0.55,0.8562874251497006,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.697529192525801,7.697529192525801,0.0,0.0,0.0,Local-Only
1,-18.3402357758353,-0.0917011788791765,0.0,0.0,0.0,0.1375,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.3402357758353,-18.3402357758353,0.0,0.0,0.0,Greedy
2,10.306804401663886,0.05653402200831943,12.422249113718669,0.55,0.55,0.55,0.9423076923076923,0.0,0.0949367088607595,0.17088607594936708,0.7341772151898734,0.5039068014372606,0.0,1.0,0.0,59.62499999999999,0.05653402200831972,0.05653402200831972,7.464005849294521,20,20,11.513087749481201
3,-3.488740198351043,-0.012443700991755215,10.703739687601725,0.3,0.3,0.3,0.73125,0.0,0.13333333333333333,0.26666666666666666,0.6,0.4895026344375219,0.0,1.0,0.0,60.699999999999996,-0.012443700991755211,-0.012443700991755211,7.460885501619346,20,20,12.735902070999146
4,9.228224603810824,0.05114112301905412,11.482997334798178,0.55,0.55,0.55,0.9166666666666666,0.0,0.16477272727272727,0.1875,0.6477272727272727,0.4992028744034469,0.0,1.0,0.0,61.650000000000006,0.05114112301905385,0.05114112301905385,7.20867809147336,20,20,11.681437492370605
5,14.111385899596407,0.07555692949798204,7.861542072296142,0.65,0.65,0.65,0.9554140127388535,0.0,0.14012738853503184,0.12101910828025478,0.7388535031847133,0.4897830527903279,0.0,1.0,0.0,63.1,0.07555692949798203,0.07555692949798203,7.5014351942243325,20,20,11.137469291687012
6,5.225595123435164,0.03112797561717582,9.085227909088134,0.45,0.45,0.45,0.9019607843137255,0.0,0.14935064935064934,0.16233766233766234,0.6883116883116883,0.4917384380365256,0.0,1.0,0.0,64.97500000000001,0.031127975617175823,0.031127975617175823,7.092311336143818,20,20,11.893649101257324
7,11.218757493049893,0.06109378746524946,7.593636341094971,0.6,0.6,0.6,0.9113924050632911,0.0,0.11038961038961038,0.12987012987012986,0.7597402597402597,0.4837978702778928,0.0,1.0,0.0,69.89999999999999,0.06109378746524886,0.06109378746524886,7.359716312350823,20,20,11.80385422706604
