episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
14,CP-EFT,-1.6691975816117506,-333.8395163223501,0.1,0.1,0.4812206572769953,0.7682926829268293,0.94425,0.03275,0.023,0.94425,0.03275,0.023,0.009414074332835845,0.16886231987149494,1.0,20.000000000000014,23.78674945831299,5.899999999999995,5.899999999999995,5.899999999999995,0.9,1.0,0.0,0.92875,0.0,5.07644790559425e-06,0.0,5.794918017665296e-11,5.07644790559425e-06,5.794918017665296e-11,0.6617808938026428,0.48730456829071045,0.10531347990036011,,,,,0.18639890849590302,0.5,223,0.0,0.0,0.0,202,55,0.2722772277227723,55,0.1135,1.42
15,CP-EFT,-1.8195799113516709,-363.91598227033415,0.45,0.45,0.6833333333333333,0.8181818181818182,0.94175,0.038,0.02025,0.94175,0.038,0.02025,0.0074117041782128705,0.1272395567075171,1.0,20.000000000000014,21.824365139007575,7.133333333333324,7.133333333333324,10.519999999999978,0.55,1.0,0.0,0.91425,0.0,3.142606828987482e-06,0.0,1.8979097460292138e-10,3.142606828987482e-06,1.8979097460292138e-10,0.728421688079834,0.5,0.07761313766241074,,,,,0.16395482420921326,0.5,233,0.0,0.0,0.0,220,38,0.17272727272727273,38,0.124,1.81
16,CP-EFT,-1.7911174339414424,-358.2234867882885,0.35,0.35,0.7493975903614458,0.8938053097345132,0.9135,0.0515,0.035,0.9135,0.0515,0.035,0.012706750315758436,0.1468988475810224,1.0,20.000000000000014,21.812152862548835,10.537499999999978,10.537499999999978,14.454999999999965,0.65,1.0,0.0,0.89225,0.0,1.7471606952312868e-06,0.0,1.2195183751728678e-10,1.7471606952312868e-06,1.2195183751728678e-10,0.6290895342826843,0.3658536672592163,0.12142892926931381,,,,,0.13388818502426147,0.5,341,0.0,0.0,0.0,325,100,0.3076923076923077,100,0.20325,2.55
17,CP-EFT,-2.632375440224851,-526.4750880449702,0.15,0.15,0.5550239234449761,0.7631578947368421,0.94825,0.03025,0.0215,0.94825,0.03025,0.0215,0.007786335194067386,0.15046058346023933,1.0,20.000000000000014,24.08951711654663,7.066666666666658,7.066666666666658,8.649999999999984,0.85,1.0,0.0,0.9285,0.0,2.7944595331064193e-06,0.0,5.303634753595077e-10,2.7944595331064193e-06,5.303634753595077e-10,0.6746892929077148,0.5,0.10098197311162949,,,,,0.20383068919181824,0.5,206,0.0,0.0,0.0,188,32,0.1702127659574468,32,0.133,1.46
18,CP-EFT,-2.0258352547235363,-405.1670509447072,0.2,0.2,0.5109489051094891,0.6666666666666666,0.94825,0.03525,0.0165,0.94825,0.03525,0.0165,0.006195714780470413,0.11972395711053933,0.9157844136824367,20.000000000000014,23.83615598678589,8.049999999999986,8.049999999999986,9.95499999999998,0.8,1.0,0.0,0.9275,0.0,2.909084514612914e-06,0.0,9.049570537378315e-10,2.909084514612914e-06,9.049570537378315e-10,0.6241907477378845,0.33000001311302185,0.12760530412197113,,,,,0.17160829901695251,0.5,207,0.0,0.0,0.0,187,56,0.2994652406417112,56,0.09725,1.48
19,CP-EFT,-3.7098562866201017,-545.3488741331549,0.3,0.3,0.7747524752475248,0.9047619047619048,0.9078231292517007,0.06190476190476191,0.030272108843537416,0.9078231292517007,0.06190476190476191,0.030272108843537416,0.010724412978099616,0.11634603009451243,1.0,14.699999999999964,16.048176202774037,8.899999999999984,8.899999999999984,11.724999999999975,0.7,0.0,0.0,0.8751700680272109,0.0,3.8129230688355165e-06,0.0,4.043428092348478e-10,3.8129230688355165e-06,4.043428092348478e-10,0.7580661177635193,0.5,0.07347896695137024,,,,,0.1519797146320343,0.5,271,0.0,0.0,0.0,262,43,0.16412213740458015,43,0.1707482993197279,2.795918367346939
20,CP-EFT,-2.4970826702211784,-354.58573917140734,0.4,0.4,0.815347721822542,0.935064935064935,0.903169014084507,0.059154929577464786,0.03767605633802817,0.903169014084507,0.059154929577464786,0.03767605633802817,0.014972505254962899,0.15462514517852594,1.0,14.199999999999966,16.152974348068227,7.887499999999989,7.887499999999989,11.059999999999976,0.6,0.0,0.0,0.8584507042253521,0.0,1.870020128080796e-06,0.0,1.1383408660137206e-09,1.870020128080796e-06,1.1383408660137206e-09,0.748926043510437,0.5,0.07274409383535385,,,,,0.14344140887260437,0.5,273,0.0,0.0,0.0,263,48,0.18250950570342206,48,0.24753521126760564,2.507042253521127
21,CP-EFT,-2.4976927958193897,-499.53855916387795,0.25,0.25,0.5361305361305362,0.782608695652174,0.94625,0.03375,0.02,0.94625,0.03375,0.02,0.006334256560882713,0.11784663369084117,1.0,20.000000000000014,22.743992519378665,7.099999999999992,7.099999999999992,10.659999999999977,0.75,1.0,0.0,0.9265,0.0,1.6346895392871374e-07,0.0,1.6756482312807464e-10,1.6346895392871374e-07,1.6756482312807464e-10,0.6768624782562256,0.47865384817123413,0.10181635618209839,,,,,0.18704897165298462,0.5,214,0.0,0.0,0.0,198,43,0.21717171717171718,43,0.121,1.525
22,CP-EFT,-2.4728144965942174,-494.5628993188435,0.35,0.35,0.5536585365853659,0.7384615384615385,0.94225,0.03375,0.024,0.94225,0.03375,0.024,0.008150194961403795,0.14112891708058517,1.0,20.000000000000014,22.938667392730714,7.785714285714273,7.785714285714273,10.849999999999977,0.65,1.0,0.0,0.92325,0.0,4.240239377395483e-06,0.0,2.874102622563157e-10,4.240239377395483e-06,2.874102622563157e-10,0.6308400630950928,0.42619049549102783,0.12117279320955276,,,,,0.18750518560409546,0.5,229,0.0,0.0,0.0,212,60,0.2830188679245283,60,0.1335,1.52
23,CP-EFT,-3.050531004378261,-610.1062008756522,0.2,0.2,0.5201900237529691,0.7068965517241379,0.952,0.03075,0.01725,0.952,0.03075,0.01725,0.004194786948918436,0.0873913947691341,0.6959019219621297,20.000000000000014,23.183786487579347,7.074999999999991,7.074999999999991,9.69999999999998,0.8,1.0,0.0,0.92975,0.0,3.4044153380818898e-06,0.0,3.4047362706957074e-09,3.4044153380818898e-06,3.4047362706957074e-09,0.6311586499214172,0.4583333432674408,0.12240514159202576,,,,,0.20248672366142273,0.5,190,0.0,0.0,0.0,172,39,0.22674418604651161,39,0.12975,1.73
24,CP-EFT,-1.0377141656697637,-207.54283313395274,0.15,0.15,0.4587378640776699,0.6206896551724138,0.95825,0.025,0.01675,0.95825,0.025,0.01675,0.005400105568118669,0.1293438459429621,1.0,20.000000000000014,24.020021057128908,5.533333333333329,5.533333333333329,6.279999999999993,0.85,1.0,0.0,0.93875,0.0,2.0797895103896735e-06,0.0,3.77264122719545e-11,2.0797895103896735e-06,3.77264122719545e-11,0.6654330492019653,0.4690196216106415,0.10776124894618988,,,,,0.2162366360425949,0.5,167,0.0,0.0,0.0,145,28,0.19310344827586207,28,0.09725,1.155
25,CP-EFT,-2.5069111467783465,-501.3822293556693,0.15,0.15,0.47417840375586856,0.7142857142857143,0.957,0.0245,0.0185,0.957,0.0245,0.0185,0.009708205536243873,0.22577222177311335,1.0,20.000000000000014,23.022208309173585,7.733333333333323,7.733333333333323,12.069999999999972,0.85,1.0,0.0,0.9375,0.0,4.9703057811711915e-06,0.0,2.2641077901397466e-09,4.9703057811711915e-06,2.2641077901397466e-09,0.7214468717575073,0.5,0.0811719298362732,,,,,0.2188687026500702,0.5,170,0.0,0.0,0.0,151,21,0.1390728476821192,21,0.1015,1.02
26,CP-EFT,-1.239017718298997,-225.50122473041745,0.4,0.4,0.634090909090909,0.8620689655172413,0.9324175824175824,0.03983516483516483,0.027747252747252746,0.9324175824175824,0.03983516483516483,0.027747252747252746,0.006797587043405477,0.10058218226827619,0.8493840083587445,18.19999999999999,21.56552665710449,8.124999999999986,8.124999999999986,12.244999999999969,0.6,0.0,0.0,0.9126373626373626,0.0,8.847330263961339e-07,0.0,4.370043216184172e-11,8.847330263961339e-07,4.370043216184172e-11,0.7780241966247559,0.5,0.06347798556089401,,,,,0.1746344119310379,0.5,246,0.0,0.0,0.0,234,23,0.09829059829059829,23,0.14862637362637363,1.7417582417582418
27,CP-EFT,-3.2275685000026395,-645.5137000005279,0.2,0.2,0.5047169811320755,0.7183098591549296,0.9485,0.0305,0.021,0.9485,0.0305,0.021,0.005867081800821908,0.11392391846256131,0.898054956107513,20.000000000000014,23.51070671081543,8.099999999999987,8.099999999999987,11.439999999999975,0.8,1.0,0.0,0.932,0.0,3.8332877920765895e-06,0.0,6.77527811632217e-09,3.8332877920765895e-06,6.77527811632217e-09,0.7294555902481079,0.5,0.08140421658754349,,,,,0.1951397955417633,0.5,206,0.0,0.0,0.0,185,29,0.15675675675675677,29,0.113,1.325
28,CP-EFT,-1.485123594900491,-206.43217969116824,0.3,0.3,0.7481296758104738,0.900990099009901,0.887410071942446,0.0683453237410072,0.04424460431654676,0.887410071942446,0.0683453237410072,0.04424460431654676,0.016202966583174123,0.14391133259177016,1.0,13.899999999999967,15.937706079483021,8.171428571428558,8.171428571428558,10.259999999999978,0.7,0.0,0.0,0.8607913669064748,0.0,1.5312153891500202e-06,0.0,4.9778344640705185e-11,1.5312153891500202e-06,4.9778344640705185e-11,0.6838050484657288,0.5,0.09808418899774551,,,,,0.15535739064216614,0.5,309,0.0,0.0,0.0,296,72,0.24324324324324326,72,0.25755395683453236,2.856115107913669
29,CP-EFT,-3.506466303575477,-522.4634792327461,0.5,0.5,0.7584541062801933,0.8888888888888888,0.9067114093959732,0.056375838926174496,0.03691275167785235,0.9067114093959732,0.056375838926174496,0.03691275167785235,0.011130170838743386,0.11930902553760897,1.0,14.899999999999963,16.72925024032591,8.439999999999985,8.439999999999985,11.369999999999974,0.5,0.0,0.0,0.8751677852348994,0.0,1.9280753349448787e-06,0.0,1.2909750601863834e-08,1.9280753349448787e-06,1.2909750601863834e-08,0.7252903580665588,0.5,0.07898824661970139,,,,,0.15785399079322815,0.5,277,0.0,0.0,0.0,267,46,0.17228464419475656,46,0.22046979865771812,2.523489932885906
30,CP-EFT,-6.201043990431156,-1240.2087980862311,0.2,0.2,0.4964871194379391,0.6896551724137931,0.95075,0.03175,0.0175,0.95075,0.03175,0.0175,0.005492348841373338,0.11151977342890028,1.0,20.000000000000014,24.226074314117433,7.799999999999988,7.799999999999988,11.244999999999976,0.8,1.0,0.0,0.932,0.0,5.001441422791686e-06,0.0,2.1784124726309528e-08,5.001441422791686e-06,2.1784124726309528e-08,0.6889684796333313,0.5,0.09461292624473572,,,,,0.20358210802078247,0.5,194,0.0,0.0,0.0,174,33,0.1896551724137931,33,0.105,1.48
31,CP-EFT,-3.999456285193411,-799.8912570386822,0.2,0.2,0.5755395683453237,0.7659574468085106,0.93375,0.0345,0.03175,0.93375,0.0345,0.03175,0.012366508875307913,0.18666428491030812,1.0,20.000000000000014,22.97526321411133,7.6249999999999885,7.6249999999999885,8.594999999999985,0.8,1.0,0.0,0.916,0.0,9.15346299734665e-06,0.0,2.221906747479352e-08,9.15346299734665e-06,2.221906747479352e-08,0.6484660506248474,0.3100000023841858,0.11904642730951309,,,,,0.1652219593524933,0.5,264,0.0,0.0,0.0,241,70,0.29045643153526973,70,0.14625,1.705
32,CP-EFT,-1.9875438708864819,-391.5461425646369,0.4,0.4,0.7596153846153846,0.9191919191919192,0.9205583756345178,0.04467005076142132,0.03477157360406091,0.9205583756345178,0.04467005076142132,0.03477157360406091,0.007202129503308869,0.09065939374772186,0.989172375308592,19.70000000000001,21.845064239501955,7.36249999999999,7.36249999999999,8.829999999999984,0.6,0.0,0.0,0.900253807106599,0.0,1.3035835308983224e-06,0.0,2.2015245182416265e-10,1.3035835308983224e-06,2.2015245182416265e-10,0.6890338063240051,0.5,0.0981280729174614,,,,,0.16177493333816528,0.5,311,0.0,0.0,0.0,300,62,0.20666666666666667,62,0.18959390862944162,2.2436548223350252
33,CP-EFT,-2.323808026069467,-464.7616052138934,0.45,0.45,0.7089201877934272,0.8735632183908046,0.9355,0.038,0.0265,0.9355,0.038,0.0265,0.011308239916884857,0.17532154909899006,1.0,20.000000000000014,21.847939300537114,9.05555555555554,9.05555555555554,11.859999999999973,0.55,1.0,0.0,0.914,0.0,3.568660531527712e-06,0.0,9.884202345489257e-10,3.568660531527712e-06,9.884202345489257e-10,0.7793990969657898,0.5,0.06267532706260681,,,,,0.16268067061901093,0.5,255,0.0,0.0,0.0,243,28,0.11522633744855967,28,0.1585,1.855
34,CP-EFT,-2.342739773028601,-468.5479546057202,0.35,0.35,0.6650485436893204,0.8666666666666667,0.9175,0.049,0.0335,0.9175,0.049,0.0335,0.010427332297613917,0.12639190663774444,1.0,20.000000000000014,22.454978847503668,9.757142857142838,9.757142857142838,12.219999999999972,0.65,1.0,0.0,0.8975,0.0,3.695959549077088e-06,0.0,2.2544129063550855e-10,3.695959549077088e-06,2.2544129063550855e-10,0.610870361328125,0.3547042906284332,0.1345183253288269,,,,,0.14123065769672394,0.5,329,0.0,0.0,0.0,315,119,0.37777777777777777,119,0.1945,2.47
35,CP-EFT,-1.9036314291434917,-380.72628582869834,0.3,0.3,0.6294536817102138,0.8470588235294118,0.9375,0.0375,0.025,0.9375,0.0375,0.025,0.004884701158827008,0.07815521854123213,1.0,20.000000000000014,23.15510044097901,8.799999999999985,8.799999999999985,12.299999999999972,0.7,1.0,0.0,0.91725,0.0,3.999146883870708e-06,0.0,9.378204463006412e-11,3.999146883870708e-06,9.378204463006412e-11,0.6908244490623474,0.5,0.09731349349021912,,,,,0.16437062621116638,0.5,250,0.0,0.0,0.0,237,48,0.20253164556962025,48,0.1365,1.715
36,CP-EFT,-3.51944429683353,-703.888859366706,0.25,0.25,0.5071428571428571,0.7352941176470589,0.94925,0.0315,0.01925,0.94925,0.0315,0.01925,0.010014302352395464,0.19732615472700424,1.0,20.000000000000014,22.96419725418091,8.759999999999984,8.759999999999984,12.779999999999971,0.75,1.0,0.0,0.93125,0.0,1.8523353446653346e-06,0.0,4.4728182269082595e-10,1.8523353446653346e-06,4.4728182269082595e-10,0.7049212455749512,0.32380953431129456,0.10018979758024216,,,,,0.1745055764913559,0.5,203,0.0,0.0,0.0,183,37,0.20218579234972678,37,0.09525,1.555
37,CP-EFT,-2.836813319540306,-567.3626639080612,0.15,0.15,0.6276346604215457,0.8289473684210527,0.93975,0.0385,0.02175,0.93975,0.0385,0.02175,0.00892065252295058,0.1480606227875615,1.0,20.000000000000014,23.299605369567875,10.774999999999977,10.774999999999977,13.434999999999969,0.85,1.0,0.0,0.919,0.0,4.548782726487843e-06,0.0,1.5834109579060396e-09,4.548782726487843e-06,1.5834109579060396e-09,0.70305997133255,0.5,0.09372799843549728,,,,,0.16506609320640564,0.5,241,0.0,0.0,0.0,226,37,0.16371681415929204,37,0.13475,1.865
38,CP-EFT,-4.187802479153058,-837.5604958306117,0.2,0.2,0.5467625899280576,0.7323943661971831,0.94625,0.03025,0.0235,0.94625,0.03025,0.0235,0.01267492044582335,0.23581247341066697,1.0,20.000000000000014,22.349200916290286,9.374999999999982,9.374999999999982,10.704999999999977,0.8,1.0,0.0,0.92725,0.0,3.733905941771809e-06,0.0,5.405651481993345e-10,3.733905941771809e-06,5.405651481993345e-10,0.6764342188835144,0.5,0.10096263140439987,,,,,0.19840092957019806,0.5,214,0.0,0.0,0.0,195,40,0.20512820512820512,40,0.12075,1.69
39,CP-EFT,-2.8264901869854424,-565.2980373970885,0.2,0.2,0.5320665083135392,0.8026315789473685,0.94375,0.03325,0.023,0.94375,0.03325,0.023,0.010366373891440581,0.18429109140338815,1.0,20.000000000000014,24.016611671447755,7.39999999999999,7.39999999999999,9.654999999999982,0.8,1.0,0.0,0.926,0.0,7.534823907917598e-06,0.0,6.609830194292954e-08,7.534823907917598e-06,6.609830194292954e-08,0.6838402152061462,0.5,0.09711456298828125,,,,,0.1801464706659317,0.5,224,0.0,0.0,0.0,207,50,0.24154589371980675,50,0.1155,1.54
40,CP-EFT,-1.983866780004072,-396.7733560008144,0.5,0.5,0.6863207547169812,0.8518518518518519,0.93375,0.0415,0.02475,0.93375,0.0415,0.02475,0.010726449498714775,0.1619086716787136,1.0,20.000000000000014,23.424272823333744,8.419999999999984,8.419999999999984,10.229999999999979,0.5,1.0,0.0,0.91575,0.0,5.197786322241882e-06,0.0,1.5804310637967944e-10,5.197786322241882e-06,1.5804310637967944e-10,0.7473793029785156,0.5,0.07395795732736588,,,,,0.1672762632369995,0.5,265,0.0,0.0,0.0,253,32,0.12648221343873517,32,0.12975,1.875
41,CP-EFT,-4.279380535954279,-855.8761071908558,0.2,0.2,0.5821256038647343,0.7534246575342466,0.947,0.03,0.023,0.947,0.03,0.023,0.007984925282320776,0.15065896759095807,1.0,20.000000000000014,22.794609451293947,8.074999999999987,8.074999999999987,10.569999999999979,0.8,1.0,0.0,0.92625,0.0,6.490419082183507e-07,0.0,7.691776660045946e-10,6.490419082183507e-07,7.691776660045946e-10,0.7461353540420532,0.5,0.07111024856567383,,,,,0.17332036793231964,0.5,206,0.0,0.0,0.0,187,32,0.1711229946524064,32,0.123,1.66
42,CP-EFT,-1.5872515781777898,-317.45031563555796,0.35,0.35,0.568075117370892,0.7948717948717948,0.94825,0.02875,0.023,0.94825,0.02875,0.023,0.007744871922279368,0.14965936081699263,1.0,20.000000000000014,23.424069499969487,5.771428571428567,5.771428571428567,6.87999999999999,0.65,1.0,0.0,0.9295,0.0,7.58581109039369e-07,0.0,7.843403010410199e-11,7.58581109039369e-07,7.843403010410199e-11,0.7279435396194458,0.5,0.08136381953954697,,,,,0.21494744718074799,0.5,206,0.0,0.0,0.0,190,21,0.11052631578947368,21,0.12925,1.575
43,CP-EFT,-0.8328780132606624,-166.57560265213246,0.1,0.1,0.468384074941452,0.7090909090909091,0.9545,0.02825,0.01725,0.9545,0.02825,0.01725,0.007367986732071872,0.16193377433124992,1.0,20.000000000000014,24.03226795196533,6.849999999999992,6.849999999999992,7.25499999999999,0.9,1.0,0.0,0.93525,0.0,1.4987226393259334e-07,0.0,2.1363754515446587e-11,1.4987226393259334e-07,2.1363754515446587e-11,0.6992238163948059,0.5,0.08949065953493118,,,,,0.2021641731262207,0.5,182,0.0,0.0,0.0,164,36,0.21951219512195122,36,0.1055,1.28
