episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
41,EFT,-2.991009631968869,-598.2019263937738,0.1,0.1,0.5241545893719807,0.7878787878787878,0.93625,0.0455,0.01825,0.93625,0.0455,0.01825,0.005196136985479156,0.08150803114477108,0.93418578673928,20.000000000000014,23.27559585571289,7.549999999999989,7.549999999999989,9.304999999999982,0.9,1.0,0.0,0.925,0.0,6.7406326706986874e-06,0.0,3.4746341270874836e-07,6.7406326706986874e-06,3.4746341270874836e-07,0.6446292400360107,0.4576190412044525,0.11312859505414963,,,,,0.16021665930747986,0.5,255,0.0,0.0,0.0,240,65,0.2708333333333333,65,0.06475,1.84
42,EFT,-3.6039569070279662,-720.7913814055933,0.15,0.15,0.4694835680751174,0.684931506849315,0.94075,0.03275,0.0265,0.94075,0.03275,0.0265,0.012996378513345301,0.21934816056278997,1.0,20.000000000000014,24.66191530227661,6.4333333333333265,6.4333333333333265,6.959999999999991,0.85,1.0,0.0,0.93025,0.0,9.59404701461608e-07,0.0,1.7302584254252906e-08,9.59404701461608e-07,1.7302584254252906e-08,0.6435208320617676,0.4392856955528259,0.11974281817674637,,,,,0.20178310573101044,0.5,236,0.0,0.0,0.0,213,54,0.2535211267605634,54,0.10175,1.885
43,EFT,-1.6716088319722249,-334.321766394445,0.15,0.15,0.5105386416861827,0.7702702702702703,0.93475,0.04225,0.023,0.93475,0.04225,0.023,0.011208222739973342,0.17177352858196696,1.0,20.000000000000014,25.03118314743042,8.533333333333319,8.533333333333319,10.919999999999977,0.85,1.0,0.0,0.9235,0.0,1.0978017144225305e-06,0.0,7.27669383082663e-11,1.0978017144225305e-06,7.27669383082663e-11,0.6238322257995605,0.27857497334480286,0.13208861649036407,,,,,0.17790494859218597,0.5,259,0.0,0.0,0.0,241,67,0.27800829875518673,67,0.09675,2.015
44,EFT,-1.6600442749926407,-332.00885499852814,0.3,0.3,0.6322115384615384,0.8309859154929577,0.92975,0.048,0.02225,0.92975,0.048,0.02225,0.00932556195494989,0.132748212881849,1.0,20.000000000000014,22.829887771606447,8.499999999999986,8.499999999999986,10.54999999999998,0.7,1.0,0.0,0.919,0.0,3.2480763820785796e-06,0.0,8.198922096802619e-11,3.2480763820785796e-06,8.198922096802619e-11,0.7260551452636719,0.5,0.08260297775268555,,,,,0.16742706298828125,0.5,279,0.0,0.0,0.0,262,43,0.16412213740458015,43,0.089,1.875
45,EFT,-2.817614256619358,-563.5228513238716,0.3,0.3,0.5936739659367397,0.8163265306122449,0.92375,0.043,0.03325,0.92375,0.043,0.03325,0.010698100019249299,0.140302951072122,1.0,20.000000000000014,24.176283836364753,7.8333333333333215,7.8333333333333215,9.599999999999982,0.7,1.0,0.0,0.9125,0.0,3.446818254815298e-06,0.0,2.9136124624074e-09,3.446818254815298e-06,2.9136124624074e-09,0.5642412900924683,0.29144737124443054,0.1554872840642929,,,,,0.17249153554439545,0.5,300,0.0,0.0,0.0,282,86,0.3049645390070922,86,0.12375,1.94
46,EFT,-5.005677652341029,-1001.1355304682057,0.25,0.25,0.46208530805687204,0.6774193548387096,0.94225,0.037,0.02075,0.94225,0.037,0.02075,0.009348741268779609,0.16188296569315339,1.0,20.000000000000014,23.682424926757815,9.879999999999981,9.879999999999981,14.839999999999963,0.75,1.0,0.0,0.93475,0.0,6.923420642124256e-06,1.6212313609653695e-12,1.4011309446004816e-08,6.923420642124256e-06,1.4011309446004816e-08,0.6985926032066345,0.5,0.08967109769582748,,,,,0.18417978286743164,0.5,227,0.0,0.0,0.0,206,44,0.21359223300970873,44,0.06675,1.605
47,EFT,-0.6909077365006886,-138.1815473001377,0.3,0.3,0.6435406698564593,0.8532110091743119,0.92125,0.048,0.03075,0.92125,0.048,0.03075,0.014417054151719436,0.18307370351389765,1.0,20.000000000000014,23.52128591537476,8.23333333333332,8.23333333333332,12.224999999999973,0.7,1.0,0.0,0.91325,0.0,9.479559253122716e-07,0.0,1.3778282334508951e-11,9.479559253122716e-07,1.3778282334508951e-11,0.6868382692337036,0.5,0.09538741409778595,,,,,0.16120535135269165,0.5,314,0.0,0.0,0.0,297,59,0.19865319865319866,59,0.12575,2.44
48,EFT,-4.603856829012819,-920.7713658025638,0.1,0.1,0.6,0.7727272727272727,0.92225,0.05,0.02775,0.92225,0.05,0.02775,0.012268243125823948,0.15779090837072604,1.0,20.000000000000014,24.400093650817873,9.449999999999982,9.449999999999982,11.834999999999974,0.9,1.0,0.0,0.913,0.0,6.369252332660835e-06,0.0,8.886951619047068e-09,6.369252332660835e-06,8.886951619047068e-09,0.7021746635437012,0.460256427526474,0.09326229989528656,,,,,0.15174716711044312,0.5,307,0.0,0.0,0.0,284,76,0.2676056338028169,76,0.1095,2.585
49,EFT,-2.570143441622423,-514.0286883244846,0.25,0.25,0.5523114355231143,0.8181818181818182,0.9275,0.0415,0.031,0.9275,0.0415,0.031,0.012743356706978268,0.17577043733763129,1.0,20.000000000000014,24.840277481079106,7.539999999999989,7.539999999999989,9.299999999999983,0.75,1.0,0.0,0.918,0.0,4.795875611307565e-06,0.0,3.0300260078774954e-09,4.795875611307565e-06,3.0300260078774954e-09,0.647916316986084,0.5,0.11150088161230087,,,,,0.16348528861999512,0.5,285,0.0,0.0,0.0,265,78,0.2943396226415094,78,0.109,2.075
50,EFT,-3.0540923681472325,-610.8184736294465,0.15,0.15,0.6689655172413793,0.8433734939759037,0.91925,0.0525,0.02825,0.91925,0.0525,0.02825,0.012517068147430458,0.15501013185672394,1.0,20.000000000000014,23.408427715301514,9.94999999999998,9.94999999999998,13.184999999999969,0.85,1.0,0.0,0.907,0.0,4.24061772719142e-06,0.0,3.5211120130718143e-10,4.24061772719142e-06,3.5211120130718143e-10,0.7081484198570251,0.5,0.08554630726575851,,,,,0.14340738952159882,0.5,319,0.0,0.0,0.0,304,64,0.21052631578947367,64,0.1055,2.34
51,EFT,-1.3997742168725553,-279.9548433745111,0.25,0.25,0.6352941176470588,0.8598130841121495,0.9295,0.039,0.0315,0.9295,0.039,0.0315,0.011977502106092972,0.16989364689493575,1.0,20.000000000000014,23.262485122680665,6.459999999999994,6.459999999999994,7.859999999999988,0.75,1.0,0.0,0.91825,0.0,1.0561283261267818e-06,0.0,7.301189514086204e-11,1.0561283261267818e-06,7.301189514086204e-11,0.7271263599395752,0.5,0.07887303829193115,,,,,0.17632895708084106,0.5,279,0.0,0.0,0.0,262,38,0.1450381679389313,38,0.15675,2.0
52,EFT,-6.520298559712792,-1304.0597119425584,0.15,0.15,0.47115384615384615,0.6612903225806451,0.9475,0.03225,0.02025,0.9475,0.03225,0.02025,0.007375817215502945,0.1404917564857704,1.0,20.000000000000014,25.157407569885255,4.799999999999999,4.799999999999999,5.7099999999999955,0.85,1.0,0.0,0.936,0.0,1.3674390174855944e-05,1.840901779973092e-12,0.0001995262282434851,1.3674390174855944e-05,0.0001995262282434851,0.671348512172699,0.5,0.10308973491191864,,,,,0.20598673820495605,0.5,208,0.0,0.0,0.0,186,36,0.1935483870967742,36,0.08975,1.54
53,EFT,-1.8387032303259745,-367.7406460651949,0.3,0.3,0.5581395348837209,0.8235294117647058,0.92575,0.046,0.02825,0.92575,0.046,0.02825,0.011001724898620762,0.14817137910600353,1.0,20.000000000000014,23.03230676651001,7.24999999999999,7.24999999999999,9.149999999999984,0.7,1.0,0.0,0.91775,0.0,2.6969285045197466e-06,0.0,3.4988179020700727e-10,2.6969285045197466e-06,3.4988179020700727e-10,0.6680169701576233,0.4117647111415863,0.10663919895887375,,,,,0.15665608644485474,0.5,295,0.0,0.0,0.0,276,69,0.25,69,0.12525,2.335
54,EFT,-5.957633132847849,-1191.5266265695698,0.05,0.05,0.37317073170731707,0.6027397260273972,0.95675,0.0205,0.02275,0.95675,0.0205,0.02275,0.007874085284688019,0.1820597753685091,1.0,20.000000000000014,23.994185638427734,4.899999999999999,4.899999999999999,4.899999999999999,0.95,1.0,0.0,0.94725,0.0,8.416539458266925e-06,5.300632762578195e-12,7.587301752209896e-06,8.416539458266925e-06,7.587301752209896e-06,0.6491819620132446,0.5,0.11236172914505005,,,,,0.26863083243370056,0.5,169,0.0,0.0,0.0,140,26,0.18571428571428572,26,0.083,1.265
55,EFT,-1.5631834090691203,-312.63668181382405,0.3,0.3,0.665083135391924,0.8761061946902655,0.9285,0.039,0.0325,0.9285,0.039,0.0325,0.010516252845997071,0.1470804593845744,1.0,20.000000000000014,23.24585647583008,7.433333333333323,7.433333333333323,9.89999999999998,0.7,1.0,0.0,0.9155,0.0,1.4480697245744523e-06,0.0,5.222875257282489e-11,1.4480697245744523e-06,5.222875257282489e-11,0.7399845123291016,0.5,0.07322453707456589,,,,,0.18598951399326324,0.5,284,0.0,0.0,0.0,269,40,0.14869888475836432,40,0.14875,2.05
56,EFT,-1.3066158419703606,-261.3231683940721,0.55,0.55,0.8497652582159625,0.9705882352941176,0.90525,0.0555,0.03925,0.90525,0.0555,0.03925,0.014831579928633314,0.1565338251043094,1.0,20.000000000000014,21.600987434387214,8.954545454545439,8.954545454545439,11.299999999999976,0.45,1.0,0.0,0.89475,0.0,3.6484420888882596e-06,0.0,3.805667586620487e-11,3.6484420888882596e-06,3.805667586620487e-11,0.7735645771026611,0.5,0.06317606568336487,,,,,0.13391278684139252,0.5,376,0.0,0.0,0.0,372,50,0.13440860215053763,50,0.17625,2.79
57,EFT,-3.4787218217224614,-695.7443643444923,0.2,0.2,0.6357466063348416,0.8539325842696629,0.91875,0.04875,0.0325,0.91875,0.04875,0.0325,0.013453122717661142,0.16557689498659867,1.0,20.000000000000014,22.833286190032958,8.474999999999985,8.474999999999985,12.744999999999969,0.8,1.0,0.0,0.9055,0.0,5.77309356231126e-06,0.0,7.868264617627574e-08,5.77309356231126e-06,7.868264617627574e-08,0.6690070033073425,0.4351648688316345,0.11309044063091278,,,,,0.15315689146518707,0.5,323,0.0,0.0,0.0,307,77,0.250814332247557,77,0.13075,2.45
58,EFT,-1.7238526338189264,-318.9127372565014,0.15,0.15,0.5759803921568627,0.8160919540229885,0.9205405405405406,0.05027027027027027,0.02918918918918919,0.9205405405405406,0.05027027027027027,0.02918918918918919,0.009527227658076131,0.11990048413225063,1.0,18.499999999999993,22.46824131011963,8.899999999999984,8.899999999999984,10.37999999999998,0.85,0.0,0.0,0.9108108108108108,0.0,7.682152158849931e-07,0.0,9.698597480678472e-11,7.682152158849931e-07,9.698597480678472e-11,0.6542961597442627,0.4840664565563202,0.11041392385959625,,,,,0.15412579476833344,0.5,293,0.0,0.0,0.0,275,73,0.26545454545454544,73,0.1154054054054054,2.4108108108108106
59,EFT,-2.9574048794700203,-591.480975894004,0.2,0.2,0.48448687350835323,0.7415730337078652,0.9355,0.03875,0.02575,0.9355,0.03875,0.02575,0.01582245609879077,0.2453093968804771,1.0,20.000000000000014,25.120308113098147,9.374999999999982,9.374999999999982,12.59499999999997,0.8,1.0,0.0,0.927,0.0,1.5005042541815783e-06,1.4226885728524374e-12,6.50292875103986e-10,1.5005042541815783e-06,6.50292875103986e-10,0.6459354162216187,0.45629289746284485,0.11415309458971024,,,,,0.17906208336353302,0.5,255,0.0,0.0,0.0,231,64,0.27705627705627706,64,0.10275,1.885
60,EFT,-2.857635073037851,-571.5270146075702,0.35,0.35,0.6658415841584159,0.8952380952380953,0.917,0.046,0.037,0.917,0.046,0.037,0.015023320454286622,0.18100386089501952,1.0,20.000000000000014,22.911825275421148,8.942857142857127,8.942857142857127,13.299999999999965,0.65,1.0,0.0,0.9045,0.0,3.7936699754936853e-06,0.0,1.190194165445746e-09,3.7936699754936853e-06,1.190194165445746e-09,0.6202112436294556,0.30000001192092896,0.1364465057849884,,,,,0.1597876250743866,0.5,331,0.0,0.0,0.0,319,97,0.30407523510971785,97,0.13775,2.725
61,EFT,-2.0955851861634955,-419.11703723269915,0.2,0.2,0.5012106537530266,0.7258064516129032,0.93925,0.04025,0.0205,0.93925,0.04025,0.0205,0.008574677132704902,0.1411469486865005,1.0,20.000000000000014,23.862441825866703,5.249999999999997,5.249999999999997,5.6699999999999955,0.8,1.0,0.0,0.92825,0.0,4.2732449401228223e-07,0.0,2.3774143764754285e-10,4.2732449401228223e-07,2.3774143764754285e-10,0.6651530861854553,0.5,0.10300546884536743,,,,,0.1817348599433899,0.5,243,0.0,0.0,0.0,222,59,0.26576576576576577,59,0.08625,1.875
62,EFT,-3.8102141320688814,-762.0428264137763,0.15,0.15,0.42788461538461536,0.7160493827160493,0.94775,0.027,0.02525,0.94775,0.027,0.02525,0.012434621120554757,0.23798317934076088,1.0,20.000000000000014,24.873765087127687,5.299999999999997,5.299999999999997,6.349999999999993,0.85,1.0,0.0,0.94,0.0,7.816793186066207e-06,0.0,8.798655137809419e-10,7.816793186066207e-06,8.798655137809419e-10,0.6588392853736877,0.5,0.111164391040802,,,,,0.22090616822242737,0.5,207,0.0,0.0,0.0,184,37,0.20108695652173914,37,0.0955,1.42
63,EFT,-1.7317845887558982,-346.35691775117965,0.15,0.15,0.5073529411764706,0.776595744680851,0.9365,0.03775,0.02575,0.9365,0.03775,0.02575,0.01070244244187228,0.16854240065940598,1.0,20.000000000000014,24.503894519805907,6.799999999999993,6.799999999999993,9.139999999999983,0.85,1.0,0.0,0.92775,0.0,5.5451528169214725e-06,0.0,1.5453287260935866e-10,5.5451528169214725e-06,1.5453287260935866e-10,0.6310369372367859,0.3798119127750397,0.1257607787847519,,,,,0.18426775932312012,0.5,253,0.0,0.0,0.0,232,59,0.2543103448275862,59,0.087,1.855
64,EFT,-1.657374130772778,-331.4748261545556,0.25,0.25,0.6099290780141844,0.872,0.9165,0.05025,0.03325,0.9165,0.05025,0.03325,0.013241483429920682,0.15858063987928964,1.0,20.000000000000014,23.67834358215332,9.339999999999982,9.339999999999982,10.619999999999978,0.75,1.0,0.0,0.9085,0.0,2.1010180262237554e-06,0.0,8.583340288526031e-11,2.1010180262237554e-06,8.583340288526031e-11,0.6490224003791809,0.46875,0.11273195594549179,,,,,0.14928731322288513,0.5,333,0.0,0.0,0.0,315,87,0.2761904761904762,87,0.13425,2.52
65,EFT,-1.1049214264766598,-220.98428529533194,0.3,0.3,0.7367149758454107,0.8992248062015504,0.91825,0.0445,0.03725,0.91825,0.0445,0.03725,0.015576407066886079,0.19053708950319365,1.0,20.000000000000014,22.49029121398926,7.34999999999999,7.34999999999999,9.099999999999984,0.7,1.0,0.0,0.90875,0.0,1.8118174693881883e-06,0.0,1.3009095536919979e-11,1.8118174693881883e-06,1.3009095536919979e-11,0.7502958178520203,0.5,0.07074006646871567,,,,,0.16063950955867767,0.5,325,0.0,0.0,0.0,312,44,0.14102564102564102,44,0.17275,2.45
66,EFT,-2.0687452572806957,-413.7490514561391,0.2,0.2,0.6585956416464891,0.8369565217391305,0.92025,0.0505,0.02925,0.92025,0.0505,0.02925,0.013159942384662188,0.16501495153181436,1.0,20.000000000000014,24.99425859451294,5.999999999999995,5.999999999999995,6.954999999999991,0.8,1.0,0.0,0.91,0.0,3.9211486182466615e-06,0.0,7.530402967859118e-10,3.9211486182466615e-06,7.530402967859118e-10,0.6721689701080322,0.5,0.1009736880660057,,,,,0.14166301488876343,0.5,319,0.0,0.0,0.0,299,68,0.22742474916387959,68,0.1275,2.475
67,EFT,-2.7445217549642256,-548.9043509928451,0.3,0.3,0.6153846153846154,0.8051948051948052,0.9305,0.0455,0.024,0.9305,0.0455,0.024,0.008353722688653432,0.12019744875760334,0.9976150052715755,20.000000000000014,24.05413322448731,7.616666666666656,7.616666666666656,11.799999999999974,0.7,1.0,0.0,0.9205,0.0,1.503639964539616e-06,0.0,8.541506946180277e-10,1.503639964539616e-06,8.541506946180277e-10,0.7445378303527832,0.5,0.07631691545248032,,,,,0.16597485542297363,0.5,273,0.0,0.0,0.0,255,35,0.13725490196078433,35,0.1115,1.915
68,EFT,-1.5734858690211897,-291.0948857689201,0.45,0.45,0.7635933806146572,0.9166666666666666,0.9064864864864864,0.055675675675675676,0.03783783783783784,0.9064864864864864,0.055675675675675676,0.03783783783783784,0.016986969082028774,0.18165255954770657,1.0,18.499999999999993,20.982005500793456,7.922222222222211,7.922222222222211,11.919999999999973,0.55,0.0,0.0,0.8932432432432432,0.0,4.792979325429769e-06,0.0,7.718629901898311e-11,4.792979325429769e-06,7.718629901898311e-11,0.7408318519592285,0.5,0.07953204959630966,,,,,0.14900901913642883,0.5,345,0.0,0.0,0.0,330,56,0.1696969696969697,56,0.16837837837837838,2.5945945945945947
69,EFT,-1.6293476306737005,-325.8695261347401,0.1,0.1,0.5157384987893463,0.7816091954022989,0.92725,0.04625,0.0265,0.92725,0.04625,0.0265,0.010333471557633618,0.1420408461530395,1.0,20.000000000000014,24.882616138458253,8.649999999999984,8.649999999999984,11.034999999999977,0.9,1.0,0.0,0.91725,0.0,2.05930405172694e-06,0.0,8.864738110236914e-11,2.05930405172694e-06,8.864738110236914e-11,0.613308846950531,0.45688313245773315,0.13010424375534058,,,,,0.15103104710578918,0.5,290,0.0,0.0,0.0,270,94,0.34814814814814815,94,0.10725,2.245
70,EFT,-3.3898014674622403,-677.960293492448,0.2,0.2,0.6166666666666667,0.8493150684931506,0.91775,0.05475,0.0275,0.91775,0.05475,0.0275,0.011738164756876161,0.14271324932372234,1.0,20.000000000000014,23.51425132751465,10.399999999999979,10.399999999999979,12.53999999999997,0.8,1.0,0.0,0.90475,0.0,1.0352887329645455e-05,0.0,9.474227908867761e-07,1.0352887329645455e-05,9.474227908867761e-07,0.6220906376838684,0.3925873339176178,0.127019003033638,,,,,0.13622885942459106,0.5,327,0.0,0.0,0.0,314,106,0.3375796178343949,106,0.11575,2.8
71,EFT,-2.228571291749723,-445.71425834994466,0.2,0.2,0.47783251231527096,0.7341772151898734,0.93125,0.04175,0.027,0.93125,0.04175,0.027,0.010849980553886498,0.15781789896562182,1.0,20.000000000000014,23.780943870544437,7.374999999999989,7.374999999999989,9.489999999999982,0.8,1.0,0.0,0.92375,0.0,1.4874858607072383e-06,0.0,5.783645562473794e-09,1.4874858607072383e-06,5.783645562473794e-09,0.6029613614082336,0.25,0.1452450156211853,,,,,0.1717980057001114,0.5,271,0.0,0.0,0.0,250,83,0.332,83,0.08925,1.94
72,EFT,-3.3588900415470015,-671.7780083094003,0.2,0.2,0.4657210401891253,0.7164179104477612,0.94925,0.031,0.01975,0.94925,0.031,0.01975,0.008263137311035897,0.16282043962632303,1.0,20.000000000000014,26.16816654205322,6.624999999999993,6.624999999999993,9.63499999999998,0.8,1.0,0.0,0.9385,0.0,9.054679139808286e-06,0.0,1.0254196602943466e-08,9.054679139808286e-06,1.0254196602943466e-08,0.7047194838523865,0.5,0.09237053245306015,,,,,0.20359688997268677,0.5,201,0.0,0.0,0.0,182,28,0.15384615384615385,28,0.065,1.49
73,EFT,-2.778477369535565,-555.695473907113,0.25,0.25,0.6208530805687204,0.8426966292134831,0.9275,0.046,0.0265,0.9275,0.046,0.0265,0.011846309376219727,0.163397370706479,1.0,20.000000000000014,23.764718341827397,8.439999999999987,8.439999999999987,11.179999999999977,0.75,1.0,0.0,0.917,0.0,3.697742613439914e-06,0.0,4.6289533317533937e-10,3.697742613439914e-06,4.6289533317533937e-10,0.7321760654449463,0.5,0.07764033228158951,,,,,0.1587890088558197,0.5,288,0.0,0.0,0.0,271,49,0.18081180811808117,49,0.10925,2.365
74,EFT,-5.437707378973366,-1087.5414757946733,0.4,0.4,0.6279620853080569,0.8279569892473119,0.9325,0.0385,0.029,0.9325,0.0385,0.029,0.010061503914638994,0.14905931725391108,1.0,20.000000000000014,24.997190666198737,7.46249999999999,7.46249999999999,10.184999999999977,0.6,1.0,0.0,0.923,0.0,4.541972430160968e-06,0.0,5.3731508131704686e-08,4.541972430160968e-06,5.3731508131704686e-08,0.75383061170578,0.5,0.07170116156339645,,,,,0.1786280870437622,0.5,260,0.0,0.0,0.0,244,27,0.11065573770491803,27,0.14475,1.715
75,EFT,-3.5250525033842837,-705.0105006768567,0.2,0.2,0.4221698113207547,0.58,0.95125,0.031,0.01775,0.95125,0.031,0.01775,0.009037032232871918,0.18537502016147525,1.0,20.000000000000014,26.743328285217284,8.149999999999988,8.149999999999988,11.559999999999974,0.8,1.0,0.0,0.94225,0.0,6.689725523756351e-06,8.546230129830024e-13,3.89340364392865e-08,6.689725523756351e-06,3.89340364392865e-08,0.6936734914779663,0.5,0.0974033996462822,,,,,0.20625023543834686,0.5,191,0.0,0.0,0.0,170,30,0.17647058823529413,30,0.068,1.305
76,EFT,-1.5724038517620886,-314.4807703524177,0.1,0.1,0.4495192307692308,0.7974683544303798,0.936,0.0395,0.0245,0.936,0.0395,0.0245,0.011129979463559217,0.1739059291181128,1.0,20.000000000000014,26.930479335784913,8.949999999999985,8.949999999999985,9.354999999999983,0.9,1.0,0.0,0.9255,0.0,1.2493230769905495e-06,0.0,9.240414683420184e-11,1.2493230769905495e-06,9.240414683420184e-11,0.5737826824188232,0.2857142984867096,0.15181413292884827,,,,,0.17049595713615417,0.5,256,0.0,0.0,0.0,240,86,0.35833333333333334,86,0.0795,1.905
77,EFT,-0.8560434488348172,-171.20868976696343,0.4,0.4,0.6325581395348837,0.8415841584158416,0.9235,0.04275,0.03375,0.9235,0.04275,0.03375,0.014493921418925745,0.1894630250839967,1.0,20.000000000000014,22.415984821319586,7.41249999999999,7.41249999999999,8.944999999999984,0.6,1.0,0.0,0.91125,0.0,1.6072826838353649e-06,0.0,2.7264804997040315e-11,1.6072826838353649e-06,2.7264804997040315e-11,0.6578074097633362,0.40833333134651184,0.10853658616542816,,,,,0.15991903841495514,0.5,306,0.0,0.0,0.0,290,67,0.23103448275862068,67,0.11,1.87
78,EFT,-3.572044820348959,-646.5401124831616,0.5,0.5,0.7546728971962616,0.8913043478260869,0.888950276243094,0.06574585635359116,0.045303867403314914,0.888950276243094,0.06574585635359116,0.045303867403314914,0.00861115199685218,0.07754320952389278,1.0,18.099999999999987,19.56589887619018,9.472727272727255,9.472727272727255,12.749999999999972,0.5,0.0,0.0,0.8759668508287293,0.0,8.315324748764397e-07,0.0,1.3040085677928914e-09,8.315324748764397e-07,1.3040085677928914e-09,0.6466137766838074,0.44999998807907104,0.11264112591743469,,,,,0.14406730234622955,0.5,394,0.0,0.0,0.0,383,115,0.3002610966057441,115,0.20165745856353592,3.569060773480663
79,EFT,-5.123538822708224,-1024.7077645416448,0.2,0.2,0.55,0.7571428571428571,0.925,0.04775,0.02725,0.925,0.04775,0.02725,0.01049804632767492,0.1399739510356656,1.0,20.000000000000014,22.881163501739504,5.974999999999994,5.974999999999994,7.879999999999987,0.8,1.0,0.0,0.91525,0.0,3.058327592952992e-06,0.0,4.571804712583116e-09,3.058327592952992e-06,4.571804712583116e-09,0.6432968378067017,0.4444444477558136,0.11251004785299301,,,,,0.15834549069404602,0.5,289,0.0,0.0,0.0,271,85,0.31365313653136534,85,0.10475,2.445
80,EFT,-1.8485019043165745,-369.7003808633149,0.5,0.5,0.8768115942028986,0.9224806201550387,0.89475,0.05875,0.0465,0.89475,0.05875,0.0465,0.023647425968625527,0.22467863153088394,1.0,20.000000000000014,21.972502231597907,10.329999999999979,10.329999999999979,13.204999999999968,0.5,1.0,0.0,0.88425,0.0,3.4702338780334685e-06,0.0,1.4174252049858893e-10,3.4702338780334685e-06,1.4174252049858893e-10,0.6975935697555542,0.5,0.09454292058944702,,,,,0.13835586607456207,0.5,421,0.0,0.0,0.0,407,86,0.2113022113022113,86,0.186,3.11
81,EFT,-5.222478593577431,-1044.4957187154862,0.2,0.2,0.5903614457831325,0.8,0.9265,0.0405,0.033,0.9265,0.0405,0.033,0.010918861901441763,0.14855594423730292,1.0,20.000000000000014,22.959440517425538,8.324999999999985,8.324999999999985,9.93999999999998,0.8,1.0,0.0,0.917,0.0,7.214761353679933e-06,0.0,1.433411398465978e-06,7.214761353679933e-06,1.433411398465978e-06,0.6691539883613586,0.5,0.10466397553682327,,,,,0.1720559448003769,0.5,293,0.0,0.0,0.0,272,64,0.23529411764705882,64,0.14125,2.15
82,EFT,-5.973733983693375,-1194.746796738675,0.25,0.25,0.4742990654205608,0.7297297297297297,0.93225,0.04125,0.0265,0.93225,0.04125,0.0265,0.015525928573829477,0.22916499739969706,1.0,20.000000000000014,23.51852130889893,7.839999999999987,7.839999999999987,10.639999999999977,0.75,1.0,0.0,0.923,0.0,8.439514203928411e-06,0.0,1.009446577882045e-06,8.439514203928411e-06,1.009446577882045e-06,0.6332063674926758,0.4779757559299469,0.12034200131893158,,,,,0.16546940803527832,0.5,270,0.0,0.0,0.0,249,83,0.3333333333333333,83,0.0865,2.035
83,EFT,-4.345890460533923,-869.1780921067846,0.2,0.2,0.46618357487922707,0.7528089887640449,0.945,0.02975,0.02525,0.945,0.02975,0.02525,0.00982970046475631,0.17872182663193292,1.0,20.000000000000014,25.82858772277832,7.099999999999991,7.099999999999991,8.039999999999987,0.8,1.0,0.0,0.937,0.0,1.2821186828659847e-05,0.0,0.0001995262282434851,1.2821186828659847e-05,0.0001995262282434851,0.6984683275222778,0.5,0.0905655175447464,,,,,0.19607727229595184,0.5,219,0.0,0.0,0.0,197,35,0.17766497461928935,35,0.07875,1.615
84,EFT,-2.9860100189837855,-597.2020037967571,0.15,0.15,0.5,0.6379310344827587,0.94525,0.03475,0.02,0.94525,0.03475,0.02,0.01012559277940179,0.18494233387035236,1.0,20.000000000000014,25.110190677642823,5.366666666666664,5.366666666666664,6.059999999999994,0.85,1.0,0.0,0.934,0.0,2.045510655079852e-06,7.757942508887505e-13,3.7552022602582724e-10,2.045510655079852e-06,3.7552022602582724e-10,0.7317634224891663,0.5,0.08470967411994934,,,,,0.18074239790439606,0.5,218,0.0,0.0,0.0,197,30,0.15228426395939088,30,0.06625,1.38
85,EFT,-3.7167598814366,-743.35197628732,0.15,0.15,0.5419664268585132,0.78125,0.922,0.04325,0.03475,0.922,0.04325,0.03475,0.016688052259717978,0.21394938794510238,1.0,20.000000000000014,24.596973419189453,6.866666666666657,6.866666666666657,8.709999999999985,0.85,1.0,0.0,0.91325,0.0,5.1516062740120105e-06,0.0,3.801085668442283e-09,5.1516062740120105e-06,3.801085668442283e-09,0.6231579184532166,0.4117647111415863,0.12616907060146332,,,,,0.1563718616962433,0.5,308,0.0,0.0,0.0,286,96,0.3356643356643357,96,0.128,1.975
86,EFT,-3.795382061686394,-759.0764123372787,0.2,0.2,0.49261083743842365,0.6714285714285714,0.94775,0.03275,0.0195,0.94775,0.03275,0.0195,0.010156177897869588,0.19437661048554236,1.0,20.000000000000014,25.305795097351076,6.874999999999992,6.874999999999992,8.269999999999987,0.8,1.0,0.0,0.9395,0.0,1.1610404726525303e-05,0.0,1.1840619151826104e-08,1.1610404726525303e-05,1.1840619151826104e-08,0.7202441692352295,0.5,0.08361223340034485,,,,,0.2131175547838211,0.5,207,0.0,0.0,0.0,184,18,0.09782608695652174,18,0.07075,1.45
