episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
11,Greedy,0.01183839325582926,1.183839325582926,0.9,0.9,0.9854368932038835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.99999999999998,10.07465476989744,7.794444444444433,7.794444444444433,9.234999999999982,0.1,0.0,0.0,0.7835,0.0,0.0,0.0,0.0,0.0,0.0,0.8885802626609802,0.75,0.024598177522420883,,,,,0.06721826642751694,0.25,433,0.0,0.0,0.0,431,25,0.058004640371229696,25,0.0,25.63
12,Greedy,-0.0046328313817816345,-0.5605725971955777,0.8,0.8,0.9682151589242054,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.099999999999973,12.329053907394387,9.487499999999983,9.487499999999983,11.574999999999974,0.2,0.0,0.0,0.7958677685950413,0.0,0.0,0.0,0.0,0.0,0.0,0.7949174046516418,0.5948148369789124,0.051391053944826126,,,,,0.05754956230521202,0.15416590869426727,494,0.0,0.0,0.0,490,94,0.19183673469387755,94,0.0,25.950413223140497
13,Greedy,-0.00936459098721173,-1.2548551922863718,0.5,0.5,0.8925233644859814,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.399999999999968,14.074195575714096,7.879999999999988,7.879999999999988,10.744999999999976,0.5,0.0,0.0,0.8003731343283582,0.0,0.0,0.0,0.0,0.0,0.0,0.6984089016914368,0.5675675868988037,0.08710206300020218,,,,,0.05519700050354004,0.1428571492433548,535,0.0,0.0,0.0,525,143,0.2723809523809524,143,0.0,23.5
14,Greedy,-0.014297475825048313,-1.7585895264809426,0.7,0.7,0.9647887323943662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.299999999999972,12.483110866546612,9.185714285714269,9.185714285714269,11.434999999999976,0.3,0.0,0.0,0.765040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.685517430305481,0.5409836173057556,0.09079256653785706,,,,,0.0532732792198658,0.1111111119389534,578,0.0,0.0,0.0,573,162,0.28272251308900526,162,0.0,24.10569105691057
15,Greedy,-0.014380400068384288,-1.8406912087531888,0.65,0.65,0.9380952380952381,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.79999999999997,13.151406536102275,8.542857142857128,8.542857142857128,11.784999999999973,0.35,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.6633436679840088,0.5714285969734192,0.09998849034309387,,,,,0.05103136599063873,0.125,576,0.0,0.0,0.0,571,177,0.30998248686514884,177,0.0,21.9140625
16,Greedy,0.00022414585131534868,0.031380419184148814,0.6,0.6,0.9012048192771084,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.999999999999966,14.593516159057597,8.224999999999987,8.224999999999987,13.339999999999968,0.4,0.0,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.7456277012825012,0.6000000238418579,0.0680369883775711,,,,,0.05638675391674042,0.1666666716337204,480,0.0,0.0,0.0,472,98,0.2076271186440678,98,0.0,24.021428571428572
17,Greedy,0.001547385819618425,0.15938073942069778,0.95,0.95,0.9952153110047847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.29999999999998,10.374175462722759,9.036842105263142,9.036842105263142,10.20999999999998,0.05,0.0,0.0,0.7631067961165049,0.0,0.0,0.0,0.0,0.0,0.0,0.8038557767868042,0.6899999976158142,0.048780713230371475,,,,,0.0629301369190216,0.20000000298023224,488,0.0,0.0,0.0,488,72,0.14754098360655737,72,0.0,28.893203883495147
18,Greedy,0.001891905910811879,0.23838014476229674,0.6,0.6,0.9148418491484185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.599999999999971,12.984991846084577,9.033333333333317,9.033333333333317,12.544999999999972,0.4,0.0,0.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.8521450161933899,0.7278788089752197,0.03567515313625336,,,,,0.059915002435445786,0.1666666716337204,432,0.0,0.0,0.0,419,43,0.1026252983293556,43,0.0,28.642857142857142
19,Greedy,-0.0008836132880847603,-0.11045166101059503,0.7,0.7,0.9257425742574258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.499999999999972,12.749705648422221,8.728571428571414,8.728571428571414,12.044999999999973,0.3,0.0,0.0,0.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.7919009327888489,0.7142857313156128,0.05013149231672287,,,,,0.062290292233228683,0.20000000298023224,467,0.0,0.0,0.0,458,84,0.18340611353711792,84,0.0,24.016
20,Greedy,-0.020118362917862006,-2.454440275979165,0.65,0.65,0.8968824940047961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.199999999999973,12.607875328063948,8.330769230769217,8.330769230769217,10.279999999999978,0.35,0.0,0.0,0.7758196721311476,0.0,0.0,0.0,0.0,0.0,0.0,0.6448221206665039,0.3986928164958954,0.12721966207027435,,,,,0.057819630950689316,0.1428571492433548,547,0.0,0.0,0.0,542,168,0.30996309963099633,168,0.0,25.040983606557376
21,Greedy,0.01645325021696588,1.7934042736492808,0.95,0.95,0.9953379953379954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.899999999999977,10.923995571136453,8.147368421052619,8.147368421052619,10.809999999999977,0.05,0.0,0.0,0.7944954128440367,0.0,0.0,0.0,0.0,0.0,0.0,0.904961884021759,0.800000011920929,0.022522596642374992,,,,,0.07010569423437119,0.20000000298023224,448,0.0,0.0,0.0,447,20,0.0447427293064877,20,0.0,26.10091743119266
22,Greedy,0.0036076537648247232,0.4942485657809871,0.8,0.8,0.973170731707317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.699999999999967,13.902187976837132,8.743749999999984,8.743749999999984,12.274999999999972,0.2,0.0,0.0,0.8346715328467154,0.0,0.0,0.0,0.0,0.0,0.0,0.8554449081420898,0.721428632736206,0.033914245665073395,,,,,0.05545298755168915,0.1111111119389534,453,0.0,0.0,0.0,449,50,0.111358574610245,50,0.0,22.37956204379562
23,Greedy,0.004829632300048801,0.632681831306393,0.7,0.7,0.9477434679334917,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.09999999999997,13.346359462738016,7.899999999999989,7.899999999999989,11.739999999999974,0.3,0.0,0.0,0.8232824427480916,0.0,0.0,0.0,0.0,0.0,0.0,0.8386645317077637,0.7142857313156128,0.03973579779267311,,,,,0.06057707592844963,0.1619044840335846,463,0.0,0.0,0.0,456,57,0.125,57,0.0,23.48854961832061
24,Greedy,-0.008588919551661753,-0.970547909337778,0.6,0.6,0.9271844660194175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.299999999999976,11.626520643234239,8.3642857142857,8.3642857142857,10.769999999999978,0.4,0.0,0.0,0.7756637168141592,0.0,0.0,0.0,0.0,0.0,0.0,0.7274632453918457,0.5818803906440735,0.07917596399784088,,,,,0.05935785174369812,0.1666666716337204,507,0.0,0.0,0.0,499,117,0.23446893787575152,117,0.0,24.98230088495575
25,Greedy,-0.02001213407298524,-2.8016987702179335,0.55,0.55,0.8145539906103286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.999999999999966,14.767030954360942,8.436363636363621,8.436363636363621,10.899999999999977,0.45,0.0,0.0,0.8014285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.6168732047080994,0.45393940806388855,0.13109718263149261,,,,,0.0524933785200119,0.125,556,0.0,0.0,0.0,546,199,0.36446886446886445,199,0.0,21.45
26,Greedy,0.007823692598882073,0.9623141896624949,0.85,0.85,0.9772727272727273,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.299999999999972,12.51718967437742,8.499999999999986,8.499999999999986,11.659999999999973,0.15,0.0,0.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.8581551909446716,0.75,0.03152201324701309,,,,,0.06152467057108879,0.1666666716337204,480,0.0,0.0,0.0,476,46,0.09663865546218488,46,0.0,23.43089430894309
27,Greedy,-0.00039010371138972495,-0.045252030521208096,0.8,0.8,0.9669811320754716,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.599999999999975,11.72788532257078,9.449999999999982,9.449999999999982,11.524999999999975,0.2,0.0,0.0,0.7965517241379311,0.0,0.0,0.0,0.0,0.0,0.0,0.8404346108436584,0.7352941036224365,0.03949621692299843,,,,,0.053001243621110916,0.1111111119389534,472,0.0,0.0,0.0,464,54,0.11637931034482758,54,0.0,29.603448275862068
28,Greedy,-0.021028138954954853,-2.6495455083243113,0.55,0.55,0.912718204488778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.599999999999971,13.177446203231796,7.4454545454545356,7.4454545454545356,9.599999999999982,0.45,0.0,0.0,0.7698412698412699,0.0,0.0,0.0,0.0,0.0,0.0,0.6097851395606995,0.4112257659435272,0.1330445110797882,,,,,0.051699548959732056,0.10000000149011612,580,0.0,0.0,0.0,572,206,0.36013986013986016,206,0.0,20.563492063492063
29,Greedy,-0.020240620863964567,-2.651521333179358,0.65,0.65,0.9347826086956522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.09999999999997,13.497355527877787,8.44285714285713,8.44285714285713,11.509999999999975,0.35,0.0,0.0,0.7759541984732824,0.0,0.0,0.0,0.0,0.0,0.0,0.6373236775398254,0.4000000059604645,0.12647444009780884,,,,,0.05150109902024269,0.1111111119389534,587,0.0,0.0,0.0,581,194,0.33390705679862304,194,0.0,22.53435114503817
30,Greedy,-0.0009212849954789116,-0.11608190943034287,0.5,0.5,0.8360655737704918,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.599999999999971,13.738429355621324,7.6699999999999875,7.6699999999999875,12.554999999999971,0.5,0.0,0.0,0.8226190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.7999764680862427,0.7159090638160706,0.052391357719898224,,,,,0.06237800791859627,0.20000000298023224,447,0.0,0.0,0.0,432,75,0.1736111111111111,75,0.0,25.103174603174605
31,Greedy,-0.003144336644514375,-0.38675340727526814,0.65,0.65,0.9616306954436451,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.299999999999972,12.564808912277206,9.015384615384598,9.015384615384598,11.639999999999974,0.35,0.0,0.0,0.7975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.7843205332756042,0.7241379022598267,0.05247384309768677,,,,,0.05879446491599083,0.1666666716337204,498,0.0,0.0,0.0,491,90,0.18329938900203666,90,0.0,24.528455284552845
32,Greedy,-0.011538242486029256,-1.4307420682676277,0.65,0.65,0.9182692307692307,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.399999999999972,12.75194817543028,9.14615384615383,9.14615384615383,11.679999999999973,0.35,0.0,0.0,0.785483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.6950497627258301,0.5834269523620605,0.08834491670131683,,,,,0.0542798712849617,0.1428571492433548,532,0.0,0.0,0.0,522,140,0.2681992337164751,140,0.0,23.048387096774192
33,Greedy,-0.005691529887861773,-0.7683565348613394,0.65,0.65,0.8896713615023474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.499999999999968,14.233456611633278,8.284615384615371,8.284615384615371,12.41999999999997,0.35,0.0,0.0,0.8111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7260083556175232,0.51285719871521,0.08202411234378815,,,,,0.05586966127157211,0.1428571492433548,510,0.0,0.0,0.0,500,121,0.242,121,0.0,23.79259259259259
34,Greedy,-0.0040043836383714514,-0.44849096749760253,0.85,0.85,0.9854368932038835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.199999999999976,11.263265008926373,9.547058823529396,9.547058823529396,10.719999999999978,0.15,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.8069815039634705,0.75,0.04527221620082855,,,,,0.06077802553772926,0.20000000298023224,480,0.0,0.0,0.0,477,71,0.1488469601677149,71,0.0,27.857142857142858
35,Greedy,-0.017572219093896065,-2.776410616835578,0.55,0.55,0.8693586698337292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.79999999999996,16.649621906280494,9.063636363636347,9.063636363636347,13.14999999999997,0.45,0.0,0.0,0.819620253164557,0.0,0.0,0.0,0.0,0.0,0.0,0.6352946162223816,0.4871794879436493,0.11863718926906586,,,,,0.051497869193553925,0.1124996617436409,570,0.0,0.0,0.0,562,196,0.3487544483985765,196,0.0,21.645569620253166
36,Greedy,-0.024463265619304946,-3.5227102491799123,0.35,0.35,0.6095238095238096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.399999999999965,16.13797544479369,7.371428571428561,7.371428571428561,10.20999999999998,0.65,0.0,0.0,0.8246527777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5366206169128418,0.3174603283405304,0.17301279306411743,,,,,0.0532880462706089,0.1111111119389534,505,0.0,0.0,0.0,490,234,0.4775510204081633,234,0.0,20.86111111111111
37,Greedy,-0.010247876215433284,-1.4244547939452263,0.55,0.55,0.8454332552693209,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.899999999999967,14.864519996643049,8.999999999999984,8.999999999999984,13.549999999999969,0.45,0.0,0.0,0.8097122302158274,0.0,0.0,0.0,0.0,0.0,0.0,0.6801769137382507,0.6000000238418579,0.09364581108093262,,,,,0.054645415395498276,0.125,529,0.0,0.0,0.0,515,154,0.29902912621359223,154,0.0,24.640287769784173
38,Greedy,0.009972711501982472,1.077052842214107,0.9,0.9,0.9856115107913669,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.799999999999978,10.851489324569682,8.255555555555542,8.255555555555542,10.11999999999998,0.1,0.0,0.0,0.7912037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.8832887411117554,0.75,0.0258617103099823,,,,,0.06893432140350342,0.25,451,0.0,0.0,0.0,448,37,0.08258928571428571,37,0.0,25.64814814814815
39,Greedy,-0.001325963415836954,-0.15248579282124972,0.7,0.7,0.9762470308788599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.499999999999975,11.626404094696026,8.679999999999986,8.679999999999986,10.659999999999977,0.3,0.0,0.0,0.7895652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.8116745948791504,0.6842105388641357,0.04552105814218521,,,,,0.057196881622076035,0.1428571492433548,484,0.0,0.0,0.0,478,67,0.1401673640167364,67,0.0,25.547826086956523
40,Greedy,-0.029536656386050495,-4.223741863205221,0.4,0.4,0.6462264150943396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.299999999999965,16.867457408905018,8.312499999999986,8.312499999999986,9.89499999999998,0.6,0.0,0.0,0.8129370629370629,0.0,0.0,0.0,0.0,0.0,0.0,0.5074952244758606,0.36072349548339844,0.18043936789035797,,,,,0.049831099808216095,0.1111111119389534,535,0.0,0.0,0.0,517,243,0.4700193423597679,243,0.0,24.202797202797203
41,Greedy,-0.0019197973401639229,-0.2342152754999986,0.65,0.65,0.9033816425120773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.199999999999973,12.622028245925883,9.249999999999984,9.249999999999984,12.069999999999974,0.35,0.0,0.0,0.8151639344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.7783568501472473,0.6666666865348816,0.056014928966760635,,,,,0.06658123433589935,0.20000000298023224,451,0.0,0.0,0.0,443,69,0.15575620767494355,69,0.0,27.07377049180328
42,Greedy,-0.003458080883501991,-0.43226011043774887,0.55,0.55,0.9577464788732394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.499999999999972,12.753888607025129,8.45833333333332,8.45833333333332,11.399999999999975,0.45,0.0,0.0,0.7884,0.0,0.0,0.0,0.0,0.0,0.0,0.7580403089523315,0.6428571343421936,0.0620749332010746,,,,,0.05349346995353699,0.125,529,0.0,0.0,0.0,521,113,0.21689059500959693,113,0.0,24.056
43,Greedy,-0.025458296164716104,-3.589619759224971,0.4,0.4,0.7985948477751756,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.099999999999966,15.345374050140368,8.599999999999985,8.599999999999985,9.89499999999998,0.6,0.0,0.0,0.7932624113475177,0.0,0.0,0.0,0.0,0.0,0.0,0.6066104769706726,0.32499998807907104,0.14576731622219086,,,,,0.05152386799454689,0.1111111119389534,583,0.0,0.0,0.0,572,231,0.40384615384615385,231,0.0,24.120567375886523
44,Greedy,-0.04525919369381085,-6.064731954970655,0.2,0.2,0.7235576923076923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.399999999999968,15.067326478958126,5.849999999999994,5.849999999999994,8.344999999999986,0.8,0.0,0.0,0.7582089552238805,0.0,0.0,0.0,0.0,0.0,0.0,0.4584731459617615,0.3333333432674408,0.20852327346801758,,,,,0.04518699645996094,0.09363625198602676,648,0.0,0.0,0.0,630,329,0.5222222222222223,329,0.0,23.097014925373134
45,Greedy,-0.002684880914088405,-0.298021781463813,0.9,0.9,0.9951338199513382,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.099999999999977,11.116435613632179,9.211111111111093,9.211111111111093,10.929999999999977,0.1,0.0,0.0,0.777927927927928,0.0,0.0,0.0,0.0,0.0,0.0,0.7817849516868591,0.6436975002288818,0.054734546691179276,,,,,0.0586245134472847,0.19333292543888092,493,0.0,0.0,0.0,491,82,0.1670061099796334,82,0.0,27.1981981981982
46,Greedy,-0.02888112996132368,-4.216644974353257,0.4,0.4,0.8767772511848341,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.599999999999964,15.206497325897203,9.674999999999981,9.674999999999981,11.094999999999976,0.6,0.0,0.0,0.7784246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.5859141945838928,0.3595505654811859,0.14370912313461304,,,,,0.04863029718399048,0.09090909361839294,647,0.0,0.0,0.0,633,263,0.4154818325434439,263,0.0,25.027397260273972
47,Greedy,-0.004148974380598996,-0.48957897691068153,0.8,0.8,0.9736842105263158,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.799999999999974,12.054787912368756,8.962499999999984,8.962499999999984,11.724999999999975,0.2,0.0,0.0,0.7860169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.7807435989379883,0.5849056839942932,0.05664261803030968,,,,,0.05983598530292511,0.1428571492433548,505,0.0,0.0,0.0,499,92,0.1843687374749499,92,0.0,25.73728813559322
48,Greedy,-0.011824783608513181,-1.4780979510641477,0.65,0.65,0.9585365853658536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.499999999999972,12.764634370803815,9.753846153846137,9.753846153846137,11.839999999999973,0.35,0.0,0.0,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.7020280361175537,0.5708333849906921,0.08388353139162064,,,,,0.052367448806762695,0.1194441020488739,515,0.0,0.0,0.0,510,117,0.22941176470588234,117,0.0,26.328
49,Greedy,-0.008614861873085158,-1.033783424770219,0.7,0.7,0.9367396593673966,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.999999999999973,12.404858016967754,8.971428571428556,8.971428571428556,10.969999999999978,0.3,0.0,0.0,0.7879166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7322428226470947,0.5,0.07688581943511963,,,,,0.057093605399131775,0.1666666716337204,509,0.0,0.0,0.0,505,120,0.2376237623762376,120,0.0,24.3
50,Greedy,0.002974652993121823,0.39265419509208066,0.65,0.65,0.9241379310344827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.199999999999969,13.689108114242533,8.299999999999986,8.299999999999986,12.83999999999997,0.35,0.0,0.0,0.8231060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.8255884647369385,0.7382150888442993,0.041603442281484604,,,,,0.06215105205774307,0.20000000298023224,467,0.0,0.0,0.0,457,55,0.12035010940919037,55,0.0,23.196969696969695
51,Greedy,0.004423393359690513,0.45560951604812283,0.8,0.8,0.9882352941176471,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.29999999999998,10.372460498809797,8.512499999999987,8.512499999999987,9.84999999999998,0.2,0.0,0.0,0.7679611650485437,0.0,0.0,0.0,0.0,0.0,0.0,0.8523281216621399,0.7911595702171326,0.03326646611094475,,,,,0.06004457175731659,0.1499997079372406,478,0.0,0.0,0.0,475,55,0.11578947368421053,55,0.0,28.067961165048544
