episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
41,Random,-5.464329965223498,-1092.8659930446995,0.0,0.0,0.0893719806763285,0.4375,0.07375,0.109,0.81725,0.07375,0.109,0.81725,0.6312716121479742,0.6019126716847222,0.9571491508886197,20.000000000000014,24.408466339111328,0.0,0.0,0.0,1.0,1.0,0.0,0.97825,0.0,1.7740131852406194e-06,3.8452773951092034e-12,2.994141468093403e-08,1.7740131852406194e-06,2.994141468093403e-08,0.53083336353302,0.5,0.16298672556877136,,,,,0.4345833361148834,0.5,80,0.0,0.0,0.0,44,11,0.25,11,0.05875,0.065
42,Random,-6.85750682240776,-1371.5013644815522,0.0,0.0,0.14788732394366197,0.48484848484848486,0.08225,0.11525,0.8025,0.08225,0.11525,0.8025,0.6297261109244198,0.5965416626798363,0.9570843469908492,20.000000000000014,26.156387329101562,0.0,0.0,0.0,1.0,1.0,0.0,0.96975,0.0,4.654607892007334e-06,6.937330050693635e-12,8.619251445907139e-08,4.654607892007334e-06,8.619251445907139e-08,0.5437175631523132,0.3333333432674408,0.15955308079719543,,,,,0.3670542240142822,0.5,107,0.0,0.0,0.0,73,23,0.3150684931506849,23,0.10175,0.16
43,Random,-11.259473678821225,-2251.894735764245,0.0,0.0,0.06557377049180328,0.35185185185185186,0.0725,0.12575,0.80175,0.0725,0.12575,0.80175,0.6290571419018308,0.6000616085194936,0.9589224546182572,20.000000000000014,25.861129760742188,0.0,0.0,0.0,1.0,1.0,0.0,0.9835,0.0,1.0629829375830013e-05,3.7381681083914486e-11,0.00010753561946330592,1.0629829375830013e-05,0.00010753561946330592,0.5473118424415588,0.5,0.1549617052078247,,,,,0.45268818736076355,0.5,62,0.0,0.0,0.0,27,3,0.1111111111111111,3,0.0245,0.045
44,Random,-3.49940564207981,-699.881128415962,0.0,0.0,0.13701923076923078,0.55,0.07625,0.12675,0.797,0.07625,0.12675,0.797,0.6243947314489269,0.5933907782938318,0.9593023532434518,20.000000000000014,25.59695053100586,0.0,0.0,0.0,1.0,1.0,0.0,0.97325,0.0,1.5353750768554164e-06,1.4797601078503364e-12,1.3908392304529116e-07,1.5353750768554164e-06,1.3908392304529116e-07,0.5741286277770996,0.5,0.14360815286636353,,,,,0.411266565322876,0.5,97,0.0,0.0,0.0,61,9,0.14754098360655737,9,0.08025,0.045
45,Random,-7.145146817552256,-1429.029363510451,0.0,0.0,0.09245742092457421,0.4666666666666667,0.07525,0.12975,0.795,0.07525,0.12975,0.795,0.6308915529617584,0.6008559642733267,0.9549858545638302,20.000000000000014,25.37198257446289,0.0,0.0,0.0,1.0,1.0,0.0,0.9785,0.0,5.152876838110387e-06,1.3641798194546917e-12,2.1802975425089244e-06,5.152876838110387e-06,2.1802975425089244e-06,0.4899384379386902,0.3333333432674408,0.18654246628284454,,,,,0.4100302755832672,0.5,76,0.0,0.0,0.0,43,12,0.27906976744186046,12,0.04675,0.065
46,Random,-5.604260573578062,-1120.8521147156125,0.0,0.0,0.13033175355450238,0.4810126582278481,0.06675,0.1145,0.81875,0.06675,0.1145,0.81875,0.626314594853527,0.5995870290420866,0.960213153579495,20.000000000000014,24.328351974487305,0.0,0.0,0.0,1.0,1.0,0.0,0.97175,0.0,2.6656853151507676e-06,1.4368397964481527e-12,5.556179303312092e-07,2.6656853151507676e-06,5.556179303312092e-07,0.5452626347541809,0.4000000059604645,0.15778979659080505,,,,,0.3863663077354431,0.5,109,0.0,0.0,0.0,68,16,0.23529411764705882,16,0.0565,0.13
47,Random,-7.109098249831169,-1421.8196499662338,0.0,0.0,0.11961722488038277,0.46774193548387094,0.07775,0.11,0.81225,0.07775,0.11,0.81225,0.6304202192995673,0.5992629105986076,0.9637773729167369,20.000000000000014,26.228967666625977,0.0,0.0,0.0,1.0,1.0,0.0,0.97575,0.0,3.5939497138315346e-06,9.332835069000844e-13,1.4879820753321837e-07,3.5939497138315346e-06,1.4879820753321837e-07,0.5294958353042603,0.5,0.16341999173164368,,,,,0.42602235078811646,0.5,85,0.0,0.0,0.0,52,13,0.25,13,0.0645,0.07
48,Random,-10.061643254613317,-2012.3286509226634,0.0,0.0,0.12439024390243902,0.4931506849315068,0.08075,0.12175,0.7975,0.08075,0.12175,0.7975,0.632251885607517,0.5999476590780702,0.9575489157089837,20.000000000000014,24.597761154174805,0.0,0.0,0.0,1.0,1.0,0.0,0.9745,0.0,1.1324706065352075e-05,3.23762960885432e-11,0.00012789212632924318,1.1324706065352075e-05,0.00012789212632924318,0.5462344288825989,0.5,0.15664149820804596,,,,,0.41440388560295105,0.5,94,0.0,0.0,0.0,57,12,0.21052631578947367,12,0.066,0.07
49,Random,-6.3879497528226965,-1277.5899505645393,0.0,0.0,0.11435523114355231,0.46153846153846156,0.07,0.11625,0.81375,0.07,0.11625,0.81375,0.6291283138254049,0.6012132406724795,0.9591721297539402,20.000000000000014,25.81804847717285,0.0,0.0,0.0,1.0,1.0,0.0,0.977,0.0,8.436355528829154e-06,3.233043607137054e-12,3.210172872059047e-05,8.436355528829154e-06,3.210172872059047e-05,0.5607143044471741,0.5,0.14933887124061584,,,,,0.42212074995040894,0.5,86,0.0,0.0,0.0,51,8,0.1568627450980392,8,0.05025,0.125
50,Random,-8.722502372525758,-1744.5004745051517,0.0,0.0,0.10574712643678161,0.515625,0.0795,0.1135,0.807,0.0795,0.1135,0.807,0.6296065113576789,0.5976170682864541,0.9597071540361993,20.000000000000014,25.284467697143555,0.0,0.0,0.0,1.0,1.0,0.0,0.97575,0.0,6.920727173564956e-06,6.267492601297331e-12,7.897415343904868e-05,6.920727173564956e-06,7.897415343904868e-05,0.5451334714889526,0.3333333432674408,0.15935911238193512,,,,,0.3927786350250244,0.5,91,0.0,0.0,0.0,60,19,0.31666666666666665,19,0.04425,0.07
51,Random,-5.356587947786222,-1071.3175895572444,0.0,0.0,0.12,0.5294117647058824,0.0805,0.12075,0.79875,0.0805,0.12075,0.79875,0.634110019068557,0.6020772366161564,0.9570742920753488,20.000000000000014,25.22476577758789,0.0,0.0,0.0,1.0,1.0,0.0,0.97525,0.0,8.916779734136071e-06,4.947293876650383e-12,8.590424113208428e-05,8.916779734136071e-06,8.590424113208428e-05,0.5467897653579712,0.5,0.15650124847888947,,,,,0.4197699725627899,0.5,89,0.0,0.0,0.0,57,11,0.19298245614035087,11,0.07475,0.085
52,Random,-8.254749283105815,-1650.949856621163,0.0,0.0,0.08653846153846154,0.39344262295081966,0.0815,0.1105,0.808,0.0815,0.1105,0.808,0.6350242323540306,0.6026393384366128,0.9564683439793188,20.000000000000014,26.164541244506836,0.0,0.0,0.0,1.0,1.0,0.0,0.97775,0.0,8.7235512182815e-06,1.2686014565221893e-11,0.00012886771582998335,8.7235512182815e-06,0.00012886771582998335,0.5142857432365417,0.5,0.17174717783927917,,,,,0.44325393438339233,0.5,84,0.0,0.0,0.0,47,15,0.3191489361702128,15,0.05575,0.08
53,Random,-6.427319594151036,-1285.4639188302071,0.0,0.0,0.07906976744186046,0.38596491228070173,0.07325,0.112,0.81475,0.07325,0.112,0.81475,0.6298282843609183,0.6005700397743932,0.9640267667519016,20.000000000000014,25.853296279907227,0.0,0.0,0.0,1.0,1.0,0.0,0.9795,0.0,1.5645485973436735e-06,1.1213588651387552e-12,3.148778660033713e-08,1.5645485973436735e-06,3.148778660033713e-08,0.5073412656784058,0.5,0.1746848225593567,,,,,0.4358961582183838,0.5,72,0.0,0.0,0.0,37,11,0.2972972972972973,11,0.04975,0.085
54,Random,-11.146263195479968,-2229.2526390959933,0.0,0.0,0.1073170731707317,0.484375,0.086,0.12875,0.78525,0.086,0.12875,0.78525,0.6357517597690999,0.6014789494191463,0.9551931449447018,20.000000000000014,24.03692054748535,0.0,0.0,0.0,1.0,1.0,0.0,0.9775,0.0,2.7734972718462814e-06,2.2660824605669205e-11,5.575973318627803e-07,2.7734972718462814e-06,5.575973318627803e-07,0.5423868298530579,0.5,0.1595231145620346,,,,,0.41409462690353394,0.5,81,0.0,0.0,0.0,48,9,0.1875,9,0.05525,0.11
55,Random,-9.376717417337828,-1875.3434834675654,0.0,0.0,0.1377672209026128,0.4939759036144578,0.089,0.133,0.778,0.089,0.133,0.778,0.6444554932676558,0.6097206292729469,0.9623326115217858,20.000000000000014,24.91197395324707,0.0,0.0,0.0,1.0,1.0,0.0,0.9715,0.0,4.318614173826063e-06,1.5880510448318397e-11,4.852781421504915e-05,4.318614173826063e-06,4.852781421504915e-05,0.5675815939903259,0.5,0.14672307670116425,,,,,0.3765542507171631,0.5,108,0.0,0.0,0.0,66,13,0.19696969696969696,13,0.09275,0.085
56,Random,-8.654963173284576,-1730.9926346569152,0.0,0.0,0.18544600938967137,0.6063829787234043,0.0745,0.1195,0.806,0.0745,0.1195,0.806,0.6340164466747379,0.6045558581034451,0.9629966036554265,20.000000000000014,24.838603973388672,0.0,0.0,0.0,1.0,1.0,0.0,0.965,0.0,2.527339802327333e-06,7.67372450305448e-12,3.6729838370774814e-07,2.527339802327333e-06,3.6729838370774814e-07,0.5881290435791016,0.41999998688697815,0.13884076476097107,,,,,0.3455204665660858,0.5,128,0.0,0.0,0.0,91,20,0.21978021978021978,20,0.14475,0.12
57,Random,-7.101702317865435,-1420.340463573087,0.0,0.0,0.1832579185520362,0.5888888888888889,0.0815,0.125,0.7935,0.0815,0.125,0.7935,0.6335741103833985,0.6010605447832306,0.9589388368913957,20.000000000000014,24.886089324951172,0.0,0.0,0.0,1.0,1.0,0.0,0.96575,0.0,5.834462172060739e-06,4.344097130626334e-12,2.3574352780997287e-07,5.834462172060739e-06,2.3574352780997287e-07,0.5961737036705017,0.5,0.13429200649261475,,,,,0.368930459022522,0.5,125,0.0,0.0,0.0,88,15,0.17045454545454544,15,0.095,0.12
58,Random,-3.677767497141072,-735.5534994282144,0.0,0.0,0.13725490196078433,0.48,0.08175,0.1225,0.79575,0.08175,0.1225,0.79575,0.6280402109733118,0.5949253590779325,0.9590336014650851,20.000000000000014,25.211048126220703,0.0,0.0,0.0,1.0,1.0,0.0,0.97025,0.0,7.043731216072047e-07,1.1770096616098291e-12,8.705034915124088e-09,7.043731216072047e-07,8.705034915124088e-09,0.539299726486206,0.5,0.15959720313549042,,,,,0.38356882333755493,0.5,108,0.0,0.0,0.0,69,21,0.30434782608695654,21,0.07975,0.105
59,Random,-6.25698629813384,-1251.397259626768,0.0,0.0,0.0883054892601432,0.4166666666666667,0.0685,0.11425,0.81725,0.0685,0.11425,0.81725,0.6269454139609216,0.5995119849285263,0.9614824150974356,20.000000000000014,26.758426666259766,0.0,0.0,0.0,1.0,1.0,0.0,0.97925,0.0,6.768198545614723e-06,6.760316265119748e-12,3.9592658140463755e-05,6.768198545614723e-06,3.9592658140463755e-05,0.5481994152069092,0.5,0.15667536854743958,,,,,0.4143005907535553,0.5,80,0.0,0.0,0.0,45,10,0.2222222222222222,10,0.046,0.065
60,Random,-8.96417090134748,-1792.8341802694958,0.0,0.0,0.09405940594059406,0.4098360655737705,0.08275,0.1245,0.79275,0.08275,0.1245,0.79275,0.6378480036191805,0.605176346273295,0.9613647674858672,20.000000000000014,25.440624237060547,0.0,0.0,0.0,1.0,1.0,0.0,0.978,0.0,7.747589734208304e-06,1.1662247556554206e-11,7.78428657213226e-05,7.747589734208304e-06,7.78428657213226e-05,0.5443922877311707,0.5,0.15776950120925903,,,,,0.422713041305542,0.5,76,0.0,0.0,0.0,40,9,0.225,9,0.05875,0.06
61,Random,-12.236211868298904,-2447.2423736597807,0.0,0.0,0.09685230024213075,0.47692307692307695,0.07175,0.12275,0.8055,0.07175,0.12275,0.8055,0.6308814788626439,0.6023500984246092,0.9612733817210565,20.000000000000014,25.901866912841797,0.0,0.0,0.0,1.0,1.0,0.0,0.97925,0.0,1.006434285955038e-05,5.898473376397817e-11,9.268672147300094e-05,1.006434285955038e-05,9.268672147300094e-05,0.569590151309967,0.5,0.1443648338317871,,,,,0.4149939715862274,0.5,79,0.0,0.0,0.0,45,7,0.15555555555555556,7,0.05725,0.02
62,Random,-6.144879560303431,-1228.9759120606861,0.0,0.0,0.11538461538461539,0.5,0.0755,0.1205,0.804,0.0755,0.1205,0.804,0.6288474262647541,0.5985369672955709,0.9618343944865541,20.000000000000014,25.232177734375,0.0,0.0,0.0,1.0,1.0,0.0,0.97525,0.0,2.907349653469282e-06,1.6369533766685818e-12,1.1380418385442681e-07,2.907349653469282e-06,1.1380418385442681e-07,0.5241573452949524,0.3333333432674408,0.16933876276016235,,,,,0.40056177973747253,0.5,89,0.0,0.0,0.0,57,16,0.2807017543859649,16,0.06125,0.06
63,Random,-7.09453493947636,-1418.906987895272,0.0,0.0,0.11029411764705882,0.4225352112676056,0.072,0.11975,0.80825,0.072,0.11975,0.80825,0.6289337728573172,0.6001441517859034,0.9560523606689392,20.000000000000014,25.00656509399414,0.0,0.0,0.0,1.0,1.0,0.0,0.976,0.0,1.369155779684661e-05,6.905238533749802e-12,0.0001995262282434851,1.369155779684661e-05,0.0001995262282434851,0.5678295493125916,0.5,0.14487773180007935,,,,,0.4273255467414856,0.5,86,0.0,0.0,0.0,45,5,0.1111111111111111,5,0.04025,0.095
64,Random,-7.807131032738252,-1561.4262065476505,0.0,0.0,0.12529550827423167,0.4666666666666667,0.07775,0.124,0.79825,0.07775,0.124,0.79825,0.63001647709214,0.5988251310297005,0.9606305766658797,20.000000000000014,26.79266929626465,0.0,0.0,0.0,1.0,1.0,0.0,0.97175,0.0,1.3817535545967985e-05,3.411009539058818e-12,0.00019952624279540032,1.3817535545967985e-05,0.00019952624279540032,0.5524371266365051,0.35333335399627686,0.15461017191410065,,,,,0.38342905044555664,0.5,104,0.0,0.0,0.0,64,17,0.265625,17,0.0715,0.135
65,Random,-5.632569802289251,-1126.5139604578503,0.0,0.0,0.1280193236714976,0.52,0.0695,0.1285,0.802,0.0695,0.1285,0.802,0.6300085597611613,0.602373519356436,0.9608149186066443,20.000000000000014,25.48824119567871,0.0,0.0,0.0,1.0,1.0,0.0,0.97375,0.0,4.355438704806147e-06,2.9783814303740996e-13,3.3148623401757504e-07,4.355438704806147e-06,3.3148623401757504e-07,0.5743666887283325,0.5,0.1430843323469162,,,,,0.39602333307266235,0.5,94,0.0,0.0,0.0,58,10,0.1724137931034483,10,0.07275,0.07
66,Random,-5.807581248391134,-1161.5162496782268,0.0,0.0,0.12590799031476999,0.4626865671641791,0.08025,0.125,0.79475,0.08025,0.125,0.79475,0.629791603721106,0.5974901915967462,0.9601610099848992,20.000000000000014,26.170421600341797,0.0,0.0,0.0,1.0,1.0,0.0,0.97325,0.0,5.277816399029689e-06,2.2606465310825996e-12,2.515614028197888e-07,5.277816399029689e-06,2.515614028197888e-07,0.5639358758926392,0.5,0.1486571878194809,,,,,0.3996841609477997,0.5,93,0.0,0.0,0.0,57,14,0.24561403508771928,14,0.08425,0.1
67,Random,-6.749009076865021,-1349.8018153730043,0.0,0.0,0.08391608391608392,0.45161290322580644,0.07725,0.1275,0.79525,0.07725,0.1275,0.79525,0.6299012996818181,0.5989176913376517,0.9598646398446302,20.000000000000014,26.046783447265625,0.0,0.0,0.0,1.0,1.0,0.0,0.97875,0.0,4.453093424672261e-06,3.1796377596843284e-12,6.353727144414734e-07,4.453093424672261e-06,6.353727144414734e-07,0.5261001586914062,0.5,0.16580842435359955,,,,,0.4319770336151123,0.5,79,0.0,0.0,0.0,45,13,0.28888888888888886,13,0.0425,0.065
68,Random,-7.221536343613807,-1444.3072687227614,0.0,0.0,0.12529550827423167,0.3939393939393939,0.0735,0.118,0.8085,0.0735,0.118,0.8085,0.6352468154491424,0.6063106480832648,0.9658132342244731,20.000000000000014,26.047191619873047,0.0,0.0,0.0,1.0,1.0,0.0,0.97425,0.0,7.872050446167123e-06,1.3866275315466137e-11,1.1062925295846071e-06,7.872050446167123e-06,1.1062925295846071e-06,0.5699735283851624,0.5,0.14434461295604706,,,,,0.4035317301750183,0.5,90,0.0,0.0,0.0,50,9,0.18,9,0.057,0.11
69,Random,-8.867331808691821,-1773.4663617383642,0.0,0.0,0.1016949152542373,0.453125,0.071,0.1115,0.8175,0.071,0.1115,0.8175,0.6192604224417483,0.5901619186671151,0.9594466876733474,20.000000000000014,26.295665740966797,0.0,0.0,0.0,1.0,1.0,0.0,0.97625,0.0,6.000983375997748e-06,7.669078913585814e-12,3.068525700200553e-07,6.000983375997748e-06,3.068525700200553e-07,0.5290639400482178,0.47142860293388367,0.16513711214065552,,,,,0.41792550683021545,0.5,87,0.0,0.0,0.0,52,14,0.2692307692307692,14,0.04025,0.11
70,Random,-3.8462436465182837,-769.2487293036568,0.0,0.0,0.11190476190476191,0.4461538461538462,0.07325,0.128,0.79875,0.07325,0.128,0.79875,0.6313254450066442,0.6021855354805971,0.9636476673709358,20.000000000000014,24.871196746826172,0.0,0.0,0.0,1.0,1.0,0.0,0.97575,0.0,1.0960096687995247e-06,9.182771730509298e-13,1.9403301187992383e-09,1.0960096687995247e-06,1.9403301187992383e-09,0.5445736646652222,0.5,0.1568082571029663,,,,,0.4312015771865845,0.5,86,0.0,0.0,0.0,50,10,0.2,10,0.084,0.1
71,Random,-8.56746204926612,-1713.4924098532242,0.0,0.0,0.08620689655172414,0.4307692307692308,0.06475,0.11,0.82525,0.06475,0.11,0.82525,0.6253732476104477,0.5994367790542066,0.9570256362284253,20.000000000000014,26.490299224853516,0.0,0.0,0.0,1.0,1.0,0.0,0.97975,0.0,3.361085191500024e-06,7.87142486607939e-12,6.678660611214582e-07,3.361085191500024e-06,6.678660611214582e-07,0.5537281036376953,0.5,0.15106795728206635,,,,,0.4396929442882538,0.5,76,0.0,0.0,0.0,39,5,0.1282051282051282,5,0.042,0.055
72,Random,-4.509665985936743,-901.9331971873486,0.0,0.0,0.07801418439716312,0.41379310344827586,0.0755,0.10675,0.81775,0.0755,0.10675,0.81775,0.6331227324445962,0.6031614196263884,0.9660933322805435,20.000000000000014,26.357004165649414,0.0,0.0,0.0,1.0,1.0,0.0,0.9805,0.0,7.349803126999177e-06,6.378411796133243e-13,4.614208955899812e-05,7.349803126999177e-06,4.614208955899812e-05,0.5160000324249268,0.4399999976158142,0.1714457869529724,,,,,0.43755555152893066,0.5,75,0.0,0.0,0.0,41,11,0.2682926829268293,11,0.03275,0.04
73,Random,-5.304482801085039,-1060.8965602170078,0.0,0.0,0.1018957345971564,0.43283582089552236,0.069,0.12375,0.80725,0.069,0.12375,0.80725,0.625491619022921,0.5977353587786457,0.9601483798749549,20.000000000000014,25.97247314453125,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,1.2952606311955606e-06,2.002550252358515e-12,8.221482517001277e-07,1.2952606311955606e-06,8.221482517001277e-07,0.5346153974533081,0.5,0.16227352619171143,,,,,0.4219779968261719,0.5,91,0.0,0.0,0.0,53,13,0.24528301886792453,13,0.072,0.115
74,Random,-8.892971009083078,-1778.5942018166159,0.0,0.0,0.05687203791469194,0.37254901960784315,0.08425,0.12375,0.792,0.08425,0.12375,0.792,0.6259736432527043,0.5915628099947617,0.9585219506793204,20.000000000000014,26.42476463317871,0.0,0.0,0.0,1.0,1.0,0.0,0.984,0.0,3.209785518265562e-06,1.6359413823607838e-12,1.4623885817854898e-06,3.209785518265562e-06,1.4623885817854898e-06,0.5409356951713562,0.5,0.1574517786502838,,,,,0.4590643048286438,0.5,57,0.0,0.0,0.0,25,3,0.12,3,0.03675,0.03
75,Random,-11.670797648490456,-2334.1595296980913,0.0,0.0,0.08962264150943396,0.46774193548387094,0.0705,0.11,0.8195,0.0705,0.11,0.8195,0.6284054758243224,0.6002210605963649,0.9579529260215419,20.000000000000014,26.666446685791016,0.0,0.0,0.0,1.0,1.0,0.0,0.9785,0.0,8.230959792854264e-06,2.8862252865469173e-11,4.506184995989315e-05,8.230959792854264e-06,4.506184995989315e-05,0.5488988161087036,0.5,0.15541645884513855,,,,,0.41678571701049805,0.5,80,0.0,0.0,0.0,47,13,0.2765957446808511,13,0.05425,0.07
76,Random,-9.045033577629406,-1809.0067155258812,0.0,0.0,0.08173076923076923,0.4489795918367347,0.07825,0.11325,0.8085,0.07825,0.11325,0.8085,0.6331255339525491,0.6019805087632752,0.960932995057125,20.000000000000014,25.6143741607666,0.0,0.0,0.0,1.0,1.0,0.0,0.98225,0.0,3.154827709295205e-06,5.493705750730937e-12,1.2158210438428796e-06,3.154827709295205e-06,1.2158210438428796e-06,0.5308333039283752,0.5,0.16263343393802643,,,,,0.4650000333786011,0.5,60,0.0,0.0,0.0,33,5,0.15151515151515152,5,0.04,0.08
77,Random,-6.563562110438578,-1312.7124220877156,0.0,0.0,0.11627906976744186,0.4657534246575342,0.0845,0.134,0.7815,0.0845,0.134,0.7815,0.629655797883407,0.5954732909704052,0.958673102664465,20.000000000000014,24.689640045166016,0.0,0.0,0.0,1.0,1.0,0.0,0.9765,0.0,1.270868961000815e-05,8.907985460382406e-12,0.0001280869619222358,1.270868961000815e-05,0.0001280869619222358,0.5740310549736023,0.5,0.14314433932304382,,,,,0.40813952684402466,0.5,86,0.0,0.0,0.0,47,3,0.06382978723404255,3,0.05625,0.065
78,Random,-9.309464482698662,-1861.8928965397322,0.0,0.0,0.1378504672897196,0.53125,0.08175,0.11675,0.8015,0.08175,0.11675,0.8015,0.6352854898979687,0.6028156710024148,0.9616590187150228,20.000000000000014,24.568666458129883,0.0,0.0,0.0,1.0,1.0,0.0,0.971,0.0,6.269468485697871e-06,2.0496927072288784e-11,8.297533327095152e-07,6.269468485697871e-06,8.297533327095152e-07,0.5365001559257507,0.3333333432674408,0.16309253871440887,,,,,0.37050265073776245,0.5,102,0.0,0.0,0.0,72,23,0.3194444444444444,23,0.095,0.105
79,Random,-9.417170456849364,-1883.434091369873,0.0,0.0,0.1261904761904762,0.5138888888888888,0.08125,0.1185,0.80025,0.08125,0.1185,0.80025,0.6319441374376116,0.5993949795239314,0.9622916100611246,20.000000000000014,24.738012313842773,0.0,0.0,0.0,1.0,1.0,0.0,0.9755,0.0,8.256947694462724e-06,9.254928420854291e-12,4.140053715673275e-05,8.256947694462724e-06,4.140053715673275e-05,0.6059343814849854,0.5,0.12942509353160858,,,,,0.3783248960971832,0.5,90,0.0,0.0,0.0,55,6,0.10909090909090909,6,0.05525,0.09
80,Random,-6.737241653699216,-1347.4483307398432,0.0,0.0,0.10869565217391304,0.47619047619047616,0.0805,0.1285,0.791,0.0805,0.1285,0.791,0.6344202554911916,0.6024146334868842,0.9628024764061861,20.000000000000014,27.189523696899414,0.0,0.0,0.0,1.0,1.0,0.0,0.978,0.0,4.401303158374503e-06,2.0629691531437455e-12,3.3289928978774697e-05,4.401303158374503e-06,3.3289928978774697e-05,0.5604791641235352,0.5,0.1493244469165802,,,,,0.41194888949394226,0.5,81,0.0,0.0,0.0,48,8,0.16666666666666666,8,0.052,0.09
81,Random,-5.901067265581713,-1180.2134531163426,0.0,0.0,0.13493975903614458,0.5135135135135135,0.08325,0.12875,0.788,0.08325,0.12875,0.788,0.6349679227269474,0.6018193866669735,0.9597615571938031,20.000000000000014,25.46428108215332,0.0,0.0,0.0,1.0,1.0,0.0,0.97275,0.0,1.8549833384895464e-06,1.815439725633139e-12,1.8696926673555936e-08,1.8549833384895464e-06,1.8696926673555936e-08,0.5593942403793335,0.3333333432674408,0.15266890823841095,,,,,0.38871073722839355,0.5,98,0.0,0.0,0.0,62,14,0.22580645161290322,14,0.07375,0.075
82,Random,-10.528256912090287,-2105.6513824180574,0.0,0.0,0.07710280373831775,0.42592592592592593,0.0645,0.11125,0.82425,0.0645,0.11125,0.82425,0.6323033020429165,0.6069516857754336,0.9646124879060461,20.000000000000014,25.27334213256836,0.0,0.0,0.0,1.0,1.0,0.0,0.9815,0.0,8.356129001185764e-06,2.6004247366540056e-11,4.754236215376295e-05,8.356129001185764e-06,4.754236215376295e-05,0.5443662405014038,0.5,0.1567615270614624,,,,,0.43873241543769836,0.5,71,0.0,0.0,0.0,40,8,0.2,8,0.04975,0.08
83,Random,-9.429951787030657,-1885.9903574061314,0.0,0.0,0.10386473429951691,0.4647887323943662,0.07475,0.11575,0.8095,0.07475,0.11575,0.8095,0.6305830613588175,0.6007382451865073,0.9595233059212731,20.000000000000014,25.35059928894043,0.0,0.0,0.0,1.0,1.0,0.0,0.977,0.0,9.346856131742243e-06,1.5602054370678076e-11,8.041719411266968e-05,9.346856131742243e-06,8.041719411266968e-05,0.5434523820877075,0.5,0.15778250992298126,,,,,0.4114718437194824,0.5,88,0.0,0.0,0.0,50,10,0.2,10,0.04875,0.06
84,Random,-11.210911389199948,-2242.1822778399896,0.0,0.0,0.11502347417840375,0.49230769230769234,0.0885,0.1245,0.787,0.0885,0.1245,0.787,0.6340020965016184,0.5984663702705628,0.9586488259947493,20.000000000000014,24.756532669067383,0.0,0.0,0.0,1.0,1.0,0.0,0.97675,0.0,7.0664573286194354e-06,3.2435994862245465e-11,7.741684271422855e-07,7.0664573286194354e-06,7.741684271422855e-07,0.5494897961616516,0.5,0.15502062439918518,,,,,0.4245181381702423,0.5,84,0.0,0.0,0.0,51,7,0.13725490196078433,7,0.04475,0.095
85,Random,-4.011657855460745,-802.3315710921491,0.0,0.0,0.19904076738609114,0.6020408163265306,0.08075,0.11275,0.8065,0.08075,0.11275,0.8065,0.6308855193109456,0.5984612665879193,0.9574046270582504,20.000000000000014,26.17057228088379,0.0,0.0,0.0,1.0,1.0,0.0,0.96475,0.0,3.0152664294291753e-06,0.0,8.40781453348427e-08,3.0152664294291753e-06,8.40781453348427e-08,0.5759889483451843,0.44999998807907104,0.1458984762430191,,,,,0.35178884863853455,0.5,126,0.0,0.0,0.0,87,16,0.1839080459770115,16,0.1445,0.07
86,Random,-3.13530072195051,-627.060144390102,0.0,0.0,0.1206896551724138,0.47297297297297297,0.07575,0.118,0.80625,0.07575,0.118,0.80625,0.6310917528692531,0.6008566436237526,0.9586832869106565,20.000000000000014,26.12424087524414,0.0,0.0,0.0,1.0,1.0,0.0,0.9755,0.0,2.82875339507882e-06,0.0,2.7293882709500394e-09,2.82875339507882e-06,2.7293882709500394e-09,0.5347291231155396,0.46000003814697266,0.16226381063461304,,,,,0.41773390769958496,0.5,87,0.0,0.0,0.0,48,7,0.14583333333333334,7,0.06875,0.035
87,Random,-5.149798136926998,-1029.9596273853997,0.0,0.0,0.11737089201877934,0.4794520547945205,0.07025,0.116,0.81375,0.07025,0.116,0.81375,0.6264586059013917,0.5982345855352437,0.9610674087616229,20.000000000000014,25.767648696899414,0.0,0.0,0.0,1.0,1.0,0.0,0.97475,0.0,2.290730890308623e-06,4.2257577645421485e-12,1.6382738010634057e-07,2.290730890308623e-06,1.6382738010634057e-07,0.5417004227638245,0.5,0.15977828204631805,,,,,0.41068053245544434,0.5,94,0.0,0.0,0.0,56,12,0.21428571428571427,12,0.07175,0.065
