episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
18,LB-Greedy,-4.581326207000545,-916.2652414001091,0.15,0.15,0.3260340632603406,0.5342465753424658,0.95125,0.02425,0.0245,0.95125,0.02425,0.0245,0.01192719985425583,0.2446605098308888,1.0,20.000000000000014,25.506770610809326,5.666666666666662,5.666666666666662,7.639999999999989,0.85,1.0,0.0,0.946,0.0,3.838127668132074e-06,7.129376949910338e-12,1.5259078622875677e-07,3.838127668132074e-06,1.5259078622875677e-07,0.5922561287879944,0.3888888955116272,0.1389395296573639,,,,,0.2350609451532364,0.5,187,0.0,0.0,0.0,153,48,0.3137254901960784,48,0.0775,1.32
19,LB-Greedy,-1.4691738327316386,-293.8347665463277,0.35,0.35,0.5396039603960396,0.7974683544303798,0.94075,0.0345,0.02475,0.94075,0.0345,0.02475,0.00803405615850882,0.13559588453179447,1.0,20.000000000000014,23.326654815673834,6.914285714285706,6.914285714285706,8.259999999999986,0.65,1.0,0.0,0.932,0.0,1.969391178135993e-06,0.0,7.540543189854532e-11,1.969391178135993e-06,7.540543189854532e-11,0.6793656945228577,0.5,0.09909366816282272,,,,,0.18946455419063568,0.5,233,0.0,0.0,0.0,217,34,0.15668202764976957,34,0.0965,1.805
20,LB-Greedy,-2.1453413665977625,-429.06827331955253,0.1,0.1,0.36211031175059955,0.5972222222222222,0.948,0.02825,0.02375,0.948,0.02825,0.02375,0.012367457359663872,0.2378357184550745,1.0,20.000000000000014,23.559122467041014,8.249999999999986,8.249999999999986,11.354999999999976,0.9,1.0,0.0,0.94225,0.0,5.388094905356411e-06,0.0,1.302401630987049e-09,5.388094905356411e-06,1.302401630987049e-09,0.6413163542747498,0.5,0.11487448960542679,,,,,0.22211019694805145,0.5,205,0.0,0.0,0.0,175,46,0.26285714285714284,46,0.065,1.155
21,LB-Greedy,-3.9385729256126654,-787.7145851225331,0.15,0.15,0.662004662004662,0.8524590163934426,0.89775,0.06125,0.041,0.89775,0.06125,0.041,0.016798622171864206,0.16428970339231497,1.0,20.000000000000014,22.663366889953615,8.666666666666652,8.666666666666652,10.999999999999977,0.85,1.0,0.0,0.88825,0.0,3.513568572088843e-06,0.0,1.0317305054741155e-07,3.513568572088843e-06,1.0317305054741155e-07,0.5896387696266174,0.2857142984867096,0.14787787199020386,,,,,0.13000065088272095,0.5,405,0.0,0.0,0.0,383,141,0.3681462140992167,141,0.15025,2.86
22,LB-Greedy,-2.4669050733057896,-493.3810146611579,0.05,0.05,0.3146341463414634,0.5466666666666666,0.955,0.02125,0.02375,0.955,0.02125,0.02375,0.01047461126509993,0.23276913922444298,1.0,20.000000000000014,24.875347805023193,8.299999999999986,8.299999999999986,8.299999999999986,0.95,1.0,0.0,0.95,0.0,2.499974925740389e-06,6.101871395311487e-13,1.7716975109216548e-10,2.499974925740389e-06,1.7716975109216548e-10,0.623240053653717,0.5,0.12205447256565094,,,,,0.24160942435264587,0.5,180,0.0,0.0,0.0,146,37,0.2534246575342466,37,0.057,1.18
23,LB-Greedy,-4.569496565363524,-913.8993130727048,0.2,0.2,0.6009501187648456,0.8524590163934426,0.91675,0.0475,0.03575,0.91675,0.0475,0.03575,0.00722260009216223,0.0867579590650118,0.7906671590039149,20.000000000000014,22.549684333801274,9.72499999999998,9.72499999999998,11.849999999999973,0.8,1.0,0.0,0.90975,0.0,6.520762326545082e-06,0.0,7.714454142160321e-08,6.520762326545082e-06,7.714454142160321e-08,0.6106378436088562,0.3921568691730499,0.13341335952281952,,,,,0.16101060807704926,0.5,331,0.0,0.0,0.0,311,85,0.2733118971061093,85,0.151,2.365
24,LB-Greedy,-2.330254575336849,-466.0509150673698,0.1,0.1,0.4733009708737864,0.7142857142857143,0.93675,0.03275,0.0305,0.93675,0.03275,0.0305,0.010533389978959726,0.1665358099440273,1.0,20.000000000000014,23.605476570129394,9.466666666666649,9.466666666666649,10.12999999999998,0.9,1.0,0.0,0.931,0.0,2.9708933197980514e-06,0.0,5.9026969978503985e-09,2.9708933197980514e-06,5.9026969978503985e-09,0.6550779342651367,0.5,0.1094895452260971,,,,,0.19565144181251526,0.5,251,0.0,0.0,0.0,224,53,0.23660714285714285,53,0.08775,1.505
25,LB-Greedy,-0.9158155613012597,-183.16311226025195,0.35,0.35,0.5492957746478874,0.7830188679245284,0.927,0.034,0.039,0.927,0.034,0.039,0.017167910511169445,0.23517685631738966,1.0,20.000000000000014,23.205879688262947,7.014285714285705,7.014285714285705,8.049999999999986,0.65,1.0,0.0,0.9205,0.0,1.3530361684388481e-06,0.0,2.5139361078951872e-11,1.3530361684388481e-06,2.5139361078951872e-11,0.6679083704948425,0.42706766724586487,0.10701748728752136,,,,,0.18416383862495422,0.5,289,0.0,0.0,0.0,266,61,0.22932330827067668,61,0.125,1.815
26,LB-Greedy,-3.068543333681887,-613.7086667363774,0.1,0.1,0.4659090909090909,0.7543859649122807,0.933,0.0315,0.0355,0.933,0.0315,0.0355,0.012115920881505014,0.1808346400224629,1.0,20.000000000000014,26.343080234527587,8.849999999999984,8.849999999999984,10.51499999999998,0.9,1.0,0.0,0.929,0.0,6.234854936337797e-06,0.0,3.5703826561928054e-09,6.234854936337797e-06,3.5703826561928054e-09,0.683168351650238,0.5,0.09737420827150345,,,,,0.20560695230960846,0.5,266,0.0,0.0,0.0,238,50,0.21008403361344538,50,0.125,1.68
27,LB-Greedy,-4.199350953090845,-839.8701906181691,0.2,0.2,0.4740566037735849,0.7628865979381443,0.927,0.04125,0.03175,0.927,0.04125,0.03175,0.010404112241861425,0.142522085504951,0.9758682901756249,20.000000000000014,24.896162414550783,7.849999999999987,7.849999999999987,11.534999999999973,0.8,1.0,0.0,0.92075,0.0,8.519911716575734e-06,0.0,6.442146514018532e-07,8.519911716575734e-06,6.442146514018532e-07,0.5960058569908142,0.35691243410110474,0.14154213666915894,,,,,0.18065166473388672,0.5,290,0.0,0.0,0.0,264,88,0.3333333333333333,88,0.12475,1.89
28,LB-Greedy,-2.0722388146504,-414.44776293008,0.4,0.4,0.6982543640897756,0.9019607843137255,0.9255,0.0445,0.03,0.9255,0.0445,0.03,0.009241666485749254,0.12404921457381547,1.0,20.000000000000014,22.18832626342774,9.037499999999984,9.037499999999984,11.224999999999977,0.6,1.0,0.0,0.91725,0.0,3.7543541111517698e-06,0.0,2.5958990512719993e-10,3.7543541111517698e-06,2.5958990512719993e-10,0.7598429918289185,0.5,0.06801094114780426,,,,,0.16000302135944366,0.5,295,0.0,0.0,0.0,282,37,0.13120567375886524,37,0.11925,2.115
29,LB-Greedy,-1.339574406036767,-267.9148812073534,0.25,0.25,0.6207729468599034,0.8349514563106796,0.9215,0.0445,0.034,0.9215,0.0445,0.034,0.011246280604275783,0.14326472107357688,1.0,20.000000000000014,22.639043045043945,8.079999999999988,8.079999999999988,10.09999999999998,0.75,1.0,0.0,0.916,0.0,2.763305474218214e-06,0.0,6.216818726478834e-11,2.763305474218214e-06,6.216818726478834e-11,0.6950337886810303,0.5,0.09170616418123245,,,,,0.16464382410049438,0.5,307,0.0,0.0,0.0,288,58,0.2013888888888889,58,0.11625,2.215
30,LB-Greedy,-2.420686153599719,-484.1372307199438,0.2,0.2,0.4496487119437939,0.6582278481012658,0.9455,0.03075,0.02375,0.9455,0.03075,0.02375,0.008046549583105128,0.14764311161660787,1.0,20.000000000000014,24.93947868347168,6.999999999999991,6.999999999999991,9.979999999999979,0.8,1.0,0.0,0.9375,0.0,1.1985709988948656e-06,0.0,6.198527247036623e-10,1.1985709988948656e-06,6.198527247036623e-10,0.674354612827301,0.5,0.10080414265394211,,,,,0.21394629776477814,0.5,211,0.0,0.0,0.0,183,28,0.15300546448087432,28,0.09375,1.69
31,LB-Greedy,-2.9496200014605027,-551.578940273114,0.25,0.25,0.6187050359712231,0.8207547169811321,0.9197860962566845,0.0446524064171123,0.03556149732620321,0.9197860962566845,0.0446524064171123,0.03556149732620321,0.01885983861659406,0.23511932142020603,1.0,18.699999999999996,21.521214866638182,8.239999999999986,8.239999999999986,10.21999999999998,0.75,0.0,0.0,0.9149732620320855,0.0,8.695708856976125e-06,0.0,1.3556902267453097e-09,8.695708856976125e-06,1.3556902267453097e-09,0.739008903503418,0.5,0.07873662561178207,,,,,0.16180863976478577,0.5,296,0.0,0.0,0.0,276,40,0.14492753623188406,40,0.11871657754010695,2.1550802139037435
32,LB-Greedy,-2.760430714131337,-552.0861428262674,0.3,0.3,0.6009615384615384,0.8645833333333334,0.92,0.04525,0.03475,0.92,0.04525,0.03475,0.00983251322609522,0.12290641532619025,1.0,20.000000000000014,22.697619628906256,9.099999999999982,9.099999999999982,12.099999999999973,0.7,1.0,0.0,0.9145,0.0,3.265235591243254e-06,0.0,1.2092450374368013e-09,3.265235591243254e-06,1.2092450374368013e-09,0.6687922477722168,0.5,0.10345494747161865,,,,,0.1551048755645752,0.5,319,0.0,0.0,0.0,304,75,0.24671052631578946,75,0.13925,2.265
33,LB-Greedy,-3.8469565745338743,-769.3913149067748,0.2,0.2,0.4460093896713615,0.6666666666666666,0.939,0.032,0.029,0.939,0.032,0.029,0.015557697347539848,0.25504421881212863,1.0,20.000000000000014,23.919842433929446,6.099999999999994,6.099999999999994,6.769999999999992,0.8,1.0,0.0,0.93325,0.0,6.025527454767143e-06,1.9779867847791177e-12,9.794327127110591e-08,6.025527454767143e-06,9.794327127110591e-08,0.659538984298706,0.5,0.1093679815530777,,,,,0.19377802312374115,0.5,238,0.0,0.0,0.0,212,51,0.24056603773584906,51,0.1005,1.67
34,LB-Greedy,-1.8430480668203748,-355.70827689633234,0.25,0.25,0.7160194174757282,0.9043478260869565,0.9116580310880829,0.05181347150259067,0.03652849740932643,0.9116580310880829,0.05181347150259067,0.03652849740932643,0.01497974349099691,0.1695654248540999,1.0,19.300000000000004,22.98561000823975,8.679999999999986,8.679999999999986,12.419999999999972,0.75,0.0,0.0,0.905440414507772,0.0,3.2273421766149113e-06,0.0,1.366731033902724e-10,3.2273421766149113e-06,1.366731033902724e-10,0.736443042755127,0.5,0.07700563222169876,,,,,0.14843134582042694,0.5,338,0.0,0.0,0.0,325,55,0.16923076923076924,55,0.14766839378238342,2.523316062176166
35,LB-Greedy,-3.732315734718719,-746.4631469437438,0.35,0.35,0.5368171021377672,0.7835051546391752,0.937,0.0365,0.0265,0.937,0.0365,0.0265,0.009873957231504218,0.15672947986514632,1.0,20.000000000000014,23.20646362304688,8.971428571428556,8.971428571428556,14.42999999999996,0.65,1.0,0.0,0.93275,0.0,6.782436230423627e-06,0.0,1.3675940380153406e-08,6.782436230423627e-06,1.3675940380153406e-08,0.7507379651069641,0.5,0.07665398716926575,,,,,0.18370336294174194,0.5,251,0.0,0.0,0.0,230,22,0.09565217391304348,22,0.075,1.735
36,LB-Greedy,-6.459219903892257,-1291.8439807784514,0.15,0.15,0.32142857142857145,0.5205479452054794,0.9535,0.0265,0.02,0.9535,0.0265,0.02,0.009266915046152903,0.19928849561619147,1.0,20.000000000000014,24.40926284790039,5.633333333333328,5.633333333333328,7.979999999999987,0.85,1.0,0.0,0.949,0.0,9.371885425935034e-06,3.3616573066885813e-12,2.1994178496242967e-06,9.371885425935034e-06,2.1994178496242967e-06,0.6443879008293152,0.5,0.11175950616598129,,,,,0.23194627463817596,0.5,185,0.0,0.0,0.0,150,33,0.22,33,0.05175,1.225
37,LB-Greedy,-4.517888773236222,-903.5777546472444,0.1,0.1,0.405152224824356,0.7362637362637363,0.94325,0.03075,0.026,0.94325,0.03075,0.026,0.007930389601628562,0.13974254804631828,1.0,20.000000000000014,24.23537321090698,9.299999999999983,9.299999999999983,11.549999999999974,0.9,1.0,0.0,0.93725,0.0,1.0311554433428682e-05,0.0,2.08757427344608e-07,1.0311554433428682e-05,2.08757427344608e-07,0.6385172605514526,0.5,0.11558210104703903,,,,,0.19640189409255981,0.5,227,0.0,0.0,0.0,201,49,0.24378109452736318,49,0.0835,1.89
38,LB-Greedy,-2.36412520456217,-472.82504091243396,0.3,0.3,0.5467625899280576,0.8152173913043478,0.93525,0.0355,0.02925,0.93525,0.0355,0.02925,0.011342171866298956,0.17516867747179862,1.0,20.000000000000014,23.070410823822023,8.116666666666655,8.116666666666655,10.524999999999979,0.7,1.0,0.0,0.9285,0.0,3.6134654237685027e-06,0.0,4.215303106569479e-10,3.6134654237685027e-06,4.215303106569479e-10,0.7324119806289673,0.5,0.07972639799118042,,,,,0.18011316657066345,0.5,250,0.0,0.0,0.0,233,40,0.17167381974248927,40,0.10675,1.36
39,LB-Greedy,-4.055315317470124,-811.0630634940248,0.2,0.2,0.39429928741092635,0.576271186440678,0.94775,0.031,0.02125,0.94775,0.031,0.02125,0.008810978807143122,0.16863117334245206,1.0,20.000000000000014,27.134428405761717,10.124999999999979,10.124999999999979,12.64999999999997,0.8,1.0,0.0,0.943,0.0,1.0627012670738623e-05,0.0,3.650486490869298e-08,1.0627012670738623e-05,3.650486490869298e-08,0.6760484576225281,0.5,0.10649123787879944,,,,,0.20527642965316772,0.5,205,0.0,0.0,0.0,179,35,0.19553072625698323,35,0.06675,1.31
40,LB-Greedy,-2.0796260916238514,-415.9252183247703,0.25,0.25,0.5636792452830188,0.8207547169811321,0.91825,0.0435,0.03825,0.91825,0.0435,0.03825,0.016828076292864716,0.2058480280472748,1.0,20.000000000000014,25.947496604919433,8.279999999999987,8.279999999999987,9.459999999999983,0.75,1.0,0.0,0.91175,0.0,2.9557156722148648e-06,0.0,2.9252494870846135e-10,2.9557156722148648e-06,2.9252494870846135e-10,0.6382262110710144,0.3333333432674408,0.12153379619121552,,,,,0.1617249995470047,0.5,324,0.0,0.0,0.0,303,90,0.297029702970297,90,0.14175,2.27
41,LB-Greedy,-3.38802607790287,-677.6052155805739,0.25,0.25,0.5652173913043478,0.7640449438202247,0.92225,0.0435,0.03425,0.92225,0.0435,0.03425,0.013344348266288714,0.17163148895548183,1.0,20.000000000000014,22.643876743316653,9.259999999999984,9.259999999999984,13.479999999999967,0.75,1.0,0.0,0.917,0.0,4.191693278698949e-06,0.0,7.233749155233227e-10,4.191693278698949e-06,7.233749155233227e-10,0.6591671109199524,0.4444444477558136,0.10874858498573303,,,,,0.1636849045753479,0.5,303,0.0,0.0,0.0,282,76,0.2695035460992908,76,0.0955,2.04
42,LB-Greedy,-2.2151851663379607,-443.0370332675921,0.1,0.1,0.3215962441314554,0.5507246376811594,0.93775,0.03875,0.0235,0.93775,0.03875,0.0235,0.01018286887072956,0.16358022282296478,1.0,20.000000000000014,24.39249954223633,9.599999999999982,9.599999999999982,12.299999999999972,0.9,1.0,0.0,0.931,0.0,1.1541693538674735e-06,0.0,2.727928716250716e-10,1.1541693538674735e-06,2.727928716250716e-10,0.4896087646484375,0.2898809611797333,0.18855233490467072,,,,,0.18927952647209167,0.5,248,0.0,0.0,0.0,216,107,0.49537037037037035,107,0.0765,1.99
43,LB-Greedy,-1.887461143087634,-377.4922286175268,0.35,0.35,0.522248243559719,0.7830188679245284,0.928,0.03825,0.03375,0.928,0.03825,0.03375,0.013834464230575964,0.1921453365357773,1.0,20.000000000000014,23.553136157989506,8.114285714285701,8.114285714285701,9.139999999999983,0.65,1.0,0.0,0.92075,0.0,2.4878756903490284e-06,0.0,3.7024061594337354e-10,2.4878756903490284e-06,3.7024061594337354e-10,0.6154566407203674,0.5,0.12279142439365387,,,,,0.17821547389030457,0.5,286,0.0,0.0,0.0,263,70,0.2661596958174905,70,0.10925,2.025
44,LB-Greedy,-2.8918331918134417,-578.3666383626884,0.25,0.25,0.5360576923076923,0.7764705882352941,0.9365,0.0375,0.026,0.9365,0.0375,0.026,0.010330836989771575,0.16269034629561535,1.0,20.000000000000014,23.43398122787476,6.8599999999999905,6.8599999999999905,10.21999999999998,0.75,1.0,0.0,0.928,0.0,2.1782286694360664e-06,0.0,9.429889757939236e-09,2.1782286694360664e-06,9.429889757939236e-09,0.708644449710846,0.5,0.0857611894607544,,,,,0.18602073192596436,0.5,250,0.0,0.0,0.0,230,42,0.1826086956521739,42,0.0825,1.53
