episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
11,Static,-0.05822901393326905,-6.579878574459403,0.75,0.75,0.9490291262135923,0.0,0.2323008849557522,0.7676991150442478,0.0,0.2323008849557522,0.7676991150442478,0.0,1.0,1.0,1.0,11.299999999999976,11.59539752006529,7.713333333333321,7.713333333333321,10.389999999999977,0.25,0.0,0.0,0.7876106194690266,0.0,0.0,0.0,0.0,0.0,0.0,0.7251987457275391,0.5,0.08390796929597855,,,,,0.06050268933176994,0.1666666716337204,398,0.0,0.0,0.0,393,84,0.21374045801526717,84,0.25265486725663716,17.442477876106196
12,Static,-0.040999685605707895,-5.3299591287420265,0.8,0.8,0.9853300733496333,0.0,0.2473076923076923,0.7526923076923077,0.0,0.2473076923076923,0.7526923076923077,0.0,1.0,1.0,1.0,12.99999999999997,13.101064825057955,8.616666666666653,8.616666666666653,10.24499999999998,0.2,0.0,0.0,0.8184615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.7665411233901978,0.5761905312538147,0.06100082769989967,,,,,0.060897473245859146,0.2071402370929718,415,0.0,0.0,0.0,414,65,0.1570048309178744,65,0.135,19.4
13,Static,-0.0341334138532209,-4.300810145505833,0.6,0.6,0.9439252336448598,0.0,0.1757936507936508,0.8242063492063492,0.0,0.1757936507936508,0.8242063492063492,0.0,1.0,1.0,1.0,12.599999999999971,12.962242946624738,7.999999999999987,7.999999999999987,12.499999999999972,0.4,0.0,0.0,0.8075396825396826,0.0,0.0,0.0,0.0,0.0,0.0,0.7856767773628235,0.7099999785423279,0.054674793034791946,,,,,0.057693999260663986,0.1666666716337204,441,0.0,0.0,0.0,431,71,0.16473317865429235,71,0.11865079365079365,21.849206349206348
14,Static,-0.019742727832612852,-2.763981896565799,0.95,0.95,0.9929577464788732,0.0,0.19107142857142856,0.8089285714285714,0.0,0.19107142857142856,0.8089285714285714,0.0,1.0,1.0,1.0,13.999999999999966,14.072978067398036,7.847368421052621,7.847368421052621,9.82999999999998,0.05,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.9052566885948181,0.8114286065101624,0.02087591402232647,,,,,0.061534177511930466,0.18857073783874512,403,0.0,0.0,0.0,403,23,0.05707196029776675,23,0.15214285714285714,16.67142857142857
15,Static,-0.0785777295373091,-10.136527110312874,0.55,0.55,0.830952380952381,0.0,0.23255813953488372,0.7674418604651163,0.0,0.23255813953488372,0.7674418604651163,0.0,1.0,1.0,1.0,12.89999999999997,13.686303443908676,9.127272727272711,9.127272727272711,11.749999999999975,0.45,0.0,0.0,0.7949612403100775,0.0,0.0,0.0,0.0,0.0,0.0,0.6553885340690613,0.6060606241226196,0.10231094062328339,,,,,0.052349988371133804,0.125,464,0.0,0.0,0.0,454,167,0.36784140969163,167,0.13410852713178295,20.25581395348837
16,Static,-0.05375567929517202,-7.687062139209599,0.55,0.55,0.944578313253012,0.0,0.24755244755244754,0.7524475524475525,0.0,0.24755244755244754,0.7524475524475525,0.0,1.0,1.0,1.0,14.299999999999965,14.763134460449198,9.424999999999981,9.424999999999981,14.244999999999965,0.45,0.0,0.0,0.8395104895104896,0.0,0.0,0.0,0.0,0.0,0.0,0.8353633284568787,0.8028674125671387,0.0378703735768795,,,,,0.06220557913184166,0.1666666716337204,381,0.0,0.0,0.0,375,58,0.15466666666666667,58,0.21958041958041957,20.041958041958043
17,Static,-0.0724891857679896,-8.263767177550815,1.0,1.0,1.0,0.0,0.1912280701754386,0.8087719298245614,0.0,0.1912280701754386,0.8087719298245614,0.0,1.0,1.0,1.0,11.399999999999975,11.399999999999975,7.974999999999987,7.974999999999987,9.879999999999981,0.0,0.0,0.0,0.8078947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.9023166298866272,0.800000011920929,0.022100012749433517,,,,,0.06599710136651993,0.20000000298023224,377,0.0,0.0,0.0,377,20,0.05305039787798409,20,0.19166666666666668,19.69298245614035
18,Static,-0.010713365867241038,-1.5855781483516738,0.3,0.3,0.8150851581508516,0.0,0.12972972972972974,0.8702702702702703,0.0,0.12972972972972974,0.8702702702702703,0.0,1.0,1.0,1.0,14.799999999999963,15.853867273330673,6.99999999999999,6.99999999999999,14.149999999999965,0.7,0.0,0.0,0.852027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.7773664593696594,0.7322353720664978,0.056894078850746155,,,,,0.05983946472406387,0.17999979853630066,417,0.0,0.0,0.0,400,81,0.2025,81,0.0472972972972973,24.37162162162162
19,Static,-0.05482223877641955,-6.743135369499605,0.9,0.9,0.9925742574257426,0.0,0.258130081300813,0.741869918699187,0.0,0.258130081300813,0.741869918699187,0.0,1.0,1.0,1.0,12.299999999999972,12.366008110046364,7.44999999999999,7.44999999999999,10.329999999999979,0.1,0.0,0.0,0.8235772357723578,0.0,0.0,0.0,0.0,0.0,0.0,0.8474452495574951,0.75,0.03482154756784439,,,,,0.06820136308670044,0.25,361,0.0,0.0,0.0,360,31,0.08611111111111111,31,0.19593495934959348,16.552845528455286
20,Static,-0.05274629044511088,-6.01307711074264,0.9,0.9,0.9904076738609112,0.0,0.20175438596491227,0.7982456140350878,0.0,0.20175438596491227,0.7982456140350878,0.0,1.0,1.0,1.0,11.399999999999975,11.4721006965637,8.288888888888875,8.288888888888875,11.229999999999976,0.1,0.0,0.0,0.7929824561403509,0.0,0.0,0.0,0.0,0.0,0.0,0.8350791931152344,0.7607142329216003,0.03733234107494354,,,,,0.06048497185111046,0.1595233827829361,414,0.0,0.0,0.0,413,58,0.14043583535108958,58,0.193859649122807,21.20175438596491
21,Static,-0.11173593809481372,-14.302200076136156,0.9,0.9,0.9696969696969697,0.0,0.38359375,0.61640625,0.0,0.38359375,0.61640625,0.0,1.0,1.0,1.0,12.79999999999997,13.168799371719334,7.472222222222211,7.472222222222211,8.949999999999983,0.1,0.0,0.0,0.823046875,0.0,0.0,0.0,0.0,0.0,0.0,0.8682305812835693,0.7142857313156128,0.030789364129304886,,,,,0.0683262050151825,0.25,344,0.0,0.0,0.0,344,32,0.09302325581395349,32,0.376171875,13.2890625
22,Static,-0.02785739778995129,-3.342887734794155,0.65,0.65,0.9097560975609756,0.0,0.1625,0.8375,0.0,0.1625,0.8375,0.0,1.0,1.0,1.0,11.999999999999973,12.632821798324567,9.269230769230752,9.269230769230752,11.819999999999974,0.35,0.0,0.0,0.8033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7732208967208862,0.699999988079071,0.05706006661057472,,,,,0.056925538927316666,0.1428571492433548,433,0.0,0.0,0.0,425,88,0.20705882352941177,88,0.13458333333333333,24.583333333333332
23,Static,-0.044185410852979126,-6.230142930270056,0.5,0.5,0.8717339667458432,0.0,0.22021276595744682,0.7797872340425532,0.0,0.22021276595744682,0.7797872340425532,0.0,1.0,1.0,1.0,14.099999999999966,14.899956655502303,8.059999999999988,8.059999999999988,12.169999999999972,0.5,0.0,0.0,0.823404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.7389881014823914,0.6666666865348816,0.06916934251785278,,,,,0.05162372067570686,0.125,459,0.0,0.0,0.0,448,114,0.2544642857142857,114,0.09361702127659574,21.45390070921986
24,Static,-0.07903708973295522,-9.326376588488715,0.85,0.85,0.9660194174757282,0.0,0.15805084745762712,0.8419491525423729,0.0,0.15805084745762712,0.8419491525423729,0.0,1.0,1.0,1.0,11.799999999999974,12.0288101005554,8.294117647058812,8.294117647058812,11.479999999999976,0.15,0.0,0.0,0.7966101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.7555264830589294,0.6285714507102966,0.06531266868114471,,,,,0.05838176608085632,0.1339285671710968,436,0.0,0.0,0.0,434,80,0.18433179723502305,80,0.10423728813559321,21.466101694915253
25,Static,-0.047221761629089504,-5.902720203636188,0.6,0.6,0.9178403755868545,0.0,0.1804,0.8196,0.0,0.1804,0.8196,0.0,1.0,1.0,1.0,12.499999999999972,12.909839773178083,7.974999999999987,7.974999999999987,12.044999999999973,0.4,0.0,0.0,0.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.7944023609161377,0.7418032884597778,0.05092175304889679,,,,,0.05927377939224243,0.20000000298023224,431,0.0,0.0,0.0,422,81,0.19194312796208532,81,0.116,21.6
26,Static,-0.04999401126999523,-6.749191521449356,0.5,0.5,0.8931818181818182,0.0,0.18851851851851853,0.8114814814814815,0.0,0.18851851851851853,0.8114814814814815,0.0,1.0,1.0,1.0,13.499999999999968,14.40221009254454,8.169999999999986,8.169999999999986,12.329999999999972,0.5,0.0,0.0,0.8077777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.7229039072990417,0.6363636255264282,0.07800707221031189,,,,,0.05208400636911392,0.12083307653665543,474,0.0,0.0,0.0,464,113,0.2435344827586207,113,0.12925925925925927,22.466666666666665
27,Static,0.0021601306890687653,0.29593790440242085,0.55,0.55,0.8867924528301887,0.0,0.12153284671532846,0.8784671532846715,0.0,0.12153284671532846,0.8784671532846715,0.0,1.0,1.0,1.0,13.699999999999967,14.499188766479474,8.254545454545443,8.254545454545443,13.049999999999969,0.45,0.0,0.0,0.8401459854014599,0.0,0.0,0.0,0.0,0.0,0.0,0.8522309064865112,0.7777777910232544,0.034145012497901917,,,,,0.05669059976935387,0.1547619104385376,416,0.0,0.0,0.0,407,48,0.11793611793611794,48,0.11678832116788321,23.970802919708028
28,Static,-0.10119173539498297,-10.827515687263178,0.95,0.95,0.9950124688279302,0.0,0.2677570093457944,0.7322429906542056,0.0,0.2677570093457944,0.7322429906542056,0.0,1.0,1.0,1.0,10.699999999999978,10.736670770645123,7.194736842105254,7.194736842105254,8.489999999999984,0.05,0.0,0.0,0.7878504672897196,0.0,0.0,0.0,0.0,0.0,0.0,0.7812156677246094,0.5384615659713745,0.06203856319189072,,,,,0.06729146838188171,0.20000000298023224,361,0.0,0.0,0.0,361,54,0.14958448753462603,54,0.25934579439252337,16.49532710280374
29,Static,-0.02698752770776344,-3.4813910743014835,0.9,0.9,0.9758454106280193,0.0,0.21046511627906977,0.7895348837209303,0.0,0.21046511627906977,0.7895348837209303,0.0,1.0,1.0,1.0,12.89999999999997,13.040407571792576,8.861111111111095,8.861111111111095,10.859999999999975,0.1,0.0,0.0,0.8197674418604651,0.0,0.0,0.0,0.0,0.0,0.0,0.8178716897964478,0.6834825277328491,0.04598455876111984,,,,,0.06020611524581909,0.1428571492433548,420,0.0,0.0,0.0,419,58,0.13842482100238662,58,0.14534883720930233,20.713178294573645
30,Static,-0.0688011377518468,-10.801778627039948,0.3,0.3,0.6463700234192038,0.0,0.30318471337579617,0.6968152866242038,0.0,0.30318471337579617,0.6968152866242038,0.0,1.0,1.0,1.0,15.69999999999996,17.964060363769516,6.916666666666657,6.916666666666657,11.699999999999974,0.7,0.0,0.0,0.8503184713375797,0.0,0.0,0.0,0.0,0.0,0.0,0.5355178117752075,0.44285714626312256,0.16801580786705017,,,,,0.05842037498950958,0.1428571492433548,395,0.0,0.0,0.0,381,170,0.4461942257217848,170,0.16751592356687897,19.75796178343949
31,Static,-0.049211308362068516,-6.594315320517181,0.85,0.85,0.9784172661870504,0.0,0.26492537313432835,0.7350746268656716,0.0,0.26492537313432835,0.7350746268656716,0.0,1.0,1.0,1.0,13.399999999999968,13.748568592071507,8.58333333333332,8.58333333333332,10.544999999999979,0.15,0.0,0.0,0.8138059701492537,0.0,0.0,0.0,0.0,0.0,0.0,0.7732200622558594,0.699999988079071,0.05746525526046753,,,,,0.0560515858232975,0.125,430,0.0,0.0,0.0,430,88,0.20465116279069767,88,0.21865671641791046,16.761194029850746
32,Static,-0.027006874839085374,-3.9970174761846353,0.6,0.6,0.9350961538461539,0.0,0.2777027027027027,0.7222972972972973,0.0,0.2777027027027027,0.7222972972972973,0.0,1.0,1.0,1.0,14.799999999999963,15.324019451141334,9.153846153846137,9.153846153846137,11.139999999999976,0.4,0.0,0.0,0.8287162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.7461961507797241,0.6402614116668701,0.06828887015581131,,,,,0.053688108921051025,0.1111111119389534,456,0.0,0.0,0.0,454,111,0.2444933920704846,111,0.21486486486486486,17.094594594594593
33,Static,-0.07094293907394966,-10.073897348500852,0.4,0.4,0.6830985915492958,0.0,0.2073943661971831,0.7926056338028169,0.0,0.2073943661971831,0.7926056338028169,0.0,1.0,1.0,1.0,14.199999999999966,16.33628900527953,7.537499999999989,7.537499999999989,11.794999999999973,0.6,0.0,0.0,0.8179577464788732,0.0,0.0,0.0,0.0,0.0,0.0,0.5133939385414124,0.34375572204589844,0.18249651789665222,,,,,0.05396483838558197,0.1269841343164444,446,0.0,0.0,0.0,435,211,0.4850574712643678,211,0.22429577464788733,20.302816901408452
34,Static,-0.01626236646088991,-2.0490581740721288,0.75,0.75,0.9733009708737864,0.0,0.21666666666666667,0.7833333333333333,0.0,0.21666666666666667,0.7833333333333333,0.0,1.0,1.0,1.0,12.599999999999971,12.957694625854469,7.999999999999988,7.999999999999988,9.61999999999998,0.25,0.0,0.0,0.8218253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.8465833067893982,0.7272727489471436,0.0349198654294014,,,,,0.06463780999183655,0.20000000298023224,397,0.0,0.0,0.0,396,44,0.1111111111111111,44,0.1738095238095238,19.88888888888889
35,Static,-0.08009573850841639,-8.490148281892138,0.95,0.95,1.0,0.0,0.12877358490566038,0.8712264150943396,0.0,0.12877358490566038,0.8712264150943396,0.0,1.0,1.0,1.0,10.599999999999978,10.599999999999977,8.599999999999984,8.599999999999984,10.31499999999998,0.05,0.0,0.0,0.785377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.8870786428451538,0.7777777910232544,0.025614747777581215,,,,,0.06304209679365158,0.1666666716337204,406,0.0,0.0,0.0,406,34,0.08374384236453201,34,0.13066037735849056,24.61320754716981
36,Static,-0.08309744771044443,-12.049129918014442,0.3,0.3,0.8142857142857143,0.0,0.3310344827586207,0.6689655172413793,0.0,0.3310344827586207,0.6689655172413793,0.0,1.0,1.0,1.0,14.499999999999964,15.49403028488158,7.483333333333321,7.483333333333321,12.074999999999973,0.7,0.0,0.0,0.8527586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.7305703163146973,0.5,0.07428567111492157,,,,,0.06603795289993286,0.25,342,0.0,0.0,0.0,329,66,0.2006079027355623,66,0.2293103448275862,21.786206896551725
37,Static,-0.12217806702999195,-16.24968291498893,0.45,0.45,0.9039812646370023,0.0,0.20413533834586467,0.7958646616541354,0.0,0.20413533834586467,0.7958646616541354,0.0,1.0,1.0,1.0,13.299999999999969,13.967512693405132,10.463636363636342,10.463636363636342,13.249999999999968,0.55,0.0,0.0,0.793984962406015,0.0,0.0,0.0,0.0,0.0,0.0,0.6711013913154602,0.5,0.10066720098257065,,,,,0.05106695368885994,0.10000000149011612,471,0.0,0.0,0.0,461,148,0.3210412147505423,148,0.20902255639097744,22.736842105263158
38,Static,-0.09573789346058212,-13.403305084481497,0.95,0.95,0.9856115107913669,0.0,0.3221428571428571,0.6778571428571428,0.0,0.3221428571428571,0.6778571428571428,0.0,1.0,1.0,1.0,13.999999999999966,14.151287460327115,8.06315789473683,8.06315789473683,9.149999999999983,0.05,0.0,0.0,0.8332142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7773494124412537,0.625,0.057905636727809906,,,,,0.06436844170093536,0.17333272099494934,379,0.0,0.0,0.0,379,54,0.1424802110817942,54,0.22964285714285715,14.585714285714285
39,Static,-0.07355801429531834,-10.003889944163294,0.55,0.55,0.8931116389548693,0.0,0.20330882352941176,0.7966911764705882,0.0,0.20330882352941176,0.7966911764705882,0.0,1.0,1.0,1.0,13.599999999999968,14.306641178131084,7.936363636363624,7.936363636363624,12.599999999999971,0.45,0.0,0.0,0.8205882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.7362121343612671,0.6511628031730652,0.07282210141420364,,,,,0.058380376547575,0.1428571492433548,425,0.0,0.0,0.0,412,97,0.2354368932038835,97,0.13125,18.625
40,Static,-0.028072313796750317,-3.3406053418132875,0.8,0.8,0.9764150943396226,0.0,0.123109243697479,0.876890756302521,0.0,0.123109243697479,0.876890756302521,0.0,1.0,1.0,1.0,11.899999999999974,12.132202310562112,9.031249999999984,9.031249999999984,11.599999999999975,0.2,0.0,0.0,0.8130252100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.8931520581245422,0.75,0.026416370645165443,,,,,0.06287088990211487,0.25,409,0.0,0.0,0.0,405,27,0.06666666666666667,27,0.1369747899159664,25.310924369747898
41,Static,-0.07206500745629402,-11.674531207919632,0.85,0.85,0.9734299516908212,0.0,0.36419753086419754,0.6358024691358025,0.0,0.36419753086419754,0.6358024691358025,0.0,1.0,1.0,1.0,16.19999999999996,16.358867473602253,8.888235294117631,8.888235294117631,10.919999999999977,0.15,0.0,0.0,0.8601851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.8313255310058594,0.6666666865348816,0.04018975794315338,,,,,0.06861715018749237,0.25,361,0.0,0.0,0.0,358,45,0.12569832402234637,45,0.22962962962962963,15.333333333333334
42,Static,-0.029381876772725194,-3.672734596590649,0.85,0.85,0.9671361502347418,0.0,0.1736,0.8264,0.0,0.1736,0.8264,0.0,1.0,1.0,1.0,12.499999999999972,12.701364326477027,9.347058823529395,9.347058823529395,12.019999999999973,0.15,0.0,0.0,0.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.782319188117981,0.6666666865348816,0.05367821082472801,,,,,0.05982935056090355,0.125,421,0.0,0.0,0.0,419,66,0.1575178997613365,66,0.2204,21.784
43,Static,-0.06109564274179015,-8.30900741288346,0.85,0.85,0.9695550351288056,0.0,0.27058823529411763,0.7294117647058823,0.0,0.27058823529411763,0.7294117647058823,0.0,1.0,1.0,1.0,13.599999999999968,14.019856986999482,8.811764705882338,8.811764705882338,11.459999999999974,0.15,0.0,0.0,0.8213235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.799690842628479,0.6666666865348816,0.04930875822901726,,,,,0.06007801741361618,0.1666666716337204,412,0.0,0.0,0.0,411,66,0.16058394160583941,66,0.2540441176470588,18.176470588235293
44,Static,-0.0929549752182283,-12.455966679242593,0.9,0.9,0.9663461538461539,0.0,0.30186567164179107,0.698134328358209,0.0,0.30186567164179107,0.698134328358209,0.0,1.0,1.0,1.0,13.399999999999968,13.844993648529027,7.505555555555544,7.505555555555544,9.75999999999998,0.1,0.0,0.0,0.8305970149253732,0.0,0.0,0.0,0.0,0.0,0.0,0.8179974555969238,0.7402174472808838,0.0434788279235363,,,,,0.06961219012737274,0.2449996918439865,362,0.0,0.0,0.0,362,49,0.13535911602209943,49,0.33059701492537313,13.597014925373134
45,Static,-0.12250750828373362,-19.60120132539738,0.65,0.65,0.8686131386861314,0.0,0.2853125,0.7146875,0.0,0.2853125,0.7146875,0.0,1.0,1.0,1.0,15.99999999999996,16.67883939743039,9.438461538461521,9.438461538461521,13.479999999999961,0.35,0.0,0.0,0.813125,0.0,0.0,0.0,0.0,0.0,0.0,0.5128984451293945,0.2931034564971924,0.1888006627559662,,,,,0.046950578689575195,0.08012820780277252,516,0.0,0.0,0.0,505,227,0.4495049504950495,227,0.16,17.70625
46,Static,-0.14423252436110118,-22.500273800331783,0.65,0.65,0.8933649289099526,0.0,0.26826923076923076,0.7317307692307692,0.0,0.26826923076923076,0.7317307692307692,0.0,1.0,1.0,1.0,15.59999999999996,16.169975795745824,9.961538461538444,9.961538461538444,11.859999999999973,0.35,0.0,0.0,0.7974358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.5458056330680847,0.5,0.1535356640815735,,,,,0.04614487290382385,0.09727256000041962,544,0.0,0.0,0.0,538,246,0.45724907063197023,246,0.1516025641025641,18.455128205128204
47,Static,-0.0289750623745442,-3.563932672068937,0.6,0.6,0.8851674641148325,0.0,0.21951219512195122,0.7804878048780488,0.0,0.21951219512195122,0.7804878048780488,0.0,1.0,1.0,1.0,12.299999999999972,13.286653070449812,8.224999999999985,8.224999999999985,12.024999999999974,0.4,0.0,0.0,0.8113821138211382,0.0,0.0,0.0,0.0,0.0,0.0,0.7178252339363098,0.625,0.07937535643577576,,,,,0.06023983284831047,0.13333256542682648,409,0.0,0.0,0.0,404,86,0.21287128712871287,86,0.1878048780487805,21.983739837398375
