window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末300,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.002641619160703385,0.0019826171637760855,0.0,0.0024740006568768,0.00540063888993337,0.00182444966540968,0.0035506933607182233,20,20,matched_tail_raw_baseline,4.0
末300,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4994475071147851,0.012642119114306679,0.48275096578332904,0.5003891690672899,0.5128737266002982,0.4940170681069905,0.5047715744502881,20,20,matched_tail_raw_baseline,5.0
末300,Random,Random,power_ratio_mean,远端功率比例,lower,0.5992298396518979,0.004214018317869571,0.5949040607898637,0.5985073989944578,0.6045756274780637,0.5973297867441847,0.6009617943044443,20,20,matched_tail_raw_baseline,6.0
末300,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
末300,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
末300,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,matched_tail_raw_baseline,1.0
末500,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.0019878830169087185,0.0027090398423182368,0.0,0.0011129308000013501,0.003989126932085361,0.0010294026199532337,0.0032683941696014427,20,20,matched_tail_raw_baseline,2.0
末500,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.002074599966334258,0.0030352136150392194,0.0,0.0011129308000013501,0.003991206141638721,0.0010145253308513561,0.0036472291654823185,20,20,matched_tail_raw_baseline,3.0
末500,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.002641619160703385,0.0019826171637760855,0.0,0.0024740006568768,0.00540063888993337,0.0017951097613096462,0.0034867591632572648,20,20,matched_tail_raw_baseline,4.0
末500,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4994475071147851,0.012642119114306679,0.48275096578332904,0.5003891690672899,0.5128737266002982,0.494300203652444,0.5042839006119137,20,20,matched_tail_raw_baseline,5.0
末500,Random,Random,power_ratio_mean,远端功率比例,lower,0.5992298396518979,0.004214018317869571,0.5949040607898637,0.5985073989944578,0.6045756274780637,0.5973508765123239,0.6009664753935495,20,20,matched_tail_raw_baseline,6.0
末500,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
末500,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
末500,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,20,matched_tail_raw_baseline,7.0
全程,Greedy,Greedy,reward_mean,平均步奖励,higher,0.051045778575382714,0.007112033306401652,0.04213136955768028,0.05127303165506465,0.06017836376214662,0.04815593392732344,0.05413312317848343,20,20,matched_tail_raw_baseline,1.0
全程,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.0438069067895412,0.011216146879361455,0.02970691677182906,0.0438133832067251,0.05317625254392622,0.03940294277621427,0.04883358793333167,20,20,matched_tail_raw_baseline,2.0
全程,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,0.04124642744661048,0.01453327332896687,0.02625451932613222,0.03807180127059845,0.06058781613665385,0.03498653384910086,0.04758074768410473,20,20,matched_tail_raw_baseline,3.0
全程,Static,Static,reward_mean,平均步奖励,higher,0.03995311193860418,0.008467535489560366,0.03078989653294398,0.037162515475779256,0.04994365763587351,0.03635019500126457,0.04355007821906237,20,20,matched_tail_raw_baseline,4.0
全程,EFT,EFT,reward_mean,平均步奖励,higher,0.03679005678666836,0.007996957315383661,0.02500166844965456,0.0375991147518384,0.04510005286585593,0.03345325237343991,0.040036753223142596,20,20,matched_tail_raw_baseline,5.0
全程,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,0.036691307685898636,0.008016606187997946,0.024914975058568288,0.036880954874473196,0.04506937548857414,0.03329069881129423,0.03995008660161645,20,20,matched_tail_raw_baseline,6.0
全程,Oracle-Min,Oracle-Min,reward_mean,平均步奖励,higher,0.03666450584874498,0.008927089356718472,0.02477359037063605,0.0383114267014929,0.046176919092995705,0.032817325319564196,0.04044767423570671,20,20,matched_tail_raw_baseline,7.0
全程,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.0012579025440998602,0.0018547498025298734,-0.00287157926697291,-0.002018846822621,0.0010929308965836122,-0.0020201503183467084,-0.00045240783703646395,20,20,matched_tail_raw_baseline,8.0
全程,Random,Random,reward_mean,平均步奖励,higher,-0.0021540296694902202,0.00023134217518955833,-0.0024235860915428,-0.00218907224859715,-0.0019353759382245296,-0.0022482212536925556,-0.0020540464701192854,20,20,matched_tail_raw_baseline,9.0
末100,Greedy,Greedy,reward_mean,平均步奖励,higher,0.051045778575382714,0.007112033306401652,0.04213136955768028,0.05127303165506465,0.06017836376214662,0.04791868197119598,0.05394482663638131,20,20,matched_tail_raw_baseline,1.0
末100,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.0438069067895412,0.011216146879361455,0.02970691677182906,0.0438133832067251,0.05317625254392622,0.039270063790026996,0.04895699723623687,20,20,matched_tail_raw_baseline,2.0
末100,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,0.04124642744661048,0.01453327332896687,0.02625451932613222,0.03807180127059845,0.06058781613665385,0.03539720381471891,0.047647143569440546,20,20,matched_tail_raw_baseline,3.0
末100,Static,Static,reward_mean,平均步奖励,higher,0.03995311193860418,0.008467535489560366,0.03078989653294398,0.037162515475779256,0.04994365763587351,0.03635669432414009,0.04373843871060318,20,20,matched_tail_raw_baseline,4.0
末100,EFT,EFT,reward_mean,平均步奖励,higher,0.03679005678666836,0.007996957315383661,0.02500166844965456,0.0375991147518384,0.04510005286585593,0.03320101313016121,0.0400014563530342,20,20,matched_tail_raw_baseline,5.0
末100,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,0.036691307685898636,0.008016606187997946,0.024914975058568288,0.036880954874473196,0.04506937548857414,0.03337651552206122,0.03999722862750863,20,20,matched_tail_raw_baseline,6.0
末100,Oracle-Min,Oracle-Min,reward_mean,平均步奖励,higher,0.03666450584874498,0.008927089356718472,0.02477359037063605,0.0383114267014929,0.046176919092995705,0.032761898474620015,0.04025567656078112,20,20,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.0012579025440998602,0.0018547498025298734,-0.00287157926697291,-0.002018846822621,0.0010929308965836122,-0.002038383264048982,-0.00042884687825301456,20,20,matched_tail_raw_baseline,8.0
末100,Random,Random,reward_mean,平均步奖励,higher,-0.0021540296694902202,0.00023134217518955833,-0.0024235860915428,-0.00218907224859715,-0.0019353759382245296,-0.0022490755749475827,-0.0020473277344224034,20,20,matched_tail_raw_baseline,9.0
末300,Greedy,Greedy,reward_mean,平均步奖励,higher,0.051045778575382714,0.007112033306401652,0.04213136955768028,0.05127303165506465,0.06017836376214662,0.04790552944763184,0.054214134193229326,20,20,matched_tail_raw_baseline,1.0
末300,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.0438069067895412,0.011216146879361455,0.02970691677182906,0.0438133832067251,0.05317625254392622,0.03934178691124538,0.048790307627059465,20,20,matched_tail_raw_baseline,2.0
末300,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,0.04124642744661048,0.01453327332896687,0.02625451932613222,0.03807180127059845,0.06058781613665385,0.034987746044589374,0.04727582814889995,20,20,matched_tail_raw_baseline,3.0
末300,Static,Static,reward_mean,平均步奖励,higher,0.03995311193860418,0.008467535489560366,0.03078989653294398,0.037162515475779256,0.04994365763587351,0.036645914083466055,0.04377739787183571,20,20,matched_tail_raw_baseline,4.0
末300,EFT,EFT,reward_mean,平均步奖励,higher,0.03679005678666836,0.007996957315383661,0.02500166844965456,0.0375991147518384,0.04510005286585593,0.03340394663082601,0.040290825535367676,20,20,matched_tail_raw_baseline,5.0
末300,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,0.036691307685898636,0.008016606187997946,0.024914975058568288,0.036880954874473196,0.04506937548857414,0.03317736060775386,0.04008952973903963,20,20,matched_tail_raw_baseline,6.0
