phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
后期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.00486141769546909,0.0049068547730957675,20,20,matched_tail_raw_baseline
中期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.002189828768145385,0.0037414822190922677,20,20,matched_tail_raw_baseline
中期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.0006653914206007451,0.0016289092423684868,20,20,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0014829862332689553,0.0033003738702080667,20,20,matched_tail_raw_baseline
中期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
中期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0027709162955780946,0.003493462699166374,20,20,matched_tail_raw_baseline
中期,Random,Random,trust_failure_rate,信誉失败率,lower,0.039816037199889125,0.03288746102617804,20,20,matched_tail_raw_baseline
中期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.0052245323601481,0.007312837305145305,20,20,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.00486141769546909,0.0049068547730957675,20,20,matched_tail_raw_baseline
前期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.002189828768145385,0.0037414822190922677,20,20,matched_tail_raw_baseline
前期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.0006653914206007451,0.0016289092423684868,20,20,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0014829862332689553,0.0033003738702080667,20,20,matched_tail_raw_baseline
前期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
前期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0027709162955780946,0.003493462699166374,20,20,matched_tail_raw_baseline
前期,Random,Random,trust_failure_rate,信誉失败率,lower,0.039816037199889125,0.03288746102617804,20,20,matched_tail_raw_baseline
前期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.001159877653046155,0.0025280898933156986,20,20,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.00486141769546909,0.0049068547730957675,20,20,matched_tail_raw_baseline
后期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.002189828768145385,0.0037414822190922677,20,20,matched_tail_raw_baseline
后期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.0006653914206007451,0.0016289092423684868,20,20,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0014829862332689553,0.0033003738702080667,20,20,matched_tail_raw_baseline
后期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
后期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0027709162955780946,0.003493462699166374,20,20,matched_tail_raw_baseline
后期,Random,Random,trust_failure_rate,信誉失败率,lower,0.039816037199889125,0.03288746102617804,20,20,matched_tail_raw_baseline
后期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.0,0.0,20,20,matched_tail_raw_baseline
