episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
304,200,13.103039741516113,20.0,time_limit,time_limit,-0.013355460949242115,-3.671092332460803,-3.671092332460803,-0.0011841388186439872,0.013355460949242115,0.0,0.0,0.5868725868725869,0.0,0.0,0,0.0,20.000000000000014,0.0028988707047749845,0.0,0.0005078638217113549,0.0,18,0.9,0.5645161290322581,0.16129032258064516,0.27419354838709675,0.5645161290322581,0.16129032258064516,0.27419354838709675,0.49951023019547575,0.025,0.0,0.4991009273895837,0.860226809978485,0.0,0.0,1.4923894368565338e-12,0.0,81,105,2.908869090799998,0.0,1.0,0.0,0.0,0.9535,0.046499999999999986,0.046499999999999986,0.7395626242544732,0.0,0.0,0.0,0.0,0.0,0.08866326543237915,0.0008378635340484307,5.1496205611326064e-05,0.9104473748279611,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011638298233320602,0.0,0.0,0.011638298233320602,0.0,0.0,0.01760028558068657,0.9823997144193134,0.04211634094826877,7.021259129047394,7.021259129047394,7.021259129047394,1.7260465025901794,0.006620067870244384,0.07575757801532745,15.572585463523865,0.0465,0.0478515625,0.0,3.1437040269374847,7.983473777770996,0.0,0.0,1,8,0.1309216022491455,0.10680747050791975,0,7,0,True,0.00017147499999999998,0.0,0.0
305,112,6.794517755508423,11.200000000000001,idle,terminated,-0.020432589575648308,-2.2884499507076934,-2.2884499507076934,-0.0012114349519833922,0.021065911278128624,0.1,0.1,0.6735537190082644,2.6540063315813724,3.419555627429418,3,2.6540063315813724,11.199999999999976,0.0007703810624661102,0.0,0.00011143421640840453,0.0,18,0.9,0.8615384615384616,0.03076923076923077,0.1076923076923077,0.8615384615384616,0.03076923076923077,0.1076923076923077,0.5059301247986566,0.0,0.0,0.5434100638855907,0.9049644321203232,0.0,0.0,0.0,0.0,27,168,5.718993865945958,0.008928571428571449,0.0,0.0,0.0,0.9129464285714286,0.0870535714285714,0.0870535714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.057273580458728185,0.0001453812013186853,0.0,0.9425810383399531,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.01190714954550711,0.0,0.0,0.01190714954550711,0.0,0.0,0.030892298050883876,0.9691077019491162,0.008106942288577557,1.1376099586486816,1.1376099586486816,1.1376100778579712,0.8753930330276489,0.08601932227611542,0.1538461595773697,1.0330770015716553,0.08705357142857142,0.1015625,0.0,1.5437202453613281,0.9080691933631897,0.0,0.0,1,1,0.08601932227611542,0.08601932227611542,0,0,0,True,0.00017147499999999998,0.0,0.0
306,200,11.854055643081665,20.0,time_limit,time_limit,-0.011101245880126953,-3.2202492286154087,-3.2202492286154087,-0.0011245839996263385,0.011536656878888607,0.15,0.15,0.7307692307692307,2.5037942646780937,3.0346431234383373,3,2.5037942646780937,20.000000000000014,0.0,0.0,0.0,0.0,16,0.8,0.8401826484018264,0.0547945205479452,0.1050228310502283,0.8401826484018264,0.0547945205479452,0.1050228310502283,0.5028285152714234,0.005,0.0,0.5217160481491239,0.8936057686805725,0.0,0.0,1.038327037468801e-14,0.0,35,184,3.692124243999997,0.0,1.0,0.0,0.0,0.94525,0.054749999999999965,0.054749999999999965,0.696,0.0,0.0,0.0,0.0,0.0,0.09444389556655848,0.0,7.471561127091134e-08,0.9055560297178302,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010983944735578989,0.0,0.0,0.010983944735578989,0.0,0.0,0.03003269299184655,0.9699673070081534,0.010543657713295781,1.4627802477163427,1.4627802477163427,1.4627802652471207,0.9791933508480296,0.011841965034631464,0.07282835453310434,1.9461021072724287,0.05475,0.054917279411764705,0.27786813665400534,3.566169963163488,0.8466857864576227,0.0,0.0,3,34,0.1513672024011612,0.07172480151057244,2,3,0,True,0.00017147499999999998,0.0,0.0
307,200,10.637165307998657,20.0,time_limit,time_limit,-0.009305221028625965,-2.8610441926456307,-2.8610441926456307,-0.0012495104456320405,0.009305221028625965,0.3,0.3,0.7291666666666666,2.5413783903024396,2.8044259225311796,6,2.5413783903024396,20.000000000000014,0.00023088158263399856,0.0,4.825252416565525e-05,0.0,13,0.65,0.84,0.04,0.12,0.84,0.04,0.12,0.5018937591444701,0.0,0.0,0.5135027389980042,0.8594507575035095,0.0,0.0,0.0,0.0,32,168,3.400806899199997,0.0,1.0,0.0,0.0,0.95,0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.1210022609004451,7.146994641729924e-05,0.0,0.8789262691531377,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012054767933376296,0.0,0.0,0.012054767933376296,0.0,0.0,0.04081275761543721,0.9591872423845628,0.07263576627398531,5.941314856211345,5.941314856211345,5.941314935684204,0.9763497710227966,-0.00574699736898765,0.048779462153712906,13.244020387530327,0.05,0.049479166666666664,0.22512715527166924,4.748063147068024,6.264636556307475,0.0,0.0,1,12,0.09890838712453842,0.06657299473881717,0,11,0,True,0.00017147499999999998,0.0,0.0
308,94,5.786681413650513,9.4,idle,terminated,-0.020422257483005524,-1.9196926752029877,-1.9196926752029877,-0.0011980963172391057,0.02286209911108017,0.2,0.2,0.6348547717842323,2.2828436097729283,2.9508747540875953,4,2.2828436097729283,9.399999999999983,0.0,0.0,0.0,0.0,16,0.8,0.8776595744680851,0.031914893617021274,0.09042553191489362,0.8776595744680851,0.031914893617021274,0.09042553191489362,0.5037128301525607,0.0,0.0,0.5317278213037009,0.8499262630939483,0.0,0.0,0.0,0.0,23,165,6.670517280860229,0.010638297872340446,0.0,0.0,0.0,0.9,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.051071323907317535,0.0,0.0,0.9489286760926824,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011830000814197515,0.0,0.0,0.011830000814197515,0.0,0.0,0.027621625561709117,0.9723783744382909,-0.002586831438488194,5.492820916857038,5.492820916857038,5.492820889609201,0.9501420600073678,0.014335009676869959,0.03455125833196299,4.080835881403514,0.1,0.1,0.779147215240768,7.562777955191476,4.373752995899745,0.0,0.0,5,35,0.06662489473819733,0.05376237742602825,-1,-1,0,False,0.00017147499999999998,0.0,0.0
309,200,11.667949438095093,20.0,time_limit,time_limit,-0.011064860969781876,-3.2129718265392624,-3.2129718265392624,-0.0011546846944838762,0.011547911912202835,0.15,0.15,0.6626984126984127,2.6051210331379795,3.324818467891107,3,2.6051210331379795,20.000000000000014,0.0007315219754990519,0.0,0.00010417118855489308,0.0,16,0.8,0.817258883248731,0.04568527918781726,0.13705583756345177,0.817258883248731,0.04568527918781726,0.13705583756345177,0.5005892915935256,0.0,0.0,0.5033482476904861,0.8813791602849961,0.0,0.0,2.563948402548033e-13,0.0,36,161,3.215591678799998,0.0,1.0,0.0,0.0,0.95075,0.049250000000000016,0.049250000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.09662843016950902,0.00023473837647126357,9.597590894305765e-06,0.9031272338631253,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011464720770525573,0.0,0.0,0.011464720770525573,0.0,0.0,0.030057773962140082,0.96994222603786,0.010924389244367678,1.3866633355617524,1.3866633355617524,1.3866633454958597,1.226526492834091,0.006572878832230344,0.12268158718943596,1.1688906004031498,0.04925,0.049609375,0.04248075919846694,3.591741441686948,0.8725894073645274,0.0,0.0,2,30,0.078209288418293,0.06665011905133722,1,14,0,True,0.00017147499999999998,0.0,0.0
310,200,11.734620094299316,20.0,time_limit,time_limit,-0.011365039274096489,-3.273007879409697,-3.273007879409697,-0.0011698293965309858,0.011520247906446457,0.15,0.15,0.6975806451612904,2.641348146727221,2.897323393802306,3,2.641348146727221,20.000000000000014,0.0009139872288981812,0.0,0.0001437753983875662,0.0,14,0.7,0.776255707762557,0.0639269406392694,0.1598173515981735,0.776255707762557,0.0639269406392694,0.1598173515981735,0.5052076063472778,0.01,0.0,0.5205428258275256,0.8682491302490234,0.0,0.0,2.459468447044838e-13,0.0,48,159,3.729751645121909,0.0,1.0,0.0,0.0,0.94525,0.054749999999999965,0.054749999999999965,0.8346839546191248,0.0,0.0,0.0,0.0,0.0,0.10042011996034685,0.0002930913031960534,6.922449588138961e-06,0.899279866286869,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011611936842419877,0.0,0.0,0.011611936842419877,0.0,0.0,0.02058369140694913,0.9794163085930508,-0.03621352027403191,1.2480132170021534,1.2480132170021534,1.2480131927877665,1.3210111074149609,0.010239383816951886,0.08574921684339643,1.2760152397677302,0.05475,0.0528564453125,0.3335969008039683,1.831974315457046,1.0756748169660568,0.0,0.0,3,32,0.08491669595241547,0.055550255812704556,2,1,0,True,0.00017147499999999998,0.0,0.0
311,200,12.161489486694336,20.0,time_limit,time_limit,-0.011881556361913681,-3.3763117473489257,-3.3763117473489257,-0.0011959746479988098,0.012384804897010326,0.1,0.1,0.648854961832061,1.919439287255849,2.30295441823626,2,1.919439287255849,20.000000000000014,0.0011586782263172675,0.0,0.00027808515582327027,0.0,17,0.85,0.7142857142857143,0.08866995073891626,0.19704433497536947,0.7142857142857143,0.08866995073891626,0.19704433497536947,0.49908227026695384,0.035,0.0,0.497250247990873,0.8565433859825133,0.0,0.0,3.3014790987856424e-13,0.0,58,145,3.025473185599998,0.0,1.0,0.0,0.0,0.94925,0.05074999999999996,0.05074999999999996,0.6423841059602649,0.0,0.0,0.0,0.0,0.0,0.09638174551744796,0.00033376663638098056,9.986538443452514e-06,0.9032745013077277,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011607670083007953,0.0,0.0,0.011607670083007953,0.0,0.0,0.041672049224010736,0.9583279507759893,0.005266149324597791,2.043737158179283,2.043737158179283,2.0437372401356697,1.4434781670570374,0.023435483366483822,0.08712303591892123,1.4805205054581165,0.05075,0.050537109375,0.0,6.747862935066223,0.7917516902089119,0.0,0.0,2,16,0.11209440231323242,0.08069389313459396,1,0,0,True,0.00017147499999999998,0.0,0.0
312,200,11.659221649169922,20.0,time_limit,time_limit,-0.011276035569608212,-3.2552071124654813,-3.2552071124654813,-0.001206239452585578,0.011706897988915443,0.15,0.15,0.6637168141592921,2.541267559896105,3.223229486537194,5,2.541267559896105,20.000000000000014,0.0006645734601035641,0.0,0.00011589553657666522,0.0,16,0.8,0.7840909090909091,0.10795454545454546,0.10795454545454546,0.7840909090909091,0.10795454545454546,0.10795454545454546,0.49812758347042835,0.015,0.0,0.49353782043288474,0.856428176164627,0.0,0.0,6.523395105345609e-13,0.0,38,138,2.6864097159999973,0.0,1.0,0.0,0.0,0.956,0.04400000000000004,0.04400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.10191348420869079,0.0002122259576526932,3.8719035366708605e-05,0.8978355707982898,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011860709814198912,0.0,0.0,0.011860709814198912,0.0,0.0,0.0800186347252885,0.9199813652747115,-0.0028077572180957694,1.9336112999334567,1.9336112999334567,1.9336113086560878,1.3910105984385421,-0.0053914153335116255,0.09093804748319997,2.2396473855507084,0.044,0.04411204268292683,0.6298574715307573,5.811677886218559,1.0795090823638729,0.0,0.0,3,41,0.11662175506353378,0.06186338886618614,2,10,0,True,0.00017147499999999998,0.0,0.0
313,200,11.056630849838257,20.0,time_limit,time_limit,-0.00945201888680458,-2.8904039356703928,-2.8904039356703928,-0.0011715800501406193,0.010704897344112396,0.25,0.25,0.717948717948718,2.0961718555971705,2.3880773338373236,5,2.0961718555971705,20.000000000000014,0.0017125033088448557,0.0,0.00028268957927962435,0.0,14,0.7,0.7193877551020408,0.14285714285714285,0.1377551020408163,0.7193877551020408,0.14285714285714285,0.1377551020408163,0.5001241028642981,0.01,0.0,0.5003707329777387,0.8699511349201202,0.0,0.0,4.181971609285018e-13,0.0,55,141,3.286944744799999,0.0,1.0,0.0,0.0,0.951,0.049000000000000044,0.049000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.10416053584114104,0.0005805380464278013,1.2049711401838282e-05,0.8952468764010294,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011355680762720742,0.0,0.0,0.011355680762720742,0.0,0.0,0.02241865849379058,0.9775813415062095,-0.11300418206623622,1.8090182202202933,1.8090182202202933,1.8090182202202933,1.4277564627783639,8.11586422579629e-05,0.07651718705892563,2.4101957082748413,0.049,0.048549107142857144,0.0,1.3123396720205034,1.9520882708685738,0.0,0.0,1,7,0.12463165819644928,0.09137335745617739,0,6,0,True,0.00017147499999999998,0.0,0.0
314,200,11.42993712425232,20.0,time_limit,time_limit,-0.010512160137295723,-3.1024319866646297,-3.1024319866646297,-0.0011817242484539747,0.010591575875878334,0.15,0.15,0.7035398230088495,2.552678723796051,2.9205969283093007,4,2.552678723796051,20.000000000000014,0.001377589897156255,0.0,0.0001878022365635059,0.0,12,0.6,0.7346938775510204,0.10714285714285714,0.15816326530612246,0.7346938775510204,0.10714285714285714,0.15816326530612246,0.4997505842691171,0.0,0.0,0.4992775793457411,0.8561414480209351,0.0,0.0,3.438739093822307e-13,0.0,47,134,3.400754057832455,0.0,1.0,0.0,0.0,0.951,0.049000000000000044,0.049000000000000044,0.8230088495575221,0.0,0.0,0.0,0.0,0.0,0.10433111897366942,0.0005066265578185862,1.2729149357732477e-05,0.8951495253191543,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011589634553909621,0.0,0.0,0.011589634553909621,0.0,0.0,0.014019788969307457,0.9859802110306926,0.011178067303262651,3.1093010157346725,3.1093010157346725,3.1093010753393173,1.3476889878511429,0.008517785550793633,0.0416666679084301,4.306993797421455,0.049,0.046875,0.014831151813268661,2.650678038597107,3.1918066442012787,0.0,0.0,1,8,0.09065696597099304,0.06942777866497632,0,7,0,True,0.00017147499999999998,0.0,0.0
315,200,11.802780151367188,20.0,time_limit,time_limit,-0.01128713134676218,-3.257426189853798,-3.257426189853798,-0.0011129379272460938,0.011542354710400105,0.15,0.15,0.6282527881040892,3.1462195436102696,3.333033227846476,3,3.1462195436102696,20.000000000000014,0.00015652778718049226,0.0,3.280013562133856e-05,0.0,14,0.7,0.7523809523809524,0.1,0.14761904761904762,0.7523809523809524,0.1,0.14761904761904762,0.5043134472905658,0.005,0.0,0.5123683076431995,0.8808847844600678,0.0,0.0,8.358144363250497e-13,0.0,52,151,3.4763405906698597,0.0,1.0,0.0,0.0,0.9475,0.05249999999999999,0.05249999999999999,0.680161943319838,0.0,0.0,0.0,0.0,0.0,0.09542297265339206,3.782931061157561e-05,3.124538651175948e-05,0.9045079526494846,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011085670098645412,0.0,0.0,0.011085670098645412,0.0,0.0,0.03106778068996459,0.9689322193100354,-0.05119424173608422,1.8738373070955276,1.8738373070955276,1.8738373070955276,1.3591447919607162,0.0226990481314715,0.0862288773059845,1.1468967571854591,0.0525,0.0576171875,0.00208333320915699,5.4216262102127075,0.7937799319624901,0.0,0.0,1,8,0.1052292063832283,0.08383542541414496,0,7,0,True,0.00017147499999999998,0.0,0.0
316,200,12.99952244758606,20.0,time_limit,time_limit,-0.01070967223495245,-3.141934430700115,-3.141934430700115,-0.0012496691197156906,0.011201287619769573,0.2,0.2,0.7022222222222222,2.6784619402083347,3.896990256960198,4,2.6784619402083347,20.000000000000014,0.0012121960012198847,0.0,0.00031946331672567696,0.0,13,0.65,0.6847826086956522,0.11956521739130435,0.1956521739130435,0.6847826086956522,0.11956521739130435,0.1956521739130435,0.5018623340724735,0.025,0.0,0.5064833214011261,0.8762347221374511,0.0,0.0,3.566659771345182e-13,0.0,58,126,2.903122543999998,0.0,1.0,0.0,0.0,0.954,0.04600000000000004,0.04600000000000004,0.6615969581749049,0.0,0.0,0.0,0.0,0.0,0.10988771229014704,0.00031530545223529185,1.001518786097015e-05,0.8897869670697567,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012403463306994477,0.0,0.0,0.012403463306994477,0.0,0.0,0.01524340236827939,0.9847565976317206,-0.005591480894700477,2.2178297670263993,2.2178297670263993,2.217829710558841,1.4146075311459994,0.010650831176654288,0.10542571701501545,1.5392594243350781,0.046,0.04625822368421053,0.08328546431699865,8.52789514943173,0.6380750615345804,0.0,0.0,2,19,0.09553936868906021,0.07407875955104823,1,3,0,True,0.00017147499999999998,0.0,0.0
317,200,14.886651992797852,20.0,time_limit,time_limit,-0.011261794716119766,-3.2523587140174324,-3.2523587140174324,-0.001226829714141786,0.011518415994942188,0.15,0.15,0.6828193832599119,2.3749269854973507,2.771664617820518,4,2.3749269854973507,20.000000000000014,0.0013224801588577748,0.0,0.0002579642507616565,0.0,16,0.8,0.6703296703296703,0.16483516483516483,0.16483516483516483,0.6703296703296703,0.16483516483516483,0.16483516483516483,0.5032450923044235,0.035,0.0,0.5088724328213902,0.8694939315319061,0.0,0.0,5.390259636209316e-13,0.0,60,122,2.918424203999998,0.0,1.0,0.0,0.0,0.9545,0.045499999999999985,0.045499999999999985,0.8087167070217918,0.0,0.0,0.0,0.0,0.0,0.10335161223085983,0.0003985750463658316,1.4109569724749796e-05,0.8962357031530496,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012135517471177184,0.0,0.0,0.012135517471177184,0.0,0.0,0.03790088334999167,0.9620991166500084,0.03699452115688473,2.3048542588949203,2.3048542588949203,2.3048542365431786,1.5879440009593964,0.019217344146454707,0.12549152597784996,2.581128813326359,0.0455,0.045166015625,0.3135218587704003,7.543699771165848,1.1541729718446732,0.0,0.0,2,16,0.11086259037256241,0.07447854243218899,1,0,0,True,0.00017147499999999998,0.0,0.0
318,200,12.134176254272461,20.0,time_limit,time_limit,-0.011007972992956638,-3.2015948589991323,-3.2015948589991323,-0.001173145486973226,0.01165439747273922,0.15,0.15,0.6569037656903766,2.3018573512086706,2.464248629327358,3,2.3018573512086706,20.000000000000014,0.0013811551492757936,0.0,0.0002725445676202155,0.0,11,0.55,0.5567567567567567,0.22702702702702704,0.21621621621621623,0.5567567567567567,0.22702702702702704,0.21621621621621623,0.499119113300927,0.085,1.0,0.49810358084160816,0.8471662610769272,0.0,0.0,1.525763564970417e-12,0.0,82,103,2.9177166223999986,0.0,1.0,0.0,0.0,0.95375,0.04625000000000001,0.04625000000000001,0.7883211678832117,0.0,0.0,0.0,0.0,0.0,0.09816497539128957,0.0004333056216677348,5.172251525354332e-05,0.9013499964717891,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.0117151479208857,0.0,0.0,0.0117151479208857,0.0,0.0,0.00988979718935172,0.9901102028106483,-0.07242552555081519,3.3503153324127197,3.3503153324127197,3.3503152457150547,1.5865794095126065,0.02839821915734898,0.09065656702626836,4.305454075336456,0.04625,0.04190340909090909,0.4252727272158319,5.941572395238009,2.8090702186931265,0.0,0.0,1,11,0.1756860464811325,0.12502208724617958,0,10,0,True,0.00017147499999999998,0.0,0.0
319,200,14.722318649291992,20.0,time_limit,time_limit,-0.012523181736469269,-3.5046354875319485,-3.5046354875319485,-0.0011134601663798094,0.012840845622122288,0.05,0.05,0.648854961832061,3.1465968822706256,3.1465968822706256,1,3.1465968822706256,20.000000000000014,0.0015113599008812631,0.0,0.0002748662563778173,0.0,16,0.8,0.6066350710900474,0.2037914691943128,0.1895734597156398,0.6066350710900474,0.2037914691943128,0.1895734597156398,0.4963838662456255,0.055,0.0,0.49217287066152715,0.8509142935276031,0.0,0.0,9.762148771644275e-13,0.0,80,119,3.5157326747999984,0.0,1.0,0.0,0.0,0.94725,0.052749999999999964,0.052749999999999964,0.8163672654690619,0.0,0.0,0.0,0.0,0.0,0.08660090823582847,0.00044569043553146603,2.12613650327799e-05,0.9129321399636072,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.010784003757805602,0.0,0.0,0.010784003757805602,0.0,0.0,0.03049649126299125,0.9695035087370089,-0.05785859415405675,2.0716107205340735,2.0716107205340735,2.071610689163208,1.5848228178526227,-0.007783897809292141,0.10248002684430073,2.36506619265205,0.05275,0.05283717105263158,0.5876460796908328,4.383593810232062,1.4324631314528615,0.0,0.0,2,19,0.10185843706130981,0.048153682425618044,1,3,0,True,0.00017147499999999998,0.0,0.0
320,200,12.34848165512085,20.0,time_limit,time_limit,-0.01108140591531992,-3.216281143003499,-3.216281143003499,-0.0011621845187619328,0.011618341319262981,0.15,0.15,0.6333333333333333,2.4444160032364337,3.0291814821556633,3,2.4444160032364337,20.000000000000014,0.0002612760822327691,0.0,5.6547131600658016e-05,0.0,15,0.75,0.8375634517766497,0.03553299492385787,0.12690355329949238,0.8375634517766497,0.03553299492385787,0.12690355329949238,0.5021845292206853,0.01,0.0,0.5169015800439873,0.895399796962738,0.0,0.0,0.0,0.0,28,160,3.249722005433238,0.0,1.0,0.0,0.0,0.95075,0.049250000000000016,0.049250000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.09813395881640499,6.606722389137917e-05,0.0,0.9017999739597036,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011580080862583086,0.0,0.0,0.011580080862583086,0.0,0.0,0.03048004530813159,0.9695199546918684,-0.0034032400290016085,1.7251850347965956,1.7251850347965956,1.725185053423047,1.064070318825543,0.005672300849937528,0.06704487546812743,2.9804488513618708,0.04925,0.0491943359375,0.5505370702885557,3.4600249603390694,1.285773055627942,0.0,0.0,5,64,0.07648051530122757,0.06839291788637637,4,3,0,True,0.00017147499999999998,0.0,0.0
321,133,8.80031967163086,13.3,idle,terminated,-0.016266323626041412,-2.163421285727987,-2.163421285727987,-0.0012132583651691675,0.017191007733345032,0.15,0.15,0.6108786610878661,2.177989036458737,2.503768583952313,3,2.177989036458737,13.299999999999969,0.0001880572929094637,0.0,3.962562647712806e-05,0.0,17,0.85,0.8306010928961749,0.03278688524590164,0.1366120218579235,0.8306010928961749,0.03278688524590164,0.1366120218579235,0.49859183801099993,0.0,0.0,0.4949586663650873,0.858471816778183,0.0,0.0,0.0,0.0,31,152,4.367581899393952,0.007518796992481221,0.0,0.0,0.0,0.931203007518797,0.06879699248120297,0.06879699248120297,0.0,0.0,0.0,0.0,0.0,0.0,0.06991365153230139,2.735727161351552e-05,0.0,0.930058991196085,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012091110651250828,0.0,0.0,0.012091110651250828,0.0,0.0,0.14754817352962954,0.8524518264703704,-0.005902731946359078,7.0534765521685285,7.0534765521685285,7.053476532300313,1.2161920169989269,-0.000176460901760341,0.055937399001171194,10.159884187082449,0.06879699248120301,0.06949869791666667,0.6190099196780162,4.772668272256851,7.883272588253021,0.0,0.0,3,24,0.11822671443223953,0.04966220650821923,2,3,0,True,0.00017147499999999998,0.0,0.0
322,62,3.6854450702667236,6.2,idle,terminated,-0.03437785059213638,-2.1314267914592375,-2.1314267914592375,-0.0011909109307453036,0.03437785059213638,0.15,0.15,0.6748971193415638,2.7397022275091856,3.028190675036735,3,2.7397022275091856,6.199999999999994,0.0012478480592995206,0.0,0.00024837394643480615,0.0,17,0.85,0.8263157894736842,0.03684210526315789,0.1368421052631579,0.8263157894736842,0.03684210526315789,0.1368421052631579,0.5022881217909256,0.0,0.0,0.5099903909181258,0.8752691775560376,0.0,0.0,0.0,0.0,33,157,10.832225886399529,0.016129032258064533,0.0,0.0,0.0,0.8467741935483871,0.15322580645161288,0.15322580645161288,0.0,0.0,0.0,0.0,0.0,0.0,0.03409431944707751,0.00012372327129781641,0.0,0.9657819572816246,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.011804494306548898,0.0,0.0,0.011804494306548898,0.0,0.0,0.08167752947063256,0.9183224705293674,0.0032538768835365774,1.3744825661182403,1.3744825661182403,1.374482524394989,1.007678747177124,0.008204034256050364,0.05746106542646885,2.678281608223915,0.1532258064516129,0.1515625,0.23908584350720047,0.6978543564677239,1.9717570185661315,0.0,0.0,5,20,0.041356030851602554,0.04002578537911177,-1,-1,0,False,0.00017147499999999998,0.0,0.0
323,70,4.437757968902588,7.0,idle,terminated,-0.032218966633081436,-2.255327715284106,-2.255327715284106,-0.0012190107954666018,0.033016908913850784,0.1,0.1,0.7346938775510204,2.2549843089346258,2.452002714802702,2,2.2549843089346258,6.999999999999991,0.0005561234891516803,0.0,7.161395961851258e-05,0.0,18,0.9,0.8634146341463415,0.02926829268292683,0.1073170731707317,0.8634146341463415,0.02926829268292683,0.1073170731707317,0.5021911625218178,0.0,0.0,0.5121250100021542,0.8766377687454222,0.0,0.0,0.0,0.0,28,177,9.732132496231891,0.014285714285714304,0.0,0.0,0.0,0.8535714285714285,0.14642857142857146,0.14642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.03664650501728096,7.348255667813385e-05,0.0,0.9632800124260409,0.0,0,0,0,0.0,unified_mainline,0.0,0.0,-0.012053750905222345,0.0,0.0,0.012053750905222345,0.0,0.0,0.024694101800264517,0.9753058981997355,0.012571600414812565,1.7705328941345215,1.7705328941345215,1.7705329418182374,1.0161440420150756,0.0034994301293045284,0.04498939834535122,1.9864737939834596,0.14642857142857144,0.14484375,0.004017621800303459,0.2761380344629288,3.030605869293213,0.0,0.0,5,25,0.060662493109703064,0.04473929628729817,-1,-1,0,False,0.00017147499999999998,0.0,0.0
