episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
1,27,27,76,2.814814814814815,6.277690887451172,42,True,False,all_failed,all_failed,terminated,0.0,2.700000000000001,,1.9394133147883874,3,,3.147093334036809,2.4162421515224612,1437372236.3709905,nan,0.03527970795081152,0.03527970795081152,nan,0.0,0.0,nan,-0.01315740142978941,-0.01315740142978941,0.035279707950811555,0.12009168175450484,0.0,nan,nan,nan,0.0022122306521022133,nan,0.0,nan,0.0,0.0,nan,1.0,nan,2.0002120793005673e-10,0.0,1.301106150597417e-09,2.0002120793005673e-10,1.1426826318494674e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0,0,0.0,0,10,10,96,0.0022122308146208525,0.0012309085577726364,0.020812883228063576,-0.020601775497198105,0.03879440203309059,0.006762538570910692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.03664688141824684,nan,0,0,0,0.0,unified_mainline,0.12533580456209367,nan,nan,0.13019286819640324,nan,nan,0.7940698596434618,nan,nan,0.2059301403565382,0.10000000000000042,0.10000000000000042,0.0,0.0,0.12009168175450495,0.8946453010952256,0.017602945108052506,0.17744486918635843,1.9394133147883874,,,0.0,0.3,0.3,0.6770833333333334,0.7,0.0,0.0,,0,0.7185185185185186,0.28148148148148144,0.28148148148148144,0.0,0.0,0.21052631578947367,0.5131578947368421,0.27631578947368424,0.21052631578947367,0.5131578947368421,0.27631578947368424,0.4945294982636694,0.8157285213470459,2.108396625518799,0.004317331640049815,0.07890625,-0.00822731303051114,1.6659245252609254,0.0025515830609947445,0.00634463494643569,0.0,0.0,0.7870153188705444,15.050511096880621,2.108396625518799,-2.108396625518799,1.0,1.0,270,270,-0.0007179048261605203,0.10149162262678146,0.001860998384654522,0.08056530803442001,0.0001966932788491249,0.06533223688602448,0.79453125,,,0,1.0,1.0,0.9777777777777779,8.800000000000004,38816180.19820052,1.0,1.0,0.10526315789473684,0.6973684210526315,0.19736842105263158,0.4342105263157895,0.4342105263157895,nan,nan,0.2256999320611557,0.049019639352059746,0.9922881598752914,0.4342105263157895,0.2256999320611557,0.5263157894736842,0.09547126736141863,0.25,0.375,0.375,0.22641509433962265,0.5094339622641509,0.2641509433962264,0.13333333333333333,0.6,0.26666666666666666,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.27631578947368424,-0.0870483029807132,0.1952409975877668,0.1081926946070536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959680376091489,0.5925925925925926,2.0,False,0.0,0.0,0.0
2,24,24,59,2.4583333333333335,2.582556962966919,42,True,False,all_failed,all_failed,terminated,0.0,2.400000000000001,,0.8301348117744519,6,,2.9168844751273113,2.0360844514834726,334558088.1769085,nan,0.00837079351737048,0.00837079351737048,nan,0.0,0.0,nan,0.022458651265577802,0.022458651265577802,0.008370793517370474,0.07957570862267666,0.0,nan,nan,nan,0.0030829444782948284,nan,0.0,nan,0.0,0.0,nan,1.0,nan,1.0068003375440782e-10,0.0,3.5396694741951307e-10,8.578918131441071e-11,3.4827665335024234e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0,0,0.0,0,10,10,67,0.0030829443130642176,0.0,0.018009608052670954,-0.020355062559247017,0.031361453235149384,0.006495111156255007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.008370793517370474,nan,0,0,0,0.0,unified_mainline,0.034050685494388375,nan,nan,0.034050685494388375,nan,nan,0.24038113305597567,nan,nan,0.7596188669440244,0.1000000000000003,0.1000000000000003,0.0,0.0,0.07957570862267666,0.991419244344739,0.008725670799980764,0.04170034633530601,0.8301348117744519,,,0.0,0.6,0.6,0.8208955223880597,0.4,0.0,0.0,,0,0.7541666666666667,0.24583333333333335,0.24583333333333335,0.0,0.0,0.22033898305084745,0.4576271186440678,0.3220338983050847,0.22033898305084745,0.4576271186440678,0.3220338983050847,0.5067884126853054,0.866152286529541,1.878962469100952,0.016834877990186216,0.049166667833924295,0.002704608254134655,1.035536539554596,0.001441946066915989,0.0013339453260414302,0.0,0.0,0.48428162932395935,6.751214118163017,1.878962469100952,-1.878962469100952,1.0,1.0,240,240,0.0014341633068397641,0.09342558681964874,0.015143611282110215,0.09050484895706176,0.009356517810374498,0.06525319069623947,0.7016666650772094,,,0,1.0,1.0,0.755555555555556,6.800000000000001,32849527.546440333,0.8999999999999998,1.0,0.1694915254237288,0.7288135593220338,0.1016949152542373,0.3898305084745763,0.3898305084745763,nan,nan,0.02753123290152158,0.008216634383583506,0.09255217800586707,0.3898305084745763,0.02753123290152158,0.576271186440678,0.005132049648684893,0.3,0.4,0.3,0.20930232558139536,0.4418604651162791,0.3488372093023256,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25925925925925924,-0.02820901091305024,0.09882395293568684,0.07388267247153171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051195945668344,0.3333333333333333,0.0,False,0.0,0.0,0.0
3,37,37,114,3.081081081081081,4.52457594871521,42,True,False,all_failed,all_failed,terminated,0.0,3.700000000000002,,2.8703896846720482,5,,3.804118545175097,3.411411144018847,1927060315.745699,nan,0.04262854238917828,0.04262854238917828,nan,0.0,0.0,nan,0.002005270256560531,0.002005270256560531,0.042628542389178285,0.2613277209283728,0.0,nan,nan,nan,0.0044633812645738825,nan,0.0,nan,0.0,0.0,nan,1.0,nan,2.5747039916756975e-11,0.0,1.5176996742694017e-10,2.5747039916756975e-11,1.3923366765089545e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0,0,0.0,0,10,10,135,0.004463381599634886,0.0009448921191506088,0.02080890648066995,-0.0202962514013052,0.02912984788417816,0.006727939937263727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.04916606792542651,nan,0,0,0,0.0,unified_mainline,0.13835579547364882,nan,nan,0.15957408010884042,nan,nan,0.836449808988082,nan,nan,0.16355019101191792,0.10000000000000069,0.10000000000000069,0.0,0.0,0.261327720928373,0.9893178639288078,0.028260160198889578,0.27495464460952557,2.8703896846720482,,,0.0,0.5,0.5,0.762962962962963,0.5,0.0,0.0,,0,0.6918918918918919,0.30810810810810807,0.30810810810810807,0.0,0.0,0.22807017543859648,0.3333333333333333,0.43859649122807015,0.22807017543859648,0.3333333333333333,0.43859649122807015,0.4947548153013298,0.8878596723079681,1.4859304904937745,-0.002293729851953685,0.046875,0.019908973574638368,0.9652390480041504,0.001507390383630991,0.0016089990735054017,0.0,0.0,0.4743682026863098,7.9859841308812936,1.4859304904937745,-1.4859304904937745,1.0,1.0,370,370,0.03142615035176277,0.0779910460114479,0.029051660746335983,0.08280190229415893,0.013112430809997022,0.048537662625312804,0.528125,,,0,1.0,1.0,0.3111111111111112,2.7999999999999985,17279900.36387728,1.0,1.0,0.09649122807017543,0.9035087719298246,0.0,0.2982456140350877,0.2982456140350877,nan,nan,0.4953994281235851,0.124149238299908,2.455606044716719,0.2982456140350877,0.4953994281235851,0.7631578947368421,0.045650527867417634,0.0,0.36363636363636365,0.6363636363636364,0.2524271844660194,0.3300970873786408,0.4174757281553398,nan,nan,nan,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.043859649122807015,0.6083346491444115,0.10813000437755624,0.7164646535219679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958747331153702,0.43243243243243246,2.3999999999999915,False,0.0,0.0,0.0
4,39,39,136,3.4871794871794872,5.428285598754883,42,True,False,all_failed,all_failed,terminated,0.0,3.900000000000002,,2.7119389963620977,5,,3.7726548814869325,3.458684561648552,1994555939.4611645,nan,0.0345925583584068,0.0345925583584068,nan,0.0,0.0,nan,0.0022189611577299036,0.0022189611577299036,0.0345925583584068,0.1986093496316223,0.0,nan,nan,nan,0.0036811519516136686,nan,0.0,nan,0.0,0.0,nan,1.0,nan,5.417662499174192e-11,0.0,1.9785018415263695e-10,4.022842128859061e-11,1.9419017366351075e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0,0,0.0,0,10,10,140,0.003681151894852519,0.001851288485340774,0.021853777579963218,-0.020124955102801323,0.028555041179060936,0.006336158607155085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.03741616928922096,nan,0,0,0,0.0,unified_mainline,0.09919924823366655,nan,nan,0.10729636781467776,nan,nan,0.7928613246683577,nan,nan,0.20713867533164226,0.10000000000000073,0.10000000000000073,0.0,0.0,0.19860934963162236,0.9905535586402469,0.022003657872941337,0.20461995590616,2.7119389963620977,,,0.0,0.5,0.5,0.8857142857142857,0.5,0.0,0.031578947368421054,,0,0.6512820512820513,0.3487179487179487,0.3487179487179487,0.0,0.0,0.22794117647058823,0.3897058823529412,0.38235294117647056,0.22794117647058823,0.3897058823529412,0.38235294117647056,0.5075513100119793,0.8866345286369324,1.584912657737732,0.0018836409319192172,0.04140625,0.009937266260385514,0.9309117078781128,0.001196435047313571,0.0014449137961491942,0.0,0.0,0.44501563906669617,9.239967728541647,1.584912657737732,-1.584912657737732,1.0,1.0,390,390,0.019244413822889328,0.07200906425714493,0.02851468399167061,0.0786472961306572,0.01900909710675478,0.05541703850030899,0.54375,,,0,1.0,1.0,0.3333333333333335,3.0,24547961.542833995,1.0,1.0,0.08823529411764706,0.875,0.03676470588235294,0.35294117647058826,0.35294117647058826,nan,nan,0.23606049629044096,0.08330267156936366,0.6331072731297162,0.35294117647058826,0.23606049629044096,0.8235294117647058,0.03497940699597729,0.08333333333333333,0.25,0.6666666666666666,0.23529411764705882,0.3949579831932773,0.3697478991596639,0.4,0.6,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07352941176470588,0.16313508090844273,0.1678148766791907,0.3309499575876334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060216856762194,0.4358974358974359,2.0,False,0.0,0.0,0.0
5,28,28,88,3.142857142857143,5.631656169891357,42,True,False,all_failed,all_failed,terminated,0.0,2.800000000000001,,1.8634749694514663,4,,3.095062800010293,2.466897333653712,1322471295.9708302,nan,0.03337699117140996,0.03337699117140996,nan,0.0,0.0,nan,-0.003836827174152566,-0.003836827174152566,0.03337699117140996,0.15131228850423523,0.0,nan,nan,nan,0.002954016399725739,nan,0.0,nan,0.0,0.0,nan,1.0,nan,2.0175415504919414e-10,0.0,1.5354670923617435e-09,1.3460446646185176e-10,1.0891979540517162e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0,0,0.0,0,10,10,99,0.002954016672447324,0.0012152944691479206,0.020785833150148387,-0.020401470363140106,0.027632607147097588,0.007242648862302303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.03582389852399084,nan,0,0,0,0.0,unified_mainline,0.10619951736357715,nan,nan,0.11398513166724357,nan,nan,0.7835026208109371,nan,nan,0.21649737918906295,0.10000000000000046,0.10000000000000046,0.0,0.0,0.15131228850423523,0.9941669986426126,0.018263288449348686,0.200133222684127,1.8634749694514663,,,0.0,0.4,0.4,0.7777777777777778,0.6,0.0,0.0,,0,0.6857142857142857,0.3142857142857143,0.3142857142857143,0.0,0.0,0.26136363636363635,0.3977272727272727,0.3409090909090909,0.26136363636363635,0.3977272727272727,0.3409090909090909,0.4767468247953887,0.8352542579174042,1.9309021949768066,0.01677794326096773,0.01640625,-0.01399678960442543,0.7835504055023194,0.000848001497797668,0.0011019149562343955,0.0,0.0,0.34013540744781495,4.687216543464053,1.9309021949768066,-1.9309021949768066,1.0,1.0,280,280,-0.0068735890090465546,0.06983095407485962,0.0120820427313447,0.07962843328714371,0.016991594806313515,0.05298523232340813,0.47265625,,,0,1.0,1.0,0.8000000000000005,7.199999999999997,26700632.5527184,0.8999999999999996,1.0,0.11363636363636363,0.8181818181818182,0.06818181818181818,0.4431818181818182,0.4431818181818182,nan,nan,0.1758592689537715,0.08865249124836139,0.6063189032095782,0.4431818181818182,0.1758592689537715,0.5568181818181818,0.06085250223383823,0.4,0.4,0.2,0.2638888888888889,0.4166666666666667,0.3194444444444444,0.0,0.16666666666666666,0.8333333333333334,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.18181818181818182,-0.051052447428812056,0.2467265488299674,0.21177590340099992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48181269510782193,0.4642857142857143,2.299999999999997,False,0.0,0.0,0.0
6,13,13,68,5.230769230769231,1.1184368133544922,42,True,False,success_all_done,success_all_done,terminated,0.0,1.3,,0.815229007699682,10,,2.9770180904058545,2.0805250344883963,312245507.3434259,nan,0.019160568636829883,0.019160568636829883,nan,0.0,0.0,nan,0.12315931154619073,0.12315931154619073,0.019160568636829873,0.16072327669568837,0.0,nan,nan,nan,0.014231988018302062,nan,0.0,nan,0.0,0.0,nan,1.0,nan,2.5871917455622118e-11,0.0,2.0336408390608782e-10,2.5871915720898642e-11,1.731572704666284e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0,0,0.0,0,10,10,67,0.014231988228857517,0.0032827742397785187,0.05519385412335389,0.0,0.08409720659255981,0.014231988228857517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.019958544230296957,nan,0,0,0,0.0,unified_mainline,0.0366304988645277,nan,nan,0.0381560404402736,nan,nan,0.23610022180766255,nan,nan,0.7638997781923376,0.09999999999999977,0.09999999999999977,0.0,0.0,0.16072327669568834,0.9961454678623237,0.0168985571029285,0.09578152696330783,0.815229007699682,,,0.7805250344883963,1.0,1.0,1.0,0.0,0.0,0.0,,0,0.47692307692307695,0.523076923076923,0.523076923076923,0.0,0.0,0.23529411764705882,0.36764705882352944,0.39705882352941174,0.23529411764705882,0.36764705882352944,0.39705882352941174,0.5365019523837034,0.8712041556835174,1.788447666168213,0.012046277616173029,0.024615384917706252,0.00046605058014392853,1.8603177309036254,0.0009325693361461162,0.0014961389126256109,0.0,0.0,0.8960705995559692,19.788267244440757,1.788447666168213,-1.788447666168213,1.0,1.0,130,130,0.049206849187612534,0.08952508121728897,0.10726714879274368,0.07237482517957687,0.08029266744852066,0.06471749916672706,0.6707692384719849,,,0,1.0,1.0,0.46666666666666673,4.200000000000001,28023603.26896184,1.0,1.0,0.16176470588235295,0.8088235294117647,0.029411764705882353,0.36764705882352944,0.36764705882352944,nan,nan,0.02907139616592812,0.0166100502637222,0.10324680015752785,0.36764705882352944,0.02907139616592812,0.7647058823529411,0.004323575751121707,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.21818181818181817,0.38181818181818183,0.4,0.5,0.0,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.14705882352941177,0.029640578652165295,0.0436193370201152,0.0732599156722805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289207776578573,0.07692307692307693,0.3999999999999986,False,0.0,0.0,0.0
7,9,9,59,6.555555555555555,0.8377685546875,42,True,False,success_all_done,success_all_done,terminated,0.0,0.8999999999999999,,0.6651860110255352,10,,3.013278765563665,1.9836941692461167,331132202.34733284,nan,0.023267328692054657,0.023267328692054657,nan,0.0,0.0,nan,0.18452341516971388,0.18452341516971388,0.023267328692054674,0.140559569947521,0.0,nan,nan,nan,0.020779074386176856,nan,0.0,nan,0.0,0.0,nan,1.0,nan,4.9440812555090474e-11,0.0,2.9988558858384806e-10,4.9440812555090474e-11,3.617126639876567e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0,0,0.0,0,10,10,59,0.020779075101017952,0.018545517697930336,0.04432871043682098,0.0015787349548190832,0.04917735606431961,0.020779075101017952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.023267328692054674,nan,0,0,0,0.0,unified_mainline,0.03549253529296476,nan,nan,0.03549253529296476,nan,nan,0.1225307825631316,nan,nan,0.8774692174368685,0.09999999999999983,0.09999999999999983,0.0,0.0,0.14055956994752103,1.0043593998533036,0.015315524515743912,0.08727127209271762,0.6651860110255352,,,1.0836941692461168,1.0,1.0,1.0,0.0,0.0,0.0,,0,0.34444444444444444,0.6555555555555556,0.6555555555555556,0.0,0.0,0.2033898305084746,0.3559322033898305,0.4406779661016949,0.2033898305084746,0.3559322033898305,0.4406779661016949,0.4919993387876262,0.8085106015205383,1.838048243522644,0.004616230260580778,0.033333334140479565,0.001971417968161404,0.6771881341934204,0.0007750725955702365,0.0011886806576512754,0.0,0.0,0.3047864496707916,9.532179936868461,1.838048243522644,-1.838048243522644,1.0,1.0,90,90,0.01474022027105093,0.053737375885248184,0.13307109475135803,0.06746798902750015,0.12445327192544937,0.0753027468919754,0.6800000071525574,,,0,1.0,1.0,0.4666666666666667,4.2,28988768.329156164,1.0,1.0,0.1694915254237288,0.7966101694915254,0.03389830508474576,0.3220338983050847,0.3220338983050847,nan,nan,0.0243410742001842,0.016952589405201966,0.07555379092820877,0.3220338983050847,0.0243410742001842,0.6610169491525424,0.00488246738511995,0.2,0.5,0.3,0.19148936170212766,0.3404255319148936,0.46808510638297873,0.5,0.0,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13559322033898305,-0.03144264476316702,0.10071180088427364,0.06926915612110664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493688367265794,0.1111111111111111,0.5999999999999996,False,0.0,0.0,0.0
8,24,24,105,4.375,2.5874991416931152,42,True,False,all_failed,all_failed,terminated,0.0,2.400000000000001,,1.7923622456571136,8,,3.192088561299391,2.422936529844388,1359135920.8480573,nan,0.04467238652069829,0.04467238652069829,nan,0.0,0.0,nan,0.033633362874533126,0.033633362874533126,0.0446723865206983,0.0679223379618789,0.0,nan,nan,nan,0.007830574939523141,nan,0.0,nan,0.0,0.0,nan,1.0,nan,3.9788752154157336e-11,0.0,1.633210372498084e-10,3.9788752154157336e-11,2.8440674954000026e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0,0,0.0,0,10,10,95,0.007830575108528137,0.0043822419829666615,0.026247507613152258,-0.010407286696135998,0.029170416295528412,0.009541393257677555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.046605016041150554,nan,0,0,0,0.0,unified_mainline,0.1021083120473104,nan,nan,0.10652575095120127,nan,nan,0.6378965605842212,nan,nan,0.3621034394157788,0.1000000000000003,0.1000000000000003,0.0,0.0,0.0679223379618789,0.36044873580453035,0.008477283608298603,0.21219006398394658,1.7923622456571136,,,0.0229365298443871,0.8,0.8,0.9578947368421052,0.2,0.0,0.10989010989010989,,0,0.5625,0.4375,0.4375,0.0,0.0,0.21904761904761905,0.3142857142857143,0.4666666666666667,0.21904761904761905,0.3142857142857143,0.4666666666666667,0.5035671694873117,0.8739122152328491,1.6287002325057984,0.0003218990808818489,0.06416666768491268,-0.003564072953304276,0.6671243667602539,0.0006758519914001227,0.0010099676437675953,0.0,0.0,0.29826708436012267,10.273635719048205,1.6287002325057984,-1.6287002325057984,1.0,1.0,240,240,-0.024911310523748398,0.06577228754758835,0.10715732425451278,0.08585487306118011,0.11814608871936798,0.07041352093219758,0.551666659116745,,,0,1.0,1.0,0.31111111111111095,2.799999999999999,24107205.574130848,1.0,1.0,0.10476190476190476,0.8285714285714286,0.06666666666666667,0.3047619047619048,0.3047619047619048,nan,nan,0.15542574439496473,0.08074482747083724,0.48007419521558803,0.3047619047619048,0.15542574439496473,0.7428571428571429,0.06830845865683675,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.2413793103448276,0.3103448275862069,0.4482758620689655,0.0,0.5714285714285714,0.42857142857142855,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10476190476190476,0.07697638362549486,0.09828887642684582,0.17526526005234067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026902403216809,0.25,1.8499999999999979,False,0.0,0.0,0.0
