episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
1,,-6.837881662362505,-0.029189408311812524,2.2366934537887575,0.0,0.0,0.0,0.11363636363636363,0.0,0.3702770780856423,0.4282115869017632,0.20151133501259447,0.4979424036454293,1.103125,1.103125,0.0,0.8937815063438862,6.639412627930231,23.75,-0.5534150089197347,0.2375,0.4423615796210442,-1.8226402568526443,-8.462052884782874,2.9290081326684096,8,8,7.702442646026611
1,Random,-4.395875334451018,-0.02197937667225509,0.0,0.0,0.0,0.0,0.18072289156626506,0.6,0.280625,0.399375,0.32,0.7160283310456937,0.73875,0.73875,0.0,1.0,0.0,30.927835051546392,-0.31384216225995726,0.30927835051546393,0.27082712440758777,-4.395875334451018,-4.395875334451018,0.0,8,8,0.0
1,Local-Only,-4.74977746042395,-0.023748887302119753,0.0,0.0,0.0,0.0,0.13253012048192772,0.0,1.0,0.0,0.0,1.0,1.020625,1.020625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.74977746042395,-4.74977746042395,0.0,8,8,0.0
1,Greedy,4.141691295657217,0.020708456478286084,0.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.094375,0.905625,0.0,1.0,0.005,0.005,0.49,1.0,0.0,0.0,0.0,0.0,0.0,4.141691295657217,4.141691295657217,0.0,8,8,0.0
1,Oracle-Min,6.974352539969408,0.03487176269984704,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.071875,0.928125,0.0,0.928125,0.003125,0.003125,0.125,1.0,0.0,0.0,0.0,0.0,0.0,6.974352539969408,6.974352539969408,0.0,8,8,0.0
1,EFT,1.702629433267965,0.008513147166339824,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.105625,0.894375,0.0,0.0,0.009375,0.009375,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.702629433267965,1.702629433267965,0.0,8,8,0.0
1,CP-EFT,1.802735819443754,0.00901367909721877,0.0,0.0,0.0,0.0,0.5172413793103449,0.0,0.1425,0.8575,0.0,0.0,0.035625,0.035625,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.802735819443754,1.802735819443754,0.0,8,8,0.0
1,LB-Greedy,1.7026294280001235,0.008513147140000617,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.105625,0.894375,0.0,0.0,0.009375,0.009375,0.16,1.0,0.0,0.0,0.0,0.0,0.0,1.7026294280001235,1.7026294280001235,0.0,8,8,0.0
1,Static,3.107525149397579,0.015537625746987895,0.0,0.125,0.125,0.125,0.37209302325581395,0.0,0.188125,0.811875,0.0,1.0,0.1925,0.1925,0.14,1.0,0.0,0.0,0.0,0.0,0.0,3.107525149397579,3.107525149397579,0.0,8,8,0.0
2,,-7.435430152463453,-0.032177150762317266,2.8576194365819294,0.0,0.0,0.0,0.13333333333333333,0.25,0.3882978723404255,0.39095744680851063,0.22074468085106383,0.49362535305379424,1.041875,1.041875,0.0,0.9783470462612073,2.9178633851613673,27.710843373493976,-0.4272351035547375,0.27710843373493976,0.8462144742910194,-4.949619056843071,-7.867482442004438,2.103806848297387,8,8,7.359925985336304
3,,-6.9763770219018335,-0.029881885109509166,1.2412180622418723,0.0,0.0,0.0,0.1566265060240964,0.0,0.4470046082949309,0.423963133640553,0.12903225806451613,0.49578807172132655,1.05375,1.05375,0.0,0.9574469677245024,4.176299416677671,21.428571428571427,-0.5284350174061994,0.21428571428571427,0.3708931322271392,-4.155838413339096,-8.332137830016768,2.9008598012017757,8,8,7.566436767578125
4,,-6.81070155239226,-0.0290535077619613,0.842114249865214,0.0,0.0,0.0,0.1935483870967742,0.4,0.4401041666666667,0.3515625,0.20833333333333334,0.4846282167942263,1.134375,1.134375,0.0,0.9737789523080522,3.39173871552826,32.5,-0.22353486978847892,0.325,0.5833382145058368,-4.333150675365411,-7.724889390893671,2.5269204007335246,8,8,7.050506114959717
5,,-5.702276854642359,-0.023511384273211797,0.6313139958226163,0.0,0.0,0.0,0.11363636363636363,0.5,0.38481675392670156,0.4816753926701571,0.13350785340314136,0.4738186815037625,0.864375,0.864375,0.0,0.9800266868645947,1.949675407524691,19.607843137254903,-0.5193107530247157,0.19607843137254902,0.3177081069495215,-3.6268563200571946,-5.5765317275818855,2.287690817864336,8,8,7.216262578964233
6,,-5.079743984273524,-0.020398719921367617,0.6933280795812606,0.0,0.0,0.0,0.20652173913043478,0.5,0.4362244897959184,0.44642857142857145,0.11734693877551021,0.4828668810159434,0.943125,0.943125,0.0,0.9373863060854518,3.9372205808505036,21.73913043478261,-0.8001965385373286,0.21739130434782608,0.2731458376426274,-1.6361095523585014,-5.573330133209005,2.487809111044229,8,8,7.210106372833252
7,,-6.496922164252188,-0.02748461082126094,0.668080387370927,0.0,0.0,0.0,0.15789473684210525,0.0,0.4783783783783784,0.4297297297297297,0.0918918918918919,0.4919916866533458,1.155,1.155,0.0,0.9234542255517129,4.367618516825248,17.647058823529413,-0.6663016809316384,0.17647058823529413,0.637896537171407,-2.9805951948800433,-7.3482137117052915,2.643042624735448,8,8,7.007200002670288
8,,-6.281870886615691,-0.026409354433078455,1.2381710728009543,0.0,0.0,0.0,0.2823529411764706,0.0,0.5650969529085873,0.3379501385041551,0.09695290858725762,0.49159903181833214,1.380625,1.380625,0.0,0.9121890906387264,5.8890829027065,22.857142857142858,-1.0798918971218412,0.22857142857142856,1.0871774187596588,-2.8446308311641517,-8.733713733870651,2.325056684228449,8,8,7.090321779251099
9,,-6.62949611795541,-0.028147480589777053,0.9058071659369902,0.0,0.0,0.0,0.20833333333333334,0.0,0.5989304812834224,0.3181818181818182,0.08288770053475936,0.4952292981965002,1.22625,1.22625,0.0,0.9583524655182308,3.3546907209105274,22.58064516129032,-0.9327942328996963,0.22580645161290322,0.1694107572642751,-3.9023308955272746,-7.257021616437802,1.632637188818026,8,8,7.265203475952148
10,,-5.808071458996115,-0.024040357294980573,0.8270271221796671,0.0,0.0,0.0,0.1935483870967742,0.6666666666666666,0.7366666666666667,0.20666666666666667,0.056666666666666664,0.49368678672763056,0.974375,0.974375,0.0,0.9922544669139663,1.5629231274188782,29.411764705882355,-0.6511575802342816,0.29411764705882354,0.13558408726161963,-3.9541760721793398,-5.517099199598218,1.9732307974842025,8,8,6.992753267288208
11,,-6.911409026510147,-0.029557045132550735,0.8060558140277863,0.0,0.0,0.0,0.11578947368421053,0.0,0.6476426799007444,0.3027295285359802,0.04962779156327544,0.49957352242083286,1.2175,1.2175,0.0,0.9901252489428028,2.0242239724696267,25.0,-0.6842571861218198,0.25,0.419063068070357,-5.240787522262675,-7.265011494732302,1.8506340844313234,8,8,6.964662551879883
12,,-6.93760640543556,-0.0296880320271778,1.5794845938682556,0.0,0.0,0.0,0.16853932584269662,0.0,0.680306905370844,0.26854219948849106,0.05115089514066496,0.501074164393358,1.253125,1.253125,0.0,0.9779286287266322,2.962947761411778,55.00000000000001,-0.10708294430291374,0.55,0.41863139085111917,-4.322076423738707,-7.285024185150485,1.9301344513374086,8,8,7.0446858406066895
13,,-6.666454952824563,-0.028332274764122815,0.6564575244983037,0.0,0.0,0.0,0.15294117647058825,0.0,0.675,0.275,0.05,0.5019328752328874,1.283125,1.283125,0.0,0.9881447483776044,2.2354713839727305,22.22222222222222,-0.44721612326359733,0.2222222222222222,0.6686764288893741,-4.693221487123876,-6.928692871096606,2.3291316922802996,8,8,7.014639139175415
14,,-7.004551790053143,-0.030022758950265717,0.9672787884871165,0.0,0.0,0.0,0.22105263157894736,0.0,0.6411609498680739,0.32189973614775724,0.036939313984168866,0.4974953987181652,1.194375,1.194375,0.0,0.9710878378490843,3.6713741282615127,21.428571428571427,-1.6756454461136714,0.21428571428571427,0.5631407917618184,-3.7474798938336598,-7.418854022095172,2.06994452853371,8,8,7.107089519500732
15,,-5.885366231997652,-0.02442683115998826,0.7358982151045519,0.0,0.0,0.0,0.08536585365853659,0.0,0.7065217391304348,0.22554347826086957,0.06793478260869565,0.5029003145941533,0.986875,0.986875,0.0,0.9794920199295167,2.171314965298149,36.0,-0.20785677202077654,0.36,0.32439686672052,-3.5697706051076303,-5.7410855704057795,3.030257999365757,8,8,6.946807622909546
16,,-5.604993540359733,-0.023024967701798668,0.671709255874157,0.0,0.0,0.0,0.1724137931034483,0.0,0.8057324840764332,0.17197452229299362,0.022292993630573247,0.4977924945380073,0.989375,0.989375,0.0,0.9907347045523623,1.2993571106929345,28.57142857142857,-0.272863852705217,0.2857142857142857,0.16150517021789484,-3.998082907084937,-5.2974400177778715,2.2721877164718522,8,8,6.779972791671753
17,,-7.091012126954922,-0.03045506063477461,0.8465018351872762,0.0,0.0,0.0,0.1728395061728395,0.0,0.7075471698113207,0.2429245283018868,0.049528301886792456,0.5042329920921474,1.2775,1.2775,0.0,0.993157522087504,1.6686079403217935,42.857142857142854,-0.14629751216086223,0.42857142857142855,0.40160672246520956,-5.407514671495555,-7.076122611817349,2.7121486599550093,8,8,6.977438688278198
18,,-7.254931046946129,-0.03127465523473064,0.8614713927110036,0.0,0.0,0.0,0.1744186046511628,0.0,0.6953316953316954,0.23587223587223588,0.0687960687960688,0.49447191506566013,1.236875,1.236875,0.0,0.9826527778529771,2.7162064551113048,28.57142857142857,-0.16435547598012662,0.2857142857142857,0.5379139148468016,-5.403299962036741,-8.119506417148045,1.2389534776086197,8,8,7.201338768005371
19,,-6.571087707546733,-0.027855438537733663,0.5747748961051306,0.0,0.0,0.0,0.17391304347826086,0.0,0.6934097421203438,0.2521489971346705,0.054441260744985676,0.49452945351120436,1.22625,1.22625,0.0,0.9857801569743931,1.9067331818462598,42.10526315789473,-0.32532817268119907,0.42105263157894735,0.3774951503295322,-4.621001140146589,-6.527734321992849,1.8404582123239774,8,8,7.052696704864502
20,,-5.486008055847666,-0.02243004027923833,0.7073661198218664,0.0,0.0,0.0,0.15,0.0,0.7430340557275542,0.21362229102167182,0.043343653250773995,0.4937187186972005,1.014375,1.014375,0.0,0.9805255882245291,1.7410203113391547,35.714285714285715,-0.2972928825347346,0.35714285714285715,0.4929770528002976,-3.5416488199791663,-5.282669131318321,0.9808561609485679,8,8,6.98981237411499
21,,-6.3146020274929535,-0.026573010137464766,0.5711890597428594,0.0,0.0,0.0,0.0945945945945946,0.0,0.8367346938775511,0.13411078717201166,0.029154518950437316,0.4941607402684167,1.366875,1.366875,0.0,0.9700306283947667,2.7657407104399625,30.0,-0.5532572964611687,0.3,0.4023955529096827,-3.8143346771990045,-6.580075387638967,2.1651661111113705,8,8,7.044794082641602
22,,-6.9862804847648174,-0.029931402423824086,0.5345397181808949,0.0,0.0,0.0,0.19540229885057472,0.5,0.7121951219512195,0.24390243902439024,0.04390243902439024,0.48650355826481245,1.295625,1.295625,0.0,0.9941222238098585,1.6034163758206894,27.77777777777778,-0.5241626381651947,0.2777777777777778,0.3478578769871176,-5.115243273343688,-6.718659649164377,2.029798733113834,8,8,6.85845685005188
23,,-5.682346719027309,-0.023411733595136545,0.5400204221407573,0.0,0.0,0.0,0.0851063829787234,0.0,0.7320954907161804,0.2572944297082228,0.010610079575596816,0.4908455922268331,0.954375,0.954375,0.0,0.9691574812233859,2.2858260966330084,0.0,-0.38565779182691867,0.0,0.0,-3.450761609650809,-5.736587706283817,1.7316348262342127,8,8,6.853485345840454
24,,-5.888087399938122,-0.02444043699969061,0.5253009527921677,0.0,0.0,0.0,0.20987654320987653,0.0,0.6642512077294686,0.30917874396135264,0.026570048309178744,0.48296802123601085,0.956875,0.956875,0.0,0.9842681125148101,2.2077295064300615,36.36363636363637,-0.368920977349333,0.36363636363636365,0.19208481128862262,-3.4385689561839237,-5.646298462613985,1.972125368948345,8,8,7.049055814743042
25,,-7.097059331615353,-0.030485296658076765,0.6446301221847535,0.0,0.0,0.0,0.21839080459770116,0.0,0.5677570093457944,0.39485981308411217,0.037383177570093455,0.4745229297177866,1.16875,1.16875,0.0,0.9870836285272886,2.509719235665022,31.25,-0.19618200727268115,0.3125,0.637445511892053,-4.946071496589136,-7.455790732254158,2.8414569558578506,8,8,7.087044715881348
