episode,policy,reward_mean,reward_total,vehicle_sr,task_sr,subtask_sr,v2v_subtask_sr,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,power_ratio_mean,power_ratio_p95,episode_time_seconds,mean_cft_est,mean_cft_completed,task_duration_mean,task_duration_p95,deadline_miss_rate,time_limit_rate,illegal_action_rate,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,risk_penalty_mean,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,uncertainty_selected_mean,uncertainty_selected_p90,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,avg_queue_len,avg_rsu_queue
1,Greedy,0.0003822903016765688,0.04128735258106943,0.85,0.85,0.9855769230769231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.799999999999978,10.938026075363142,8.788235294117632,8.788235294117632,10.09999999999998,0.15,0.0,0.0,0.7689814814814815,0.2310185185185185,0.2310185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.7954554557800293,0.6930069923400879,0.05283134803175926,,,,,0.06182050332427025,0.17333272099494934,499,0.0,0.0,0.0,496,86,0.17338709677419356,86,0.0,27.84259259259259
2,Greedy,-0.02245325861763209,-2.8291105858216437,0.55,0.55,0.8735362997658079,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.599999999999971,13.284599885940533,9.51666666666665,9.51666666666665,11.459999999999974,0.45,0.0,0.0,0.7742063492063492,0.22579365079365077,0.22579365079365077,0.0,0.0,0.0,0.0,0.0,0.0,0.6464441418647766,0.4000000059604645,0.12471965700387955,,,,,0.054348092526197433,0.125,569,0.0,0.0,0.0,557,184,0.3303411131059246,184,0.0,26.857142857142858
3,Greedy,0.004926327320392507,0.6404225516510259,0.9,0.9,0.9880668257756563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.99999999999997,13.074216842651342,7.294444444444434,7.294444444444434,10.649999999999977,0.1,0.0,0.0,0.8015384615384615,0.19846153846153847,0.19846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.7736097574234009,0.6306818127632141,0.06104529649019241,,,,,0.06372673809528351,0.1666666716337204,516,0.0,0.0,0.0,514,100,0.19455252918287938,100,0.0,17.73076923076923
4,Greedy,-0.0049521518461017955,-0.5447367030711975,0.7,0.7,0.970074812967581,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.999999999999977,11.172964096069318,8.759999999999984,8.759999999999984,10.649999999999977,0.3,0.0,0.0,0.7868181818181819,0.21318181818181814,0.21318181818181814,0.0,0.0,0.0,0.0,0.0,0.0,0.7563855648040771,0.5,0.0682470053434372,,,,,0.06063878536224365,0.1476186215877533,469,0.0,0.0,0.0,463,74,0.15982721382289417,74,0.0,26.4
5,Greedy,0.018410548696766654,1.7858232235863654,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.699999999999982,9.699999999999983,7.789999999999988,7.789999999999988,9.509999999999982,0.0,0.0,0.0,0.7752577319587629,0.2247422680412371,0.2247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.9093382358551025,0.8166666626930237,0.02105509489774704,,,,,0.06884685158729553,0.18333333730697632,436,0.0,0.0,0.0,436,14,0.03211009174311927,14,0.0,28.47422680412371
6,Greedy,0.0052892562134216215,0.5765289272629568,0.85,0.85,0.9710843373493976,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.899999999999977,11.03510874748228,8.035294117647044,8.035294117647044,9.719999999999981,0.15,0.0,0.0,0.7844036697247706,0.2155963302752294,0.2155963302752294,0.0,0.0,0.0,0.0,0.0,0.0,0.8017659783363342,0.6153846383094788,0.049188945442438126,,,,,0.06381276994943619,0.25,470,0.0,0.0,0.0,467,64,0.13704496788008566,64,0.0,23.706422018348626
7,Greedy,-0.010263176821165008,-1.303423456287956,0.85,0.85,0.9837587006960556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.69999999999997,12.86474611282346,9.194117647058805,9.194117647058805,12.53999999999997,0.15,0.0,0.0,0.771259842519685,0.22874015748031495,0.22874015748031495,0.0,0.0,0.0,0.0,0.0,0.0,0.6943780183792114,0.5961538553237915,0.0874120444059372,,,,,0.0541045106947422,0.1428571492433548,581,0.0,0.0,0.0,579,155,0.26770293609671847,155,0.0,23.543307086614174
8,Greedy,-0.01296816126872554,-1.7247654487404969,0.65,0.65,0.9709443099273608,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.299999999999969,13.482528181076026,10.06923076923075,10.06923076923075,12.73999999999997,0.35,0.0,0.0,0.7996240601503759,0.2003759398496241,0.2003759398496241,0.0,0.0,0.0,0.0,0.0,0.0,0.7065930962562561,0.6153846383094788,0.08278738707304001,,,,,0.054066553711891174,0.1666666716337204,533,0.0,0.0,0.0,527,126,0.23908918406072105,126,0.0,25.44360902255639
9,Greedy,-0.006057291412173894,-0.8298489234678235,0.85,0.85,0.9672131147540983,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.699999999999967,13.795391244888279,9.870588235294097,9.870588235294097,13.459999999999967,0.15,0.0,0.0,0.8058394160583942,0.19416058394160585,0.19416058394160585,0.0,0.0,0.0,0.0,0.0,0.0,0.7846639752388,0.6522197127342224,0.05638889968395233,,,,,0.05042071267962456,0.1111111119389534,532,0.0,0.0,0.0,525,112,0.21333333333333335,112,0.0,23.956204379562045
10,Greedy,0.005024878797600959,0.5326371525457017,0.85,0.85,0.9667458432304038,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.599999999999978,10.926072463989238,8.729411764705867,8.729411764705867,9.95999999999998,0.15,0.0,0.0,0.7825471698113208,0.21745283018867922,0.21745283018867922,0.0,0.0,0.0,0.0,0.0,0.0,0.8590044975280762,0.75,0.03355182707309723,,,,,0.06519050896167755,0.25,461,0.0,0.0,0.0,457,50,0.10940919037199125,50,0.0,28.547169811320753
