episode,policy,total_reward,avg_step_reward,loss,veh_success_rate,vehicle_success_rate,task_success_rate,subtask_success_rate,v2v_subtask_success_rate,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_queue_len,avg_veh_queue,avg_rsu_queue,ma_fairness,ma_reward_gap,ma_collaboration,v2v_gain_mean,v2v_gain_pos_rate,v2v_gain_pos_mean,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p95,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,max_agent_reward,min_agent_reward,avg_assigned_cpu_ghz,episode_vehicle_count,episode_task_count,duration
11,,-3.3893190088847938,-0.011946595044423969,0.6072711884975434,0.1,0.1,0.1,0.6352941176470588,0.75,0.45454545454545453,0.31016042780748665,0.23529411764705882,0.5057265275626851,0.22775,0.22775,0.095,0.8849863523274899,3.3129324656377834,36.36363636363637,-0.7880443469878661,0.36363636363636365,0.4979443915800405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628463860546302,-2.750086079583153,1.9100765380173812,20,20,10.683504104614258
12,,-3.502923516287216,-0.01251461758143608,0.7195696447576795,0.05,0.05,0.05,0.5289256198347108,0.6896551724137931,0.5345911949685535,0.2830188679245283,0.18238993710691823,0.5094661331840326,0.174,0.174,0.055,0.9246615111190563,3.3951088780026337,34.48275862068966,-4315848668.906701,0.3448275862068966,0.4563975668422696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038860548549021,-2.7912228231477316,2.0575767358689885,20,20,12.021908521652222
13,,-3.0684253258951597,-0.010342126629475798,0.5680695176124573,0.2,0.2,0.2,0.6425531914893617,0.7441860465116279,0.5084745762711864,0.24858757062146894,0.24293785310734464,0.5001300807190128,0.21175,0.21175,0.085,0.7498125983506245,3.389199628378769,55.81395348837209,0.02193925959260176,0.5581395348837209,0.5295377855553839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471123236673082,-2.742087304711461,1.608871487872226,20,20,12.471278429031372
14,,-2.8240570271983634,-0.009120285135991817,0.63954376578331,0.3,0.3,0.3,0.774468085106383,0.696969696969697,0.594059405940594,0.24257425742574257,0.16336633663366337,0.5082112562222173,0.23025,0.23025,0.09,0.6616049560385808,3.3169225802440585,51.515151515151516,-0.3150026750351237,0.5151515151515151,0.2450116652789156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5842161232126064,-2.732706457031452,2.0443153314405222,20,20,10.93936038017273
15,,-2.944999444221315,-0.009724997221106573,0.7660791277885437,0.25,0.25,0.25,0.7876447876447876,0.8205128205128205,0.5526315789473685,0.27631578947368424,0.17105263157894737,0.5111077564123552,0.24325,0.24325,0.115,0.7029190889005703,3.301150514981428,46.15384615384615,-28590654795.34004,0.46153846153846156,0.46738093139741416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171956792401724,-2.783954835741256,1.9519918698504228,20,20,12.389009714126587
16,,-3.361833989905774,-0.01180916994952887,0.6646184988560215,0.1,0.1,0.1,0.5872340425531914,0.5945945945945946,0.5260115606936416,0.26011560693641617,0.2138728323699422,0.5088412269814871,0.2265,0.2265,0.08,0.8457563290273348,3.671604235951984,35.13513513513514,-37087105283.83156,0.35135135135135137,0.5174077938486481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206193557350595,-2.8509848802169246,1.8099692508798366,20,20,13.037057161331177
17,,-3.099183346572849,-0.010495916732864246,0.9423452218373617,0.2,0.2,0.2,0.652542372881356,0.7222222222222222,0.5543478260869565,0.25,0.1956521739130435,0.514476848526625,0.19475,0.19475,0.105,0.7740681124137749,3.3980799989533104,47.22222222222222,0.008634542219968639,0.4722222222222222,0.3839052497482123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921453404677997,-2.8059346584855107,1.6609168256542477,20,20,11.501859903335571
18,,-2.7700521367691886,-0.008850260683845942,2.4098219871520996,0.3,0.3,0.3,0.6516393442622951,0.72,0.5760869565217391,0.28804347826086957,0.1358695652173913,0.513195918234298,0.15375,0.15375,0.08,0.6184908222924836,3.464926514294837,36.0,-18066635578.30217,0.36,0.43819201085566906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680746750615663,-2.7968518392332706,1.5980222702328921,20,20,11.093593120574951
19,,-2.9981905724633324,-0.009990952862316662,2.4996332592434354,0.2,0.2,0.2,0.7008547008547008,0.84375,0.5911330049261084,0.2512315270935961,0.15763546798029557,0.5095680434708484,0.2345,0.2345,0.09,0.7458927590279069,3.0213365303680457,34.375,-0.13102688253889655,0.34375,0.4019711249058036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26019204545569685,-2.7611444849123488,1.9587828477412594,20,20,11.366947889328003
20,,-2.7511873336635784,-0.008755936668317891,0.9812241262859769,0.3,0.3,0.3,0.6929460580912863,0.75,0.5513513513513514,0.31891891891891894,0.12972972972972974,0.5049749755678932,0.185,0.185,0.095,0.6093076620583681,3.3689960429641332,41.66666666666667,-0.10682251117835799,0.4166666666666667,0.661397943330891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191869492954022,-2.749809093668731,1.9040409171429582,20,20,10.821917057037354
21,,-3.2320360138835538,-0.011160180069417769,2.8599261343479156,0.15,0.15,0.15,0.614406779661017,0.6296296296296297,0.6153846153846154,0.22527472527472528,0.15934065934065933,0.5072264434518292,0.22925,0.22925,0.09,0.82384560089749,3.1262405237605573,44.827586206896555,-0.04562694654689695,0.4482758620689655,0.8512943443646268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35523320959119287,-2.7710073141693643,1.8894935226535678,20,20,11.894707918167114
22,,-2.5438253303515386,-0.007719126651757693,1.480581590107509,0.4,0.4,0.4,0.8783783783783784,0.8636363636363636,0.6376811594202898,0.2560386473429952,0.10628019323671498,0.5059754589534714,0.17675,0.17675,0.085,0.5415900625999094,3.4615332809601047,27.27272727272727,-0.09540929923855988,0.2727272727272727,0.39155844986629607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489704209227493,-2.8125628600373553,1.878318158961288,20,20,10.127699851989746
23,,-3.1246758263135113,-0.010623379131567556,3.411837160587311,0.2,0.2,0.2,0.5813008130081301,0.7241379310344828,0.6342857142857142,0.2,0.1657142857142857,0.5084084241061937,0.1785,0.1785,0.025,0.7896256439448862,3.208530856866195,44.827586206896555,-57505846253.133,0.4482758620689655,0.2762902960864709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458603477768194,-2.7626705090893755,2.098648918622339,20,20,13.450679063796997
24,,-2.733348652135997,-0.008666743260679986,9.585274177127415,0.3,0.3,0.3,0.6653992395437263,0.7916666666666666,0.6540284360189573,0.22748815165876776,0.11848341232227488,0.5059852881282568,0.23,0.23,0.05,0.6495951284079593,3.1869308748140517,40.0,-0.1640604747359857,0.4,0.42731213359227505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40890600029377205,-2.7780248745202796,1.7159265514603677,20,20,10.655168533325195
25,,-2.5139354307507498,-0.007569677153753749,2.26371161142985,0.4,0.4,0.4,0.7580645161290323,0.9032258064516129,0.6747572815533981,0.17475728155339806,0.15048543689320387,0.5001455587274395,0.17525,0.17525,0.03,0.5284216227183832,3.372199414808598,45.16129032258064,-0.06814793628486993,0.45161290322580644,0.3015795119919023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615512680304839,-2.756686734503759,1.7354248674252188,20,20,11.29354977607727
26,,-2.7026076425273238,-0.008513038212636619,2.0547476465051826,0.35,0.35,0.35,0.728,0.7916666666666666,0.6574074074074074,0.21296296296296297,0.12962962962962962,0.5029064202929149,0.253,0.253,0.04,0.6188136272915007,3.160709477547888,46.42857142857143,-0.220536996727712,0.4642857142857143,0.3619294594243723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530515637264602,-2.8076579138214277,1.6800236077810198,20,20,10.658729791641235
27,,-2.8364004009040285,-0.009182002004520143,1.768294836793627,0.3,0.3,0.3,0.75,0.7037037037037037,0.7083333333333334,0.15104166666666666,0.140625,0.5020077904397622,0.198,0.198,0.03,0.663855297057011,3.2709342435566535,37.03703703703704,-0.30094226064381924,0.37037037037037035,0.42216099600272716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5014288470553117,-2.769505396501342,1.7400630287527845,20,20,10.949176549911499
28,,-3.230022906730924,-0.01115011453365462,2.623629794401281,0.15,0.15,0.15,0.7125506072874493,0.7741935483870968,0.681592039800995,0.16417910447761194,0.15422885572139303,0.5055040626190602,0.23375,0.23375,0.045,0.8287382901023501,3.20334740630609,19.35483870967742,-20.187947121190827,0.1935483870967742,0.6667005716439371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641725089351527,-2.7391748973709373,1.76706743635241,20,20,12.582598686218262
29,,-2.5076193205156683,-0.0075380966025783425,4.488065838813782,0.4,0.4,0.4,0.7253218884120172,0.75,0.6787564766839378,0.15544041450777202,0.16580310880829016,0.5015137252020649,0.1835,0.1835,0.035,0.5228657637511517,3.649108762331287,40.625,-0.44792323525484257,0.40625,0.2846297356724444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887310390088026,-2.760377723322484,1.7538850067334122,20,20,10.16762661933899
30,,-2.7750058783302727,-0.008875029391651364,3.289891004562378,0.3,0.3,0.3,0.7510917030567685,0.782608695652174,0.7142857142857143,0.1683673469387755,0.11734693877551021,0.5073172943559475,0.25125,0.25125,0.055,0.6227262946431428,3.4716521464917327,43.47826086956522,-0.20135675623407293,0.43478260869565216,0.29208758801487944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323173723130699,-2.739334774178663,1.654773545349619,20,20,11.573206663131714
31,,-3.546877015103907,-0.012734385075519534,0.8321481347084045,0.05,0.05,0.05,0.5447154471544715,0.6585365853658537,0.6647058823529411,0.09411764705882353,0.2411764705882353,0.5021513560302555,0.22425,0.22425,0.02,0.9566455215835606,2.571415765753001,39.02439024390244,-109.71091048726042,0.3902439024390244,0.4875503206966778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1922208936371434,-2.7636366593901442,1.783228956045595,20,20,12.70116901397705
32,,-3.1152269463966498,-0.01057613473198325,4.043445152895791,0.2,0.2,0.2,0.6308411214953271,0.7096774193548387,0.6666666666666666,0.1419753086419753,0.19135802469135801,0.5015957155991345,0.218,0.218,0.025,0.7617310069960355,3.498605535866893,25.806451612903224,-0.6047529022813825,0.25806451612903225,0.3102039825286502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170551205190252,-2.781550415347868,1.6083942553576436,20,20,11.40403127670288
33,,-2.961779126226575,-0.009808895631132873,1.5358890175819397,0.25,0.25,0.25,0.6313559322033898,0.75,0.6892655367231638,0.12994350282485875,0.1807909604519774,0.5030872260606848,0.22025,0.22025,0.01,0.7119212420662031,3.3214880535975313,50.0,-4.630449964907737,0.5,0.5441099540704512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5594245452676109,-2.7620635083299203,1.5276623516116135,20,20,13.88159990310669
34,,-2.437224818152248,-0.007186124090761237,0.8900453969836235,0.45,0.45,0.45,0.7982456140350878,0.78125,0.6954314720812182,0.14213197969543148,0.16243654822335024,0.5003758332419674,0.21725,0.21725,0.035,0.5162074762108618,3.266740644085748,53.125,0.09140999170874664,0.53125,0.550576693913456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050312625904904,-2.7617093814952574,1.8302042815675017,20,20,10.073344945907593
35,,-3.251002378881859,-0.011255011894409295,1.4021559816140394,0.15,0.15,0.15,0.6788990825688074,0.6129032258064516,0.7175141242937854,0.10734463276836158,0.1751412429378531,0.4991186717771925,0.24625,0.24625,0.02,0.8298742345142163,3.0796065266812214,32.25806451612903,-202482314306.3045,0.3225806451612903,0.8637270601819538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27804959227029025,-2.801556934410931,1.2552337099828597,20,20,13.793884515762329
36,,-2.8148585196933,-0.0090742925984665,1.4783734877904255,0.3,0.3,0.3,0.6812227074235808,0.9230769230769231,0.7272727272727273,0.125,0.14772727272727273,0.5035753387168516,0.17475,0.17475,0.03,0.6413580211522333,3.612972731787396,34.61538461538461,-0.19202726566305178,0.34615384615384615,0.17445022630600354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020093913733854,-2.810963340414011,1.7506433989898604,20,20,10.911615133285522
37,,-2.388879124153362,-0.03364618484723045,0.5295701097874415,0.05,0.05,0.05,0.639344262295082,0.7297297297297297,0.6827956989247311,0.11827956989247312,0.1989247311827957,0.503024703846641,0.523943661971831,0.523943661971831,0.028169014084507043,0.9388531634103254,2.851966824087343,35.13513513513514,-10.03511517597139,0.35135135135135137,0.5669507481136125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26549814245571435,-2.5864686816316285,1.4917133870552557,20,20,5.173255920410156
38,,-3.521826369742096,-0.01260913184871048,0.5880358559744698,0.1,0.1,0.1,0.597457627118644,0.5957446808510638,0.6502732240437158,0.09289617486338798,0.2568306010928962,0.5012578766779042,0.2185,0.2185,0.03,0.95086211306312,2.788223890969291,36.17021276595745,-2.9760623954228556,0.3617021276595745,0.5619645990805535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0812107782945852,-2.8694346692638764,1.2701597034328185,20,20,14.177772045135498
39,,-3.3647450958407967,-0.011823725479203984,1.6534074743588765,0.1,0.1,0.1,0.5574468085106383,0.5909090909090909,0.6445783132530121,0.09036144578313253,0.26506024096385544,0.5013117303845939,0.17375,0.17375,0.01,0.8594871033614931,3.3733673332899548,29.545454545454547,-6108291216.175542,0.29545454545454547,0.6392952588820768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698671336978938,-2.8035001995920608,1.4728518185810087,20,20,13.713520765304565
40,,-3.38875697438051,-0.011943784871902549,2.0796788692474366,0.1,0.1,0.1,0.5975609756097561,0.7435897435897436,0.7055555555555556,0.07777777777777778,0.21666666666666667,0.5044944697255269,0.18225,0.18225,0.0,0.8857321432854585,3.2621305414992334,33.33333333333333,-0.44310607338767627,0.3333333333333333,0.3205650353898185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756487197570468,-2.7864818217421865,1.4776353911283266,20,20,13.144001483917236
41,,-3.3673250697123644,-0.011836625348561822,0.9943718999624253,0.1,0.1,0.1,0.5748031496062992,0.6571428571428571,0.7513812154696132,0.055248618784530384,0.19337016574585636,0.504391389376251,0.208,0.208,0.005,0.8734925863654153,3.4799270915509664,34.285714285714285,-1.930370232500536,0.34285714285714286,0.6431886082020961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507244004494201,-2.829202691101546,1.547388523147864,20,20,14.641051292419434
42,,-2.31468410859167,-0.02066682239813991,1.051354808466775,0.1,0.1,0.1,0.7532467532467533,0.7631578947368421,0.7661691542288557,0.04477611940298507,0.1890547263681592,0.4997046860051341,0.4745535714285714,0.4745535714285714,0.008928571428571428,0.8916730330692403,2.978125453293634,50.0,-0.037858541179699425,0.5,0.40265275133732886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035338098433291,-2.674591643450305,1.4669928186516346,20,20,5.963036775588989
43,,-2.9725904699070904,-0.009862952349535452,3.6618658542633056,0.25,0.25,0.25,0.7051282051282052,0.8888888888888888,0.8431372549019608,0.0196078431372549,0.13725490196078433,0.5023911766810343,0.236,0.236,0.0,0.7179611867331439,3.4142845140907117,75.0,0.03863063131158475,0.75,0.21206979814640547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400003074789709,-2.774284206611741,1.4964738379735345,20,20,12.043477773666382
44,,-3.3988799061451243,-0.01199439953072562,0.8801725742717584,0.1,0.1,0.1,0.5983935742971888,0.68,0.8142076502732241,0.04918032786885246,0.1366120218579235,0.5046573529513553,0.309,0.309,0.0,0.8973956926083096,2.9276222156173364,20.0,-0.5265269874876443,0.2,1.1775709514998411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19690356852797022,-2.730718647089366,1.3751760683892464,20,20,13.808036804199219
45,,-2.807339146934406,-0.009036695734672027,0.5497569476856905,0.3,0.3,0.3,0.7521739130434782,0.7692307692307693,0.8431372549019608,0.024509803921568627,0.1323529411764706,0.5021702992341015,0.2245,0.2245,0.0,0.6381676596685147,3.4760677060543355,51.85185185185185,-0.23962511619675872,0.5185185185185185,0.4286621913592015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6302942538127644,-2.845773452241571,1.4943021327309007,20,20,12.685175895690918
46,,-2.5647381349464307,-0.02442607747568029,1.0596080954585756,0.0,0.0,0.0,0.5362903225806451,0.68,0.8228571428571428,0.03428571428571429,0.14285714285714285,0.504504727490601,0.6985714285714286,0.6985714285714286,0.009523809523809525,0.9997303863302297,0.1460614700338576,44.0,-0.10105669817619443,0.44,0.6084903118983754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.497285917292734,-2.6433473873265916,1.0295803972442545,20,20,5.843284845352173
47,,-2.616875054349306,-0.00808437527174653,1.0912700146436691,0.35,0.35,0.35,0.7457627118644068,0.7647058823529411,0.8944723618090452,0.020100502512562814,0.08542713567839195,0.49979414586117493,0.24375,0.24375,0.0,0.5543083470335933,3.748710883616038,52.94117647058824,-363.13098524412425,0.5294117647058824,0.21611318164851934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374772182728911,-2.811233665343147,1.37455909319819,20,20,12.189548254013062
48,,-1.6098554404638636,-0.03285419266252783,0.7406195044517517,0.3,0.3,0.3,0.768595041322314,0.8823529411764706,0.9107981220657277,0.009389671361502348,0.07981220657276995,0.498108165285417,1.166326530612245,1.166326530612245,0.0,0.5818737238382254,3.3930816962556625,41.17647058823529,-0.28896847112927754,0.4117647058823529,0.43031779019865024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456788818236326,-2.5474028144320298,1.3518465377450017,20,20,2.667543649673462
49,,-1.4504764064245954,-0.029009528128491908,0.5936874290307362,0.35,0.35,0.35,0.7229437229437229,0.8333333333333334,0.9230769230769231,0.046153846153846156,0.03076923076923077,0.4982558225765824,1.254,1.254,0.0,0.5058362921459336,3.368173578596503,66.66666666666666,0.3399931717981122,0.6666666666666666,0.6126979414825474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8162532951174719,-2.551920283479031,1.2186276634027429,20,20,2.6455838680267334
50,,-1.5460350373713911,-0.028109727952207113,0.4926745593547821,0.35,0.35,0.35,0.8298755186721992,0.8421052631578947,0.8981481481481481,0.013888888888888888,0.08796296296296297,0.5042151759124615,1.0145454545454546,1.0145454545454546,0.0,0.5775152825784201,3.129275900910512,47.368421052631575,-0.027145888610116308,0.47368421052631576,0.6555205013473332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623904638348869,-2.566885437075625,1.5041297581932465,20,20,2.9731602668762207
51,,-1.6252088104229043,-0.03316752674332458,0.45021769106388093,0.3,0.3,0.3,0.7833333333333333,1.0,0.9,0.02857142857142857,0.07142857142857142,0.498938944772342,1.1826530612244899,1.1826530612244899,0.02040816326530612,0.5960263572100895,3.227443732806349,53.333333333333336,0.02585783231712573,0.5333333333333333,0.33266209120770784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683805048729116,-2.5590632279334375,1.253370954620665,20,20,2.6091301441192627
52,,-3.0622556035497044,-0.010311278017748522,1.1078493250043768,0.2,0.2,0.2,0.7478991596638656,0.6956521739130435,0.8725490196078431,0.014705882352941176,0.11274509803921569,0.5014005701439456,0.25725,0.25725,0.0,0.7551348837419951,3.176135382624877,47.82608695652174,-41015629686.4644,0.4782608695652174,0.2776478787627252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700765930895894,-2.7060587895352874,1.3645349728515834,20,20,11.279828786849976
53,,-1.0256944650423472,-0.010796783842551023,0.7763613164424896,0.55,0.55,0.55,0.8956521739130435,0.9166666666666666,0.9308755760368663,0.013824884792626729,0.055299539170506916,0.49945570338713496,0.4652631578947368,0.4652631578947368,0.0,0.34616737325791624,3.165997716103396,41.66666666666667,-0.0513324376529965,0.4166666666666667,0.21909224691753715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278295907384942,-2.638168125364902,1.4584223597810195,20,20,5.289139747619629
54,,-1.5972913871494399,-0.0319458277429888,0.6303829352060953,0.3,0.3,0.3,0.7773109243697479,0.8,0.9473684210526315,0.028708133971291867,0.023923444976076555,0.5002230714540928,1.254,1.254,0.02,0.5730243166448931,3.4272819091046482,40.0,-0.47288661975955515,0.4,0.5424713859625746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827293907590958,-2.5445525183455526,1.273562171140169,20,20,2.5192995071411133
