episode,steps,physical_steps,decision_steps,active_decision_ratio,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_completed,episode_time_seconds,mean_r_prog,mean_r_term,mean_cost_power,mean_cost_trust,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,v2v_link_break_rate,unified_illegal_trigger_rate,hard_trigger_rate,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_prog_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_term,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,grad_norm,grad_norm_preclip,grad_norm_postclip,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,mode_aux_loss,mode_aux_acc,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
1,29,29,186,6.413793103448276,47.74900436401367,2.9000000000000004,all_failed,terminated,0.00042467276216484606,0.012315509351170616,0.012315509351170616,0.00804883763194084,0.006759421434253454,0.0,0.0,0.4417808219178082,0.0,0.0,0,0.0,2.9000000000000012,0.040536656495396096,-0.03628992913292343,0.43957217719989466,0.0,0.43957217719989317,1.0561253954059378,0.06163190293667308,0.0,29,0.9666666666666667,0.26881720430107525,0.43548387096774194,0.2956989247311828,0.26881720430107525,0.43548387096774194,0.2956989247311828,0.49398813587024637,1.4827586206896552,4.599999999999998,0.4914397351998598,0.8589571714401245,0.0,7.908515509136294e-10,9.672338624477916e-11,3.6285061205676425e-10,135,50,0.0,0.0,0.0,0.0,0.0,0.7862068965517242,0.21379310344827585,0.21379310344827585,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.18960694167201375,0.22021980357238632,0.9102992067920548,0.08970079320794519,-0.007590409989158313,2.332039999961853,2.332039999961853,2.3320403893788657,2.2544371604919435,0.003083018104856213,0.01640625,0.0012548285536468028,0.0008418689816608093,0.0,0.0,16.59137043290587,16.59137043290587,16.591370677948,1.0,1.0,0.809375,2.332039999961853,0.0,,,5,15,0.015934180468320847,0.012125022988766426,-1,-1,0,False,0.0002,0.0,0.09998711111111111
2,24,24,187,7.791666666666667,16.614389181137085,2.4000000000000004,all_failed,terminated,0.0026324454229325056,0.06317868753716352,0.06317868753716352,0.020381918270140877,0.006253442261368036,0.5,0.5,0.7878787878787878,1.2313966931941833,1.8506668627859182,15,1.2313966931941833,2.400000000000001,0.020011927418400126,0.006312525722084639,0.24370699107022425,0.0,0.24370699107022437,0.961817363933318,0.0298021209391898,0.0,14,0.4666666666666667,0.32085561497326204,0.37433155080213903,0.3048128342245989,0.32085561497326204,0.37433155080213903,0.3048128342245989,0.496157467768838,0.625,4.3999999999999915,0.494365329518459,0.845647394657135,0.0,2.7286777698476417e-10,4.023171032430106e-11,2.851394398373226e-10,119,58,0.0,0.0,0.0,0.0,0.0,0.7402777777777778,0.2597222222222222,0.2597222222222222,0.041666666666666664,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.07705127134357279,0.0783158408632263,0.5485197645845061,0.45148023541549387,-0.016511356085538866,1.2803256869316102,1.2803256869316102,1.2803259253501893,2.1129837036132812,0.004525333503261208,0.02265625,0.0007426122640026734,0.0004678989993408322,0.0,0.0,15.353363564749884,15.353363564749884,15.353363418579102,1.0,1.0,0.50546875,1.2803256869316102,0.0,,,5,10,0.010821609757840633,0.009510478517040608,-1,-1,0,False,0.0002,0.0,0.09997644444444445
3,39,39,299,7.666666666666667,35.891767501831055,3.9000000000000004,all_failed,terminated,0.00039419534732587636,0.01537362141744892,0.01537362141744892,0.015392722096294166,0.005847560241818428,0.0,0.0,0.6084788029925187,0.0,0.0,0,0.0,3.900000000000002,0.03083343479385629,-0.026891480584253984,0.46461279966121394,0.0,0.46461279966121444,0.9814592904340691,0.050802059375384706,0.0,29,0.9666666666666667,0.2976588628762542,0.3511705685618729,0.3511705685618729,0.2976588628762542,0.3511705685618729,0.3511705685618729,0.49857551857319654,2.717948717948718,10.200000000000003,0.4979218911853366,0.8641772091388701,0.0,1.642231753362643e-10,1.9361024936048743e-11,9.313045126746459e-11,200,89,0.0,0.0,0.0,0.0,0.0,0.7444444444444445,0.25555555555555554,0.25555555555555554,0.045,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.12065257093248105,0.17409095910780817,0.9629994131819724,0.03700058681802764,-0.01293548047542572,0.9035349577665329,0.9035349577665329,0.9035351723432541,1.8625530004501343,0.010795141768176109,0.0693359375,0.00022066934470785782,0.0002319529146916466,0.0,0.0,16.069793631849766,16.069793631849766,16.069793927669526,1.0,1.0,0.616015625,0.9035349577665329,0.0,,,5,20,0.029558628797531128,0.027832844108343125,-1,-1,0,False,0.0002,0.0,0.09995911111111112
4,39,39,313,8.025641025641026,39.15704131126404,3.9000000000000004,all_failed,terminated,0.0008559818961657584,0.033383303678562286,0.033383303678562286,0.00876593990251422,0.005036427639424801,0.2,0.2,0.6862244897959183,2.104963148714139,2.5404270196131984,6,2.104963148714139,3.900000000000002,0.02254421242049148,-0.013984390964449844,0.3420028760759758,0.0,0.34200287607597596,0.9787653553998534,0.0378711680256567,0.0,24,0.8,0.26517571884984026,0.4440894568690096,0.29073482428115016,0.26517571884984026,0.4440894568690096,0.29073482428115016,0.5046334756498472,4.410256410256411,16.1,0.5064614618716582,0.8653037011623382,0.0,3.4849485797128174e-10,3.0972023556952166e-11,2.2780408531763987e-10,223,83,0.0,0.0,0.0,0.0,0.0,0.7324786324786324,0.26752136752136757,0.26752136752136757,0.029585798816568046,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08427069818522365,0.12085623346446311,0.9105980671163593,0.08940193288364068,-0.004949751636013388,0.5547912299633027,0.5547912299633027,0.5547913461923599,1.865364670753479,0.004499498521909118,0.061328125,8.043628658924718e-05,7.66978660976747e-05,0.0,0.0,11.063412762553266,11.063412762553266,11.063412857055663,1.0,1.0,0.3490234375,0.5547912299633027,0.0,,,5,20,0.020971754565835,0.018069595936685803,-1,-1,0,False,0.0002,0.0,0.09994177777777778
5,29,29,244,8.413793103448276,33.984214305877686,2.9000000000000004,all_failed,terminated,0.0007829591049812734,0.022705814184560802,0.022705814184560802,0.014090001955628388,0.00637654447928071,0.23333333333333334,0.23333333333333334,0.6866666666666666,1.5200012144120727,1.9153217990142377,7,1.5200012144120727,2.9000000000000012,0.023529697947872172,-0.015700106849747753,0.2766357481828235,0.0,0.2766357481828235,0.9816996450078179,0.031197891826296946,0.0,23,0.7666666666666667,0.20491803278688525,0.5409836065573771,0.2540983606557377,0.20491803278688525,0.5409836065573771,0.2540983606557377,0.49942481468549405,4.586206896551724,20.199999999999996,0.4992168838440999,0.8444668889045717,0.0,3.0609187406938076e-10,4.491697638830949e-11,2.805121204763057e-10,190,50,0.0,0.0,0.0,0.0,0.0,0.7195402298850575,0.2804597701149425,0.2804597701149425,0.02727272727272727,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08389687383052781,0.11831212277158534,0.8687478290462948,0.13125217095370517,0.009958171534041564,0.7012412150700887,0.7012412150700887,0.701241381963094,1.85463178952535,0.005917284761865934,0.04791666666666667,6.650694898174455e-05,6.2367475523691e-05,0.0,0.0,23.55343388008204,23.55343388008204,23.55343392690023,1.0,1.0,0.5328125,0.7012412150700887,0.0,,,5,15,0.018628418445587158,0.0172147199511528,-1,-1,0,False,0.0002,0.0,0.0999288888888889
6,25,25,191,7.64,9.497270345687866,2.5,all_failed,terminated,0.003959097433835268,0.09897743747674925,0.09897743747674925,0.02370114922523496,0.0067032333463430405,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.7608263570535823,1.3144633744555598,20,0.7608263570535823,2.500000000000001,0.009738267403898855,0.029852707586800836,0.23359893690094702,0.0,0.2335989369009468,0.9923128382700646,0.02534256590045924,0.0,10,0.3333333333333333,0.34554973821989526,0.4712041884816754,0.18324607329842932,0.34554973821989526,0.4712041884816754,0.18324607329842932,0.5014712128515045,0.68,3.799999999999997,0.5022657282107359,0.8633609056472777,0.0,8.087157055136622e-11,1.2176169794653191e-11,8.148048624700976e-11,124,66,0.0,0.0,0.0,0.0,0.0,0.7453333333333333,0.2546666666666667,0.2546666666666667,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.038239269910597624,0.03856793228658812,0.2089310313290187,0.7910689686709813,-0.010819926485419273,0.4882418930530548,0.4882418930530548,0.488241970539093,1.7684259057044982,0.007374690286815167,0.03671875,7.249517693708185e-05,5.264391766104382e-05,0.0,0.0,8.486139387575,8.486139387575,8.486139249801635,1.0,1.0,0.395703125,0.4882418930530548,0.0,,,5,10,0.015160888433456421,0.014208944793790576,-1,-1,0,False,0.0002,0.0,0.09991777777777779
7,12,12,192,16.0,6.178027153015137,1.2000000000000002,success_all_done,terminated,0.015617434866726398,0.18740923286395858,0.18740923286395858,0.03419246505945921,0.015617434866726398,1.0,1.0,1.0,0.7838444272560713,1.1228296236632649,30,0.7838444272560713,1.2,0.020753669046625647,0.13542069167333984,0.1214947866115855,0.0,0.1214947866115855,0.9942810393157715,0.015054754750391402,0.0,0,0.0,0.3385416666666667,0.4947916666666667,0.16666666666666666,0.3385416666666667,0.4947916666666667,0.16666666666666666,0.5000624350323859,1.75,5.899999999999999,0.5000906314986248,0.8685961484909057,0.0,9.785305898901697e-11,2.1640576483572538e-11,1.0773630564064888e-10,127,65,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.03891312946242311,0.03961689262317752,0.1803502389129701,0.8196497610870298,0.026223811879754068,0.9387836217880249,0.9387836217880249,0.9387838006019592,1.6682452917099,0.005638810084201395,0.01953125,7.761194137856364e-05,0.00017416093760402873,0.0,0.0,29.473115080670027,29.473115080670027,29.473115348815917,1.0,1.0,0.61875,0.9387836217880249,0.0,,,5,5,0.015334910713136196,0.013781934324651956,-1,-1,0,False,0.0002,0.0,0.09991244444444446
8,27,27,265,9.814814814814815,19.91972589492798,2.7,all_failed,terminated,0.003713214071467519,0.10025678550563233,0.10025678550563233,0.017780839838087557,0.007575998082756996,0.5,0.5,0.8344594594594594,1.8989883413265407,2.411800335639875,18,1.8989883413265407,2.700000000000001,0.032163425652166316,0.004968717127697486,0.1902888724120386,0.0,0.19028887241203862,0.9966751798186388,0.027501334952278852,0.0,15,0.5,0.26037735849056604,0.569811320754717,0.16981132075471697,0.26037735849056604,0.569811320754717,0.16981132075471697,0.4880351662957742,4.074074074074074,15.199999999999996,0.4831451907818732,0.8273130297660828,0.0,2.1684597520388316e-10,3.8935743518209165e-11,2.372383650639519e-10,193,69,0.0,0.0,0.0,0.0,0.0,0.6728395061728395,0.3271604938271605,0.3271604938271605,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.09831084821982916,0.11252359201983729,0.7485660099196249,0.25143399008037526,-0.0028534623483816783,0.5525818745295207,0.5525818745295207,0.5525819738705953,1.48125372727712,0.0012297201591233411,0.04192708333333333,8.205090877405989e-05,6.827524412074126e-05,0.0,0.0,4.91486059029476,4.91486059029476,4.914860534667969,1.0,1.0,0.2786458333333333,0.5525818745295207,0.0,,,5,15,0.01576858013868332,0.013714805245399472,-1,-1,0,False,0.0002,0.0,0.09990044444444444
9,29,29,277,9.551724137931034,15.289536476135254,2.9000000000000004,all_failed,terminated,0.006012197118252516,0.17435370937629044,0.17435370937629044,0.018983203545212744,0.006953372620046139,0.8666666666666667,0.8666666666666667,0.9608540925266904,1.6017271690331931,1.9648304944275812,26,1.6017271690331931,2.9000000000000012,0.02436209806348861,0.03575987068695635,0.15153185676003872,0.0,0.1515318567600388,0.9974150077204762,0.018025382161498734,0.0,4,0.13333333333333333,0.2779783393501805,0.6028880866425993,0.11913357400722022,0.2779783393501805,0.6028880866425993,0.11913357400722022,0.5010152417524107,6.482758620689655,22.199999999999996,0.5013997786443698,0.8669851124286652,0.0,1.641251710926547e-10,2.772464029188182e-11,1.2232333965189744e-10,198,77,0.0,0.0,0.0,0.0,0.0,0.6816091954022988,0.3183908045977012,0.3183908045977012,0.0,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.07651633687810505,0.0903068554207384,0.5690628811513407,0.43093711884865926,-0.005027953535318375,0.35816853642463686,0.35816853642463686,0.35816860596338906,1.4331834077835084,0.00931578887005647,0.050520833333333334,4.311541051720269e-05,3.7423146325939644e-05,0.0,0.0,6.750626413238462,6.750626413238462,6.750626341501872,1.0,1.0,0.22421875,0.35816853642463686,0.0,,,5,15,0.017969565466046333,0.016201528348028658,-1,-1,0,False,0.0002,0.0,0.09988755555555556
10,25,25,291,11.64,15.767409086227417,2.5,all_failed,terminated,0.007966101169586182,0.1991525241562588,0.1991525241562588,0.022627340629696843,0.007969549857079983,0.9666666666666667,0.9666666666666667,0.9828178694158075,1.8674020328234007,2.45193683754558,29,1.8674020328234007,2.500000000000001,0.03258323582729225,0.04707777383521126,0.12063746216502977,0.0,0.1206374621650297,0.7467144742313397,0.017811925678282627,0.0,1,0.03333333333333333,0.16151202749140894,0.6804123711340206,0.15807560137457044,0.16151202749140894,0.6804123711340206,0.15807560137457044,0.5090335347851117,9.64,24.0,0.5115616912778734,0.8593356013298035,0.0,1.313219533116694e-10,2.942448368292716e-11,1.4717905158501106e-10,241,47,0.0,0.0,0.0,0.0,0.0,0.612,0.388,0.388,0.04285714285714286,0.0,0.0,nan,0.0,nan,1.0,0,0.0,unified_mainline,0.08397741192601109,0.0915199125182548,0.6648076102861036,0.3351923897138963,0.000685247965157032,0.454763463139534,0.454763463139534,0.45476357340812684,1.3737644672393798,0.004105625895317644,0.029296875,3.323025975987548e-05,2.9038480715826153e-05,0.0,0.0,18.426641515174715,18.426641515174715,18.426641273498536,1.0,1.0,0.598046875,0.454763463139534,0.0,,,5,10,0.010369500145316124,0.009864131314679978,-1,-1,0,False,0.0002,0.0,0.09987644444444445
