window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末500,Static,Static,deadline_miss_rate,超时失败率,lower,29.458333333333332,20.598154373279034,5.0,25.0,60.0,25.769791666666666,33.166666666666664,120,120,matched_tail_raw_baseline,3.0
末500,EFT,EFT,deadline_miss_rate,超时失败率,lower,61.708333333333336,13.307858191153613,45.0,60.0,80.0,59.436458333333334,63.958333333333336,120,120,matched_tail_raw_baseline,4.0
末500,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,63.708333333333336,13.355133613615964,45.0,65.0,80.0,61.458333333333336,66.16666666666667,120,120,matched_tail_raw_baseline,5.0
末500,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,71.91666666666667,12.853135074077956,55.00000000000001,75.0,85.0,69.68645833333333,74.125,120,120,matched_tail_raw_baseline,6.0
末500,Random,Random,deadline_miss_rate,超时失败率,lower,99.54166666666667,1.4488235350981644,100.0,100.0,100.0,99.25,99.79166666666667,120,120,matched_tail_raw_baseline,7.0
末500,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,99.875,0.7838978239026613,100.0,100.0,100.0,99.70833333333333,100.0,120,120,matched_tail_raw_baseline,8.0
全程,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.49133463072775,1.4920146257075595,10.591554232597328,12.477301545143108,14.312800960540754,12.226368563067894,12.749662171143274,120,120,matched_tail_raw_baseline,1.0
全程,Static,Static,mean_cft_est,平均完工时间估计,lower,13.4459231487115,1.7725918255268172,11.188349588394141,13.630111403465252,15.707534914016703,13.141620208297152,13.758713515001512,120,120,matched_tail_raw_baseline,2.0
全程,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244195302305,1.6162308205015385,13.560783787727331,15.487709255218482,17.78579815292357,15.312411536451156,15.87848358895975,120,120,matched_tail_raw_baseline,3.0
全程,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.62590398478508,2.2969737284249163,17.652955104827864,22.306397962570195,23.68386688232422,21.2383883458972,22.029644993068775,120,120,matched_tail_raw_baseline,4.0
全程,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.33142035237948,2.680423102393244,18.852135068893414,22.97041349411011,24.554921340942386,21.85083280067841,22.77841449673573,120,120,matched_tail_raw_baseline,5.0
全程,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.913766001780832,2.3632750255239467,21.218069753646855,23.3431381225586,24.69647897720337,22.504328436344863,23.32020761286219,120,120,matched_tail_raw_baseline,6.0
全程,Random,Random,mean_cft_est,平均完工时间估计,lower,25.1384135333697,0.6321598367608796,24.445778970718386,25.115747451782227,25.915698242187496,25.029169081548847,25.252089102864268,120,120,matched_tail_raw_baseline,7.0
全程,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,25.799134795665744,0.7882701153314399,24.83245289802551,25.689476013183594,26.6875940322876,25.665176609814168,25.94105422870318,120,120,matched_tail_raw_baseline,8.0
末100,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.521309972572306,1.5151615962478795,10.589999999999977,12.529805788993816,14.338076695442188,12.213759102568607,12.849224970333555,100,100,matched_tail_raw_baseline,1.0
末100,Static,Static,mean_cft_est,平均完工时间估计,lower,13.530762083148934,1.7893139942038554,11.174458359718303,13.791235117912274,15.716462108612037,13.16690677200554,13.899806599078158,100,100,matched_tail_raw_baseline,2.0
末100,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.615557788753485,1.5813046323187694,13.81783413410185,15.486764087676981,17.78579815292357,15.3333062328243,15.92480099975822,100,100,matched_tail_raw_baseline,3.0
末100,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.748264444160462,2.188722665410497,18.094024061202987,22.325805807113653,23.862334203720096,21.307185502159594,22.155382838540085,100,100,matched_tail_raw_baseline,4.0
末100,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.335169309234615,2.7476907517990554,18.5997868041992,23.018322515487675,24.501499376296998,21.823033442146777,22.842629843468664,100,100,matched_tail_raw_baseline,5.0
末100,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.71542748613358,2.4984487715083117,19.71266932487487,23.24424757957459,24.646172161102296,22.205851519191263,23.188253050727848,100,100,matched_tail_raw_baseline,6.0
末100,Random,Random,mean_cft_est,平均完工时间估计,lower,25.114955945968628,0.6317058972018633,24.451619882583618,25.101662635803223,25.789253807067873,24.99685744643211,25.237430708646777,100,100,matched_tail_raw_baseline,7.0
末100,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,25.805613442420963,0.8148732605074864,24.81755024909973,25.689476013183594,26.69348828315735,25.645405339884757,25.961908306598662,100,100,matched_tail_raw_baseline,8.0
末300,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.49133463072775,1.4920146257075595,10.591554232597328,12.477301545143108,14.312800960540754,12.22082869604824,12.766334252369383,120,120,matched_tail_raw_baseline,1.0
末300,Static,Static,mean_cft_est,平均完工时间估计,lower,13.4459231487115,1.7725918255268172,11.188349588394141,13.630111403465252,15.707534914016703,13.127214488424835,13.77575145885545,120,120,matched_tail_raw_baseline,2.0
末300,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244195302305,1.6162308205015385,13.560783787727331,15.487709255218482,17.78579815292357,15.318236955489692,15.891540950361865,120,120,matched_tail_raw_baseline,3.0
末300,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.62590398478508,2.2969737284249163,17.652955104827864,22.306397962570195,23.68386688232422,21.182994222692646,22.023587675422434,120,120,matched_tail_raw_baseline,4.0
末300,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.33142035237948,2.680423102393244,18.852135068893414,22.97041349411011,24.554921340942386,21.830581859650216,22.76062307288448,120,120,matched_tail_raw_baseline,5.0
末300,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.913766001780832,2.3632750255239467,21.218069753646855,23.3431381225586,24.69647897720337,22.479896161466836,23.30223694841266,120,120,matched_tail_raw_baseline,6.0
末300,Random,Random,mean_cft_est,平均完工时间估计,lower,25.1384135333697,0.6321598367608796,24.445778970718386,25.115747451782227,25.915698242187496,25.02762544095516,25.2504651684165,120,120,matched_tail_raw_baseline,7.0
末300,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,25.799134795665744,0.7882701153314399,24.83245289802551,25.689476013183594,26.6875940322876,25.663675866444905,25.944893654723963,120,120,matched_tail_raw_baseline,8.0
末500,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.49133463072775,1.4920146257075595,10.591554232597328,12.477301545143108,14.312800960540754,12.225547588656326,12.760106281030158,120,120,matched_tail_raw_baseline,1.0
末500,Static,Static,mean_cft_est,平均完工时间估计,lower,13.4459231487115,1.7725918255268172,11.188349588394141,13.630111403465252,15.707534914016703,13.120795394418616,13.759494724702813,120,120,matched_tail_raw_baseline,2.0
末500,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244195302305,1.6162308205015385,13.560783787727331,15.487709255218482,17.78579815292357,15.306108873514312,15.887087429292974,120,120,matched_tail_raw_baseline,3.0
末500,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.62590398478508,2.2969737284249163,17.652955104827864,22.306397962570195,23.68386688232422,21.191019477645554,22.017851393779118,120,120,matched_tail_raw_baseline,4.0
末500,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.33142035237948,2.680423102393244,18.852135068893414,22.97041349411011,24.554921340942386,21.84570430398981,22.78239042557081,120,120,matched_tail_raw_baseline,5.0
末500,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.913766001780832,2.3632750255239467,21.218069753646855,23.3431381225586,24.69647897720337,22.483303344376885,23.316361213709914,120,120,matched_tail_raw_baseline,6.0
末500,Random,Random,mean_cft_est,平均完工时间估计,lower,25.1384135333697,0.6321598367608796,24.445778970718386,25.115747451782227,25.915698242187496,25.036683212737245,25.257886209746204,120,120,matched_tail_raw_baseline,7.0
末500,当前算法(MAPPO),MAPPO,mean_cft_est,平均完工时间估计,lower,25.799134795665744,0.7882701153314399,24.83245289802551,25.689476013183594,26.6875940322876,25.661763197004795,25.94215029527744,120,120,matched_tail_raw_baseline,8.0
全程,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
全程,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09344106293119703,0.022346772940961563,0.06399475971074611,0.09427112454028974,0.1151965233988634,0.0893149419450785,0.09748213680553898,120,120,matched_tail_raw_baseline,2.0
全程,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11422226719149095,0.023454332606815828,0.08873718119654515,0.11529705536240865,0.14375956421512343,0.11021279967087344,0.11870124816027246,120,120,matched_tail_raw_baseline,3.0
全程,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.12106011298965298,0.029593539694824388,0.08551786235084606,0.1211381937389301,0.1599542378060509,0.11635441169436442,0.12607714180245416,120,120,matched_tail_raw_baseline,4.0
全程,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4073753253849219,0.014806314929280914,0.3908852298208107,0.4041397617879027,0.42269086566907266,0.40468768202045324,0.41019349664978966,120,120,matched_tail_raw_baseline,5.0
全程,Random,Random,power_ratio_mean,远端功率比例,lower,0.5996718645663554,0.004035047410796194,0.5945774791848243,0.599633683074942,0.6048969430471158,0.5989984528677867,0.6003700924993728,120,120,matched_tail_raw_baseline,6.0
全程,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
全程,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,matched_tail_raw_baseline,1.0
末100,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09219712526912581,0.022942089636932884,0.06379999509855519,0.09294451385311525,0.11714226204029082,0.08777744732478439,0.09667696722302657,100,100,matched_tail_raw_baseline,2.0
末100,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.1133609683526281,0.02418648224252321,0.0882105971190583,0.1122381593140772,0.14375956421512343,0.10852504851622738,0.11820602266106606,100,100,matched_tail_raw_baseline,3.0
末100,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.11779375709749712,0.0280233518934612,0.08539394509329365,0.11810109459397014,0.15327550446322333,0.11226150966168852,0.12329303491276804,100,100,matched_tail_raw_baseline,4.0
末100,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4048050061404325,0.014851085974790446,0.3896806120712292,0.40158903229932175,0.4199214488475333,0.40187905436665605,0.40784445590079105,100,100,matched_tail_raw_baseline,5.0
末100,Random,Random,power_ratio_mean,远端功率比例,lower,0.599524319888385,0.004140657904224529,0.5944630516400554,0.5991041286737064,0.6051681558651122,0.5987064155213473,0.6002768775166744,100,100,matched_tail_raw_baseline,6.0
末100,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100,100,matched_tail_raw_baseline,7.0
末100,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100,100,matched_tail_raw_baseline,7.0
末300,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
末300,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09344106293119703,0.022346772940961563,0.06399475971074611,0.09427112454028974,0.1151965233988634,0.08937183200592375,0.09713509510213271,120,120,matched_tail_raw_baseline,2.0
末300,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11422226719149095,0.023454332606815828,0.08873718119654515,0.11529705536240865,0.14375956421512343,0.10988311912377924,0.11847190123517508,120,120,matched_tail_raw_baseline,3.0
末300,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.12106011298965298,0.029593539694824388,0.08551786235084606,0.1211381937389301,0.1599542378060509,0.11578562963847369,0.1262563423370488,120,120,matched_tail_raw_baseline,4.0
末300,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4073753253849219,0.014806314929280914,0.3908852298208107,0.4041397617879027,0.42269086566907266,0.404949133829861,0.41010445587197114,120,120,matched_tail_raw_baseline,5.0
末300,Random,Random,power_ratio_mean,远端功率比例,lower,0.5996718645663554,0.004035047410796194,0.5945774791848243,0.599633683074942,0.6048969430471158,0.5989778702540757,0.6004167057328772,120,120,matched_tail_raw_baseline,6.0
末300,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末300,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,matched_tail_raw_baseline,1.0
末500,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.09344106293119703,0.022346772940961563,0.06399475971074611,0.09427112454028974,0.1151965233988634,0.08961359962888357,0.09705614426813047,120,120,matched_tail_raw_baseline,2.0
末500,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.11422226719149095,0.023454332606815828,0.08873718119654515,0.11529705536240865,0.14375956421512343,0.11016661977773627,0.11848145215201472,120,120,matched_tail_raw_baseline,3.0
末500,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.12106011298965298,0.029593539694824388,0.08551786235084606,0.1211381937389301,0.1599542378060509,0.11565604497272948,0.12641802351775783,120,120,matched_tail_raw_baseline,4.0
末500,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.4073753253849219,0.014806314929280914,0.3908852298208107,0.4041397617879027,0.42269086566907266,0.4048315501421863,0.4099844606707825,120,120,matched_tail_raw_baseline,5.0
末500,Random,Random,power_ratio_mean,远端功率比例,lower,0.5996718645663554,0.004035047410796194,0.5945774791848243,0.599633683074942,0.6048969430471158,0.5989116329069281,0.6003767074530791,120,120,matched_tail_raw_baseline,6.0
末500,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
末500,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,120,120,matched_tail_raw_baseline,7.0
全程,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.0038632273440696403,0.008712621569707427,-0.01594784633997393,-0.00239222521370325,0.005872566766747652,-0.005386634593466492,-0.002331957489982865,120,120,matched_tail_raw_baseline,1.0
全程,Static,Static,reward_mean,平均步奖励,higher,-0.05332940925693394,0.03503788638824898,-0.10464850584722213,-0.044716628708551504,-0.01777666894911749,-0.05961074462420389,-0.047441551729027594,120,120,matched_tail_raw_baseline,2.0
全程,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.23423426890124877,0.20901136945577922,-0.4960711628198623,-0.1630737483501434,-0.06288489550352096,-0.2727513851070156,-0.19885463850805538,120,120,matched_tail_raw_baseline,3.0
全程,EFT,EFT,reward_mean,平均步奖励,higher,-0.25245626526755827,0.11640525424985207,-0.4029807259091278,-0.2188679346883832,-0.13171911382921114,-0.2725906022910119,-0.2307979010764595,120,120,matched_tail_raw_baseline,4.0
全程,Random,Random,reward_mean,平均步奖励,higher,-0.2668723173665827,0.2174568278740507,-0.5733327772482505,-0.197344307183489,-0.05684678340373656,-0.30636806672621053,-0.23119227035431208,120,120,matched_tail_raw_baseline,5.0
全程,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2759080558368055,0.1592727404130631,-0.3923920304743722,-0.24028531259410923,-0.1526005400417874,-0.30460500512340793,-0.24909581070836503,120,120,matched_tail_raw_baseline,6.0
全程,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.2863688244436436,0.19127473963454972,-0.4881766563888564,-0.2360318285641276,-0.11739103017423473,-0.3208390419454087,-0.2532389167350815,120,120,matched_tail_raw_baseline,7.0
全程,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.3236931168606636,0.07533997033186506,-0.4202938153603977,-0.3207819066561238,-0.2263101259731705,-0.33725821385974225,-0.3100100646104705,120,120,matched_tail_raw_baseline,8.0
末100,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.003785707333378512,0.008950837452173942,-0.01607303632123189,-0.0021747185105262497,0.006201125969993872,-0.005491482320535591,-0.0020303025682121448,100,100,matched_tail_raw_baseline,1.0
末100,Static,Static,reward_mean,平均步奖励,higher,-0.05388114833845382,0.035233835906785665,-0.10423598426082642,-0.044716628708551504,-0.019460452918235813,-0.060538910602903714,-0.04698855047329659,100,100,matched_tail_raw_baseline,2.0
末100,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.23200542852282524,0.21566196391961745,-0.49775544703006736,-0.15740004926919934,-0.06421140879392617,-0.27210425663832577,-0.19027855420857667,100,100,matched_tail_raw_baseline,3.0
末100,EFT,EFT,reward_mean,平均步奖励,higher,-0.2560435860216312,0.12030476082981659,-0.4029807259091278,-0.2188679346883832,-0.13169614158860218,-0.2811375109253966,-0.23348324741341855,100,100,matched_tail_raw_baseline,4.0
末100,Random,Random,reward_mean,平均步奖励,higher,-0.2628829173333604,0.21820015353183259,-0.5645012016269126,-0.197344307183489,-0.05684678340373656,-0.3062560435279972,-0.22244760911957714,100,100,matched_tail_raw_baseline,5.0
末100,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.28157543143364977,0.1694105799411344,-0.42246985695636424,-0.2383043232869291,-0.1526005400417874,-0.317058394373746,-0.25080380204798425,100,100,matched_tail_raw_baseline,6.0
末100,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.2901393804876928,0.19212290982576047,-0.4799305351595598,-0.2400023897765775,-0.12044804930252097,-0.3305891815684857,-0.25327608966068743,100,100,matched_tail_raw_baseline,7.0
末100,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.3214465210266104,0.07589376613689869,-0.42134507167085405,-0.31778622930813394,-0.22604231635618136,-0.33573624194348295,-0.3058407249745601,100,100,matched_tail_raw_baseline,8.0
末300,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.0038632273440696403,0.008712621569707427,-0.01594784633997393,-0.00239222521370325,0.005872566766747652,-0.005339873498023798,-0.0022737945504952752,120,120,matched_tail_raw_baseline,1.0
末300,Static,Static,reward_mean,平均步奖励,higher,-0.05332940925693394,0.03503788638824898,-0.10464850584722213,-0.044716628708551504,-0.01777666894911749,-0.05958849217595866,-0.047305192662240654,120,120,matched_tail_raw_baseline,2.0
末300,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.23423426890124877,0.20901136945577922,-0.4960711628198623,-0.1630737483501434,-0.06288489550352096,-0.271614917605184,-0.19871089050701515,120,120,matched_tail_raw_baseline,3.0
末300,EFT,EFT,reward_mean,平均步奖励,higher,-0.25245626526755827,0.11640525424985207,-0.4029807259091278,-0.2188679346883832,-0.13171911382921114,-0.27468315045073516,-0.2327448495153822,120,120,matched_tail_raw_baseline,4.0
末300,Random,Random,reward_mean,平均步奖励,higher,-0.2668723173665827,0.2174568278740507,-0.5733327772482505,-0.197344307183489,-0.05684678340373656,-0.30453097665039836,-0.23116669380928181,120,120,matched_tail_raw_baseline,5.0
末300,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2759080558368055,0.1592727404130631,-0.3923920304743722,-0.24028531259410923,-0.1526005400417874,-0.3059416290543567,-0.24967820805652574,120,120,matched_tail_raw_baseline,6.0
末300,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.2863688244436436,0.19127473963454972,-0.4881766563888564,-0.2360318285641276,-0.11739103017423473,-0.32220089804959307,-0.2532208537539751,120,120,matched_tail_raw_baseline,7.0
末300,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.3236931168606636,0.07533997033186506,-0.4202938153603977,-0.3207819066561238,-0.2263101259731705,-0.3370193421303525,-0.3098501325209601,120,120,matched_tail_raw_baseline,8.0
末500,Greedy,Greedy,reward_mean,平均步奖励,higher,-0.0038632273440696403,0.008712621569707427,-0.01594784633997393,-0.00239222521370325,0.005872566766747652,-0.005394037137972613,-0.0024315340447996726,120,120,matched_tail_raw_baseline,1.0
末500,Static,Static,reward_mean,平均步奖励,higher,-0.05332940925693394,0.03503788638824898,-0.10464850584722213,-0.044716628708551504,-0.01777666894911749,-0.05979454194017742,-0.0468561954392341,120,120,matched_tail_raw_baseline,2.0
末500,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,-0.23423426890124877,0.20901136945577922,-0.4960711628198623,-0.1630737483501434,-0.06288489550352096,-0.27156073864859837,-0.19976781833606463,120,120,matched_tail_raw_baseline,3.0
末500,EFT,EFT,reward_mean,平均步奖励,higher,-0.25245626526755827,0.11640525424985207,-0.4029807259091278,-0.2188679346883832,-0.13171911382921114,-0.274232149282723,-0.23249454147983853,120,120,matched_tail_raw_baseline,4.0
末500,Random,Random,reward_mean,平均步奖励,higher,-0.2668723173665827,0.2174568278740507,-0.5733327772482505,-0.197344307183489,-0.05684678340373656,-0.3066289313319131,-0.23021069952589246,120,120,matched_tail_raw_baseline,5.0
末500,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,-0.2759080558368055,0.1592727404130631,-0.3923920304743722,-0.24028531259410923,-0.1526005400417874,-0.306255963710347,-0.24980681723718665,120,120,matched_tail_raw_baseline,6.0
末500,LB-Greedy,LB-Greedy,reward_mean,平均步奖励,higher,-0.2863688244436436,0.19127473963454972,-0.4881766563888564,-0.2360318285641276,-0.11739103017423473,-0.32187829587529765,-0.25249534225306436,120,120,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,reward_mean,平均步奖励,higher,-0.3236931168606636,0.07533997033186506,-0.4202938153603977,-0.3207819066561238,-0.2263101259731705,-0.3377901724690888,-0.3105790944995952,120,120,matched_tail_raw_baseline,8.0
