phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
中期,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,63.708333333333336,13.355133613615964,120,120,matched_tail_raw_baseline
中期,EFT,EFT,deadline_miss_rate,超时失败率,lower,61.708333333333336,13.307858191153613,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,26.916666666666668,17.127590073816418,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,71.91666666666667,12.853135074077956,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,28.958333333333332,9.955696678713318,120,120,matched_tail_raw_baseline
中期,Random,Random,deadline_miss_rate,超时失败率,lower,99.54166666666667,1.4488235350981644,120,120,matched_tail_raw_baseline
中期,Static,Static,deadline_miss_rate,超时失败率,lower,29.458333333333332,20.598154373279034,120,120,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,99.91666666666667,0.6427793292463927,120,120,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,63.708333333333336,13.355133613615964,120,120,matched_tail_raw_baseline
前期,EFT,EFT,deadline_miss_rate,超时失败率,lower,61.708333333333336,13.307858191153613,120,120,matched_tail_raw_baseline
前期,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,26.916666666666668,17.127590073816418,120,120,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,71.91666666666667,12.853135074077956,120,120,matched_tail_raw_baseline
前期,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,28.958333333333332,9.955696678713318,120,120,matched_tail_raw_baseline
前期,Random,Random,deadline_miss_rate,超时失败率,lower,99.54166666666667,1.4488235350981644,120,120,matched_tail_raw_baseline
前期,Static,Static,deadline_miss_rate,超时失败率,lower,29.458333333333332,20.598154373279034,120,120,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,99.875,0.7838978239026613,120,120,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,deadline_miss_rate,超时失败率,lower,63.708333333333336,13.355133613615964,120,120,matched_tail_raw_baseline
后期,EFT,EFT,deadline_miss_rate,超时失败率,lower,61.708333333333336,13.307858191153613,120,120,matched_tail_raw_baseline
后期,Greedy,Greedy,deadline_miss_rate,超时失败率,lower,26.916666666666668,17.127590073816418,120,120,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,deadline_miss_rate,超时失败率,lower,71.91666666666667,12.853135074077956,120,120,matched_tail_raw_baseline
后期,Local-Only,Local-Only,deadline_miss_rate,超时失败率,lower,28.958333333333332,9.955696678713318,120,120,matched_tail_raw_baseline
后期,Random,Random,deadline_miss_rate,超时失败率,lower,99.54166666666667,1.4488235350981644,120,120,matched_tail_raw_baseline
后期,Static,Static,deadline_miss_rate,超时失败率,lower,29.458333333333332,20.598154373279034,120,120,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,deadline_miss_rate,超时失败率,lower,99.875,0.7838978239026613,120,120,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,mean_cft_est,平均完工时间估计,lower,21.62590398478508,2.2969737284249163,120,120,matched_tail_raw_baseline
中期,EFT,EFT,mean_cft_est,平均完工时间估计,lower,22.33142035237948,2.680423102393244,120,120,matched_tail_raw_baseline
中期,Greedy,Greedy,mean_cft_est,平均完工时间估计,lower,12.49133463072775,1.4920146257075595,120,120,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,mean_cft_est,平均完工时间估计,lower,22.913766001780832,2.3632750255239467,120,120,matched_tail_raw_baseline
中期,Local-Only,Local-Only,mean_cft_est,平均完工时间估计,lower,15.589244195302305,1.6162308205015385,120,120,matched_tail_raw_baseline
