episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,energy_mean,deadline_misses,ratio_local,ratio_rsu,ratio_v2v,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,actor_loss,critic_loss,entropy,approx_kl,clip_frac,bias_rsu,bias_local
1,200,13.165222406387329,20.0,-0.05052242428064346,-11.10448295316848,0.07181053422391356,0.15,0.15,0.7575757575757576,0.0,0.0,0,0.0,17,0.36,0.32666666666666666,0.31333333333333335,93,49,36.64464669538466,0.6749999999999997,0.0023842484255631765,18.973188972473146,1.7531843773523967,0.010593335962233445,0.15895833333333334,2.4,2.4
2,200,12.646220684051514,20.0,-0.05367927998304367,-11.735856571158248,0.07983266264200205,0.15,0.15,0.7300613496932515,0.0,0.0,0,0.0,17,0.40425531914893614,0.28368794326241137,0.3120567375886525,82,56,41.20266851428572,0.7199999999999996,-0.0013216937457521756,18.42577734629313,1.7385525623957316,0.011591520888420442,0.13979166666666668,2.4,2.4
3,200,12.006226539611816,20.0,0.008772000670433044,0.7543997826316409,0.16427372843027094,0.4,0.4,0.8606060606060606,0.0,0.0,0,0.0,12,0.34782608695652173,0.2422360248447205,0.40993788819875776,100,53,48.896628613333334,0.7599999999999996,-0.0007107574368516604,25.756075693766277,1.744233193397522,0.007900983475459119,0.09135416666666667,2.4,2.4
4,200,11.98934268951416,20.0,-0.006298092193901539,-2.259618655240706,0.18234753683209373,0.3,0.3,0.8597560975609756,0.0,0.0,0,0.0,14,0.3885350318471338,0.25477707006369427,0.35668789808917195,91,61,48.353886938256,0.7349999999999997,-0.0015013530167440573,21.88507287343343,1.7926905266443889,0.005695241627593836,0.12755208333333334,2.4,2.4
5,200,11.305818796157837,20.0,0.08423712104558945,15.84742930130685,0.17382686510682066,0.7,0.7,0.9444444444444444,0.0,0.0,0,0.0,6,0.4444444444444444,0.15432098765432098,0.4012345679012346,86,72,50.73239223674928,0.7449999999999997,-0.0023418169592817626,31.135949376424154,1.8165967559814453,0.010458697418992718,0.091875,2.4,2.4
6,200,11.46430778503418,20.0,0.060482122004032135,11.096422873055769,0.24291805922984616,0.6,0.6,0.9056603773584906,0.0,0.0,0,0.0,8,0.37254901960784315,0.1895424836601307,0.43790849673202614,93,57,56.186107626280396,0.7799999999999996,0.004623842729876439,26.838489354451497,1.8622545353571573,0.010448925974778832,0.10416666666666667,2.4,2.4
7,200,12.253801345825195,20.0,0.0487246960401535,8.74493904647809,0.15370436534285545,0.55,0.55,0.8742857142857143,0.0,0.0,0,0.0,9,0.3652694610778443,0.19161676646706588,0.4431137724550898,105,61,55.66789680543466,0.7499999999999996,-0.004514450977245967,24.598068339029947,1.8872042719523112,0.010281081687038144,0.16895833333333332,2.4,2.4
8,200,11.275042057037354,20.0,0.10343577712774277,19.687151795461403,1.5031506657600402,0.75,0.75,0.9760479041916168,0.0,0.0,0,0.0,5,0.2982456140350877,0.1871345029239766,0.5146198830409356,117,48,61.40681816236303,0.7799999999999996,-0.0027548540631930035,19.873986040751138,1.9273301299413046,0.009355776524171234,0.1246875,2.4,2.4
9,200,10.613510608673096,20.0,0.1482541710138321,28.650836259813712,1.5020161271095276,0.95,0.95,0.9935064935064936,0.0,0.0,0,0.0,1,0.3674698795180723,0.12650602409638553,0.5060240963855421,98,56,64.34860249651187,0.7999999999999995,-0.000676115279396375,13.524101263682047,1.8863978735605875,0.005868484086046616,0.09052083333333333,2.4,2.4
10,200,10.7578444480896,20.0,0.12369907647371292,23.73981465312229,1.5011514365673064,0.85,0.85,0.9817073170731707,0.0,0.0,0,0.0,3,0.3136094674556213,0.15384615384615385,0.5325443786982249,113,51,67.53601580960061,0.7999999999999995,-0.002913214166959127,13.301401131947836,1.8583387517929078,0.0061092763378595314,0.11697916666666666,2.4,2.4
